[['2, k, 0', [-0.1777464, 0.06372119, 1.0]], ['2, k, 1', [-0.1580649, 0.3714483, 1.0]], ['2, k, 2', [-0.1371442, 0.6674296, 1.0]], ['2, k, 3', [-0.1263477, 0.8140655, 1.0]], ['2, k, 4', [-0.2965542, 0.544203, 1.0]], ['2, k, 5', [-0.356953, 0.2769324, 1.0]], ['2, k, 6', [-0.3768284, 0.02353721, 1.0]], ['2, k, 7', [-0.3781689, -0.008422405, 1.0]], ['2, k, 8', [0.03282049, 0.5534511, 1.0]], ['2, k, 9', [0.089185, 0.3220803, 1.0]], ['2, k, 10', [0.1093188, 0.1039241, 1.0]], ['2, k, 11', [0.1064892, 0.06622891, 1.0]], ['2, k, 12', [-0.2494552, 0.06432743, 1.0]], ['2, k, 13', [-0.3293739, -0.2943631, 1.0]], ['2, k, 14', [-0.3619438, -0.6472698, 1.0]], ['2, k, 15', [-0.3615621, -0.7173036, 1.0]], ['2, k, 16', [-0.1000488, 0.0613158, 1.0]], ['2, k, 17', [-0.1179145, -0.2945235, 1.0]], ['2, k, 18', [-0.1577598, -0.6438003, 1.0]], ['2, k, 19', [-0.1527992, -0.7225145, 1.0]], ['2, k, 20', [-0.1425012, 0.5950873, 1.0]], ['2, k, 21', [-0.4026376, -0.0481647, 1.0]], ['2, k, 22', [-0.4082341, -0.006800335, 1.0]], ['2, k, 23', [0.1129495, 0.002698874, 1.0]], ['2, k, 24', [0.147999, 0.05397909, 1.0]]]
[['2, k, 0', [-0.1521456, 0.06279295, 1.0]], ['2, k, 1', [-0.1417624, 0.3689651, 1.0]], ['2, k, 2', [-0.1269689, 0.6633225, 1.0]], ['2, k, 3', [-0.1237181, 0.8096365, 1.0]], ['2, k, 4', [-0.2891888, 0.5398146, 1.0]], ['2, k, 5', [-0.3388592, 0.2823843, 1.0]], ['2, k, 6', [-0.3341611, 0.05308578, 1.0]], ['2, k, 7', [-0.3282654, 0.01172193, 1.0]], ['2, k, 8', [0.04375635, 0.5530844, 1.0]], ['2, k, 9', [0.1019695, 0.3234995, 1.0]], ['2, k, 10', [0.1082101, 0.1020477, 1.0]], ['2, k, 11', [0.105415, 0.06931088, 1.0]], ['2, k, 12', [-0.2243636, 0.06100289, 1.0]], ['2, k, 13', [-0.279943, -0.2895142, 1.0]], ['2, k, 14', [-0.2977474, -0.6436509, 1.0]], ['2, k, 15', [-0.2938217, -0.7209294, 1.0]], ['2, k, 16', [-0.0748808, 0.06261896, 1.0]], ['2, k, 17', [-0.1112489, -0.3019173, 1.0]], ['2, k, 18', [-0.1605951, -0.6439595, 1.0]], ['2, k, 19', [-0.1550473, -0.7264203, 1.0]], ['2, k, 20', [-0.1309106, 0.5914045, 1.0]], ['2, k, 21', [-0.3323956, -0.0482041, 1.0]], ['2, k, 22', [-0.3589627, -0.001954766, 1.0]], ['2, k, 23', [0.1357583, -0.004725326, 1.0]], ['2, k, 24', [0.1321084, 0.09828674, 1.0]]]
[['2, k, 0', [-0.1522, 0.06304473, 1.0]], ['2, k, 1', [-0.1399416, 0.3692368, 1.0]], ['2, k, 2', [-0.122103, 0.6634081, 1.0]], ['2, k, 3', [-0.1179014, 0.8104221, 1.0]], ['2, k, 4', [-0.2849946, 0.5413382, 1.0]], ['2, k, 5', [-0.3361179, 0.2820587, 1.0]], ['2, k, 6', [-0.3327351, 0.05268836, 1.0]], ['2, k, 7', [-0.3254956, 0.01051995, 1.0]], ['2, k, 8', [0.04641991, 0.5530164, 1.0]], ['2, k, 9', [0.1041001, 0.3228528, 1.0]], ['2, k, 10', [0.1080035, 0.1014048, 1.0]], ['2, k, 11', [0.1046842, 0.06889134, 1.0]], ['2, k, 12', [-0.2245172, 0.06161618, 1.0]], ['2, k, 13', [-0.2838306, -0.2897101, 1.0]], ['2, k, 14', [-0.3040718, -0.6422822, 1.0]], ['2, k, 15', [-0.2991572, -0.7196552, 1.0]], ['2, k, 16', [-0.07488279, 0.06265756, 1.0]], ['2, k, 17', [-0.1115388, -0.3013192, 1.0]], ['2, k, 18', [-0.1601103, -0.6429691, 1.0]], ['2, k, 19', [-0.1555368, -0.7257586, 1.0]], ['2, k, 20', [-0.1268569, 0.591555, 1.0]], ['2, k, 21', [-0.3328324, -0.04744087, 1.0]], ['2, k, 22', [-0.3553116, -0.00265973, 1.0]], ['2, k, 23', [0.1349688, -0.008561057, 1.0]], ['2, k, 24', [0.1377315, 0.105302, 1.0]]]
[['2, k, 0', [-0.1525311, 0.06356481, 1.0]], ['2, k, 1', [-0.1385918, 0.3697911, 1.0]], ['2, k, 2', [-0.1188385, 0.6642258, 1.0]], ['2, k, 3', [-0.1140196, 0.8107777, 1.0]], ['2, k, 4', [-0.2816726, 0.5422818, 1.0]], ['2, k, 5', [-0.3340855, 0.2826021, 1.0]], ['2, k, 6', [-0.3304541, 0.05841488, 1.0]], ['2, k, 7', [-0.32432, 0.01619988, 1.0]], ['2, k, 8', [0.04940109, 0.5528328, 1.0]], ['2, k, 9', [0.1055493, 0.3233036, 1.0]], ['2, k, 10', [0.109127, 0.1018938, 1.0]], ['2, k, 11', [0.1090893, 0.06611961, 1.0]], ['2, k, 12', [-0.2248569, 0.06258963, 1.0]], ['2, k, 13', [-0.2869529, -0.2899036, 1.0]], ['2, k, 14', [-0.3131098, -0.6408039, 1.0]], ['2, k, 15', [-0.3125554, -0.7194301, 1.0]], ['2, k, 16', [-0.07527104, 0.0627763, 1.0]], ['2, k, 17', [-0.1121363, -0.3015603, 1.0]], ['2, k, 18', [-0.1581287, -0.6457254, 1.0]], ['2, k, 19', [-0.1515032, -0.7261372, 1.0]], ['2, k, 20', [-0.1240612, 0.5923042, 1.0]], ['2, k, 21', [-0.3280376, -0.04142839, 1.0]], ['2, k, 22', [-0.3552857, 0.001127202, 1.0]], ['2, k, 23', [0.1355445, -0.007683257, 1.0]], ['2, k, 24', [0.1390438, 0.05736263, 1.0]]]
[['2, k, 0', [-0.1526237, 0.06408735, 1.0]], ['2, k, 1', [-0.1371266, 0.3705466, 1.0]], ['2, k, 2', [-0.1163496, 0.6652715, 1.0]], ['2, k, 3', [-0.110393, 0.8111535, 1.0]], ['2, k, 4', [-0.2812883, 0.5428125, 1.0]], ['2, k, 5', [-0.3328746, 0.2833786, 1.0]], ['2, k, 6', [-0.3289926, 0.06117262, 1.0]], ['2, k, 7', [-0.3233455, 0.01726916, 1.0]], ['2, k, 8', [0.0517582, 0.5523679, 1.0]], ['2, k, 9', [0.1067507, 0.3231936, 1.0]], ['2, k, 10', [0.1093634, 0.1017757, 1.0]], ['2, k, 11', [0.1095395, 0.06747361, 1.0]], ['2, k, 12', [-0.224983, 0.06374644, 1.0]], ['2, k, 13', [-0.2947695, -0.2904371, 1.0]], ['2, k, 14', [-0.3293795, -0.6411006, 1.0]], ['2, k, 15', [-0.3393066, -0.7167714, 1.0]], ['2, k, 16', [-0.07534108, 0.06282064, 1.0]], ['2, k, 17', [-0.1120292, -0.3013715, 1.0]], ['2, k, 18', [-0.1585162, -0.6459911, 1.0]], ['2, k, 19', [-0.1524758, -0.7266349, 1.0]], ['2, k, 20', [-0.121776, 0.5932736, 1.0]], ['2, k, 21', [-0.3314558, -0.03773256, 1.0]], ['2, k, 22', [-0.3561586, -0.0064488, 1.0]], ['2, k, 23', [0.1345751, -0.005156077, 1.0]], ['2, k, 24', [0.1412502, 0.05973685, 1.0]]]
[['2, k, 0', [-0.1530114, 0.06486519, 1.0]], ['2, k, 1', [-0.135834, 0.3711006, 1.0]], ['2, k, 2', [-0.1133153, 0.6657153, 1.0]], ['2, k, 3', [-0.1050071, 0.8118119, 1.0]], ['2, k, 4', [-0.2808704, 0.543376, 1.0]], ['2, k, 5', [-0.3309498, 0.2848196, 1.0]], ['2, k, 6', [-0.3280301, 0.06258007, 1.0]], ['2, k, 7', [-0.3221865, 0.0185297, 1.0]], ['2, k, 8', [0.05340793, 0.551987, 1.0]], ['2, k, 9', [0.1080601, 0.3231837, 1.0]], ['2, k, 10', [0.1108103, 0.1018703, 1.0]], ['2, k, 11', [0.1112612, 0.06638546, 1.0]], ['2, k, 12', [-0.2254403, 0.06517246, 1.0]], ['2, k, 13', [-0.3004423, -0.2904489, 1.0]], ['2, k, 14', [-0.3397801, -0.6393417, 1.0]], ['2, k, 15', [-0.3516333, -0.712808, 1.0]], ['2, k, 16', [-0.07566844, 0.0630422, 1.0]], ['2, k, 17', [-0.1118371, -0.3016134, 1.0]], ['2, k, 18', [-0.1566349, -0.6478702, 1.0]], ['2, k, 19', [-0.1494058, -0.7263921, 1.0]], ['2, k, 20', [-0.1191914, 0.5937564, 1.0]], ['2, k, 21', [-0.3308365, -0.03825207, 1.0]], ['2, k, 22', [-0.3503052, 0.0004932852, 1.0]], ['2, k, 23', [0.1354717, -0.01208884, 1.0]], ['2, k, 24', [0.139518, 0.05785155, 1.0]]]
[['2, k, 0', [-0.1536397, 0.06549644, 1.0]], ['2, k, 1', [-0.1350301, 0.371471, 1.0]], ['2, k, 2', [-0.1108049, 0.6660208, 1.0]], ['2, k, 3', [-0.1024991, 0.812115, 1.0]], ['2, k, 4', [-0.2801418, 0.54379, 1.0]], ['2, k, 5', [-0.3296364, 0.284804, 1.0]], ['2, k, 6', [-0.3273093, 0.06261374, 1.0]], ['2, k, 7', [-0.3209283, 0.01910881, 1.0]], ['2, k, 8', [0.0548256, 0.5526803, 1.0]], ['2, k, 9', [0.1092698, 0.3228792, 1.0]], ['2, k, 10', [0.1118386, 0.1016411, 1.0]], ['2, k, 11', [0.1122315, 0.06491657, 1.0]], ['2, k, 12', [-0.2259999, 0.06623095, 1.0]], ['2, k, 13', [-0.3063054, -0.2899331, 1.0]], ['2, k, 14', [-0.3502291, -0.6384307, 1.0]], ['2, k, 15', [-0.3777245, -0.7087914, 1.0]], ['2, k, 16', [-0.07636754, 0.06324038, 1.0]], ['2, k, 17', [-0.1120951, -0.30108, 1.0]], ['2, k, 18', [-0.1565509, -0.647006, 1.0]], ['2, k, 19', [-0.1498899, -0.7264593, 1.0]], ['2, k, 20', [-0.1171366, 0.5940942, 1.0]], ['2, k, 21', [-0.3277858, -0.03823127, 1.0]], ['2, k, 22', [-0.3465079, 0.002027543, 1.0]], ['2, k, 23', [0.1372466, -0.007335515, 1.0]], ['2, k, 24', [0.1364677, 0.05388847, 1.0]]]
[['2, k, 0', [-0.1546246, 0.06615187, 1.0]], ['2, k, 1', [-0.13424, 0.3719153, 1.0]], ['2, k, 2', [-0.1083363, 0.6665918, 1.0]], ['2, k, 3', [-0.09838837, 0.8121872, 1.0]], ['2, k, 4', [-0.2791478, 0.5444846, 1.0]], ['2, k, 5', [-0.3274697, 0.2864876, 1.0]], ['2, k, 6', [-0.3263905, 0.06434286, 1.0]], ['2, k, 7', [-0.3203283, 0.02497937, 1.0]], ['2, k, 8', [0.05762141, 0.5519815, 1.0]], ['2, k, 9', [0.1104497, 0.3233276, 1.0]], ['2, k, 10', [0.1091861, 0.1018647, 1.0]], ['2, k, 11', [0.110593, 0.06134803, 1.0]], ['2, k, 12', [-0.2270114, 0.06738822, 1.0]], ['2, k, 13', [-0.3181567, -0.2916529, 1.0]], ['2, k, 14', [-0.3677453, -0.6411771, 1.0]], ['2, k, 15', [-0.3922375, -0.7068117, 1.0]], ['2, k, 16', [-0.07728494, 0.06337053, 1.0]], ['2, k, 17', [-0.1121283, -0.3006551, 1.0]], ['2, k, 18', [-0.156874, -0.6459026, 1.0]], ['2, k, 19', [-0.1504731, -0.7265818, 1.0]], ['2, k, 20', [-0.1151146, 0.5946298, 1.0]], ['2, k, 21', [-0.3298395, -0.03230498, 1.0]], ['2, k, 22', [-0.3461731, 0.009169119, 1.0]], ['2, k, 23', [0.1352362, -0.007203357, 1.0]], ['2, k, 24', [0.1386738, 0.05622176, 1.0]]]
[['2, k, 0', [-0.1556681, 0.06704329, 1.0]], ['2, k, 1', [-0.1338272, 0.3725956, 1.0]], ['2, k, 2', [-0.1073493, 0.6672683, 1.0]], ['2, k, 3', [-0.09551259, 0.8125989, 1.0]], ['2, k, 4', [-0.2784324, 0.5447945, 1.0]], ['2, k, 5', [-0.3259213, 0.2877154, 1.0]], ['2, k, 6', [-0.3233766, 0.06593522, 1.0]], ['2, k, 7', [-0.31991, 0.02730806, 1.0]], ['2, k, 8', [0.05846798, 0.5525879, 1.0]], ['2, k, 9', [0.111324, 0.3234199, 1.0]], ['2, k, 10', [0.1100833, 0.1021027, 1.0]], ['2, k, 11', [0.1123516, 0.0643336, 1.0]], ['2, k, 12', [-0.2279965, 0.06859487, 1.0]], ['2, k, 13', [-0.3291704, -0.2934619, 1.0]], ['2, k, 14', [-0.3829556, -0.6407254, 1.0]], ['2, k, 15', [-0.4065179, -0.7047057, 1.0]], ['2, k, 16', [-0.07834494, 0.06382389, 1.0]], ['2, k, 17', [-0.1138852, -0.2957959, 1.0]], ['2, k, 18', [-0.1573539, -0.6438105, 1.0]], ['2, k, 19', [-0.1527681, -0.7263758, 1.0]], ['2, k, 20', [-0.11424, 0.5952976, 1.0]], ['2, k, 21', [-0.3286643, -0.03204697, 1.0]], ['2, k, 22', [-0.3402056, 0.01796999, 1.0]], ['2, k, 23', [0.1416325, -0.01408947, 1.0]], ['2, k, 24', [0.1472865, 0.05761246, 1.0]]]
[['2, k, 0', [-0.1570613, 0.0682594, 1.0]], ['2, k, 1', [-0.1326979, 0.3736289, 1.0]], ['2, k, 2', [-0.1034128, 0.6684213, 1.0]], ['2, k, 3', [-0.09220946, 0.8136299, 1.0]], ['2, k, 4', [-0.2707387, 0.5474565, 1.0]], ['2, k, 5', [-0.3242562, 0.2885236, 1.0]], ['2, k, 6', [-0.3216855, 0.06697141, 1.0]], ['2, k, 7', [-0.3187595, 0.02831607, 1.0]], ['2, k, 8', [0.0618289, 0.5536333, 1.0]], ['2, k, 9', [0.1123755, 0.3235973, 1.0]], ['2, k, 10', [0.1112521, 0.1025466, 1.0]], ['2, k, 11', [0.1136474, 0.06401643, 1.0]], ['2, k, 12', [-0.2291942, 0.07026537, 1.0]], ['2, k, 13', [-0.3379223, -0.2919703, 1.0]], ['2, k, 14', [-0.3988055, -0.6396752, 1.0]], ['2, k, 15', [-0.4196349, -0.7018758, 1.0]], ['2, k, 16', [-0.07994815, 0.06446593, 1.0]], ['2, k, 17', [-0.1156989, -0.2922341, 1.0]], ['2, k, 18', [-0.1576425, -0.6436633, 1.0]], ['2, k, 19', [-0.1529224, -0.7262228, 1.0]], ['2, k, 20', [-0.1110836, 0.5964233, 1.0]], ['2, k, 21', [-0.3312446, -0.03215214, 1.0]], ['2, k, 22', [-0.3415324, 0.02084605, 1.0]], ['2, k, 23', [0.1391748, -0.008193227, 1.0]], ['2, k, 24', [0.1496629, 0.0561763, 1.0]]]
[['2, k, 0', [-0.1598672, 0.06933287, 1.0]], ['2, k, 1', [-0.1324845, 0.373984, 1.0]], ['2, k, 2', [-0.1010777, 0.6687784, 1.0]], ['2, k, 3', [-0.08969717, 0.8141497, 1.0]], ['2, k, 4', [-0.2708052, 0.547498, 1.0]], ['2, k, 5', [-0.3217666, 0.2903016, 1.0]], ['2, k, 6', [-0.320798, 0.06901766, 1.0]], ['2, k, 7', [-0.31837, 0.0301748, 1.0]], ['2, k, 8', [0.06207673, 0.5538143, 1.0]], ['2, k, 9', [0.1129776, 0.3235447, 1.0]], ['2, k, 10', [0.1127736, 0.1026255, 1.0]], ['2, k, 11', [0.113864, 0.06617122, 1.0]], ['2, k, 12', [-0.2313713, 0.07180659, 1.0]], ['2, k, 13', [-0.3474586, -0.2892694, 1.0]], ['2, k, 14', [-0.4186708, -0.6346533, 1.0]], ['2, k, 15', [-0.4349152, -0.6986254, 1.0]], ['2, k, 16', [-0.08342096, 0.06488982, 1.0]], ['2, k, 17', [-0.1158606, -0.2923248, 1.0]], ['2, k, 18', [-0.1567388, -0.6455231, 1.0]], ['2, k, 19', [-0.1514829, -0.7258176, 1.0]], ['2, k, 20', [-0.1094159, 0.5968043, 1.0]], ['2, k, 21', [-0.329564, -0.03239104, 1.0]], ['2, k, 22', [-0.3392773, 0.01785681, 1.0]], ['2, k, 23', [0.1383853, -0.008761465, 1.0]], ['2, k, 24', [0.1463035, 0.05478194, 1.0]]]
[['2, k, 0', [-0.1615929, 0.07028317, 1.0]], ['2, k, 1', [-0.1321145, 0.3746833, 1.0]], ['2, k, 2', [-0.09877054, 0.6695533, 1.0]], ['2, k, 3', [-0.08775081, 0.8148577, 1.0]], ['2, k, 4', [-0.2649385, 0.5483333, 1.0]], ['2, k, 5', [-0.3197391, 0.2908337, 1.0]], ['2, k, 6', [-0.3191425, 0.06984954, 1.0]], ['2, k, 7', [-0.3159134, 0.03266605, 1.0]], ['2, k, 8', [0.06658993, 0.5543961, 1.0]], ['2, k, 9', [0.1136166, 0.3235921, 1.0]], ['2, k, 10', [0.1184828, 0.1021371, 1.0]], ['2, k, 11', [0.1134651, 0.0586742, 1.0]], ['2, k, 12', [-0.2330908, 0.07346468, 1.0]], ['2, k, 13', [-0.3550878, -0.2906563, 1.0]], ['2, k, 14', [-0.4313618, -0.6351226, 1.0]], ['2, k, 15', [-0.4460967, -0.6930646, 1.0]], ['2, k, 16', [-0.08510382, 0.06519033, 1.0]], ['2, k, 17', [-0.1167146, -0.2921178, 1.0]], ['2, k, 18', [-0.1550644, -0.6457872, 1.0]], ['2, k, 19', [-0.1470426, -0.7262223, 1.0]], ['2, k, 20', [-0.1076032, 0.5975732, 1.0]], ['2, k, 21', [-0.3263485, -0.03235666, 1.0]], ['2, k, 22', [-0.3358262, 0.02302125, 1.0]], ['2, k, 23', [0.1312555, -0.004726622, 1.0]], ['2, k, 24', [0.1474485, 0.05318369, 1.0]]]
[['2, k, 0', [-0.1631649, 0.07113087, 1.0]], ['2, k, 1', [-0.1317975, 0.3753283, 1.0]], ['2, k, 2', [-0.09684785, 0.670101, 1.0]], ['2, k, 3', [-0.0853935, 0.8153098, 1.0]], ['2, k, 4', [-0.2607425, 0.5492367, 1.0]], ['2, k, 5', [-0.3163239, 0.2969531, 1.0]], ['2, k, 6', [-0.3172978, 0.07608925, 1.0]], ['2, k, 7', [-0.3151217, 0.03229383, 1.0]], ['2, k, 8', [0.06860083, 0.5547612, 1.0]], ['2, k, 9', [0.1144006, 0.3238652, 1.0]], ['2, k, 10', [0.1224341, 0.1024069, 1.0]], ['2, k, 11', [0.1129796, 0.05641268, 1.0]], ['2, k, 12', [-0.2344839, 0.07491204, 1.0]], ['2, k, 13', [-0.3630828, -0.2926688, 1.0]], ['2, k, 14', [-0.441396, -0.6363468, 1.0]], ['2, k, 15', [-0.454114, -0.6905541, 1.0]], ['2, k, 16', [-0.08683454, 0.06543282, 1.0]], ['2, k, 17', [-0.118288, -0.2921834, 1.0]], ['2, k, 18', [-0.1556137, -0.6452592, 1.0]], ['2, k, 19', [-0.1475402, -0.7259661, 1.0]], ['2, k, 20', [-0.1060628, 0.5981569, 1.0]], ['2, k, 21', [-0.3271911, -0.02684412, 1.0]], ['2, k, 22', [-0.3373879, 0.01899016, 1.0]], ['2, k, 23', [0.1319112, -0.00660906, 1.0]], ['2, k, 24', [0.1443219, 0.0561073, 1.0]]]
[['2, k, 0', [-0.1644264, 0.07174112, 1.0]], ['2, k, 1', [-0.131229, 0.3759537, 1.0]], ['2, k, 2', [-0.09382303, 0.6709629, 1.0]], ['2, k, 3', [-0.0825939, 0.8157446, 1.0]], ['2, k, 4', [-0.2571977, 0.5496915, 1.0]], ['2, k, 5', [-0.3152978, 0.2973068, 1.0]], ['2, k, 6', [-0.3161835, 0.07653078, 1.0]], ['2, k, 7', [-0.3123233, 0.03739927, 1.0]], ['2, k, 8', [0.07110558, 0.5548618, 1.0]], ['2, k, 9', [0.1157983, 0.3252313, 1.0]], ['2, k, 10', [0.1221729, 0.103717, 1.0]], ['2, k, 11', [0.1138694, 0.05544201, 1.0]], ['2, k, 12', [-0.2356699, 0.0759544, 1.0]], ['2, k, 13', [-0.3683023, -0.2922593, 1.0]], ['2, k, 14', [-0.4489651, -0.6331644, 1.0]], ['2, k, 15', [-0.4647803, -0.6836283, 1.0]], ['2, k, 16', [-0.08811438, 0.0655887, 1.0]], ['2, k, 17', [-0.1194168, -0.2921159, 1.0]], ['2, k, 18', [-0.1559207, -0.6454195, 1.0]], ['2, k, 19', [-0.1480864, -0.7261575, 1.0]], ['2, k, 20', [-0.103669, 0.5989738, 1.0]], ['2, k, 21', [-0.325671, -0.02659407, 1.0]], ['2, k, 22', [-0.3295086, 0.02539871, 1.0]], ['2, k, 23', [0.1423271, -0.0239293, 1.0]], ['2, k, 24', [0.1392649, 0.05582405, 1.0]]]
[['2, k, 0', [-0.1654179, 0.07247678, 1.0]], ['2, k, 1', [-0.1307072, 0.3765517, 1.0]], ['2, k, 2', [-0.09192847, 0.6713685, 1.0]], ['2, k, 3', [-0.07932384, 0.8159587, 1.0]], ['2, k, 4', [-0.2551271, 0.5502726, 1.0]], ['2, k, 5', [-0.3147541, 0.297341, 1.0]], ['2, k, 6', [-0.3147713, 0.07662632, 1.0]], ['2, k, 7', [-0.3112503, 0.04000462, 1.0]], ['2, k, 8', [0.07294874, 0.5551205, 1.0]], ['2, k, 9', [0.116908, 0.3258403, 1.0]], ['2, k, 10', [0.1219251, 0.104241, 1.0]], ['2, k, 11', [0.1079608, 0.06031926, 1.0]], ['2, k, 12', [-0.2366011, 0.0773292, 1.0]], ['2, k, 13', [-0.3731888, -0.2904911, 1.0]], ['2, k, 14', [-0.4595337, -0.6261781, 1.0]], ['2, k, 15', [-0.4739345, -0.678699, 1.0]], ['2, k, 16', [-0.08914492, 0.0657805, 1.0]], ['2, k, 17', [-0.1213302, -0.2926485, 1.0]], ['2, k, 18', [-0.1559063, -0.6456993, 1.0]], ['2, k, 19', [-0.1478647, -0.7262302, 1.0]], ['2, k, 20', [-0.1020627, 0.5994424, 1.0]], ['2, k, 21', [-0.3224829, -0.02656481, 1.0]], ['2, k, 22', [-0.3283962, 0.02659033, 1.0]], ['2, k, 23', [0.1311348, -0.006207059, 1.0]], ['2, k, 24', [0.132423, 0.05698314, 1.0]]]
[['2, k, 0', [-0.1667271, 0.07333183, 1.0]], ['2, k, 1', [-0.1304858, 0.377262, 1.0]], ['2, k, 2', [-0.09081936, 0.6720743, 1.0]], ['2, k, 3', [-0.07756878, 0.8163211, 1.0]], ['2, k, 4', [-0.2526774, 0.5516161, 1.0]], ['2, k, 5', [-0.3139826, 0.2975014, 1.0]], ['2, k, 6', [-0.3130343, 0.07690673, 1.0]], ['2, k, 7', [-0.3110485, 0.03979073, 1.0]], ['2, k, 8', [0.07457796, 0.5553182, 1.0]], ['2, k, 9', [0.1180817, 0.3266307, 1.0]], ['2, k, 10', [0.1226743, 0.1050442, 1.0]], ['2, k, 11', [0.1112254, 0.05768934, 1.0]], ['2, k, 12', [-0.237722, 0.07880534, 1.0]], ['2, k, 13', [-0.3763493, -0.2873126, 1.0]], ['2, k, 14', [-0.467775, -0.6192347, 1.0]], ['2, k, 15', [-0.4817637, -0.6771333, 1.0]], ['2, k, 16', [-0.09065901, 0.06602606, 1.0]], ['2, k, 17', [-0.1225935, -0.2928661, 1.0]], ['2, k, 18', [-0.1557767, -0.6455061, 1.0]], ['2, k, 19', [-0.1468339, -0.726182, 1.0]], ['2, k, 20', [-0.1011388, 0.6001396, 1.0]], ['2, k, 21', [-0.3201902, -0.0260997, 1.0]], ['2, k, 22', [-0.327296, 0.02557324, 1.0]], ['2, k, 23', [0.1341556, -0.00849851, 1.0]], ['2, k, 24', [0.1407569, 0.05627048, 1.0]]]
[['2, k, 0', [-0.1676847, 0.0739883, 1.0]], ['2, k, 1', [-0.1297309, 0.3777853, 1.0]], ['2, k, 2', [-0.08723048, 0.6723229, 1.0]], ['2, k, 3', [-0.075419, 0.8173305, 1.0]], ['2, k, 4', [-0.2510434, 0.5522609, 1.0]], ['2, k, 5', [-0.3134918, 0.298074, 1.0]], ['2, k, 6', [-0.3119634, 0.07757936, 1.0]], ['2, k, 7', [-0.3105474, 0.03590532, 1.0]], ['2, k, 8', [0.07641831, 0.5554885, 1.0]], ['2, k, 9', [0.1193888, 0.3273145, 1.0]], ['2, k, 10', [0.1236595, 0.1055375, 1.0]], ['2, k, 11', [0.1022543, 0.05602797, 1.0]], ['2, k, 12', [-0.2385258, 0.07985596, 1.0]], ['2, k, 13', [-0.3783001, -0.2837142, 1.0]], ['2, k, 14', [-0.4710271, -0.6167875, 1.0]], ['2, k, 15', [-0.487909, -0.6707919, 1.0]], ['2, k, 16', [-0.09172848, 0.0662532, 1.0]], ['2, k, 17', [-0.1245047, -0.2920193, 1.0]], ['2, k, 18', [-0.1574894, -0.6442047, 1.0]], ['2, k, 19', [-0.1466366, -0.725948, 1.0]], ['2, k, 20', [-0.09829707, 0.6005024, 1.0]], ['2, k, 21', [-0.3190069, -0.02104169, 1.0]], ['2, k, 22', [-0.3331852, 0.02134204, 1.0]], ['2, k, 23', [0.143483, -0.0271091, 1.0]], ['2, k, 24', [0.1216897, 0.08997925, 1.0]]]
[['2, k, 0', [-0.1685024, 0.07505487, 1.0]], ['2, k, 1', [-0.1290343, 0.3784476, 1.0]], ['2, k, 2', [-0.08536129, 0.6726505, 1.0]], ['2, k, 3', [-0.07300384, 0.8178322, 1.0]], ['2, k, 4', [-0.2498307, 0.5528845, 1.0]], ['2, k, 5', [-0.3131154, 0.2988097, 1.0]], ['2, k, 6', [-0.3110171, 0.07849436, 1.0]], ['2, k, 7', [-0.3111264, 0.03859304, 1.0]], ['2, k, 8', [0.0781937, 0.5553433, 1.0]], ['2, k, 9', [0.120223, 0.327932, 1.0]], ['2, k, 10', [0.1233198, 0.1061368, 1.0]], ['2, k, 11', [0.1007123, 0.05969001, 1.0]], ['2, k, 12', [-0.2391032, 0.08147851, 1.0]], ['2, k, 13', [-0.3813495, -0.2815376, 1.0]], ['2, k, 14', [-0.4788306, -0.6052857, 1.0]], ['2, k, 15', [-0.4935892, -0.6689857, 1.0]], ['2, k, 16', [-0.09271996, 0.06674546, 1.0]], ['2, k, 17', [-0.1265911, -0.2884658, 1.0]], ['2, k, 18', [-0.1581997, -0.643479, 1.0]], ['2, k, 19', [-0.1471547, -0.725578, 1.0]], ['2, k, 20', [-0.09665991, 0.6009218, 1.0]], ['2, k, 21', [-0.3196583, -0.02290709, 1.0]], ['2, k, 22', [-0.3335817, 0.01802376, 1.0]], ['2, k, 23', [0.131742, -0.01211409, 1.0]], ['2, k, 24', [0.1198882, 0.07444757, 1.0]]]
