[['2, k, 0', [-0.2383911, -0.2200684, 1.0]], ['2, k, 1', [-0.2195639, 0.05772315, 1.0]], ['2, k, 2', [-0.1985642, 0.3277593, 1.0]], ['2, k, 3', [-0.1954443, 0.4607283, 1.0]], ['2, k, 4', [-0.3350578, 0.2344279, 1.0]], ['2, k, 5', [-0.3634377, 0.0327876, 1.0]], ['2, k, 6', [-0.3021301, -0.1559303, 1.0]], ['2, k, 7', [-0.2782924, -0.2010714, 1.0]], ['2, k, 8', [-0.05490891, 0.2248367, 1.0]], ['2, k, 9', [-0.01309967, -0.002842625, 1.0]], ['2, k, 10', [0.06223683, -0.1862579, 1.0]], ['2, k, 11', [0.08356864, -0.2134409, 1.0]], ['2, k, 12', [-0.3182176, -0.2119137, 1.0]], ['2, k, 13', [-0.2964525, -0.28127, 1.0]], ['2, k, 14', [-0.3028783, -0.6406873, 1.0]], ['2, k, 15', [-0.293668, -0.6708347, 1.0]], ['2, k, 16', [-0.1516156, -0.2221614, 1.0]], ['2, k, 17', [-0.03209535, -0.2677849, 1.0]], ['2, k, 18', [-0.04697874, -0.6299557, 1.0]], ['2, k, 19', [-0.04158321, -0.6602563, 1.0]], ['2, k, 20', [-0.2035103, 0.2612547, 1.0]], ['2, k, 21', [-0.2566063, -0.257206, 1.0]], ['2, k, 22', [-0.3051058, -0.2034837, 1.0]], ['2, k, 23', [0.09987167, -0.2529208, 1.0]], ['2, k, 24', [0.07076635, -0.2301435, 1.0]]]
[['2, k, 0', [-0.2161525, -0.1846853, 1.0]], ['2, k, 1', [-0.2129999, 0.08925144, 1.0]], ['2, k, 2', [-0.2050832, 0.3568155, 1.0]], ['2, k, 3', [-0.1903044, 0.4765914, 1.0]], ['2, k, 4', [-0.3335828, 0.2443734, 1.0]], ['2, k, 5', [-0.3456069, 0.04114032, 1.0]], ['2, k, 6', [-0.2667354, -0.1171189, 1.0]], ['2, k, 7', [-0.242237, -0.1735632, 1.0]], ['2, k, 8', [-0.06220957, 0.3029943, 1.0]], ['2, k, 9', [-0.05438568, 0.5410872, 1.0]], ['2, k, 10', [-0.0595525, 0.7788166, 1.0]], ['2, k, 11', [-0.07275516, 0.8456427, 1.0]], ['2, k, 12', [-0.2922347, -0.1843776, 1.0]], ['2, k, 13', [-0.2818168, -0.2846116, 1.0]], ['2, k, 14', [-0.2935369, -0.6434539, 1.0]], ['2, k, 15', [-0.2774295, -0.6734241, 1.0]], ['2, k, 16', [-0.1341134, -0.1790059, 1.0]], ['2, k, 17', [-0.04015656, -0.2834517, 1.0]], ['2, k, 18', [-0.05349075, -0.6445559, 1.0]], ['2, k, 19', [-0.04094594, -0.6745124, 1.0]], ['2, k, 20', [-0.2075024, 0.2910414, 1.0]], ['2, k, 21', [-0.2184461, -0.2320009, 1.0]], ['2, k, 22', [-0.2792756, -0.1718766, 1.0]], ['2, k, 23', [-0.09069349, 0.9053523, 1.0]], ['2, k, 24', [-0.08448817, 0.8196134, 1.0]]]
[['2, k, 0', [-0.2162093, -0.1832525, 1.0]], ['2, k, 1', [-0.2124695, 0.08975406, 1.0]], ['2, k, 2', [-0.2045657, 0.3566879, 1.0]], ['2, k, 3', [-0.1879902, 0.4784465, 1.0]], ['2, k, 4', [-0.3325167, 0.243378, 1.0]], ['2, k, 5', [-0.3457057, 0.04257387, 1.0]], ['2, k, 6', [-0.263714, -0.1170105, 1.0]], ['2, k, 7', [-0.2415294, -0.1736437, 1.0]], ['2, k, 8', [-0.06204851, 0.3053087, 1.0]], ['2, k, 9', [-0.05558706, 0.5442479, 1.0]], ['2, k, 10', [-0.09128494, 0.7644866, 1.0]], ['2, k, 11', [-0.1246683, 0.835488, 1.0]], ['2, k, 12', [-0.291891, -0.1832516, 1.0]], ['2, k, 13', [-0.2815393, -0.2849665, 1.0]], ['2, k, 14', [-0.2934561, -0.6437731, 1.0]], ['2, k, 15', [-0.2772993, -0.6737249, 1.0]], ['2, k, 16', [-0.1346238, -0.1773899, 1.0]], ['2, k, 17', [-0.04017658, -0.2835286, 1.0]], ['2, k, 18', [-0.05374461, -0.644632, 1.0]], ['2, k, 19', [-0.04114465, -0.674572, 1.0]], ['2, k, 20', [-0.2069766, 0.2910432, 1.0]], ['2, k, 21', [-0.2196254, -0.2318543, 1.0]], ['2, k, 22', [-0.2742855, -0.1767535, 1.0]], ['2, k, 23', [-0.1565399, 0.8928408, 1.0]], ['2, k, 24', [-0.1277899, 0.7991738, 1.0]]]
[['2, k, 0', [-0.2161339, -0.1828616, 1.0]], ['2, k, 1', [-0.2134301, 0.08970146, 1.0]], ['2, k, 2', [-0.2112021, 0.3542699, 1.0]], ['2, k, 3', [-0.1849383, 0.4798104, 1.0]], ['2, k, 4', [-0.3320725, 0.2431194, 1.0]], ['2, k, 5', [-0.3449632, 0.04145642, 1.0]], ['2, k, 6', [-0.2595332, -0.1187076, 1.0]], ['2, k, 7', [-0.2428409, -0.1734308, 1.0]], ['2, k, 8', [-0.06198105, 0.3056698, 1.0]], ['2, k, 9', [-0.06735253, 0.5402824, 1.0]], ['2, k, 10', [-0.1298477, 0.7658912, 1.0]], ['2, k, 11', [-0.1700023, 0.8280618, 1.0]], ['2, k, 12', [-0.291541, -0.1828767, 1.0]], ['2, k, 13', [-0.281545, -0.2850047, 1.0]], ['2, k, 14', [-0.2928022, -0.6437781, 1.0]], ['2, k, 15', [-0.2766517, -0.673674, 1.0]], ['2, k, 16', [-0.1347725, -0.1769768, 1.0]], ['2, k, 17', [-0.0402234, -0.2834857, 1.0]], ['2, k, 18', [-0.05383979, -0.6445428, 1.0]], ['2, k, 19', [-0.04123459, -0.6744279, 1.0]], ['2, k, 20', [-0.21156, 0.2895037, 1.0]], ['2, k, 21', [-0.2218188, -0.2315484, 1.0]], ['2, k, 22', [-0.2733287, -0.1751874, 1.0]], ['2, k, 23', [-0.2129896, 0.8872753, 1.0]], ['2, k, 24', [-0.173171, 0.7992927, 1.0]]]
[['2, k, 0', [-0.2160234, -0.1826963, 1.0]], ['2, k, 1', [-0.2143087, 0.08953335, 1.0]], ['2, k, 2', [-0.2148891, 0.3530045, 1.0]], ['2, k, 3', [-0.1767941, 0.4818485, 1.0]], ['2, k, 4', [-0.3317267, 0.2430139, 1.0]], ['2, k, 5', [-0.3459608, 0.04036256, 1.0]], ['2, k, 6', [-0.2610644, -0.1186163, 1.0]], ['2, k, 7', [-0.2472806, -0.1711094, 1.0]], ['2, k, 8', [-0.06199132, 0.3057167, 1.0]], ['2, k, 9', [-0.07325232, 0.5384548, 1.0]], ['2, k, 10', [-0.1492248, 0.755868, 1.0]], ['2, k, 11', [-0.1887426, 0.7940187, 1.0]], ['2, k, 12', [-0.2912117, -0.1826898, 1.0]], ['2, k, 13', [-0.2816634, -0.2848637, 1.0]], ['2, k, 14', [-0.2927838, -0.6436306, 1.0]], ['2, k, 15', [-0.2766122, -0.6735207, 1.0]], ['2, k, 16', [-0.1347722, -0.1768592, 1.0]], ['2, k, 17', [-0.04033838, -0.2834775, 1.0]], ['2, k, 18', [-0.05400889, -0.6444891, 1.0]], ['2, k, 19', [-0.04137947, -0.6743665, 1.0]], ['2, k, 20', [-0.2145765, 0.2884861, 1.0]], ['2, k, 21', [-0.227155, -0.225488, 1.0]], ['2, k, 22', [-0.2814574, -0.1742683, 1.0]], ['2, k, 23', [-0.2393642, 0.844013, 1.0]], ['2, k, 24', [-0.2056502, 0.7805883, 1.0]]]
[['2, k, 0', [-0.2158782, -0.1743656, 1.0]], ['2, k, 1', [-0.209686, 0.09557769, 1.0]], ['2, k, 2', [-0.1994461, 0.3599449, 1.0]], ['2, k, 3', [-0.1735396, 0.4814881, 1.0]], ['2, k, 4', [-0.310867, 0.2906582, 1.0]], ['2, k, 5', [-0.3461855, 0.04652658, 1.0]], ['2, k, 6', [-0.2677954, -0.1141581, 1.0]], ['2, k, 7', [-0.2526789, -0.1713828, 1.0]], ['2, k, 8', [-0.03385474, 0.3188227, 1.0]], ['2, k, 9', [-0.09080346, 0.5423167, 1.0]], ['2, k, 10', [-0.1634378, 0.7434056, 1.0]], ['2, k, 11', [-0.2058196, 0.7862858, 1.0]], ['2, k, 12', [-0.2909749, -0.1706417, 1.0]], ['2, k, 13', [-0.2820146, -0.2837263, 1.0]], ['2, k, 14', [-0.2927958, -0.6424789, 1.0]], ['2, k, 15', [-0.2870753, -0.7187222, 1.0]], ['2, k, 16', [-0.1346742, -0.1721344, 1.0]], ['2, k, 17', [-0.0406003, -0.2834322, 1.0]], ['2, k, 18', [-0.05395863, -0.6444163, 1.0]], ['2, k, 19', [-0.04330688, -0.6744518, 1.0]], ['2, k, 20', [-0.202968, 0.2949433, 1.0]], ['2, k, 21', [-0.2341787, -0.2218358, 1.0]], ['2, k, 22', [-0.2902175, -0.1727315, 1.0]], ['2, k, 23', [-0.2544764, 0.8466859, 1.0]], ['2, k, 24', [-0.2353481, 0.7996554, 1.0]]]
[['2, k, 0', [-0.2162136, -0.1733308, 1.0]], ['2, k, 1', [-0.2106555, 0.0957355, 1.0]], ['2, k, 2', [-0.2041859, 0.3578459, 1.0]], ['2, k, 3', [-0.1716016, 0.4816985, 1.0]], ['2, k, 4', [-0.3132404, 0.2889499, 1.0]], ['2, k, 5', [-0.3455131, 0.04435917, 1.0]], ['2, k, 6', [-0.2670349, -0.1129571, 1.0]], ['2, k, 7', [-0.2546367, -0.1691373, 1.0]], ['2, k, 8', [-0.06147878, 0.3397509, 1.0]], ['2, k, 9', [-0.08145301, 0.5520222, 1.0]], ['2, k, 10', [-0.2120519, 0.7516773, 1.0]], ['2, k, 11', [-0.2667596, 0.8321213, 1.0]], ['2, k, 12', [-0.2909703, -0.1703605, 1.0]], ['2, k, 13', [-0.2827673, -0.2845287, 1.0]], ['2, k, 14', [-0.2928623, -0.6433106, 1.0]], ['2, k, 15', [-0.2870161, -0.7194626, 1.0]], ['2, k, 16', [-0.1356514, -0.1701539, 1.0]], ['2, k, 17', [-0.04087187, -0.2833516, 1.0]], ['2, k, 18', [-0.05400569, -0.6443577, 1.0]], ['2, k, 19', [-0.04112181, -0.6742936, 1.0]], ['2, k, 20', [-0.2060589, 0.2937477, 1.0]], ['2, k, 21', [-0.2373131, -0.2207886, 1.0]], ['2, k, 22', [-0.2835829, -0.1827804, 1.0]], ['2, k, 23', [-0.3004044, 0.8709243, 1.0]], ['2, k, 24', [-0.2879045, 0.8246587, 1.0]]]
[['2, k, 0', [-0.2163572, -0.1725564, 1.0]], ['2, k, 1', [-0.2112267, 0.09592558, 1.0]], ['2, k, 2', [-0.205946, 0.3572439, 1.0]], ['2, k, 3', [-0.1712681, 0.4813105, 1.0]], ['2, k, 4', [-0.3134572, 0.2885236, 1.0]], ['2, k, 5', [-0.3533613, 0.08127107, 1.0]], ['2, k, 6', [-0.2674107, -0.1136859, 1.0]], ['2, k, 7', [-0.2548317, -0.1698817, 1.0]], ['2, k, 8', [-0.0712736, 0.3437361, 1.0]], ['2, k, 9', [-0.08060321, 0.5481828, 1.0]], ['2, k, 10', [-0.2008795, 0.7535533, 1.0]], ['2, k, 11', [-0.2416752, 0.8123799, 1.0]], ['2, k, 12', [-0.2908244, -0.1701378, 1.0]], ['2, k, 13', [-0.2832198, -0.2844899, 1.0]], ['2, k, 14', [-0.2926697, -0.6434699, 1.0]], ['2, k, 15', [-0.2865092, -0.7193545, 1.0]], ['2, k, 16', [-0.1363484, -0.1686213, 1.0]], ['2, k, 17', [-0.04114637, -0.2832027, 1.0]], ['2, k, 18', [-0.05405978, -0.6442358, 1.0]], ['2, k, 19', [-0.0404964, -0.674156, 1.0]], ['2, k, 20', [-0.2074162, 0.293364, 1.0]], ['2, k, 21', [-0.2354686, -0.2259241, 1.0]], ['2, k, 22', [-0.2844586, -0.178846, 1.0]], ['2, k, 23', [-0.2960495, 0.8702828, 1.0]], ['2, k, 24', [-0.269979, 0.8097896, 1.0]]]
[['2, k, 0', [-0.2177431, -0.1713989, 1.0]], ['2, k, 1', [-0.2127384, 0.09567483, 1.0]], ['2, k, 2', [-0.2084222, 0.3549206, 1.0]], ['2, k, 3', [-0.1709895, 0.4810603, 1.0]], ['2, k, 4', [-0.3137959, 0.2880804, 1.0]], ['2, k, 5', [-0.3464251, 0.04349994, 1.0]], ['2, k, 6', [-0.2472218, -0.1211462, 1.0]], ['2, k, 7', [-0.2468301, -0.1780378, 1.0]], ['2, k, 8', [-0.07303281, 0.3465061, 1.0]], ['2, k, 9', [-0.0836779, 0.5507748, 1.0]], ['2, k, 10', [-0.1737379, 0.7381999, 1.0]], ['2, k, 11', [-0.2061124, 0.789079, 1.0]], ['2, k, 12', [-0.2910417, -0.1698927, 1.0]], ['2, k, 13', [-0.2841196, -0.284711, 1.0]], ['2, k, 14', [-0.2927188, -0.6438453, 1.0]], ['2, k, 15', [-0.2866232, -0.7198299, 1.0]], ['2, k, 16', [-0.139494, -0.166489, 1.0]], ['2, k, 17', [-0.04154642, -0.2826976, 1.0]], ['2, k, 18', [-0.05405734, -0.6436808, 1.0]], ['2, k, 19', [-0.04037268, -0.6735502, 1.0]], ['2, k, 20', [-0.2096347, 0.2915935, 1.0]], ['2, k, 21', [-0.2356812, -0.2301087, 1.0]], ['2, k, 22', [-0.2826741, -0.1723583, 1.0]], ['2, k, 23', [-0.2521163, 0.8448992, 1.0]], ['2, k, 24', [-0.2449257, 0.8040041, 1.0]]]
[['2, k, 0', [-0.2177714, -0.1693674, 1.0]], ['2, k, 1', [-0.2143179, 0.09587179, 1.0]], ['2, k, 2', [-0.213892, 0.3523947, 1.0]], ['2, k, 3', [-0.1696568, 0.4801104, 1.0]], ['2, k, 4', [-0.3134237, 0.2930548, 1.0]], ['2, k, 5', [-0.3457317, 0.04839526, 1.0]], ['2, k, 6', [-0.2442729, -0.1226267, 1.0]], ['2, k, 7', [-0.2470156, -0.1762438, 1.0]], ['2, k, 8', [-0.07558474, 0.350919, 1.0]], ['2, k, 9', [-0.07420594, 0.5499874, 1.0]], ['2, k, 10', [-0.1727145, 0.7527764, 1.0]], ['2, k, 11', [-0.2088301, 0.8210199, 1.0]], ['2, k, 12', [-0.2904122, -0.1683521, 1.0]], ['2, k, 13', [-0.2850238, -0.2839731, 1.0]], ['2, k, 14', [-0.2930064, -0.6431883, 1.0]], ['2, k, 15', [-0.2869477, -0.7193412, 1.0]], ['2, k, 16', [-0.1400077, -0.1643669, 1.0]], ['2, k, 17', [-0.0417225, -0.2827941, 1.0]], ['2, k, 18', [-0.05378987, -0.6439404, 1.0]], ['2, k, 19', [-0.04003822, -0.6737904, 1.0]], ['2, k, 20', [-0.2139164, 0.2898844, 1.0]], ['2, k, 21', [-0.2336968, -0.2318362, 1.0]], ['2, k, 22', [-0.2820295, -0.1734186, 1.0]], ['2, k, 23', [-0.2595105, 0.8803868, 1.0]], ['2, k, 24', [-0.2391496, 0.8219767, 1.0]]]
[['2, k, 0', [-0.2183075, -0.1689483, 1.0]], ['2, k, 1', [-0.2159356, 0.09567924, 1.0]], ['2, k, 2', [-0.2157687, 0.3515233, 1.0]], ['2, k, 3', [-0.16922, 0.4801145, 1.0]], ['2, k, 4', [-0.313181, 0.2953998, 1.0]], ['2, k, 5', [-0.3456523, 0.05074599, 1.0]], ['2, k, 6', [-0.244374, -0.1240093, 1.0]], ['2, k, 7', [-0.24667, -0.1766469, 1.0]], ['2, k, 8', [-0.07718066, 0.3363973, 1.0]], ['2, k, 9', [-0.0795167, 0.5647877, 1.0]], ['2, k, 10', [-0.1529157, 0.7851967, 1.0]], ['2, k, 11', [-0.1756027, 0.8260839, 1.0]], ['2, k, 12', [-0.2911386, -0.1673623, 1.0]], ['2, k, 13', [-0.2855467, -0.2831644, 1.0]], ['2, k, 14', [-0.2930532, -0.6425557, 1.0]], ['2, k, 15', [-0.2766805, -0.6724398, 1.0]], ['2, k, 16', [-0.1402413, -0.1643924, 1.0]], ['2, k, 17', [-0.04199832, -0.2826192, 1.0]], ['2, k, 18', [-0.05375122, -0.6438144, 1.0]], ['2, k, 19', [-0.04092667, -0.6736712, 1.0]], ['2, k, 20', [-0.2158606, 0.2890483, 1.0]], ['2, k, 21', [-0.2341671, -0.2319112, 1.0]], ['2, k, 22', [-0.2762721, -0.1745869, 1.0]], ['2, k, 23', [-0.224919, 0.8881563, 1.0]], ['2, k, 24', [-0.2094626, 0.8377926, 1.0]]]
[['2, k, 0', [-0.2191716, -0.1678737, 1.0]], ['2, k, 1', [-0.216098, 0.09589273, 1.0]], ['2, k, 2', [-0.2154047, 0.3515939, 1.0]], ['2, k, 3', [-0.169603, 0.480613, 1.0]], ['2, k, 4', [-0.3125017, 0.2972409, 1.0]], ['2, k, 5', [-0.3577063, 0.08688745, 1.0]], ['2, k, 6', [-0.2504352, -0.1159838, 1.0]], ['2, k, 7', [-0.2483726, -0.1758194, 1.0]], ['2, k, 8', [-0.07625608, 0.334129, 1.0]], ['2, k, 9', [-0.07386718, 0.5629812, 1.0]], ['2, k, 10', [-0.1107409, 0.7666206, 1.0]], ['2, k, 11', [-0.1403551, 0.830416, 1.0]], ['2, k, 12', [-0.2922129, -0.1654289, 1.0]], ['2, k, 13', [-0.2859632, -0.2825503, 1.0]], ['2, k, 14', [-0.2931345, -0.6420763, 1.0]], ['2, k, 15', [-0.2766776, -0.6719785, 1.0]], ['2, k, 16', [-0.1406806, -0.1641473, 1.0]], ['2, k, 17', [-0.0421966, -0.2825647, 1.0]], ['2, k, 18', [-0.05384042, -0.6438014, 1.0]], ['2, k, 19', [-0.04093193, -0.6736702, 1.0]], ['2, k, 20', [-0.2157245, 0.2890981, 1.0]], ['2, k, 21', [-0.2331751, -0.2320848, 1.0]], ['2, k, 22', [-0.2809783, -0.1766617, 1.0]], ['2, k, 23', [-0.185359, 0.8890726, 1.0]], ['2, k, 24', [-0.165823, 0.8344809, 1.0]]]
[['2, k, 0', [-0.2184274, -0.1675259, 1.0]], ['2, k, 1', [-0.214496, 0.09638526, 1.0]], ['2, k, 2', [-0.2107498, 0.352654, 1.0]], ['2, k, 3', [-0.1747478, 0.480952, 1.0]], ['2, k, 4', [-0.3185605, 0.2793652, 1.0]], ['2, k, 5', [-0.3570971, 0.08073731, 1.0]], ['2, k, 6', [-0.2474939, -0.1126781, 1.0]], ['2, k, 7', [-0.2472205, -0.1799983, 1.0]], ['2, k, 8', [-0.07249972, 0.3592707, 1.0]], ['2, k, 9', [-0.05509536, 0.5911435, 1.0]], ['2, k, 10', [-0.08451831, 0.7629709, 1.0]], ['2, k, 11', [-0.09977455, 0.8329149, 1.0]], ['2, k, 12', [-0.2903375, -0.1660335, 1.0]], ['2, k, 13', [-0.2862791, -0.2825995, 1.0]], ['2, k, 14', [-0.2931087, -0.6421743, 1.0]], ['2, k, 15', [-0.2763655, -0.672094, 1.0]], ['2, k, 16', [-0.1402376, -0.1630757, 1.0]], ['2, k, 17', [-0.04226873, -0.2825852, 1.0]], ['2, k, 18', [-0.05380893, -0.6438345, 1.0]], ['2, k, 19', [-0.04061412, -0.6737214, 1.0]], ['2, k, 20', [-0.2120323, 0.2898825, 1.0]], ['2, k, 21', [-0.2362174, -0.2317735, 1.0]], ['2, k, 22', [-0.2775273, -0.1783358, 1.0]], ['2, k, 23', [-0.1343703, 0.8858675, 1.0]], ['2, k, 24', [-0.08571959, 0.8284124, 1.0]]]
[['2, k, 0', [-0.2183158, -0.1675014, 1.0]], ['2, k, 1', [-0.2135502, 0.09661521, 1.0]], ['2, k, 2', [-0.2074699, 0.3534717, 1.0]], ['2, k, 3', [-0.1818211, 0.4790767, 1.0]], ['2, k, 4', [-0.3208921, 0.2727755, 1.0]], ['2, k, 5', [-0.3572366, 0.08038371, 1.0]], ['2, k, 6', [-0.2476656, -0.1133419, 1.0]], ['2, k, 7', [-0.2461069, -0.1809817, 1.0]], ['2, k, 8', [-0.07140411, 0.3632128, 1.0]], ['2, k, 9', [-0.05210488, 0.5925593, 1.0]], ['2, k, 10', [-0.03964963, 0.7678535, 1.0]], ['2, k, 11', [-0.05407529, 0.8360776, 1.0]], ['2, k, 12', [-0.2896609, -0.1667144, 1.0]], ['2, k, 13', [-0.2863615, -0.2826698, 1.0]], ['2, k, 14', [-0.2931588, -0.6423808, 1.0]], ['2, k, 15', [-0.2761815, -0.6723223, 1.0]], ['2, k, 16', [-0.1403913, -0.1624855, 1.0]], ['2, k, 17', [-0.04234274, -0.2827778, 1.0]], ['2, k, 18', [-0.05397818, -0.6440176, 1.0]], ['2, k, 19', [-0.04054838, -0.6739283, 1.0]], ['2, k, 20', [-0.2094118, 0.2904649, 1.0]], ['2, k, 21', [-0.2358736, -0.2326789, 1.0]], ['2, k, 22', [-0.2797766, -0.1765032, 1.0]], ['2, k, 23', [-0.08100108, 0.8903748, 1.0]], ['2, k, 24', [-0.0360117, 0.8300093, 1.0]]]
[['2, k, 0', [-0.2182313, -0.1676383, 1.0]], ['2, k, 1', [-0.2131859, 0.09658587, 1.0]], ['2, k, 2', [-0.2065922, 0.3537214, 1.0]], ['2, k, 3', [-0.1823976, 0.4777051, 1.0]], ['2, k, 4', [-0.3220015, 0.2706191, 1.0]], ['2, k, 5', [-0.3556342, 0.07154527, 1.0]], ['2, k, 6', [-0.2445804, -0.1214431, 1.0]], ['2, k, 7', [-0.2454233, -0.1803648, 1.0]], ['2, k, 8', [-0.07103091, 0.3649932, 1.0]], ['2, k, 9', [-0.02254455, 0.594612, 1.0]], ['2, k, 10', [-0.004245821, 0.7704958, 1.0]], ['2, k, 11', [-0.001598173, 0.8213295, 1.0]], ['2, k, 12', [-0.2892098, -0.167726, 1.0]], ['2, k, 13', [-0.286384, -0.2827166, 1.0]], ['2, k, 14', [-0.2929036, -0.6425678, 1.0]], ['2, k, 15', [-0.2757652, -0.6725323, 1.0]], ['2, k, 16', [-0.140413, -0.1624384, 1.0]], ['2, k, 17', [-0.04238317, -0.2827811, 1.0]], ['2, k, 18', [-0.05415134, -0.6440004, 1.0]], ['2, k, 19', [-0.04055502, -0.6739393, 1.0]], ['2, k, 20', [-0.208637, 0.2906037, 1.0]], ['2, k, 21', [-0.232688, -0.2325235, 1.0]], ['2, k, 22', [-0.2747686, -0.1785218, 1.0]], ['2, k, 23', [-0.01586956, 0.8733045, 1.0]], ['2, k, 24', [0.01878809, 0.8113501, 1.0]]]
[['2, k, 0', [-0.2187523, -0.1696513, 1.0]], ['2, k, 1', [-0.2132286, 0.09604868, 1.0]], ['2, k, 2', [-0.2065595, 0.3537033, 1.0]], ['2, k, 3', [-0.183559, 0.476727, 1.0]], ['2, k, 4', [-0.3229437, 0.269036, 1.0]], ['2, k, 5', [-0.3551093, 0.06069924, 1.0]], ['2, k, 6', [-0.2603239, -0.09384602, 1.0]], ['2, k, 7', [-0.2575614, -0.1547818, 1.0]], ['2, k, 8', [-0.07180481, 0.3462236, 1.0]], ['2, k, 9', [-0.001954346, 0.5701581, 1.0]], ['2, k, 10', [0.04177456, 0.7376716, 1.0]], ['2, k, 11', [0.05017271, 0.7936212, 1.0]], ['2, k, 12', [-0.2904327, -0.1701495, 1.0]], ['2, k, 13', [-0.2864381, -0.2825801, 1.0]], ['2, k, 14', [-0.2926281, -0.6424203, 1.0]], ['2, k, 15', [-0.276451, -0.6723832, 1.0]], ['2, k, 16', [-0.1404862, -0.1642077, 1.0]], ['2, k, 17', [-0.04244978, -0.2827846, 1.0]], ['2, k, 18', [-0.05431066, -0.6439673, 1.0]], ['2, k, 19', [-0.04166932, -0.6739035, 1.0]], ['2, k, 20', [-0.2085927, 0.2905199, 1.0]], ['2, k, 21', [-0.2394717, -0.1979329, 1.0]], ['2, k, 22', [-0.2913856, -0.1507514, 1.0]], ['2, k, 23', [0.05521034, 0.8481289, 1.0]], ['2, k, 24', [0.07125907, 0.8192419, 1.0]]]
[['2, k, 0', [-0.219704, -0.1743415, 1.0]], ['2, k, 1', [-0.2156413, 0.09315787, 1.0]], ['2, k, 2', [-0.2110933, 0.3520435, 1.0]], ['2, k, 3', [-0.1886339, 0.4761601, 1.0]], ['2, k, 4', [-0.3237921, 0.2677686, 1.0]], ['2, k, 5', [-0.3552326, 0.06082781, 1.0]], ['2, k, 6', [-0.2597558, -0.09413939, 1.0]], ['2, k, 7', [-0.2590987, -0.1522966, 1.0]], ['2, k, 8', [-0.06931461, 0.3011438, 1.0]], ['2, k, 9', [0.001983579, 0.5295852, 1.0]], ['2, k, 10', [0.08801285, 0.7508757, 1.0]], ['2, k, 11', [0.1095087, 0.8190007, 1.0]], ['2, k, 12', [-0.2926241, -0.1741026, 1.0]], ['2, k, 13', [-0.2865272, -0.2820029, 1.0]], ['2, k, 14', [-0.2927237, -0.6418663, 1.0]], ['2, k, 15', [-0.2776769, -0.6717856, 1.0]], ['2, k, 16', [-0.1402519, -0.1701785, 1.0]], ['2, k, 17', [-0.04254455, -0.2828467, 1.0]], ['2, k, 18', [-0.05433746, -0.6439752, 1.0]], ['2, k, 19', [-0.04283025, -0.6738666, 1.0]], ['2, k, 20', [-0.2123906, 0.288522, 1.0]], ['2, k, 21', [-0.2411389, -0.1992065, 1.0]], ['2, k, 22', [-0.2857176, -0.1401506, 1.0]], ['2, k, 23', [0.1111722, 0.8788691, 1.0]], ['2, k, 24', [0.1270365, 0.7906011, 1.0]]]
[['2, k, 0', [-0.2194571, -0.1753661, 1.0]], ['2, k, 1', [-0.2164493, 0.09220745, 1.0]], ['2, k, 2', [-0.2136914, 0.3511501, 1.0]], ['2, k, 3', [-0.1923166, 0.4753428, 1.0]], ['2, k, 4', [-0.3246881, 0.2663384, 1.0]], ['2, k, 5', [-0.3565896, 0.06072832, 1.0]], ['2, k, 6', [-0.2474285, -0.1359659, 1.0]], ['2, k, 7', [-0.2415267, -0.1762934, 1.0]], ['2, k, 8', [-0.07028256, 0.3133402, 1.0]], ['2, k, 9', [0.02961447, 0.5271068, 1.0]], ['2, k, 10', [0.1346865, 0.6994332, 1.0]], ['2, k, 11', [0.1548647, 0.7466156, 1.0]], ['2, k, 12', [-0.2925672, -0.1755606, 1.0]], ['2, k, 13', [-0.2865877, -0.2821687, 1.0]], ['2, k, 14', [-0.2925575, -0.6419373, 1.0]], ['2, k, 15', [-0.2776368, -0.6718349, 1.0]], ['2, k, 16', [-0.139939, -0.1707187, 1.0]], ['2, k, 17', [-0.04254823, -0.2828743, 1.0]], ['2, k, 18', [-0.05430164, -0.6439886, 1.0]], ['2, k, 19', [-0.0429198, -0.6738616, 1.0]], ['2, k, 20', [-0.2144409, 0.2875635, 1.0]], ['2, k, 21', [-0.2260993, -0.2309391, 1.0]], ['2, k, 22', [-0.2727754, -0.172968, 1.0]], ['2, k, 23', [0.1779178, 0.8007377, 1.0]], ['2, k, 24', [0.1700522, 0.7355026, 1.0]]]
