[['2, k, 0', [-0.056588, -0.724662, 1.0]], ['2, k, 1', [-0.0742109, -0.431279, 1.0]], ['2, k, 2', [-0.0910986, -0.142318, 1.0]], ['2, k, 3', [-0.0894597, 0.0235946, 1.0]], ['2, k, 4', [-0.240717, -0.233501, 1.0]], ['2, k, 5', [-0.370669, -0.182067, 1.0]], ['2, k, 6', [-0.126442, -0.140185, 1.0]], ['2, k, 7', [-0.103125, -0.0935504, 1.0]], ['2, k, 8', [0.0821035, -0.208493, 1.0]], ['2, k, 9', [0.269754, -0.195726, 1.0]], ['2, k, 10', [0.0521975, -0.155595, 1.0]], ['2, k, 11', [-0.0199911, -0.142491, 1.0]], ['2, k, 12', [-0.129367, -0.721397, 1.0]], ['2, k, 13', [-0.257911, -1.02203, 1.0]], ['2, k, 14', [-0.310488, -1.38679, 1.0]], ['2, k, 15', [-0.26384, -1.50012, 1.0]], ['2, k, 16', [0.0175917, -0.710088, 1.0]], ['2, k, 17', [0.181933, -0.989788, 1.0]], ['2, k, 18', [0.254031, -1.48092, 1.0]], ['2, k, 19', [0.127441, -1.48633, 1.0]], ['2, k, 20', [-0.0869934, -0.214017, 1.0]], ['2, k, 21', [-0.0298424, -0.0909227, 1.0]], ['2, k, 22', [-0.10884, -0.0970071, 1.0]], ['2, k, 23', [-0.0199097, -0.14191, 1.0]], ['2, k, 24', [-0.0198034, -0.141153, 1.0]]]
[['2, k, 0', [-0.0519666, -1.04738, 1.0]], ['2, k, 1', [-0.0628485, -0.810802, 1.0]], ['2, k, 2', [-0.0728407, -0.573527, 1.0]], ['2, k, 3', [-0.0759362, -0.43611, 1.0]], ['2, k, 4', [-0.195854, -0.618341, 1.0]], ['2, k, 5', [-0.327057, -0.622543, 1.0]], ['2, k, 6', [-0.364677, -0.610638, 1.0]], ['2, k, 7', [-0.387626, -0.604984, 1.0]], ['2, k, 8', [0.0710177, -0.615272, 1.0]], ['2, k, 9', [0.203956, -0.646053, 1.0]], ['2, k, 10', [0.281472, -0.629347, 1.0]], ['2, k, 11', [0.319577, -0.612371, 1.0]], ['2, k, 12', [-0.113846, -1.03666, 1.0]], ['2, k, 13', [-0.309948, -1.05587, 1.0]], ['2, k, 14', [-0.31849, -1.41639, 1.0]], ['2, k, 15', [-0.311717, -1.4608, 1.0]], ['2, k, 16', [0.0110943, -1.03393, 1.0]], ['2, k, 17', [0.182934, -1.05565, 1.0]], ['2, k, 18', [0.215269, -1.4143, 1.0]], ['2, k, 19', [0.25485, -1.47334, 1.0]], ['2, k, 20', [-0.0704901, -0.632991, 1.0]], ['2, k, 21', [-0.341246, -0.609575, 1.0]], ['2, k, 22', [-0.303114, -0.602853, 1.0]], ['2, k, 23', [0.347775, -0.596183, 1.0]], ['2, k, 24', [0.240214, -0.595989, 1.0]]]
[['2, k, 0', [-0.0526291, -1.03212, 1.0]], ['2, k, 1', [-0.062655, -0.786937, 1.0]], ['2, k, 2', [-0.0716913, -0.540318, 1.0]], ['2, k, 3', [-0.073627, -0.413973, 1.0]], ['2, k, 4', [-0.197528, -0.595428, 1.0]], ['2, k, 5', [-0.309218, -0.590152, 1.0]], ['2, k, 6', [-0.369672, -0.581854, 1.0]], ['2, k, 7', [-0.394718, -0.568768, 1.0]], ['2, k, 8', [0.0742417, -0.594356, 1.0]], ['2, k, 9', [0.197682, -0.61359, 1.0]], ['2, k, 10', [0.289138, -0.589615, 1.0]], ['2, k, 11', [0.304063, -0.580332, 1.0]], ['2, k, 12', [-0.113393, -1.02116, 1.0]], ['2, k, 13', [-0.309622, -1.04667, 1.0]], ['2, k, 14', [-0.321704, -1.42091, 1.0]], ['2, k, 15', [-0.315383, -1.46373, 1.0]], ['2, k, 16', [0.00936633, -1.0192, 1.0]], ['2, k, 17', [0.181901, -1.04506, 1.0]], ['2, k, 18', [0.213598, -1.41545, 1.0]], ['2, k, 19', [0.262438, -1.47029, 1.0]], ['2, k, 20', [-0.0695594, -0.602127, 1.0]], ['2, k, 21', [-0.355355, -0.581247, 1.0]], ['2, k, 22', [-0.325446, -0.565807, 1.0]], ['2, k, 23', [0.285893, -0.568522, 1.0]], ['2, k, 24', [0.225389, -0.562602, 1.0]]]
[['2, k, 0', [-0.0523629, -1.01712, 1.0]], ['2, k, 1', [-0.0614266, -0.768144, 1.0]], ['2, k, 2', [-0.0697295, -0.519686, 1.0]], ['2, k, 3', [-0.073974, -0.382326, 1.0]], ['2, k, 4', [-0.190704, -0.565429, 1.0]], ['2, k, 5', [-0.308234, -0.564735, 1.0]], ['2, k, 6', [-0.370851, -0.539448, 1.0]], ['2, k, 7', [-0.39444, -0.525597, 1.0]], ['2, k, 8', [0.0739421, -0.572057, 1.0]], ['2, k, 9', [0.20603, -0.583479, 1.0]], ['2, k, 10', [0.264505, -0.572915, 1.0]], ['2, k, 11', [0.311926, -0.540208, 1.0]], ['2, k, 12', [-0.111869, -1.00544, 1.0]], ['2, k, 13', [-0.312212, -1.04101, 1.0]], ['2, k, 14', [-0.327926, -1.41686, 1.0]], ['2, k, 15', [-0.323375, -1.4591, 1.0]], ['2, k, 16', [0.00842953, -1.00516, 1.0]], ['2, k, 17', [0.18121, -1.04495, 1.0]], ['2, k, 18', [0.214691, -1.40673, 1.0]], ['2, k, 19', [0.253358, -1.4662, 1.0]], ['2, k, 20', [-0.0677526, -0.581776, 1.0]], ['2, k, 21', [-0.355622, -0.54465, 1.0]], ['2, k, 22', [-0.325954, -0.523043, 1.0]], ['2, k, 23', [0.34489, -0.523176, 1.0]], ['2, k, 24', [0.236646, -0.524709, 1.0]]]
[['2, k, 0', [-0.0528677, -1.00373, 1.0]], ['2, k, 1', [-0.0619472, -0.743695, 1.0]], ['2, k, 2', [-0.070412, -0.48138, 1.0]], ['2, k, 3', [-0.0722917, -0.357752, 1.0]], ['2, k, 4', [-0.188974, -0.538995, 1.0]], ['2, k, 5', [-0.307075, -0.510224, 1.0]], ['2, k, 6', [-0.360555, -0.49063, 1.0]], ['2, k, 7', [-0.395532, -0.476494, 1.0]], ['2, k, 8', [0.0746432, -0.525063, 1.0]], ['2, k, 9', [0.200886, -0.522639, 1.0]], ['2, k, 10', [0.252733, -0.514247, 1.0]], ['2, k, 11', [0.321879, -0.492171, 1.0]], ['2, k, 12', [-0.111797, -0.992837, 1.0]], ['2, k, 13', [-0.322229, -1.0248, 1.0]], ['2, k, 14', [-0.344052, -1.41727, 1.0]], ['2, k, 15', [-0.337815, -1.45795, 1.0]], ['2, k, 16', [0.00729675, -0.991319, 1.0]], ['2, k, 17', [0.180671, -1.04162, 1.0]], ['2, k, 18', [0.214222, -1.40486, 1.0]], ['2, k, 19', [0.214358, -1.44553, 1.0]], ['2, k, 20', [-0.0683816, -0.547203, 1.0]], ['2, k, 21', [-0.391397, -0.481991, 1.0]], ['2, k, 22', [-0.329477, -0.474896, 1.0]], ['2, k, 23', [0.363243, -0.476146, 1.0]], ['2, k, 24', [0.269916, -0.481898, 1.0]]]
[['2, k, 0', [-0.0529485, -0.993146, 1.0]], ['2, k, 1', [-0.0613976, -0.723611, 1.0]], ['2, k, 2', [-0.0690812, -0.454024, 1.0]], ['2, k, 3', [-0.0702072, -0.336617, 1.0]], ['2, k, 4', [-0.179823, -0.4709, 1.0]], ['2, k, 5', [-0.306453, -0.473615, 1.0]], ['2, k, 6', [-0.350653, -0.443995, 1.0]], ['2, k, 7', [-0.390636, -0.426018, 1.0]], ['2, k, 8', [0.07479, -0.475466, 1.0]], ['2, k, 9', [0.201188, -0.498401, 1.0]], ['2, k, 10', [0.268766, -0.500281, 1.0]], ['2, k, 11', [0.31343, -0.456263, 1.0]], ['2, k, 12', [-0.111521, -0.981125, 1.0]], ['2, k, 13', [-0.323298, -1.02012, 1.0]], ['2, k, 14', [-0.334265, -1.40926, 1.0]], ['2, k, 15', [-0.328652, -1.44894, 1.0]], ['2, k, 16', [0.00689862, -0.982007, 1.0]], ['2, k, 17', [0.190199, -1.01549, 1.0]], ['2, k, 18', [0.233285, -1.40698, 1.0]], ['2, k, 19', [0.232688, -1.44643, 1.0]], ['2, k, 20', [-0.0672528, -0.52128, 1.0]], ['2, k, 21', [-0.357491, -0.434686, 1.0]], ['2, k, 22', [-0.309338, -0.427126, 1.0]], ['2, k, 23', [0.340926, -0.440882, 1.0]], ['2, k, 24', [0.231944, -0.440184, 1.0]]]
[['2, k, 0', [-0.0537301, -0.973921, 1.0]], ['2, k, 1', [-0.0599776, -0.691009, 1.0]], ['2, k, 2', [-0.0647441, -0.407186, 1.0]], ['2, k, 3', [-0.0712296, -0.293745, 1.0]], ['2, k, 4', [-0.181823, -0.473172, 1.0]], ['2, k, 5', [-0.282782, -0.415544, 1.0]], ['2, k, 6', [-0.307347, -0.399131, 1.0]], ['2, k, 7', [-0.387268, -0.375919, 1.0]], ['2, k, 8', [0.0720012, -0.474143, 1.0]], ['2, k, 9', [0.199476, -0.488634, 1.0]], ['2, k, 10', [0.28249, -0.469337, 1.0]], ['2, k, 11', [0.320189, -0.409515, 1.0]], ['2, k, 12', [-0.110627, -0.963675, 1.0]], ['2, k, 13', [-0.326717, -1.01003, 1.0]], ['2, k, 14', [-0.348593, -1.38273, 1.0]], ['2, k, 15', [-0.344314, -1.42139, 1.0]], ['2, k, 16', [0.00428553, -0.961367, 1.0]], ['2, k, 17', [0.188374, -1.01053, 1.0]], ['2, k, 18', [0.214802, -1.35597, 1.0]], ['2, k, 19', [0.212866, -1.39461, 1.0]], ['2, k, 20', [-0.0637145, -0.478239, 1.0]], ['2, k, 21', [-0.386936, -0.382786, 1.0]], ['2, k, 22', [-0.315437, -0.379404, 1.0]], ['2, k, 23', [0.341719, -0.394833, 1.0]], ['2, k, 24', [0.244521, -0.398184, 1.0]]]
[['2, k, 0', [-0.0594839, -0.924934, 1.0]], ['2, k, 1', [-0.0668324, -0.647699, 1.0]], ['2, k, 2', [-0.0728208, -0.374137, 1.0]], ['2, k, 3', [-0.0726924, -0.258821, 1.0]], ['2, k, 4', [-0.180534, -0.472844, 1.0]], ['2, k, 5', [-0.311181, -0.432709, 1.0]], ['2, k, 6', [-0.355119, -0.370096, 1.0]], ['2, k, 7', [-0.389788, -0.326387, 1.0]], ['2, k, 8', [0.0707611, -0.471544, 1.0]], ['2, k, 9', [0.204882, -0.449571, 1.0]], ['2, k, 10', [0.273626, -0.394089, 1.0]], ['2, k, 11', [0.314791, -0.363809, 1.0]], ['2, k, 12', [-0.126101, -0.913005, 1.0]], ['2, k, 13', [-0.322576, -0.997944, 1.0]], ['2, k, 14', [-0.348964, -1.38112, 1.0]], ['2, k, 15', [-0.345714, -1.42092, 1.0]], ['2, k, 16', [0.00828694, -0.917946, 1.0]], ['2, k, 17', [0.180857, -0.995729, 1.0]], ['2, k, 18', [0.214255, -1.35658, 1.0]], ['2, k, 19', [0.211295, -1.39635, 1.0]], ['2, k, 20', [-0.0715165, -0.44229, 1.0]], ['2, k, 21', [-0.355881, -0.328101, 1.0]], ['2, k, 22', [-0.30758, -0.33177, 1.0]], ['2, k, 23', [0.34588, -0.355579, 1.0]], ['2, k, 24', [0.242797, -0.355804, 1.0]]]
[['2, k, 0', [-0.0594032, -0.911582, 1.0]], ['2, k, 1', [-0.0650118, -0.642988, 1.0]], ['2, k, 2', [-0.0694425, -0.372708, 1.0]], ['2, k, 3', [-0.0703478, -0.217036, 1.0]], ['2, k, 4', [-0.179272, -0.449359, 1.0]], ['2, k, 5', [-0.328193, -0.388937, 1.0]], ['2, k, 6', [-0.362008, -0.3188, 1.0]], ['2, k, 7', [-0.394922, -0.277123, 1.0]], ['2, k, 8', [0.0687758, -0.454874, 1.0]], ['2, k, 9', [0.200205, -0.412943, 1.0]], ['2, k, 10', [0.271078, -0.356451, 1.0]], ['2, k, 11', [0.315489, -0.318091, 1.0]], ['2, k, 12', [-0.127408, -0.89775, 1.0]], ['2, k, 13', [-0.323664, -0.98705, 1.0]], ['2, k, 14', [-0.34963, -1.37807, 1.0]], ['2, k, 15', [-0.34781, -1.41778, 1.0]], ['2, k, 16', [0.00983689, -0.903788, 1.0]], ['2, k, 17', [0.184452, -0.983422, 1.0]], ['2, k, 18', [0.213029, -1.35173, 1.0]], ['2, k, 19', [0.208647, -1.39144, 1.0]], ['2, k, 20', [-0.0686353, -0.440138, 1.0]], ['2, k, 21', [-0.358966, -0.282046, 1.0]], ['2, k, 22', [-0.316176, -0.28343, 1.0]], ['2, k, 23', [0.343622, -0.313098, 1.0]], ['2, k, 24', [0.238836, -0.313003, 1.0]]]
[['2, k, 0', [-0.0537169, -0.860698, 1.0]], ['2, k, 1', [-0.0598637, -0.58925, 1.0]], ['2, k, 2', [-0.0656146, -0.320359, 1.0]], ['2, k, 3', [-0.0698377, -0.166645, 1.0]], ['2, k, 4', [-0.18162, -0.4031, 1.0]], ['2, k, 5', [-0.318698, -0.332757, 1.0]], ['2, k, 6', [-0.362899, -0.268009, 1.0]], ['2, k, 7', [-0.393271, -0.232121, 1.0]], ['2, k, 8', [0.0707395, -0.401666, 1.0]], ['2, k, 9', [0.212697, -0.353566, 1.0]], ['2, k, 10', [0.263292, -0.317202, 1.0]], ['2, k, 11', [0.313673, -0.276304, 1.0]], ['2, k, 12', [-0.121725, -0.851703, 1.0]], ['2, k, 13', [-0.316652, -0.97046, 1.0]], ['2, k, 14', [-0.368684, -1.37971, 1.0]], ['2, k, 15', [-0.368314, -1.41736, 1.0]], ['2, k, 16', [0.0153305, -0.851372, 1.0]], ['2, k, 17', [0.181059, -0.973826, 1.0]], ['2, k, 18', [0.211543, -1.34438, 1.0]], ['2, k, 19', [0.205508, -1.38216, 1.0]], ['2, k, 20', [-0.0642503, -0.387321, 1.0]], ['2, k, 21', [-0.364714, -0.237935, 1.0]], ['2, k, 22', [-0.311253, -0.240608, 1.0]], ['2, k, 23', [0.342772, -0.277455, 1.0]], ['2, k, 24', [0.245289, -0.275608, 1.0]]]
[['2, k, 0', [-0.0585597, -0.828288, 1.0]], ['2, k, 1', [-0.0633546, -0.56185, 1.0]], ['2, k, 2', [-0.0679379, -0.297113, 1.0]], ['2, k, 3', [-0.0684735, -0.137962, 1.0]], ['2, k, 4', [-0.184413, -0.359633, 1.0]], ['2, k, 5', [-0.319188, -0.289991, 1.0]], ['2, k, 6', [-0.36221, -0.232647, 1.0]], ['2, k, 7', [-0.393913, -0.186742, 1.0]], ['2, k, 8', [0.0763818, -0.37977, 1.0]], ['2, k, 9', [0.226431, -0.316013, 1.0]], ['2, k, 10', [0.22718, -0.26688, 1.0]], ['2, k, 11', [0.304082, -0.234131, 1.0]], ['2, k, 12', [-0.123046, -0.814771, 1.0]], ['2, k, 13', [-0.308525, -0.958028, 1.0]], ['2, k, 14', [-0.351121, -1.34826, 1.0]], ['2, k, 15', [-0.351636, -1.38602, 1.0]], ['2, k, 16', [0.00728075, -0.820781, 1.0]], ['2, k, 17', [0.177979, -0.959114, 1.0]], ['2, k, 18', [0.207381, -1.32138, 1.0]], ['2, k, 19', [0.200694, -1.35913, 1.0]], ['2, k, 20', [-0.0668502, -0.363067, 1.0]], ['2, k, 21', [-0.357452, -0.19718, 1.0]], ['2, k, 22', [-0.312446, -0.196588, 1.0]], ['2, k, 23', [0.332623, -0.245073, 1.0]], ['2, k, 24', [0.227165, -0.233386, 1.0]]]
[['2, k, 0', [-0.0558346, -0.792739, 1.0]], ['2, k, 1', [-0.0626554, -0.495798, 1.0]], ['2, k, 2', [-0.0695652, -0.209319, 1.0]], ['2, k, 3', [-0.0662036, -0.0815794, 1.0]], ['2, k, 4', [-0.185633, -0.334171, 1.0]], ['2, k, 5', [-0.326888, -0.250827, 1.0]], ['2, k, 6', [-0.358165, -0.186249, 1.0]], ['2, k, 7', [-0.391286, -0.147347, 1.0]], ['2, k, 8', [0.0768836, -0.332404, 1.0]], ['2, k, 9', [0.223851, -0.273503, 1.0]], ['2, k, 10', [0.238594, -0.227464, 1.0]], ['2, k, 11', [0.266568, -0.199324, 1.0]], ['2, k, 12', [-0.118096, -0.783262, 1.0]], ['2, k, 13', [-0.30076, -0.944717, 1.0]], ['2, k, 14', [-0.336984, -1.29165, 1.0]], ['2, k, 15', [-0.335807, -1.3291, 1.0]], ['2, k, 16', [0.0075057, -0.784214, 1.0]], ['2, k, 17', [0.172637, -0.948298, 1.0]], ['2, k, 18', [0.206386, -1.2784, 1.0]], ['2, k, 19', [0.2015, -1.31572, 1.0]], ['2, k, 20', [-0.0679176, -0.280529, 1.0]], ['2, k, 21', [-0.367699, -0.155394, 1.0]], ['2, k, 22', [-0.309274, -0.158394, 1.0]], ['2, k, 23', [0.263031, -0.201873, 1.0]], ['2, k, 24', [0.188224, -0.192814, 1.0]]]
[['2, k, 0', [-0.0602268, -0.751252, 1.0]], ['2, k, 1', [-0.0677076, -0.473052, 1.0]], ['2, k, 2', [-0.0754214, -0.191622, 1.0]], ['2, k, 3', [-0.0635831, -0.0484844, 1.0]], ['2, k, 4', [-0.190249, -0.271749, 1.0]], ['2, k, 5', [-0.329812, -0.20431, 1.0]], ['2, k, 6', [-0.361722, -0.165887, 1.0]], ['2, k, 7', [-0.396636, -0.108368, 1.0]], ['2, k, 8', [0.0860081, -0.29496, 1.0]], ['2, k, 9', [0.220267, -0.237651, 1.0]], ['2, k, 10', [0.25287, -0.204429, 1.0]], ['2, k, 11', [0.310166, -0.156824, 1.0]], ['2, k, 12', [-0.12146, -0.736845, 1.0]], ['2, k, 13', [-0.287108, -0.929268, 1.0]], ['2, k, 14', [-0.335037, -1.29239, 1.0]], ['2, k, 15', [-0.333398, -1.32922, 1.0]], ['2, k, 16', [0.00246017, -0.747021, 1.0]], ['2, k, 17', [0.166881, -0.931864, 1.0]], ['2, k, 18', [0.203742, -1.28021, 1.0]], ['2, k, 19', [0.199383, -1.31695, 1.0]], ['2, k, 20', [-0.0735679, -0.261724, 1.0]], ['2, k, 21', [-0.384845, -0.11544, 1.0]], ['2, k, 22', [-0.326988, -0.119157, 1.0]], ['2, k, 23', [0.338885, -0.160309, 1.0]], ['2, k, 24', [0.231516, -0.156423, 1.0]]]
[['2, k, 0', [-0.0605805, -0.722098, 1.0]], ['2, k, 1', [-0.0699049, -0.439317, 1.0]], ['2, k, 2', [-0.0786557, -0.162316, 1.0]], ['2, k, 3', [-0.0644575, -0.010785, 1.0]], ['2, k, 4', [-0.193151, -0.255599, 1.0]], ['2, k, 5', [-0.325658, -0.182201, 1.0]], ['2, k, 6', [-0.366289, -0.116261, 1.0]], ['2, k, 7', [-0.389374, -0.079122, 1.0]], ['2, k, 8', [0.0876658, -0.248161, 1.0]], ['2, k, 9', [0.218709, -0.199767, 1.0]], ['2, k, 10', [0.229441, -0.165085, 1.0]], ['2, k, 11', [0.306043, -0.122461, 1.0]], ['2, k, 12', [-0.121683, -0.712206, 1.0]], ['2, k, 13', [-0.278997, -0.920748, 1.0]], ['2, k, 14', [-0.322271, -1.27744, 1.0]], ['2, k, 15', [-0.318654, -1.31337, 1.0]], ['2, k, 16', [0.00196875, -0.715003, 1.0]], ['2, k, 17', [0.169281, -0.911579, 1.0]], ['2, k, 18', [0.20058, -1.26858, 1.0]], ['2, k, 19', [0.198375, -1.3044, 1.0]], ['2, k, 20', [-0.0765631, -0.23121, 1.0]], ['2, k, 21', [-0.369028, -0.0850215, 1.0]], ['2, k, 22', [-0.316185, -0.0909494, 1.0]], ['2, k, 23', [0.343667, -0.131372, 1.0]], ['2, k, 24', [0.230341, -0.121982, 1.0]]]
[['2, k, 0', [-0.0606522, -0.695648, 1.0]], ['2, k, 1', [-0.0680862, -0.420056, 1.0]], ['2, k, 2', [-0.0748786, -0.144102, 1.0]], ['2, k, 3', [-0.0644672, 0.0093313, 1.0]], ['2, k, 4', [-0.196883, -0.226399, 1.0]], ['2, k, 5', [-0.326193, -0.154877, 1.0]], ['2, k, 6', [-0.366883, -0.102767, 1.0]], ['2, k, 7', [-0.386494, -0.054716, 1.0]], ['2, k, 8', [0.0903569, -0.224061, 1.0]], ['2, k, 9', [0.221778, -0.179144, 1.0]], ['2, k, 10', [0.281256, -0.13887, 1.0]], ['2, k, 11', [0.323144, -0.0941989, 1.0]], ['2, k, 12', [-0.121417, -0.68529, 1.0]], ['2, k, 13', [-0.265683, -0.911069, 1.0]], ['2, k, 14', [-0.3118, -1.2522, 1.0]], ['2, k, 15', [-0.308677, -1.28708, 1.0]], ['2, k, 16', [0.00157991, -0.689206, 1.0]], ['2, k, 17', [0.168022, -0.893664, 1.0]], ['2, k, 18', [0.186571, -1.19722, 1.0]], ['2, k, 19', [0.18411, -1.23238, 1.0]], ['2, k, 20', [-0.0733212, -0.212884, 1.0]], ['2, k, 21', [-0.371851, -0.0570934, 1.0]], ['2, k, 22', [-0.31353, -0.0660006, 1.0]], ['2, k, 23', [0.349045, -0.099026, 1.0]], ['2, k, 24', [0.247025, -0.0948641, 1.0]]]
[['2, k, 0', [-0.0586672, -0.683368, 1.0]], ['2, k, 1', [-0.0670615, -0.406276, 1.0]], ['2, k, 2', [-0.0749667, -0.13003, 1.0]], ['2, k, 3', [-0.0641273, 0.0265835, 1.0]], ['2, k, 4', [-0.197683, -0.21594, 1.0]], ['2, k, 5', [-0.324932, -0.142369, 1.0]], ['2, k, 6', [-0.361327, -0.0712982, 1.0]], ['2, k, 7', [-0.386028, -0.0389337, 1.0]], ['2, k, 8', [0.0927315, -0.212848, 1.0]], ['2, k, 9', [0.223679, -0.162155, 1.0]], ['2, k, 10', [0.231665, -0.118282, 1.0]], ['2, k, 11', [0.307045, -0.0779181, 1.0]], ['2, k, 12', [-0.120356, -0.674795, 1.0]], ['2, k, 13', [-0.265403, -0.90548, 1.0]], ['2, k, 14', [-0.311611, -1.25512, 1.0]], ['2, k, 15', [-0.307894, -1.28885, 1.0]], ['2, k, 16', [0.0045501, -0.675269, 1.0]], ['2, k, 17', [0.161916, -0.889381, 1.0]], ['2, k, 18', [0.18163, -1.19242, 1.0]], ['2, k, 19', [0.179832, -1.22651, 1.0]], ['2, k, 20', [-0.0730783, -0.198812, 1.0]], ['2, k, 21', [-0.369502, -0.0422371, 1.0]], ['2, k, 22', [-0.321203, -0.0504334, 1.0]], ['2, k, 23', [0.337679, -0.0784163, 1.0]], ['2, k, 24', [0.230812, -0.0760132, 1.0]]]
[['2, k, 0', [-0.0591781, -0.674896, 1.0]], ['2, k, 1', [-0.0658748, -0.401751, 1.0]], ['2, k, 2', [-0.0713919, -0.127118, 1.0]], ['2, k, 3', [-0.0639099, 0.0308736, 1.0]], ['2, k, 4', [-0.198957, -0.205344, 1.0]], ['2, k, 5', [-0.321223, -0.129876, 1.0]], ['2, k, 6', [-0.359999, -0.0704802, 1.0]], ['2, k, 7', [-0.384327, -0.0332801, 1.0]], ['2, k, 8', [0.0933854, -0.205591, 1.0]], ['2, k, 9', [0.223876, -0.149037, 1.0]], ['2, k, 10', [0.234744, -0.113676, 1.0]], ['2, k, 11', [0.315585, -0.071617, 1.0]], ['2, k, 12', [-0.121981, -0.665595, 1.0]], ['2, k, 13', [-0.254772, -0.904957, 1.0]], ['2, k, 14', [-0.310202, -1.25075, 1.0]], ['2, k, 15', [-0.307507, -1.28367, 1.0]], ['2, k, 16', [0.00499445, -0.667794, 1.0]], ['2, k, 17', [0.158116, -0.888419, 1.0]], ['2, k, 18', [0.216074, -1.30431, 1.0]], ['2, k, 19', [0.212948, -1.33663, 1.0]], ['2, k, 20', [-0.0703188, -0.195442, 1.0]], ['2, k, 21', [-0.37074, -0.0337283, 1.0]], ['2, k, 22', [-0.321478, -0.0434397, 1.0]], ['2, k, 23', [0.353127, -0.0737209, 1.0]], ['2, k, 24', [0.239861, -0.068049, 1.0]]]
[['2, k, 0', [-0.0550633, -0.664823, 1.0]], ['2, k, 1', [-0.0658331, -0.394557, 1.0]], ['2, k, 2', [-0.0739437, -0.117384, 1.0]], ['2, k, 3', [-0.0637962, 0.0368591, 1.0]], ['2, k, 4', [-0.199137, -0.205332, 1.0]], ['2, k, 5', [-0.322657, -0.12703, 1.0]], ['2, k, 6', [-0.360425, -0.0683478, 1.0]], ['2, k, 7', [-0.382272, -0.0372684, 1.0]], ['2, k, 8', [0.0938437, -0.20125, 1.0]], ['2, k, 9', [0.223167, -0.142928, 1.0]], ['2, k, 10', [0.28738, -0.107812, 1.0]], ['2, k, 11', [0.331118, -0.0685113, 1.0]], ['2, k, 12', [-0.123324, -0.658881, 1.0]], ['2, k, 13', [-0.247699, -0.900945, 1.0]], ['2, k, 14', [-0.310231, -1.25365, 1.0]], ['2, k, 15', [-0.305548, -1.28193, 1.0]], ['2, k, 16', [0.0145537, -0.65452, 1.0]], ['2, k, 17', [0.147479, -0.895075, 1.0]], ['2, k, 18', [0.159003, -1.21178, 1.0]], ['2, k, 19', [0.158482, -1.24038, 1.0]], ['2, k, 20', [-0.0717046, -0.187857, 1.0]], ['2, k, 21', [-0.379699, -0.0347173, 1.0]], ['2, k, 22', [-0.321021, -0.0458842, 1.0]], ['2, k, 23', [0.356893, -0.0724126, 1.0]], ['2, k, 24', [0.257844, -0.0688915, 1.0]]]
[['2, k, 0', [-0.0565921, -0.663559, 1.0]], ['2, k, 1', [-0.0650137, -0.391243, 1.0]], ['2, k, 2', [-0.0690379, -0.114352, 1.0]], ['2, k, 3', [-0.0657582, 0.0413269, 1.0]], ['2, k, 4', [-0.202549, -0.194431, 1.0]], ['2, k, 5', [-0.32436, -0.126623, 1.0]], ['2, k, 6', [-0.316209, -0.0751054, 1.0]], ['2, k, 7', [-0.37709, -0.0491276, 1.0]], ['2, k, 8', [0.0976832, -0.198483, 1.0]], ['2, k, 9', [0.223961, -0.138519, 1.0]], ['2, k, 10', [0.302172, -0.0633752, 1.0]], ['2, k, 11', [0.346679, -0.0706537, 1.0]], ['2, k, 12', [-0.124722, -0.657366, 1.0]], ['2, k, 13', [-0.230235, -0.980451, 1.0]], ['2, k, 14', [-0.317277, -1.27757, 1.0]], ['2, k, 15', [-0.313003, -1.30528, 1.0]], ['2, k, 16', [0.0128857, -0.653499, 1.0]], ['2, k, 17', [0.114091, -0.941998, 1.0]], ['2, k, 18', [0.164535, -1.25901, 1.0]], ['2, k, 19', [0.163526, -1.28679, 1.0]], ['2, k, 20', [-0.0682744, -0.184031, 1.0]], ['2, k, 21', [-0.394062, -0.0372286, 1.0]], ['2, k, 22', [-0.310734, -0.0550626, 1.0]], ['2, k, 23', [0.387314, -0.0668569, 1.0]], ['2, k, 24', [0.282633, -0.0770587, 1.0]]]
