[['2, k, 0', [0.0308255, -0.366754, 1.0]], ['2, k, 1', [0.0396847, -0.0645894, 1.0]], ['2, k, 2', [0.0482091, 0.232, 1.0]], ['2, k, 3', [0.072089, 0.377815, 1.0]], ['2, k, 4', [-0.102288, 0.146853, 1.0]], ['2, k, 5', [-0.17119, 0.0201636, 1.0]], ['2, k, 6', [-0.164017, -0.0920343, 1.0]], ['2, k, 7', [-0.168033, -0.155372, 1.0]], ['2, k, 8', [0.206683, 0.140023, 1.0]], ['2, k, 9', [0.244793, 0.00457366, 1.0]], ['2, k, 10', [0.214046, -0.102117, 1.0]], ['2, k, 11', [0.194242, -0.166738, 1.0]], ['2, k, 12', [-0.0397383, -0.361214, 1.0]], ['2, k, 13', [-0.112004, -0.830491, 1.0]], ['2, k, 14', [-0.114981, -1.17878, 1.0]], ['2, k, 15', [-0.101717, -1.25005, 1.0]], ['2, k, 16', [0.100716, -0.364307, 1.0]], ['2, k, 17', [0.178073, -0.819011, 1.0]], ['2, k, 18', [0.191465, -1.14016, 1.0]], ['2, k, 19', [0.198411, -1.20657, 1.0]], ['2, k, 20', [0.0461319, 0.158628, 1.0]], ['2, k, 21', [-0.166528, -0.203553, 1.0]], ['2, k, 22', [-0.204544, -0.166314, 1.0]], ['2, k, 23', [0.179799, -0.213947, 1.0]], ['2, k, 24', [0.222136, -0.192305, 1.0]]]
[['2, k, 0', [-0.0131195, -0.387619, 1.0]], ['2, k, 1', [0.0130291, -0.107873, 1.0]], ['2, k, 2', [0.040474, 0.167743, 1.0]], ['2, k, 3', [0.0478465, 0.306144, 1.0]], ['2, k, 4', [-0.105162, 0.0917091, 1.0]], ['2, k, 5', [-0.293445, 0.00506329, 1.0]], ['2, k, 6', [-0.190515, -0.174536, 1.0]], ['2, k, 7', [-0.194816, -0.223607, 1.0]], ['2, k, 8', [0.184735, 0.0900235, 1.0]], ['2, k, 9', [0.288465, -0.0194015, 1.0]], ['2, k, 10', [0.155419, -0.191205, 1.0]], ['2, k, 11', [0.143819, -0.247954, 1.0]], ['2, k, 12', [-0.0839635, -0.376664, 1.0]], ['2, k, 13', [-0.131318, -0.727852, 1.0]], ['2, k, 14', [-0.130439, -1.0888, 1.0]], ['2, k, 15', [-0.110385, -1.13851, 1.0]], ['2, k, 16', [0.0579672, -0.390422, 1.0]], ['2, k, 17', [0.121384, -0.77733, 1.0]], ['2, k, 18', [0.18985, -1.09644, 1.0]], ['2, k, 19', [0.206816, -1.14623, 1.0]], ['2, k, 20', [0.0333044, 0.099863, 1.0]], ['2, k, 21', [-0.200063, -0.280329, 1.0]], ['2, k, 22', [-0.16863, -0.212958, 1.0]], ['2, k, 23', [0.140302, -0.2793, 1.0]], ['2, k, 24', [0.162032, -0.279676, 1.0]]]
[['2, k, 0', [-0.0101951, -0.388075, 1.0]], ['2, k, 1', [0.0157077, -0.109639, 1.0]], ['2, k, 2', [0.0424524, 0.164697, 1.0]], ['2, k, 3', [0.0484181, 0.299394, 1.0]], ['2, k, 4', [-0.100867, 0.0894377, 1.0]], ['2, k, 5', [-0.291415, 0.00555648, 1.0]], ['2, k, 6', [-0.192405, -0.176093, 1.0]], ['2, k, 7', [-0.191066, -0.228384, 1.0]], ['2, k, 8', [0.186911, 0.0901166, 1.0]], ['2, k, 9', [0.289166, -0.0218728, 1.0]], ['2, k, 10', [0.158555, -0.196694, 1.0]], ['2, k, 11', [0.157416, -0.270065, 1.0]], ['2, k, 12', [-0.081173, -0.377076, 1.0]], ['2, k, 13', [-0.12851, -0.726194, 1.0]], ['2, k, 14', [-0.130321, -1.08955, 1.0]], ['2, k, 15', [-0.110765, -1.13947, 1.0]], ['2, k, 16', [0.0609626, -0.390919, 1.0]], ['2, k, 17', [0.123094, -0.776441, 1.0]], ['2, k, 18', [0.188945, -1.09643, 1.0]], ['2, k, 19', [0.205424, -1.14644, 1.0]], ['2, k, 20', [0.0355395, 0.0970505, 1.0]], ['2, k, 21', [-0.200727, -0.283692, 1.0]], ['2, k, 22', [-0.162356, -0.213823, 1.0]], ['2, k, 23', [0.137556, -0.27834, 1.0]], ['2, k, 24', [0.167244, -0.281991, 1.0]]]
[['2, k, 0', [-0.00737162, -0.387385, 1.0]], ['2, k, 1', [0.0178876, -0.110872, 1.0]], ['2, k, 2', [0.045039, 0.160531, 1.0]], ['2, k, 3', [0.0499992, 0.296148, 1.0]], ['2, k, 4', [-0.0993896, 0.0890406, 1.0]], ['2, k, 5', [-0.2873, 0.00596793, 1.0]], ['2, k, 6', [-0.185147, -0.173259, 1.0]], ['2, k, 7', [-0.187284, -0.224468, 1.0]], ['2, k, 8', [0.18861, 0.0908356, 1.0]], ['2, k, 9', [0.294145, -0.017629, 1.0]], ['2, k, 10', [0.164291, -0.194496, 1.0]], ['2, k, 11', [0.169403, -0.273047, 1.0]], ['2, k, 12', [-0.0785496, -0.376575, 1.0]], ['2, k, 13', [-0.120974, -0.727207, 1.0]], ['2, k, 14', [-0.129212, -1.09235, 1.0]], ['2, k, 15', [-0.110169, -1.14269, 1.0]], ['2, k, 16', [0.0639293, -0.39007, 1.0]], ['2, k, 17', [0.12763, -0.772124, 1.0]], ['2, k, 18', [0.189994, -1.09807, 1.0]], ['2, k, 19', [0.205962, -1.14851, 1.0]], ['2, k, 20', [0.0380257, 0.0938015, 1.0]], ['2, k, 21', [-0.190977, -0.279901, 1.0]], ['2, k, 22', [-0.162834, -0.209509, 1.0]], ['2, k, 23', [0.151993, -0.291764, 1.0]], ['2, k, 24', [0.173611, -0.283538, 1.0]]]
[['2, k, 0', [-0.00102862, -0.390064, 1.0]], ['2, k, 1', [0.0225852, -0.114324, 1.0]], ['2, k, 2', [0.0476143, 0.157065, 1.0]], ['2, k, 3', [0.050909, 0.291633, 1.0]], ['2, k, 4', [-0.0980141, 0.0874214, 1.0]], ['2, k, 5', [-0.28501, 0.0071457, 1.0]], ['2, k, 6', [-0.186574, -0.173838, 1.0]], ['2, k, 7', [-0.183104, -0.222813, 1.0]], ['2, k, 8', [0.192132, 0.0902944, 1.0]], ['2, k, 9', [0.293807, -0.0240825, 1.0]], ['2, k, 10', [0.160857, -0.198729, 1.0]], ['2, k, 11', [0.172355, -0.279824, 1.0]], ['2, k, 12', [-0.0729068, -0.378915, 1.0]], ['2, k, 13', [-0.12006, -0.726833, 1.0]], ['2, k, 14', [-0.129292, -1.09232, 1.0]], ['2, k, 15', [-0.110628, -1.14304, 1.0]], ['2, k, 16', [0.0708813, -0.393067, 1.0]], ['2, k, 17', [0.128451, -0.771656, 1.0]], ['2, k, 18', [0.188831, -1.09883, 1.0]], ['2, k, 19', [0.204431, -1.14964, 1.0]], ['2, k, 20', [0.041152, 0.0901749, 1.0]], ['2, k, 21', [-0.19216, -0.290472, 1.0]], ['2, k, 22', [-0.164635, -0.245519, 1.0]], ['2, k, 23', [0.176, -0.318844, 1.0]], ['2, k, 24', [0.175339, -0.266451, 1.0]]]
[['2, k, 0', [0.00200665, -0.38891, 1.0]], ['2, k, 1', [0.0277849, -0.116003, 1.0]], ['2, k, 2', [0.0558067, 0.151212, 1.0]], ['2, k, 3', [0.0513104, 0.29045, 1.0]], ['2, k, 4', [-0.0960767, 0.0863924, 1.0]], ['2, k, 5', [-0.253385, -0.0137859, 1.0]], ['2, k, 6', [-0.193619, -0.213434, 1.0]], ['2, k, 7', [-0.188654, -0.26778, 1.0]], ['2, k, 8', [0.194703, 0.0901472, 1.0]], ['2, k, 9', [0.294539, -0.026406, 1.0]], ['2, k, 10', [0.163954, -0.202726, 1.0]], ['2, k, 11', [0.169248, -0.280956, 1.0]], ['2, k, 12', [-0.0696945, -0.378478, 1.0]], ['2, k, 13', [-0.119009, -0.725866, 1.0]], ['2, k, 14', [-0.129767, -1.09236, 1.0]], ['2, k, 15', [-0.111682, -1.14355, 1.0]], ['2, k, 16', [0.0737176, -0.391195, 1.0]], ['2, k, 17', [0.129435, -0.769078, 1.0]], ['2, k, 18', [0.188723, -1.09898, 1.0]], ['2, k, 19', [0.20374, -1.15026, 1.0]], ['2, k, 20', [0.0486252, 0.0853995, 1.0]], ['2, k, 21', [-0.205116, -0.323068, 1.0]], ['2, k, 22', [-0.160383, -0.258013, 1.0]], ['2, k, 23', [0.156499, -0.307085, 1.0]], ['2, k, 24', [0.182094, -0.274255, 1.0]]]
[['2, k, 0', [0.00567166, -0.387761, 1.0]], ['2, k, 1', [0.0296314, -0.116071, 1.0]], ['2, k, 2', [0.0561625, 0.150933, 1.0]], ['2, k, 3', [0.052726, 0.290446, 1.0]], ['2, k, 4', [-0.0938883, 0.0867364, 1.0]], ['2, k, 5', [-0.259596, -0.00551017, 1.0]], ['2, k, 6', [-0.18757, -0.200392, 1.0]], ['2, k, 7', [-0.183162, -0.261307, 1.0]], ['2, k, 8', [0.197821, 0.0896468, 1.0]], ['2, k, 9', [0.296064, -0.0301889, 1.0]], ['2, k, 10', [0.171911, -0.210148, 1.0]], ['2, k, 11', [0.183795, -0.295754, 1.0]], ['2, k, 12', [-0.0660735, -0.377881, 1.0]], ['2, k, 13', [-0.114899, -0.724922, 1.0]], ['2, k, 14', [-0.129999, -1.0921, 1.0]], ['2, k, 15', [-0.112393, -1.1435, 1.0]], ['2, k, 16', [0.0773486, -0.389522, 1.0]], ['2, k, 17', [0.131482, -0.766847, 1.0]], ['2, k, 18', [0.188484, -1.0985, 1.0]], ['2, k, 19', [0.203022, -1.14999, 1.0]], ['2, k, 20', [0.0492299, 0.0851022, 1.0]], ['2, k, 21', [-0.200149, -0.311141, 1.0]], ['2, k, 22', [-0.153856, -0.254302, 1.0]], ['2, k, 23', [0.17508, -0.323215, 1.0]], ['2, k, 24', [0.190232, -0.282285, 1.0]]]
[['2, k, 0', [0.00990541, -0.387373, 1.0]], ['2, k, 1', [0.0311309, -0.116587, 1.0]], ['2, k, 2', [0.056096, 0.150269, 1.0]], ['2, k, 3', [0.0518732, 0.283601, 1.0]], ['2, k, 4', [-0.0930014, 0.0854588, 1.0]], ['2, k, 5', [-0.260497, -0.00224226, 1.0]], ['2, k, 6', [-0.179714, -0.188202, 1.0]], ['2, k, 7', [-0.182524, -0.248785, 1.0]], ['2, k, 8', [0.199408, 0.0894179, 1.0]], ['2, k, 9', [0.299378, -0.0381751, 1.0]], ['2, k, 10', [0.16548, -0.210371, 1.0]], ['2, k, 11', [0.17936, -0.289884, 1.0]], ['2, k, 12', [-0.0618273, -0.378255, 1.0]], ['2, k, 13', [-0.109599, -0.722879, 1.0]], ['2, k, 14', [-0.130413, -1.09334, 1.0]], ['2, k, 15', [-0.113186, -1.14499, 1.0]], ['2, k, 16', [0.0815091, -0.388329, 1.0]], ['2, k, 17', [0.134065, -0.766385, 1.0]], ['2, k, 18', [0.188973, -1.09785, 1.0]], ['2, k, 19', [0.203123, -1.1496, 1.0]], ['2, k, 20', [0.0494259, 0.0845413, 1.0]], ['2, k, 21', [-0.203404, -0.302874, 1.0]], ['2, k, 22', [-0.162256, -0.25997, 1.0]], ['2, k, 23', [0.179846, -0.317549, 1.0]], ['2, k, 24', [0.182983, -0.285568, 1.0]]]
[['2, k, 0', [0.0132425, -0.386131, 1.0]], ['2, k, 1', [0.0326608, -0.116516, 1.0]], ['2, k, 2', [0.056118, 0.150036, 1.0]], ['2, k, 3', [0.0520481, 0.283094, 1.0]], ['2, k, 4', [-0.0907487, 0.0851621, 1.0]], ['2, k, 5', [-0.262691, 0.00257874, 1.0]], ['2, k, 6', [-0.180525, -0.18189, 1.0]], ['2, k, 7', [-0.176384, -0.24269, 1.0]], ['2, k, 8', [0.200584, 0.0894054, 1.0]], ['2, k, 9', [0.302819, -0.0389598, 1.0]], ['2, k, 10', [0.178104, -0.21709, 1.0]], ['2, k, 11', [0.186569, -0.304022, 1.0]], ['2, k, 12', [-0.0588005, -0.377458, 1.0]], ['2, k, 13', [-0.108027, -0.723697, 1.0]], ['2, k, 14', [-0.130904, -1.09577, 1.0]], ['2, k, 15', [-0.114235, -1.14767, 1.0]], ['2, k, 16', [0.0850431, -0.38669, 1.0]], ['2, k, 17', [0.139908, -0.765703, 1.0]], ['2, k, 18', [0.187445, -1.09709, 1.0]], ['2, k, 19', [0.201049, -1.14912, 1.0]], ['2, k, 20', [0.0496209, 0.0843346, 1.0]], ['2, k, 21', [-0.182788, -0.289818, 1.0]], ['2, k, 22', [-0.151629, -0.231832, 1.0]], ['2, k, 23', [0.169939, -0.325122, 1.0]], ['2, k, 24', [0.193539, -0.296093, 1.0]]]
[['2, k, 0', [0.016385, -0.386276, 1.0]], ['2, k, 1', [0.0341259, -0.116895, 1.0]], ['2, k, 2', [0.0560064, 0.14968, 1.0]], ['2, k, 3', [0.05234, 0.281973, 1.0]], ['2, k, 4', [-0.0893516, 0.0850111, 1.0]], ['2, k, 5', [-0.266538, 0.0171968, 1.0]], ['2, k, 6', [-0.186166, -0.170332, 1.0]], ['2, k, 7', [-0.16171, -0.228327, 1.0]], ['2, k, 8', [0.203032, 0.0891082, 1.0]], ['2, k, 9', [0.310079, -0.0341791, 1.0]], ['2, k, 10', [0.188958, -0.215517, 1.0]], ['2, k, 11', [0.199949, -0.297417, 1.0]], ['2, k, 12', [-0.0559349, -0.377639, 1.0]], ['2, k, 13', [-0.106079, -0.72612, 1.0]], ['2, k, 14', [-0.129742, -1.0928, 1.0]], ['2, k, 15', [-0.113898, -1.14489, 1.0]], ['2, k, 16', [0.0883771, -0.386822, 1.0]], ['2, k, 17', [0.142548, -0.766817, 1.0]], ['2, k, 18', [0.187366, -1.09666, 1.0]], ['2, k, 19', [0.200156, -1.14886, 1.0]], ['2, k, 20', [0.0497657, 0.0839545, 1.0]], ['2, k, 21', [-0.176028, -0.273886, 1.0]], ['2, k, 22', [-0.134745, -0.208379, 1.0]], ['2, k, 23', [0.193729, -0.327009, 1.0]], ['2, k, 24', [0.210974, -0.27749, 1.0]]]
[['2, k, 0', [0.0202392, -0.384707, 1.0]], ['2, k, 1', [0.0378174, -0.115805, 1.0]], ['2, k, 2', [0.0573846, 0.14981, 1.0]], ['2, k, 3', [0.0536117, 0.281761, 1.0]], ['2, k, 4', [-0.0874715, 0.0855239, 1.0]], ['2, k, 5', [-0.267928, 0.010186, 1.0]], ['2, k, 6', [-0.136872, -0.147677, 1.0]], ['2, k, 7', [-0.144819, -0.203912, 1.0]], ['2, k, 8', [0.206885, 0.0910152, 1.0]], ['2, k, 9', [0.319466, -0.0281151, 1.0]], ['2, k, 10', [0.191516, -0.205325, 1.0]], ['2, k, 11', [0.200828, -0.285422, 1.0]], ['2, k, 12', [-0.051162, -0.375348, 1.0]], ['2, k, 13', [-0.104564, -0.728253, 1.0]], ['2, k, 14', [-0.129815, -1.09279, 1.0]], ['2, k, 15', [-0.114569, -1.14486, 1.0]], ['2, k, 16', [0.0916935, -0.385752, 1.0]], ['2, k, 17', [0.146059, -0.764343, 1.0]], ['2, k, 18', [0.186944, -1.09207, 1.0]], ['2, k, 19', [0.199139, -1.14429, 1.0]], ['2, k, 20', [0.0519697, 0.0842207, 1.0]], ['2, k, 21', [-0.155656, -0.237188, 1.0]], ['2, k, 22', [-0.126387, -0.193248, 1.0]], ['2, k, 23', [0.196162, -0.318436, 1.0]], ['2, k, 24', [0.210354, -0.280851, 1.0]]]
[['2, k, 0', [0.0262156, -0.383371, 1.0]], ['2, k, 1', [0.042924, -0.115468, 1.0]], ['2, k, 2', [0.0603114, 0.149134, 1.0]], ['2, k, 3', [0.0546859, 0.282637, 1.0]], ['2, k, 4', [-0.0836497, 0.0858412, 1.0]], ['2, k, 5', [-0.266977, 0.0134563, 1.0]], ['2, k, 6', [-0.154418, -0.152206, 1.0]], ['2, k, 7', [-0.149862, -0.213479, 1.0]], ['2, k, 8', [0.208358, 0.0919965, 1.0]], ['2, k, 9', [0.321642, -0.0283211, 1.0]], ['2, k, 10', [0.19539, -0.206817, 1.0]], ['2, k, 11', [0.202571, -0.289649, 1.0]], ['2, k, 12', [-0.0449234, -0.373907, 1.0]], ['2, k, 13', [-0.103737, -0.72891, 1.0]], ['2, k, 14', [-0.130629, -1.09473, 1.0]], ['2, k, 15', [-0.115949, -1.14683, 1.0]], ['2, k, 16', [0.0972156, -0.384629, 1.0]], ['2, k, 17', [0.150021, -0.760208, 1.0]], ['2, k, 18', [0.187184, -1.09141, 1.0]], ['2, k, 19', [0.198804, -1.14367, 1.0]], ['2, k, 20', [0.0557097, 0.0836691, 1.0]], ['2, k, 21', [-0.170179, -0.257314, 1.0]], ['2, k, 22', [-0.147665, -0.242797, 1.0]], ['2, k, 23', [0.201603, -0.3205, 1.0]], ['2, k, 24', [0.210471, -0.287057, 1.0]]]
[['2, k, 0', [0.0289105, -0.383175, 1.0]], ['2, k, 1', [0.0441849, -0.114699, 1.0]], ['2, k, 2', [0.0605244, 0.150167, 1.0]], ['2, k, 3', [0.0557226, 0.283542, 1.0]], ['2, k, 4', [-0.0844896, 0.0859427, 1.0]], ['2, k, 5', [-0.2297, -0.0302545, 1.0]], ['2, k, 6', [-0.134402, -0.210567, 1.0]], ['2, k, 7', [-0.153402, -0.264425, 1.0]], ['2, k, 8', [0.209547, 0.0927004, 1.0]], ['2, k, 9', [0.360366, 0.0211971, 1.0]], ['2, k, 10', [0.247975, -0.161599, 1.0]], ['2, k, 11', [0.239399, -0.198502, 1.0]], ['2, k, 12', [-0.0428991, -0.374229, 1.0]], ['2, k, 13', [-0.101778, -0.732394, 1.0]], ['2, k, 14', [-0.130984, -1.09408, 1.0]], ['2, k, 15', [-0.117333, -1.14616, 1.0]], ['2, k, 16', [0.10047, -0.383837, 1.0]], ['2, k, 17', [0.153463, -0.758197, 1.0]], ['2, k, 18', [0.187491, -1.09103, 1.0]], ['2, k, 19', [0.198075, -1.14327, 1.0]], ['2, k, 20', [0.0561893, 0.0846061, 1.0]], ['2, k, 21', [-0.159562, -0.295552, 1.0]], ['2, k, 22', [-0.145882, -0.262518, 1.0]], ['2, k, 23', [0.242905, -0.248684, 1.0]], ['2, k, 24', [0.248629, -0.180502, 1.0]]]
[['2, k, 0', [0.0365866, -0.382033, 1.0]], ['2, k, 1', [0.0466338, -0.113752, 1.0]], ['2, k, 2', [0.060511, 0.150922, 1.0]], ['2, k, 3', [0.0559337, 0.284456, 1.0]], ['2, k, 4', [-0.0850793, 0.0890514, 1.0]], ['2, k, 5', [-0.229369, -0.0299919, 1.0]], ['2, k, 6', [-0.125967, -0.198893, 1.0]], ['2, k, 7', [-0.151846, -0.261782, 1.0]], ['2, k, 8', [0.212091, 0.0960111, 1.0]], ['2, k, 9', [0.359363, 0.00891297, 1.0]], ['2, k, 10', [0.244032, -0.172375, 1.0]], ['2, k, 11', [0.244509, -0.225866, 1.0]], ['2, k, 12', [-0.0362809, -0.373993, 1.0]], ['2, k, 13', [-0.0983228, -0.734285, 1.0]], ['2, k, 14', [-0.131031, -1.09406, 1.0]], ['2, k, 15', [-0.118591, -1.14599, 1.0]], ['2, k, 16', [0.108943, -0.38183, 1.0]], ['2, k, 17', [0.159606, -0.751439, 1.0]], ['2, k, 18', [0.187715, -1.09093, 1.0]], ['2, k, 19', [0.197085, -1.14302, 1.0]], ['2, k, 20', [0.0566517, 0.0853231, 1.0]], ['2, k, 21', [-0.151412, -0.283634, 1.0]], ['2, k, 22', [-0.150698, -0.254388, 1.0]], ['2, k, 23', [0.237959, -0.269721, 1.0]], ['2, k, 24', [0.257719, -0.266675, 1.0]]]
[['2, k, 0', [0.0450626, -0.38179, 1.0]], ['2, k, 1', [0.0521501, -0.112433, 1.0]], ['2, k, 2', [0.0622745, 0.152444, 1.0]], ['2, k, 3', [0.0566263, 0.28619, 1.0]], ['2, k, 4', [-0.0847065, 0.0887113, 1.0]], ['2, k, 5', [-0.22806, -0.0298675, 1.0]], ['2, k, 6', [-0.125518, -0.199826, 1.0]], ['2, k, 7', [-0.147429, -0.262055, 1.0]], ['2, k, 8', [0.212318, 0.0962635, 1.0]], ['2, k, 9', [0.365528, 0.0106147, 1.0]], ['2, k, 10', [0.247798, -0.170342, 1.0]], ['2, k, 11', [0.24848, -0.225691, 1.0]], ['2, k, 12', [-0.0288055, -0.375055, 1.0]], ['2, k, 13', [-0.0945054, -0.736213, 1.0]], ['2, k, 14', [-0.131347, -1.09402, 1.0]], ['2, k, 15', [-0.1197, -1.14581, 1.0]], ['2, k, 16', [0.118301, -0.380263, 1.0]], ['2, k, 17', [0.163644, -0.749809, 1.0]], ['2, k, 18', [0.188285, -1.09135, 1.0]], ['2, k, 19', [0.196853, -1.14329, 1.0]], ['2, k, 20', [0.0593095, 0.0868715, 1.0]], ['2, k, 21', [-0.153573, -0.289602, 1.0]], ['2, k, 22', [-0.145174, -0.254895, 1.0]], ['2, k, 23', [0.230144, -0.269986, 1.0]], ['2, k, 24', [0.263035, -0.252717, 1.0]]]
[['2, k, 0', [0.0500229, -0.378899, 1.0]], ['2, k, 1', [0.0546883, -0.109291, 1.0]], ['2, k, 2', [0.0623852, 0.157042, 1.0]], ['2, k, 3', [0.0567101, 0.292694, 1.0]], ['2, k, 4', [-0.0838383, 0.0923187, 1.0]], ['2, k, 5', [-0.22629, -0.0294604, 1.0]], ['2, k, 6', [-0.0901958, -0.180473, 1.0]], ['2, k, 7', [-0.0451071, -0.230833, 1.0]], ['2, k, 8', [0.216542, 0.101204, 1.0]], ['2, k, 9', [0.370345, 0.0125475, 1.0]], ['2, k, 10', [0.253569, -0.170643, 1.0]], ['2, k, 11', [0.25494, -0.222512, 1.0]], ['2, k, 12', [-0.0246496, -0.373083, 1.0]], ['2, k, 13', [-0.0900161, -0.736428, 1.0]], ['2, k, 14', [-0.131371, -1.09401, 1.0]], ['2, k, 15', [-0.120237, -1.14541, 1.0]], ['2, k, 16', [0.123965, -0.376494, 1.0]], ['2, k, 17', [0.168684, -0.739538, 1.0]], ['2, k, 18', [0.188442, -1.09142, 1.0]], ['2, k, 19', [0.196497, -1.14297, 1.0]], ['2, k, 20', [0.0602097, 0.0908943, 1.0]], ['2, k, 21', [-0.0496711, -0.257562, 1.0]], ['2, k, 22', [-0.0430213, -0.224056, 1.0]], ['2, k, 23', [0.238754, -0.271686, 1.0]], ['2, k, 24', [0.265673, -0.236413, 1.0]]]
[['2, k, 0', [0.059053, -0.374894, 1.0]], ['2, k, 1', [0.0595669, -0.105353, 1.0]], ['2, k, 2', [0.0636432, 0.160766, 1.0]], ['2, k, 3', [0.0568739, 0.29617, 1.0]], ['2, k, 4', [-0.0832852, 0.093786, 1.0]], ['2, k, 5', [-0.225608, -0.0285803, 1.0]], ['2, k, 6', [-0.0881541, -0.161344, 1.0]], ['2, k, 7', [-0.0426139, -0.205619, 1.0]], ['2, k, 8', [0.217666, 0.104338, 1.0]], ['2, k, 9', [0.367604, 0.00248595, 1.0]], ['2, k, 10', [0.25001, -0.180044, 1.0]], ['2, k, 11', [0.257608, -0.242371, 1.0]], ['2, k, 12', [-0.0165666, -0.3701, 1.0]], ['2, k, 13', [-0.0862206, -0.73836, 1.0]], ['2, k, 14', [-0.130812, -1.09369, 1.0]], ['2, k, 15', [-0.120347, -1.14475, 1.0]], ['2, k, 16', [0.133875, -0.371475, 1.0]], ['2, k, 17', [0.174652, -0.730376, 1.0]], ['2, k, 18', [0.188374, -1.09239, 1.0]], ['2, k, 19', [0.195766, -1.1436, 1.0]], ['2, k, 20', [0.0623199, 0.0946481, 1.0]], ['2, k, 21', [-0.0471864, -0.232428, 1.0]], ['2, k, 22', [-0.0405482, -0.199027, 1.0]], ['2, k, 23', [0.247634, -0.285103, 1.0]], ['2, k, 24', [0.269011, -0.263248, 1.0]]]
[['2, k, 0', [0.0651542, -0.375294, 1.0]], ['2, k, 1', [0.0621371, -0.10497, 1.0]], ['2, k, 2', [0.0638332, 0.161485, 1.0]], ['2, k, 3', [0.0557726, 0.297915, 1.0]], ['2, k, 4', [-0.0824544, 0.0947794, 1.0]], ['2, k, 5', [-0.231682, -0.0172397, 1.0]], ['2, k, 6', [-0.0823737, -0.165564, 1.0]], ['2, k, 7', [-0.0328836, -0.215017, 1.0]], ['2, k, 8', [0.218858, 0.104876, 1.0]], ['2, k, 9', [0.382961, 0.0137449, 1.0]], ['2, k, 10', [0.266163, -0.169831, 1.0]], ['2, k, 11', [0.266314, -0.227693, 1.0]], ['2, k, 12', [-0.0106259, -0.371314, 1.0]], ['2, k, 13', [-0.081326, -0.740669, 1.0]], ['2, k, 14', [-0.129399, -1.0945, 1.0]], ['2, k, 15', [-0.120169, -1.14535, 1.0]], ['2, k, 16', [0.139843, -0.371189, 1.0]], ['2, k, 17', [0.179121, -0.725028, 1.0]], ['2, k, 18', [0.188309, -1.09244, 1.0]], ['2, k, 19', [0.194481, -1.14344, 1.0]], ['2, k, 20', [0.0630383, 0.0952727, 1.0]], ['2, k, 21', [-0.0374831, -0.24179, 1.0]], ['2, k, 22', [-0.030879, -0.208339, 1.0]], ['2, k, 23', [0.258644, -0.273374, 1.0]], ['2, k, 24', [0.278668, -0.258875, 1.0]]]
[['2, k, 0', [0.0697194, -0.374296, 1.0]], ['2, k, 1', [0.0642576, -0.104092, 1.0]], ['2, k, 2', [0.0639285, 0.162452, 1.0]], ['2, k, 3', [0.0544725, 0.301983, 1.0]], ['2, k, 4', [-0.08242, 0.0966265, 1.0]], ['2, k, 5', [-0.231671, -0.0147758, 1.0]], ['2, k, 6', [-0.0878818, -0.155761, 1.0]], ['2, k, 7', [-0.106436, -0.229894, 1.0]], ['2, k, 8', [0.220504, 0.106671, 1.0]], ['2, k, 9', [0.371839, -0.0154107, 1.0]], ['2, k, 10', [0.255282, -0.197414, 1.0]], ['2, k, 11', [0.266677, -0.260511, 1.0]], ['2, k, 12', [-0.00640396, -0.370545, 1.0]], ['2, k, 13', [-0.0769387, -0.74073, 1.0]], ['2, k, 14', [-0.129197, -1.09474, 1.0]], ['2, k, 15', [-0.121255, -1.14536, 1.0]], ['2, k, 16', [0.144765, -0.369997, 1.0]], ['2, k, 17', [0.183959, -0.723398, 1.0]], ['2, k, 18', [0.188843, -1.09298, 1.0]], ['2, k, 19', [0.193725, -1.14376, 1.0]], ['2, k, 20', [0.0636502, 0.0961672, 1.0]], ['2, k, 21', [-0.106311, -0.234141, 1.0]], ['2, k, 22', [-0.103925, -0.223096, 1.0]], ['2, k, 23', [0.274151, -0.306999, 1.0]], ['2, k, 24', [0.274905, -0.271468, 1.0]]]
[['2, k, 0', [0.0746311, -0.374657, 1.0]], ['2, k, 1', [0.0662494, -0.103367, 1.0]], ['2, k, 2', [0.0636507, 0.164257, 1.0]], ['2, k, 3', [0.0546343, 0.305443, 1.0]], ['2, k, 4', [-0.0828668, 0.0964616, 1.0]], ['2, k, 5', [-0.212984, -0.0288399, 1.0]], ['2, k, 6', [-0.0528638, -0.172341, 1.0]], ['2, k, 7', [0.00025561, -0.220202, 1.0]], ['2, k, 8', [0.221707, 0.107169, 1.0]], ['2, k, 9', [0.391727, 0.00699984, 1.0]], ['2, k, 10', [0.275136, -0.176437, 1.0]], ['2, k, 11', [0.278859, -0.237083, 1.0]], ['2, k, 12', [-0.00130901, -0.371338, 1.0]], ['2, k, 13', [-0.0744146, -0.741108, 1.0]], ['2, k, 14', [-0.128676, -1.09426, 1.0]], ['2, k, 15', [-0.122084, -1.14457, 1.0]], ['2, k, 16', [0.149257, -0.370001, 1.0]], ['2, k, 17', [0.191025, -0.723037, 1.0]], ['2, k, 18', [0.189085, -1.09249, 1.0]], ['2, k, 19', [0.192619, -1.14296, 1.0]], ['2, k, 20', [0.0640565, 0.0975798, 1.0]], ['2, k, 21', [6.26909e-05, -0.224486, 1.0]], ['2, k, 22', [0.00203629, -0.213488, 1.0]], ['2, k, 23', [0.281254, -0.286911, 1.0]], ['2, k, 24', [0.289002, -0.258264, 1.0]]]
