[['2, k, 0', [0.0982251, -1.23659, 1.0]], ['2, k, 1', [0.0869044, -0.938218, 1.0]], ['2, k, 2', [0.0754581, -0.641953, 1.0]], ['2, k, 3', [0.0922469, -0.536549, 1.0]], ['2, k, 4', [0.0418407, -0.730536, 1.0]], ['2, k, 5', [0.241075, -0.711626, 1.0]], ['2, k, 6', [0.438867, -0.693196, 1.0]], ['2, k, 7', [0.515904, -0.67494, 1.0]], ['2, k, 8', [0.141702, -0.70938, 1.0]], ['2, k, 9', [0.342185, -0.702578, 1.0]], ['2, k, 10', [0.490182, -0.682084, 1.0]], ['2, k, 11', [0.520166, -0.672422, 1.0]], ['2, k, 12', [0.0744598, -1.22786, 1.0]], ['2, k, 13', [-0.00785428, -1.44413, 1.0]], ['2, k, 14', [-0.00937062, -1.7528, 1.0]], ['2, k, 15', [-0.0547299, -1.79328, 1.0]], ['2, k, 16', [0.119845, -1.21827, 1.0]], ['2, k, 17', [0.205992, -1.47265, 1.0]], ['2, k, 18', [0.240174, -1.77048, 1.0]], ['2, k, 19', [0.20224, -1.81353, 1.0]], ['2, k, 20', [0.0783523, -0.715892, 1.0]], ['2, k, 21', [0.561587, -0.666157, 1.0]], ['2, k, 22', [0.520347, -0.680181, 1.0]], ['2, k, 23', [0.563465, -0.665351, 1.0]], ['2, k, 24', [0.525571, -0.681045, 1.0]]]
[['2, k, 0', [0.125499, -1.21874, 1.0]], ['2, k, 1', [0.131321, -0.923055, 1.0]], ['2, k, 2', [0.136886, -0.629485, 1.0]], ['2, k, 3', [0.169267, -0.530635, 1.0]], ['2, k, 4', [0.107329, -0.72599, 1.0]], ['2, k, 5', [0.337444, -0.725002, 1.0]], ['2, k, 6', [0.52905, -0.720165, 1.0]], ['2, k, 7', [0.597705, -0.724715, 1.0]], ['2, k, 8', [0.229106, -0.724671, 1.0]], ['2, k, 9', [0.43699, -0.72794, 1.0]], ['2, k, 10', [0.652312, -0.713054, 1.0]], ['2, k, 11', [0.669273, -0.705772, 1.0]], ['2, k, 12', [0.074206, -1.19523, 1.0]], ['2, k, 13', [0.0376479, -1.45087, 1.0]], ['2, k, 14', [0.00473477, -1.73522, 1.0]], ['2, k, 15', [-0.0265574, -1.78511, 1.0]], ['2, k, 16', [0.173362, -1.21751, 1.0]], ['2, k, 17', [0.210929, -1.49066, 1.0]], ['2, k, 18', [0.24111, -1.74808, 1.0]], ['2, k, 19', [0.227438, -1.79083, 1.0]], ['2, k, 20', [0.135374, -0.702868, 1.0]], ['2, k, 21', [0.653346, -0.710468, 1.0]], ['2, k, 22', [0.587729, -0.709959, 1.0]], ['2, k, 23', [0.70159, -0.694366, 1.0]], ['2, k, 24', [0.660066, -0.694113, 1.0]]]
[['2, k, 0', [0.128339, -1.21963, 1.0]], ['2, k, 1', [0.133754, -0.923063, 1.0]], ['2, k, 2', [0.13858, -0.628955, 1.0]], ['2, k, 3', [0.172595, -0.530953, 1.0]], ['2, k, 4', [0.110207, -0.725387, 1.0]], ['2, k, 5', [0.34166, -0.729012, 1.0]], ['2, k, 6', [0.529661, -0.723677, 1.0]], ['2, k, 7', [0.596032, -0.731188, 1.0]], ['2, k, 8', [0.226209, -0.724522, 1.0]], ['2, k, 9', [0.439928, -0.733758, 1.0]], ['2, k, 10', [0.655809, -0.719228, 1.0]], ['2, k, 11', [0.669573, -0.71316, 1.0]], ['2, k, 12', [0.0745767, -1.19592, 1.0]], ['2, k, 13', [0.0382904, -1.4499, 1.0]], ['2, k, 14', [0.00563236, -1.73464, 1.0]], ['2, k, 15', [-0.0260694, -1.78496, 1.0]], ['2, k, 16', [0.179696, -1.21782, 1.0]], ['2, k, 17', [0.211289, -1.49028, 1.0]], ['2, k, 18', [0.241433, -1.74762, 1.0]], ['2, k, 19', [0.227481, -1.79094, 1.0]], ['2, k, 20', [0.137318, -0.702401, 1.0]], ['2, k, 21', [0.657277, -0.718988, 1.0]], ['2, k, 22', [0.656187, -0.706585, 1.0]], ['2, k, 23', [0.704537, -0.699746, 1.0]], ['2, k, 24', [0.653476, -0.705277, 1.0]]]
[['2, k, 0', [0.128074, -1.21986, 1.0]], ['2, k, 1', [0.134269, -0.923034, 1.0]], ['2, k, 2', [0.140506, -0.628459, 1.0]], ['2, k, 3', [0.17396, -0.530893, 1.0]], ['2, k, 4', [0.111223, -0.725181, 1.0]], ['2, k, 5', [0.342829, -0.73044, 1.0]], ['2, k, 6', [0.534108, -0.727766, 1.0]], ['2, k, 7', [0.600089, -0.734253, 1.0]], ['2, k, 8', [0.225133, -0.724675, 1.0]], ['2, k, 9', [0.436936, -0.736207, 1.0]], ['2, k, 10', [0.653102, -0.721777, 1.0]], ['2, k, 11', [0.669179, -0.719959, 1.0]], ['2, k, 12', [0.0738885, -1.19596, 1.0]], ['2, k, 13', [0.0394729, -1.44937, 1.0]], ['2, k, 14', [0.00568106, -1.73322, 1.0]], ['2, k, 15', [-0.0266776, -1.78337, 1.0]], ['2, k, 16', [0.179851, -1.21812, 1.0]], ['2, k, 17', [0.211399, -1.49043, 1.0]], ['2, k, 18', [0.241163, -1.74779, 1.0]], ['2, k, 19', [0.226846, -1.79125, 1.0]], ['2, k, 20', [0.138815, -0.702051, 1.0]], ['2, k, 21', [0.661988, -0.72112, 1.0]], ['2, k, 22', [0.603046, -0.719432, 1.0]], ['2, k, 23', [0.707534, -0.702727, 1.0]], ['2, k, 24', [0.674066, -0.695931, 1.0]]]
[['2, k, 0', [0.128922, -1.2202, 1.0]], ['2, k, 1', [0.135283, -0.923177, 1.0]], ['2, k, 2', [0.141347, -0.628385, 1.0]], ['2, k, 3', [0.176924, -0.530823, 1.0]], ['2, k, 4', [0.112526, -0.725491, 1.0]], ['2, k, 5', [0.344201, -0.731169, 1.0]], ['2, k, 6', [0.537726, -0.730679, 1.0]], ['2, k, 7', [0.607978, -0.735586, 1.0]], ['2, k, 8', [0.227829, -0.725107, 1.0]], ['2, k, 9', [0.440387, -0.735128, 1.0]], ['2, k, 10', [0.656646, -0.720795, 1.0]], ['2, k, 11', [0.667359, -0.725014, 1.0]], ['2, k, 12', [0.0740794, -1.196, 1.0]], ['2, k, 13', [0.0402718, -1.44825, 1.0]], ['2, k, 14', [0.00578385, -1.73257, 1.0]], ['2, k, 15', [-0.0257747, -1.78377, 1.0]], ['2, k, 16', [0.181346, -1.21866, 1.0]], ['2, k, 17', [0.211684, -1.49079, 1.0]], ['2, k, 18', [0.240947, -1.74826, 1.0]], ['2, k, 19', [0.227591, -1.79152, 1.0]], ['2, k, 20', [0.139764, -0.70201, 1.0]], ['2, k, 21', [0.666071, -0.719885, 1.0]], ['2, k, 22', [0.609251, -0.726289, 1.0]], ['2, k, 23', [0.711813, -0.708661, 1.0]], ['2, k, 24', [0.645827, -0.728603, 1.0]]]
[['2, k, 0', [0.128565, -1.22005, 1.0]], ['2, k, 1', [0.135552, -0.923061, 1.0]], ['2, k, 2', [0.14233, -0.628245, 1.0]], ['2, k, 3', [0.178014, -0.530912, 1.0]], ['2, k, 4', [0.113141, -0.725263, 1.0]], ['2, k, 5', [0.34486, -0.731459, 1.0]], ['2, k, 6', [0.538983, -0.731637, 1.0]], ['2, k, 7', [0.606453, -0.735593, 1.0]], ['2, k, 8', [0.22788, -0.724892, 1.0]], ['2, k, 9', [0.443402, -0.734759, 1.0]], ['2, k, 10', [0.65971, -0.720497, 1.0]], ['2, k, 11', [0.668108, -0.721626, 1.0]], ['2, k, 12', [0.0732076, -1.19561, 1.0]], ['2, k, 13', [0.0412606, -1.44898, 1.0]], ['2, k, 14', [0.00639929, -1.73277, 1.0]], ['2, k, 15', [-0.0252062, -1.78376, 1.0]], ['2, k, 16', [0.181332, -1.21861, 1.0]], ['2, k, 17', [0.209501, -1.49088, 1.0]], ['2, k, 18', [0.241011, -1.74784, 1.0]], ['2, k, 19', [0.228558, -1.79186, 1.0]], ['2, k, 20', [0.14057, -0.701869, 1.0]], ['2, k, 21', [0.667013, -0.718341, 1.0]], ['2, k, 22', [0.566153, -0.720655, 1.0]], ['2, k, 23', [0.708308, -0.703068, 1.0]], ['2, k, 24', [0.658607, -0.709794, 1.0]]]
[['2, k, 0', [0.129022, -1.22003, 1.0]], ['2, k, 1', [0.135577, -0.923157, 1.0]], ['2, k, 2', [0.142121, -0.62847, 1.0]], ['2, k, 3', [0.178979, -0.530938, 1.0]], ['2, k, 4', [0.113696, -0.725127, 1.0]], ['2, k, 5', [0.34541, -0.731869, 1.0]], ['2, k, 6', [0.539636, -0.732074, 1.0]], ['2, k, 7', [0.607496, -0.734508, 1.0]], ['2, k, 8', [0.227008, -0.725195, 1.0]], ['2, k, 9', [0.443973, -0.73358, 1.0]], ['2, k, 10', [0.660297, -0.719352, 1.0]], ['2, k, 11', [0.668198, -0.720102, 1.0]], ['2, k, 12', [0.0731511, -1.1961, 1.0]], ['2, k, 13', [0.0423423, -1.44828, 1.0]], ['2, k, 14', [0.00646954, -1.73259, 1.0]], ['2, k, 15', [-0.0253402, -1.78384, 1.0]], ['2, k, 16', [0.182321, -1.21796, 1.0]], ['2, k, 17', [0.210032, -1.49006, 1.0]], ['2, k, 18', [0.241001, -1.74705, 1.0]], ['2, k, 19', [0.228579, -1.79127, 1.0]], ['2, k, 20', [0.140487, -0.701991, 1.0]], ['2, k, 21', [0.665102, -0.718916, 1.0]], ['2, k, 22', [0.596014, -0.723035, 1.0]], ['2, k, 23', [0.711526, -0.706813, 1.0]], ['2, k, 24', [0.654529, -0.710908, 1.0]]]
[['2, k, 0', [0.129273, -1.22006, 1.0]], ['2, k, 1', [0.136065, -0.923089, 1.0]], ['2, k, 2', [0.142677, -0.628304, 1.0]], ['2, k, 3', [0.179109, -0.531004, 1.0]], ['2, k, 4', [0.113837, -0.724863, 1.0]], ['2, k, 5', [0.345517, -0.731802, 1.0]], ['2, k, 6', [0.539925, -0.731846, 1.0]], ['2, k, 7', [0.609136, -0.730875, 1.0]], ['2, k, 8', [0.225931, -0.725173, 1.0]], ['2, k, 9', [0.454768, -0.733546, 1.0]], ['2, k, 10', [0.63344, -0.722448, 1.0]], ['2, k, 11', [0.666376, -0.716009, 1.0]], ['2, k, 12', [0.0732188, -1.19599, 1.0]], ['2, k, 13', [0.0434426, -1.44685, 1.0]], ['2, k, 14', [0.00660727, -1.73275, 1.0]], ['2, k, 15', [-0.0256561, -1.78377, 1.0]], ['2, k, 16', [0.182687, -1.21805, 1.0]], ['2, k, 17', [0.210308, -1.4899, 1.0]], ['2, k, 18', [0.240658, -1.74715, 1.0]], ['2, k, 19', [0.227758, -1.79095, 1.0]], ['2, k, 20', [0.141037, -0.701852, 1.0]], ['2, k, 21', [0.662969, -0.712601, 1.0]], ['2, k, 22', [0.632022, -0.711957, 1.0]], ['2, k, 23', [0.710756, -0.69923, 1.0]], ['2, k, 24', [0.656202, -0.703395, 1.0]]]
[['2, k, 0', [0.129674, -1.2202, 1.0]], ['2, k, 1', [0.136301, -0.923155, 1.0]], ['2, k, 2', [0.142731, -0.628309, 1.0]], ['2, k, 3', [0.177582, -0.531865, 1.0]], ['2, k, 4', [0.114379, -0.724416, 1.0]], ['2, k, 5', [0.346038, -0.731063, 1.0]], ['2, k, 6', [0.539951, -0.730913, 1.0]], ['2, k, 7', [0.610653, -0.726159, 1.0]], ['2, k, 8', [0.225137, -0.72489, 1.0]], ['2, k, 9', [0.452039, -0.733302, 1.0]], ['2, k, 10', [0.668395, -0.719139, 1.0]], ['2, k, 11', [0.666948, -0.711065, 1.0]], ['2, k, 12', [0.0735132, -1.19618, 1.0]], ['2, k, 13', [0.0434834, -1.44666, 1.0]], ['2, k, 14', [0.00664584, -1.73194, 1.0]], ['2, k, 15', [-0.0259741, -1.78272, 1.0]], ['2, k, 16', [0.183239, -1.21815, 1.0]], ['2, k, 17', [0.211249, -1.49011, 1.0]], ['2, k, 18', [0.24058, -1.74739, 1.0]], ['2, k, 19', [0.22702, -1.79137, 1.0]], ['2, k, 20', [0.141125, -0.701866, 1.0]], ['2, k, 21', [0.665164, -0.706894, 1.0]], ['2, k, 22', [0.655495, -0.702337, 1.0]], ['2, k, 23', [0.697536, -0.697176, 1.0]], ['2, k, 24', [0.657204, -0.699949, 1.0]]]
[['2, k, 0', [0.129446, -1.22037, 1.0]], ['2, k, 1', [0.136212, -0.923157, 1.0]], ['2, k, 2', [0.142612, -0.62814, 1.0]], ['2, k, 3', [0.177491, -0.531586, 1.0]], ['2, k, 4', [0.114443, -0.724295, 1.0]], ['2, k, 5', [0.346029, -0.729825, 1.0]], ['2, k, 6', [0.539295, -0.726125, 1.0]], ['2, k, 7', [0.613337, -0.720067, 1.0]], ['2, k, 8', [0.221673, -0.725064, 1.0]], ['2, k, 9', [0.451584, -0.733654, 1.0]], ['2, k, 10', [0.616001, -0.718463, 1.0]], ['2, k, 11', [0.656849, -0.707263, 1.0]], ['2, k, 12', [0.0730757, -1.19641, 1.0]], ['2, k, 13', [0.0434602, -1.44742, 1.0]], ['2, k, 14', [0.00671181, -1.73225, 1.0]], ['2, k, 15', [-0.0266863, -1.78267, 1.0]], ['2, k, 16', [0.183112, -1.2183, 1.0]], ['2, k, 17', [0.210774, -1.49041, 1.0]], ['2, k, 18', [0.240616, -1.74747, 1.0]], ['2, k, 19', [0.226444, -1.79195, 1.0]], ['2, k, 20', [0.141028, -0.701764, 1.0]], ['2, k, 21', [0.665201, -0.703301, 1.0]], ['2, k, 22', [0.632563, -0.705017, 1.0]], ['2, k, 23', [0.699174, -0.696044, 1.0]], ['2, k, 24', [0.653068, -0.690486, 1.0]]]
[['2, k, 0', [0.129334, -1.22041, 1.0]], ['2, k, 1', [0.135994, -0.923107, 1.0]], ['2, k, 2', [0.142083, -0.627869, 1.0]], ['2, k, 3', [0.176498, -0.531626, 1.0]], ['2, k, 4', [0.113985, -0.724164, 1.0]], ['2, k, 5', [0.345219, -0.728456, 1.0]], ['2, k, 6', [0.538069, -0.721018, 1.0]], ['2, k, 7', [0.608206, -0.71466, 1.0]], ['2, k, 8', [0.220159, -0.723783, 1.0]], ['2, k, 9', [0.443405, -0.729793, 1.0]], ['2, k, 10', [0.60989, -0.711178, 1.0]], ['2, k, 11', [0.648631, -0.702667, 1.0]], ['2, k, 12', [0.0729559, -1.19644, 1.0]], ['2, k, 13', [0.0425947, -1.44672, 1.0]], ['2, k, 14', [0.00677291, -1.73252, 1.0]], ['2, k, 15', [-0.0270597, -1.78273, 1.0]], ['2, k, 16', [0.182977, -1.21834, 1.0]], ['2, k, 17', [0.211671, -1.49051, 1.0]], ['2, k, 18', [0.239892, -1.74776, 1.0]], ['2, k, 19', [0.224401, -1.79213, 1.0]], ['2, k, 20', [0.140607, -0.701566, 1.0]], ['2, k, 21', [0.658824, -0.695648, 1.0]], ['2, k, 22', [0.638213, -0.6967, 1.0]], ['2, k, 23', [0.687418, -0.684339, 1.0]], ['2, k, 24', [0.641095, -0.691576, 1.0]]]
[['2, k, 0', [0.129081, -1.22048, 1.0]], ['2, k, 1', [0.135419, -0.923086, 1.0]], ['2, k, 2', [0.140912, -0.627689, 1.0]], ['2, k, 3', [0.175749, -0.531168, 1.0]], ['2, k, 4', [0.113443, -0.724041, 1.0]], ['2, k, 5', [0.344266, -0.7267, 1.0]], ['2, k, 6', [0.536013, -0.715454, 1.0]], ['2, k, 7', [0.605432, -0.707773, 1.0]], ['2, k, 8', [0.218916, -0.723633, 1.0]], ['2, k, 9', [0.449898, -0.729165, 1.0]], ['2, k, 10', [0.619099, -0.704796, 1.0]], ['2, k, 11', [0.650144, -0.691929, 1.0]], ['2, k, 12', [0.0727073, -1.19658, 1.0]], ['2, k, 13', [0.0416016, -1.4476, 1.0]], ['2, k, 14', [0.00638532, -1.73196, 1.0]], ['2, k, 15', [-0.0274392, -1.78225, 1.0]], ['2, k, 16', [0.182701, -1.21827, 1.0]], ['2, k, 17', [0.21157, -1.49036, 1.0]], ['2, k, 18', [0.240376, -1.74779, 1.0]], ['2, k, 19', [0.224913, -1.79172, 1.0]], ['2, k, 20', [0.139621, -0.701431, 1.0]], ['2, k, 21', [0.65786, -0.68615, 1.0]], ['2, k, 22', [0.619023, -0.69227, 1.0]], ['2, k, 23', [0.677794, -0.675923, 1.0]], ['2, k, 24', [0.650282, -0.68041, 1.0]]]
[['2, k, 0', [0.128721, -1.22075, 1.0]], ['2, k, 1', [0.134145, -0.923364, 1.0]], ['2, k, 2', [0.138153, -0.628009, 1.0]], ['2, k, 3', [0.174667, -0.530691, 1.0]], ['2, k, 4', [0.111738, -0.724032, 1.0]], ['2, k, 5', [0.341243, -0.722763, 1.0]], ['2, k, 6', [0.533622, -0.711562, 1.0]], ['2, k, 7', [0.604999, -0.700336, 1.0]], ['2, k, 8', [0.222798, -0.722637, 1.0]], ['2, k, 9', [0.452783, -0.726184, 1.0]], ['2, k, 10', [0.623753, -0.698525, 1.0]], ['2, k, 11', [0.64466, -0.682858, 1.0]], ['2, k, 12', [0.0722449, -1.19683, 1.0]], ['2, k, 13', [0.040398, -1.44824, 1.0]], ['2, k, 14', [0.00594248, -1.73142, 1.0]], ['2, k, 15', [-0.0267421, -1.78206, 1.0]], ['2, k, 16', [0.182506, -1.21851, 1.0]], ['2, k, 17', [0.211489, -1.49097, 1.0]], ['2, k, 18', [0.241682, -1.74846, 1.0]], ['2, k, 19', [0.227601, -1.79194, 1.0]], ['2, k, 20', [0.137297, -0.701738, 1.0]], ['2, k, 21', [0.657807, -0.683994, 1.0]], ['2, k, 22', [0.602376, -0.692033, 1.0]], ['2, k, 23', [0.668767, -0.661768, 1.0]], ['2, k, 24', [0.651967, -0.676656, 1.0]]]
[['2, k, 0', [0.128379, -1.22098, 1.0]], ['2, k, 1', [0.132485, -0.923562, 1.0]], ['2, k, 2', [0.134627, -0.628127, 1.0]], ['2, k, 3', [0.172266, -0.531248, 1.0]], ['2, k, 4', [0.107626, -0.724442, 1.0]], ['2, k, 5', [0.334667, -0.719271, 1.0]], ['2, k, 6', [0.527093, -0.711073, 1.0]], ['2, k, 7', [0.596218, -0.696809, 1.0]], ['2, k, 8', [0.211912, -0.721692, 1.0]], ['2, k, 9', [0.439707, -0.722431, 1.0]], ['2, k, 10', [0.61553, -0.688516, 1.0]], ['2, k, 11', [0.634711, -0.677021, 1.0]], ['2, k, 12', [0.0718695, -1.19715, 1.0]], ['2, k, 13', [0.0371125, -1.45003, 1.0]], ['2, k, 14', [0.00591675, -1.73291, 1.0]], ['2, k, 15', [-0.0286895, -1.78218, 1.0]], ['2, k, 16', [0.182288, -1.21852, 1.0]], ['2, k, 17', [0.211632, -1.49144, 1.0]], ['2, k, 18', [0.241837, -1.74908, 1.0]], ['2, k, 19', [0.224667, -1.79251, 1.0]], ['2, k, 20', [0.134282, -0.701878, 1.0]], ['2, k, 21', [0.642014, -0.67879, 1.0]], ['2, k, 22', [0.614229, -0.675944, 1.0]], ['2, k, 23', [0.655429, -0.655075, 1.0]], ['2, k, 24', [0.634302, -0.661894, 1.0]]]
[['2, k, 0', [0.12727, -1.22269, 1.0]], ['2, k, 1', [0.12993, -0.924838, 1.0]], ['2, k, 2', [0.130766, -0.629094, 1.0]], ['2, k, 3', [0.170497, -0.531356, 1.0]], ['2, k, 4', [0.0950038, -0.72648, 1.0]], ['2, k, 5', [0.317237, -0.718882, 1.0]], ['2, k, 6', [0.518336, -0.709808, 1.0]], ['2, k, 7', [0.579204, -0.693075, 1.0]], ['2, k, 8', [0.181801, -0.721229, 1.0]], ['2, k, 9', [0.388963, -0.712234, 1.0]], ['2, k, 10', [0.614507, -0.677483, 1.0]], ['2, k, 11', [0.621152, -0.669991, 1.0]], ['2, k, 12', [0.0709868, -1.19971, 1.0]], ['2, k, 13', [0.0333003, -1.44774, 1.0]], ['2, k, 14', [0.00505906, -1.73187, 1.0]], ['2, k, 15', [-0.035088, -1.77874, 1.0]], ['2, k, 16', [0.180872, -1.21935, 1.0]], ['2, k, 17', [0.211882, -1.49308, 1.0]], ['2, k, 18', [0.245993, -1.75768, 1.0]], ['2, k, 19', [0.222923, -1.80176, 1.0]], ['2, k, 20', [0.130748, -0.702917, 1.0]], ['2, k, 21', [0.624782, -0.667781, 1.0]], ['2, k, 22', [0.583511, -0.681123, 1.0]], ['2, k, 23', [0.644365, -0.660802, 1.0]], ['2, k, 24', [0.621684, -0.648418, 1.0]]]
[['2, k, 0', [0.12706, -1.22561, 1.0]], ['2, k, 1', [0.127836, -0.927553, 1.0]], ['2, k, 2', [0.127019, -0.631667, 1.0]], ['2, k, 3', [0.166557, -0.531339, 1.0]], ['2, k, 4', [0.0863203, -0.728688, 1.0]], ['2, k, 5', [0.305191, -0.718596, 1.0]], ['2, k, 6', [0.494883, -0.706193, 1.0]], ['2, k, 7', [0.562156, -0.686953, 1.0]], ['2, k, 8', [0.176135, -0.723421, 1.0]], ['2, k, 9', [0.38798, -0.711539, 1.0]], ['2, k, 10', [0.600432, -0.669759, 1.0]], ['2, k, 11', [0.613811, -0.654392, 1.0]], ['2, k, 12', [0.0713015, -1.20345, 1.0]], ['2, k, 13', [0.0311863, -1.44906, 1.0]], ['2, k, 14', [0.00428537, -1.73166, 1.0]], ['2, k, 15', [-0.0379166, -1.77656, 1.0]], ['2, k, 16', [0.180093, -1.22144, 1.0]], ['2, k, 17', [0.21416, -1.49303, 1.0]], ['2, k, 18', [0.246334, -1.75738, 1.0]], ['2, k, 19', [0.219801, -1.79974, 1.0]], ['2, k, 20', [0.127401, -0.705523, 1.0]], ['2, k, 21', [0.604142, -0.656714, 1.0]], ['2, k, 22', [0.588259, -0.679022, 1.0]], ['2, k, 23', [0.624991, -0.652871, 1.0]], ['2, k, 24', [0.615106, -0.643053, 1.0]]]
[['2, k, 0', [0.126139, -1.22846, 1.0]], ['2, k, 1', [0.125657, -0.930377, 1.0]], ['2, k, 2', [0.124051, -0.634431, 1.0]], ['2, k, 3', [0.164078, -0.531789, 1.0]], ['2, k, 4', [0.0791916, -0.730914, 1.0]], ['2, k, 5', [0.291393, -0.718017, 1.0]], ['2, k, 6', [0.501087, -0.70268, 1.0]], ['2, k, 7', [0.53752, -0.687942, 1.0]], ['2, k, 8', [0.173804, -0.724348, 1.0]], ['2, k, 9', [0.374214, -0.72639, 1.0]], ['2, k, 10', [0.542124, -0.68015, 1.0]], ['2, k, 11', [0.566422, -0.668516, 1.0]], ['2, k, 12', [0.0706477, -1.20677, 1.0]], ['2, k, 13', [0.0293502, -1.45069, 1.0]], ['2, k, 14', [0.00461191, -1.73407, 1.0]], ['2, k, 15', [-0.0379652, -1.77885, 1.0]], ['2, k, 16', [0.178911, -1.22372, 1.0]], ['2, k, 17', [0.214677, -1.49258, 1.0]], ['2, k, 18', [0.247136, -1.75865, 1.0]], ['2, k, 19', [0.21944, -1.80061, 1.0]], ['2, k, 20', [0.124598, -0.708296, 1.0]], ['2, k, 21', [0.604547, -0.658888, 1.0]], ['2, k, 22', [0.547532, -0.661288, 1.0]], ['2, k, 23', [0.597874, -0.652033, 1.0]], ['2, k, 24', [0.579804, -0.649082, 1.0]]]
[['2, k, 0', [0.126161, -1.23014, 1.0]], ['2, k, 1', [0.124017, -0.933174, 1.0]], ['2, k, 2', [0.120377, -0.638557, 1.0]], ['2, k, 3', [0.160748, -0.53271, 1.0]], ['2, k, 4', [0.0713093, -0.733877, 1.0]], ['2, k, 5', [0.274004, -0.716363, 1.0]], ['2, k, 6', [0.486428, -0.690199, 1.0]], ['2, k, 7', [0.516994, -0.678807, 1.0]], ['2, k, 8', [0.168321, -0.725413, 1.0]], ['2, k, 9', [0.366295, -0.720665, 1.0]], ['2, k, 10', [0.527973, -0.672281, 1.0]], ['2, k, 11', [0.546651, -0.658187, 1.0]], ['2, k, 12', [0.0712651, -1.20907, 1.0]], ['2, k, 13', [0.027068, -1.45417, 1.0]], ['2, k, 14', [0.0043806, -1.73562, 1.0]], ['2, k, 15', [-0.040395, -1.77723, 1.0]], ['2, k, 16', [0.178296, -1.22483, 1.0]], ['2, k, 17', [0.216421, -1.49307, 1.0]], ['2, k, 18', [0.247108, -1.75801, 1.0]], ['2, k, 19', [0.215778, -1.79944, 1.0]], ['2, k, 20', [0.121457, -0.712072, 1.0]], ['2, k, 21', [0.568474, -0.657933, 1.0]], ['2, k, 22', [0.527724, -0.649565, 1.0]], ['2, k, 23', [0.563881, -0.650291, 1.0]], ['2, k, 24', [0.553356, -0.647829, 1.0]]]
[['2, k, 0', [0.126214, -1.23147, 1.0]], ['2, k, 1', [0.122885, -0.935401, 1.0]], ['2, k, 2', [0.118286, -0.641682, 1.0]], ['2, k, 3', [0.157871, -0.533405, 1.0]], ['2, k, 4', [0.0670988, -0.735384, 1.0]], ['2, k, 5', [0.253354, -0.733593, 1.0]], ['2, k, 6', [0.449839, -0.688542, 1.0]], ['2, k, 7', [0.495985, -0.670073, 1.0]], ['2, k, 8', [0.164706, -0.727285, 1.0]], ['2, k, 9', [0.351161, -0.713294, 1.0]], ['2, k, 10', [0.51864, -0.664601, 1.0]], ['2, k, 11', [0.533826, -0.653051, 1.0]], ['2, k, 12', [0.0716234, -1.21101, 1.0]], ['2, k, 13', [0.0256682, -1.45557, 1.0]], ['2, k, 14', [0.00448837, -1.73845, 1.0]], ['2, k, 15', [-0.040854, -1.77915, 1.0]], ['2, k, 16', [0.178044, -1.22552, 1.0]], ['2, k, 17', [0.217322, -1.49018, 1.0]], ['2, k, 18', [0.24877, -1.76088, 1.0]], ['2, k, 19', [0.216243, -1.8021, 1.0]], ['2, k, 20', [0.119589, -0.714968, 1.0]], ['2, k, 21', [0.537977, -0.653399, 1.0]], ['2, k, 22', [0.507538, -0.655213, 1.0]], ['2, k, 23', [0.540072, -0.648621, 1.0]], ['2, k, 24', [0.533908, -0.640491, 1.0]]]
[['2, k, 0', [0.126898, -1.23221, 1.0]], ['2, k, 1', [0.122256, -0.937587, 1.0]], ['2, k, 2', [0.116113, -0.645787, 1.0]], ['2, k, 3', [0.154307, -0.533854, 1.0]], ['2, k, 4', [0.0676093, -0.735558, 1.0]], ['2, k, 5', [0.249904, -0.729714, 1.0]], ['2, k, 6', [0.431084, -0.686946, 1.0]], ['2, k, 7', [0.460609, -0.667289, 1.0]], ['2, k, 8', [0.165823, -0.725266, 1.0]], ['2, k, 9', [0.340655, -0.731717, 1.0]], ['2, k, 10', [0.469627, -0.647337, 1.0]], ['2, k, 11', [0.486105, -0.64981, 1.0]], ['2, k, 12', [0.0724396, -1.21244, 1.0]], ['2, k, 13', [0.0248472, -1.45556, 1.0]], ['2, k, 14', [0.003798, -1.73984, 1.0]], ['2, k, 15', [-0.0418822, -1.78009, 1.0]], ['2, k, 16', [0.178615, -1.2256, 1.0]], ['2, k, 17', [0.219482, -1.48945, 1.0]], ['2, k, 18', [0.249561, -1.76233, 1.0]], ['2, k, 19', [0.216095, -1.80327, 1.0]], ['2, k, 20', [0.117824, -0.718552, 1.0]], ['2, k, 21', [0.499894, -0.650638, 1.0]], ['2, k, 22', [0.464729, -0.636772, 1.0]], ['2, k, 23', [0.490765, -0.645218, 1.0]], ['2, k, 24', [0.484198, -0.630665, 1.0]]]
