[['2, k, 0', [-0.1999727, -0.1118183, 1.0]], ['2, k, 1', [-0.2017263, 0.1968983, 1.0]], ['2, k, 2', [-0.202726, 0.4939745, 1.0]], ['2, k, 3', [-0.2237872, 0.6205189, 1.0]], ['2, k, 4', [-0.3734791, 0.3630585, 1.0]], ['2, k, 5', [-0.4127777, 0.1045243, 1.0]], ['2, k, 6', [-0.4115573, -0.108031, 1.0]], ['2, k, 7', [-0.4033312, -0.1539655, 1.0]], ['2, k, 8', [-0.05161756, 0.3830652, 1.0]], ['2, k, 9', [0.00966847, 0.1339828, 1.0]], ['2, k, 10', [0.008710803, -0.07464657, 1.0]], ['2, k, 11', [-0.02351444, -0.1177787, 1.0]], ['2, k, 12', [-0.2732883, -0.1106206, 1.0]], ['2, k, 13', [-0.272324, -0.4600852, 1.0]], ['2, k, 14', [-0.2296663, -0.7720994, 1.0]], ['2, k, 15', [-0.2658098, -0.6978802, 1.0]], ['2, k, 16', [-0.1195495, -0.1090357, 1.0]], ['2, k, 17', [-0.06714382, -0.4854566, 1.0]], ['2, k, 18', [0.05905468, -0.7588683, 1.0]], ['2, k, 19', [0.003886718, -0.7158233, 1.0]], ['2, k, 20', [-0.2026678, 0.4213154, 1.0]], ['2, k, 21', [-0.3899538, -0.2299093, 1.0]], ['2, k, 22', [-0.4223124, -0.1508894, 1.0]], ['2, k, 23', [-0.02870081, -0.1636628, 1.0]], ['2, k, 24', [0.01392593, -0.1535405, 1.0]]]
[['2, k, 0', [-0.2146118, -0.01865494, 1.0]], ['2, k, 1', [-0.215402, 0.2557681, 1.0]], ['2, k, 2', [-0.2161776, 0.5185559, 1.0]], ['2, k, 3', [-0.2033626, 0.6432968, 1.0]], ['2, k, 4', [-0.3536244, 0.5390381, 1.0]], ['2, k, 5', [-0.3921006, 0.721632, 1.0]], ['2, k, 6', [-0.3899933, 0.9177583, 1.0]], ['2, k, 7', [-0.3973863, 0.9361147, 1.0]], ['2, k, 8', [-0.05945046, 0.4220385, 1.0]], ['2, k, 9', [0.004867071, 0.1578975, 1.0]], ['2, k, 10', [0.02901788, -0.05025317, 1.0]], ['2, k, 11', [-0.02483162, -0.1102046, 1.0]], ['2, k, 12', [-0.2817333, -0.01355359, 1.0]], ['2, k, 13', [-0.2794939, -0.412074, 1.0]], ['2, k, 14', [-0.2325457, -0.7257406, 1.0]], ['2, k, 15', [-0.2998695, -0.7327037, 1.0]], ['2, k, 16', [-0.1400022, -0.0226421, 1.0]], ['2, k, 17', [-0.08635633, -0.4305664, 1.0]], ['2, k, 18', [0.02185556, -0.7185802, 1.0]], ['2, k, 19', [0.02824368, -0.7773923, 1.0]], ['2, k, 20', [-0.216516, 0.4548097, 1.0]], ['2, k, 21', [-0.4037226, 0.9622615, 1.0]], ['2, k, 22', [-0.3810249, 0.9326298, 1.0]], ['2, k, 23', [-0.03107987, -0.1547289, 1.0]], ['2, k, 24', [-0.008655457, -0.1524319, 1.0]]]
[['2, k, 0', [-0.2148404, -0.01788491, 1.0]], ['2, k, 1', [-0.2152857, 0.2556837, 1.0]], ['2, k, 2', [-0.2149396, 0.5171113, 1.0]], ['2, k, 3', [-0.202995, 0.6432364, 1.0]], ['2, k, 4', [-0.3538371, 0.538152, 1.0]], ['2, k, 5', [-0.3911659, 0.7224512, 1.0]], ['2, k, 6', [-0.389899, 0.9186455, 1.0]], ['2, k, 7', [-0.3944657, 0.9344611, 1.0]], ['2, k, 8', [-0.05757942, 0.419207, 1.0]], ['2, k, 9', [0.004629562, 0.1555372, 1.0]], ['2, k, 10', [0.02961376, -0.05232751, 1.0]], ['2, k, 11', [-0.01257932, -0.08767489, 1.0]], ['2, k, 12', [-0.2818672, -0.01281595, 1.0]], ['2, k, 13', [-0.2795196, -0.411937, 1.0]], ['2, k, 14', [-0.2335883, -0.7252795, 1.0]], ['2, k, 15', [-0.2991894, -0.7329515, 1.0]], ['2, k, 16', [-0.140285, -0.02194866, 1.0]], ['2, k, 17', [-0.08639512, -0.4304346, 1.0]], ['2, k, 18', [0.02252205, -0.7180081, 1.0]], ['2, k, 19', [0.02705937, -0.7768635, 1.0]], ['2, k, 20', [-0.2155834, 0.4537325, 1.0]], ['2, k, 21', [-0.4265417, 0.9769785, 1.0]], ['2, k, 22', [-0.3879878, 0.9307641, 1.0]], ['2, k, 23', [-0.01288628, -0.1430447, 1.0]], ['2, k, 24', [-0.004964562, -0.1402412, 1.0]]]
[['2, k, 0', [-0.2149694, -0.01735086, 1.0]], ['2, k, 1', [-0.2150346, 0.2556106, 1.0]], ['2, k, 2', [-0.2134375, 0.5161214, 1.0]], ['2, k, 3', [-0.2024446, 0.643445, 1.0]], ['2, k, 4', [-0.3538092, 0.5381734, 1.0]], ['2, k, 5', [-0.3905658, 0.7254634, 1.0]], ['2, k, 6', [-0.3894696, 0.921672, 1.0]], ['2, k, 7', [-0.3953881, 0.9391394, 1.0]], ['2, k, 8', [-0.05281383, 0.4097108, 1.0]], ['2, k, 9', [0.00463912, 0.1555789, 1.0]], ['2, k, 10', [0.02951712, -0.05229914, 1.0]], ['2, k, 11', [-0.02519863, -0.1106622, 1.0]], ['2, k, 12', [-0.2818092, -0.01245582, 1.0]], ['2, k, 13', [-0.2794804, -0.4119511, 1.0]], ['2, k, 14', [-0.2335757, -0.7251421, 1.0]], ['2, k, 15', [-0.2991413, -0.7316458, 1.0]], ['2, k, 16', [-0.1407423, -0.02111988, 1.0]], ['2, k, 17', [-0.08643771, -0.429544, 1.0]], ['2, k, 18', [0.02929648, -0.7129603, 1.0]], ['2, k, 19', [0.01028865, -0.7690377, 1.0]], ['2, k, 20', [-0.2143875, 0.452948, 1.0]], ['2, k, 21', [-0.4505901, 0.9925194, 1.0]], ['2, k, 22', [-0.3720446, 0.9386041, 1.0]], ['2, k, 23', [-0.0299194, -0.1536581, 1.0]], ['2, k, 24', [-0.008758607, -0.1549278, 1.0]]]
[['2, k, 0', [-0.2158586, -0.01640802, 1.0]], ['2, k, 1', [-0.2151843, 0.25564, 1.0]], ['2, k, 2', [-0.2133493, 0.5159044, 1.0]], ['2, k, 3', [-0.2023754, 0.6433693, 1.0]], ['2, k, 4', [-0.3536253, 0.5384619, 1.0]], ['2, k, 5', [-0.390238, 0.726958, 1.0]], ['2, k, 6', [-0.3893063, 0.9234319, 1.0]], ['2, k, 7', [-0.3958908, 0.9424437, 1.0]], ['2, k, 8', [-0.05383984, 0.4078622, 1.0]], ['2, k, 9', [0.004640482, 0.155608, 1.0]], ['2, k, 10', [0.02832372, -0.05224475, 1.0]], ['2, k, 11', [-0.02516733, -0.1114278, 1.0]], ['2, k, 12', [-0.2822966, -0.01160538, 1.0]], ['2, k, 13', [-0.2795073, -0.4117399, 1.0]], ['2, k, 14', [-0.233161, -0.7245603, 1.0]], ['2, k, 15', [-0.2984399, -0.7323065, 1.0]], ['2, k, 16', [-0.1420917, -0.02022238, 1.0]], ['2, k, 17', [-0.0865249, -0.4291429, 1.0]], ['2, k, 18', [0.02848496, -0.7128149, 1.0]], ['2, k, 19', [0.01025232, -0.7695163, 1.0]], ['2, k, 20', [-0.2143322, 0.4527633, 1.0]], ['2, k, 21', [-0.3996547, 0.9720827, 1.0]], ['2, k, 22', [-0.4065439, 0.9188665, 1.0]], ['2, k, 23', [-0.03333145, -0.1577916, 1.0]], ['2, k, 24', [-0.01569159, -0.164281, 1.0]]]
[['2, k, 0', [-0.2162709, -0.01626621, 1.0]], ['2, k, 1', [-0.2152063, 0.2554435, 1.0]], ['2, k, 2', [-0.2129825, 0.5153975, 1.0]], ['2, k, 3', [-0.2014875, 0.643416, 1.0]], ['2, k, 4', [-0.3539483, 0.5378286, 1.0]], ['2, k, 5', [-0.390067, 0.7281091, 1.0]], ['2, k, 6', [-0.3895023, 0.924859, 1.0]], ['2, k, 7', [-0.4017175, 0.9460635, 1.0]], ['2, k, 8', [-0.05261498, 0.4062756, 1.0]], ['2, k, 9', [0.004589622, 0.1555908, 1.0]], ['2, k, 10', [0.02834622, -0.05223598, 1.0]], ['2, k, 11', [-0.01188972, -0.08513295, 1.0]], ['2, k, 12', [-0.2826179, -0.01142049, 1.0]], ['2, k, 13', [-0.2795658, -0.4111949, 1.0]], ['2, k, 14', [-0.2341811, -0.7245806, 1.0]], ['2, k, 15', [-0.3001721, -0.7328787, 1.0]], ['2, k, 16', [-0.1425001, -0.02021624, 1.0]], ['2, k, 17', [-0.08669159, -0.4279906, 1.0]], ['2, k, 18', [0.026642, -0.7125432, 1.0]], ['2, k, 19', [0.01418883, -0.771904, 1.0]], ['2, k, 20', [-0.2140385, 0.4522858, 1.0]], ['2, k, 21', [-0.4211126, 0.9733842, 1.0]], ['2, k, 22', [-0.3705648, 0.9393153, 1.0]], ['2, k, 23', [-0.01223026, -0.1437234, 1.0]], ['2, k, 24', [-0.007605234, -0.1455121, 1.0]]]
[['2, k, 0', [-0.2164752, -0.01594601, 1.0]], ['2, k, 1', [-0.2148963, 0.2553208, 1.0]], ['2, k, 2', [-0.2115307, 0.5146493, 1.0]], ['2, k, 3', [-0.1993366, 0.6431704, 1.0]], ['2, k, 4', [-0.3536656, 0.5377011, 1.0]], ['2, k, 5', [-0.3900514, 0.7290312, 1.0]], ['2, k, 6', [-0.3905988, 0.9264346, 1.0]], ['2, k, 7', [-0.3991563, 0.9426385, 1.0]], ['2, k, 8', [-0.05235782, 0.4077627, 1.0]], ['2, k, 9', [0.004674832, 0.1556096, 1.0]], ['2, k, 10', [0.02810991, -0.0521908, 1.0]], ['2, k, 11', [-0.02608375, -0.1122265, 1.0]], ['2, k, 12', [-0.282841, -0.01088331, 1.0]], ['2, k, 13', [-0.2797141, -0.4103373, 1.0]], ['2, k, 14', [-0.2343651, -0.7235792, 1.0]], ['2, k, 15', [-0.3000605, -0.732088, 1.0]], ['2, k, 16', [-0.142627, -0.02012242, 1.0]], ['2, k, 17', [-0.086935, -0.4273831, 1.0]], ['2, k, 18', [0.02633367, -0.7118496, 1.0]], ['2, k, 19', [0.01613691, -0.7713616, 1.0]], ['2, k, 20', [-0.2128852, 0.4516675, 1.0]], ['2, k, 21', [-0.4025699, 0.9823415, 1.0]], ['2, k, 22', [-0.4157702, 0.932028, 1.0]], ['2, k, 23', [-0.03396472, -0.1580239, 1.0]], ['2, k, 24', [-0.01832342, -0.165362, 1.0]]]
[['2, k, 0', [-0.216578, -0.01561988, 1.0]], ['2, k, 1', [-0.2148088, 0.255264, 1.0]], ['2, k, 2', [-0.2113153, 0.5143818, 1.0]], ['2, k, 3', [-0.1989616, 0.6428759, 1.0]], ['2, k, 4', [-0.3540964, 0.5371398, 1.0]], ['2, k, 5', [-0.3901092, 0.7293085, 1.0]], ['2, k, 6', [-0.3907221, 0.9266169, 1.0]], ['2, k, 7', [-0.4006364, 0.9435179, 1.0]], ['2, k, 8', [-0.05396523, 0.4100562, 1.0]], ['2, k, 9', [0.004669319, 0.1554049, 1.0]], ['2, k, 10', [0.02815003, -0.0524812, 1.0]], ['2, k, 11', [-0.02591388, -0.1127423, 1.0]], ['2, k, 12', [-0.2830043, -0.0103602, 1.0]], ['2, k, 13', [-0.279765, -0.4102403, 1.0]], ['2, k, 14', [-0.2355287, -0.7230702, 1.0]], ['2, k, 15', [-0.2989292, -0.732426, 1.0]], ['2, k, 16', [-0.1426432, -0.02000593, 1.0]], ['2, k, 17', [-0.0871568, -0.4273936, 1.0]], ['2, k, 18', [0.03091875, -0.7099012, 1.0]], ['2, k, 19', [0.01267596, -0.7703577, 1.0]], ['2, k, 20', [-0.212673, 0.4514169, 1.0]], ['2, k, 21', [-0.4400709, 0.9911829, 1.0]], ['2, k, 22', [-0.4327808, 0.945388, 1.0]], ['2, k, 23', [-0.03338623, -0.1588741, 1.0]], ['2, k, 24', [-0.02634357, -0.1709137, 1.0]]]
[['2, k, 0', [-0.2166533, -0.01551892, 1.0]], ['2, k, 1', [-0.2145343, 0.2552196, 1.0]], ['2, k, 2', [-0.210184, 0.5141312, 1.0]], ['2, k, 3', [-0.1969838, 0.6413421, 1.0]], ['2, k, 4', [-0.3539445, 0.5363214, 1.0]], ['2, k, 5', [-0.390657, 0.7298646, 1.0]], ['2, k, 6', [-0.3913059, 0.9271048, 1.0]], ['2, k, 7', [-0.4055159, 0.9427156, 1.0]], ['2, k, 8', [-0.05466912, 0.411668, 1.0]], ['2, k, 9', [0.004635524, 0.1555064, 1.0]], ['2, k, 10', [0.02849639, -0.05234608, 1.0]], ['2, k, 11', [-0.02625506, -0.1112211, 1.0]], ['2, k, 12', [-0.2831366, -0.01017962, 1.0]], ['2, k, 13', [-0.279752, -0.4101616, 1.0]], ['2, k, 14', [-0.235466, -0.7230265, 1.0]], ['2, k, 15', [-0.2992465, -0.7323912, 1.0]], ['2, k, 16', [-0.1426584, -0.01997864, 1.0]], ['2, k, 17', [-0.08723613, -0.4273727, 1.0]], ['2, k, 18', [0.03107999, -0.7093149, 1.0]], ['2, k, 19', [0.01122257, -0.7686861, 1.0]], ['2, k, 20', [-0.2117475, 0.451183, 1.0]], ['2, k, 21', [-0.4517506, 0.9853004, 1.0]], ['2, k, 22', [-0.450484, 0.9608231, 1.0]], ['2, k, 23', [-0.03218609, -0.154421, 1.0]], ['2, k, 24', [-0.01844913, -0.1626693, 1.0]]]
[['2, k, 0', [-0.2158185, -0.01497769, 1.0]], ['2, k, 1', [-0.2138076, 0.2552891, 1.0]], ['2, k, 2', [-0.2097142, 0.5139886, 1.0]], ['2, k, 3', [-0.1969712, 0.6413911, 1.0]], ['2, k, 4', [-0.354153, 0.5353684, 1.0]], ['2, k, 5', [-0.3910824, 0.7296069, 1.0]], ['2, k, 6', [-0.3928202, 0.926837, 1.0]], ['2, k, 7', [-0.4093589, 0.9426766, 1.0]], ['2, k, 8', [-0.05987198, 0.4349132, 1.0]], ['2, k, 9', [0.00482963, 0.1594829, 1.0]], ['2, k, 10', [0.02774454, -0.0488267, 1.0]], ['2, k, 11', [-0.02630185, -0.1117287, 1.0]], ['2, k, 12', [-0.282687, -0.009758122, 1.0]], ['2, k, 13', [-0.2797341, -0.4101667, 1.0]], ['2, k, 14', [-0.2353592, -0.7228469, 1.0]], ['2, k, 15', [-0.2990737, -0.7328212, 1.0]], ['2, k, 16', [-0.141316, -0.01939378, 1.0]], ['2, k, 17', [-0.08727408, -0.4290049, 1.0]], ['2, k, 18', [0.03180474, -0.710287, 1.0]], ['2, k, 19', [0.008236874, -0.7674377, 1.0]], ['2, k, 20', [-0.2111748, 0.4510476, 1.0]], ['2, k, 21', [-0.4680432, 0.9910651, 1.0]], ['2, k, 22', [-0.428415, 0.9113787, 1.0]], ['2, k, 23', [-0.03422811, -0.1557141, 1.0]], ['2, k, 24', [-0.01541698, -0.1592203, 1.0]]]
[['2, k, 0', [-0.2153196, -0.01447482, 1.0]], ['2, k, 1', [-0.213499, 0.2556243, 1.0]], ['2, k, 2', [-0.2096293, 0.5142477, 1.0]], ['2, k, 3', [-0.1963052, 0.6408753, 1.0]], ['2, k, 4', [-0.3541746, 0.5351018, 1.0]], ['2, k, 5', [-0.3914399, 0.7295297, 1.0]], ['2, k, 6', [-0.3954221, 0.9259752, 1.0]], ['2, k, 7', [-0.4125611, 0.9384528, 1.0]], ['2, k, 8', [-0.06375552, 0.4505451, 1.0]], ['2, k, 9', [0.00287488, 0.1676128, 1.0]], ['2, k, 10', [0.03527224, -0.0395708, 1.0]], ['2, k, 11', [-0.004093765, -0.05945059, 1.0]], ['2, k, 12', [-0.2823542, -0.009545227, 1.0]], ['2, k, 13', [-0.2802372, -0.4006319, 1.0]], ['2, k, 14', [-0.237871, -0.7129746, 1.0]], ['2, k, 15', [-0.296238, -0.7426597, 1.0]], ['2, k, 16', [-0.1406194, -0.01856095, 1.0]], ['2, k, 17', [-0.08734047, -0.4290619, 1.0]], ['2, k, 18', [-0.004234265, -0.7211948, 1.0]], ['2, k, 19', [0.0492425, -0.7533788, 1.0]], ['2, k, 20', [-0.2110292, 0.451295, 1.0]], ['2, k, 21', [-0.4374374, 0.967914, 1.0]], ['2, k, 22', [-0.4542378, 0.9553344, 1.0]], ['2, k, 23', [-0.004960963, -0.1322413, 1.0]], ['2, k, 24', [0.02445375, -0.06000093, 1.0]]]
[['2, k, 0', [-0.2153846, -0.01458814, 1.0]], ['2, k, 1', [-0.2131227, 0.2554015, 1.0]], ['2, k, 2', [-0.2083943, 0.5139467, 1.0]], ['2, k, 3', [-0.1955566, 0.6405212, 1.0]], ['2, k, 4', [-0.3542216, 0.5344051, 1.0]], ['2, k, 5', [-0.3932587, 0.7261341, 1.0]], ['2, k, 6', [-0.3973714, 0.9225147, 1.0]], ['2, k, 7', [-0.415203, 0.9345406, 1.0]], ['2, k, 8', [-0.05850823, 0.4356622, 1.0]], ['2, k, 9', [0.004969994, 0.1592249, 1.0]], ['2, k, 10', [0.03185588, -0.04779891, 1.0]], ['2, k, 11', [-0.0246194, -0.1111405, 1.0]], ['2, k, 12', [-0.2824335, -0.00962386, 1.0]], ['2, k, 13', [-0.2801331, -0.403367, 1.0]], ['2, k, 14', [-0.2373739, -0.7157025, 1.0]], ['2, k, 15', [-0.2975029, -0.7399773, 1.0]], ['2, k, 16', [-0.1406469, -0.01874027, 1.0]], ['2, k, 17', [-0.08749314, -0.428883, 1.0]], ['2, k, 18', [0.01231587, -0.7167518, 1.0]], ['2, k, 19', [0.02439838, -0.771056, 1.0]], ['2, k, 20', [-0.2100012, 0.4509731, 1.0]], ['2, k, 21', [-0.4599813, 0.9769874, 1.0]], ['2, k, 22', [-0.4643448, 0.9748028, 1.0]], ['2, k, 23', [-0.03230873, -0.1544529, 1.0]], ['2, k, 24', [-0.01142083, -0.1555041, 1.0]]]
[['2, k, 0', [-0.2151591, -0.01434744, 1.0]], ['2, k, 1', [-0.2125649, 0.2553737, 1.0]], ['2, k, 2', [-0.2074842, 0.5135676, 1.0]], ['2, k, 3', [-0.1951844, 0.6404666, 1.0]], ['2, k, 4', [-0.3539641, 0.5337175, 1.0]], ['2, k, 5', [-0.3949122, 0.7218177, 1.0]], ['2, k, 6', [-0.4002725, 0.9179967, 1.0]], ['2, k, 7', [-0.4185608, 0.9338071, 1.0]], ['2, k, 8', [-0.062659, 0.4485721, 1.0]], ['2, k, 9', [0.003509801, 0.165266, 1.0]], ['2, k, 10', [0.0294649, -0.04241806, 1.0]], ['2, k, 11', [-0.02487038, -0.1033315, 1.0]], ['2, k, 12', [-0.2822884, -0.009517082, 1.0]], ['2, k, 13', [-0.2798711, -0.4052473, 1.0]], ['2, k, 14', [-0.2371369, -0.7175215, 1.0]], ['2, k, 15', [-0.2983942, -0.7383384, 1.0]], ['2, k, 16', [-0.1403305, -0.01835966, 1.0]], ['2, k, 17', [-0.08762749, -0.4285972, 1.0]], ['2, k, 18', [0.03026644, -0.7098051, 1.0]], ['2, k, 19', [0.003069846, -0.7671311, 1.0]], ['2, k, 20', [-0.2091375, 0.4506665, 1.0]], ['2, k, 21', [-0.4303376, 0.9598686, 1.0]], ['2, k, 22', [-0.4574693, 0.9548283, 1.0]], ['2, k, 23', [-0.02942031, -0.1483542, 1.0]], ['2, k, 24', [-0.008768477, -0.1500363, 1.0]]]
[['2, k, 0', [-0.2149346, -0.01465527, 1.0]], ['2, k, 1', [-0.2118556, 0.2549067, 1.0]], ['2, k, 2', [-0.2063958, 0.5131317, 1.0]], ['2, k, 3', [-0.19401, 0.6403818, 1.0]], ['2, k, 4', [-0.3539822, 0.532445, 1.0]], ['2, k, 5', [-0.3967701, 0.7178643, 1.0]], ['2, k, 6', [-0.4033644, 0.9135292, 1.0]], ['2, k, 7', [-0.4196471, 0.9269127, 1.0]], ['2, k, 8', [-0.06102258, 0.4413086, 1.0]], ['2, k, 9', [0.004770366, 0.1611178, 1.0]], ['2, k, 10', [0.03555862, -0.04550406, 1.0]], ['2, k, 11', [-0.007971448, -0.07849347, 1.0]], ['2, k, 12', [-0.282138, -0.009871132, 1.0]], ['2, k, 13', [-0.2798001, -0.4059199, 1.0]], ['2, k, 14', [-0.2369878, -0.7182528, 1.0]], ['2, k, 15', [-0.2987731, -0.737351, 1.0]], ['2, k, 16', [-0.1399805, -0.0186909, 1.0]], ['2, k, 17', [-0.08769544, -0.4281284, 1.0]], ['2, k, 18', [0.02788418, -0.7104639, 1.0]], ['2, k, 19', [0.006583082, -0.7702444, 1.0]], ['2, k, 20', [-0.2081034, 0.450186, 1.0]], ['2, k, 21', [-0.4335522, 0.9637607, 1.0]], ['2, k, 22', [-0.4525046, 0.9382112, 1.0]], ['2, k, 23', [-0.01028705, -0.1435367, 1.0]], ['2, k, 24', [0.02454871, -0.06818412, 1.0]]]
[['2, k, 0', [-0.2138225, -0.01430348, 1.0]], ['2, k, 1', [-0.2108746, 0.2549568, 1.0]], ['2, k, 2', [-0.2057577, 0.5130292, 1.0]], ['2, k, 3', [-0.1938844, 0.640174, 1.0]], ['2, k, 4', [-0.3542287, 0.5316957, 1.0]], ['2, k, 5', [-0.397261, 0.7157737, 1.0]], ['2, k, 6', [-0.407533, 0.90928, 1.0]], ['2, k, 7', [-0.4198204, 0.922407, 1.0]], ['2, k, 8', [-0.06346658, 0.4473322, 1.0]], ['2, k, 9', [0.004012986, 0.1644595, 1.0]], ['2, k, 10', [0.03223957, -0.04301846, 1.0]], ['2, k, 11', [-0.00693819, -0.07233802, 1.0]], ['2, k, 12', [-0.2813593, -0.009744756, 1.0]], ['2, k, 13', [-0.2796828, -0.4064466, 1.0]], ['2, k, 14', [-0.2375393, -0.7191959, 1.0]], ['2, k, 15', [-0.2999698, -0.735629, 1.0]], ['2, k, 16', [-0.1384932, -0.01809124, 1.0]], ['2, k, 17', [-0.08769336, -0.4281133, 1.0]], ['2, k, 18', [0.02721694, -0.7109587, 1.0]], ['2, k, 19', [0.006690256, -0.7711804, 1.0]], ['2, k, 20', [-0.207359, 0.4500994, 1.0]], ['2, k, 21', [-0.4371037, 0.9468191, 1.0]], ['2, k, 22', [-0.4674695, 0.9494359, 1.0]], ['2, k, 23', [-0.00910324, -0.1368148, 1.0]], ['2, k, 24', [-0.005826028, -0.1371469, 1.0]]]
[['2, k, 0', [-0.2133598, -0.01490456, 1.0]], ['2, k, 1', [-0.2102764, 0.2545157, 1.0]], ['2, k, 2', [-0.205183, 0.5128166, 1.0]], ['2, k, 3', [-0.1930736, 0.6402604, 1.0]], ['2, k, 4', [-0.3520571, 0.5312166, 1.0]], ['2, k, 5', [-0.3987102, 0.7127774, 1.0]], ['2, k, 6', [-0.4100015, 0.905877, 1.0]], ['2, k, 7', [-0.4235627, 0.9204684, 1.0]], ['2, k, 8', [-0.06012737, 0.4409089, 1.0]], ['2, k, 9', [0.004871366, 0.1609201, 1.0]], ['2, k, 10', [0.03204951, -0.04647647, 1.0]], ['2, k, 11', [-0.009046298, -0.08022138, 1.0]], ['2, k, 12', [-0.2808044, -0.01052769, 1.0]], ['2, k, 13', [-0.2797821, -0.4069099, 1.0]], ['2, k, 14', [-0.2371872, -0.7196885, 1.0]], ['2, k, 15', [-0.3000871, -0.7348989, 1.0]], ['2, k, 16', [-0.1381165, -0.01857057, 1.0]], ['2, k, 17', [-0.08772065, -0.4279232, 1.0]], ['2, k, 18', [0.02700152, -0.7108274, 1.0]], ['2, k, 19', [0.006724674, -0.7711722, 1.0]], ['2, k, 20', [-0.2067581, 0.4498186, 1.0]], ['2, k, 21', [-0.4383836, 0.9507028, 1.0]], ['2, k, 22', [-0.4827592, 0.9635028, 1.0]], ['2, k, 23', [-0.01091143, -0.1434813, 1.0]], ['2, k, 24', [0.009983867, -0.09892835, 1.0]]]
[['2, k, 0', [-0.2125321, -0.01602657, 1.0]], ['2, k, 1', [-0.2092779, 0.25393, 1.0]], ['2, k, 2', [-0.2040811, 0.5127094, 1.0]], ['2, k, 3', [-0.1926302, 0.6399524, 1.0]], ['2, k, 4', [-0.3507138, 0.5306547, 1.0]], ['2, k, 5', [-0.4003603, 0.7092662, 1.0]], ['2, k, 6', [-0.4121101, 0.9005256, 1.0]], ['2, k, 7', [-0.4280128, 0.9158106, 1.0]], ['2, k, 8', [-0.06099207, 0.4405277, 1.0]], ['2, k, 9', [0.005006422, 0.1611796, 1.0]], ['2, k, 10', [0.0301693, -0.04681731, 1.0]], ['2, k, 11', [-0.007796196, -0.03207469, 1.0]], ['2, k, 12', [-0.2800373, -0.01219234, 1.0]], ['2, k, 13', [-0.2796809, -0.4076963, 1.0]], ['2, k, 14', [-0.2374194, -0.7205175, 1.0]], ['2, k, 15', [-0.3003392, -0.7340119, 1.0]], ['2, k, 16', [-0.1372566, -0.01929139, 1.0]], ['2, k, 17', [-0.08768489, -0.427891, 1.0]], ['2, k, 18', [0.02754377, -0.7104053, 1.0]], ['2, k, 19', [0.005012957, -0.7684786, 1.0]], ['2, k, 20', [-0.2056733, 0.4495837, 1.0]], ['2, k, 21', [-0.4447185, 0.9479872, 1.0]], ['2, k, 22', [-0.4553895, 0.9245133, 1.0]], ['2, k, 23', [-0.01120875, -0.122282, 1.0]], ['2, k, 24', [0.02479588, -0.03567109, 1.0]]]
[['2, k, 0', [-0.2118011, -0.0168846, 1.0]], ['2, k, 1', [-0.2086106, 0.2534979, 1.0]], ['2, k, 2', [-0.2035716, 0.5126343, 1.0]], ['2, k, 3', [-0.1925327, 0.6396255, 1.0]], ['2, k, 4', [-0.3495672, 0.5301076, 1.0]], ['2, k, 5', [-0.4023084, 0.7043551, 1.0]], ['2, k, 6', [-0.4150486, 0.8940685, 1.0]], ['2, k, 7', [-0.431658, 0.9097959, 1.0]], ['2, k, 8', [-0.06158536, 0.4406573, 1.0]], ['2, k, 9', [0.005127544, 0.1608727, 1.0]], ['2, k, 10', [0.02965073, -0.04708714, 1.0]], ['2, k, 11', [-0.01143182, -0.08249093, 1.0]], ['2, k, 12', [-0.2793246, -0.01345747, 1.0]], ['2, k, 13', [-0.2793947, -0.4087157, 1.0]], ['2, k, 14', [-0.237921, -0.722067, 1.0]], ['2, k, 15', [-0.3020522, -0.732956, 1.0]], ['2, k, 16', [-0.1365307, -0.01981331, 1.0]], ['2, k, 17', [-0.08768147, -0.4278557, 1.0]], ['2, k, 18', [0.02558261, -0.7121618, 1.0]], ['2, k, 19', [0.00944123, -0.7721251, 1.0]], ['2, k, 20', [-0.2051179, 0.4494244, 1.0]], ['2, k, 21', [-0.4536293, 0.9440022, 1.0]], ['2, k, 22', [-0.4779918, 0.9434594, 1.0]], ['2, k, 23', [-0.01227701, -0.1367723, 1.0]], ['2, k, 24', [-0.003649715, -0.1393516, 1.0]]]
