[['2, k, 0', [-0.0485279, -0.571255, 1.0]], ['2, k, 1', [-0.0514557, -0.267005, 1.0]], ['2, k, 2', [-0.054035, 0.0312029, 1.0]], ['2, k, 3', [-0.0315579, 0.178307, 1.0]], ['2, k, 4', [-0.235058, -0.0709785, 1.0]], ['2, k, 5', [-0.292566, -0.324248, 1.0]], ['2, k, 6', [-0.313088, -0.521858, 1.0]], ['2, k, 7', [-0.313166, -0.51108, 1.0]], ['2, k, 8', [0.128801, -0.101058, 1.0]], ['2, k, 9', [0.194964, -0.331006, 1.0]], ['2, k, 10', [0.232223, -0.522682, 1.0]], ['2, k, 11', [0.217947, -0.511873, 1.0]], ['2, k, 12', [-0.130816, -0.556505, 1.0]], ['2, k, 13', [-0.159356, -0.840622, 1.0]], ['2, k, 14', [-0.197563, -1.14757, 1.0]], ['2, k, 15', [-0.208252, -1.22461, 1.0]], ['2, k, 16', [0.0351068, -0.570277, 1.0]], ['2, k, 17', [0.0739066, -0.853093, 1.0]], ['2, k, 18', [0.123561, -1.15159, 1.0]], ['2, k, 19', [0.153076, -1.22559, 1.0]], ['2, k, 20', [-0.0534491, -0.0425498, 1.0]], ['2, k, 21', [-0.330398, -0.548272, 1.0]], ['2, k, 22', [-0.258042, -0.531707, 1.0]], ['2, k, 23', [0.236524, -0.542614, 1.0]], ['2, k, 24', [0.291568, -0.520875, 1.0]]]
[['2, k, 0', [-0.0345928, -0.71884, 1.0]], ['2, k, 1', [-0.0369238, -0.429043, 1.0]], ['2, k, 2', [-0.0389544, -0.143283, 1.0]], ['2, k, 3', [-0.0277681, 0.00106778, 1.0]], ['2, k, 4', [-0.192876, -0.212958, 1.0]], ['2, k, 5', [-0.282119, -0.278133, 1.0]], ['2, k, 6', [-0.319466, -0.338266, 1.0]], ['2, k, 7', [-0.308602, -0.335106, 1.0]], ['2, k, 8', [0.115285, -0.234043, 1.0]], ['2, k, 9', [0.205853, -0.295703, 1.0]], ['2, k, 10', [0.244306, -0.325779, 1.0]], ['2, k, 11', [0.233155, -0.345227, 1.0]], ['2, k, 12', [-0.113102, -0.70836, 1.0]], ['2, k, 13', [-0.17581, -0.948156, 1.0]], ['2, k, 14', [-0.192301, -1.17501, 1.0]], ['2, k, 15', [-0.214148, -1.23668, 1.0]], ['2, k, 16', [0.0448382, -0.709943, 1.0]], ['2, k, 17', [0.128034, -0.945322, 1.0]], ['2, k, 18', [0.129246, -1.169, 1.0]], ['2, k, 19', [0.158173, -1.22966, 1.0]], ['2, k, 20', [-0.0384945, -0.214186, 1.0]], ['2, k, 21', [-0.282145, -0.341131, 1.0]], ['2, k, 22', [-0.238217, -0.339855, 1.0]], ['2, k, 23', [0.249495, -0.353863, 1.0]], ['2, k, 24', [0.175366, -0.35394, 1.0]]]
[['2, k, 0', [-0.0340716, -0.710999, 1.0]], ['2, k, 1', [-0.0369998, -0.419211, 1.0]], ['2, k, 2', [-0.0397759, -0.131337, 1.0]], ['2, k, 3', [-0.0271, 0.0120076, 1.0]], ['2, k, 4', [-0.192942, -0.20595, 1.0]], ['2, k, 5', [-0.284768, -0.258277, 1.0]], ['2, k, 6', [-0.276719, -0.323571, 1.0]], ['2, k, 7', [-0.294517, -0.321039, 1.0]], ['2, k, 8', [0.115967, -0.223932, 1.0]], ['2, k, 9', [0.208062, -0.279413, 1.0]], ['2, k, 10', [0.229256, -0.329247, 1.0]], ['2, k, 11', [0.231604, -0.330512, 1.0]], ['2, k, 12', [-0.111903, -0.700989, 1.0]], ['2, k, 13', [-0.174421, -0.94185, 1.0]], ['2, k, 14', [-0.19333, -1.17545, 1.0]], ['2, k, 15', [-0.215031, -1.23692, 1.0]], ['2, k, 16', [0.0446432, -0.701837, 1.0]], ['2, k, 17', [0.125622, -0.93883, 1.0]], ['2, k, 18', [0.12919, -1.16954, 1.0]], ['2, k, 19', [0.158204, -1.23011, 1.0]], ['2, k, 20', [-0.0391158, -0.202771, 1.0]], ['2, k, 21', [-0.287166, -0.325902, 1.0]], ['2, k, 22', [-0.222786, -0.328388, 1.0]], ['2, k, 23', [0.250904, -0.341306, 1.0]], ['2, k, 24', [0.169573, -0.337295, 1.0]]]
[['2, k, 0', [-0.0342849, -0.698508, 1.0]], ['2, k, 1', [-0.038019, -0.405846, 1.0]], ['2, k, 2', [-0.0415552, -0.117561, 1.0]], ['2, k, 3', [-0.0275119, 0.0250208, 1.0]], ['2, k, 4', [-0.193295, -0.194316, 1.0]], ['2, k, 5', [-0.286097, -0.248413, 1.0]], ['2, k, 6', [-0.282747, -0.292867, 1.0]], ['2, k, 7', [-0.299408, -0.303709, 1.0]], ['2, k, 8', [0.11611, -0.21071, 1.0]], ['2, k, 9', [0.207801, -0.268247, 1.0]], ['2, k, 10', [0.23026, -0.315533, 1.0]], ['2, k, 11', [0.23076, -0.314808, 1.0]], ['2, k, 12', [-0.111897, -0.689691, 1.0]], ['2, k, 13', [-0.171758, -0.932408, 1.0]], ['2, k, 14', [-0.1931, -1.17291, 1.0]], ['2, k, 15', [-0.2147, -1.23504, 1.0]], ['2, k, 16', [0.0442146, -0.688429, 1.0]], ['2, k, 17', [0.121389, -0.927244, 1.0]], ['2, k, 18', [0.127305, -1.16567, 1.0]], ['2, k, 19', [0.156585, -1.22622, 1.0]], ['2, k, 20', [-0.0407132, -0.189049, 1.0]], ['2, k, 21', [-0.289087, -0.310812, 1.0]], ['2, k, 22', [-0.229804, -0.308421, 1.0]], ['2, k, 23', [0.256685, -0.325391, 1.0]], ['2, k, 24', [0.168849, -0.319672, 1.0]]]
[['2, k, 0', [-0.035243, -0.688883, 1.0]], ['2, k, 1', [-0.038997, -0.396216, 1.0]], ['2, k, 2', [-0.0424964, -0.108109, 1.0]], ['2, k, 3', [-0.0280377, 0.0372873, 1.0]], ['2, k, 4', [-0.193608, -0.187941, 1.0]], ['2, k, 5', [-0.286197, -0.236278, 1.0]], ['2, k, 6', [-0.283248, -0.289941, 1.0]], ['2, k, 7', [-0.298251, -0.288375, 1.0]], ['2, k, 8', [0.116851, -0.202894, 1.0]], ['2, k, 9', [0.207603, -0.260172, 1.0]], ['2, k, 10', [0.198795, -0.313521, 1.0]], ['2, k, 11', [0.219899, -0.299514, 1.0]], ['2, k, 12', [-0.113398, -0.679123, 1.0]], ['2, k, 13', [-0.170978, -0.923362, 1.0]], ['2, k, 14', [-0.193421, -1.17163, 1.0]], ['2, k, 15', [-0.214572, -1.23326, 1.0]], ['2, k, 16', [0.043787, -0.680021, 1.0]], ['2, k, 17', [0.118563, -0.919962, 1.0]], ['2, k, 18', [0.12712, -1.16508, 1.0]], ['2, k, 19', [0.156483, -1.22601, 1.0]], ['2, k, 20', [-0.0416686, -0.179535, 1.0]], ['2, k, 21', [-0.284743, -0.293589, 1.0]], ['2, k, 22', [-0.229942, -0.29561, 1.0]], ['2, k, 23', [0.248772, -0.305054, 1.0]], ['2, k, 24', [0.150085, -0.304595, 1.0]]]
[['2, k, 0', [-0.037613, -0.678549, 1.0]], ['2, k, 1', [-0.0397079, -0.38653, 1.0]], ['2, k, 2', [-0.0416669, -0.098863, 1.0]], ['2, k, 3', [-0.027844, 0.0486232, 1.0]], ['2, k, 4', [-0.192829, -0.172734, 1.0]], ['2, k, 5', [-0.279992, -0.22279, 1.0]], ['2, k, 6', [-0.326549, -0.265989, 1.0]], ['2, k, 7', [-0.309586, -0.271987, 1.0]], ['2, k, 8', [0.116411, -0.191089, 1.0]], ['2, k, 9', [0.211601, -0.231792, 1.0]], ['2, k, 10', [0.241808, -0.256744, 1.0]], ['2, k, 11', [0.232449, -0.284526, 1.0]], ['2, k, 12', [-0.115603, -0.66819, 1.0]], ['2, k, 13', [-0.167707, -0.914262, 1.0]], ['2, k, 14', [-0.194147, -1.16763, 1.0]], ['2, k, 15', [-0.213833, -1.22975, 1.0]], ['2, k, 16', [0.0413733, -0.670609, 1.0]], ['2, k, 17', [0.115768, -0.911311, 1.0]], ['2, k, 18', [0.127543, -1.16188, 1.0]], ['2, k, 19', [0.156351, -1.22238, 1.0]], ['2, k, 20', [-0.0412184, -0.170196, 1.0]], ['2, k, 21', [-0.288471, -0.280313, 1.0]], ['2, k, 22', [-0.237743, -0.273955, 1.0]], ['2, k, 23', [0.245906, -0.295638, 1.0]], ['2, k, 24', [0.169213, -0.287703, 1.0]]]
[['2, k, 0', [-0.0379286, -0.669781, 1.0]], ['2, k, 1', [-0.0392803, -0.376154, 1.0]], ['2, k, 2', [-0.0403289, -0.0870321, 1.0]], ['2, k, 3', [-0.0279911, 0.0582246, 1.0]], ['2, k, 4', [-0.192495, -0.163068, 1.0]], ['2, k, 5', [-0.282117, -0.215819, 1.0]], ['2, k, 6', [-0.294254, -0.244882, 1.0]], ['2, k, 7', [-0.299077, -0.256065, 1.0]], ['2, k, 8', [0.11613, -0.181858, 1.0]], ['2, k, 9', [0.209726, -0.224644, 1.0]], ['2, k, 10', [0.215829, -0.269333, 1.0]], ['2, k, 11', [0.219934, -0.273217, 1.0]], ['2, k, 12', [-0.116323, -0.660027, 1.0]], ['2, k, 13', [-0.166119, -0.906977, 1.0]], ['2, k, 14', [-0.195281, -1.16944, 1.0]], ['2, k, 15', [-0.212414, -1.22938, 1.0]], ['2, k, 16', [0.0415048, -0.661451, 1.0]], ['2, k, 17', [0.112123, -0.903729, 1.0]], ['2, k, 18', [0.128156, -1.16064, 1.0]], ['2, k, 19', [0.155825, -1.22168, 1.0]], ['2, k, 20', [-0.0401187, -0.158704, 1.0]], ['2, k, 21', [-0.286722, -0.261259, 1.0]], ['2, k, 22', [-0.230394, -0.263791, 1.0]], ['2, k, 23', [0.224076, -0.275532, 1.0]], ['2, k, 24', [0.143894, -0.273921, 1.0]]]
[['2, k, 0', [-0.0373456, -0.661565, 1.0]], ['2, k, 1', [-0.0386464, -0.368552, 1.0]], ['2, k, 2', [-0.0396756, -0.0801698, 1.0]], ['2, k, 3', [-0.027676, 0.0664134, 1.0]], ['2, k, 4', [-0.191691, -0.155313, 1.0]], ['2, k, 5', [-0.283912, -0.196461, 1.0]], ['2, k, 6', [-0.329917, -0.237409, 1.0]], ['2, k, 7', [-0.313578, -0.240487, 1.0]], ['2, k, 8', [0.116372, -0.169915, 1.0]], ['2, k, 9', [0.210072, -0.224691, 1.0]], ['2, k, 10', [0.229075, -0.253871, 1.0]], ['2, k, 11', [0.227777, -0.253165, 1.0]], ['2, k, 12', [-0.116075, -0.652641, 1.0]], ['2, k, 13', [-0.164622, -0.900309, 1.0]], ['2, k, 14', [-0.195458, -1.16955, 1.0]], ['2, k, 15', [-0.212028, -1.22991, 1.0]], ['2, k, 16', [0.0424318, -0.652607, 1.0]], ['2, k, 17', [0.10917, -0.896497, 1.0]], ['2, k, 18', [0.128052, -1.15998, 1.0]], ['2, k, 19', [0.153959, -1.22192, 1.0]], ['2, k, 20', [-0.0394658, -0.151646, 1.0]], ['2, k, 21', [-0.28166, -0.245979, 1.0]], ['2, k, 22', [-0.248556, -0.23632, 1.0]], ['2, k, 23', [0.232072, -0.256102, 1.0]], ['2, k, 24', [0.157297, -0.254678, 1.0]]]
[['2, k, 0', [-0.0367545, -0.653502, 1.0]], ['2, k, 1', [-0.0391358, -0.359086, 1.0]], ['2, k, 2', [-0.0414172, -0.0692669, 1.0]], ['2, k, 3', [-0.0273836, 0.078322, 1.0]], ['2, k, 4', [-0.19175, -0.144261, 1.0]], ['2, k, 5', [-0.28157, -0.189123, 1.0]], ['2, k, 6', [-0.3146, -0.193592, 1.0]], ['2, k, 7', [-0.305974, -0.22634, 1.0]], ['2, k, 8', [0.115889, -0.161385, 1.0]], ['2, k, 9', [0.213907, -0.220937, 1.0]], ['2, k, 10', [0.165089, -0.236259, 1.0]], ['2, k, 11', [0.207644, -0.237745, 1.0]], ['2, k, 12', [-0.115721, -0.645444, 1.0]], ['2, k, 13', [-0.163903, -0.893584, 1.0]], ['2, k, 14', [-0.195961, -1.16919, 1.0]], ['2, k, 15', [-0.212727, -1.22972, 1.0]], ['2, k, 16', [0.0432497, -0.643883, 1.0]], ['2, k, 17', [0.107447, -0.88884, 1.0]], ['2, k, 18', [0.128688, -1.16063, 1.0]], ['2, k, 19', [0.153868, -1.22281, 1.0]], ['2, k, 20', [-0.0408778, -0.141098, 1.0]], ['2, k, 21', [-0.284792, -0.22909, 1.0]], ['2, k, 22', [-0.237802, -0.23028, 1.0]], ['2, k, 23', [0.23541, -0.242294, 1.0]], ['2, k, 24', [0.133876, -0.241525, 1.0]]]
[['2, k, 0', [-0.035807, -0.645079, 1.0]], ['2, k, 1', [-0.0387306, -0.351078, 1.0]], ['2, k, 2', [-0.0414325, -0.0617661, 1.0]], ['2, k, 3', [-0.0272207, 0.0861473, 1.0]], ['2, k, 4', [-0.192125, -0.133457, 1.0]], ['2, k, 5', [-0.283287, -0.175218, 1.0]], ['2, k, 6', [-0.293925, -0.209307, 1.0]], ['2, k, 7', [-0.298868, -0.21162, 1.0]], ['2, k, 8', [0.116549, -0.148447, 1.0]], ['2, k, 9', [0.216555, -0.192015, 1.0]], ['2, k, 10', [0.188284, -0.230037, 1.0]], ['2, k, 11', [0.215011, -0.222192, 1.0]], ['2, k, 12', [-0.115155, -0.637197, 1.0]], ['2, k, 13', [-0.162478, -0.885942, 1.0]], ['2, k, 14', [-0.19602, -1.16905, 1.0]], ['2, k, 15', [-0.212518, -1.22898, 1.0]], ['2, k, 16', [0.0445381, -0.635501, 1.0]], ['2, k, 17', [0.105669, -0.881565, 1.0]], ['2, k, 18', [0.128552, -1.16053, 1.0]], ['2, k, 19', [0.154662, -1.2224, 1.0]], ['2, k, 20', [-0.0407984, -0.13346, 1.0]], ['2, k, 21', [-0.286172, -0.215897, 1.0]], ['2, k, 22', [-0.22934, -0.219145, 1.0]], ['2, k, 23', [0.238609, -0.229172, 1.0]], ['2, k, 24', [0.143769, -0.228999, 1.0]]]
[['2, k, 0', [-0.0358526, -0.638052, 1.0]], ['2, k, 1', [-0.0384546, -0.342758, 1.0]], ['2, k, 2', [-0.0407695, -0.0522813, 1.0]], ['2, k, 3', [-0.0272266, 0.0961498, 1.0]], ['2, k, 4', [-0.191951, -0.125194, 1.0]], ['2, k, 5', [-0.282237, -0.164745, 1.0]], ['2, k, 6', [-0.184873, -0.207402, 1.0]], ['2, k, 7', [-0.277001, -0.199937, 1.0]], ['2, k, 8', [0.117953, -0.142096, 1.0]], ['2, k, 9', [0.20785, -0.176209, 1.0]], ['2, k, 10', [0.212776, -0.220004, 1.0]], ['2, k, 11', [0.21967, -0.209731, 1.0]], ['2, k, 12', [-0.11529, -0.630688, 1.0]], ['2, k, 13', [-0.163069, -0.879549, 1.0]], ['2, k, 14', [-0.19532, -1.16746, 1.0]], ['2, k, 15', [-0.212458, -1.22737, 1.0]], ['2, k, 16', [0.0445825, -0.628128, 1.0]], ['2, k, 17', [0.103519, -0.87489, 1.0]], ['2, k, 18', [0.130559, -1.1627, 1.0]], ['2, k, 19', [0.156394, -1.22452, 1.0]], ['2, k, 20', [-0.040238, -0.124247, 1.0]], ['2, k, 21', [-0.309988, -0.199481, 1.0]], ['2, k, 22', [-0.198361, -0.208989, 1.0]], ['2, k, 23', [0.231941, -0.216779, 1.0]], ['2, k, 24', [0.144417, -0.213897, 1.0]]]
[['2, k, 0', [-0.0353974, -0.62849, 1.0]], ['2, k, 1', [-0.037962, -0.333031, 1.0]], ['2, k, 2', [-0.0402466, -0.042538, 1.0]], ['2, k, 3', [-0.0278578, 0.104794, 1.0]], ['2, k, 4', [-0.192395, -0.112302, 1.0]], ['2, k, 5', [-0.281272, -0.153257, 1.0]], ['2, k, 6', [-0.208393, -0.196337, 1.0]], ['2, k, 7', [-0.191566, -0.196137, 1.0]], ['2, k, 8', [0.119102, -0.134491, 1.0]], ['2, k, 9', [0.207585, -0.172781, 1.0]], ['2, k, 10', [0.22156, -0.206307, 1.0]], ['2, k, 11', [0.225144, -0.196938, 1.0]], ['2, k, 12', [-0.114771, -0.620014, 1.0]], ['2, k, 13', [-0.161471, -0.869142, 1.0]], ['2, k, 14', [-0.195567, -1.1664, 1.0]], ['2, k, 15', [-0.211523, -1.22591, 1.0]], ['2, k, 16', [0.04496, -0.619828, 1.0]], ['2, k, 17', [0.101867, -0.867123, 1.0]], ['2, k, 18', [0.133176, -1.16444, 1.0]], ['2, k, 19', [0.157225, -1.22615, 1.0]], ['2, k, 20', [-0.039722, -0.114491, 1.0]], ['2, k, 21', [-0.11975, -0.196835, 1.0]], ['2, k, 22', [-0.117224, -0.192874, 1.0]], ['2, k, 23', [0.236121, -0.200231, 1.0]], ['2, k, 24', [0.155067, -0.202834, 1.0]]]
[['2, k, 0', [-0.0351854, -0.625535, 1.0]], ['2, k, 1', [-0.0384177, -0.327906, 1.0]], ['2, k, 2', [-0.0417068, -0.0344714, 1.0]], ['2, k, 3', [-0.0274777, 0.111144, 1.0]], ['2, k, 4', [-0.192203, -0.111366, 1.0]], ['2, k, 5', [-0.280687, -0.151274, 1.0]], ['2, k, 6', [-0.256415, -0.181593, 1.0]], ['2, k, 7', [-0.29195, -0.172377, 1.0]], ['2, k, 8', [0.118951, -0.13181, 1.0]], ['2, k, 9', [0.208993, -0.161474, 1.0]], ['2, k, 10', [0.25235, -0.167348, 1.0]], ['2, k, 11', [0.235792, -0.184715, 1.0]], ['2, k, 12', [-0.114795, -0.617957, 1.0]], ['2, k, 13', [-0.161869, -0.866851, 1.0]], ['2, k, 14', [-0.195886, -1.1655, 1.0]], ['2, k, 15', [-0.211159, -1.22492, 1.0]], ['2, k, 16', [0.0454717, -0.615927, 1.0]], ['2, k, 17', [0.101349, -0.86333, 1.0]], ['2, k, 18', [0.129575, -1.15782, 1.0]], ['2, k, 19', [0.156185, -1.22538, 1.0]], ['2, k, 20', [-0.0408975, -0.107222, 1.0]], ['2, k, 21', [-0.291439, -0.171134, 1.0]], ['2, k, 22', [-0.217001, -0.181046, 1.0]], ['2, k, 23', [0.232521, -0.187346, 1.0]], ['2, k, 24', [0.172746, -0.195695, 1.0]]]
[['2, k, 0', [-0.0353199, -0.614412, 1.0]], ['2, k, 1', [-0.0381117, -0.319413, 1.0]], ['2, k, 2', [-0.0410092, -0.0288273, 1.0]], ['2, k, 3', [-0.0272894, 0.118825, 1.0]], ['2, k, 4', [-0.19125, -0.0906961, 1.0]], ['2, k, 5', [-0.279644, -0.139627, 1.0]], ['2, k, 6', [-0.256356, -0.178008, 1.0]], ['2, k, 7', [-0.290427, -0.161353, 1.0]], ['2, k, 8', [0.11765, -0.115771, 1.0]], ['2, k, 9', [0.220217, -0.161504, 1.0]], ['2, k, 10', [0.250788, -0.168518, 1.0]], ['2, k, 11', [0.232267, -0.175048, 1.0]], ['2, k, 12', [-0.114888, -0.606592, 1.0]], ['2, k, 13', [-0.160281, -0.855329, 1.0]], ['2, k, 14', [-0.196293, -1.16498, 1.0]], ['2, k, 15', [-0.210733, -1.22418, 1.0]], ['2, k, 16', [0.0452624, -0.605444, 1.0]], ['2, k, 17', [0.100013, -0.85263, 1.0]], ['2, k, 18', [0.129552, -1.15733, 1.0]], ['2, k, 19', [0.156463, -1.22469, 1.0]], ['2, k, 20', [-0.0402881, -0.100868, 1.0]], ['2, k, 21', [-0.290073, -0.15833, 1.0]], ['2, k, 22', [-0.219694, -0.170293, 1.0]], ['2, k, 23', [0.217376, -0.178623, 1.0]], ['2, k, 24', [0.164764, -0.182334, 1.0]]]
[['2, k, 0', [-0.0363796, -0.607023, 1.0]], ['2, k, 1', [-0.0385116, -0.311654, 1.0]], ['2, k, 2', [-0.0406363, -0.0211238, 1.0]], ['2, k, 3', [-0.0271269, 0.127536, 1.0]], ['2, k, 4', [-0.191854, -0.0862727, 1.0]], ['2, k, 5', [-0.281095, -0.135402, 1.0]], ['2, k, 6', [-0.255307, -0.17089, 1.0]], ['2, k, 7', [-0.26637, -0.153837, 1.0]], ['2, k, 8', [0.118282, -0.107995, 1.0]], ['2, k, 9', [0.222184, -0.160254, 1.0]], ['2, k, 10', [0.223993, -0.167316, 1.0]], ['2, k, 11', [0.225745, -0.165395, 1.0]], ['2, k, 12', [-0.116164, -0.599942, 1.0]], ['2, k, 13', [-0.160032, -0.851506, 1.0]], ['2, k, 14', [-0.196813, -1.1639, 1.0]], ['2, k, 15', [-0.211003, -1.2233, 1.0]], ['2, k, 16', [0.0444513, -0.597485, 1.0]], ['2, k, 17', [0.0991879, -0.848927, 1.0]], ['2, k, 18', [0.128481, -1.15487, 1.0]], ['2, k, 19', [0.156244, -1.22415, 1.0]], ['2, k, 20', [-0.0401208, -0.0930981, 1.0]], ['2, k, 21', [-0.275946, -0.152636, 1.0]], ['2, k, 22', [-0.184766, -0.160356, 1.0]], ['2, k, 23', [0.230374, -0.164889, 1.0]], ['2, k, 24', [0.155666, -0.169875, 1.0]]]
[['2, k, 0', [-0.0370326, -0.601736, 1.0]], ['2, k, 1', [-0.0388739, -0.307382, 1.0]], ['2, k, 2', [-0.0407187, -0.0178348, 1.0]], ['2, k, 3', [-0.0272293, 0.133147, 1.0]], ['2, k, 4', [-0.191308, -0.082727, 1.0]], ['2, k, 5', [-0.280197, -0.124798, 1.0]], ['2, k, 6', [-0.269069, -0.152155, 1.0]], ['2, k, 7', [-0.293574, -0.140232, 1.0]], ['2, k, 8', [0.1173, -0.101138, 1.0]], ['2, k, 9', [0.229147, -0.150461, 1.0]], ['2, k, 10', [0.209092, -0.165408, 1.0]], ['2, k, 11', [0.222159, -0.15488, 1.0]], ['2, k, 12', [-0.117131, -0.594917, 1.0]], ['2, k, 13', [-0.159408, -0.847873, 1.0]], ['2, k, 14', [-0.197378, -1.16362, 1.0]], ['2, k, 15', [-0.21045, -1.22292, 1.0]], ['2, k, 16', [0.0441189, -0.592066, 1.0]], ['2, k, 17', [0.097934, -0.846153, 1.0]], ['2, k, 18', [0.128284, -1.15461, 1.0]], ['2, k, 19', [0.155898, -1.22292, 1.0]], ['2, k, 20', [-0.0402723, -0.0895728, 1.0]], ['2, k, 21', [-0.287579, -0.136317, 1.0]], ['2, k, 22', [-0.221152, -0.148566, 1.0]], ['2, k, 23', [0.235806, -0.159622, 1.0]], ['2, k, 24', [0.149512, -0.159367, 1.0]]]
[['2, k, 0', [-0.0365273, -0.601333, 1.0]], ['2, k, 1', [-0.0385522, -0.305304, 1.0]], ['2, k, 2', [-0.0406074, -0.0128286, 1.0]], ['2, k, 3', [-0.0284972, 0.138851, 1.0]], ['2, k, 4', [-0.191374, -0.0857017, 1.0]], ['2, k, 5', [-0.281253, -0.110393, 1.0]], ['2, k, 6', [-0.268922, -0.148699, 1.0]], ['2, k, 7', [-0.293928, -0.13036, 1.0]], ['2, k, 8', [0.117, -0.102913, 1.0]], ['2, k, 9', [0.22926, -0.141501, 1.0]], ['2, k, 10', [0.204961, -0.159493, 1.0]], ['2, k, 11', [0.221169, -0.146337, 1.0]], ['2, k, 12', [-0.116923, -0.594614, 1.0]], ['2, k, 13', [-0.158837, -0.846286, 1.0]], ['2, k, 14', [-0.197915, -1.16288, 1.0]], ['2, k, 15', [-0.210428, -1.22285, 1.0]], ['2, k, 16', [0.044945, -0.591555, 1.0]], ['2, k, 17', [0.0962966, -0.843966, 1.0]], ['2, k, 18', [0.128249, -1.15537, 1.0]], ['2, k, 19', [0.155313, -1.22211, 1.0]], ['2, k, 20', [-0.0400991, -0.0854105, 1.0]], ['2, k, 21', [-0.286064, -0.131002, 1.0]], ['2, k, 22', [-0.221231, -0.137751, 1.0]], ['2, k, 23', [0.237276, -0.148467, 1.0]], ['2, k, 24', [0.151417, -0.151007, 1.0]]]
[['2, k, 0', [-0.037173, -0.599537, 1.0]], ['2, k, 1', [-0.0389481, -0.301555, 1.0]], ['2, k, 2', [-0.0405168, -0.00747803, 1.0]], ['2, k, 3', [-0.0283356, 0.142894, 1.0]], ['2, k, 4', [-0.191455, -0.0841164, 1.0]], ['2, k, 5', [-0.284713, -0.09609, 1.0]], ['2, k, 6', [-0.155973, -0.128597, 1.0]], ['2, k, 7', [-0.269849, -0.125174, 1.0]], ['2, k, 8', [0.116938, -0.102543, 1.0]], ['2, k, 9', [0.225883, -0.138278, 1.0]], ['2, k, 10', [0.202002, -0.154851, 1.0]], ['2, k, 11', [0.223142, -0.138182, 1.0]], ['2, k, 12', [-0.117706, -0.591994, 1.0]], ['2, k, 13', [-0.158716, -0.8434, 1.0]], ['2, k, 14', [-0.19802, -1.1624, 1.0]], ['2, k, 15', [-0.210404, -1.22272, 1.0]], ['2, k, 16', [0.0444216, -0.590469, 1.0]], ['2, k, 17', [0.0955395, -0.843381, 1.0]], ['2, k, 18', [0.127566, -1.15342, 1.0]], ['2, k, 19', [0.15512, -1.22115, 1.0]], ['2, k, 20', [-0.0401548, -0.0803836, 1.0]], ['2, k, 21', [-0.29148, -0.121179, 1.0]], ['2, k, 22', [-0.191595, -0.132936, 1.0]], ['2, k, 23', [0.237124, -0.14177, 1.0]], ['2, k, 24', [0.153943, -0.142286, 1.0]]]
[['2, k, 0', [-0.038016, -0.595353, 1.0]], ['2, k, 1', [-0.0394115, -0.297447, 1.0]], ['2, k, 2', [-0.040659, -0.00408588, 1.0]], ['2, k, 3', [-0.0286985, 0.146953, 1.0]], ['2, k, 4', [-0.191401, -0.0726356, 1.0]], ['2, k, 5', [-0.283025, -0.0934417, 1.0]], ['2, k, 6', [-0.194161, -0.123415, 1.0]], ['2, k, 7', [-0.172741, -0.127281, 1.0]], ['2, k, 8', [0.116252, -0.0971292, 1.0]], ['2, k, 9', [0.228909, -0.120338, 1.0]], ['2, k, 10', [0.128996, -0.131821, 1.0]], ['2, k, 11', [0.195882, -0.131354, 1.0]], ['2, k, 12', [-0.11845, -0.587077, 1.0]], ['2, k, 13', [-0.158228, -0.841354, 1.0]], ['2, k, 14', [-0.197726, -1.1612, 1.0]], ['2, k, 15', [-0.210413, -1.2225, 1.0]], ['2, k, 16', [0.0434806, -0.587107, 1.0]], ['2, k, 17', [0.0949236, -0.842485, 1.0]], ['2, k, 18', [0.127067, -1.15464, 1.0]], ['2, k, 19', [0.154656, -1.22211, 1.0]], ['2, k, 20', [-0.0403727, -0.0767776, 1.0]], ['2, k, 21', [-0.110736, -0.128238, 1.0]], ['2, k, 22', [-0.107758, -0.119366, 1.0]], ['2, k, 23', [0.230727, -0.131943, 1.0]], ['2, k, 24', [0.124404, -0.135069, 1.0]]]
[['2, k, 0', [-0.0377871, -0.591835, 1.0]], ['2, k, 1', [-0.0394555, -0.294016, 1.0]], ['2, k, 2', [-0.0408681, -0.00096805, 1.0]], ['2, k, 3', [-0.0286775, 0.150029, 1.0]], ['2, k, 4', [-0.191975, -0.0711076, 1.0]], ['2, k, 5', [-0.283083, -0.0863451, 1.0]], ['2, k, 6', [-0.193892, -0.121043, 1.0]], ['2, k, 7', [-0.170002, -0.120405, 1.0]], ['2, k, 8', [0.115486, -0.0899793, 1.0]], ['2, k, 9', [0.229456, -0.12065, 1.0]], ['2, k, 10', [0.197239, -0.133107, 1.0]], ['2, k, 11', [0.22111, -0.123208, 1.0]], ['2, k, 12', [-0.11848, -0.583225, 1.0]], ['2, k, 13', [-0.157709, -0.839109, 1.0]], ['2, k, 14', [-0.197561, -1.158, 1.0]], ['2, k, 15', [-0.211448, -1.22177, 1.0]], ['2, k, 16', [0.043923, -0.584065, 1.0]], ['2, k, 17', [0.0944075, -0.842227, 1.0]], ['2, k, 18', [0.127264, -1.15471, 1.0]], ['2, k, 19', [0.154339, -1.22218, 1.0]], ['2, k, 20', [-0.040549, -0.0735828, 1.0]], ['2, k, 21', [-0.111045, -0.120537, 1.0]], ['2, k, 22', [-0.125555, -0.129812, 1.0]], ['2, k, 23', [0.238038, -0.124919, 1.0]], ['2, k, 24', [0.148998, -0.126482, 1.0]]]
