[['2, k, 0', [-0.389384, -0.507558, 1.0]], ['2, k, 1', [-0.38864, -0.263822, 1.0]], ['2, k, 2', [-0.386696, -0.0231157, 1.0]], ['2, k, 3', [-0.391945, 0.0966105, 1.0]], ['2, k, 4', [-0.539805, -0.12184, 1.0]], ['2, k, 5', [-0.652856, -0.203124, 1.0]], ['2, k, 6', [-0.700541, -0.239013, 1.0]], ['2, k, 7', [-0.709236, -0.257509, 1.0]], ['2, k, 8', [-0.221797, -0.129392, 1.0]], ['2, k, 9', [-0.0897329, -0.230337, 1.0]], ['2, k, 10', [-0.0017236, -0.285235, 1.0]], ['2, k, 11', [0.0135839, -0.305574, 1.0]], ['2, k, 12', [-0.458104, -0.501364, 1.0]], ['2, k, 13', [-0.415527, -0.774458, 1.0]], ['2, k, 14', [-0.581145, -0.67259, 1.0]], ['2, k, 15', [-0.526224, -0.630903, 1.0]], ['2, k, 16', [-0.313803, -0.504816, 1.0]], ['2, k, 17', [-0.222638, -0.787816, 1.0]], ['2, k, 18', [-0.226353, -1.07034, 1.0]], ['2, k, 19', [-0.223495, -1.13889, 1.0]], ['2, k, 20', [-0.387406, -0.0829128, 1.0]], ['2, k, 21', [-0.706282, -0.27468, 1.0]], ['2, k, 22', [-0.71741, -0.25651, 1.0]], ['2, k, 23', [0.0253696, -0.326764, 1.0]], ['2, k, 24', [0.0136624, -0.301005, 1.0]]]
[['2, k, 0', [-0.429164, -0.442307, 1.0]], ['2, k, 1', [-0.429094, -0.217195, 1.0]], ['2, k, 2', [-0.427603, 0.00462914, 1.0]], ['2, k, 3', [-0.426774, 0.143382, 1.0]], ['2, k, 4', [-0.572381, -0.0659281, 1.0]], ['2, k, 5', [-0.693897, 0.0457028, 1.0]], ['2, k, 6', [-0.738252, 0.208279, 1.0]], ['2, k, 7', [-0.744219, 0.280794, 1.0]], ['2, k, 8', [-0.253171, -0.0387548, 1.0]], ['2, k, 9', [-0.110434, 0.0986786, 1.0]], ['2, k, 10', [-0.0354396, 0.272012, 1.0]], ['2, k, 11', [-0.0309731, 0.323356, 1.0]], ['2, k, 12', [-0.497021, -0.436513, 1.0]], ['2, k, 13', [-0.610088, -0.727484, 1.0]], ['2, k, 14', [-0.569829, -0.423716, 1.0]], ['2, k, 15', [-0.553272, -0.54308, 1.0]], ['2, k, 16', [-0.353675, -0.440117, 1.0]], ['2, k, 17', [-0.414845, -0.731727, 1.0]], ['2, k, 18', [-0.354844, -0.966044, 1.0]], ['2, k, 19', [-0.36601, -0.869648, 1.0]], ['2, k, 20', [-0.428239, -0.0503833, 1.0]], ['2, k, 21', [-0.730886, 0.327481, 1.0]], ['2, k, 22', [-0.69813, 0.290416, 1.0]], ['2, k, 23', [-0.0277111, 0.359141, 1.0]], ['2, k, 24', [-0.0676649, 0.336238, 1.0]]]
[['2, k, 0', [-0.431893, -0.450172, 1.0]], ['2, k, 1', [-0.430069, -0.222099, 1.0]], ['2, k, 2', [-0.427441, 0.00221232, 1.0]], ['2, k, 3', [-0.427148, 0.141628, 1.0]], ['2, k, 4', [-0.572451, -0.0712444, 1.0]], ['2, k, 5', [-0.687845, 0.0246892, 1.0]], ['2, k, 6', [-0.733836, 0.121528, 1.0]], ['2, k, 7', [-0.735491, 0.214979, 1.0]], ['2, k, 8', [-0.257648, -0.0611216, 1.0]], ['2, k, 9', [-0.11395, 0.0425525, 1.0]], ['2, k, 10', [-0.0321366, 0.191345, 1.0]], ['2, k, 11', [-0.0260324, 0.249391, 1.0]], ['2, k, 12', [-0.49961, -0.445106, 1.0]], ['2, k, 13', [-0.598106, -0.741675, 1.0]], ['2, k, 14', [-0.565428, -0.436693, 1.0]], ['2, k, 15', [-0.546416, -0.555383, 1.0]], ['2, k, 16', [-0.356429, -0.447128, 1.0]], ['2, k, 17', [-0.41881, -0.737215, 1.0]], ['2, k, 18', [-0.360321, -0.972124, 1.0]], ['2, k, 19', [-0.359889, -0.87347, 1.0]], ['2, k, 20', [-0.428297, -0.0533843, 1.0]], ['2, k, 21', [-0.712, 0.246588, 1.0]], ['2, k, 22', [-0.673928, 0.231128, 1.0]], ['2, k, 23', [-0.0252382, 0.281759, 1.0]], ['2, k, 24', [-0.0613864, 0.260136, 1.0]]]
[['2, k, 0', [-0.43214, -0.454243, 1.0]], ['2, k, 1', [-0.430578, -0.22806, 1.0]], ['2, k, 2', [-0.428044, -0.00534536, 1.0]], ['2, k, 3', [-0.430009, 0.117044, 1.0]], ['2, k, 4', [-0.571614, -0.0911133, 1.0]], ['2, k, 5', [-0.690431, -0.00947491, 1.0]], ['2, k, 6', [-0.729456, 0.0643312, 1.0]], ['2, k, 7', [-0.730256, 0.142686, 1.0]], ['2, k, 8', [-0.257827, -0.0583725, 1.0]], ['2, k, 9', [-0.0908295, 0.00665942, 1.0]], ['2, k, 10', [-0.0340151, 0.0819351, 1.0]], ['2, k, 11', [-0.0219876, 0.174653, 1.0]], ['2, k, 12', [-0.499712, -0.448935, 1.0]], ['2, k, 13', [-0.598926, -0.745091, 1.0]], ['2, k, 14', [-0.564858, -0.44021, 1.0]], ['2, k, 15', [-0.528237, -0.553649, 1.0]], ['2, k, 16', [-0.356815, -0.451373, 1.0]], ['2, k, 17', [-0.430006, -0.740672, 1.0]], ['2, k, 18', [-0.37422, -0.994999, 1.0]], ['2, k, 19', [-0.333359, -0.901213, 1.0]], ['2, k, 20', [-0.428901, -0.0606266, 1.0]], ['2, k, 21', [-0.692689, 0.168101, 1.0]], ['2, k, 22', [-0.654927, 0.155015, 1.0]], ['2, k, 23', [-0.0205187, 0.20065, 1.0]], ['2, k, 24', [-0.0638954, 0.180043, 1.0]]]
[['2, k, 0', [-0.433113, -0.45479, 1.0]], ['2, k, 1', [-0.43101, -0.229022, 1.0]], ['2, k, 2', [-0.427858, -0.00710198, 1.0]], ['2, k, 3', [-0.431408, 0.156038, 1.0]], ['2, k, 4', [-0.571746, -0.0907895, 1.0]], ['2, k, 5', [-0.687625, -0.0295308, 1.0]], ['2, k, 6', [-0.725545, -0.00220627, 1.0]], ['2, k, 7', [-0.722485, 0.0596482, 1.0]], ['2, k, 8', [-0.259394, -0.0606991, 1.0]], ['2, k, 9', [-0.0895368, -0.0127003, 1.0]], ['2, k, 10', [-0.032198, 0.0202774, 1.0]], ['2, k, 11', [-0.0194363, 0.0893937, 1.0]], ['2, k, 12', [-0.501885, -0.450013, 1.0]], ['2, k, 13', [-0.591729, -0.749083, 1.0]], ['2, k, 14', [-0.541887, -0.446088, 1.0]], ['2, k, 15', [-0.519195, -0.564161, 1.0]], ['2, k, 16', [-0.357127, -0.451614, 1.0]], ['2, k, 17', [-0.453069, -0.732942, 1.0]], ['2, k, 18', [-0.368197, -0.967483, 1.0]], ['2, k, 19', [-0.329943, -0.878609, 1.0]], ['2, k, 20', [-0.428911, -0.0621296, 1.0]], ['2, k, 21', [-0.664558, 0.0755583, 1.0]], ['2, k, 22', [-0.753437, 0.0748081, 1.0]], ['2, k, 23', [-0.0123949, 0.111753, 1.0]], ['2, k, 24', [-0.0468795, 0.0895065, 1.0]]]
[['2, k, 0', [-0.432497, -0.50126, 1.0]], ['2, k, 1', [-0.424443, -0.278238, 1.0]], ['2, k, 2', [-0.415093, -0.0564712, 1.0]], ['2, k, 3', [-0.429988, 0.106097, 1.0]], ['2, k, 4', [-0.559047, -0.119043, 1.0]], ['2, k, 5', [-0.690152, -0.0825395, 1.0]], ['2, k, 6', [-0.721529, -0.0856306, 1.0]], ['2, k, 7', [-0.719797, -0.0239078, 1.0]], ['2, k, 8', [-0.267019, -0.123858, 1.0]], ['2, k, 9', [-0.105164, -0.0517328, 1.0]], ['2, k, 10', [-0.0513418, -0.0184018, 1.0]], ['2, k, 11', [-0.0187517, 0.00437135, 1.0]], ['2, k, 12', [-0.501902, -0.489249, 1.0]], ['2, k, 13', [-0.596267, -0.785412, 1.0]], ['2, k, 14', [-0.556437, -0.480926, 1.0]], ['2, k, 15', [-0.526991, -0.596567, 1.0]], ['2, k, 16', [-0.355236, -0.503583, 1.0]], ['2, k, 17', [-0.436691, -0.78809, 1.0]], ['2, k, 18', [-0.350664, -1.03217, 1.0]], ['2, k, 19', [-0.353088, -0.930239, 1.0]], ['2, k, 20', [-0.417653, -0.111671, 1.0]], ['2, k, 21', [-0.715571, -0.0235658, 1.0]], ['2, k, 22', [-0.76465, -0.0147092, 1.0]], ['2, k, 23', [0.00352664, 0.0174864, 1.0]], ['2, k, 24', [-0.0502999, 0.00986172, 1.0]]]
[['2, k, 0', [-0.415973, -0.542429, 1.0]], ['2, k, 1', [-0.42566, -0.278054, 1.0]], ['2, k, 2', [-0.437097, -0.015479, 1.0]], ['2, k, 3', [-0.434699, 0.107598, 1.0]], ['2, k, 4', [-0.556421, -0.142574, 1.0]], ['2, k, 5', [-0.671539, -0.159326, 1.0]], ['2, k, 6', [-0.693174, -0.140707, 1.0]], ['2, k, 7', [-0.716932, -0.10795, 1.0]], ['2, k, 8', [-0.285178, -0.131696, 1.0]], ['2, k, 9', [-0.167083, -0.107831, 1.0]], ['2, k, 10', [-0.0683389, -0.119644, 1.0]], ['2, k, 11', [-0.014282, -0.0795748, 1.0]], ['2, k, 12', [-0.487397, -0.538832, 1.0]], ['2, k, 13', [-0.611782, -0.824758, 1.0]], ['2, k, 14', [-0.578417, -0.519452, 1.0]], ['2, k, 15', [-0.540145, -0.633637, 1.0]], ['2, k, 16', [-0.338754, -0.533873, 1.0]], ['2, k, 17', [-0.39407, -0.830061, 1.0]], ['2, k, 18', [-0.314685, -1.05818, 1.0]], ['2, k, 19', [-0.351432, -0.932976, 1.0]], ['2, k, 20', [-0.432386, -0.0851218, 1.0]], ['2, k, 21', [-0.724933, -0.128624, 1.0]], ['2, k, 22', [-0.762131, -0.0954677, 1.0]], ['2, k, 23', [0.0129965, -0.0843836, 1.0]], ['2, k, 24', [-0.0373609, -0.0806992, 1.0]]]
[['2, k, 0', [-0.40348, -0.470605, 1.0]], ['2, k, 1', [-0.419946, -0.254577, 1.0]], ['2, k, 2', [-0.43569, -0.016579, 1.0]], ['2, k, 3', [-0.431633, 0.14406, 1.0]], ['2, k, 4', [-0.565663, -0.102431, 1.0]], ['2, k, 5', [-0.646761, -0.153006, 1.0]], ['2, k, 6', [-0.658378, -0.179049, 1.0]], ['2, k, 7', [-0.68956, -0.194629, 1.0]], ['2, k, 8', [-0.286804, -0.102367, 1.0]], ['2, k, 9', [-0.147641, -0.140104, 1.0]], ['2, k, 10', [-0.0748527, -0.125482, 1.0]], ['2, k, 11', [-0.0243633, -0.153327, 1.0]], ['2, k, 12', [-0.473825, -0.469763, 1.0]], ['2, k, 13', [-0.565589, -0.768064, 1.0]], ['2, k, 14', [-0.533671, -0.462705, 1.0]], ['2, k, 15', [-0.528455, -0.584553, 1.0]], ['2, k, 16', [-0.325873, -0.462985, 1.0]], ['2, k, 17', [-0.403021, -0.761963, 1.0]], ['2, k, 18', [-0.314198, -0.984577, 1.0]], ['2, k, 19', [-0.385657, -0.953498, 1.0]], ['2, k, 20', [-0.431337, -0.0834274, 1.0]], ['2, k, 21', [-0.688806, -0.222116, 1.0]], ['2, k, 22', [-0.724545, -0.179318, 1.0]], ['2, k, 23', [-0.00807461, -0.158788, 1.0]], ['2, k, 24', [-0.0393459, -0.156433, 1.0]]]
[['2, k, 0', [-0.418552, -0.490029, 1.0]], ['2, k, 1', [-0.424208, -0.254254, 1.0]], ['2, k, 2', [-0.437392, -0.0152874, 1.0]], ['2, k, 3', [-0.431992, 0.142444, 1.0]], ['2, k, 4', [-0.566981, -0.107426, 1.0]], ['2, k, 5', [-0.646443, -0.178694, 1.0]], ['2, k, 6', [-0.689395, -0.238957, 1.0]], ['2, k, 7', [-0.701601, -0.278031, 1.0]], ['2, k, 8', [-0.286439, -0.105455, 1.0]], ['2, k, 9', [-0.152755, -0.169596, 1.0]], ['2, k, 10', [-0.0680807, -0.221083, 1.0]], ['2, k, 11', [-0.0216504, -0.251319, 1.0]], ['2, k, 12', [-0.484244, -0.484885, 1.0]], ['2, k, 13', [-0.593547, -0.777376, 1.0]], ['2, k, 14', [-0.530455, -0.477338, 1.0]], ['2, k, 15', [-0.514652, -0.597655, 1.0]], ['2, k, 16', [-0.346301, -0.487074, 1.0]], ['2, k, 17', [-0.396196, -0.785301, 1.0]], ['2, k, 18', [-0.319001, -1.01419, 1.0]], ['2, k, 19', [-0.357927, -0.929086, 1.0]], ['2, k, 20', [-0.43436, -0.0796444, 1.0]], ['2, k, 21', [-0.711884, -0.300004, 1.0]], ['2, k, 22', [-0.750231, -0.261681, 1.0]], ['2, k, 23', [0.00189721, -0.259955, 1.0]], ['2, k, 24', [-0.0606601, -0.261136, 1.0]]]
[['2, k, 0', [-0.420257, -0.501206, 1.0]], ['2, k, 1', [-0.424715, -0.256271, 1.0]], ['2, k, 2', [-0.435348, -0.0158211, 1.0]], ['2, k, 3', [-0.431769, 0.137952, 1.0]], ['2, k, 4', [-0.572151, -0.117619, 1.0]], ['2, k, 5', [-0.694232, -0.228099, 1.0]], ['2, k, 6', [-0.736219, -0.292594, 1.0]], ['2, k, 7', [-0.712434, -0.351872, 1.0]], ['2, k, 8', [-0.278842, -0.117355, 1.0]], ['2, k, 9', [-0.154566, -0.219855, 1.0]], ['2, k, 10', [-0.0853249, -0.291739, 1.0]], ['2, k, 11', [-0.0266906, -0.332408, 1.0]], ['2, k, 12', [-0.485966, -0.496345, 1.0]], ['2, k, 13', [-0.597523, -0.787844, 1.0]], ['2, k, 14', [-0.536312, -0.487499, 1.0]], ['2, k, 15', [-0.508196, -0.605465, 1.0]], ['2, k, 16', [-0.347494, -0.497286, 1.0]], ['2, k, 17', [-0.388451, -0.797677, 1.0]], ['2, k, 18', [-0.31579, -1.03403, 1.0]], ['2, k, 19', [-0.356661, -0.93547, 1.0]], ['2, k, 20', [-0.433418, -0.0794463, 1.0]], ['2, k, 21', [-0.691068, -0.36603, 1.0]], ['2, k, 22', [-0.756349, -0.34484, 1.0]], ['2, k, 23', [0.0167945, -0.334785, 1.0]], ['2, k, 24', [-0.0667683, -0.33784, 1.0]]]
[['2, k, 0', [-0.42516, -0.499611, 1.0]], ['2, k, 1', [-0.427147, -0.256912, 1.0]], ['2, k, 2', [-0.435292, -0.0181844, 1.0]], ['2, k, 3', [-0.432409, 0.13616, 1.0]], ['2, k, 4', [-0.575865, -0.123317, 1.0]], ['2, k, 5', [-0.697059, -0.241776, 1.0]], ['2, k, 6', [-0.732792, -0.349103, 1.0]], ['2, k, 7', [-0.725911, -0.421762, 1.0]], ['2, k, 8', [-0.277698, -0.123536, 1.0]], ['2, k, 9', [-0.152169, -0.237517, 1.0]], ['2, k, 10', [-0.0678717, -0.339517, 1.0]], ['2, k, 11', [-0.0232979, -0.405367, 1.0]], ['2, k, 12', [-0.498162, -0.49463, 1.0]], ['2, k, 13', [-0.631936, -0.776528, 1.0]], ['2, k, 14', [-0.381783, -0.632154, 1.0]], ['2, k, 15', [-0.490135, -0.636346, 1.0]], ['2, k, 16', [-0.348341, -0.496099, 1.0]], ['2, k, 17', [-0.403377, -0.789124, 1.0]], ['2, k, 18', [-0.312728, -0.961209, 1.0]], ['2, k, 19', [-0.380588, -0.931983, 1.0]], ['2, k, 20', [-0.433742, -0.0799928, 1.0]], ['2, k, 21', [-0.690389, -0.450703, 1.0]], ['2, k, 22', [-0.761795, -0.418664, 1.0]], ['2, k, 23', [-0.00112566, -0.416956, 1.0]], ['2, k, 24', [-0.0660382, -0.412121, 1.0]]]
[['2, k, 0', [-0.429975, -0.499671, 1.0]], ['2, k, 1', [-0.429924, -0.258243, 1.0]], ['2, k, 2', [-0.434938, -0.0197551, 1.0]], ['2, k, 3', [-0.43281, 0.135248, 1.0]], ['2, k, 4', [-0.580912, -0.128726, 1.0]], ['2, k, 5', [-0.697063, -0.261934, 1.0]], ['2, k, 6', [-0.735373, -0.388614, 1.0]], ['2, k, 7', [-0.724283, -0.478979, 1.0]], ['2, k, 8', [-0.275985, -0.130382, 1.0]], ['2, k, 9', [-0.133398, -0.262951, 1.0]], ['2, k, 10', [-0.0540022, -0.395675, 1.0]], ['2, k, 11', [-0.0190691, -0.468079, 1.0]], ['2, k, 12', [-0.502111, -0.49512, 1.0]], ['2, k, 13', [-0.590974, -0.794624, 1.0]], ['2, k, 14', [-0.334634, -0.661583, 1.0]], ['2, k, 15', [-0.44495, -0.65152, 1.0]], ['2, k, 16', [-0.351837, -0.495445, 1.0]], ['2, k, 17', [-0.452002, -0.770231, 1.0]], ['2, k, 18', [-0.352393, -0.997954, 1.0]], ['2, k, 19', [-0.361896, -0.897263, 1.0]], ['2, k, 20', [-0.433901, -0.0807883, 1.0]], ['2, k, 21', [-0.700342, -0.503569, 1.0]], ['2, k, 22', [-0.7618, -0.477983, 1.0]], ['2, k, 23', [-0.00188456, -0.48119, 1.0]], ['2, k, 24', [-0.0501719, -0.482286, 1.0]]]
[['2, k, 0', [-0.428349, -0.501464, 1.0]], ['2, k, 1', [-0.429969, -0.259751, 1.0]], ['2, k, 2', [-0.435226, -0.0212798, 1.0]], ['2, k, 3', [-0.432833, 0.135083, 1.0]], ['2, k, 4', [-0.582318, -0.133818, 1.0]], ['2, k, 5', [-0.68649, -0.285832, 1.0]], ['2, k, 6', [-0.738101, -0.456768, 1.0]], ['2, k, 7', [-0.734344, -0.524002, 1.0]], ['2, k, 8', [-0.273696, -0.134695, 1.0]], ['2, k, 9', [-0.133483, -0.289342, 1.0]], ['2, k, 10', [-0.0578728, -0.432047, 1.0]], ['2, k, 11', [-0.0240552, -0.522949, 1.0]], ['2, k, 12', [-0.498612, -0.497772, 1.0]], ['2, k, 13', [-0.593127, -0.79559, 1.0]], ['2, k, 14', [-0.336739, -0.662577, 1.0]], ['2, k, 15', [-0.449356, -0.651253, 1.0]], ['2, k, 16', [-0.351046, -0.496646, 1.0]], ['2, k, 17', [-0.405241, -0.791182, 1.0]], ['2, k, 18', [-0.324999, -1.01411, 1.0]], ['2, k, 19', [-0.360086, -0.917434, 1.0]], ['2, k, 20', [-0.434135, -0.0818132, 1.0]], ['2, k, 21', [-0.707995, -0.553322, 1.0]], ['2, k, 22', [-0.769672, -0.52715, 1.0]], ['2, k, 23', [-0.0083488, -0.538633, 1.0]], ['2, k, 24', [-0.073774, -0.533049, 1.0]]]
[['2, k, 0', [-0.427802, -0.50391, 1.0]], ['2, k, 1', [-0.429906, -0.260877, 1.0]], ['2, k, 2', [-0.434412, -0.0216015, 1.0]], ['2, k, 3', [-0.432622, 0.135574, 1.0]], ['2, k, 4', [-0.583472, -0.136377, 1.0]], ['2, k, 5', [-0.68816, -0.293816, 1.0]], ['2, k, 6', [-0.734675, -0.471707, 1.0]], ['2, k, 7', [-0.74172, -0.538901, 1.0]], ['2, k, 8', [-0.27222, -0.137306, 1.0]], ['2, k, 9', [-0.153106, -0.308305, 1.0]], ['2, k, 10', [-0.0653852, -0.474226, 1.0]], ['2, k, 11', [-0.0286132, -0.569421, 1.0]], ['2, k, 12', [-0.497392, -0.500616, 1.0]], ['2, k, 13', [-0.598301, -0.796372, 1.0]], ['2, k, 14', [-0.342003, -0.662899, 1.0]], ['2, k, 15', [-0.442877, -0.633103, 1.0]], ['2, k, 16', [-0.350926, -0.498583, 1.0]], ['2, k, 17', [-0.402084, -0.793876, 1.0]], ['2, k, 18', [-0.322626, -1.01418, 1.0]], ['2, k, 19', [-0.360088, -0.917474, 1.0]], ['2, k, 20', [-0.433563, -0.0820941, 1.0]], ['2, k, 21', [-0.742811, -0.570734, 1.0]], ['2, k, 22', [-0.770593, -0.554154, 1.0]], ['2, k, 23', [-0.000956453, -0.585857, 1.0]], ['2, k, 24', [-0.0739412, -0.582004, 1.0]]]
[['2, k, 0', [-0.407837, -0.515792, 1.0]], ['2, k, 1', [-0.424057, -0.265679, 1.0]], ['2, k, 2', [-0.433948, -0.0226162, 1.0]], ['2, k, 3', [-0.43193, 0.134541, 1.0]], ['2, k, 4', [-0.586283, -0.139065, 1.0]], ['2, k, 5', [-0.686901, -0.314334, 1.0]], ['2, k, 6', [-0.737267, -0.506721, 1.0]], ['2, k, 7', [-0.743793, -0.57932, 1.0]], ['2, k, 8', [-0.269133, -0.142194, 1.0]], ['2, k, 9', [-0.142259, -0.315123, 1.0]], ['2, k, 10', [-0.050432, -0.522058, 1.0]], ['2, k, 11', [-0.0332927, -0.586327, 1.0]], ['2, k, 12', [-0.47087, -0.51933, 1.0]], ['2, k, 13', [-0.615299, -0.795, 1.0]], ['2, k, 14', [-0.359122, -0.661073, 1.0]], ['2, k, 15', [-0.46071, -0.639946, 1.0]], ['2, k, 16', [-0.33604, -0.504692, 1.0]], ['2, k, 17', [-0.40006, -0.803362, 1.0]], ['2, k, 18', [-0.316802, -1.02806, 1.0]], ['2, k, 19', [-0.360272, -0.916278, 1.0]], ['2, k, 20', [-0.432181, -0.0834462, 1.0]], ['2, k, 21', [-0.745063, -0.616286, 1.0]], ['2, k, 22', [-0.774077, -0.605657, 1.0]], ['2, k, 23', [-0.011656, -0.622095, 1.0]], ['2, k, 24', [-0.0527755, -0.618639, 1.0]]]
[['2, k, 0', [-0.409061, -0.515257, 1.0]], ['2, k, 1', [-0.423929, -0.26616, 1.0]], ['2, k, 2', [-0.433689, -0.0230052, 1.0]], ['2, k, 3', [-0.431703, 0.134715, 1.0]], ['2, k, 4', [-0.583569, -0.139304, 1.0]], ['2, k, 5', [-0.687993, -0.326936, 1.0]], ['2, k, 6', [-0.737914, -0.532836, 1.0]], ['2, k, 7', [-0.745359, -0.602011, 1.0]], ['2, k, 8', [-0.268439, -0.141539, 1.0]], ['2, k, 9', [-0.142781, -0.326825, 1.0]], ['2, k, 10', [-0.0536076, -0.548507, 1.0]], ['2, k, 11', [-0.0343814, -0.618817, 1.0]], ['2, k, 12', [-0.472793, -0.518655, 1.0]], ['2, k, 13', [-0.614556, -0.795502, 1.0]], ['2, k, 14', [-0.358421, -0.661448, 1.0]], ['2, k, 15', [-0.400763, -0.648768, 1.0]], ['2, k, 16', [-0.336977, -0.503767, 1.0]], ['2, k, 17', [-0.423458, -0.795363, 1.0]], ['2, k, 18', [-0.331732, -1.02342, 1.0]], ['2, k, 19', [-0.360456, -0.9153, 1.0]], ['2, k, 20', [-0.431798, -0.0837116, 1.0]], ['2, k, 21', [-0.753135, -0.640399, 1.0]], ['2, k, 22', [-0.777952, -0.631207, 1.0]], ['2, k, 23', [-0.0166467, -0.659911, 1.0]], ['2, k, 24', [-0.0599393, -0.646973, 1.0]]]
[['2, k, 0', [-0.415916, -0.522124, 1.0]], ['2, k, 1', [-0.425287, -0.269843, 1.0]], ['2, k, 2', [-0.43334, -0.0237484, 1.0]], ['2, k, 3', [-0.431999, 0.133228, 1.0]], ['2, k, 4', [-0.587923, -0.146125, 1.0]], ['2, k, 5', [-0.693138, -0.346058, 1.0]], ['2, k, 6', [-0.736985, -0.547516, 1.0]], ['2, k, 7', [-0.746732, -0.628835, 1.0]], ['2, k, 8', [-0.266871, -0.145005, 1.0]], ['2, k, 9', [-0.14493, -0.342506, 1.0]], ['2, k, 10', [-0.0590203, -0.573376, 1.0]], ['2, k, 11', [-0.0364394, -0.636206, 1.0]], ['2, k, 12', [-0.481678, -0.523877, 1.0]], ['2, k, 13', [-0.607834, -0.807823, 1.0]], ['2, k, 14', [-0.351789, -0.673476, 1.0]], ['2, k, 15', [-0.406982, -0.683105, 1.0]], ['2, k, 16', [-0.342197, -0.511435, 1.0]], ['2, k, 17', [-0.451159, -0.793341, 1.0]], ['2, k, 18', [-0.369387, -1.07258, 1.0]], ['2, k, 19', [-0.361347, -0.93841, 1.0]], ['2, k, 20', [-0.431632, -0.0848974, 1.0]], ['2, k, 21', [-0.748089, -0.666446, 1.0]], ['2, k, 22', [-0.781549, -0.653284, 1.0]], ['2, k, 23', [-0.0204629, -0.677199, 1.0]], ['2, k, 24', [-0.0588009, -0.66939, 1.0]]]
[['2, k, 0', [-0.415582, -0.523593, 1.0]], ['2, k, 1', [-0.424812, -0.271444, 1.0]], ['2, k, 2', [-0.432795, -0.0243139, 1.0]], ['2, k, 3', [-0.431108, 0.132355, 1.0]], ['2, k, 4', [-0.588988, -0.148131, 1.0]], ['2, k, 5', [-0.692117, -0.34888, 1.0]], ['2, k, 6', [-0.745242, -0.589021, 1.0]], ['2, k, 7', [-0.747144, -0.658338, 1.0]], ['2, k, 8', [-0.264351, -0.147696, 1.0]], ['2, k, 9', [-0.142974, -0.362986, 1.0]], ['2, k, 10', [-0.0644998, -0.570263, 1.0]], ['2, k, 11', [-0.0430232, -0.643035, 1.0]], ['2, k, 12', [-0.481225, -0.525051, 1.0]], ['2, k, 13', [-0.607969, -0.808455, 1.0]], ['2, k, 14', [-0.351923, -0.674112, 1.0]], ['2, k, 15', [-0.408077, -0.698603, 1.0]], ['2, k, 16', [-0.342103, -0.512999, 1.0]], ['2, k, 17', [-0.451982, -0.795312, 1.0]], ['2, k, 18', [-0.369343, -1.07276, 1.0]], ['2, k, 19', [-0.361435, -0.938454, 1.0]], ['2, k, 20', [-0.43108, -0.0857154, 1.0]], ['2, k, 21', [-0.74628, -0.701154, 1.0]], ['2, k, 22', [-0.777835, -0.667111, 1.0]], ['2, k, 23', [-0.0166986, -0.682261, 1.0]], ['2, k, 24', [-0.0600187, -0.677852, 1.0]]]
[['2, k, 0', [-0.416974, -0.523649, 1.0]], ['2, k, 1', [-0.425726, -0.272005, 1.0]], ['2, k, 2', [-0.432974, -0.024964, 1.0]], ['2, k, 3', [-0.430339, 0.13187, 1.0]], ['2, k, 4', [-0.589967, -0.149471, 1.0]], ['2, k, 5', [-0.696819, -0.371864, 1.0]], ['2, k, 6', [-0.745714, -0.593164, 1.0]], ['2, k, 7', [-0.749695, -0.672658, 1.0]], ['2, k, 8', [-0.263294, -0.149522, 1.0]], ['2, k, 9', [-0.14454, -0.360533, 1.0]], ['2, k, 10', [-0.0690627, -0.57017, 1.0]], ['2, k, 11', [-0.0495819, -0.651417, 1.0]], ['2, k, 12', [-0.483117, -0.524732, 1.0]], ['2, k, 13', [-0.614575, -0.805529, 1.0]], ['2, k, 14', [-0.358506, -0.671221, 1.0]], ['2, k, 15', [-0.44751, -0.702148, 1.0]], ['2, k, 16', [-0.343127, -0.513296, 1.0]], ['2, k, 17', [-0.454477, -0.795004, 1.0]], ['2, k, 18', [-0.370321, -1.06963, 1.0]], ['2, k, 19', [-0.361295, -0.935572, 1.0]], ['2, k, 20', [-0.431454, -0.0863443, 1.0]], ['2, k, 21', [-0.750907, -0.716634, 1.0]], ['2, k, 22', [-0.78391, -0.679535, 1.0]], ['2, k, 23', [-0.0184137, -0.691673, 1.0]], ['2, k, 24', [-0.080441, -0.657589, 1.0]]]
