[['2, k, 0', [0.0155907, -0.353432, 1.0]], ['2, k, 1', [0.0161744, -0.0203778, 1.0]], ['2, k, 2', [0.016673, 0.305625, 1.0]], ['2, k, 3', [0.0470309, 0.461239, 1.0]], ['2, k, 4', [-0.143709, 0.203132, 1.0]], ['2, k, 5', [-0.182777, -0.0366728, 1.0]], ['2, k, 6', [-0.10563, -0.198134, 1.0]], ['2, k, 7', [-0.0265695, -0.253165, 1.0]], ['2, k, 8', [0.191174, 0.196022, 1.0]], ['2, k, 9', [0.220198, -0.0375338, 1.0]], ['2, k, 10', [0.122362, -0.234629, 1.0]], ['2, k, 11', [0.0532395, -0.286601, 1.0]], ['2, k, 12', [-0.0608205, -0.347604, 1.0]], ['2, k, 13', [-0.127905, -0.749085, 1.0]], ['2, k, 14', [-0.137111, -1.13145, 1.0]], ['2, k, 15', [-0.170654, -1.20215, 1.0]], ['2, k, 16', [0.091621, -0.350795, 1.0]], ['2, k, 17', [0.149595, -0.743639, 1.0]], ['2, k, 18', [0.183382, -1.11658, 1.0]], ['2, k, 19', [0.144775, -1.19336, 1.0]], ['2, k, 20', [0.0165632, 0.225105, 1.0]], ['2, k, 21', [0.00545907, -0.318684, 1.0]], ['2, k, 22', [0.00667716, -0.213086, 1.0]], ['2, k, 23', [0.027797, -0.344791, 1.0]], ['2, k, 24', [0.0101345, -0.240015, 1.0]]]
[['2, k, 0', [0.0261463, -0.784491, 1.0]], ['2, k, 1', [0.023215, -0.557912, 1.0]], ['2, k, 2', [0.0192818, -0.336776, 1.0]], ['2, k, 3', [0.0198698, -0.213487, 1.0]], ['2, k, 4', [-0.111343, -0.303475, 1.0]], ['2, k, 5', [-0.215786, -0.400385, 1.0]], ['2, k, 6', [-0.14333, -0.341871, 1.0]], ['2, k, 7', [-0.0838671, -0.319098, 1.0]], ['2, k, 8', [0.115163, -0.347033, 1.0]], ['2, k, 9', [0.243296, -0.335208, 1.0]], ['2, k, 10', [0.183496, -0.383012, 1.0]], ['2, k, 11', [0.137352, -0.323715, 1.0]], ['2, k, 12', [-0.0578112, -0.773443, 1.0]], ['2, k, 13', [-0.194381, -0.78022, 1.0]], ['2, k, 14', [-0.133384, -1.14131, 1.0]], ['2, k, 15', [-0.170364, -1.22172, 1.0]], ['2, k, 16', [0.105325, -0.786248, 1.0]], ['2, k, 17', [0.195367, -0.786629, 1.0]], ['2, k, 18', [0.15512, -1.15, 1.0]], ['2, k, 19', [0.217209, -1.21149, 1.0]], ['2, k, 20', [0.0202988, -0.391487, 1.0]], ['2, k, 21', [-0.0641373, -0.320523, 1.0]], ['2, k, 22', [-0.0451313, -0.315789, 1.0]], ['2, k, 23', [0.118105, -0.328577, 1.0]], ['2, k, 24', [0.1712, -0.329944, 1.0]]]
[['2, k, 0', [0.0257659, -0.790263, 1.0]], ['2, k, 1', [0.0220164, -0.562775, 1.0]], ['2, k, 2', [0.0174081, -0.340538, 1.0]], ['2, k, 3', [0.0190338, -0.215806, 1.0]], ['2, k, 4', [-0.109397, -0.31224, 1.0]], ['2, k, 5', [-0.207072, -0.412057, 1.0]], ['2, k, 6', [-0.142217, -0.336744, 1.0]], ['2, k, 7', [-0.0830348, -0.32564, 1.0]], ['2, k, 8', [0.115793, -0.347063, 1.0]], ['2, k, 9', [0.245271, -0.333026, 1.0]], ['2, k, 10', [0.185466, -0.380838, 1.0]], ['2, k, 11', [0.140247, -0.328588, 1.0]], ['2, k, 12', [-0.0578882, -0.777295, 1.0]], ['2, k, 13', [-0.201082, -0.785094, 1.0]], ['2, k, 14', [-0.134049, -1.14143, 1.0]], ['2, k, 15', [-0.164678, -1.22703, 1.0]], ['2, k, 16', [0.105925, -0.788772, 1.0]], ['2, k, 17', [0.193002, -0.788243, 1.0]], ['2, k, 18', [0.155585, -1.15015, 1.0]], ['2, k, 19', [0.216784, -1.21266, 1.0]], ['2, k, 20', [0.0186339, -0.395588, 1.0]], ['2, k, 21', [-0.0690976, -0.326874, 1.0]], ['2, k, 22', [-0.0542745, -0.344685, 1.0]], ['2, k, 23', [0.119195, -0.339511, 1.0]], ['2, k, 24', [0.11923, -0.364992, 1.0]]]
[['2, k, 0', [0.0301409, -0.794956, 1.0]], ['2, k, 1', [0.0219735, -0.569062, 1.0]], ['2, k, 2', [0.0126083, -0.34993, 1.0]], ['2, k, 3', [0.0186771, -0.216829, 1.0]], ['2, k, 4', [-0.109363, -0.314334, 1.0]], ['2, k, 5', [-0.206312, -0.413611, 1.0]], ['2, k, 6', [-0.124174, -0.346996, 1.0]], ['2, k, 7', [-0.090637, -0.32449, 1.0]], ['2, k, 8', [0.116467, -0.347851, 1.0]], ['2, k, 9', [0.245869, -0.333001, 1.0]], ['2, k, 10', [0.186062, -0.380813, 1.0]], ['2, k, 11', [0.139614, -0.328973, 1.0]], ['2, k, 12', [-0.0538081, -0.779885, 1.0]], ['2, k, 13', [-0.203356, -0.783881, 1.0]], ['2, k, 14', [-0.134073, -1.14129, 1.0]], ['2, k, 15', [-0.16433, -1.22698, 1.0]], ['2, k, 16', [0.111363, -0.79461, 1.0]], ['2, k, 17', [0.191136, -0.789241, 1.0]], ['2, k, 18', [0.156282, -1.15208, 1.0]], ['2, k, 19', [0.21802, -1.21344, 1.0]], ['2, k, 20', [0.0152733, -0.404198, 1.0]], ['2, k, 21', [-0.065279, -0.336715, 1.0]], ['2, k, 22', [-0.0535373, -0.309365, 1.0]], ['2, k, 23', [0.121106, -0.339095, 1.0]], ['2, k, 24', [0.119198, -0.364565, 1.0]]]
[['2, k, 0', [0.0303593, -0.795414, 1.0]], ['2, k, 1', [0.0219252, -0.569099, 1.0]], ['2, k, 2', [0.0119728, -0.348438, 1.0]], ['2, k, 3', [0.0172725, -0.216947, 1.0]], ['2, k, 4', [-0.108371, -0.314806, 1.0]], ['2, k, 5', [-0.208243, -0.332049, 1.0]], ['2, k, 6', [-0.122523, -0.323216, 1.0]], ['2, k, 7', [-0.0882163, -0.324512, 1.0]], ['2, k, 8', [0.116384, -0.348832, 1.0]], ['2, k, 9', [0.246029, -0.332714, 1.0]], ['2, k, 10', [0.167657, -0.316924, 1.0]], ['2, k, 11', [0.142641, -0.326412, 1.0]], ['2, k, 12', [-0.0529809, -0.780653, 1.0]], ['2, k, 13', [-0.205465, -0.785002, 1.0]], ['2, k, 14', [-0.134228, -1.14071, 1.0]], ['2, k, 15', [-0.164818, -1.22546, 1.0]], ['2, k, 16', [0.111398, -0.794667, 1.0]], ['2, k, 17', [0.18954, -0.789588, 1.0]], ['2, k, 18', [0.156715, -1.15008, 1.0]], ['2, k, 19', [0.225057, -1.2157, 1.0]], ['2, k, 20', [0.0147996, -0.403441, 1.0]], ['2, k, 21', [-0.073407, -0.33375, 1.0]], ['2, k, 22', [-0.0952513, -0.297187, 1.0]], ['2, k, 23', [0.121697, -0.338579, 1.0]], ['2, k, 24', [0.174506, -0.328625, 1.0]]]
[['2, k, 0', [0.0313504, -0.795117, 1.0]], ['2, k, 1', [0.0219614, -0.568021, 1.0]], ['2, k, 2', [0.0101984, -0.342547, 1.0]], ['2, k, 3', [0.0160465, -0.213129, 1.0]], ['2, k, 4', [-0.108592, -0.311666, 1.0]], ['2, k, 5', [-0.206803, -0.33013, 1.0]], ['2, k, 6', [-0.124778, -0.320426, 1.0]], ['2, k, 7', [-0.0937193, -0.318853, 1.0]], ['2, k, 8', [0.115663, -0.346793, 1.0]], ['2, k, 9', [0.179289, -0.342745, 1.0]], ['2, k, 10', [0.102737, -0.32778, 1.0]], ['2, k, 11', [0.1428, -0.319408, 1.0]], ['2, k, 12', [-0.0513915, -0.779676, 1.0]], ['2, k, 13', [-0.209344, -0.785508, 1.0]], ['2, k, 14', [-0.134427, -1.14039, 1.0]], ['2, k, 15', [-0.168765, -1.22319, 1.0]], ['2, k, 16', [0.112859, -0.794492, 1.0]], ['2, k, 17', [0.186922, -0.789744, 1.0]], ['2, k, 18', [0.157779, -1.15001, 1.0]], ['2, k, 19', [0.221915, -1.21605, 1.0]], ['2, k, 20', [0.0135503, -0.39908, 1.0]], ['2, k, 21', [-0.0774884, -0.329982, 1.0]], ['2, k, 22', [-0.0612701, -0.306489, 1.0]], ['2, k, 23', [0.129444, -0.3326, 1.0]], ['2, k, 24', [0.183654, -0.307411, 1.0]]]
[['2, k, 0', [0.03468, -0.787061, 1.0]], ['2, k, 1', [0.0224116, -0.559954, 1.0]], ['2, k, 2', [0.00880713, -0.333485, 1.0]], ['2, k, 3', [0.0162019, -0.205448, 1.0]], ['2, k, 4', [-0.106172, -0.306814, 1.0]], ['2, k, 5', [-0.210621, -0.300781, 1.0]], ['2, k, 6', [-0.14148, -0.322793, 1.0]], ['2, k, 7', [-0.0976478, -0.310031, 1.0]], ['2, k, 8', [0.117031, -0.338692, 1.0]], ['2, k, 9', [0.20856, -0.276136, 1.0]], ['2, k, 10', [0.165182, -0.309365, 1.0]], ['2, k, 11', [0.142671, -0.308733, 1.0]], ['2, k, 12', [-0.0487786, -0.768255, 1.0]], ['2, k, 13', [-0.210952, -0.783966, 1.0]], ['2, k, 14', [-0.133958, -1.13944, 1.0]], ['2, k, 15', [-0.164959, -1.22312, 1.0]], ['2, k, 16', [0.117611, -0.78733, 1.0]], ['2, k, 17', [0.181295, -0.79061, 1.0]], ['2, k, 18', [0.158268, -1.14821, 1.0]], ['2, k, 19', [0.216207, -1.2199, 1.0]], ['2, k, 20', [0.0124435, -0.390034, 1.0]], ['2, k, 21', [-0.0810361, -0.329135, 1.0]], ['2, k, 22', [-0.0687129, -0.28896, 1.0]], ['2, k, 23', [0.124215, -0.331715, 1.0]], ['2, k, 24', [0.131258, -0.277789, 1.0]]]
[['2, k, 0', [0.0340584, -0.767981, 1.0]], ['2, k, 1', [0.0218279, -0.542386, 1.0]], ['2, k, 2', [0.00905269, -0.315934, 1.0]], ['2, k, 3', [0.0162784, -0.180471, 1.0]], ['2, k, 4', [-0.10438, -0.290476, 1.0]], ['2, k, 5', [-0.200376, -0.145188, 1.0]], ['2, k, 6', [-0.145816, -0.295303, 1.0]], ['2, k, 7', [-0.0983287, -0.301844, 1.0]], ['2, k, 8', [0.119584, -0.321291, 1.0]], ['2, k, 9', [0.209848, -0.269174, 1.0]], ['2, k, 10', [0.166688, -0.301649, 1.0]], ['2, k, 11', [0.142986, -0.29553, 1.0]], ['2, k, 12', [-0.0464381, -0.755066, 1.0]], ['2, k, 13', [-0.222824, -0.782835, 1.0]], ['2, k, 14', [-0.133947, -1.13928, 1.0]], ['2, k, 15', [-0.163683, -1.22312, 1.0]], ['2, k, 16', [0.113342, -0.76227, 1.0]], ['2, k, 17', [0.179598, -0.796757, 1.0]], ['2, k, 18', [0.157957, -1.1475, 1.0]], ['2, k, 19', [0.202674, -1.22843, 1.0]], ['2, k, 20', [0.0123342, -0.372574, 1.0]], ['2, k, 21', [-0.0825626, -0.327403, 1.0]], ['2, k, 22', [-0.0713092, -0.282969, 1.0]], ['2, k, 23', [0.125304, -0.313454, 1.0]], ['2, k, 24', [0.13712, -0.261756, 1.0]]]
[['2, k, 0', [0.0330991, -0.763876, 1.0]], ['2, k, 1', [0.019194, -0.527462, 1.0]], ['2, k, 2', [0.00443531, -0.285208, 1.0]], ['2, k, 3', [0.01698, -0.159696, 1.0]], ['2, k, 4', [-0.108051, -0.259706, 1.0]], ['2, k, 5', [-0.202431, -0.122651, 1.0]], ['2, k, 6', [-0.152771, -0.283639, 1.0]], ['2, k, 7', [-0.102071, -0.285759, 1.0]], ['2, k, 8', [0.116897, -0.320643, 1.0]], ['2, k, 9', [0.233443, -0.267762, 1.0]], ['2, k, 10', [0.167071, -0.31924, 1.0]], ['2, k, 11', [0.144036, -0.279669, 1.0]], ['2, k, 12', [-0.0453866, -0.74857, 1.0]], ['2, k, 13', [-0.228814, -0.779493, 1.0]], ['2, k, 14', [-0.134426, -1.13997, 1.0]], ['2, k, 15', [-0.170096, -1.22069, 1.0]], ['2, k, 16', [0.111142, -0.760441, 1.0]], ['2, k, 17', [0.173545, -0.794178, 1.0]], ['2, k, 18', [0.157332, -1.1457, 1.0]], ['2, k, 19', [0.205067, -1.22355, 1.0]], ['2, k, 20', [0.00817126, -0.346117, 1.0]], ['2, k, 21', [-0.0819926, -0.312277, 1.0]], ['2, k, 22', [-0.0656976, -0.285463, 1.0]], ['2, k, 23', [0.129215, -0.295385, 1.0]], ['2, k, 24', [0.129622, -0.248938, 1.0]]]
[['2, k, 0', [0.0323615, -0.759625, 1.0]], ['2, k, 1', [0.0200366, -0.514269, 1.0]], ['2, k, 2', [0.00853201, -0.265788, 1.0]], ['2, k, 3', [0.0206779, -0.129375, 1.0]], ['2, k, 4', [-0.107255, -0.255359, 1.0]], ['2, k, 5', [-0.19963, -0.114715, 1.0]], ['2, k, 6', [-0.151817, -0.280794, 1.0]], ['2, k, 7', [-0.102531, -0.270754, 1.0]], ['2, k, 8', [0.11787, -0.320301, 1.0]], ['2, k, 9', [0.211746, -0.21734, 1.0]], ['2, k, 10', [0.155025, -0.259617, 1.0]], ['2, k, 11', [0.14532, -0.26109, 1.0]], ['2, k, 12', [-0.0446792, -0.74367, 1.0]], ['2, k, 13', [-0.230159, -0.776774, 1.0]], ['2, k, 14', [-0.134544, -1.13912, 1.0]], ['2, k, 15', [-0.168256, -1.22158, 1.0]], ['2, k, 16', [0.109032, -0.757649, 1.0]], ['2, k, 17', [0.170709, -0.793109, 1.0]], ['2, k, 18', [0.156679, -1.14544, 1.0]], ['2, k, 19', [0.20729, -1.22085, 1.0]], ['2, k, 20', [0.011356, -0.327782, 1.0]], ['2, k, 21', [-0.0842373, -0.295658, 1.0]], ['2, k, 22', [-0.0680155, -0.270384, 1.0]], ['2, k, 23', [0.123329, -0.272401, 1.0]], ['2, k, 24', [0.117112, -0.237697, 1.0]]]
[['2, k, 0', [0.0323056, -0.752233, 1.0]], ['2, k, 1', [0.021027, -0.494103, 1.0]], ['2, k, 2', [0.0105619, -0.233436, 1.0]], ['2, k, 3', [0.0192499, -0.0948299, 1.0]], ['2, k, 4', [-0.106843, -0.246367, 1.0]], ['2, k, 5', [-0.197915, -0.0855947, 1.0]], ['2, k, 6', [-0.180523, -0.278485, 1.0]], ['2, k, 7', [-0.111671, -0.25112, 1.0]], ['2, k, 8', [0.119938, -0.309294, 1.0]], ['2, k, 9', [0.212346, -0.198676, 1.0]], ['2, k, 10', [0.156508, -0.239479, 1.0]], ['2, k, 11', [0.145649, -0.239019, 1.0]], ['2, k, 12', [-0.0426258, -0.737035, 1.0]], ['2, k, 13', [-0.233593, -0.757916, 1.0]], ['2, k, 14', [-0.133696, -1.14046, 1.0]], ['2, k, 15', [-0.168405, -1.22101, 1.0]], ['2, k, 16', [0.106618, -0.750317, 1.0]], ['2, k, 17', [0.174243, -0.786817, 1.0]], ['2, k, 18', [0.157553, -1.14697, 1.0]], ['2, k, 19', [0.208037, -1.22028, 1.0]], ['2, k, 20', [0.0131303, -0.298594, 1.0]], ['2, k, 21', [-0.0872881, -0.26626, 1.0]], ['2, k, 22', [-0.0667219, -0.252866, 1.0]], ['2, k, 23', [0.124845, -0.247838, 1.0]], ['2, k, 24', [0.113979, -0.22016, 1.0]]]
[['2, k, 0', [0.0230794, -0.684871, 1.0]], ['2, k, 1', [0.0139002, -0.441746, 1.0]], ['2, k, 2', [0.00680239, -0.211981, 1.0]], ['2, k, 3', [0.0177227, -0.0620999, 1.0]], ['2, k, 4', [-0.102719, -0.180705, 1.0]], ['2, k, 5', [-0.1986, -0.0447189, 1.0]], ['2, k, 6', [-0.180067, -0.259188, 1.0]], ['2, k, 7', [-0.108768, -0.225441, 1.0]], ['2, k, 8', [0.115028, -0.207187, 1.0]], ['2, k, 9', [0.206025, -0.0975752, 1.0]], ['2, k, 10', [0.173392, -0.184007, 1.0]], ['2, k, 11', [0.145014, -0.215339, 1.0]], ['2, k, 12', [-0.0526416, -0.673474, 1.0]], ['2, k, 13', [-0.222131, -0.7726, 1.0]], ['2, k, 14', [-0.133019, -1.14057, 1.0]], ['2, k, 15', [-0.177707, -1.21846, 1.0]], ['2, k, 16', [0.0983124, -0.681619, 1.0]], ['2, k, 17', [0.173432, -0.797527, 1.0]], ['2, k, 18', [0.179391, -1.18489, 1.0]], ['2, k, 19', [0.166953, -1.26342, 1.0]], ['2, k, 20', [0.00857706, -0.270072, 1.0]], ['2, k, 21', [-0.08939, -0.251346, 1.0]], ['2, k, 22', [-0.0887315, -0.200025, 1.0]], ['2, k, 23', [0.128537, -0.240064, 1.0]], ['2, k, 24', [0.110566, -0.197066, 1.0]]]
[['2, k, 0', [0.0167137, -0.62418, 1.0]], ['2, k, 1', [0.0126663, -0.393478, 1.0]], ['2, k, 2', [0.00850827, -0.16718, 1.0]], ['2, k, 3', [0.0152299, -0.0279004, 1.0]], ['2, k, 4', [-0.100023, -0.174912, 1.0]], ['2, k, 5', [-0.193595, -0.0333091, 1.0]], ['2, k, 6', [-0.184152, -0.211011, 1.0]], ['2, k, 7', [-0.10789, -0.198046, 1.0]], ['2, k, 8', [0.116216, -0.200816, 1.0]], ['2, k, 9', [0.207215, -0.091225, 1.0]], ['2, k, 10', [0.172883, -0.17167, 1.0]], ['2, k, 11', [0.146816, -0.187332, 1.0]], ['2, k, 12', [-0.0614793, -0.616275, 1.0]], ['2, k, 13', [-0.206543, -0.770246, 1.0]], ['2, k, 14', [-0.136122, -1.13785, 1.0]], ['2, k, 15', [-0.170844, -1.21664, 1.0]], ['2, k, 16', [0.0945487, -0.618792, 1.0]], ['2, k, 17', [0.167846, -0.780426, 1.0]], ['2, k, 18', [0.172753, -1.17394, 1.0]], ['2, k, 19', [0.21062, -1.19933, 1.0]], ['2, k, 20', [0.00959402, -0.222871, 1.0]], ['2, k, 21', [-0.0927748, -0.22995, 1.0]], ['2, k, 22', [-0.0794636, -0.179375, 1.0]], ['2, k, 23', [0.130108, -0.212005, 1.0]], ['2, k, 24', [0.152888, -0.160915, 1.0]]]
[['2, k, 0', [0.0154052, -0.616248, 1.0]], ['2, k, 1', [0.0106712, -0.380976, 1.0]], ['2, k, 2', [0.00552543, -0.146012, 1.0]], ['2, k, 3', [0.0155096, -0.00180377, 1.0]], ['2, k, 4', [-0.090692, -0.157736, 1.0]], ['2, k, 5', [-0.184624, -0.0152943, 1.0]], ['2, k, 6', [-0.184366, -0.19926, 1.0]], ['2, k, 7', [-0.109853, -0.170059, 1.0]], ['2, k, 8', [0.116774, -0.195478, 1.0]], ['2, k, 9', [0.207779, -0.0859037, 1.0]], ['2, k, 10', [0.17274, -0.15155, 1.0]], ['2, k, 11', [0.147797, -0.161028, 1.0]], ['2, k, 12', [-0.0634715, -0.599522, 1.0]], ['2, k, 13', [-0.20438, -0.762848, 1.0]], ['2, k, 14', [-0.135766, -1.13788, 1.0]], ['2, k, 15', [-0.17025, -1.21361, 1.0]], ['2, k, 16', [0.093802, -0.616103, 1.0]], ['2, k, 17', [0.175498, -0.776151, 1.0]], ['2, k, 18', [0.176772, -1.17478, 1.0]], ['2, k, 19', [0.201379, -1.19465, 1.0]], ['2, k, 20', [0.00689889, -0.204806, 1.0]], ['2, k, 21', [-0.0956977, -0.190609, 1.0]], ['2, k, 22', [-0.0867308, -0.146478, 1.0]], ['2, k, 23', [0.127297, -0.180801, 1.0]], ['2, k, 24', [0.171541, -0.140244, 1.0]]]
[['2, k, 0', [0.0161631, -0.532346, 1.0]], ['2, k, 1', [0.0119765, -0.288847, 1.0]], ['2, k, 2', [0.00831798, -0.0477922, 1.0]], ['2, k, 3', [0.0179227, 0.105033, 1.0]], ['2, k, 4', [-0.0901756, -0.0497437, 1.0]], ['2, k, 5', [-0.186748, 0.0967661, 1.0]], ['2, k, 6', [-0.179431, -0.107769, 1.0]], ['2, k, 7', [-0.122497, -0.0900004, 1.0]], ['2, k, 8', [0.118179, -0.0816976, 1.0]], ['2, k, 9', [0.209222, 0.0273985, 1.0]], ['2, k, 10', [0.175346, -0.0590572, 1.0]], ['2, k, 11', [0.148533, -0.0824337, 1.0]], ['2, k, 12', [-0.0604992, -0.514434, 1.0]], ['2, k, 13', [-0.196166, -0.7445, 1.0]], ['2, k, 14', [-0.162707, -1.16548, 1.0]], ['2, k, 15', [-0.169199, -1.21572, 1.0]], ['2, k, 16', [0.0922508, -0.535871, 1.0]], ['2, k, 17', [0.194211, -0.755781, 1.0]], ['2, k, 18', [0.194911, -1.17032, 1.0]], ['2, k, 19', [0.182038, -1.24922, 1.0]], ['2, k, 20', [0.0092036, -0.107556, 1.0]], ['2, k, 21', [-0.102693, -0.11171, 1.0]], ['2, k, 22', [-0.138692, -0.0568323, 1.0]], ['2, k, 23', [0.130323, -0.104213, 1.0]], ['2, k, 24', [0.120465, -0.115788, 1.0]]]
[['2, k, 0', [0.0166838, -0.517526, 1.0]], ['2, k, 1', [0.0144018, -0.265402, 1.0]], ['2, k, 2', [0.0128826, -0.0144675, 1.0]], ['2, k, 3', [0.0182966, 0.131996, 1.0]], ['2, k, 4', [-0.0901623, -0.0440862, 1.0]], ['2, k, 5', [-0.187035, 0.102093, 1.0]], ['2, k, 6', [-0.179679, -0.100012, 1.0]], ['2, k, 7', [-0.117561, -0.0594628, 1.0]], ['2, k, 8', [0.117798, -0.0788186, 1.0]], ['2, k, 9', [0.208854, 0.0302772, 1.0]], ['2, k, 10', [0.175007, -0.0474181, 1.0]], ['2, k, 11', [0.149038, -0.0587613, 1.0]], ['2, k, 12', [-0.0594889, -0.505007, 1.0]], ['2, k, 13', [-0.197019, -0.742294, 1.0]], ['2, k, 14', [-0.166798, -1.16429, 1.0]], ['2, k, 15', [-0.176949, -1.24205, 1.0]], ['2, k, 16', [0.0921563, -0.518133, 1.0]], ['2, k, 17', [0.208122, -0.746106, 1.0]], ['2, k, 18', [0.203052, -1.16692, 1.0]], ['2, k, 19', [0.188936, -1.2446, 1.0]], ['2, k, 20', [0.0132014, -0.0769789, 1.0]], ['2, k, 21', [-0.102789, -0.0831261, 1.0]], ['2, k, 22', [-0.0867798, -0.0469692, 1.0]], ['2, k, 23', [0.126884, -0.0830232, 1.0]], ['2, k, 24', [0.114234, -0.0653717, 1.0]]]
[['2, k, 0', [0.0144652, -0.501619, 1.0]], ['2, k, 1', [0.0138861, -0.240172, 1.0]], ['2, k, 2', [0.0142283, 0.0191698, 1.0]], ['2, k, 3', [0.0201601, 0.173527, 1.0]], ['2, k, 4', [-0.0902997, -0.0433818, 1.0]], ['2, k, 5', [-0.187271, 0.102843, 1.0]], ['2, k, 6', [-0.190502, -0.0511066, 1.0]], ['2, k, 7', [-0.120014, -0.0381935, 1.0]], ['2, k, 8', [0.120106, -0.0751445, 1.0]], ['2, k, 9', [0.21115, 0.033932, 1.0]], ['2, k, 10', [0.175584, -0.0272157, 1.0]], ['2, k, 11', [0.150362, -0.0333268, 1.0]], ['2, k, 12', [-0.0616511, -0.490083, 1.0]], ['2, k, 13', [-0.198178, -0.733319, 1.0]], ['2, k, 14', [-0.173987, -1.16029, 1.0]], ['2, k, 15', [-0.181966, -1.23719, 1.0]], ['2, k, 16', [0.0901885, -0.502499, 1.0]], ['2, k, 17', [0.211707, -0.740119, 1.0]], ['2, k, 18', [0.206781, -1.1628, 1.0]], ['2, k, 19', [0.194718, -1.23966, 1.0]], ['2, k, 20', [0.0140958, -0.0451648, 1.0]], ['2, k, 21', [-0.102471, -0.0686045, 1.0]], ['2, k, 22', [-0.132351, -0.0068857, 1.0]], ['2, k, 23', [0.130785, -0.0553042, 1.0]], ['2, k, 24', [0.141407, -0.00662777, 1.0]]]
[['2, k, 0', [0.0124491, -0.465371, 1.0]], ['2, k, 1', [0.0110531, -0.20855, 1.0]], ['2, k, 2', [0.0100955, 0.0450357, 1.0]], ['2, k, 3', [0.0215276, 0.198012, 1.0]], ['2, k, 4', [-0.102394, -0.00773928, 1.0]], ['2, k, 5', [-0.199737, 0.138168, 1.0]], ['2, k, 6', [-0.166555, -0.025798, 1.0]], ['2, k, 7', [-0.120327, -0.0147793, 1.0]], ['2, k, 8', [0.135952, -0.0265783, 1.0]], ['2, k, 9', [0.22691, 0.0822526, 1.0]], ['2, k, 10', [0.220324, -0.0388462, 1.0]], ['2, k, 11', [0.154204, -0.0102123, 1.0]], ['2, k, 12', [-0.0639772, -0.458051, 1.0]], ['2, k, 13', [-0.19534, -0.730503, 1.0]], ['2, k, 14', [-0.170266, -1.15871, 1.0]], ['2, k, 15', [-0.173234, -1.23573, 1.0]], ['2, k, 16', [0.0886152, -0.46195, 1.0]], ['2, k, 17', [0.212632, -0.729667, 1.0]], ['2, k, 18', [0.206906, -1.15651, 1.0]], ['2, k, 19', [0.190493, -1.18497, 1.0]], ['2, k, 20', [0.0103059, -0.0179485, 1.0]], ['2, k, 21', [-0.102081, -0.0348376, 1.0]], ['2, k, 22', [-0.145608, 0.0172346, 1.0]], ['2, k, 23', [0.133474, -0.0300676, 1.0]], ['2, k, 24', [0.138293, 0.016451, 1.0]]]
[['2, k, 0', [0.00701787, -0.446262, 1.0]], ['2, k, 1', [0.010503, -0.183341, 1.0]], ['2, k, 2', [0.0152562, 0.0783076, 1.0]], ['2, k, 3', [0.0189713, 0.228538, 1.0]], ['2, k, 4', [-0.0932146, 0.0727696, 1.0]], ['2, k, 5', [-0.19064, 0.218273, 1.0]], ['2, k, 6', [-0.169294, -9.27159e-05, 1.0]], ['2, k, 7', [-0.121834, 0.00678893, 1.0]], ['2, k, 8', [0.135237, -0.0202261, 1.0]], ['2, k, 9', [0.226204, 0.0885799, 1.0]], ['2, k, 10', [0.219615, -0.0325475, 1.0]], ['2, k, 11', [0.154465, 0.00788831, 1.0]], ['2, k, 12', [-0.0658254, -0.425867, 1.0]], ['2, k, 13', [-0.197539, -0.71756, 1.0]], ['2, k, 14', [-0.175468, -1.15134, 1.0]], ['2, k, 15', [-0.185658, -1.227, 1.0]], ['2, k, 16', [0.0807861, -0.452098, 1.0]], ['2, k, 17', [0.222961, -0.721564, 1.0]], ['2, k, 18', [0.217535, -1.15199, 1.0]], ['2, k, 19', [0.190041, -1.1811, 1.0]], ['2, k, 20', [0.0139355, 0.0132824, 1.0]], ['2, k, 21', [-0.109617, -0.015578, 1.0]], ['2, k, 22', [-0.117849, 0.0357952, 1.0]], ['2, k, 23', [0.134214, -0.00961127, 1.0]], ['2, k, 24', [0.128862, 0.0343067, 1.0]]]
[['2, k, 0', [0.00400575, -0.436126, 1.0]], ['2, k, 1', [0.0061383, -0.16563, 1.0]], ['2, k, 2', [0.00841825, 0.103447, 1.0]], ['2, k, 3', [0.0186456, 0.249913, 1.0]], ['2, k, 4', [-0.0995254, 0.0961942, 1.0]], ['2, k, 5', [-0.196915, 0.241576, 1.0]], ['2, k, 6', [-0.184382, 0.0098467, 1.0]], ['2, k, 7', [-0.12669, 0.024645, 1.0]], ['2, k, 8', [0.135278, -0.0196693, 1.0]], ['2, k, 9', [0.275599, 0.103296, 1.0]], ['2, k, 10', [0.230976, 0.00992284, 1.0]], ['2, k, 11', [0.154198, 0.0290479, 1.0]], ['2, k, 12', [-0.0668534, -0.415401, 1.0]], ['2, k, 13', [-0.201799, -0.706195, 1.0]], ['2, k, 14', [-0.180642, -1.14123, 1.0]], ['2, k, 15', [-0.198666, -1.21516, 1.0]], ['2, k, 16', [0.0755158, -0.445132, 1.0]], ['2, k, 17', [0.232301, -0.715351, 1.0]], ['2, k, 18', [0.226814, -1.14822, 1.0]], ['2, k, 19', [0.190416, -1.17823, 1.0]], ['2, k, 20', [0.00785836, 0.0366223, 1.0]], ['2, k, 21', [-0.106049, 0.000829337, 1.0]], ['2, k, 22', [-0.139561, 0.0571658, 1.0]], ['2, k, 23', [0.135791, 0.0107706, 1.0]], ['2, k, 24', [0.140318, 0.0580825, 1.0]]]
