[['2, k, 0', [-0.380733, -0.713059, 1.0]], ['2, k, 1', [-0.394684, -0.417275, 1.0]], ['2, k, 2', [-0.406241, -0.126217, 1.0]], ['2, k, 3', [-0.39002, 0.01265, 1.0]], ['2, k, 4', [-0.502248, -0.192799, 1.0]], ['2, k, 5', [-0.544931, -0.272132, 1.0]], ['2, k, 6', [-0.439519, -0.288554, 1.0]], ['2, k, 7', [-0.357039, -0.262049, 1.0]], ['2, k, 8', [-0.252659, -0.222773, 1.0]], ['2, k, 9', [-0.129867, -0.307587, 1.0]], ['2, k, 10', [0.0285645, -0.298247, 1.0]], ['2, k, 11', [0.142637, -0.274841, 1.0]], ['2, k, 12', [-0.432582, -0.69691, 1.0]], ['2, k, 13', [-0.583541, -0.890618, 1.0]], ['2, k, 14', [-0.487621, -1.10877, 1.0]], ['2, k, 15', [-0.500347, -1.18747, 1.0]], ['2, k, 16', [-0.31885, -0.710373, 1.0]], ['2, k, 17', [-0.202193, -0.987028, 1.0]], ['2, k, 18', [-0.230738, -1.23489, 1.0]], ['2, k, 19', [-0.183245, -1.29896, 1.0]], ['2, k, 20', [-0.403764, -0.198385, 1.0]], ['2, k, 21', [-0.332653, -0.262042, 1.0]], ['2, k, 22', [-0.37737, -0.253199, 1.0]], ['2, k, 23', [0.159189, -0.265009, 1.0]], ['2, k, 24', [0.129447, -0.274137, 1.0]]]
[['2, k, 0', [-0.375948, -0.678775, 1.0]], ['2, k, 1', [-0.394326, -0.404176, 1.0]], ['2, k, 2', [-0.411622, -0.134126, 1.0]], ['2, k, 3', [-0.4106, 0.0126646, 1.0]], ['2, k, 4', [-0.537181, -0.206902, 1.0]], ['2, k, 5', [-0.592173, -0.261003, 1.0]], ['2, k, 6', [-0.478959, -0.266426, 1.0]], ['2, k, 7', [-0.424905, -0.191495, 1.0]], ['2, k, 8', [-0.261049, -0.202137, 1.0]], ['2, k, 9', [-0.0576979, -0.284714, 1.0]], ['2, k, 10', [0.106828, -0.252657, 1.0]], ['2, k, 11', [0.156318, -0.224482, 1.0]], ['2, k, 12', [-0.43648, -0.670601, 1.0]], ['2, k, 13', [-0.483062, -0.938732, 1.0]], ['2, k, 14', [-0.502444, -1.16016, 1.0]], ['2, k, 15', [-0.486216, -1.20551, 1.0]], ['2, k, 16', [-0.304683, -0.669417, 1.0]], ['2, k, 17', [-0.245459, -0.958009, 1.0]], ['2, k, 18', [-0.226497, -1.24813, 1.0]], ['2, k, 19', [-0.2008, -1.29483, 1.0]], ['2, k, 20', [-0.407668, -0.201079, 1.0]], ['2, k, 21', [-0.404945, -0.185405, 1.0]], ['2, k, 22', [-0.371285, -0.202193, 1.0]], ['2, k, 23', [0.20348, -0.222781, 1.0]], ['2, k, 24', [0.0940576, -0.218881, 1.0]]]
[['2, k, 0', [-0.375525, -0.679756, 1.0]], ['2, k, 1', [-0.394227, -0.404187, 1.0]], ['2, k, 2', [-0.411366, -0.133375, 1.0]], ['2, k, 3', [-0.40853, 0.0128492, 1.0]], ['2, k, 4', [-0.536834, -0.204849, 1.0]], ['2, k, 5', [-0.588825, -0.261343, 1.0]], ['2, k, 6', [-0.465309, -0.225429, 1.0]], ['2, k, 7', [-0.402046, -0.188572, 1.0]], ['2, k, 8', [-0.260753, -0.204289, 1.0]], ['2, k, 9', [-0.0575131, -0.285286, 1.0]], ['2, k, 10', [0.115135, -0.251145, 1.0]], ['2, k, 11', [0.162983, -0.223709, 1.0]], ['2, k, 12', [-0.435991, -0.671434, 1.0]], ['2, k, 13', [-0.482892, -0.939166, 1.0]], ['2, k, 14', [-0.504782, -1.16029, 1.0]], ['2, k, 15', [-0.487065, -1.20624, 1.0]], ['2, k, 16', [-0.304299, -0.671293, 1.0]], ['2, k, 17', [-0.245402, -0.957103, 1.0]], ['2, k, 18', [-0.222346, -1.25599, 1.0]], ['2, k, 19', [-0.193473, -1.3008, 1.0]], ['2, k, 20', [-0.407479, -0.20064, 1.0]], ['2, k, 21', [-0.379645, -0.184538, 1.0]], ['2, k, 22', [-0.346482, -0.202747, 1.0]], ['2, k, 23', [0.20078, -0.219722, 1.0]], ['2, k, 24', [0.103515, -0.21942, 1.0]]]
[['2, k, 0', [-0.375527, -0.679962, 1.0]], ['2, k, 1', [-0.394222, -0.40416, 1.0]], ['2, k, 2', [-0.411288, -0.133049, 1.0]], ['2, k, 3', [-0.408133, 0.0128664, 1.0]], ['2, k, 4', [-0.537103, -0.204403, 1.0]], ['2, k, 5', [-0.585745, -0.261015, 1.0]], ['2, k, 6', [-0.458315, -0.224551, 1.0]], ['2, k, 7', [-0.391682, -0.188225, 1.0]], ['2, k, 8', [-0.260551, -0.204445, 1.0]], ['2, k, 9', [-0.05753, -0.285266, 1.0]], ['2, k, 10', [0.116949, -0.250901, 1.0]], ['2, k, 11', [0.164753, -0.224513, 1.0]], ['2, k, 12', [-0.435991, -0.671586, 1.0]], ['2, k, 13', [-0.482723, -0.939183, 1.0]], ['2, k, 14', [-0.504636, -1.16029, 1.0]], ['2, k, 15', [-0.485848, -1.2063, 1.0]], ['2, k, 16', [-0.304435, -0.67175, 1.0]], ['2, k, 17', [-0.245395, -0.957243, 1.0]], ['2, k, 18', [-0.2223, -1.2428, 1.0]], ['2, k, 19', [-0.192348, -1.28506, 1.0]], ['2, k, 20', [-0.407426, -0.200408, 1.0]], ['2, k, 21', [-0.365712, -0.182668, 1.0]], ['2, k, 22', [-0.334686, -0.205696, 1.0]], ['2, k, 23', [0.204772, -0.21764, 1.0]], ['2, k, 24', [0.10474, -0.220422, 1.0]]]
[['2, k, 0', [-0.375189, -0.680335, 1.0]], ['2, k, 1', [-0.394121, -0.404244, 1.0]], ['2, k, 2', [-0.411361, -0.132768, 1.0]], ['2, k, 3', [-0.407581, 0.0127351, 1.0]], ['2, k, 4', [-0.53736, -0.203638, 1.0]], ['2, k, 5', [-0.58292, -0.261136, 1.0]], ['2, k, 6', [-0.449859, -0.223071, 1.0]], ['2, k, 7', [-0.378098, -0.18604, 1.0]], ['2, k, 8', [-0.260475, -0.204811, 1.0]], ['2, k, 9', [-0.0579791, -0.28555, 1.0]], ['2, k, 10', [0.11832, -0.250863, 1.0]], ['2, k, 11', [0.166148, -0.224067, 1.0]], ['2, k, 12', [-0.43551, -0.67188, 1.0]], ['2, k, 13', [-0.482671, -0.939354, 1.0]], ['2, k, 14', [-0.513847, -1.22829, 1.0]], ['2, k, 15', [-0.503227, -1.16959, 1.0]], ['2, k, 16', [-0.30401, -0.672456, 1.0]], ['2, k, 17', [-0.245381, -0.957297, 1.0]], ['2, k, 18', [-0.239299, -1.20082, 1.0]], ['2, k, 19', [-0.213097, -1.23705, 1.0]], ['2, k, 20', [-0.407444, -0.200224, 1.0]], ['2, k, 21', [-0.355754, -0.182331, 1.0]], ['2, k, 22', [-0.319688, -0.190849, 1.0]], ['2, k, 23', [0.205029, -0.219969, 1.0]], ['2, k, 24', [0.105826, -0.220906, 1.0]]]
[['2, k, 0', [-0.374979, -0.680649, 1.0]], ['2, k, 1', [-0.393998, -0.404206, 1.0]], ['2, k, 2', [-0.411003, -0.132157, 1.0]], ['2, k, 3', [-0.407053, 0.0126538, 1.0]], ['2, k, 4', [-0.537474, -0.203126, 1.0]], ['2, k, 5', [-0.57823, -0.261062, 1.0]], ['2, k, 6', [-0.443004, -0.221881, 1.0]], ['2, k, 7', [-0.369035, -0.185384, 1.0]], ['2, k, 8', [-0.260454, -0.204946, 1.0]], ['2, k, 9', [-0.0591806, -0.285458, 1.0]], ['2, k, 10', [0.119572, -0.251691, 1.0]], ['2, k, 11', [0.16724, -0.225695, 1.0]], ['2, k, 12', [-0.435235, -0.672084, 1.0]], ['2, k, 13', [-0.482578, -0.939958, 1.0]], ['2, k, 14', [-0.494479, -1.16209, 1.0]], ['2, k, 15', [-0.51555, -1.22728, 1.0]], ['2, k, 16', [-0.303906, -0.672984, 1.0]], ['2, k, 17', [-0.245321, -0.958687, 1.0]], ['2, k, 18', [-0.23556, -1.21976, 1.0]], ['2, k, 19', [-0.207886, -1.25747, 1.0]], ['2, k, 20', [-0.407156, -0.199802, 1.0]], ['2, k, 21', [-0.345548, -0.182037, 1.0]], ['2, k, 22', [-0.3121, -0.189865, 1.0]], ['2, k, 23', [0.206159, -0.224792, 1.0]], ['2, k, 24', [0.107025, -0.222255, 1.0]]]
[['2, k, 0', [-0.374753, -0.680764, 1.0]], ['2, k, 1', [-0.393835, -0.404017, 1.0]], ['2, k, 2', [-0.410974, -0.131371, 1.0]], ['2, k, 3', [-0.40663, 0.0128244, 1.0]], ['2, k, 4', [-0.536996, -0.202016, 1.0]], ['2, k, 5', [-0.572517, -0.262019, 1.0]], ['2, k, 6', [-0.437759, -0.220767, 1.0]], ['2, k, 7', [-0.364501, -0.183854, 1.0]], ['2, k, 8', [-0.260126, -0.204543, 1.0]], ['2, k, 9', [-0.0598582, -0.285288, 1.0]], ['2, k, 10', [0.0939554, -0.282664, 1.0]], ['2, k, 11', [0.177201, -0.226595, 1.0]], ['2, k, 12', [-0.434759, -0.671867, 1.0]], ['2, k, 13', [-0.482265, -0.940176, 1.0]], ['2, k, 14', [-0.510009, -1.16987, 1.0]], ['2, k, 15', [-0.508931, -1.23798, 1.0]], ['2, k, 16', [-0.303707, -0.673322, 1.0]], ['2, k, 17', [-0.245068, -0.95907, 1.0]], ['2, k, 18', [-0.236819, -1.19776, 1.0]], ['2, k, 19', [-0.208097, -1.23935, 1.0]], ['2, k, 20', [-0.40708, -0.199161, 1.0]], ['2, k, 21', [-0.337592, -0.180424, 1.0]], ['2, k, 22', [-0.308789, -0.194798, 1.0]], ['2, k, 23', [0.219971, -0.215885, 1.0]], ['2, k, 24', [0.118992, -0.222347, 1.0]]]
[['2, k, 0', [-0.374439, -0.680857, 1.0]], ['2, k, 1', [-0.393689, -0.403882, 1.0]], ['2, k, 2', [-0.410868, -0.130952, 1.0]], ['2, k, 3', [-0.406188, 0.012942, 1.0]], ['2, k, 4', [-0.536826, -0.201084, 1.0]], ['2, k, 5', [-0.569791, -0.262143, 1.0]], ['2, k, 6', [-0.433154, -0.220032, 1.0]], ['2, k, 7', [-0.359699, -0.184281, 1.0]], ['2, k, 8', [-0.259945, -0.203701, 1.0]], ['2, k, 9', [-0.0601894, -0.285558, 1.0]], ['2, k, 10', [0.110457, -0.260073, 1.0]], ['2, k, 11', [0.176771, -0.226687, 1.0]], ['2, k, 12', [-0.434126, -0.671932, 1.0]], ['2, k, 13', [-0.482228, -0.940145, 1.0]], ['2, k, 14', [-0.515318, -1.22431, 1.0]], ['2, k, 15', [-0.494799, -1.27508, 1.0]], ['2, k, 16', [-0.303589, -0.673351, 1.0]], ['2, k, 17', [-0.245038, -0.959335, 1.0]], ['2, k, 18', [-0.239273, -1.19722, 1.0]], ['2, k, 19', [-0.2101, -1.24044, 1.0]], ['2, k, 20', [-0.406962, -0.198816, 1.0]], ['2, k, 21', [-0.33052, -0.178401, 1.0]], ['2, k, 22', [-0.301994, -0.201563, 1.0]], ['2, k, 23', [0.220432, -0.219258, 1.0]], ['2, k, 24', [0.109283, -0.222354, 1.0]]]
[['2, k, 0', [-0.374312, -0.681111, 1.0]], ['2, k, 1', [-0.393562, -0.403793, 1.0]], ['2, k, 2', [-0.410636, -0.130546, 1.0]], ['2, k, 3', [-0.405617, 0.0128442, 1.0]], ['2, k, 4', [-0.535964, -0.201032, 1.0]], ['2, k, 5', [-0.564528, -0.263246, 1.0]], ['2, k, 6', [-0.422288, -0.218884, 1.0]], ['2, k, 7', [-0.347046, -0.184078, 1.0]], ['2, k, 8', [-0.259946, -0.203016, 1.0]], ['2, k, 9', [-0.0615504, -0.285228, 1.0]], ['2, k, 10', [0.0925411, -0.281076, 1.0]], ['2, k, 11', [0.17917, -0.229425, 1.0]], ['2, k, 12', [-0.433955, -0.672075, 1.0]], ['2, k, 13', [-0.482248, -0.940718, 1.0]], ['2, k, 14', [-0.508998, -1.17613, 1.0]], ['2, k, 15', [-0.486833, -1.21939, 1.0]], ['2, k, 16', [-0.303604, -0.673485, 1.0]], ['2, k, 17', [-0.244974, -0.959313, 1.0]], ['2, k, 18', [-0.235631, -1.20462, 1.0]], ['2, k, 19', [-0.204722, -1.24655, 1.0]], ['2, k, 20', [-0.406769, -0.198497, 1.0]], ['2, k, 21', [-0.321898, -0.177975, 1.0]], ['2, k, 22', [-0.287427, -0.190424, 1.0]], ['2, k, 23', [0.213731, -0.221689, 1.0]], ['2, k, 24', [0.119968, -0.22521, 1.0]]]
[['2, k, 0', [-0.373904, -0.681653, 1.0]], ['2, k, 1', [-0.393361, -0.403802, 1.0]], ['2, k, 2', [-0.410418, -0.130251, 1.0]], ['2, k, 3', [-0.405313, 0.0126888, 1.0]], ['2, k, 4', [-0.535131, -0.201398, 1.0]], ['2, k, 5', [-0.554151, -0.262044, 1.0]], ['2, k, 6', [-0.414897, -0.216982, 1.0]], ['2, k, 7', [-0.342756, -0.183794, 1.0]], ['2, k, 8', [-0.260018, -0.203452, 1.0]], ['2, k, 9', [-0.0622974, -0.285896, 1.0]], ['2, k, 10', [0.12325, -0.258069, 1.0]], ['2, k, 11', [0.176457, -0.229441, 1.0]], ['2, k, 12', [-0.433575, -0.672541, 1.0]], ['2, k, 13', [-0.482245, -0.940751, 1.0]], ['2, k, 14', [-0.508224, -1.16835, 1.0]], ['2, k, 15', [-0.485834, -1.2127, 1.0]], ['2, k, 16', [-0.303394, -0.673871, 1.0]], ['2, k, 17', [-0.244999, -0.95931, 1.0]], ['2, k, 18', [-0.230715, -1.24398, 1.0]], ['2, k, 19', [-0.197808, -1.2941, 1.0]], ['2, k, 20', [-0.406573, -0.19829, 1.0]], ['2, k, 21', [-0.314158, -0.177459, 1.0]], ['2, k, 22', [-0.284736, -0.19007, 1.0]], ['2, k, 23', [0.22035, -0.223948, 1.0]], ['2, k, 24', [0.116513, -0.224846, 1.0]]]
[['2, k, 0', [-0.373797, -0.682046, 1.0]], ['2, k, 1', [-0.39335, -0.403783, 1.0]], ['2, k, 2', [-0.410531, -0.129707, 1.0]], ['2, k, 3', [-0.404545, 0.0127129, 1.0]], ['2, k, 4', [-0.534169, -0.20193, 1.0]], ['2, k, 5', [-0.55025, -0.262575, 1.0]], ['2, k, 6', [-0.410002, -0.216269, 1.0]], ['2, k, 7', [-0.338911, -0.184496, 1.0]], ['2, k, 8', [-0.259952, -0.203687, 1.0]], ['2, k, 9', [-0.0635625, -0.287091, 1.0]], ['2, k, 10', [0.123302, -0.258818, 1.0]], ['2, k, 11', [0.177533, -0.230055, 1.0]], ['2, k, 12', [-0.43345, -0.672789, 1.0]], ['2, k, 13', [-0.482166, -0.940616, 1.0]], ['2, k, 14', [-0.504366, -1.16224, 1.0]], ['2, k, 15', [-0.480415, -1.20645, 1.0]], ['2, k, 16', [-0.303391, -0.674589, 1.0]], ['2, k, 17', [-0.244886, -0.959533, 1.0]], ['2, k, 18', [-0.232308, -1.23675, 1.0]], ['2, k, 19', [-0.199515, -1.28392, 1.0]], ['2, k, 20', [-0.406643, -0.197894, 1.0]], ['2, k, 21', [-0.312398, -0.176915, 1.0]], ['2, k, 22', [-0.28027, -0.194209, 1.0]], ['2, k, 23', [0.221869, -0.22444, 1.0]], ['2, k, 24', [0.113892, -0.224314, 1.0]]]
[['2, k, 0', [-0.373748, -0.682295, 1.0]], ['2, k, 1', [-0.393368, -0.403774, 1.0]], ['2, k, 2', [-0.410629, -0.129471, 1.0]], ['2, k, 3', [-0.404038, 0.012643, 1.0]], ['2, k, 4', [-0.533451, -0.202324, 1.0]], ['2, k, 5', [-0.54292, -0.261049, 1.0]], ['2, k, 6', [-0.403993, -0.214684, 1.0]], ['2, k, 7', [-0.336638, -0.184693, 1.0]], ['2, k, 8', [-0.259809, -0.204041, 1.0]], ['2, k, 9', [-0.0638091, -0.286967, 1.0]], ['2, k, 10', [0.124028, -0.258818, 1.0]], ['2, k, 11', [0.178786, -0.230755, 1.0]], ['2, k, 12', [-0.43342, -0.672955, 1.0]], ['2, k, 13', [-0.482262, -0.94026, 1.0]], ['2, k, 14', [-0.504275, -1.16189, 1.0]], ['2, k, 15', [-0.479919, -1.2063, 1.0]], ['2, k, 16', [-0.303402, -0.674883, 1.0]], ['2, k, 17', [-0.24439, -0.960948, 1.0]], ['2, k, 18', [-0.214227, -1.25883, 1.0]], ['2, k, 19', [-0.177288, -1.30151, 1.0]], ['2, k, 20', [-0.406715, -0.197714, 1.0]], ['2, k, 21', [-0.310295, -0.177715, 1.0]], ['2, k, 22', [-0.27808, -0.19131, 1.0]], ['2, k, 23', [0.225777, -0.223267, 1.0]], ['2, k, 24', [0.1184, -0.225826, 1.0]]]
[['2, k, 0', [-0.373535, -0.682406, 1.0]], ['2, k, 1', [-0.393266, -0.403701, 1.0]], ['2, k, 2', [-0.410688, -0.129071, 1.0]], ['2, k, 3', [-0.403639, 0.0127226, 1.0]], ['2, k, 4', [-0.532919, -0.202206, 1.0]], ['2, k, 5', [-0.542345, -0.261023, 1.0]], ['2, k, 6', [-0.400151, -0.214911, 1.0]], ['2, k, 7', [-0.331419, -0.185565, 1.0]], ['2, k, 8', [-0.259681, -0.203813, 1.0]], ['2, k, 9', [-0.0642294, -0.287223, 1.0]], ['2, k, 10', [0.0918145, -0.286439, 1.0]], ['2, k, 11', [0.179814, -0.232525, 1.0]], ['2, k, 12', [-0.433218, -0.673042, 1.0]], ['2, k, 13', [-0.482254, -0.940253, 1.0]], ['2, k, 14', [-0.51137, -1.22926, 1.0]], ['2, k, 15', [-0.487004, -1.27808, 1.0]], ['2, k, 16', [-0.303249, -0.674956, 1.0]], ['2, k, 17', [-0.244403, -0.960953, 1.0]], ['2, k, 18', [-0.237772, -1.23617, 1.0]], ['2, k, 19', [-0.206061, -1.2818, 1.0]], ['2, k, 20', [-0.406717, -0.197388, 1.0]], ['2, k, 21', [-0.309189, -0.178165, 1.0]], ['2, k, 22', [-0.271841, -0.190827, 1.0]], ['2, k, 23', [0.225767, -0.225157, 1.0]], ['2, k, 24', [0.116759, -0.225228, 1.0]]]
[['2, k, 0', [-0.373516, -0.682422, 1.0]], ['2, k, 1', [-0.393193, -0.403657, 1.0]], ['2, k, 2', [-0.410499, -0.128934, 1.0]], ['2, k, 3', [-0.403224, 0.0125992, 1.0]], ['2, k, 4', [-0.533671, -0.200029, 1.0]], ['2, k, 5', [-0.5408, -0.260039, 1.0]], ['2, k, 6', [-0.398668, -0.214767, 1.0]], ['2, k, 7', [-0.330057, -0.184893, 1.0]], ['2, k, 8', [-0.25976, -0.203914, 1.0]], ['2, k, 9', [-0.0646148, -0.287685, 1.0]], ['2, k, 10', [0.0915375, -0.2867, 1.0]], ['2, k, 11', [0.182076, -0.234056, 1.0]], ['2, k, 12', [-0.433171, -0.673001, 1.0]], ['2, k, 13', [-0.482225, -0.940294, 1.0]], ['2, k, 14', [-0.510967, -1.16722, 1.0]], ['2, k, 15', [-0.488671, -1.21574, 1.0]], ['2, k, 16', [-0.303271, -0.674992, 1.0]], ['2, k, 17', [-0.244358, -0.960898, 1.0]], ['2, k, 18', [-0.237254, -1.23793, 1.0]], ['2, k, 19', [-0.205383, -1.2836, 1.0]], ['2, k, 20', [-0.406565, -0.197266, 1.0]], ['2, k, 21', [-0.304963, -0.180971, 1.0]], ['2, k, 22', [-0.269314, -0.189915, 1.0]], ['2, k, 23', [0.221983, -0.23242, 1.0]], ['2, k, 24', [0.122505, -0.22711, 1.0]]]
[['2, k, 0', [-0.373492, -0.682428, 1.0]], ['2, k, 1', [-0.393132, -0.40357, 1.0]], ['2, k, 2', [-0.41043, -0.128753, 1.0]], ['2, k, 3', [-0.402984, 0.0125486, 1.0]], ['2, k, 4', [-0.534149, -0.198601, 1.0]], ['2, k, 5', [-0.539904, -0.259857, 1.0]], ['2, k, 6', [-0.397234, -0.214856, 1.0]], ['2, k, 7', [-0.329274, -0.18546, 1.0]], ['2, k, 8', [-0.259577, -0.203868, 1.0]], ['2, k, 9', [-0.065005, -0.288685, 1.0]], ['2, k, 10', [0.0912244, -0.286861, 1.0]], ['2, k, 11', [0.174291, -0.235918, 1.0]], ['2, k, 12', [-0.433134, -0.672941, 1.0]], ['2, k, 13', [-0.482242, -0.940264, 1.0]], ['2, k, 14', [-0.512862, -1.22237, 1.0]], ['2, k, 15', [-0.525698, -1.28463, 1.0]], ['2, k, 16', [-0.303275, -0.675012, 1.0]], ['2, k, 17', [-0.244303, -0.960651, 1.0]], ['2, k, 18', [-0.225607, -1.25529, 1.0]], ['2, k, 19', [-0.191127, -1.2967, 1.0]], ['2, k, 20', [-0.406497, -0.197087, 1.0]], ['2, k, 21', [-0.302471, -0.180778, 1.0]], ['2, k, 22', [-0.271186, -0.195162, 1.0]], ['2, k, 23', [0.209962, -0.23176, 1.0]], ['2, k, 24', [0.106221, -0.227657, 1.0]]]
[['2, k, 0', [-0.373495, -0.682482, 1.0]], ['2, k, 1', [-0.393102, -0.403567, 1.0]], ['2, k, 2', [-0.41028, -0.128683, 1.0]], ['2, k, 3', [-0.402732, 0.0124494, 1.0]], ['2, k, 4', [-0.534241, -0.198235, 1.0]], ['2, k, 5', [-0.539132, -0.259591, 1.0]], ['2, k, 6', [-0.395764, -0.214964, 1.0]], ['2, k, 7', [-0.324743, -0.186468, 1.0]], ['2, k, 8', [-0.259619, -0.204425, 1.0]], ['2, k, 9', [-0.0661192, -0.290287, 1.0]], ['2, k, 10', [0.0899544, -0.287513, 1.0]], ['2, k, 11', [0.169567, -0.237991, 1.0]], ['2, k, 12', [-0.433141, -0.672923, 1.0]], ['2, k, 13', [-0.482169, -0.940473, 1.0]], ['2, k, 14', [-0.513947, -1.22164, 1.0]], ['2, k, 15', [-0.490289, -1.27134, 1.0]], ['2, k, 16', [-0.303339, -0.675214, 1.0]], ['2, k, 17', [-0.244189, -0.961016, 1.0]], ['2, k, 18', [-0.227862, -1.24628, 1.0]], ['2, k, 19', [-0.193814, -1.28635, 1.0]], ['2, k, 20', [-0.406388, -0.197032, 1.0]], ['2, k, 21', [-0.30107, -0.179969, 1.0]], ['2, k, 22', [-0.263172, -0.190461, 1.0]], ['2, k, 23', [0.213122, -0.237063, 1.0]], ['2, k, 24', [0.0993315, -0.230633, 1.0]]]
[['2, k, 0', [-0.37339, -0.682616, 1.0]], ['2, k, 1', [-0.393027, -0.403552, 1.0]], ['2, k, 2', [-0.410084, -0.128497, 1.0]], ['2, k, 3', [-0.402504, 0.0123796, 1.0]], ['2, k, 4', [-0.533948, -0.198332, 1.0]], ['2, k, 5', [-0.538157, -0.259712, 1.0]], ['2, k, 6', [-0.393911, -0.215016, 1.0]], ['2, k, 7', [-0.324401, -0.186529, 1.0]], ['2, k, 8', [-0.259413, -0.204406, 1.0]], ['2, k, 9', [-0.0665814, -0.291261, 1.0]], ['2, k, 10', [0.104626, -0.262366, 1.0]], ['2, k, 11', [0.15688, -0.239818, 1.0]], ['2, k, 12', [-0.433021, -0.672933, 1.0]], ['2, k, 13', [-0.482214, -0.940402, 1.0]], ['2, k, 14', [-0.514359, -1.2214, 1.0]], ['2, k, 15', [-0.521849, -1.28357, 1.0]], ['2, k, 16', [-0.303289, -0.675391, 1.0]], ['2, k, 17', [-0.244063, -0.961205, 1.0]], ['2, k, 18', [-0.225299, -1.2453, 1.0]], ['2, k, 19', [-0.190209, -1.28638, 1.0]], ['2, k, 20', [-0.406231, -0.196896, 1.0]], ['2, k, 21', [-0.302869, -0.179649, 1.0]], ['2, k, 22', [-0.263105, -0.190157, 1.0]], ['2, k, 23', [0.20463, -0.236805, 1.0]], ['2, k, 24', [0.0823421, -0.227607, 1.0]]]
[['2, k, 0', [-0.373395, -0.682626, 1.0]], ['2, k, 1', [-0.393023, -0.403528, 1.0]], ['2, k, 2', [-0.41006, -0.128414, 1.0]], ['2, k, 3', [-0.402224, 0.0123507, 1.0]], ['2, k, 4', [-0.534107, -0.197565, 1.0]], ['2, k, 5', [-0.538001, -0.259584, 1.0]], ['2, k, 6', [-0.392809, -0.215383, 1.0]], ['2, k, 7', [-0.324548, -0.186824, 1.0]], ['2, k, 8', [-0.25943, -0.204904, 1.0]], ['2, k, 9', [-0.0667256, -0.292, 1.0]], ['2, k, 10', [0.104778, -0.262453, 1.0]], ['2, k, 11', [0.158283, -0.239407, 1.0]], ['2, k, 12', [-0.433041, -0.672908, 1.0]], ['2, k, 13', [-0.48273, -0.943275, 1.0]], ['2, k, 14', [-0.516732, -1.24058, 1.0]], ['2, k, 15', [-0.507887, -1.24469, 1.0]], ['2, k, 16', [-0.30339, -0.675487, 1.0]], ['2, k, 17', [-0.244178, -0.961087, 1.0]], ['2, k, 18', [-0.227044, -1.2368, 1.0]], ['2, k, 19', [-0.192296, -1.27749, 1.0]], ['2, k, 20', [-0.406213, -0.196815, 1.0]], ['2, k, 21', [-0.303886, -0.179539, 1.0]], ['2, k, 22', [-0.262185, -0.191511, 1.0]], ['2, k, 23', [0.198398, -0.24208, 1.0]], ['2, k, 24', [0.0883234, -0.229536, 1.0]]]
[['2, k, 0', [-0.373341, -0.682609, 1.0]], ['2, k, 1', [-0.392966, -0.403468, 1.0]], ['2, k, 2', [-0.410034, -0.128337, 1.0]], ['2, k, 3', [-0.401917, 0.0123466, 1.0]], ['2, k, 4', [-0.534197, -0.196997, 1.0]], ['2, k, 5', [-0.537565, -0.259318, 1.0]], ['2, k, 6', [-0.392289, -0.21539, 1.0]], ['2, k, 7', [-0.325605, -0.186908, 1.0]], ['2, k, 8', [-0.259301, -0.20534, 1.0]], ['2, k, 9', [-0.066825, -0.292881, 1.0]], ['2, k, 10', [0.105462, -0.263248, 1.0]], ['2, k, 11', [0.159924, -0.241305, 1.0]], ['2, k, 12', [-0.432953, -0.672781, 1.0]], ['2, k, 13', [-0.482673, -0.94315, 1.0]], ['2, k, 14', [-0.507543, -1.16299, 1.0]], ['2, k, 15', [-0.483592, -1.21259, 1.0]], ['2, k, 16', [-0.303326, -0.675515, 1.0]], ['2, k, 17', [-0.244177, -0.960914, 1.0]], ['2, k, 18', [-0.225195, -1.23807, 1.0]], ['2, k, 19', [-0.189889, -1.27902, 1.0]], ['2, k, 20', [-0.406177, -0.19673, 1.0]], ['2, k, 21', [-0.300083, -0.182351, 1.0]], ['2, k, 22', [-0.268181, -0.191699, 1.0]], ['2, k, 23', [0.201575, -0.241936, 1.0]], ['2, k, 24', [0.087755, -0.229499, 1.0]]]
