[['2, k, 0', [-0.155316, -0.225001, 1.0]], ['2, k, 1', [-0.154834, 0.105931, 1.0]], ['2, k, 2', [-0.153391, 0.42709, 1.0]], ['2, k, 3', [-0.150384, 0.585222, 1.0]], ['2, k, 4', [-0.349207, 0.312461, 1.0]], ['2, k, 5', [-0.401241, 0.0953505, 1.0]], ['2, k, 6', [-0.333561, -0.0944925, 1.0]], ['2, k, 7', [-0.267716, -0.16678, 1.0]], ['2, k, 8', [0.0330655, 0.314029, 1.0]], ['2, k, 9', [0.0928888, 0.103864, 1.0]], ['2, k, 10', [0.0312145, -0.0719908, 1.0]], ['2, k, 11', [-0.0374855, -0.145441, 1.0]], ['2, k, 12', [-0.2402, -0.221842, 1.0]], ['2, k, 13', [-0.279684, -0.628046, 1.0]], ['2, k, 14', [-0.315365, -1.00917, 1.0]], ['2, k, 15', [-0.362305, -1.08691, 1.0]], ['2, k, 16', [-0.065611, -0.2212, 1.0]], ['2, k, 17', [-0.00507125, -0.637173, 1.0]], ['2, k, 18', [0.0359364, -1.01933, 1.0]], ['2, k, 19', [0.0688477, -1.0752, 1.0]], ['2, k, 20', [-0.153918, 0.348208, 1.0]], ['2, k, 21', [-0.218262, -0.245175, 1.0]], ['2, k, 22', [-0.216216, -0.0969362, 1.0]], ['2, k, 23', [-0.0888809, -0.223733, 1.0]], ['2, k, 24', [-0.0956611, -0.0783165, 1.0]]]
[['2, k, 0', [-0.232454, -0.26253, 1.0]], ['2, k, 1', [-0.205166, 0.0644192, 1.0]], ['2, k, 2', [-0.180169, 0.381859, 1.0]], ['2, k, 3', [-0.188649, 0.542271, 1.0]], ['2, k, 4', [-0.399807, 0.28953, 1.0]], ['2, k, 5', [-0.569304, 0.127257, 1.0]], ['2, k, 6', [-0.512629, -0.0899187, 1.0]], ['2, k, 7', [-0.473305, -0.126322, 1.0]], ['2, k, 8', [0.0132172, 0.268817, 1.0]], ['2, k, 9', [0.169696, 0.0948292, 1.0]], ['2, k, 10', [0.0671351, -0.0964011, 1.0]], ['2, k, 11', [0.0183364, -0.138333, 1.0]], ['2, k, 12', [-0.322125, -0.25324, 1.0]], ['2, k, 13', [-0.333283, -0.640825, 1.0]], ['2, k, 14', [-0.31344, -1.01543, 1.0]], ['2, k, 15', [-0.357222, -1.08626, 1.0]], ['2, k, 16', [-0.13551, -0.26345, 1.0]], ['2, k, 17', [-0.0457886, -0.659257, 1.0]], ['2, k, 18', [0.0363251, -1.03356, 1.0]], ['2, k, 19', [0.0791573, -1.08571, 1.0]], ['2, k, 20', [-0.186129, 0.303829, 1.0]], ['2, k, 21', [-0.436019, -0.229734, 1.0]], ['2, k, 22', [-0.412253, -0.105684, 1.0]], ['2, k, 23', [-0.0384057, -0.227712, 1.0]], ['2, k, 24', [-0.0378371, -0.130471, 1.0]]]
[['2, k, 0', [-0.236824, -0.261159, 1.0]], ['2, k, 1', [-0.208117, 0.0654074, 1.0]], ['2, k, 2', [-0.181576, 0.382507, 1.0]], ['2, k, 3', [-0.18881, 0.542647, 1.0]], ['2, k, 4', [-0.401631, 0.291926, 1.0]], ['2, k, 5', [-0.573937, 0.131647, 1.0]], ['2, k, 6', [-0.513577, -0.0891199, 1.0]], ['2, k, 7', [-0.470949, -0.12404, 1.0]], ['2, k, 8', [0.011575, 0.268811, 1.0]], ['2, k, 9', [0.165551, 0.0943734, 1.0]], ['2, k, 10', [0.063222, -0.0979239, 1.0]], ['2, k, 11', [0.0120207, -0.139868, 1.0]], ['2, k, 12', [-0.325931, -0.251559, 1.0]], ['2, k, 13', [-0.337032, -0.640933, 1.0]], ['2, k, 14', [-0.313778, -1.01584, 1.0]], ['2, k, 15', [-0.356655, -1.08634, 1.0]], ['2, k, 16', [-0.140297, -0.262532, 1.0]], ['2, k, 17', [-0.0485779, -0.662808, 1.0]], ['2, k, 18', [0.0366703, -1.03445, 1.0]], ['2, k, 19', [0.0795031, -1.08611, 1.0]], ['2, k, 20', [-0.187838, 0.304521, 1.0]], ['2, k, 21', [-0.435704, -0.222794, 1.0]], ['2, k, 22', [-0.408987, -0.090414, 1.0]], ['2, k, 23', [-0.0454425, -0.233341, 1.0]], ['2, k, 24', [-0.0437312, -0.130094, 1.0]]]
[['2, k, 0', [-0.239923, -0.25974, 1.0]], ['2, k, 1', [-0.209635, 0.0661288, 1.0]], ['2, k, 2', [-0.182166, 0.382987, 1.0]], ['2, k, 3', [-0.188628, 0.542914, 1.0]], ['2, k, 4', [-0.402911, 0.294518, 1.0]], ['2, k, 5', [-0.57793, 0.135505, 1.0]], ['2, k, 6', [-0.51431, -0.0890194, 1.0]], ['2, k, 7', [-0.470699, -0.125736, 1.0]], ['2, k, 8', [0.0101782, 0.268718, 1.0]], ['2, k, 9', [0.164529, 0.0941397, 1.0]], ['2, k, 10', [0.059379, -0.0993835, 1.0]], ['2, k, 11', [0.00494062, -0.14374, 1.0]], ['2, k, 12', [-0.328667, -0.249542, 1.0]], ['2, k, 13', [-0.3413, -0.641565, 1.0]], ['2, k, 14', [-0.313787, -1.01584, 1.0]], ['2, k, 15', [-0.35613, -1.0864, 1.0]], ['2, k, 16', [-0.143701, -0.26185, 1.0]], ['2, k, 17', [-0.050851, -0.66427, 1.0]], ['2, k, 18', [0.0367521, -1.03568, 1.0]], ['2, k, 19', [0.0796936, -1.08654, 1.0]], ['2, k, 20', [-0.188511, 0.304941, 1.0]], ['2, k, 21', [-0.434007, -0.224268, 1.0]], ['2, k, 22', [-0.409504, -0.101831, 1.0]], ['2, k, 23', [-0.0500306, -0.233997, 1.0]], ['2, k, 24', [-0.0484746, -0.129534, 1.0]]]
[['2, k, 0', [-0.243172, -0.257921, 1.0]], ['2, k, 1', [-0.21152, 0.0672575, 1.0]], ['2, k, 2', [-0.182755, 0.383604, 1.0]], ['2, k, 3', [-0.18759, 0.542348, 1.0]], ['2, k, 4', [-0.403635, 0.296574, 1.0]], ['2, k, 5', [-0.578749, 0.138327, 1.0]], ['2, k, 6', [-0.517091, -0.0873194, 1.0]], ['2, k, 7', [-0.470398, -0.123144, 1.0]], ['2, k, 8', [0.0092524, 0.269226, 1.0]], ['2, k, 9', [0.162018, 0.0942727, 1.0]], ['2, k, 10', [0.0562838, -0.1, 1.0]], ['2, k, 11', [0.00218812, -0.141943, 1.0]], ['2, k, 12', [-0.332131, -0.247279, 1.0]], ['2, k, 13', [-0.343816, -0.641563, 1.0]], ['2, k, 14', [-0.314089, -1.01603, 1.0]], ['2, k, 15', [-0.355637, -1.08633, 1.0]], ['2, k, 16', [-0.146593, -0.260505, 1.0]], ['2, k, 17', [-0.0522354, -0.660301, 1.0]], ['2, k, 18', [0.0366552, -1.0356, 1.0]], ['2, k, 19', [0.0796764, -1.08644, 1.0]], ['2, k, 20', [-0.189253, 0.305536, 1.0]], ['2, k, 21', [-0.43445, -0.224175, 1.0]], ['2, k, 22', [-0.408713, -0.0950707, 1.0]], ['2, k, 23', [-0.0514914, -0.234198, 1.0]], ['2, k, 24', [-0.0514793, -0.130309, 1.0]]]
[['2, k, 0', [-0.246313, -0.255206, 1.0]], ['2, k, 1', [-0.213352, 0.0690152, 1.0]], ['2, k, 2', [-0.183499, 0.385025, 1.0]], ['2, k, 3', [-0.18593, 0.543585, 1.0]], ['2, k, 4', [-0.403797, 0.299432, 1.0]], ['2, k, 5', [-0.579595, 0.142007, 1.0]], ['2, k, 6', [-0.534327, -0.0608713, 1.0]], ['2, k, 7', [-0.495863, -0.0921468, 1.0]], ['2, k, 8', [0.00877224, 0.269588, 1.0]], ['2, k, 9', [0.160074, 0.0948815, 1.0]], ['2, k, 10', [0.0532521, -0.100351, 1.0]], ['2, k, 11', [-0.00417933, -0.145437, 1.0]], ['2, k, 12', [-0.335038, -0.243835, 1.0]], ['2, k, 13', [-0.346072, -0.639813, 1.0]], ['2, k, 14', [-0.314146, -1.01617, 1.0]], ['2, k, 15', [-0.353821, -1.08646, 1.0]], ['2, k, 16', [-0.149897, -0.258663, 1.0]], ['2, k, 17', [-0.0538028, -0.65972, 1.0]], ['2, k, 18', [0.0367354, -1.03649, 1.0]], ['2, k, 19', [0.0793955, -1.08685, 1.0]], ['2, k, 20', [-0.190143, 0.306736, 1.0]], ['2, k, 21', [-0.454627, -0.174166, 1.0]], ['2, k, 22', [-0.425255, -0.0396161, 1.0]], ['2, k, 23', [-0.0550224, -0.235229, 1.0]], ['2, k, 24', [-0.0577714, -0.127261, 1.0]]]
[['2, k, 0', [-0.248515, -0.253304, 1.0]], ['2, k, 1', [-0.214097, 0.0701776, 1.0]], ['2, k, 2', [-0.183013, 0.386459, 1.0]], ['2, k, 3', [-0.183034, 0.543714, 1.0]], ['2, k, 4', [-0.404335, 0.30217, 1.0]], ['2, k, 5', [-0.581189, 0.149107, 1.0]], ['2, k, 6', [-0.522995, -0.0804696, 1.0]], ['2, k, 7', [-0.47665, -0.118578, 1.0]], ['2, k, 8', [0.00830273, 0.26998, 1.0]], ['2, k, 9', [0.159861, 0.0949275, 1.0]], ['2, k, 10', [0.0508281, -0.10076, 1.0]], ['2, k, 11', [-0.00753145, -0.144293, 1.0]], ['2, k, 12', [-0.336938, -0.241445, 1.0]], ['2, k, 13', [-0.346962, -0.638299, 1.0]], ['2, k, 14', [-0.314047, -1.0172, 1.0]], ['2, k, 15', [-0.353681, -1.08641, 1.0]], ['2, k, 16', [-0.15234, -0.257319, 1.0]], ['2, k, 17', [-0.0551329, -0.658747, 1.0]], ['2, k, 18', [0.0364197, -1.03613, 1.0]], ['2, k, 19', [0.0788188, -1.08624, 1.0]], ['2, k, 20', [-0.19023, 0.307828, 1.0]], ['2, k, 21', [-0.451769, -0.220856, 1.0]], ['2, k, 22', [-0.426212, -0.119368, 1.0]], ['2, k, 23', [-0.0521549, -0.235724, 1.0]], ['2, k, 24', [-0.056925, -0.126556, 1.0]]]
[['2, k, 0', [-0.247885, -0.251902, 1.0]], ['2, k, 1', [-0.214043, 0.0710341, 1.0]], ['2, k, 2', [-0.182364, 0.386998, 1.0]], ['2, k, 3', [-0.180222, 0.54397, 1.0]], ['2, k, 4', [-0.403846, 0.305113, 1.0]], ['2, k, 5', [-0.581102, 0.151886, 1.0]], ['2, k, 6', [-0.528844, -0.0495175, 1.0]], ['2, k, 7', [-0.48944, -0.0956118, 1.0]], ['2, k, 8', [0.00811441, 0.270452, 1.0]], ['2, k, 9', [0.158475, 0.0957208, 1.0]], ['2, k, 10', [0.0504058, -0.0994755, 1.0]], ['2, k, 11', [-0.00837391, -0.144745, 1.0]], ['2, k, 12', [-0.336, -0.239865, 1.0]], ['2, k, 13', [-0.34793, -0.637458, 1.0]], ['2, k, 14', [-0.315615, -1.01825, 1.0]], ['2, k, 15', [-0.353492, -1.08637, 1.0]], ['2, k, 16', [-0.152051, -0.256148, 1.0]], ['2, k, 17', [-0.0560852, -0.657818, 1.0]], ['2, k, 18', [0.0364488, -1.03613, 1.0]], ['2, k, 19', [0.0786415, -1.08649, 1.0]], ['2, k, 20', [-0.190011, 0.308359, 1.0]], ['2, k, 21', [-0.456478, -0.169635, 1.0]], ['2, k, 22', [-0.424344, -0.0623736, 1.0]], ['2, k, 23', [-0.0531578, -0.237793, 1.0]], ['2, k, 24', [-0.0559171, -0.125158, 1.0]]]
[['2, k, 0', [-0.247678, -0.249312, 1.0]], ['2, k, 1', [-0.213874, 0.0727054, 1.0]], ['2, k, 2', [-0.181568, 0.388005, 1.0]], ['2, k, 3', [-0.177723, 0.543812, 1.0]], ['2, k, 4', [-0.40288, 0.308647, 1.0]], ['2, k, 5', [-0.580777, 0.155187, 1.0]], ['2, k, 6', [-0.52992, -0.0466294, 1.0]], ['2, k, 7', [-0.49019, -0.0926357, 1.0]], ['2, k, 8', [0.00855018, 0.271474, 1.0]], ['2, k, 9', [0.158093, 0.0966305, 1.0]], ['2, k, 10', [0.0496391, -0.0995236, 1.0]], ['2, k, 11', [-0.00878896, -0.144461, 1.0]], ['2, k, 12', [-0.335559, -0.236753, 1.0]], ['2, k, 13', [-0.349004, -0.635045, 1.0]], ['2, k, 14', [-0.316115, -1.01777, 1.0]], ['2, k, 15', [-0.353081, -1.08657, 1.0]], ['2, k, 16', [-0.152131, -0.254221, 1.0]], ['2, k, 17', [-0.0566025, -0.654687, 1.0]], ['2, k, 18', [0.0362517, -1.03586, 1.0]], ['2, k, 19', [0.0786894, -1.08634, 1.0]], ['2, k, 20', [-0.189626, 0.309309, 1.0]], ['2, k, 21', [-0.457584, -0.169073, 1.0]], ['2, k, 22', [-0.426028, -0.0559406, 1.0]], ['2, k, 23', [-0.0519777, -0.236617, 1.0]], ['2, k, 24', [-0.0595363, -0.123289, 1.0]]]
[['2, k, 0', [-0.246424, -0.247857, 1.0]], ['2, k, 1', [-0.212964, 0.0739745, 1.0]], ['2, k, 2', [-0.179925, 0.389051, 1.0]], ['2, k, 3', [-0.174232, 0.543624, 1.0]], ['2, k, 4', [-0.401742, 0.310475, 1.0]], ['2, k, 5', [-0.578575, 0.160346, 1.0]], ['2, k, 6', [-0.530925, -0.0423237, 1.0]], ['2, k, 7', [-0.492227, -0.0923805, 1.0]], ['2, k, 8', [0.0092805, 0.272922, 1.0]], ['2, k, 9', [0.158052, 0.0988156, 1.0]], ['2, k, 10', [0.0477519, -0.0995286, 1.0]], ['2, k, 11', [-0.0149745, -0.142676, 1.0]], ['2, k, 12', [-0.33339, -0.235244, 1.0]], ['2, k, 13', [-0.348798, -0.635914, 1.0]], ['2, k, 14', [-0.316301, -1.0178, 1.0]], ['2, k, 15', [-0.354154, -1.08648, 1.0]], ['2, k, 16', [-0.151851, -0.252865, 1.0]], ['2, k, 17', [-0.0569329, -0.65278, 1.0]], ['2, k, 18', [0.0360179, -1.03565, 1.0]], ['2, k, 19', [0.0786375, -1.08636, 1.0]], ['2, k, 20', [-0.188585, 0.310358, 1.0]], ['2, k, 21', [-0.455888, -0.16478, 1.0]], ['2, k, 22', [-0.435359, -0.101494, 1.0]], ['2, k, 23', [-0.0524409, -0.23721, 1.0]], ['2, k, 24', [-0.0663708, -0.113158, 1.0]]]
[['2, k, 0', [-0.244111, -0.245618, 1.0]], ['2, k, 1', [-0.211784, 0.0752209, 1.0]], ['2, k, 2', [-0.178929, 0.389457, 1.0]], ['2, k, 3', [-0.17118, 0.543531, 1.0]], ['2, k, 4', [-0.3992, 0.313543, 1.0]], ['2, k, 5', [-0.578008, 0.163655, 1.0]], ['2, k, 6', [-0.530467, -0.039058, 1.0]], ['2, k, 7', [-0.490491, -0.0894964, 1.0]], ['2, k, 8', [0.00989407, 0.274525, 1.0]], ['2, k, 9', [0.157182, 0.101212, 1.0]], ['2, k, 10', [0.0463452, -0.0986662, 1.0]], ['2, k, 11', [-0.0167551, -0.143326, 1.0]], ['2, k, 12', [-0.331371, -0.233283, 1.0]], ['2, k, 13', [-0.348189, -0.636373, 1.0]], ['2, k, 14', [-0.317438, -1.01706, 1.0]], ['2, k, 15', [-0.355154, -1.08625, 1.0]], ['2, k, 16', [-0.149325, -0.250425, 1.0]], ['2, k, 17', [-0.0559235, -0.652189, 1.0]], ['2, k, 18', [0.0368051, -1.0359, 1.0]], ['2, k, 19', [0.0774184, -1.08563, 1.0]], ['2, k, 20', [-0.187783, 0.311006, 1.0]], ['2, k, 21', [-0.449073, -0.168548, 1.0]], ['2, k, 22', [-0.436524, -0.0981984, 1.0]], ['2, k, 23', [-0.0526012, -0.237654, 1.0]], ['2, k, 24', [-0.0661181, -0.110277, 1.0]]]
[['2, k, 0', [-0.241999, -0.243107, 1.0]], ['2, k, 1', [-0.209784, 0.0773017, 1.0]], ['2, k, 2', [-0.177111, 0.390621, 1.0]], ['2, k, 3', [-0.167668, 0.543031, 1.0]], ['2, k, 4', [-0.396146, 0.315974, 1.0]], ['2, k, 5', [-0.577083, 0.166801, 1.0]], ['2, k, 6', [-0.528653, -0.0355747, 1.0]], ['2, k, 7', [-0.488018, -0.083066, 1.0]], ['2, k, 8', [0.011907, 0.277003, 1.0]], ['2, k, 9', [0.160625, 0.103508, 1.0]], ['2, k, 10', [0.0471845, -0.0983341, 1.0]], ['2, k, 11', [-0.0166118, -0.138995, 1.0]], ['2, k, 12', [-0.328759, -0.230832, 1.0]], ['2, k, 13', [-0.347081, -0.634262, 1.0]], ['2, k, 14', [-0.318108, -1.01613, 1.0]], ['2, k, 15', [-0.358296, -1.08551, 1.0]], ['2, k, 16', [-0.147809, -0.247955, 1.0]], ['2, k, 17', [-0.0554808, -0.647561, 1.0]], ['2, k, 18', [0.037059, -1.03537, 1.0]], ['2, k, 19', [0.0768928, -1.08516, 1.0]], ['2, k, 20', [-0.186153, 0.312364, 1.0]], ['2, k, 21', [-0.449753, -0.164913, 1.0]], ['2, k, 22', [-0.440362, -0.0691262, 1.0]], ['2, k, 23', [-0.0516909, -0.234149, 1.0]], ['2, k, 24', [-0.0653468, -0.107417, 1.0]]]
[['2, k, 0', [-0.239404, -0.240593, 1.0]], ['2, k, 1', [-0.207353, 0.0789542, 1.0]], ['2, k, 2', [-0.174645, 0.391377, 1.0]], ['2, k, 3', [-0.164547, 0.542836, 1.0]], ['2, k, 4', [-0.39286, 0.317261, 1.0]], ['2, k, 5', [-0.571291, 0.171034, 1.0]], ['2, k, 6', [-0.526694, -0.0315145, 1.0]], ['2, k, 7', [-0.486129, -0.0806523, 1.0]], ['2, k, 8', [0.0135438, 0.279301, 1.0]], ['2, k, 9', [0.166018, 0.108458, 1.0]], ['2, k, 10', [0.0465375, -0.0973641, 1.0]], ['2, k, 11', [-0.0180959, -0.142342, 1.0]], ['2, k, 12', [-0.326027, -0.228642, 1.0]], ['2, k, 13', [-0.344747, -0.633905, 1.0]], ['2, k, 14', [-0.317941, -1.01547, 1.0]], ['2, k, 15', [-0.362048, -1.08598, 1.0]], ['2, k, 16', [-0.145443, -0.245238, 1.0]], ['2, k, 17', [-0.0538915, -0.645977, 1.0]], ['2, k, 18', [0.0366572, -1.03532, 1.0]], ['2, k, 19', [0.076898, -1.08523, 1.0]], ['2, k, 20', [-0.183881, 0.313459, 1.0]], ['2, k, 21', [-0.442066, -0.163434, 1.0]], ['2, k, 22', [-0.430131, -0.0962294, 1.0]], ['2, k, 23', [-0.0517721, -0.235131, 1.0]], ['2, k, 24', [-0.0662868, -0.101833, 1.0]]]
[['2, k, 0', [-0.236093, -0.237797, 1.0]], ['2, k, 1', [-0.204319, 0.0806056, 1.0]], ['2, k, 2', [-0.171463, 0.391992, 1.0]], ['2, k, 3', [-0.161199, 0.542554, 1.0]], ['2, k, 4', [-0.389656, 0.318985, 1.0]], ['2, k, 5', [-0.568131, 0.179268, 1.0]], ['2, k, 6', [-0.525972, -0.0229627, 1.0]], ['2, k, 7', [-0.485722, -0.0725343, 1.0]], ['2, k, 8', [0.0159548, 0.281371, 1.0]], ['2, k, 9', [0.16762, 0.109821, 1.0]], ['2, k, 10', [0.0475829, -0.097305, 1.0]], ['2, k, 11', [-0.0177221, -0.14009, 1.0]], ['2, k, 12', [-0.322576, -0.226665, 1.0]], ['2, k, 13', [-0.341233, -0.633656, 1.0]], ['2, k, 14', [-0.317966, -1.01541, 1.0]], ['2, k, 15', [-0.363311, -1.08598, 1.0]], ['2, k, 16', [-0.142396, -0.241662, 1.0]], ['2, k, 17', [-0.0526658, -0.637567, 1.0]], ['2, k, 18', [0.0352163, -1.03179, 1.0]], ['2, k, 19', [0.076854, -1.08469, 1.0]], ['2, k, 20', [-0.180792, 0.314521, 1.0]], ['2, k, 21', [-0.441613, -0.152569, 1.0]], ['2, k, 22', [-0.425638, -0.086635, 1.0]], ['2, k, 23', [-0.0481718, -0.230792, 1.0]], ['2, k, 24', [-0.0645651, -0.100566, 1.0]]]
[['2, k, 0', [-0.232827, -0.235591, 1.0]], ['2, k, 1', [-0.20142, 0.0820695, 1.0]], ['2, k, 2', [-0.168549, 0.392689, 1.0]], ['2, k, 3', [-0.158073, 0.542304, 1.0]], ['2, k, 4', [-0.385574, 0.320919, 1.0]], ['2, k, 5', [-0.565533, 0.18285, 1.0]], ['2, k, 6', [-0.521128, -0.0182315, 1.0]], ['2, k, 7', [-0.480433, -0.0735173, 1.0]], ['2, k, 8', [0.0188833, 0.283903, 1.0]], ['2, k, 9', [0.169917, 0.110775, 1.0]], ['2, k, 10', [0.0508768, -0.09691, 1.0]], ['2, k, 11', [-0.0142576, -0.137904, 1.0]], ['2, k, 12', [-0.319189, -0.224912, 1.0]], ['2, k, 13', [-0.339468, -0.631083, 1.0]], ['2, k, 14', [-0.31914, -1.01449, 1.0]], ['2, k, 15', [-0.363338, -1.08586, 1.0]], ['2, k, 16', [-0.139376, -0.239104, 1.0]], ['2, k, 17', [-0.0506985, -0.632459, 1.0]], ['2, k, 18', [0.0348563, -1.02969, 1.0]], ['2, k, 19', [0.076725, -1.08459, 1.0]], ['2, k, 20', [-0.177865, 0.315563, 1.0]], ['2, k, 21', [-0.436872, -0.151512, 1.0]], ['2, k, 22', [-0.419484, -0.0833912, 1.0]], ['2, k, 23', [-0.0423685, -0.229899, 1.0]], ['2, k, 24', [-0.0622918, -0.110425, 1.0]]]
[['2, k, 0', [-0.228016, -0.233721, 1.0]], ['2, k, 1', [-0.198707, 0.0831271, 1.0]], ['2, k, 2', [-0.167075, 0.392984, 1.0]], ['2, k, 3', [-0.15628, 0.542063, 1.0]], ['2, k, 4', [-0.383124, 0.321157, 1.0]], ['2, k, 5', [-0.56417, 0.182268, 1.0]], ['2, k, 6', [-0.517693, -0.0181724, 1.0]], ['2, k, 7', [-0.476467, -0.0717995, 1.0]], ['2, k, 8', [0.021028, 0.285999, 1.0]], ['2, k, 9', [0.174733, 0.114123, 1.0]], ['2, k, 10', [0.0521424, -0.0965596, 1.0]], ['2, k, 11', [-0.013933, -0.139484, 1.0]], ['2, k, 12', [-0.314294, -0.223628, 1.0]], ['2, k, 13', [-0.335192, -0.630924, 1.0]], ['2, k, 14', [-0.319355, -1.01429, 1.0]], ['2, k, 15', [-0.363758, -1.08586, 1.0]], ['2, k, 16', [-0.134819, -0.236684, 1.0]], ['2, k, 17', [-0.0474691, -0.628463, 1.0]], ['2, k, 18', [0.0341574, -1.0278, 1.0]], ['2, k, 19', [0.0754293, -1.08254, 1.0]], ['2, k, 20', [-0.176178, 0.316102, 1.0]], ['2, k, 21', [-0.427728, -0.151128, 1.0]], ['2, k, 22', [-0.418286, -0.0804377, 1.0]], ['2, k, 23', [-0.0429012, -0.231577, 1.0]], ['2, k, 24', [-0.0600254, -0.110695, 1.0]]]
[['2, k, 0', [-0.224074, -0.231582, 1.0]], ['2, k, 1', [-0.195868, 0.0845975, 1.0]], ['2, k, 2', [-0.165553, 0.393558, 1.0]], ['2, k, 3', [-0.15436, 0.541637, 1.0]], ['2, k, 4', [-0.380803, 0.321555, 1.0]], ['2, k, 5', [-0.562402, 0.184346, 1.0]], ['2, k, 6', [-0.512699, -0.0157055, 1.0]], ['2, k, 7', [-0.472839, -0.069057, 1.0]], ['2, k, 8', [0.0239334, 0.288558, 1.0]], ['2, k, 9', [0.178725, 0.117987, 1.0]], ['2, k, 10', [0.0865947, -0.0623826, 1.0]], ['2, k, 11', [0.0329958, -0.105008, 1.0]], ['2, k, 12', [-0.310156, -0.221865, 1.0]], ['2, k, 13', [-0.3319, -0.63014, 1.0]], ['2, k, 14', [-0.32028, -1.01363, 1.0]], ['2, k, 15', [-0.364099, -1.08587, 1.0]], ['2, k, 16', [-0.1312, -0.234289, 1.0]], ['2, k, 17', [-0.0441943, -0.625745, 1.0]], ['2, k, 18', [0.0342231, -1.02633, 1.0]], ['2, k, 19', [0.0752643, -1.08276, 1.0]], ['2, k, 20', [-0.174294, 0.316949, 1.0]], ['2, k, 21', [-0.427098, -0.146862, 1.0]], ['2, k, 22', [-0.414391, -0.0783005, 1.0]], ['2, k, 23', [-0.0195283, -0.189752, 1.0]], ['2, k, 24', [-0.0321626, -0.070274, 1.0]]]
[['2, k, 0', [-0.219526, -0.230234, 1.0]], ['2, k, 1', [-0.191508, 0.0857522, 1.0]], ['2, k, 2', [-0.161587, 0.39417, 1.0]], ['2, k, 3', [-0.152449, 0.54156, 1.0]], ['2, k, 4', [-0.377517, 0.321649, 1.0]], ['2, k, 5', [-0.560652, 0.185238, 1.0]], ['2, k, 6', [-0.50855, -0.0137403, 1.0]], ['2, k, 7', [-0.463119, -0.0707514, 1.0]], ['2, k, 8', [0.0266839, 0.291132, 1.0]], ['2, k, 9', [0.183207, 0.121339, 1.0]], ['2, k, 10', [0.0624311, -0.0944674, 1.0]], ['2, k, 11', [-0.00314801, -0.138025, 1.0]], ['2, k, 12', [-0.305612, -0.220883, 1.0]], ['2, k, 13', [-0.328746, -0.630748, 1.0]], ['2, k, 14', [-0.32132, -1.01282, 1.0]], ['2, k, 15', [-0.364092, -1.08596, 1.0]], ['2, k, 16', [-0.126791, -0.232613, 1.0]], ['2, k, 17', [-0.0401611, -0.623832, 1.0]], ['2, k, 18', [0.035361, -1.02426, 1.0]], ['2, k, 19', [0.0739233, -1.08186, 1.0]], ['2, k, 20', [-0.169957, 0.317887, 1.0]], ['2, k, 21', [-0.411251, -0.144751, 1.0]], ['2, k, 22', [-0.404221, -0.107225, 1.0]], ['2, k, 23', [-0.0220421, -0.230781, 1.0]], ['2, k, 24', [-0.0478128, -0.115274, 1.0]]]
[['2, k, 0', [-0.214952, -0.229457, 1.0]], ['2, k, 1', [-0.188779, 0.0864269, 1.0]], ['2, k, 2', [-0.160385, 0.394504, 1.0]], ['2, k, 3', [-0.150704, 0.541797, 1.0]], ['2, k, 4', [-0.374196, 0.321653, 1.0]], ['2, k, 5', [-0.551823, 0.176654, 1.0]], ['2, k, 6', [-0.500981, -0.0219584, 1.0]], ['2, k, 7', [-0.454223, -0.0758219, 1.0]], ['2, k, 8', [0.0276568, 0.290711, 1.0]], ['2, k, 9', [0.187971, 0.125651, 1.0]], ['2, k, 10', [0.0965831, -0.0556089, 1.0]], ['2, k, 11', [0.0419842, -0.0985758, 1.0]], ['2, k, 12', [-0.301227, -0.22028, 1.0]], ['2, k, 13', [-0.32534, -0.630896, 1.0]], ['2, k, 14', [-0.322912, -1.0115, 1.0]], ['2, k, 15', [-0.364085, -1.08613, 1.0]], ['2, k, 16', [-0.122184, -0.231697, 1.0]], ['2, k, 17', [-0.032182, -0.627515, 1.0]], ['2, k, 18', [0.0350171, -1.02134, 1.0]], ['2, k, 19', [0.0722416, -1.07974, 1.0]], ['2, k, 20', [-0.168381, 0.31836, 1.0]], ['2, k, 21', [-0.403901, -0.150253, 1.0]], ['2, k, 22', [-0.405217, -0.10805, 1.0]], ['2, k, 23', [-0.00621131, -0.182622, 1.0]], ['2, k, 24', [-0.0212913, -0.0553093, 1.0]]]
