[['2, k, 0', [-0.173775, -0.845931, 1.0]], ['2, k, 1', [-0.164097, -0.569454, 1.0]], ['2, k, 2', [-0.153807, -0.295898, 1.0]], ['2, k, 3', [-0.151902, -0.148882, 1.0]], ['2, k, 4', [-0.339075, -0.385098, 1.0]], ['2, k, 5', [-0.46963, -0.582341, 1.0]], ['2, k, 6', [-0.479588, -0.753358, 1.0]], ['2, k, 7', [-0.460063, -0.811212, 1.0]], ['2, k, 8', [0.0249407, -0.366461, 1.0]], ['2, k, 9', [0.158939, -0.560612, 1.0]], ['2, k, 10', [0.198168, -0.745901, 1.0]], ['2, k, 11', [0.179605, -0.802263, 1.0]], ['2, k, 12', [-0.254477, -0.839963, 1.0]], ['2, k, 13', [-0.27217, -1.16701, 1.0]], ['2, k, 14', [-0.272437, -1.44609, 1.0]], ['2, k, 15', [-0.264813, -1.49642, 1.0]], ['2, k, 16', [-0.088888, -0.831579, 1.0]], ['2, k, 17', [-0.0598312, -1.15709, 1.0]], ['2, k, 18', [-0.0701405, -1.46178, 1.0]], ['2, k, 19', [-0.0772011, -1.53391, 1.0]], ['2, k, 20', [-0.156495, -0.363952, 1.0]], ['2, k, 21', [-0.432654, -0.842049, 1.0]], ['2, k, 22', [-0.516329, -0.824831, 1.0]], ['2, k, 23', [0.144298, -0.833986, 1.0]], ['2, k, 24', [0.235105, -0.801741, 1.0]]]
[['2, k, 0', [-0.167624, -0.766218, 1.0]], ['2, k, 1', [-0.164786, -0.516265, 1.0]], ['2, k, 2', [-0.162885, -0.265716, 1.0]], ['2, k, 3', [-0.167304, -0.126317, 1.0]], ['2, k, 4', [-0.319601, -0.285896, 1.0]], ['2, k, 5', [-0.450357, -0.122508, 1.0]], ['2, k, 6', [-0.462785, 0.0299994, 1.0]], ['2, k, 7', [-0.458715, 0.101776, 1.0]], ['2, k, 8', [0.000886688, -0.260663, 1.0]], ['2, k, 9', [0.142229, -0.110886, 1.0]], ['2, k, 10', [0.214048, 0.0429769, 1.0]], ['2, k, 11', [0.218255, 0.105659, 1.0]], ['2, k, 12', [-0.242935, -0.757694, 1.0]], ['2, k, 13', [-0.274773, -1.12602, 1.0]], ['2, k, 14', [-0.26766, -1.44513, 1.0]], ['2, k, 15', [-0.258038, -1.49278, 1.0]], ['2, k, 16', [-0.0883092, -0.755987, 1.0]], ['2, k, 17', [-0.0522591, -1.12633, 1.0]], ['2, k, 18', [-0.0772859, -1.46131, 1.0]], ['2, k, 19', [-0.053429, -1.52691, 1.0]], ['2, k, 20', [-0.163067, -0.327938, 1.0]], ['2, k, 21', [-0.440772, 0.131847, 1.0]], ['2, k, 22', [-0.384396, 0.106213, 1.0]], ['2, k, 23', [0.228466, 0.137811, 1.0]], ['2, k, 24', [0.156393, 0.118068, 1.0]]]
[['2, k, 0', [-0.166852, -0.764493, 1.0]], ['2, k, 1', [-0.164437, -0.515145, 1.0]], ['2, k, 2', [-0.162616, -0.265439, 1.0]], ['2, k, 3', [-0.168038, -0.125208, 1.0]], ['2, k, 4', [-0.319714, -0.285359, 1.0]], ['2, k, 5', [-0.450289, -0.120998, 1.0]], ['2, k, 6', [-0.462597, 0.0329721, 1.0]], ['2, k, 7', [-0.458299, 0.104501, 1.0]], ['2, k, 8', [0.00214514, -0.251932, 1.0]], ['2, k, 9', [0.142176, -0.109487, 1.0]], ['2, k, 10', [0.214474, 0.0433958, 1.0]], ['2, k, 11', [0.21737, 0.106232, 1.0]], ['2, k, 12', [-0.242145, -0.756145, 1.0]], ['2, k, 13', [-0.274731, -1.12594, 1.0]], ['2, k, 14', [-0.267166, -1.44621, 1.0]], ['2, k, 15', [-0.255543, -1.49385, 1.0]], ['2, k, 16', [-0.0875538, -0.754124, 1.0]], ['2, k, 17', [-0.0521904, -1.12634, 1.0]], ['2, k, 18', [-0.0776749, -1.46289, 1.0]], ['2, k, 19', [-0.0408845, -1.51895, 1.0]], ['2, k, 20', [-0.162851, -0.32753, 1.0]], ['2, k, 21', [-0.434177, 0.137726, 1.0]], ['2, k, 22', [-0.382309, 0.107184, 1.0]], ['2, k, 23', [0.229789, 0.13697, 1.0]], ['2, k, 24', [0.156513, 0.12118, 1.0]]]
[['2, k, 0', [-0.166831, -0.764453, 1.0]], ['2, k, 1', [-0.164358, -0.514862, 1.0]], ['2, k, 2', [-0.162265, -0.265087, 1.0]], ['2, k, 3', [-0.168514, -0.124203, 1.0]], ['2, k, 4', [-0.31982, -0.284773, 1.0]], ['2, k, 5', [-0.450083, -0.120728, 1.0]], ['2, k, 6', [-0.462208, 0.0352362, 1.0]], ['2, k, 7', [-0.455839, 0.106996, 1.0]], ['2, k, 8', [6.69001e-05, -0.2586, 1.0]], ['2, k, 9', [0.14148, -0.108842, 1.0]], ['2, k, 10', [0.214344, 0.0450639, 1.0]], ['2, k, 11', [0.216535, 0.10804, 1.0]], ['2, k, 12', [-0.242185, -0.756084, 1.0]], ['2, k, 13', [-0.274565, -1.12553, 1.0]], ['2, k, 14', [-0.266736, -1.44678, 1.0]], ['2, k, 15', [-0.255008, -1.49436, 1.0]], ['2, k, 16', [-0.0874615, -0.754082, 1.0]], ['2, k, 17', [-0.0521425, -1.12639, 1.0]], ['2, k, 18', [-0.0775834, -1.46277, 1.0]], ['2, k, 19', [-0.049251, -1.52632, 1.0]], ['2, k, 20', [-0.162627, -0.327191, 1.0]], ['2, k, 21', [-0.440506, 0.137107, 1.0]], ['2, k, 22', [-0.382578, 0.116046, 1.0]], ['2, k, 23', [0.229281, 0.138164, 1.0]], ['2, k, 24', [0.156879, 0.122105, 1.0]]]
[['2, k, 0', [-0.166641, -0.763961, 1.0]], ['2, k, 1', [-0.164212, -0.514283, 1.0]], ['2, k, 2', [-0.16204, -0.264808, 1.0]], ['2, k, 3', [-0.169017, -0.123501, 1.0]], ['2, k, 4', [-0.319754, -0.284295, 1.0]], ['2, k, 5', [-0.450376, -0.120194, 1.0]], ['2, k, 6', [-0.462221, 0.0377139, 1.0]], ['2, k, 7', [-0.459538, 0.107603, 1.0]], ['2, k, 8', [0.000233326, -0.25791, 1.0]], ['2, k, 9', [0.140646, -0.108145, 1.0]], ['2, k, 10', [0.214294, 0.0466508, 1.0]], ['2, k, 11', [0.217276, 0.108357, 1.0]], ['2, k, 12', [-0.24202, -0.755588, 1.0]], ['2, k, 13', [-0.274445, -1.12542, 1.0]], ['2, k, 14', [-0.266182, -1.44756, 1.0]], ['2, k, 15', [-0.25473, -1.49527, 1.0]], ['2, k, 16', [-0.0872213, -0.753563, 1.0]], ['2, k, 17', [-0.0520943, -1.1263, 1.0]], ['2, k, 18', [-0.0779424, -1.46341, 1.0]], ['2, k, 19', [-0.0506291, -1.52797, 1.0]], ['2, k, 20', [-0.162461, -0.326836, 1.0]], ['2, k, 21', [-0.440842, 0.134537, 1.0]], ['2, k, 22', [-0.382628, 0.114652, 1.0]], ['2, k, 23', [0.230917, 0.137055, 1.0]], ['2, k, 24', [0.156126, 0.122932, 1.0]]]
[['2, k, 0', [-0.166524, -0.763408, 1.0]], ['2, k, 1', [-0.164117, -0.513787, 1.0]], ['2, k, 2', [-0.161886, -0.264665, 1.0]], ['2, k, 3', [-0.169239, -0.123227, 1.0]], ['2, k, 4', [-0.319748, -0.283971, 1.0]], ['2, k, 5', [-0.450388, -0.119859, 1.0]], ['2, k, 6', [-0.462547, 0.0399599, 1.0]], ['2, k, 7', [-0.461835, 0.108245, 1.0]], ['2, k, 8', [0.000568193, -0.257213, 1.0]], ['2, k, 9', [0.141888, -0.102953, 1.0]], ['2, k, 10', [0.21407, 0.0481774, 1.0]], ['2, k, 11', [0.215951, 0.109623, 1.0]], ['2, k, 12', [-0.242014, -0.754973, 1.0]], ['2, k, 13', [-0.27421, -1.12491, 1.0]], ['2, k, 14', [-0.266099, -1.44738, 1.0]], ['2, k, 15', [-0.254937, -1.49504, 1.0]], ['2, k, 16', [-0.0870022, -0.753085, 1.0]], ['2, k, 17', [-0.0520573, -1.12631, 1.0]], ['2, k, 18', [-0.0782464, -1.46477, 1.0]], ['2, k, 19', [-0.0500766, -1.52871, 1.0]], ['2, k, 20', [-0.162346, -0.326619, 1.0]], ['2, k, 21', [-0.442027, 0.134598, 1.0]], ['2, k, 22', [-0.382996, 0.114165, 1.0]], ['2, k, 23', [0.22221, 0.145594, 1.0]], ['2, k, 24', [0.156811, 0.122754, 1.0]]]
[['2, k, 0', [-0.166435, -0.762707, 1.0]], ['2, k, 1', [-0.164033, -0.513245, 1.0]], ['2, k, 2', [-0.161719, -0.26452, 1.0]], ['2, k, 3', [-0.169706, -0.122563, 1.0]], ['2, k, 4', [-0.319924, -0.28358, 1.0]], ['2, k, 5', [-0.450495, -0.119463, 1.0]], ['2, k, 6', [-0.462137, 0.0439321, 1.0]], ['2, k, 7', [-0.460677, 0.108234, 1.0]], ['2, k, 8', [0.000687062, -0.25681, 1.0]], ['2, k, 9', [0.141434, -0.103301, 1.0]], ['2, k, 10', [0.21353, 0.0480569, 1.0]], ['2, k, 11', [0.214831, 0.107301, 1.0]], ['2, k, 12', [-0.242055, -0.754368, 1.0]], ['2, k, 13', [-0.274101, -1.12501, 1.0]], ['2, k, 14', [-0.265404, -1.44954, 1.0]], ['2, k, 15', [-0.220447, -1.51425, 1.0]], ['2, k, 16', [-0.0867627, -0.752252, 1.0]], ['2, k, 17', [-0.0520668, -1.12585, 1.0]], ['2, k, 18', [-0.0754931, -1.46204, 1.0]], ['2, k, 19', [-0.0547235, -1.53031, 1.0]], ['2, k, 20', [-0.162223, -0.326387, 1.0]], ['2, k, 21', [-0.441927, 0.134741, 1.0]], ['2, k, 22', [-0.381982, 0.12048, 1.0]], ['2, k, 23', [0.227865, 0.139675, 1.0]], ['2, k, 24', [0.156464, 0.12138, 1.0]]]
[['2, k, 0', [-0.166426, -0.762712, 1.0]], ['2, k, 1', [-0.164003, -0.513143, 1.0]], ['2, k, 2', [-0.161586, -0.264439, 1.0]], ['2, k, 3', [-0.169794, -0.122586, 1.0]], ['2, k, 4', [-0.320006, -0.283317, 1.0]], ['2, k, 5', [-0.450725, -0.119343, 1.0]], ['2, k, 6', [-0.462235, 0.0456501, 1.0]], ['2, k, 7', [-0.459999, 0.108047, 1.0]], ['2, k, 8', [-1.9504e-05, -0.260852, 1.0]], ['2, k, 9', [0.141134, -0.103432, 1.0]], ['2, k, 10', [0.213323, 0.0482816, 1.0]], ['2, k, 11', [0.214108, 0.10755, 1.0]], ['2, k, 12', [-0.242118, -0.754307, 1.0]], ['2, k, 13', [-0.273741, -1.12414, 1.0]], ['2, k, 14', [-0.26507, -1.4495, 1.0]], ['2, k, 15', [-0.222613, -1.51534, 1.0]], ['2, k, 16', [-0.0866407, -0.752378, 1.0]], ['2, k, 17', [-0.0521383, -1.12583, 1.0]], ['2, k, 18', [-0.0753122, -1.46202, 1.0]], ['2, k, 19', [-0.0583115, -1.532, 1.0]], ['2, k, 20', [-0.162134, -0.326294, 1.0]], ['2, k, 21', [-0.444808, 0.136072, 1.0]], ['2, k, 22', [-0.381986, 0.116658, 1.0]], ['2, k, 23', [0.22215, 0.142341, 1.0]], ['2, k, 24', [0.156073, 0.119961, 1.0]]]
[['2, k, 0', [-0.166006, -0.76233, 1.0]], ['2, k, 1', [-0.163776, -0.51289, 1.0]], ['2, k, 2', [-0.161425, -0.264467, 1.0]], ['2, k, 3', [-0.170008, -0.12263, 1.0]], ['2, k, 4', [-0.320076, -0.28315, 1.0]], ['2, k, 5', [-0.450961, -0.119009, 1.0]], ['2, k, 6', [-0.461053, 0.0475647, 1.0]], ['2, k, 7', [-0.461106, 0.106547, 1.0]], ['2, k, 8', [0.000529285, -0.259455, 1.0]], ['2, k, 9', [0.141109, -0.103638, 1.0]], ['2, k, 10', [0.213074, 0.0481503, 1.0]], ['2, k, 11', [0.213759, 0.105513, 1.0]], ['2, k, 12', [-0.241758, -0.753949, 1.0]], ['2, k, 13', [-0.27372, -1.12388, 1.0]], ['2, k, 14', [-0.26536, -1.44783, 1.0]], ['2, k, 15', [-0.221485, -1.51303, 1.0]], ['2, k, 16', [-0.0861805, -0.75201, 1.0]], ['2, k, 17', [-0.0520318, -1.126, 1.0]], ['2, k, 18', [-0.0753042, -1.4622, 1.0]], ['2, k, 19', [-0.0544066, -1.53104, 1.0]], ['2, k, 20', [-0.161976, -0.326252, 1.0]], ['2, k, 21', [-0.443661, 0.133468, 1.0]], ['2, k, 22', [-0.382892, 0.114715, 1.0]], ['2, k, 23', [0.228493, 0.136109, 1.0]], ['2, k, 24', [0.156116, 0.12006, 1.0]]]
[['2, k, 0', [-0.165926, -0.762249, 1.0]], ['2, k, 1', [-0.163656, -0.512675, 1.0]], ['2, k, 2', [-0.161204, -0.264305, 1.0]], ['2, k, 3', [-0.170388, -0.122715, 1.0]], ['2, k, 4', [-0.320232, -0.282884, 1.0]], ['2, k, 5', [-0.451213, -0.118276, 1.0]], ['2, k, 6', [-0.460817, 0.0478383, 1.0]], ['2, k, 7', [-0.460099, 0.104256, 1.0]], ['2, k, 8', [0.000554821, -0.261148, 1.0]], ['2, k, 9', [0.140949, -0.104099, 1.0]], ['2, k, 10', [0.212997, 0.0481124, 1.0]], ['2, k, 11', [0.212805, 0.102811, 1.0]], ['2, k, 12', [-0.241766, -0.753888, 1.0]], ['2, k, 13', [-0.27366, -1.12392, 1.0]], ['2, k, 14', [-0.265858, -1.44764, 1.0]], ['2, k, 15', [-0.223621, -1.5128, 1.0]], ['2, k, 16', [-0.0859972, -0.751926, 1.0]], ['2, k, 17', [-0.0519535, -1.12603, 1.0]], ['2, k, 18', [-0.075552, -1.46195, 1.0]], ['2, k, 19', [-0.0534069, -1.52987, 1.0]], ['2, k, 20', [-0.161794, -0.326074, 1.0]], ['2, k, 21', [-0.445647, 0.132189, 1.0]], ['2, k, 22', [-0.381091, 0.114486, 1.0]], ['2, k, 23', [0.225752, 0.135558, 1.0]], ['2, k, 24', [0.156329, 0.117902, 1.0]]]
[['2, k, 0', [-0.165636, -0.762028, 1.0]], ['2, k, 1', [-0.163603, -0.512431, 1.0]], ['2, k, 2', [-0.161304, -0.264196, 1.0]], ['2, k, 3', [-0.170673, -0.122941, 1.0]], ['2, k, 4', [-0.320367, -0.282831, 1.0]], ['2, k, 5', [-0.451235, -0.118289, 1.0]], ['2, k, 6', [-0.461345, 0.0475472, 1.0]], ['2, k, 7', [-0.46137, 0.101199, 1.0]], ['2, k, 8', [0.00111681, -0.25982, 1.0]], ['2, k, 9', [0.141872, -0.104231, 1.0]], ['2, k, 10', [0.212588, 0.0477424, 1.0]], ['2, k, 11', [0.212757, 0.0999949, 1.0]], ['2, k, 12', [-0.241499, -0.753656, 1.0]], ['2, k, 13', [-0.27356, -1.12421, 1.0]], ['2, k, 14', [-0.265152, -1.44796, 1.0]], ['2, k, 15', [-0.223888, -1.51342, 1.0]], ['2, k, 16', [-0.0857031, -0.751741, 1.0]], ['2, k, 17', [-0.0518455, -1.12629, 1.0]], ['2, k, 18', [-0.0755901, -1.46197, 1.0]], ['2, k, 19', [-0.0529687, -1.52997, 1.0]], ['2, k, 20', [-0.161875, -0.325929, 1.0]], ['2, k, 21', [-0.447197, 0.127105, 1.0]], ['2, k, 22', [-0.37953, 0.110208, 1.0]], ['2, k, 23', [0.218109, 0.136681, 1.0]], ['2, k, 24', [0.156414, 0.112512, 1.0]]]
[['2, k, 0', [-0.165278, -0.761803, 1.0]], ['2, k, 1', [-0.163901, -0.512571, 1.0]], ['2, k, 2', [-0.162948, -0.265432, 1.0]], ['2, k, 3', [-0.170925, -0.123106, 1.0]], ['2, k, 4', [-0.320489, -0.282818, 1.0]], ['2, k, 5', [-0.451478, -0.11959, 1.0]], ['2, k, 6', [-0.461508, 0.0467259, 1.0]], ['2, k, 7', [-0.459235, 0.0957655, 1.0]], ['2, k, 8', [0.00169187, -0.258668, 1.0]], ['2, k, 9', [0.141594, -0.106043, 1.0]], ['2, k, 10', [0.212152, 0.0440788, 1.0]], ['2, k, 11', [0.214102, 0.0936625, 1.0]], ['2, k, 12', [-0.241193, -0.753443, 1.0]], ['2, k, 13', [-0.273554, -1.1242, 1.0]], ['2, k, 14', [-0.265406, -1.44743, 1.0]], ['2, k, 15', [-0.255167, -1.49516, 1.0]], ['2, k, 16', [-0.0853097, -0.751533, 1.0]], ['2, k, 17', [-0.0518023, -1.1263, 1.0]], ['2, k, 18', [-0.0756126, -1.46212, 1.0]], ['2, k, 19', [-0.0528187, -1.53022, 1.0]], ['2, k, 20', [-0.163111, -0.326803, 1.0]], ['2, k, 21', [-0.443172, 0.122171, 1.0]], ['2, k, 22', [-0.378325, 0.102983, 1.0]], ['2, k, 23', [0.221611, 0.129055, 1.0]], ['2, k, 24', [0.15605, 0.10477, 1.0]]]
[['2, k, 0', [-0.165158, -0.761565, 1.0]], ['2, k, 1', [-0.164201, -0.512705, 1.0]], ['2, k, 2', [-0.163698, -0.266176, 1.0]], ['2, k, 3', [-0.171218, -0.123545, 1.0]], ['2, k, 4', [-0.320757, -0.282693, 1.0]], ['2, k, 5', [-0.451163, -0.123597, 1.0]], ['2, k, 6', [-0.464287, 0.0425563, 1.0]], ['2, k, 7', [-0.463142, 0.0873935, 1.0]], ['2, k, 8', [0.00184068, -0.25826, 1.0]], ['2, k, 9', [0.142097, -0.106389, 1.0]], ['2, k, 10', [0.210892, 0.0400803, 1.0]], ['2, k, 11', [0.212405, 0.0867189, 1.0]], ['2, k, 12', [-0.241035, -0.753274, 1.0]], ['2, k, 13', [-0.273347, -1.12399, 1.0]], ['2, k, 14', [-0.266012, -1.44546, 1.0]], ['2, k, 15', [-0.25613, -1.49303, 1.0]], ['2, k, 16', [-0.0852415, -0.751248, 1.0]], ['2, k, 17', [-0.0516449, -1.12672, 1.0]], ['2, k, 18', [-0.0756135, -1.46221, 1.0]], ['2, k, 19', [-0.056592, -1.5319, 1.0]], ['2, k, 20', [-0.163766, -0.327385, 1.0]], ['2, k, 21', [-0.453411, 0.114381, 1.0]], ['2, k, 22', [-0.388526, 0.0967734, 1.0]], ['2, k, 23', [0.22378, 0.116469, 1.0]], ['2, k, 24', [0.156661, 0.0984156, 1.0]]]
[['2, k, 0', [-0.165058, -0.761454, 1.0]], ['2, k, 1', [-0.16414, -0.512508, 1.0]], ['2, k, 2', [-0.163559, -0.265971, 1.0]], ['2, k, 3', [-0.171513, -0.123331, 1.0]], ['2, k, 4', [-0.320894, -0.282615, 1.0]], ['2, k, 5', [-0.451679, -0.12616, 1.0]], ['2, k, 6', [-0.466793, 0.0306945, 1.0]], ['2, k, 7', [-0.467636, 0.077221, 1.0]], ['2, k, 8', [0.00213524, -0.257647, 1.0]], ['2, k, 9', [0.141591, -0.110532, 1.0]], ['2, k, 10', [0.209513, 0.033832, 1.0]], ['2, k, 11', [0.208909, 0.078825, 1.0]], ['2, k, 12', [-0.240865, -0.753308, 1.0]], ['2, k, 13', [-0.273216, -1.12417, 1.0]], ['2, k, 14', [-0.26676, -1.44487, 1.0]], ['2, k, 15', [-0.25715, -1.49249, 1.0]], ['2, k, 16', [-0.0852183, -0.750995, 1.0]], ['2, k, 17', [-0.0515609, -1.12731, 1.0]], ['2, k, 18', [-0.0762313, -1.46416, 1.0]], ['2, k, 19', [-0.0563396, -1.5335, 1.0]], ['2, k, 20', [-0.163664, -0.327193, 1.0]], ['2, k, 21', [-0.452446, 0.105984, 1.0]], ['2, k, 22', [-0.393406, 0.0892667, 1.0]], ['2, k, 23', [0.226208, 0.106398, 1.0]], ['2, k, 24', [0.149181, 0.0904576, 1.0]]]
[['2, k, 0', [-0.164775, -0.761174, 1.0]], ['2, k, 1', [-0.163926, -0.512363, 1.0]], ['2, k, 2', [-0.163304, -0.265958, 1.0]], ['2, k, 3', [-0.171582, -0.123381, 1.0]], ['2, k, 4', [-0.320906, -0.282725, 1.0]], ['2, k, 5', [-0.45211, -0.130454, 1.0]], ['2, k, 6', [-0.468654, 0.0129906, 1.0]], ['2, k, 7', [-0.467908, 0.068627, 1.0]], ['2, k, 8', [0.00274848, -0.256796, 1.0]], ['2, k, 9', [0.142183, -0.114001, 1.0]], ['2, k, 10', [0.208443, 0.0266258, 1.0]], ['2, k, 11', [0.210544, 0.0707674, 1.0]], ['2, k, 12', [-0.240342, -0.753097, 1.0]], ['2, k, 13', [-0.272946, -1.1242, 1.0]], ['2, k, 14', [-0.267458, -1.44333, 1.0]], ['2, k, 15', [-0.258091, -1.49066, 1.0]], ['2, k, 16', [-0.0852107, -0.750645, 1.0]], ['2, k, 17', [-0.0515204, -1.12732, 1.0]], ['2, k, 18', [-0.0759671, -1.46405, 1.0]], ['2, k, 19', [-0.0563782, -1.5334, 1.0]], ['2, k, 20', [-0.163437, -0.327163, 1.0]], ['2, k, 21', [-0.457777, 0.0960601, 1.0]], ['2, k, 22', [-0.394044, 0.0746063, 1.0]], ['2, k, 23', [0.22256, 0.099801, 1.0]], ['2, k, 24', [0.150777, 0.0804427, 1.0]]]
[['2, k, 0', [-0.164023, -0.760522, 1.0]], ['2, k, 1', [-0.164142, -0.511472, 1.0]], ['2, k, 2', [-0.16436, -0.264833, 1.0]], ['2, k, 3', [-0.17196, -0.123652, 1.0]], ['2, k, 4', [-0.320941, -0.282584, 1.0]], ['2, k, 5', [-0.45299, -0.133647, 1.0]], ['2, k, 6', [-0.468096, 0.00929371, 1.0]], ['2, k, 7', [-0.466691, 0.0578246, 1.0]], ['2, k, 8', [0.00641027, -0.249351, 1.0]], ['2, k, 9', [0.144299, -0.119742, 1.0]], ['2, k, 10', [0.207838, 0.0167521, 1.0]], ['2, k, 11', [0.21011, 0.0598296, 1.0]], ['2, k, 12', [-0.239124, -0.752681, 1.0]], ['2, k, 13', [-0.272619, -1.12522, 1.0]], ['2, k, 14', [-0.266891, -1.44481, 1.0]], ['2, k, 15', [-0.25466, -1.49207, 1.0]], ['2, k, 16', [-0.0849302, -0.749766, 1.0]], ['2, k, 17', [-0.0514641, -1.12718, 1.0]], ['2, k, 18', [-0.0759993, -1.46403, 1.0]], ['2, k, 19', [-0.0567384, -1.53328, 1.0]], ['2, k, 20', [-0.164308, -0.326115, 1.0]], ['2, k, 21', [-0.457781, 0.0872629, 1.0]], ['2, k, 22', [-0.396917, 0.0648114, 1.0]], ['2, k, 23', [0.223669, 0.0870828, 1.0]], ['2, k, 24', [0.148615, 0.068415, 1.0]]]
[['2, k, 0', [-0.163518, -0.760664, 1.0]], ['2, k, 1', [-0.163964, -0.511579, 1.0]], ['2, k, 2', [-0.164299, -0.264917, 1.0]], ['2, k, 3', [-0.17201, -0.123746, 1.0]], ['2, k, 4', [-0.321004, -0.282216, 1.0]], ['2, k, 5', [-0.455307, -0.137002, 1.0]], ['2, k, 6', [-0.4681, 0.00275934, 1.0]], ['2, k, 7', [-0.466466, 0.0454698, 1.0]], ['2, k, 8', [0.00607747, -0.250077, 1.0]], ['2, k, 9', [0.145967, -0.127804, 1.0]], ['2, k, 10', [0.206302, 0.000881683, 1.0]], ['2, k, 11', [0.208926, 0.0476262, 1.0]], ['2, k, 12', [-0.23826, -0.752974, 1.0]], ['2, k, 13', [-0.272312, -1.12576, 1.0]], ['2, k, 14', [-0.266861, -1.44473, 1.0]], ['2, k, 15', [-0.255204, -1.49186, 1.0]], ['2, k, 16', [-0.0847608, -0.749799, 1.0]], ['2, k, 17', [-0.0516393, -1.12834, 1.0]], ['2, k, 18', [-0.0759659, -1.46414, 1.0]], ['2, k, 19', [-0.0488659, -1.53032, 1.0]], ['2, k, 20', [-0.164233, -0.326214, 1.0]], ['2, k, 21', [-0.454214, 0.0725412, 1.0]], ['2, k, 22', [-0.395156, 0.0548297, 1.0]], ['2, k, 23', [0.209704, 0.0821111, 1.0]], ['2, k, 24', [0.142149, 0.0564236, 1.0]]]
[['2, k, 0', [-0.163199, -0.760922, 1.0]], ['2, k, 1', [-0.163846, -0.511524, 1.0]], ['2, k, 2', [-0.164214, -0.26475, 1.0]], ['2, k, 3', [-0.172061, -0.124121, 1.0]], ['2, k, 4', [-0.320565, -0.281086, 1.0]], ['2, k, 5', [-0.455718, -0.163927, 1.0]], ['2, k, 6', [-0.468771, -0.0158459, 1.0]], ['2, k, 7', [-0.466937, 0.028454, 1.0]], ['2, k, 8', [0.00580786, -0.250342, 1.0]], ['2, k, 9', [0.16331, -0.132192, 1.0]], ['2, k, 10', [0.208658, -0.00828544, 1.0]], ['2, k, 11', [0.210579, 0.0302203, 1.0]], ['2, k, 12', [-0.237671, -0.753259, 1.0]], ['2, k, 13', [-0.272122, -1.1261, 1.0]], ['2, k, 14', [-0.267687, -1.44256, 1.0]], ['2, k, 15', [-0.257682, -1.48952, 1.0]], ['2, k, 16', [-0.0846773, -0.750044, 1.0]], ['2, k, 17', [-0.0516722, -1.12843, 1.0]], ['2, k, 18', [-0.0748233, -1.46271, 1.0]], ['2, k, 19', [-0.0529125, -1.53111, 1.0]], ['2, k, 20', [-0.164163, -0.326095, 1.0]], ['2, k, 21', [-0.449726, 0.054643, 1.0]], ['2, k, 22', [-0.396424, 0.0369734, 1.0]], ['2, k, 23', [0.217204, 0.0580768, 1.0]], ['2, k, 24', [0.147302, 0.0386487, 1.0]]]
[['2, k, 0', [-0.162796, -0.764024, 1.0]], ['2, k, 1', [-0.163615, -0.511988, 1.0]], ['2, k, 2', [-0.16395, -0.264403, 1.0]], ['2, k, 3', [-0.172084, -0.124188, 1.0]], ['2, k, 4', [-0.321173, -0.284132, 1.0]], ['2, k, 5', [-0.457064, -0.170429, 1.0]], ['2, k, 6', [-0.469431, -0.0276549, 1.0]], ['2, k, 7', [-0.468347, 0.0120416, 1.0]], ['2, k, 8', [0.00481377, -0.25491, 1.0]], ['2, k, 9', [0.145804, -0.167129, 1.0]], ['2, k, 10', [0.20423, -0.02722, 1.0]], ['2, k, 11', [0.205487, 0.00943927, 1.0]], ['2, k, 12', [-0.237087, -0.756495, 1.0]], ['2, k, 13', [-0.271927, -1.12626, 1.0]], ['2, k, 14', [-0.267308, -1.44369, 1.0]], ['2, k, 15', [-0.23528, -1.51287, 1.0]], ['2, k, 16', [-0.0844731, -0.752989, 1.0]], ['2, k, 17', [-0.0515916, -1.12854, 1.0]], ['2, k, 18', [-0.074829, -1.46269, 1.0]], ['2, k, 19', [-0.0489073, -1.52886, 1.0]], ['2, k, 20', [-0.163984, -0.325966, 1.0]], ['2, k, 21', [-0.452669, 0.0363809, 1.0]], ['2, k, 22', [-0.397909, 0.0121189, 1.0]], ['2, k, 23', [0.221105, 0.0316181, 1.0]], ['2, k, 24', [0.1379, 0.0152407, 1.0]]]
