[['2, k, 0', [-0.249446, -0.480291, 1.0]], ['2, k, 1', [-0.234848, -0.157365, 1.0]], ['2, k, 2', [-0.219459, 0.159267, 1.0]], ['2, k, 3', [-0.195794, 0.311822, 1.0]], ['2, k, 4', [-0.397637, 0.0752874, 1.0]], ['2, k, 5', [-0.470752, -0.226233, 1.0]], ['2, k, 6', [-0.506908, -0.475848, 1.0]], ['2, k, 7', [-0.510644, -0.534009, 1.0]], ['2, k, 8', [-0.0575663, 0.0595867, 1.0]], ['2, k, 9', [-0.000694044, -0.223392, 1.0]], ['2, k, 10', [0.0265246, -0.473701, 1.0]], ['2, k, 11', [0.0199067, -0.533374, 1.0]], ['2, k, 12', [-0.323839, -0.47085, 1.0]], ['2, k, 13', [-0.348062, -0.924694, 1.0]], ['2, k, 14', [-0.393472, -1.30236, 1.0]], ['2, k, 15', [-0.390137, -1.36914, 1.0]], ['2, k, 16', [-0.168945, -0.477959, 1.0]], ['2, k, 17', [-0.177713, -0.997372, 1.0]], ['2, k, 18', [-0.184866, -1.33281, 1.0]], ['2, k, 19', [-0.158936, -1.35938, 1.0]], ['2, k, 20', [-0.22346, 0.0809682, 1.0]], ['2, k, 21', [-0.510414, -0.61452, 1.0]], ['2, k, 22', [-0.542344, -0.51798, 1.0]], ['2, k, 23', [0.00208242, -0.613629, 1.0]], ['2, k, 24', [0.051487, -0.550808, 1.0]]]
[['2, k, 0', [-0.147417, -0.489554, 1.0]], ['2, k, 1', [-0.161675, -0.16276, 1.0]], ['2, k, 2', [-0.178267, 0.15567, 1.0]], ['2, k, 3', [-0.170967, 0.305528, 1.0]], ['2, k, 4', [-0.342985, 0.0706491, 1.0]], ['2, k, 5', [-0.535528, -0.0844537, 1.0]], ['2, k, 6', [-0.400037, -0.300054, 1.0]], ['2, k, 7', [-0.338372, -0.357828, 1.0]], ['2, k, 8', [0.00268667, 0.0815725, 1.0]], ['2, k, 9', [0.1235, -0.0788057, 1.0]], ['2, k, 10', [0.0854896, -0.292792, 1.0]], ['2, k, 11', [0.0325077, -0.335412, 1.0]], ['2, k, 12', [-0.222052, -0.484366, 1.0]], ['2, k, 13', [-0.291084, -0.900681, 1.0]], ['2, k, 14', [-0.3741, -1.28741, 1.0]], ['2, k, 15', [-0.378149, -1.35628, 1.0]], ['2, k, 16', [-0.0689734, -0.481927, 1.0]], ['2, k, 17', [-0.121241, -0.930185, 1.0]], ['2, k, 18', [-0.160586, -1.28647, 1.0]], ['2, k, 19', [-0.14563, -1.35938, 1.0]], ['2, k, 20', [-0.173824, 0.0767154, 1.0]], ['2, k, 21', [-0.299324, -0.428732, 1.0]], ['2, k, 22', [-0.296105, -0.295121, 1.0]], ['2, k, 23', [0.0181733, -0.418478, 1.0]], ['2, k, 24', [0.0388409, -0.382141, 1.0]]]
[['2, k, 0', [-0.152794, -0.488963, 1.0]], ['2, k, 1', [-0.164658, -0.162242, 1.0]], ['2, k, 2', [-0.178589, 0.156019, 1.0]], ['2, k, 3', [-0.170088, 0.30595, 1.0]], ['2, k, 4', [-0.343111, 0.0708542, 1.0]], ['2, k, 5', [-0.538667, -0.079435, 1.0]], ['2, k, 6', [-0.400977, -0.300168, 1.0]], ['2, k, 7', [-0.339073, -0.358383, 1.0]], ['2, k, 8', [0.00179619, 0.0815648, 1.0]], ['2, k, 9', [0.12134, -0.0820289, 1.0]], ['2, k, 10', [0.0796495, -0.296155, 1.0]], ['2, k, 11', [0.023988, -0.344538, 1.0]], ['2, k, 12', [-0.227626, -0.483248, 1.0]], ['2, k, 13', [-0.294625, -0.902622, 1.0]], ['2, k, 14', [-0.374688, -1.28524, 1.0]], ['2, k, 15', [-0.359068, -1.3546, 1.0]], ['2, k, 16', [-0.074018, -0.481857, 1.0]], ['2, k, 17', [-0.124297, -0.927447, 1.0]], ['2, k, 18', [-0.167867, -1.28413, 1.0]], ['2, k, 19', [-0.142178, -1.35596, 1.0]], ['2, k, 20', [-0.1747, 0.0772451, 1.0]], ['2, k, 21', [-0.295254, -0.424752, 1.0]], ['2, k, 22', [-0.296074, -0.31003, 1.0]], ['2, k, 23', [0.012773, -0.428652, 1.0]], ['2, k, 24', [0.041499, -0.3798, 1.0]]]
[['2, k, 0', [-0.154497, -0.488331, 1.0]], ['2, k, 1', [-0.165965, -0.161782, 1.0]], ['2, k, 2', [-0.178782, 0.156335, 1.0]], ['2, k, 3', [-0.169093, 0.30729, 1.0]], ['2, k, 4', [-0.352249, 0.0736399, 1.0]], ['2, k, 5', [-0.542324, -0.0784406, 1.0]], ['2, k, 6', [-0.425919, -0.303603, 1.0]], ['2, k, 7', [-0.361153, -0.35571, 1.0]], ['2, k, 8', [0.00128759, 0.0813839, 1.0]], ['2, k, 9', [0.116053, -0.0929196, 1.0]], ['2, k, 10', [0.0749502, -0.307842, 1.0]], ['2, k, 11', [0.0160504, -0.349797, 1.0]], ['2, k, 12', [-0.228572, -0.47943, 1.0]], ['2, k, 13', [-0.300477, -0.897032, 1.0]], ['2, k, 14', [-0.375496, -1.28219, 1.0]], ['2, k, 15', [-0.350785, -1.35376, 1.0]], ['2, k, 16', [-0.0774696, -0.483781, 1.0]], ['2, k, 17', [-0.125142, -0.926424, 1.0]], ['2, k, 18', [-0.170886, -1.28829, 1.0]], ['2, k, 19', [-0.158615, -1.3556, 1.0]], ['2, k, 20', [-0.17523, 0.0776947, 1.0]], ['2, k, 21', [-0.333739, -0.437552, 1.0]], ['2, k, 22', [-0.318444, -0.318958, 1.0]], ['2, k, 23', [0.00337243, -0.434713, 1.0]], ['2, k, 24', [0.0398308, -0.386637, 1.0]]]
[['2, k, 0', [-0.161869, -0.485465, 1.0]], ['2, k, 1', [-0.170061, -0.159973, 1.0]], ['2, k, 2', [-0.179659, 0.15738, 1.0]], ['2, k, 3', [-0.16794, 0.308568, 1.0]], ['2, k, 4', [-0.356073, 0.0748073, 1.0]], ['2, k, 5', [-0.547003, -0.0723257, 1.0]], ['2, k, 6', [-0.398942, -0.309549, 1.0]], ['2, k, 7', [-0.333281, -0.382618, 1.0]], ['2, k, 8', [-0.00125975, 0.0784968, 1.0]], ['2, k, 9', [0.115872, -0.0947822, 1.0]], ['2, k, 10', [0.0661534, -0.306819, 1.0]], ['2, k, 11', [0.00831983, -0.353787, 1.0]], ['2, k, 12', [-0.235573, -0.474812, 1.0]], ['2, k, 13', [-0.307532, -0.897948, 1.0]], ['2, k, 14', [-0.375513, -1.28142, 1.0]], ['2, k, 15', [-0.385871, -1.36637, 1.0]], ['2, k, 16', [-0.0841604, -0.483005, 1.0]], ['2, k, 17', [-0.128896, -0.91886, 1.0]], ['2, k, 18', [-0.173977, -1.29038, 1.0]], ['2, k, 19', [-0.160529, -1.35742, 1.0]], ['2, k, 20', [-0.176939, 0.0790395, 1.0]], ['2, k, 21', [-0.283117, -0.445889, 1.0]], ['2, k, 22', [-0.284395, -0.319053, 1.0]], ['2, k, 23', [-0.00255327, -0.436544, 1.0]], ['2, k, 24', [0.0332816, -0.38683, 1.0]]]
[['2, k, 0', [-0.167592, -0.485987, 1.0]], ['2, k, 1', [-0.173378, -0.159919, 1.0]], ['2, k, 2', [-0.180437, 0.157797, 1.0]], ['2, k, 3', [-0.167491, 0.308166, 1.0]], ['2, k, 4', [-0.355111, 0.0752109, 1.0]], ['2, k, 5', [-0.548888, -0.0685876, 1.0]], ['2, k, 6', [-0.453575, -0.30487, 1.0]], ['2, k, 7', [-0.380941, -0.362029, 1.0]], ['2, k, 8', [-0.00385987, 0.0766132, 1.0]], ['2, k, 9', [0.113711, -0.0956024, 1.0]], ['2, k, 10', [0.0623576, -0.307677, 1.0]], ['2, k, 11', [0.0025547, -0.354359, 1.0]], ['2, k, 12', [-0.241817, -0.476274, 1.0]], ['2, k, 13', [-0.312806, -0.891309, 1.0]], ['2, k, 14', [-0.374144, -1.27897, 1.0]], ['2, k, 15', [-0.385444, -1.3614, 1.0]], ['2, k, 16', [-0.089161, -0.482752, 1.0]], ['2, k, 17', [-0.132191, -0.897804, 1.0]], ['2, k, 18', [-0.167273, -1.28732, 1.0]], ['2, k, 19', [-0.160422, -1.35708, 1.0]], ['2, k, 20', [-0.178368, 0.0794546, 1.0]], ['2, k, 21', [-0.363779, -0.445093, 1.0]], ['2, k, 22', [-0.346002, -0.32695, 1.0]], ['2, k, 23', [-0.0100086, -0.433864, 1.0]], ['2, k, 24', [0.0232851, -0.399426, 1.0]]]
[['2, k, 0', [-0.171767, -0.483304, 1.0]], ['2, k, 1', [-0.175871, -0.158694, 1.0]], ['2, k, 2', [-0.181058, 0.158194, 1.0]], ['2, k, 3', [-0.166917, 0.308528, 1.0]], ['2, k, 4', [-0.357185, 0.0765803, 1.0]], ['2, k, 5', [-0.552312, -0.0630727, 1.0]], ['2, k, 6', [-0.436099, -0.283093, 1.0]], ['2, k, 7', [-0.37398, -0.34796, 1.0]], ['2, k, 8', [-0.00645829, 0.0763667, 1.0]], ['2, k, 9', [0.107645, -0.105605, 1.0]], ['2, k, 10', [0.0531948, -0.318896, 1.0]], ['2, k, 11', [-0.00890755, -0.365731, 1.0]], ['2, k, 12', [-0.246052, -0.471902, 1.0]], ['2, k, 13', [-0.316278, -0.892179, 1.0]], ['2, k, 14', [-0.374989, -1.27959, 1.0]], ['2, k, 15', [-0.38449, -1.35708, 1.0]], ['2, k, 16', [-0.0931427, -0.481526, 1.0]], ['2, k, 17', [-0.132564, -0.896896, 1.0]], ['2, k, 18', [-0.165426, -1.28667, 1.0]], ['2, k, 19', [-0.123064, -1.3637, 1.0]], ['2, k, 20', [-0.179508, 0.0800306, 1.0]], ['2, k, 21', [-0.332508, -0.415678, 1.0]], ['2, k, 22', [-0.33004, -0.292883, 1.0]], ['2, k, 23', [-0.0203624, -0.444304, 1.0]], ['2, k, 24', [0.00674882, -0.383283, 1.0]]]
[['2, k, 0', [-0.190425, -0.480777, 1.0]], ['2, k, 1', [-0.182682, -0.157418, 1.0]], ['2, k, 2', [-0.181457, 0.158842, 1.0]], ['2, k, 3', [-0.165735, 0.309067, 1.0]], ['2, k, 4', [-0.35603, 0.0805709, 1.0]], ['2, k, 5', [-0.562635, -0.0573749, 1.0]], ['2, k, 6', [-0.45849, -0.285809, 1.0]], ['2, k, 7', [-0.391181, -0.3416, 1.0]], ['2, k, 8', [-0.00859276, 0.0757569, 1.0]], ['2, k, 9', [0.106945, -0.104615, 1.0]], ['2, k, 10', [0.0500822, -0.319899, 1.0]], ['2, k, 11', [-0.0139414, -0.367543, 1.0]], ['2, k, 12', [-0.264648, -0.467917, 1.0]], ['2, k, 13', [-0.323425, -0.838253, 1.0]], ['2, k, 14', [-0.370334, -1.22343, 1.0]], ['2, k, 15', [-0.38432, -1.3386, 1.0]], ['2, k, 16', [-0.111232, -0.480796, 1.0]], ['2, k, 17', [-0.152235, -0.938966, 1.0]], ['2, k, 18', [-0.165591, -1.30121, 1.0]], ['2, k, 19', [-0.147288, -1.3564, 1.0]], ['2, k, 20', [-0.18105, 0.0807808, 1.0]], ['2, k, 21', [-0.372502, -0.420857, 1.0]], ['2, k, 22', [-0.355574, -0.313246, 1.0]], ['2, k, 23', [-0.0219861, -0.447938, 1.0]], ['2, k, 24', [0.00777371, -0.386151, 1.0]]]
[['2, k, 0', [-0.196384, -0.480482, 1.0]], ['2, k, 1', [-0.187254, -0.157253, 1.0]], ['2, k, 2', [-0.182297, 0.158909, 1.0]], ['2, k, 3', [-0.16546, 0.309217, 1.0]], ['2, k, 4', [-0.358811, 0.0812141, 1.0]], ['2, k, 5', [-0.566452, -0.0558049, 1.0]], ['2, k, 6', [-0.456976, -0.281268, 1.0]], ['2, k, 7', [-0.394568, -0.336075, 1.0]], ['2, k, 8', [-0.0100404, 0.0752225, 1.0]], ['2, k, 9', [0.103972, -0.108319, 1.0]], ['2, k, 10', [0.0378381, -0.320038, 1.0]], ['2, k, 11', [-0.0238613, -0.365855, 1.0]], ['2, k, 12', [-0.269044, -0.466826, 1.0]], ['2, k, 13', [-0.333351, -0.88364, 1.0]], ['2, k, 14', [-0.376265, -1.27128, 1.0]], ['2, k, 15', [-0.390571, -1.35451, 1.0]], ['2, k, 16', [-0.118973, -0.481626, 1.0]], ['2, k, 17', [-0.143712, -0.885106, 1.0]], ['2, k, 18', [-0.168166, -1.27485, 1.0]], ['2, k, 19', [-0.127602, -1.36287, 1.0]], ['2, k, 20', [-0.182841, 0.0808543, 1.0]], ['2, k, 21', [-0.36986, -0.412056, 1.0]], ['2, k, 22', [-0.352614, -0.296361, 1.0]], ['2, k, 23', [-0.0378757, -0.449319, 1.0]], ['2, k, 24', [-0.00264281, -0.388243, 1.0]]]
[['2, k, 0', [-0.21189, -0.476823, 1.0]], ['2, k, 1', [-0.194751, -0.155118, 1.0]], ['2, k, 2', [-0.18329, 0.159783, 1.0]], ['2, k, 3', [-0.164819, 0.309689, 1.0]], ['2, k, 4', [-0.358674, 0.0821179, 1.0]], ['2, k, 5', [-0.567606, -0.0509404, 1.0]], ['2, k, 6', [-0.459216, -0.277668, 1.0]], ['2, k, 7', [-0.403024, -0.338403, 1.0]], ['2, k, 8', [-0.0105468, 0.075217, 1.0]], ['2, k, 9', [0.100338, -0.11325, 1.0]], ['2, k, 10', [0.00932701, -0.314627, 1.0]], ['2, k, 11', [-0.0405091, -0.365546, 1.0]], ['2, k, 12', [-0.283814, -0.461958, 1.0]], ['2, k, 13', [-0.335101, -0.881664, 1.0]], ['2, k, 14', [-0.377264, -1.26949, 1.0]], ['2, k, 15', [-0.387609, -1.35398, 1.0]], ['2, k, 16', [-0.134825, -0.479194, 1.0]], ['2, k, 17', [-0.163287, -0.926122, 1.0]], ['2, k, 18', [-0.170067, -1.30223, 1.0]], ['2, k, 19', [-0.166138, -1.36035, 1.0]], ['2, k, 20', [-0.185185, 0.0819961, 1.0]], ['2, k, 21', [-0.385987, -0.411325, 1.0]], ['2, k, 22', [-0.357675, -0.29358, 1.0]], ['2, k, 23', [-0.0684165, -0.436528, 1.0]], ['2, k, 24', [-0.0103215, -0.391278, 1.0]]]
[['2, k, 0', [-0.22306, -0.471767, 1.0]], ['2, k, 1', [-0.201398, -0.152618, 1.0]], ['2, k, 2', [-0.184437, 0.160307, 1.0]], ['2, k, 3', [-0.164004, 0.310082, 1.0]], ['2, k, 4', [-0.358791, 0.0875148, 1.0]], ['2, k, 5', [-0.570437, -0.047351, 1.0]], ['2, k, 6', [-0.460862, -0.274117, 1.0]], ['2, k, 7', [-0.411466, -0.330347, 1.0]], ['2, k, 8', [-0.0123596, 0.0744665, 1.0]], ['2, k, 9', [0.098988, -0.11259, 1.0]], ['2, k, 10', [-0.00227007, -0.304758, 1.0]], ['2, k, 11', [-0.0536279, -0.355758, 1.0]], ['2, k, 12', [-0.297273, -0.45388, 1.0]], ['2, k, 13', [-0.338037, -0.879294, 1.0]], ['2, k, 14', [-0.380733, -1.26704, 1.0]], ['2, k, 15', [-0.385091, -1.35438, 1.0]], ['2, k, 16', [-0.143699, -0.476627, 1.0]], ['2, k, 17', [-0.163427, -0.926867, 1.0]], ['2, k, 18', [-0.174432, -1.30974, 1.0]], ['2, k, 19', [-0.109253, -1.36719, 1.0]], ['2, k, 20', [-0.187668, 0.0829157, 1.0]], ['2, k, 21', [-0.38527, -0.403987, 1.0]], ['2, k, 22', [-0.363899, -0.289176, 1.0]], ['2, k, 23', [-0.0930403, -0.41876, 1.0]], ['2, k, 24', [-0.021884, -0.398132, 1.0]]]
[['2, k, 0', [-0.229696, -0.471139, 1.0]], ['2, k, 1', [-0.204794, -0.15172, 1.0]], ['2, k, 2', [-0.18476, 0.160945, 1.0]], ['2, k, 3', [-0.163245, 0.31112, 1.0]], ['2, k, 4', [-0.358742, 0.0874474, 1.0]], ['2, k, 5', [-0.574464, -0.0413693, 1.0]], ['2, k, 6', [-0.466706, -0.268974, 1.0]], ['2, k, 7', [-0.416161, -0.33236, 1.0]], ['2, k, 8', [-0.0156539, 0.0746113, 1.0]], ['2, k, 9', [0.095475, -0.113203, 1.0]], ['2, k, 10', [-0.00350605, -0.307835, 1.0]], ['2, k, 11', [-0.0625299, -0.362732, 1.0]], ['2, k, 12', [-0.304177, -0.452534, 1.0]], ['2, k, 13', [-0.339282, -0.827282, 1.0]], ['2, k, 14', [-0.376429, -1.21314, 1.0]], ['2, k, 15', [-0.381149, -1.33154, 1.0]], ['2, k, 16', [-0.149951, -0.476876, 1.0]], ['2, k, 17', [-0.164601, -0.927383, 1.0]], ['2, k, 18', [-0.172197, -1.30805, 1.0]], ['2, k, 19', [-0.153442, -1.35645, 1.0]], ['2, k, 20', [-0.188694, 0.0836387, 1.0]], ['2, k, 21', [-0.395485, -0.404341, 1.0]], ['2, k, 22', [-0.36905, -0.287544, 1.0]], ['2, k, 23', [-0.0937939, -0.426545, 1.0]], ['2, k, 24', [-0.0353532, -0.400786, 1.0]]]
[['2, k, 0', [-0.233487, -0.470979, 1.0]], ['2, k, 1', [-0.207175, -0.151563, 1.0]], ['2, k, 2', [-0.185365, 0.161111, 1.0]], ['2, k, 3', [-0.162663, 0.311809, 1.0]], ['2, k, 4', [-0.358944, 0.0875405, 1.0]], ['2, k, 5', [-0.577671, -0.0374962, 1.0]], ['2, k, 6', [-0.468834, -0.264075, 1.0]], ['2, k, 7', [-0.425772, -0.322169, 1.0]], ['2, k, 8', [-0.0152159, 0.0750393, 1.0]], ['2, k, 9', [0.0903633, -0.118088, 1.0]], ['2, k, 10', [-0.00851356, -0.312839, 1.0]], ['2, k, 11', [-0.0719316, -0.371339, 1.0]], ['2, k, 12', [-0.307828, -0.453075, 1.0]], ['2, k, 13', [-0.341274, -0.828663, 1.0]], ['2, k, 14', [-0.378402, -1.21442, 1.0]], ['2, k, 15', [-0.379104, -1.3313, 1.0]], ['2, k, 16', [-0.154073, -0.476169, 1.0]], ['2, k, 17', [-0.170601, -0.929775, 1.0]], ['2, k, 18', [-0.171284, -1.30345, 1.0]], ['2, k, 19', [-0.154678, -1.35623, 1.0]], ['2, k, 20', [-0.189934, 0.0838067, 1.0]], ['2, k, 21', [-0.400278, -0.395361, 1.0]], ['2, k, 22', [-0.370692, -0.278364, 1.0]], ['2, k, 23', [-0.106267, -0.432097, 1.0]], ['2, k, 24', [-0.0481272, -0.400503, 1.0]]]
[['2, k, 0', [-0.246737, -0.470552, 1.0]], ['2, k, 1', [-0.214609, -0.151604, 1.0]], ['2, k, 2', [-0.18699, 0.160878, 1.0]], ['2, k, 3', [-0.162548, 0.311635, 1.0]], ['2, k, 4', [-0.359589, 0.0911854, 1.0]], ['2, k, 5', [-0.58065, -0.013247, 1.0]], ['2, k, 6', [-0.484, -0.247108, 1.0]], ['2, k, 7', [-0.447399, -0.301726, 1.0]], ['2, k, 8', [-0.0202694, 0.0727445, 1.0]], ['2, k, 9', [0.0866995, -0.118232, 1.0]], ['2, k, 10', [-0.0114653, -0.316338, 1.0]], ['2, k, 11', [-0.0777463, -0.363454, 1.0]], ['2, k, 12', [-0.320518, -0.450832, 1.0]], ['2, k, 13', [-0.344529, -0.827361, 1.0]], ['2, k, 14', [-0.379646, -1.21355, 1.0]], ['2, k, 15', [-0.378957, -1.33031, 1.0]], ['2, k, 16', [-0.166739, -0.477724, 1.0]], ['2, k, 17', [-0.173451, -0.931401, 1.0]], ['2, k, 18', [-0.18119, -1.3138, 1.0]], ['2, k, 19', [-0.0938721, -1.36621, 1.0]], ['2, k, 20', [-0.192964, 0.0835924, 1.0]], ['2, k, 21', [-0.417008, -0.381856, 1.0]], ['2, k, 22', [-0.396776, -0.263107, 1.0]], ['2, k, 23', [-0.111875, -0.433722, 1.0]], ['2, k, 24', [-0.0595694, -0.394044, 1.0]]]
[['2, k, 0', [-0.252808, -0.468434, 1.0]], ['2, k, 1', [-0.218378, -0.150697, 1.0]], ['2, k, 2', [-0.188049, 0.160921, 1.0]], ['2, k, 3', [-0.161949, 0.311884, 1.0]], ['2, k, 4', [-0.359883, 0.092065, 1.0]], ['2, k, 5', [-0.582329, -0.013232, 1.0]], ['2, k, 6', [-0.487824, -0.247523, 1.0]], ['2, k, 7', [-0.453238, -0.304481, 1.0]], ['2, k, 8', [-0.0195281, 0.0741268, 1.0]], ['2, k, 9', [0.0821704, -0.123545, 1.0]], ['2, k, 10', [-0.0240296, -0.322191, 1.0]], ['2, k, 11', [-0.0882284, -0.373532, 1.0]], ['2, k, 12', [-0.326175, -0.449477, 1.0]], ['2, k, 13', [-0.347193, -0.826414, 1.0]], ['2, k, 14', [-0.381003, -1.21358, 1.0]], ['2, k, 15', [-0.384388, -1.3305, 1.0]], ['2, k, 16', [-0.173398, -0.474743, 1.0]], ['2, k, 17', [-0.177931, -0.939343, 1.0]], ['2, k, 18', [-0.176608, -1.30862, 1.0]], ['2, k, 19', [-0.163086, -1.35547, 1.0]], ['2, k, 20', [-0.194775, 0.083822, 1.0]], ['2, k, 21', [-0.429143, -0.382771, 1.0]], ['2, k, 22', [-0.401213, -0.273433, 1.0]], ['2, k, 23', [-0.11869, -0.443066, 1.0]], ['2, k, 24', [-0.0631381, -0.401201, 1.0]]]
[['2, k, 0', [-0.261514, -0.473243, 1.0]], ['2, k, 1', [-0.223234, -0.152833, 1.0]], ['2, k, 2', [-0.189422, 0.16023, 1.0]], ['2, k, 3', [-0.16168, 0.311685, 1.0]], ['2, k, 4', [-0.359283, 0.0887951, 1.0]], ['2, k, 5', [-0.581122, 5.49637e-05, 1.0]], ['2, k, 6', [-0.497587, -0.240363, 1.0]], ['2, k, 7', [-0.464759, -0.298351, 1.0]], ['2, k, 8', [-0.0192962, 0.0749694, 1.0]], ['2, k, 9', [0.0797465, -0.125256, 1.0]], ['2, k, 10', [-0.0277608, -0.325528, 1.0]], ['2, k, 11', [-0.0986234, -0.36825, 1.0]], ['2, k, 12', [-0.334725, -0.457993, 1.0]], ['2, k, 13', [-0.368972, -0.93645, 1.0]], ['2, k, 14', [-0.38974, -1.27947, 1.0]], ['2, k, 15', [-0.386912, -1.35335, 1.0]], ['2, k, 16', [-0.182711, -0.476922, 1.0]], ['2, k, 17', [-0.181777, -0.937515, 1.0]], ['2, k, 18', [-0.179067, -1.30589, 1.0]], ['2, k, 19', [-0.164579, -1.35547, 1.0]], ['2, k, 20', [-0.197021, 0.0828903, 1.0]], ['2, k, 21', [-0.45187, -0.381617, 1.0]], ['2, k, 22', [-0.398444, -0.286171, 1.0]], ['2, k, 23', [-0.127738, -0.446503, 1.0]], ['2, k, 24', [-0.0903559, -0.403604, 1.0]]]
[['2, k, 0', [-0.278163, -0.476802, 1.0]], ['2, k, 1', [-0.230515, -0.154608, 1.0]], ['2, k, 2', [-0.190471, 0.159676, 1.0]], ['2, k, 3', [-0.161093, 0.310474, 1.0]], ['2, k, 4', [-0.359838, 0.0886145, 1.0]], ['2, k, 5', [-0.582661, 0.000409046, 1.0]], ['2, k, 6', [-0.505974, -0.241983, 1.0]], ['2, k, 7', [-0.475299, -0.301387, 1.0]], ['2, k, 8', [-0.0193414, 0.0746993, 1.0]], ['2, k, 9', [0.077155, -0.127602, 1.0]], ['2, k, 10', [-0.0316886, -0.329309, 1.0]], ['2, k, 11', [-0.106155, -0.37818, 1.0]], ['2, k, 12', [-0.350047, -0.462232, 1.0]], ['2, k, 13', [-0.368782, -0.936638, 1.0]], ['2, k, 14', [-0.392081, -1.28236, 1.0]], ['2, k, 15', [-0.415726, -1.35803, 1.0]], ['2, k, 16', [-0.198935, -0.479118, 1.0]], ['2, k, 17', [-0.184191, -0.938057, 1.0]], ['2, k, 18', [-0.182515, -1.31014, 1.0]], ['2, k, 19', [-0.164897, -1.35525, 1.0]], ['2, k, 20', [-0.199218, 0.082157, 1.0]], ['2, k, 21', [-0.459185, -0.381718, 1.0]], ['2, k, 22', [-0.412997, -0.287454, 1.0]], ['2, k, 23', [-0.13137, -0.451978, 1.0]], ['2, k, 24', [-0.0889658, -0.406847, 1.0]]]
[['2, k, 0', [-0.285233, -0.47932, 1.0]], ['2, k, 1', [-0.234789, -0.156031, 1.0]], ['2, k, 2', [-0.191014, 0.1593, 1.0]], ['2, k, 3', [-0.160067, 0.309929, 1.0]], ['2, k, 4', [-0.360228, 0.0894075, 1.0]], ['2, k, 5', [-0.581654, 0.00538901, 1.0]], ['2, k, 6', [-0.510921, -0.239167, 1.0]], ['2, k, 7', [-0.487315, -0.306091, 1.0]], ['2, k, 8', [-0.0371495, 0.0634473, 1.0]], ['2, k, 9', [0.0714185, -0.12555, 1.0]], ['2, k, 10', [-0.0370958, -0.34216, 1.0]], ['2, k, 11', [-0.108161, -0.374942, 1.0]], ['2, k, 12', [-0.35722, -0.464361, 1.0]], ['2, k, 13', [-0.374737, -0.946457, 1.0]], ['2, k, 14', [-0.392282, -1.28128, 1.0]], ['2, k, 15', [-0.395111, -1.35363, 1.0]], ['2, k, 16', [-0.205748, -0.481864, 1.0]], ['2, k, 17', [-0.189761, -0.944015, 1.0]], ['2, k, 18', [-0.18312, -1.30852, 1.0]], ['2, k, 19', [-0.16461, -1.37141, 1.0]], ['2, k, 20', [-0.200619, 0.0816004, 1.0]], ['2, k, 21', [-0.475479, -0.38413, 1.0]], ['2, k, 22', [-0.41592, -0.291356, 1.0]], ['2, k, 23', [-0.126122, -0.463488, 1.0]], ['2, k, 24', [-0.100995, -0.403023, 1.0]]]
[['2, k, 0', [-0.296555, -0.48595, 1.0]], ['2, k, 1', [-0.24091, -0.159852, 1.0]], ['2, k, 2', [-0.191845, 0.157995, 1.0]], ['2, k, 3', [-0.159883, 0.308652, 1.0]], ['2, k, 4', [-0.360889, 0.0901075, 1.0]], ['2, k, 5', [-0.581983, 0.0140221, 1.0]], ['2, k, 6', [-0.520343, -0.233423, 1.0]], ['2, k, 7', [-0.497536, -0.296291, 1.0]], ['2, k, 8', [-0.0384349, 0.0605431, 1.0]], ['2, k, 9', [0.0643341, -0.134033, 1.0]], ['2, k, 10', [-0.0373417, -0.357386, 1.0]], ['2, k, 11', [-0.120477, -0.386606, 1.0]], ['2, k, 12', [-0.367776, -0.4683, 1.0]], ['2, k, 13', [-0.38351, -0.955696, 1.0]], ['2, k, 14', [-0.393581, -1.28183, 1.0]], ['2, k, 15', [-0.389175, -1.35384, 1.0]], ['2, k, 16', [-0.217745, -0.491426, 1.0]], ['2, k, 17', [-0.200435, -0.91442, 1.0]], ['2, k, 18', [-0.182915, -1.30726, 1.0]], ['2, k, 19', [-0.178196, -1.35656, 1.0]], ['2, k, 20', [-0.202642, 0.0798113, 1.0]], ['2, k, 21', [-0.483772, -0.375435, 1.0]], ['2, k, 22', [-0.458398, -0.301311, 1.0]], ['2, k, 23', [-0.129949, -0.480208, 1.0]], ['2, k, 24', [-0.111397, -0.403513, 1.0]]]
