[['2, k, 0', [0.3140246, -0.2068447, 1.0]], ['2, k, 1', [0.3390146, 0.07864564, 1.0]], ['2, k, 2', [0.3623293, 0.3573843, 1.0]], ['2, k, 3', [0.3597732, 0.4913721, 1.0]], ['2, k, 4', [0.1870254, 0.2531292, 1.0]], ['2, k, 5', [0.1175659, 0.02588075, 1.0]], ['2, k, 6', [0.07533254, -0.1551698, 1.0]], ['2, k, 7', [0.06765411, -0.1882032, 1.0]], ['2, k, 8', [0.5190228, 0.2380809, 1.0]], ['2, k, 9', [0.596023, -0.03525638, 1.0]], ['2, k, 10', [0.6500744, -0.2491069, 1.0]], ['2, k, 11', [0.6596168, -0.3122224, 1.0]], ['2, k, 12', [0.2239911, -0.1986488, 1.0]], ['2, k, 13', [0.1226005, -0.2571437, 1.0]], ['2, k, 14', [0.2022902, -0.5913966, 1.0]], ['2, k, 15', [0.1691194, -0.6526096, 1.0]], ['2, k, 16', [0.3964103, -0.2100982, 1.0]], ['2, k, 17', [0.413673, -0.2654128, 1.0]], ['2, k, 18', [0.3833761, -0.6009072, 1.0]], ['2, k, 19', [0.3591839, -0.6382484, 1.0]], ['2, k, 20', [0.3566269, 0.2885934, 1.0]], ['2, k, 21', [0.06538905, -0.212482, 1.0]], ['2, k, 22', [0.04716712, -0.2137903, 1.0]], ['2, k, 23', [0.6658015, -0.3865988, 1.0]], ['2, k, 24', [0.631049, -0.316671, 1.0]]]
[['2, k, 0', [0.3178988, -0.1992076, 1.0]], ['2, k, 1', [0.3431086, 0.08543327, 1.0]], ['2, k, 2', [0.3678182, 0.3630064, 1.0]], ['2, k, 3', [0.3674369, 0.4997839, 1.0]], ['2, k, 4', [0.192136, 0.2554011, 1.0]], ['2, k, 5', [0.116101, 0.05854116, 1.0]], ['2, k, 6', [0.1527648, -0.09324687, 1.0]], ['2, k, 7', [0.1625705, -0.1454878, 1.0]], ['2, k, 8', [0.5064518, 0.2490868, 1.0]], ['2, k, 9', [0.561274, 0.06112272, 1.0]], ['2, k, 10', [0.5360224, 0.3418472, 1.0]], ['2, k, 11', [0.5202608, 0.3814141, 1.0]], ['2, k, 12', [0.2275954, -0.1924305, 1.0]], ['2, k, 13', [0.1201138, -0.2548316, 1.0]], ['2, k, 14', [0.1864879, -0.5923672, 1.0]], ['2, k, 15', [0.1581543, -0.6499712, 1.0]], ['2, k, 16', [0.4005579, -0.2011067, 1.0]], ['2, k, 17', [0.4120525, -0.2700939, 1.0]], ['2, k, 18', [0.3866206, -0.6066429, 1.0]], ['2, k, 19', [0.3575838, -0.6442711, 1.0]], ['2, k, 20', [0.3618633, 0.2945647, 1.0]], ['2, k, 21', [0.1566797, -0.1990753, 1.0]], ['2, k, 22', [0.2058384, -0.1471957, 1.0]], ['2, k, 23', [0.5190119, 0.4192397, 1.0]], ['2, k, 24', [0.5503307, 0.3693754, 1.0]]]
[['2, k, 0', [0.3179033, -0.1991915, 1.0]], ['2, k, 1', [0.3432708, 0.08536737, 1.0]], ['2, k, 2', [0.368175, 0.3627752, 1.0]], ['2, k, 3', [0.3678724, 0.4996955, 1.0]], ['2, k, 4', [0.1926475, 0.2554055, 1.0]], ['2, k, 5', [0.1160744, 0.05875839, 1.0]], ['2, k, 6', [0.1514504, -0.09336639, 1.0]], ['2, k, 7', [0.1606057, -0.1449784, 1.0]], ['2, k, 8', [0.5067759, 0.2493193, 1.0]], ['2, k, 9', [0.5611482, 0.06107749, 1.0]], ['2, k, 10', [0.5361878, 0.3418671, 1.0]], ['2, k, 11', [0.5208993, 0.3822227, 1.0]], ['2, k, 12', [0.2276567, -0.1923943, 1.0]], ['2, k, 13', [0.1200874, -0.2550201, 1.0]], ['2, k, 14', [0.1886394, -0.5919474, 1.0]], ['2, k, 15', [0.1546061, -0.6502164, 1.0]], ['2, k, 16', [0.4004795, -0.2010965, 1.0]], ['2, k, 17', [0.4121916, -0.2700461, 1.0]], ['2, k, 18', [0.3925702, -0.6095228, 1.0]], ['2, k, 19', [0.363389, -0.6471056, 1.0]], ['2, k, 20', [0.3621795, 0.294377, 1.0]], ['2, k, 21', [0.1579824, -0.2018466, 1.0]], ['2, k, 22', [0.2031216, -0.1390303, 1.0]], ['2, k, 23', [0.5190804, 0.4214292, 1.0]], ['2, k, 24', [0.5472281, 0.3818539, 1.0]]]
[['2, k, 0', [0.3178974, -0.1991642, 1.0]], ['2, k, 1', [0.3434317, 0.08528509, 1.0]], ['2, k, 2', [0.3685442, 0.3624778, 1.0]], ['2, k, 3', [0.3682869, 0.4990897, 1.0]], ['2, k, 4', [0.1927606, 0.2553571, 1.0]], ['2, k, 5', [0.116088, 0.05873677, 1.0]], ['2, k, 6', [0.1363136, -0.07338364, 1.0]], ['2, k, 7', [0.1601051, -0.1280161, 1.0]], ['2, k, 8', [0.5068342, 0.249297, 1.0]], ['2, k, 9', [0.5611134, 0.06101061, 1.0]], ['2, k, 10', [0.5367824, 0.3419397, 1.0]], ['2, k, 11', [0.5329666, 0.3376691, 1.0]], ['2, k, 12', [0.2277235, -0.1923479, 1.0]], ['2, k, 13', [0.1200089, -0.2546867, 1.0]], ['2, k, 14', [0.1885435, -0.5917403, 1.0]], ['2, k, 15', [0.1602968, -0.6516525, 1.0]], ['2, k, 16', [0.4003811, -0.2010684, 1.0]], ['2, k, 17', [0.4122411, -0.2700054, 1.0]], ['2, k, 18', [0.3945427, -0.6099309, 1.0]], ['2, k, 19', [0.3652689, -0.647513, 1.0]], ['2, k, 20', [0.3625042, 0.2941366, 1.0]], ['2, k, 21', [0.1542515, -0.1789707, 1.0]], ['2, k, 22', [0.2116883, -0.1219505, 1.0]], ['2, k, 23', [0.5154519, 0.4195239, 1.0]], ['2, k, 24', [0.5724245, 0.3390742, 1.0]]]
[['2, k, 0', [0.3178112, -0.1992449, 1.0]], ['2, k, 1', [0.3434608, 0.08519255, 1.0]], ['2, k, 2', [0.368647, 0.3623681, 1.0]], ['2, k, 3', [0.3683877, 0.4989564, 1.0]], ['2, k, 4', [0.1929705, 0.2552659, 1.0]], ['2, k, 5', [0.1160093, 0.05873912, 1.0]], ['2, k, 6', [0.1466456, -0.09146146, 1.0]], ['2, k, 7', [0.1591903, -0.1425377, 1.0]], ['2, k, 8', [0.5025302, 0.2448227, 1.0]], ['2, k, 9', [0.5624956, 0.05996741, 1.0]], ['2, k, 10', [0.537909, 0.340999, 1.0]], ['2, k, 11', [0.5338359, 0.3426573, 1.0]], ['2, k, 12', [0.2276877, -0.1923683, 1.0]], ['2, k, 13', [0.1199228, -0.2548204, 1.0]], ['2, k, 14', [0.1881001, -0.5918404, 1.0]], ['2, k, 15', [0.16162, -0.6297048, 1.0]], ['2, k, 16', [0.400218, -0.2012555, 1.0]], ['2, k, 17', [0.412432, -0.2701093, 1.0]], ['2, k, 18', [0.3902376, -0.6092143, 1.0]], ['2, k, 19', [0.3612042, -0.6468171, 1.0]], ['2, k, 20', [0.3625925, 0.2940258, 1.0]], ['2, k, 21', [0.1584685, -0.1950346, 1.0]], ['2, k, 22', [0.2038965, -0.1373899, 1.0]], ['2, k, 23', [0.5152251, 0.4170974, 1.0]], ['2, k, 24', [0.5964082, 0.3397668, 1.0]]]
[['2, k, 0', [0.3177476, -0.1993155, 1.0]], ['2, k, 1', [0.3436249, 0.08513379, 1.0]], ['2, k, 2', [0.3692599, 0.362381, 1.0]], ['2, k, 3', [0.3683333, 0.4988013, 1.0]], ['2, k, 4', [0.1931054, 0.2552006, 1.0]], ['2, k, 5', [0.1163226, 0.05859248, 1.0]], ['2, k, 6', [0.14658, -0.09149168, 1.0]], ['2, k, 7', [0.1576014, -0.1410175, 1.0]], ['2, k, 8', [0.4995214, 0.2431061, 1.0]], ['2, k, 9', [0.5624714, 0.06066774, 1.0]], ['2, k, 10', [0.5323819, 0.3081182, 1.0]], ['2, k, 11', [0.5324576, 0.3427925, 1.0]], ['2, k, 12', [0.227632, -0.1923897, 1.0]], ['2, k, 13', [0.1199311, -0.2548035, 1.0]], ['2, k, 14', [0.1871551, -0.5921661, 1.0]], ['2, k, 15', [0.1609742, -0.6300321, 1.0]], ['2, k, 16', [0.4001424, -0.2014079, 1.0]], ['2, k, 17', [0.4125619, -0.2700235, 1.0]], ['2, k, 18', [0.3864861, -0.6074387, 1.0]], ['2, k, 19', [0.3577907, -0.6450754, 1.0]], ['2, k, 20', [0.3630812, 0.2940062, 1.0]], ['2, k, 21', [0.1608379, -0.1957393, 1.0]], ['2, k, 22', [0.2032573, -0.1337207, 1.0]], ['2, k, 23', [0.5199272, 0.4155188, 1.0]], ['2, k, 24', [0.5926279, 0.3321821, 1.0]]]
[['2, k, 0', [0.3177474, -0.1993171, 1.0]], ['2, k, 1', [0.343586, 0.08506725, 1.0]], ['2, k, 2', [0.3689451, 0.3621465, 1.0]], ['2, k, 3', [0.3683422, 0.498862, 1.0]], ['2, k, 4', [0.1930699, 0.2553489, 1.0]], ['2, k, 5', [0.1163784, 0.05868775, 1.0]], ['2, k, 6', [0.1476026, -0.09185011, 1.0]], ['2, k, 7', [0.158762, -0.1431837, 1.0]], ['2, k, 8', [0.4962171, 0.2442607, 1.0]], ['2, k, 9', [0.5613129, 0.06335088, 1.0]], ['2, k, 10', [0.532222, 0.3360236, 1.0]], ['2, k, 11', [0.5228599, 0.3819244, 1.0]], ['2, k, 12', [0.2276439, -0.1923934, 1.0]], ['2, k, 13', [0.1199885, -0.2547373, 1.0]], ['2, k, 14', [0.1878186, -0.5919009, 1.0]], ['2, k, 15', [0.1638786, -0.6533625, 1.0]], ['2, k, 16', [0.4001251, -0.2014069, 1.0]], ['2, k, 17', [0.412588, -0.2700623, 1.0]], ['2, k, 18', [0.3854319, -0.6067253, 1.0]], ['2, k, 19', [0.3570343, -0.6443792, 1.0]], ['2, k, 20', [0.3628725, 0.2938262, 1.0]], ['2, k, 21', [0.1555738, -0.1957032, 1.0]], ['2, k, 22', [0.204977, -0.1305981, 1.0]], ['2, k, 23', [0.5204471, 0.4174615, 1.0]], ['2, k, 24', [0.5511494, 0.3635264, 1.0]]]
[['2, k, 0', [0.3177368, -0.199293, 1.0]], ['2, k, 1', [0.3436859, 0.08503968, 1.0]], ['2, k, 2', [0.3691846, 0.3620242, 1.0]], ['2, k, 3', [0.3683635, 0.4988978, 1.0]], ['2, k, 4', [0.1931238, 0.2554077, 1.0]], ['2, k, 5', [0.1167644, 0.05861275, 1.0]], ['2, k, 6', [0.1511971, -0.09296758, 1.0]], ['2, k, 7', [0.1620926, -0.143699, 1.0]], ['2, k, 8', [0.4974254, 0.2448015, 1.0]], ['2, k, 9', [0.5597877, 0.0633083, 1.0]], ['2, k, 10', [0.5315893, 0.3353903, 1.0]], ['2, k, 11', [0.5225255, 0.3782493, 1.0]], ['2, k, 12', [0.227672, -0.1923552, 1.0]], ['2, k, 13', [0.1199916, -0.2546658, 1.0]], ['2, k, 14', [0.1883505, -0.5918769, 1.0]], ['2, k, 15', [0.1579477, -0.6505553, 1.0]], ['2, k, 16', [0.4000586, -0.2013689, 1.0]], ['2, k, 17', [0.4123904, -0.2696002, 1.0]], ['2, k, 18', [0.384912, -0.6057212, 1.0]], ['2, k, 19', [0.3564154, -0.6433917, 1.0]], ['2, k, 20', [0.3630804, 0.2937285, 1.0]], ['2, k, 21', [0.1638489, -0.1990746, 1.0]], ['2, k, 22', [0.206962, -0.1399148, 1.0]], ['2, k, 23', [0.5140221, 0.4181221, 1.0]], ['2, k, 24', [0.5501766, 0.3660379, 1.0]]]
[['2, k, 0', [0.3177344, -0.1993011, 1.0]], ['2, k, 1', [0.3436594, 0.08499601, 1.0]], ['2, k, 2', [0.3689798, 0.3619185, 1.0]], ['2, k, 3', [0.3684013, 0.4989006, 1.0]], ['2, k, 4', [0.1930877, 0.2554394, 1.0]], ['2, k, 5', [0.1171072, 0.05848864, 1.0]], ['2, k, 6', [0.150971, -0.09299871, 1.0]], ['2, k, 7', [0.1612512, -0.1435529, 1.0]], ['2, k, 8', [0.4979608, 0.2447754, 1.0]], ['2, k, 9', [0.5583561, 0.06276694, 1.0]], ['2, k, 10', [0.5329792, 0.3081786, 1.0]], ['2, k, 11', [0.5329547, 0.3282201, 1.0]], ['2, k, 12', [0.2276816, -0.192361, 1.0]], ['2, k, 13', [0.1199855, -0.2546702, 1.0]], ['2, k, 14', [0.1883602, -0.5921035, 1.0]], ['2, k, 15', [0.1565665, -0.6510299, 1.0]], ['2, k, 16', [0.4000306, -0.2013936, 1.0]], ['2, k, 17', [0.4124062, -0.2697171, 1.0]], ['2, k, 18', [0.3841461, -0.6052575, 1.0]], ['2, k, 19', [0.3556303, -0.6429326, 1.0]], ['2, k, 20', [0.3629429, 0.2936398, 1.0]], ['2, k, 21', [0.1611786, -0.1991128, 1.0]], ['2, k, 22', [0.2024655, -0.1575919, 1.0]], ['2, k, 23', [0.5212941, 0.3982418, 1.0]], ['2, k, 24', [0.5869675, 0.3241507, 1.0]]]
[['2, k, 0', [0.3176484, -0.1997082, 1.0]], ['2, k, 1', [0.3434651, 0.08452926, 1.0]], ['2, k, 2', [0.368423, 0.3613735, 1.0]], ['2, k, 3', [0.3683044, 0.4990494, 1.0]], ['2, k, 4', [0.193053, 0.2554494, 1.0]], ['2, k, 5', [0.1172222, 0.05844748, 1.0]], ['2, k, 6', [0.1505385, -0.09045766, 1.0]], ['2, k, 7', [0.1612419, -0.1415759, 1.0]], ['2, k, 8', [0.4946032, 0.2433865, 1.0]], ['2, k, 9', [0.5689391, 0.05476248, 1.0]], ['2, k, 10', [0.5320832, 0.304104, 1.0]], ['2, k, 11', [0.5341241, 0.3244143, 1.0]], ['2, k, 12', [0.2275829, -0.1926839, 1.0]], ['2, k, 13', [0.1200086, -0.2546088, 1.0]], ['2, k, 14', [0.1893253, -0.5917321, 1.0]], ['2, k, 15', [0.1566468, -0.6514068, 1.0]], ['2, k, 16', [0.3999676, -0.2018843, 1.0]], ['2, k, 17', [0.4124571, -0.2696578, 1.0]], ['2, k, 18', [0.3837132, -0.6051104, 1.0]], ['2, k, 19', [0.3557098, -0.6427819, 1.0]], ['2, k, 20', [0.3625021, 0.2931155, 1.0]], ['2, k, 21', [0.1596591, -0.1973557, 1.0]], ['2, k, 22', [0.2055333, -0.1377049, 1.0]], ['2, k, 23', [0.5147653, 0.3910243, 1.0]], ['2, k, 24', [0.5936082, 0.317126, 1.0]]]
[['2, k, 0', [0.3176452, -0.199709, 1.0]], ['2, k, 1', [0.3434955, 0.08454451, 1.0]], ['2, k, 2', [0.3684978, 0.3614644, 1.0]], ['2, k, 3', [0.3682772, 0.4991066, 1.0]], ['2, k, 4', [0.1930206, 0.2554623, 1.0]], ['2, k, 5', [0.1172671, 0.05844727, 1.0]], ['2, k, 6', [0.1469354, -0.09073996, 1.0]], ['2, k, 7', [0.1581503, -0.1424513, 1.0]], ['2, k, 8', [0.4959691, 0.2439946, 1.0]], ['2, k, 9', [0.5544408, 0.05070516, 1.0]], ['2, k, 10', [0.5460854, 0.2862165, 1.0]], ['2, k, 11', [0.5326138, 0.3117164, 1.0]], ['2, k, 12', [0.2275662, -0.1926791, 1.0]], ['2, k, 13', [0.1200708, -0.2545323, 1.0]], ['2, k, 14', [0.1893371, -0.5917259, 1.0]], ['2, k, 15', [0.1545888, -0.6513985, 1.0]], ['2, k, 16', [0.3999659, -0.2018892, 1.0]], ['2, k, 17', [0.4125952, -0.2697848, 1.0]], ['2, k, 18', [0.3833801, -0.6052469, 1.0]], ['2, k, 19', [0.3553997, -0.6429161, 1.0]], ['2, k, 20', [0.3625641, 0.2931794, 1.0]], ['2, k, 21', [0.1553784, -0.1940395, 1.0]], ['2, k, 22', [0.2028489, -0.1423245, 1.0]], ['2, k, 23', [0.5184491, 0.3768181, 1.0]], ['2, k, 24', [0.5869894, 0.3051761, 1.0]]]
[['2, k, 0', [0.317618, -0.1997387, 1.0]], ['2, k, 1', [0.3434685, 0.08453093, 1.0]], ['2, k, 2', [0.3683898, 0.3614892, 1.0]], ['2, k, 3', [0.3680323, 0.4994954, 1.0]], ['2, k, 4', [0.1921558, 0.2555933, 1.0]], ['2, k, 5', [0.1171412, 0.05827581, 1.0]], ['2, k, 6', [0.1524421, -0.09300669, 1.0]], ['2, k, 7', [0.1617844, -0.1441803, 1.0]], ['2, k, 8', [0.4951553, 0.2438239, 1.0]], ['2, k, 9', [0.5501624, 0.04405732, 1.0]], ['2, k, 10', [0.5421651, 0.2746758, 1.0]], ['2, k, 11', [0.5371854, 0.2919222, 1.0]], ['2, k, 12', [0.2274962, -0.192761, 1.0]], ['2, k, 13', [0.1200889, -0.2546598, 1.0]], ['2, k, 14', [0.1975664, -0.590323, 1.0]], ['2, k, 15', [0.1532312, -0.651474, 1.0]], ['2, k, 16', [0.3999549, -0.2018983, 1.0]], ['2, k, 17', [0.4126527, -0.2697273, 1.0]], ['2, k, 18', [0.3827313, -0.6048412, 1.0]], ['2, k, 19', [0.3551005, -0.6425204, 1.0]], ['2, k, 20', [0.3624849, 0.2931887, 1.0]], ['2, k, 21', [0.1606999, -0.2013395, 1.0]], ['2, k, 22', [0.2055046, -0.136673, 1.0]], ['2, k, 23', [0.5233398, 0.3553262, 1.0]], ['2, k, 24', [0.5914328, 0.2913215, 1.0]]]
[['2, k, 0', [0.3175759, -0.199814, 1.0]], ['2, k, 1', [0.3434512, 0.08450692, 1.0]], ['2, k, 2', [0.3683226, 0.3615324, 1.0]], ['2, k, 3', [0.3678735, 0.4992835, 1.0]], ['2, k, 4', [0.1919555, 0.2556151, 1.0]], ['2, k, 5', [0.116928, 0.05830429, 1.0]], ['2, k, 6', [0.1522747, -0.09300268, 1.0]], ['2, k, 7', [0.1612147, -0.143317, 1.0]], ['2, k, 8', [0.494901, 0.2435934, 1.0]], ['2, k, 9', [0.5502782, 0.0415602, 1.0]], ['2, k, 10', [0.547278, 0.2199737, 1.0]], ['2, k, 11', [0.5403475, 0.271399, 1.0]], ['2, k, 12', [0.2273793, -0.1929118, 1.0]], ['2, k, 13', [0.1201585, -0.2546646, 1.0]], ['2, k, 14', [0.1941836, -0.5904699, 1.0]], ['2, k, 15', [0.1691833, -0.6283594, 1.0]], ['2, k, 16', [0.3999515, -0.2019321, 1.0]], ['2, k, 17', [0.4126635, -0.2696986, 1.0]], ['2, k, 18', [0.3823226, -0.6048948, 1.0]], ['2, k, 19', [0.3549518, -0.6425717, 1.0]], ['2, k, 20', [0.3624357, 0.2932052, 1.0]], ['2, k, 21', [0.1612786, -0.1992301, 1.0]], ['2, k, 22', [0.2057641, -0.1468279, 1.0]], ['2, k, 23', [0.5259057, 0.3331639, 1.0]], ['2, k, 24', [0.5909865, 0.2728847, 1.0]]]
[['2, k, 0', [0.3175853, -0.1997669, 1.0]], ['2, k, 1', [0.3432749, 0.08474244, 1.0]], ['2, k, 2', [0.3674274, 0.3623278, 1.0]], ['2, k, 3', [0.3676726, 0.4997213, 1.0]], ['2, k, 4', [0.191589, 0.2556216, 1.0]], ['2, k, 5', [0.117115, 0.05808761, 1.0]], ['2, k, 6', [0.1524401, -0.09309219, 1.0]], ['2, k, 7', [0.162451, -0.1443992, 1.0]], ['2, k, 8', [0.4979269, 0.2449633, 1.0]], ['2, k, 9', [0.5468121, 0.02753506, 1.0]], ['2, k, 10', [0.5475498, 0.2017586, 1.0]], ['2, k, 11', [0.5431014, 0.2359317, 1.0]], ['2, k, 12', [0.2273778, -0.1929106, 1.0]], ['2, k, 13', [0.1202628, -0.2546397, 1.0]], ['2, k, 14', [0.1930049, -0.5909022, 1.0]], ['2, k, 15', [0.1679773, -0.6287735, 1.0]], ['2, k, 16', [0.4000089, -0.2017351, 1.0]], ['2, k, 17', [0.4128762, -0.2699643, 1.0]], ['2, k, 18', [0.3821788, -0.6051261, 1.0]], ['2, k, 19', [0.3547683, -0.6427884, 1.0]], ['2, k, 20', [0.3617732, 0.2938268, 1.0]], ['2, k, 21', [0.1626821, -0.2014712, 1.0]], ['2, k, 22', [0.2052521, -0.1429571, 1.0]], ['2, k, 23', [0.5317824, 0.2880497, 1.0]], ['2, k, 24', [0.5878309, 0.2513184, 1.0]]]
[['2, k, 0', [0.3175849, -0.1998297, 1.0]], ['2, k, 1', [0.3431558, 0.08467813, 1.0]], ['2, k, 2', [0.3669198, 0.362267, 1.0]], ['2, k, 3', [0.3675864, 0.4997868, 1.0]], ['2, k, 4', [0.1911949, 0.2554074, 1.0]], ['2, k, 5', [0.1170311, 0.05778262, 1.0]], ['2, k, 6', [0.1472971, -0.09129295, 1.0]], ['2, k, 7', [0.1577906, -0.1433986, 1.0]], ['2, k, 8', [0.4986684, 0.2448024, 1.0]], ['2, k, 9', [0.5421877, 0.02400898, 1.0]], ['2, k, 10', [0.544016, 0.1674304, 1.0]], ['2, k, 11', [0.5480355, 0.2061076, 1.0]], ['2, k, 12', [0.2273022, -0.1931172, 1.0]], ['2, k, 13', [0.1202281, -0.2547401, 1.0]], ['2, k, 14', [0.1932768, -0.5908878, 1.0]], ['2, k, 15', [0.1686342, -0.6287664, 1.0]], ['2, k, 16', [0.4000757, -0.2017622, 1.0]], ['2, k, 17', [0.4128698, -0.2700195, 1.0]], ['2, k, 18', [0.3823524, -0.6051978, 1.0]], ['2, k, 19', [0.3553277, -0.6428656, 1.0]], ['2, k, 20', [0.3613829, 0.2937608, 1.0]], ['2, k, 21', [0.1601107, -0.1962314, 1.0]], ['2, k, 22', [0.2043263, -0.1441937, 1.0]], ['2, k, 23', [0.541819, 0.2535726, 1.0]], ['2, k, 24', [0.5917349, 0.2257166, 1.0]]]
[['2, k, 0', [0.3175892, -0.1998283, 1.0]], ['2, k, 1', [0.3430307, 0.08472971, 1.0]], ['2, k, 2', [0.3663029, 0.3624943, 1.0]], ['2, k, 3', [0.3675394, 0.499868, 1.0]], ['2, k, 4', [0.1908123, 0.2553056, 1.0]], ['2, k, 5', [0.1169961, 0.0575665, 1.0]], ['2, k, 6', [0.1447863, -0.09077277, 1.0]], ['2, k, 7', [0.1558105, -0.1403774, 1.0]], ['2, k, 8', [0.5017955, 0.2449341, 1.0]], ['2, k, 9', [0.5422052, 0.02255544, 1.0]], ['2, k, 10', [0.541878, 0.1406124, 1.0]], ['2, k, 11', [0.5509248, 0.1655752, 1.0]], ['2, k, 12', [0.2272826, -0.1931593, 1.0]], ['2, k, 13', [0.1202564, -0.2545094, 1.0]], ['2, k, 14', [0.1923101, -0.5909378, 1.0]], ['2, k, 15', [0.1648709, -0.6475787, 1.0]], ['2, k, 16', [0.4001433, -0.2017028, 1.0]], ['2, k, 17', [0.4127807, -0.2701352, 1.0]], ['2, k, 18', [0.3821949, -0.605317, 1.0]], ['2, k, 19', [0.3557179, -0.6429714, 1.0]], ['2, k, 20', [0.3609096, 0.2939377, 1.0]], ['2, k, 21', [0.1585656, -0.1938195, 1.0]], ['2, k, 22', [0.2025282, -0.1356528, 1.0]], ['2, k, 23', [0.5334392, 0.2052396, 1.0]], ['2, k, 24', [0.5889305, 0.181562, 1.0]]]
[['2, k, 0', [0.3175862, -0.1998337, 1.0]], ['2, k, 1', [0.3430355, 0.08480802, 1.0]], ['2, k, 2', [0.3663614, 0.362843, 1.0]], ['2, k, 3', [0.3673066, 0.500121, 1.0]], ['2, k, 4', [0.190685, 0.2551003, 1.0]], ['2, k, 5', [0.117024, 0.05731918, 1.0]], ['2, k, 6', [0.149123, -0.09257278, 1.0]], ['2, k, 7', [0.1596966, -0.1446603, 1.0]], ['2, k, 8', [0.5042277, 0.2441766, 1.0]], ['2, k, 9', [0.5345895, 0.02086775, 1.0]], ['2, k, 10', [0.5573123, 0.09940232, 1.0]], ['2, k, 11', [0.5607787, 0.1235505, 1.0]], ['2, k, 12', [0.2272163, -0.1931985, 1.0]], ['2, k, 13', [0.1202534, -0.254766, 1.0]], ['2, k, 14', [0.1923171, -0.591172, 1.0]], ['2, k, 15', [0.1685695, -0.6290346, 1.0]], ['2, k, 16', [0.4001927, -0.2016933, 1.0]], ['2, k, 17', [0.412743, -0.2701226, 1.0]], ['2, k, 18', [0.3821243, -0.6053249, 1.0]], ['2, k, 19', [0.3559851, -0.6429781, 1.0]], ['2, k, 20', [0.3609432, 0.2942054, 1.0]], ['2, k, 21', [0.1611851, -0.1997845, 1.0]], ['2, k, 22', [0.2048122, -0.1429355, 1.0]], ['2, k, 23', [0.542715, 0.1482874, 1.0]], ['2, k, 24', [0.5941432, 0.1495198, 1.0]]]
[['2, k, 0', [0.3175907, -0.1997592, 1.0]], ['2, k, 1', [0.3430016, 0.08502173, 1.0]], ['2, k, 2', [0.3662671, 0.3632596, 1.0]], ['2, k, 3', [0.3669582, 0.5003797, 1.0]], ['2, k, 4', [0.1904018, 0.2550124, 1.0]], ['2, k, 5', [0.1167483, 0.05718847, 1.0]], ['2, k, 6', [0.1369253, -0.07514242, 1.0]], ['2, k, 7', [0.1611436, -0.1167694, 1.0]], ['2, k, 8', [0.5089939, 0.2435231, 1.0]], ['2, k, 9', [0.5344306, 0.02372641, 1.0]], ['2, k, 10', [0.5543388, 0.05975128, 1.0]], ['2, k, 11', [0.5620856, 0.07759127, 1.0]], ['2, k, 12', [0.2271884, -0.1931158, 1.0]], ['2, k, 13', [0.1202673, -0.2547893, 1.0]], ['2, k, 14', [0.1903639, -0.5917918, 1.0]], ['2, k, 15', [0.1573339, -0.6562608, 1.0]], ['2, k, 16', [0.4002334, -0.2016084, 1.0]], ['2, k, 17', [0.4126747, -0.2700415, 1.0]], ['2, k, 18', [0.382022, -0.605271, 1.0]], ['2, k, 19', [0.3565341, -0.6429208, 1.0]], ['2, k, 20', [0.3608575, 0.2945746, 1.0]], ['2, k, 21', [0.1550534, -0.1682186, 1.0]], ['2, k, 22', [0.2133141, -0.1093017, 1.0]], ['2, k, 23', [0.5568959, 0.09318697, 1.0]], ['2, k, 24', [0.5905693, 0.1069439, 1.0]]]
[['2, k, 0', [0.3175967, -0.1997606, 1.0]], ['2, k, 1', [0.3429052, 0.08499812, 1.0]], ['2, k, 2', [0.3658461, 0.3631535, 1.0]], ['2, k, 3', [0.3666842, 0.5002, 1.0]], ['2, k, 4', [0.1902922, 0.2549464, 1.0]], ['2, k, 5', [0.1168698, 0.05705123, 1.0]], ['2, k, 6', [0.1403267, -0.08838118, 1.0]], ['2, k, 7', [0.1530591, -0.1426265, 1.0]], ['2, k, 8', [0.5108714, 0.2440754, 1.0]], ['2, k, 9', [0.5354694, 0.02401085, 1.0]], ['2, k, 10', [0.5618855, 0.03612683, 1.0]], ['2, k, 11', [0.5674419, 0.03396238, 1.0]], ['2, k, 12', [0.2272096, -0.1931425, 1.0]], ['2, k, 13', [0.1204171, -0.2548378, 1.0]], ['2, k, 14', [0.1905168, -0.5918486, 1.0]], ['2, k, 15', [0.1671774, -0.629685, 1.0]], ['2, k, 16', [0.4002379, -0.2015921, 1.0]], ['2, k, 17', [0.4126715, -0.2700513, 1.0]], ['2, k, 18', [0.3819718, -0.6053056, 1.0]], ['2, k, 19', [0.3562203, -0.642942, 1.0]], ['2, k, 20', [0.3605262, 0.2944973, 1.0]], ['2, k, 21', [0.1481243, -0.1922492, 1.0]], ['2, k, 22', [0.1986775, -0.1394177, 1.0]], ['2, k, 23', [0.5947849, 0.08311237, 1.0]], ['2, k, 24', [0.5591484, 0.0535291, 1.0]]]
