[['2, k, 0', [0.07524143, -0.3568166, 1.0]], ['2, k, 1', [0.0638667, -0.1115858, 1.0]], ['2, k, 2', [0.05289306, 0.1285809, 1.0]], ['2, k, 3', [0.04082249, 0.2614909, 1.0]], ['2, k, 4', [-0.0925017, 0.04524726, 1.0]], ['2, k, 5', [-0.1059603, -0.1288864, 1.0]], ['2, k, 6', [-0.1248835, -0.1616565, 1.0]], ['2, k, 7', [-0.118465, -0.1041855, 1.0]], ['2, k, 8', [0.2099783, 0.0685965, 1.0]], ['2, k, 9', [0.2489127, -0.1605368, 1.0]], ['2, k, 10', [0.1859111, -0.01296089, 1.0]], ['2, k, 11', [0.1665088, 0.03608371, 1.0]], ['2, k, 12', [-0.001006623, -0.3566053, 1.0]], ['2, k, 13', [-0.1070571, -0.2972499, 1.0]], ['2, k, 14', [-0.1153414, -0.6216234, 1.0]], ['2, k, 15', [-0.1696412, -0.6688889, 1.0]], ['2, k, 16', [0.149235, -0.3439462, 1.0]], ['2, k, 17', [0.1758345, -0.3238586, 1.0]], ['2, k, 18', [0.1575543, -0.6309925, 1.0]], ['2, k, 19', [0.1413133, -0.6758721, 1.0]], ['2, k, 20', [0.05592863, 0.06937585, 1.0]], ['2, k, 21', [-0.1193165, -0.1275794, 1.0]], ['2, k, 22', [-0.1245181, -0.05986318, 1.0]], ['2, k, 23', [0.145489, 0.07605064, 1.0]], ['2, k, 24', [0.2216351, 0.06323282, 1.0]]]
[['2, k, 0', [-0.03908697, -0.2219398, 1.0]], ['2, k, 1', [-0.04215102, 0.0394265, 1.0]], ['2, k, 2', [-0.0460221, 0.2939554, 1.0]], ['2, k, 3', [-0.03291835, 0.4316944, 1.0]], ['2, k, 4', [-0.1947083, 0.158591, 1.0]], ['2, k, 5', [-0.238194, -0.0310358, 1.0]], ['2, k, 6', [-0.3487764, -0.06649759, 1.0]], ['2, k, 7', [-0.3482528, -0.06784369, 1.0]], ['2, k, 8', [0.1187145, 0.2040554, 1.0]], ['2, k, 9', [0.1451993, -0.01943078, 1.0]], ['2, k, 10', [0.1178516, -0.2070989, 1.0]], ['2, k, 11', [0.1098772, -0.2601905, 1.0]], ['2, k, 12', [-0.1189633, -0.2206575, 1.0]], ['2, k, 13', [-0.1818518, -0.374079, 1.0]], ['2, k, 14', [-0.2293006, -0.7141447, 1.0]], ['2, k, 15', [-0.2062529, -0.7641129, 1.0]], ['2, k, 16', [0.04201194, -0.2177476, 1.0]], ['2, k, 17', [0.06886533, -0.3725145, 1.0]], ['2, k, 18', [0.09413157, -0.7212397, 1.0]], ['2, k, 19', [0.04424905, -0.7579094, 1.0]], ['2, k, 20', [-0.04494971, 0.2311179, 1.0]], ['2, k, 21', [-0.3980344, -0.08907428, 1.0]], ['2, k, 22', [-0.3825217, -0.1146835, 1.0]], ['2, k, 23', [0.09829973, -0.3173906, 1.0]], ['2, k, 24', [0.1370573, -0.2816125, 1.0]]]
[['2, k, 0', [-0.03909985, -0.2220162, 1.0]], ['2, k, 1', [-0.04219964, 0.03941346, 1.0]], ['2, k, 2', [-0.04611666, 0.2940108, 1.0]], ['2, k, 3', [-0.03297843, 0.4316607, 1.0]], ['2, k, 4', [-0.1945256, 0.1575996, 1.0]], ['2, k, 5', [-0.2597606, -0.06829538, 1.0]], ['2, k, 6', [-0.3478222, -0.06661476, 1.0]], ['2, k, 7', [-0.3538222, -0.0735883, 1.0]], ['2, k, 8', [0.1186615, 0.2041575, 1.0]], ['2, k, 9', [0.1449338, -0.02059272, 1.0]], ['2, k, 10', [0.118296, -0.208603, 1.0]], ['2, k, 11', [0.1111489, -0.2621628, 1.0]], ['2, k, 12', [-0.1190039, -0.220702, 1.0]], ['2, k, 13', [-0.1819612, -0.3736202, 1.0]], ['2, k, 14', [-0.2265077, -0.7122941, 1.0]], ['2, k, 15', [-0.206512, -0.7656201, 1.0]], ['2, k, 16', [0.0420338, -0.2178264, 1.0]], ['2, k, 17', [0.0690124, -0.3722193, 1.0]], ['2, k, 18', [0.09441277, -0.72118, 1.0]], ['2, k, 19', [0.04243611, -0.7569801, 1.0]], ['2, k, 20', [-0.04503657, 0.231153, 1.0]], ['2, k, 21', [-0.4034308, -0.0804444, 1.0]], ['2, k, 22', [-0.3916353, -0.1065387, 1.0]], ['2, k, 23', [0.09832003, -0.3210132, 1.0]], ['2, k, 24', [0.1434632, -0.2930162, 1.0]]]
[['2, k, 0', [-0.0384149, -0.2225594, 1.0]], ['2, k, 1', [-0.04180007, 0.03968991, 1.0]], ['2, k, 2', [-0.04538197, 0.296298, 1.0]], ['2, k, 3', [-0.03304751, 0.431557, 1.0]], ['2, k, 4', [-0.1945994, 0.1568818, 1.0]], ['2, k, 5', [-0.255194, -0.02373898, 1.0]], ['2, k, 6', [-0.3471991, -0.06635385, 1.0]], ['2, k, 7', [-0.3517669, -0.0812671, 1.0]], ['2, k, 8', [0.1186292, 0.204121, 1.0]], ['2, k, 9', [0.1449368, -0.02059427, 1.0]], ['2, k, 10', [0.117367, -0.2074488, 1.0]], ['2, k, 11', [0.109626, -0.261585, 1.0]], ['2, k, 12', [-0.1179494, -0.221367, 1.0]], ['2, k, 13', [-0.1816554, -0.3736968, 1.0]], ['2, k, 14', [-0.224203, -0.7144322, 1.0]], ['2, k, 15', [-0.2047525, -0.7648569, 1.0]], ['2, k, 16', [0.04238737, -0.2182039, 1.0]], ['2, k, 17', [0.06916491, -0.3715987, 1.0]], ['2, k, 18', [0.09452222, -0.7211254, 1.0]], ['2, k, 19', [0.04469671, -0.7576333, 1.0]], ['2, k, 20', [-0.04440891, 0.2327708, 1.0]], ['2, k, 21', [-0.4111581, -0.08783997, 1.0]], ['2, k, 22', [-0.3826809, -0.0646065, 1.0]], ['2, k, 23', [0.09754797, -0.3185367, 1.0]], ['2, k, 24', [0.1487478, -0.282162, 1.0]]]
[['2, k, 0', [-0.03847286, -0.2226834, 1.0]], ['2, k, 1', [-0.04196993, 0.03966388, 1.0]], ['2, k, 2', [-0.04586648, 0.2963179, 1.0]], ['2, k, 3', [-0.03290471, 0.4316343, 1.0]], ['2, k, 4', [-0.1947606, 0.1547114, 1.0]], ['2, k, 5', [-0.2666692, -0.07066112, 1.0]], ['2, k, 6', [-0.3469087, -0.06625777, 1.0]], ['2, k, 7', [-0.3509243, -0.06567109, 1.0]], ['2, k, 8', [0.1185535, 0.2042544, 1.0]], ['2, k, 9', [0.147094, -0.02221031, 1.0]], ['2, k, 10', [0.1167501, -0.2078461, 1.0]], ['2, k, 11', [0.1092566, -0.2613567, 1.0]], ['2, k, 12', [-0.1180933, -0.2216493, 1.0]], ['2, k, 13', [-0.1818052, -0.3751983, 1.0]], ['2, k, 14', [-0.2241264, -0.7145238, 1.0]], ['2, k, 15', [-0.204703, -0.7650558, 1.0]], ['2, k, 16', [0.04236867, -0.218205, 1.0]], ['2, k, 17', [0.0693487, -0.3715113, 1.0]], ['2, k, 18', [0.09448879, -0.7209852, 1.0]], ['2, k, 19', [0.04258488, -0.7559609, 1.0]], ['2, k, 20', [-0.0448241, 0.2327999, 1.0]], ['2, k, 21', [-0.3905598, -0.06965181, 1.0]], ['2, k, 22', [-0.405194, -0.1105879, 1.0]], ['2, k, 23', [0.09662715, -0.3167257, 1.0]], ['2, k, 24', [0.140957, -0.2833371, 1.0]]]
[['2, k, 0', [-0.03779535, -0.2233964, 1.0]], ['2, k, 1', [-0.04168468, 0.0398712, 1.0]], ['2, k, 2', [-0.04554769, 0.2979817, 1.0]], ['2, k, 3', [-0.03256143, 0.4317262, 1.0]], ['2, k, 4', [-0.1948596, 0.1527037, 1.0]], ['2, k, 5', [-0.266366, -0.07223698, 1.0]], ['2, k, 6', [-0.3470896, -0.06630538, 1.0]], ['2, k, 7', [-0.3561291, -0.06608527, 1.0]], ['2, k, 8', [0.1184083, 0.2042393, 1.0]], ['2, k, 9', [0.1479056, -0.02354748, 1.0]], ['2, k, 10', [0.1166613, -0.2088892, 1.0]], ['2, k, 11', [0.1077947, -0.2613263, 1.0]], ['2, k, 12', [-0.1170759, -0.2231365, 1.0]], ['2, k, 13', [-0.1817898, -0.374773, 1.0]], ['2, k, 14', [-0.2239891, -0.7146454, 1.0]], ['2, k, 15', [-0.20433, -0.7646113, 1.0]], ['2, k, 16', [0.0427663, -0.2184116, 1.0]], ['2, k, 17', [0.0693522, -0.371347, 1.0]], ['2, k, 18', [0.09426001, -0.721172, 1.0]], ['2, k, 19', [0.04207239, -0.756463, 1.0]], ['2, k, 20', [-0.04450786, 0.2340332, 1.0]], ['2, k, 21', [-0.3901863, -0.08350336, 1.0]], ['2, k, 22', [-0.3903483, -0.1001666, 1.0]], ['2, k, 23', [0.09747684, -0.3189911, 1.0]], ['2, k, 24', [0.1321768, -0.2825021, 1.0]]]
[['2, k, 0', [-0.0373176, -0.2240504, 1.0]], ['2, k, 1', [-0.04142979, 0.03991462, 1.0]], ['2, k, 2', [-0.04525523, 0.29854, 1.0]], ['2, k, 3', [-0.03223425, 0.4317685, 1.0]], ['2, k, 4', [-0.1950326, 0.1505238, 1.0]], ['2, k, 5', [-0.2664834, -0.07370802, 1.0]], ['2, k, 6', [-0.3472208, -0.06504294, 1.0]], ['2, k, 7', [-0.354573, -0.06812274, 1.0]], ['2, k, 8', [0.1183429, 0.2043134, 1.0]], ['2, k, 9', [0.1469464, -0.02431926, 1.0]], ['2, k, 10', [0.1220167, -0.2124339, 1.0]], ['2, k, 11', [0.1147846, -0.2661553, 1.0]], ['2, k, 12', [-0.1164932, -0.2240778, 1.0]], ['2, k, 13', [-0.1818136, -0.3742019, 1.0]], ['2, k, 14', [-0.2255082, -0.7152835, 1.0]], ['2, k, 15', [-0.2039832, -0.764036, 1.0]], ['2, k, 16', [0.0430785, -0.2187281, 1.0]], ['2, k, 17', [0.06875239, -0.374542, 1.0]], ['2, k, 18', [0.09429558, -0.7212181, 1.0]], ['2, k, 19', [0.04193323, -0.7568003, 1.0]], ['2, k, 20', [-0.04423423, 0.2344733, 1.0]], ['2, k, 21', [-0.3958738, -0.06581005, 1.0]], ['2, k, 22', [-0.3173493, -0.1205691, 1.0]], ['2, k, 23', [0.1033432, -0.3283727, 1.0]], ['2, k, 24', [0.1444106, -0.2963284, 1.0]]]
[['2, k, 0', [-0.03714894, -0.2243981, 1.0]], ['2, k, 1', [-0.04133733, 0.03953715, 1.0]], ['2, k, 2', [-0.0452201, 0.2977808, 1.0]], ['2, k, 3', [-0.03207212, 0.4320176, 1.0]], ['2, k, 4', [-0.1950478, 0.1492409, 1.0]], ['2, k, 5', [-0.2644622, -0.07711313, 1.0]], ['2, k, 6', [-0.3486762, -0.07664378, 1.0]], ['2, k, 7', [-0.3600477, -0.06963259, 1.0]], ['2, k, 8', [0.1182633, 0.2043151, 1.0]], ['2, k, 9', [0.145801, -0.02521081, 1.0]], ['2, k, 10', [0.1219445, -0.2136624, 1.0]], ['2, k, 11', [0.115547, -0.2658728, 1.0]], ['2, k, 12', [-0.1161548, -0.2247125, 1.0]], ['2, k, 13', [-0.1818202, -0.3741462, 1.0]], ['2, k, 14', [-0.22629, -0.715251, 1.0]], ['2, k, 15', [-0.2037415, -0.7635666, 1.0]], ['2, k, 16', [0.04311638, -0.218831, 1.0]], ['2, k, 17', [0.06875496, -0.3742281, 1.0]], ['2, k, 18', [0.09435435, -0.7212098, 1.0]], ['2, k, 19', [0.04187189, -0.7568211, 1.0]], ['2, k, 20', [-0.04419551, 0.2339029, 1.0]], ['2, k, 21', [-0.4033128, -0.08522708, 1.0]], ['2, k, 22', [-0.2996541, -0.03996442, 1.0]], ['2, k, 23', [0.1007994, -0.3271809, 1.0]], ['2, k, 24', [0.1499974, -0.2919196, 1.0]]]
[['2, k, 0', [-0.0369744, -0.2244731, 1.0]], ['2, k, 1', [-0.04136456, 0.03946619, 1.0]], ['2, k, 2', [-0.04569041, 0.2974136, 1.0]], ['2, k, 3', [-0.03204372, 0.4320686, 1.0]], ['2, k, 4', [-0.198222, 0.1459467, 1.0]], ['2, k, 5', [-0.2677991, -0.07808386, 1.0]], ['2, k, 6', [-0.3465659, -0.07338458, 1.0]], ['2, k, 7', [-0.3566151, -0.06881883, 1.0]], ['2, k, 8', [0.1182135, 0.2042144, 1.0]], ['2, k, 9', [0.1457087, -0.02438126, 1.0]], ['2, k, 10', [0.1247535, -0.2162601, 1.0]], ['2, k, 11', [0.1203574, -0.2679668, 1.0]], ['2, k, 12', [-0.1160531, -0.2248104, 1.0]], ['2, k, 13', [-0.1818177, -0.3741377, 1.0]], ['2, k, 14', [-0.2261736, -0.7150797, 1.0]], ['2, k, 15', [-0.2035496, -0.7638743, 1.0]], ['2, k, 16', [0.04337221, -0.2188312, 1.0]], ['2, k, 17', [0.06858595, -0.3745275, 1.0]], ['2, k, 18', [0.09466311, -0.7211457, 1.0]], ['2, k, 19', [0.03934711, -0.7552321, 1.0]], ['2, k, 20', [-0.04450779, 0.233656, 1.0]], ['2, k, 21', [-0.3811161, -0.0972701, 1.0]], ['2, k, 22', [-0.3676857, -0.09650566, 1.0]], ['2, k, 23', [0.1017138, -0.3290228, 1.0]], ['2, k, 24', [0.1564534, -0.2951857, 1.0]]]
[['2, k, 0', [-0.03681431, -0.2248129, 1.0]], ['2, k, 1', [-0.04127613, 0.03919925, 1.0]], ['2, k, 2', [-0.04563264, 0.2971397, 1.0]], ['2, k, 3', [-0.0318728, 0.4321997, 1.0]], ['2, k, 4', [-0.196562, 0.1465047, 1.0]], ['2, k, 5', [-0.2567909, -0.02991082, 1.0]], ['2, k, 6', [-0.3484592, -0.05354661, 1.0]], ['2, k, 7', [-0.3519742, -0.06949273, 1.0]], ['2, k, 8', [0.1183118, 0.2041592, 1.0]], ['2, k, 9', [0.1454933, -0.02420363, 1.0]], ['2, k, 10', [0.1198892, -0.2121576, 1.0]], ['2, k, 11', [0.1136964, -0.2653656, 1.0]], ['2, k, 12', [-0.1159661, -0.2249507, 1.0]], ['2, k, 13', [-0.1821207, -0.3735631, 1.0]], ['2, k, 14', [-0.2266572, -0.7148155, 1.0]], ['2, k, 15', [-0.204082, -0.764011, 1.0]], ['2, k, 16', [0.0435786, -0.2193897, 1.0]], ['2, k, 17', [0.06846798, -0.3737001, 1.0]], ['2, k, 18', [0.09446241, -0.7213647, 1.0]], ['2, k, 19', [0.03904035, -0.7551108, 1.0]], ['2, k, 20', [-0.04445786, 0.233413, 1.0]], ['2, k, 21', [-0.4058305, -0.08207459, 1.0]], ['2, k, 22', [-0.3438174, -0.04709424, 1.0]], ['2, k, 23', [0.1016514, -0.3277219, 1.0]], ['2, k, 24', [0.1555517, -0.2839035, 1.0]]]
[['2, k, 0', [-0.03675123, -0.2248673, 1.0]], ['2, k, 1', [-0.04089885, 0.03890105, 1.0]], ['2, k, 2', [-0.04455057, 0.2962419, 1.0]], ['2, k, 3', [-0.03179568, 0.4323192, 1.0]], ['2, k, 4', [-0.1951113, 0.1462983, 1.0]], ['2, k, 5', [-0.261326, -0.03564551, 1.0]], ['2, k, 6', [-0.3915574, -0.1040307, 1.0]], ['2, k, 7', [-0.3445002, -0.07485037, 1.0]], ['2, k, 8', [0.118398, 0.2041728, 1.0]], ['2, k, 9', [0.1458222, -0.023245, 1.0]], ['2, k, 10', [0.1201159, -0.2120815, 1.0]], ['2, k, 11', [0.1142816, -0.2656778, 1.0]], ['2, k, 12', [-0.1158234, -0.2250406, 1.0]], ['2, k, 13', [-0.1821217, -0.3735646, 1.0]], ['2, k, 14', [-0.2274545, -0.7147747, 1.0]], ['2, k, 15', [-0.204368, -0.7636182, 1.0]], ['2, k, 16', [0.04362287, -0.2194274, 1.0]], ['2, k, 17', [0.06846878, -0.3724419, 1.0]], ['2, k, 18', [0.09420952, -0.7203352, 1.0]], ['2, k, 19', [0.037976, -0.7533479, 1.0]], ['2, k, 20', [-0.04362472, 0.2327299, 1.0]], ['2, k, 21', [-0.4184727, -0.07640828, 1.0]], ['2, k, 22', [-0.3257604, -0.04278568, 1.0]], ['2, k, 23', [0.1015185, -0.3272973, 1.0]], ['2, k, 24', [0.1542214, -0.2858562, 1.0]]]
[['2, k, 0', [-0.03681168, -0.2248679, 1.0]], ['2, k, 1', [-0.04063905, 0.03866151, 1.0]], ['2, k, 2', [-0.0433417, 0.2952189, 1.0]], ['2, k, 3', [-0.03185369, 0.4323884, 1.0]], ['2, k, 4', [-0.1930294, 0.1486762, 1.0]], ['2, k, 5', [-0.2727764, -0.07092088, 1.0]], ['2, k, 6', [-0.3382108, -0.0659667, 1.0]], ['2, k, 7', [-0.3498044, -0.07136194, 1.0]], ['2, k, 8', [0.1184713, 0.2040489, 1.0]], ['2, k, 9', [0.1563379, -0.03616763, 1.0]], ['2, k, 10', [0.1211697, -0.2243005, 1.0]], ['2, k, 11', [0.1113793, -0.2744141, 1.0]], ['2, k, 12', [-0.1158341, -0.2249645, 1.0]], ['2, k, 13', [-0.1821239, -0.3735519, 1.0]], ['2, k, 14', [-0.2340143, -0.7140654, 1.0]], ['2, k, 15', [-0.2046131, -0.7596619, 1.0]], ['2, k, 16', [0.04334473, -0.2196162, 1.0]], ['2, k, 17', [0.06846969, -0.3741035, 1.0]], ['2, k, 18', [0.09071454, -0.720247, 1.0]], ['2, k, 19', [0.03715299, -0.754113, 1.0]], ['2, k, 20', [-0.04274671, 0.2319801, 1.0]], ['2, k, 21', [-0.4016226, -0.08348691, 1.0]], ['2, k, 22', [-0.3433963, -0.03829886, 1.0]], ['2, k, 23', [0.09952252, -0.3339647, 1.0]], ['2, k, 24', [0.152703, -0.2875226, 1.0]]]
[['2, k, 0', [-0.03674194, -0.225082, 1.0]], ['2, k, 1', [-0.04008727, 0.03819303, 1.0]], ['2, k, 2', [-0.04214641, 0.2945208, 1.0]], ['2, k, 3', [-0.03189003, 0.432569, 1.0]], ['2, k, 4', [-0.1931615, 0.1467562, 1.0]], ['2, k, 5', [-0.2566911, -0.03217726, 1.0]], ['2, k, 6', [-0.3480417, -0.06944057, 1.0]], ['2, k, 7', [-0.3501333, -0.0724926, 1.0]], ['2, k, 8', [0.1187014, 0.2041634, 1.0]], ['2, k, 9', [0.1561753, -0.0343264, 1.0]], ['2, k, 10', [0.117992, -0.2206928, 1.0]], ['2, k, 11', [0.1066146, -0.2707679, 1.0]], ['2, k, 12', [-0.1156505, -0.2252873, 1.0]], ['2, k, 13', [-0.1822158, -0.3734982, 1.0]], ['2, k, 14', [-0.2331169, -0.7127537, 1.0]], ['2, k, 15', [-0.2078918, -0.7622459, 1.0]], ['2, k, 16', [0.04332929, -0.2197132, 1.0]], ['2, k, 17', [0.06844357, -0.3741432, 1.0]], ['2, k, 18', [0.09150258, -0.7208033, 1.0]], ['2, k, 19', [0.03738831, -0.7540241, 1.0]], ['2, k, 20', [-0.04172514, 0.2313376, 1.0]], ['2, k, 21', [-0.4031644, -0.07180757, 1.0]], ['2, k, 22', [-0.3048812, -0.0410196, 1.0]], ['2, k, 23', [0.0969415, -0.3281265, 1.0]], ['2, k, 24', [0.138321, -0.2954153, 1.0]]]
[['2, k, 0', [-0.03664782, -0.2251371, 1.0]], ['2, k, 1', [-0.03991006, 0.03811459, 1.0]], ['2, k, 2', [-0.04189764, 0.2944266, 1.0]], ['2, k, 3', [-0.03216107, 0.4328243, 1.0]], ['2, k, 4', [-0.1921016, 0.1452185, 1.0]], ['2, k, 5', [-0.2575398, -0.02998069, 1.0]], ['2, k, 6', [-0.3450709, -0.06804884, 1.0]], ['2, k, 7', [-0.3542658, -0.07016013, 1.0]], ['2, k, 8', [0.1196133, 0.2047316, 1.0]], ['2, k, 9', [0.1537587, -0.03110002, 1.0]], ['2, k, 10', [0.1210518, -0.2198275, 1.0]], ['2, k, 11', [0.112805, -0.2703266, 1.0]], ['2, k, 12', [-0.1155902, -0.22533, 1.0]], ['2, k, 13', [-0.1822623, -0.3732836, 1.0]], ['2, k, 14', [-0.2324263, -0.7135674, 1.0]], ['2, k, 15', [-0.2076142, -0.7629343, 1.0]], ['2, k, 16', [0.04355782, -0.219769, 1.0]], ['2, k, 17', [0.06877755, -0.3732213, 1.0]], ['2, k, 18', [0.09142137, -0.721805, 1.0]], ['2, k, 19', [0.0374651, -0.7547287, 1.0]], ['2, k, 20', [-0.04149371, 0.2312466, 1.0]], ['2, k, 21', [-0.4062864, -0.070312, 1.0]], ['2, k, 22', [-0.3306848, -0.04649258, 1.0]], ['2, k, 23', [0.09938733, -0.3291861, 1.0]], ['2, k, 24', [0.149705, -0.2912052, 1.0]]]
[['2, k, 0', [-0.03666025, -0.2250836, 1.0]], ['2, k, 1', [-0.03982514, 0.03806531, 1.0]], ['2, k, 2', [-0.04159584, 0.2941003, 1.0]], ['2, k, 3', [-0.0324766, 0.4330322, 1.0]], ['2, k, 4', [-0.1840321, 0.1604659, 1.0]], ['2, k, 5', [-0.2622599, -0.07101798, 1.0]], ['2, k, 6', [-0.3394622, -0.06520297, 1.0]], ['2, k, 7', [-0.3562231, -0.07502861, 1.0]], ['2, k, 8', [0.1198042, 0.2048048, 1.0]], ['2, k, 9', [0.1537769, -0.03082597, 1.0]], ['2, k, 10', [0.1188401, -0.2187929, 1.0]], ['2, k, 11', [0.1101806, -0.2703454, 1.0]], ['2, k, 12', [-0.1156006, -0.2250289, 1.0]], ['2, k, 13', [-0.1808514, -0.3710839, 1.0]], ['2, k, 14', [-0.2265044, -0.7141226, 1.0]], ['2, k, 15', [-0.2072412, -0.7652385, 1.0]], ['2, k, 16', [0.04354155, -0.2197688, 1.0]], ['2, k, 17', [0.06851558, -0.3737268, 1.0]], ['2, k, 18', [0.09027677, -0.7219977, 1.0]], ['2, k, 19', [0.03686111, -0.7553778, 1.0]], ['2, k, 20', [-0.04125154, 0.2310081, 1.0]], ['2, k, 21', [-0.3978148, -0.08574924, 1.0]], ['2, k, 22', [-0.368417, -0.04397719, 1.0]], ['2, k, 23', [0.097968, -0.327244, 1.0]], ['2, k, 24', [0.1453789, -0.288974, 1.0]]]
[['2, k, 0', [-0.03664315, -0.2246591, 1.0]], ['2, k, 1', [-0.03976462, 0.03809662, 1.0]], ['2, k, 2', [-0.04147721, 0.2939513, 1.0]], ['2, k, 3', [-0.03269961, 0.4331527, 1.0]], ['2, k, 4', [-0.1782223, 0.1813577, 1.0]], ['2, k, 5', [-0.2596765, -0.05284661, 1.0]], ['2, k, 6', [-0.3394877, -0.06134457, 1.0]], ['2, k, 7', [-0.3464454, -0.07868107, 1.0]], ['2, k, 8', [0.1200037, 0.205497, 1.0]], ['2, k, 9', [0.1536484, -0.03075858, 1.0]], ['2, k, 10', [0.1165612, -0.2175139, 1.0]], ['2, k, 11', [0.1063424, -0.2686289, 1.0]], ['2, k, 12', [-0.1154614, -0.2232215, 1.0]], ['2, k, 13', [-0.1808425, -0.3710833, 1.0]], ['2, k, 14', [-0.2255069, -0.7146673, 1.0]], ['2, k, 15', [-0.2075419, -0.7661458, 1.0]], ['2, k, 16', [0.04350339, -0.21973, 1.0]], ['2, k, 17', [0.06855118, -0.3728766, 1.0]], ['2, k, 18', [0.09296636, -0.7234045, 1.0]], ['2, k, 19', [0.03764151, -0.7544782, 1.0]], ['2, k, 20', [-0.04115362, 0.2309243, 1.0]], ['2, k, 21', [-0.3940092, -0.08141247, 1.0]], ['2, k, 22', [-0.3039145, -0.04067216, 1.0]], ['2, k, 23', [0.09839553, -0.3291263, 1.0]], ['2, k, 24', [0.1473771, -0.2817069, 1.0]]]
[['2, k, 0', [-0.0373494, -0.2228964, 1.0]], ['2, k, 1', [-0.03969176, 0.03843703, 1.0]], ['2, k, 2', [-0.0411201, 0.2939107, 1.0]], ['2, k, 3', [-0.03309381, 0.4334311, 1.0]], ['2, k, 4', [-0.1775112, 0.1887846, 1.0]], ['2, k, 5', [-0.2582295, -0.04579548, 1.0]], ['2, k, 6', [-0.3394874, -0.06137291, 1.0]], ['2, k, 7', [-0.3348287, -0.08125099, 1.0]], ['2, k, 8', [0.1203519, 0.2059454, 1.0]], ['2, k, 9', [0.1533845, -0.03051285, 1.0]], ['2, k, 10', [0.1156212, -0.2162255, 1.0]], ['2, k, 11', [0.1049499, -0.2668743, 1.0]], ['2, k, 12', [-0.1159218, -0.2203822, 1.0]], ['2, k, 13', [-0.1808478, -0.3710972, 1.0]], ['2, k, 14', [-0.2254974, -0.714694, 1.0]], ['2, k, 15', [-0.2080387, -0.7665206, 1.0]], ['2, k, 16', [0.04251816, -0.2187368, 1.0]], ['2, k, 17', [0.06851482, -0.3731042, 1.0]], ['2, k, 18', [0.09258917, -0.7233657, 1.0]], ['2, k, 19', [0.03874754, -0.7552147, 1.0]], ['2, k, 20', [-0.04091249, 0.230967, 1.0]], ['2, k, 21', [-0.4020137, -0.09325624, 1.0]], ['2, k, 22', [-0.3190903, -0.04385546, 1.0]], ['2, k, 23', [0.09533177, -0.324859, 1.0]], ['2, k, 24', [0.1353627, -0.2965539, 1.0]]]
[['2, k, 0', [-0.03819652, -0.2206855, 1.0]], ['2, k, 1', [-0.03952935, 0.03889865, 1.0]], ['2, k, 2', [-0.04026692, 0.2937222, 1.0]], ['2, k, 3', [-0.03328003, 0.433605, 1.0]], ['2, k, 4', [-0.178126, 0.2003137, 1.0]], ['2, k, 5', [-0.2560133, -0.0393051, 1.0]], ['2, k, 6', [-0.3343441, -0.09124017, 1.0]], ['2, k, 7', [-0.3527489, -0.06918535, 1.0]], ['2, k, 8', [0.1210428, 0.2064173, 1.0]], ['2, k, 9', [0.1552929, -0.04140378, 1.0]], ['2, k, 10', [0.1156452, -0.2255087, 1.0]], ['2, k, 11', [0.1050738, -0.2751348, 1.0]], ['2, k, 12', [-0.1166229, -0.216487, 1.0]], ['2, k, 13', [-0.1809066, -0.3710058, 1.0]], ['2, k, 14', [-0.2251581, -0.7145315, 1.0]], ['2, k, 15', [-0.2062617, -0.7660819, 1.0]], ['2, k, 16', [0.04164041, -0.2178647, 1.0]], ['2, k, 17', [0.0686358, -0.3725957, 1.0]], ['2, k, 18', [0.09218084, -0.7240681, 1.0]], ['2, k, 19', [0.03954712, -0.7565105, 1.0]], ['2, k, 20', [-0.04033534, 0.2309722, 1.0]], ['2, k, 21', [-0.3944968, -0.08343422, 1.0]], ['2, k, 22', [-0.3894789, -0.03987879, 1.0]], ['2, k, 23', [0.09514964, -0.3361268, 1.0]], ['2, k, 24', [0.1384662, -0.3008837, 1.0]]]
