[['2, k, 0', [0.02854628, -0.04262931, 1.0]], ['2, k, 1', [0.02573868, 0.2081434, 1.0]], ['2, k, 2', [0.02324762, 0.4500583, 1.0]], ['2, k, 3', [0.04432613, 0.5828544, 1.0]], ['2, k, 4', [-0.1642858, 0.4231711, 1.0]], ['2, k, 5', [-0.2881868, 0.2303658, 1.0]], ['2, k, 6', [-0.2252572, 0.03321208, 1.0]], ['2, k, 7', [-0.2052383, -0.01125626, 1.0]], ['2, k, 8', [0.2199149, 0.3831703, 1.0]], ['2, k, 9', [0.331875, 0.1959618, 1.0]], ['2, k, 10', [0.2574401, 0.003035911, 1.0]], ['2, k, 11', [0.2326393, -0.03791489, 1.0]], ['2, k, 12', [-0.04848397, -0.03976791, 1.0]], ['2, k, 13', [-0.1241535, -0.1485206, 1.0]], ['2, k, 14', [-0.06753237, -0.5178159, 1.0]], ['2, k, 15', [-0.07781018, -0.5927337, 1.0]], ['2, k, 16', [0.1050107, -0.04403695, 1.0]], ['2, k, 17', [0.1693072, -0.1992681, 1.0]], ['2, k, 18', [0.1118607, -0.5995465, 1.0]], ['2, k, 19', [0.1062355, -0.6519138, 1.0]], ['2, k, 20', [0.02385078, 0.3907709, 1.0]], ['2, k, 21', [-0.1678371, -0.08306811, 1.0]], ['2, k, 22', [-0.208125, 0.0563371, 1.0]], ['2, k, 23', [0.2173521, -0.1073335, 1.0]], ['2, k, 24', [0.248853, -0.08501144, 1.0]]]
[['2, k, 0', [0.01143834, -0.08237734, 1.0]], ['2, k, 1', [0.009967684, 0.1762505, 1.0]], ['2, k, 2', [0.007407587, 0.4259787, 1.0]], ['2, k, 3', [0.01964885, 0.529987, 1.0]], ['2, k, 4', [-0.1805817, 0.4128763, 1.0]], ['2, k, 5', [-0.2904332, 0.2241611, 1.0]], ['2, k, 6', [-0.2329726, 0.009950594, 1.0]], ['2, k, 7', [-0.2079126, -0.03918245, 1.0]], ['2, k, 8', [0.170551, 0.3346997, 1.0]], ['2, k, 9', [0.1907238, 0.09656867, 1.0]], ['2, k, 10', [0.1627694, -0.1042577, 1.0]], ['2, k, 11', [0.1428701, -0.1303542, 1.0]], ['2, k, 12', [-0.06907529, -0.07845028, 1.0]], ['2, k, 13', [-0.1310541, -0.1991011, 1.0]], ['2, k, 14', [-0.1119731, -0.5719536, 1.0]], ['2, k, 15', [-0.1099066, -0.6312497, 1.0]], ['2, k, 16', [0.09130727, -0.08310383, 1.0]], ['2, k, 17', [0.1694934, -0.2277924, 1.0]], ['2, k, 18', [0.1187344, -0.5689859, 1.0]], ['2, k, 19', [0.1067296, -0.6439028, 1.0]], ['2, k, 20', [0.008097094, 0.3649061, 1.0]], ['2, k, 21', [-0.1847882, -0.1134488, 1.0]], ['2, k, 22', [-0.2245343, -0.1161539, 1.0]], ['2, k, 23', [0.130004, -0.2337429, 1.0]], ['2, k, 24', [0.09863244, -0.1335915, 1.0]]]
[['2, k, 0', [0.01140139, -0.0813943, 1.0]], ['2, k, 1', [0.009232562, 0.1778493, 1.0]], ['2, k, 2', [0.005823985, 0.4280223, 1.0]], ['2, k, 3', [0.01788204, 0.532831, 1.0]], ['2, k, 4', [-0.1809645, 0.4137583, 1.0]], ['2, k, 5', [-0.2897322, 0.2239773, 1.0]], ['2, k, 6', [-0.2338786, 0.0171001, 1.0]], ['2, k, 7', [-0.2107995, -0.03560938, 1.0]], ['2, k, 8', [0.170583, 0.3354006, 1.0]], ['2, k, 9', [0.1928218, 0.09838905, 1.0]], ['2, k, 10', [0.2318008, -0.1399948, 1.0]], ['2, k, 11', [0.2118254, -0.1889594, 1.0]], ['2, k, 12', [-0.06890202, -0.07775968, 1.0]], ['2, k, 13', [-0.1307864, -0.1986655, 1.0]], ['2, k, 14', [-0.1119151, -0.5720584, 1.0]], ['2, k, 15', [-0.1098549, -0.6313217, 1.0]], ['2, k, 16', [0.09105316, -0.08190982, 1.0]], ['2, k, 17', [0.169496, -0.2267635, 1.0]], ['2, k, 18', [0.1188653, -0.569132, 1.0]], ['2, k, 19', [0.106725, -0.6438653, 1.0]], ['2, k, 20', [0.006726483, 0.3668339, 1.0]], ['2, k, 21', [-0.1874803, -0.1116617, 1.0]], ['2, k, 22', [-0.2231959, -0.1121252, 1.0]], ['2, k, 23', [0.2085266, -0.2368009, 1.0]], ['2, k, 24', [0.1957106, -0.1547603, 1.0]]]
[['2, k, 0', [0.01128415, -0.0802248, 1.0]], ['2, k, 1', [0.00869065, 0.1798397, 1.0]], ['2, k, 2', [0.005106041, 0.4306778, 1.0]], ['2, k, 3', [0.01611274, 0.5350216, 1.0]], ['2, k, 4', [-0.1814333, 0.4144912, 1.0]], ['2, k, 5', [-0.2895695, 0.2239942, 1.0]], ['2, k, 6', [-0.2339691, 0.01878158, 1.0]], ['2, k, 7', [-0.2112842, -0.03328687, 1.0]], ['2, k, 8', [0.1703218, 0.3362788, 1.0]], ['2, k, 9', [0.1930462, 0.1001294, 1.0]], ['2, k, 10', [0.2310527, -0.1407131, 1.0]], ['2, k, 11', [0.2110717, -0.1916292, 1.0]], ['2, k, 12', [-0.06874635, -0.07691659, 1.0]], ['2, k, 13', [-0.1306947, -0.1985945, 1.0]], ['2, k, 14', [-0.1118365, -0.5718478, 1.0]], ['2, k, 15', [-0.1101963, -0.6314034, 1.0]], ['2, k, 16', [0.09064692, -0.08048259, 1.0]], ['2, k, 17', [0.1693638, -0.226088, 1.0]], ['2, k, 18', [0.1189104, -0.5691559, 1.0]], ['2, k, 19', [0.1067301, -0.6439216, 1.0]], ['2, k, 20', [0.006025892, 0.369316, 1.0]], ['2, k, 21', [-0.1832828, -0.1071661, 1.0]], ['2, k, 22', [-0.2260673, -0.1082584, 1.0]], ['2, k, 23', [0.2061443, -0.2393042, 1.0]], ['2, k, 24', [0.1949733, -0.1568635, 1.0]]]
[['2, k, 0', [0.01131375, -0.07939485, 1.0]], ['2, k, 1', [0.00822519, 0.1812388, 1.0]], ['2, k, 2', [0.004109085, 0.4323844, 1.0]], ['2, k, 3', [0.01471437, 0.5368837, 1.0]], ['2, k, 4', [-0.1817732, 0.4145676, 1.0]], ['2, k, 5', [-0.2896551, 0.2239894, 1.0]], ['2, k, 6', [-0.2340265, 0.01986512, 1.0]], ['2, k, 7', [-0.2112301, -0.03320858, 1.0]], ['2, k, 8', [0.1701786, 0.3375195, 1.0]], ['2, k, 9', [0.1944962, 0.1055915, 1.0]], ['2, k, 10', [0.2312323, -0.1397197, 1.0]], ['2, k, 11', [0.2105447, -0.1933152, 1.0]], ['2, k, 12', [-0.06856553, -0.07633388, 1.0]], ['2, k, 13', [-0.1306117, -0.1984941, 1.0]], ['2, k, 14', [-0.1118513, -0.570858, 1.0]], ['2, k, 15', [-0.11037, -0.6305485, 1.0]], ['2, k, 16', [0.09053175, -0.07943694, 1.0]], ['2, k, 17', [0.1692894, -0.2255263, 1.0]], ['2, k, 18', [0.1187797, -0.5695407, 1.0]], ['2, k, 19', [0.1067643, -0.6440158, 1.0]], ['2, k, 20', [0.005160592, 0.3709471, 1.0]], ['2, k, 21', [-0.1853182, -0.1083935, 1.0]], ['2, k, 22', [-0.2235268, -0.1151721, 1.0]], ['2, k, 23', [0.2069103, -0.2405816, 1.0]], ['2, k, 24', [0.1942016, -0.1581479, 1.0]]]
[['2, k, 0', [0.0112665, -0.07828388, 1.0]], ['2, k, 1', [0.007733352, 0.1825802, 1.0]], ['2, k, 2', [0.00326098, 0.4338165, 1.0]], ['2, k, 3', [0.01278015, 0.5389891, 1.0]], ['2, k, 4', [-0.1828338, 0.414437, 1.0]], ['2, k, 5', [-0.2908376, 0.223493, 1.0]], ['2, k, 6', [-0.234121, 0.02068994, 1.0]], ['2, k, 7', [-0.2116113, -0.03213447, 1.0]], ['2, k, 8', [0.1700202, 0.3389369, 1.0]], ['2, k, 9', [0.1966019, 0.1068366, 1.0]], ['2, k, 10', [0.179998, -0.09220441, 1.0]], ['2, k, 11', [0.1783538, -0.1085699, 1.0]], ['2, k, 12', [-0.06836835, -0.07554345, 1.0]], ['2, k, 13', [-0.1299172, -0.1982578, 1.0]], ['2, k, 14', [-0.111755, -0.5708123, 1.0]], ['2, k, 15', [-0.1103686, -0.6306226, 1.0]], ['2, k, 16', [0.09022959, -0.07799116, 1.0]], ['2, k, 17', [0.1690781, -0.2237391, 1.0]], ['2, k, 18', [0.1184952, -0.569734, 1.0]], ['2, k, 19', [0.1067506, -0.6439927, 1.0]], ['2, k, 20', [0.00439419, 0.3723589, 1.0]], ['2, k, 21', [-0.1859354, -0.1085918, 1.0]], ['2, k, 22', [-0.2265119, -0.1095804, 1.0]], ['2, k, 23', [0.2217625, -0.1602587, 1.0]], ['2, k, 24', [0.1289798, -0.111869, 1.0]]]
[['2, k, 0', [0.0112495, -0.07734482, 1.0]], ['2, k, 1', [0.00738285, 0.1835395, 1.0]], ['2, k, 2', [0.002657634, 0.4346435, 1.0]], ['2, k, 3', [0.01118796, 0.5405436, 1.0]], ['2, k, 4', [-0.1839269, 0.4142154, 1.0]], ['2, k, 5', [-0.2922717, 0.2231786, 1.0]], ['2, k, 6', [-0.2327425, 0.01273531, 1.0]], ['2, k, 7', [-0.2114646, -0.03610428, 1.0]], ['2, k, 8', [0.1699062, 0.3404293, 1.0]], ['2, k, 9', [0.2007826, 0.1100202, 1.0]], ['2, k, 10', [0.154877, -0.08234998, 1.0]], ['2, k, 11', [0.107864, -0.09182422, 1.0]], ['2, k, 12', [-0.06818963, -0.07480939, 1.0]], ['2, k, 13', [-0.1297389, -0.1981099, 1.0]], ['2, k, 14', [-0.1116799, -0.5707625, 1.0]], ['2, k, 15', [-0.1103688, -0.6307333, 1.0]], ['2, k, 16', [0.09003551, -0.07684328, 1.0]], ['2, k, 17', [0.1688239, -0.2226729, 1.0]], ['2, k, 18', [0.1184113, -0.5696261, 1.0]], ['2, k, 19', [0.1067189, -0.6440074, 1.0]], ['2, k, 20', [0.003849166, 0.3732223, 1.0]], ['2, k, 21', [-0.1825995, -0.1106127, 1.0]], ['2, k, 22', [-0.2286427, -0.07538242, 1.0]], ['2, k, 23', [0.04318998, -0.1413939, 1.0]], ['2, k, 24', [0.08319202, -0.04544298, 1.0]]]
[['2, k, 0', [0.01138162, -0.07615524, 1.0]], ['2, k, 1', [0.007437155, 0.1816326, 1.0]], ['2, k, 2', [0.002921099, 0.4232768, 1.0]], ['2, k, 3', [0.009580101, 0.542099, 1.0]], ['2, k, 4', [-0.1850563, 0.4138614, 1.0]], ['2, k, 5', [-0.2929088, 0.2222567, 1.0]], ['2, k, 6', [-0.2326328, 0.008801196, 1.0]], ['2, k, 7', [-0.2104295, -0.03792984, 1.0]], ['2, k, 8', [0.1713674, 0.3494901, 1.0]], ['2, k, 9', [0.2032457, 0.1118581, 1.0]], ['2, k, 10', [0.1520757, -0.07720935, 1.0]], ['2, k, 11', [0.1042416, -0.1085547, 1.0]], ['2, k, 12', [-0.06809003, -0.07407765, 1.0]], ['2, k, 13', [-0.1296291, -0.197987, 1.0]], ['2, k, 14', [-0.1115144, -0.570109, 1.0]], ['2, k, 15', [-0.1102807, -0.630314, 1.0]], ['2, k, 16', [0.0902686, -0.07515715, 1.0]], ['2, k, 17', [0.1685849, -0.221713, 1.0]], ['2, k, 18', [0.1184124, -0.5696222, 1.0]], ['2, k, 19', [0.1071589, -0.64349, 1.0]], ['2, k, 20', [0.004036394, 0.364856, 1.0]], ['2, k, 21', [-0.1815177, -0.1122887, 1.0]], ['2, k, 22', [-0.2273968, -0.1077095, 1.0]], ['2, k, 23', [0.08092528, -0.1424122, 1.0]], ['2, k, 24', [0.0643419, -0.07121676, 1.0]]]
[['2, k, 0', [0.01162823, -0.07570563, 1.0]], ['2, k, 1', [0.007250252, 0.1832005, 1.0]], ['2, k, 2', [0.001785719, 0.4290103, 1.0]], ['2, k, 3', [0.007458822, 0.5436754, 1.0]], ['2, k, 4', [-0.1857349, 0.4132307, 1.0]], ['2, k, 5', [-0.294015, 0.2218629, 1.0]], ['2, k, 6', [-0.2327753, 0.007687284, 1.0]], ['2, k, 7', [-0.2111813, -0.03804421, 1.0]], ['2, k, 8', [0.17131, 0.3491932, 1.0]], ['2, k, 9', [0.2071192, 0.1141724, 1.0]], ['2, k, 10', [0.1678442, -0.07743798, 1.0]], ['2, k, 11', [0.1181045, -0.106869, 1.0]], ['2, k, 12', [-0.06767491, -0.07376825, 1.0]], ['2, k, 13', [-0.1294354, -0.197875, 1.0]], ['2, k, 14', [-0.1114268, -0.5699158, 1.0]], ['2, k, 15', [-0.1101041, -0.6301261, 1.0]], ['2, k, 16', [0.09036631, -0.0744676, 1.0]], ['2, k, 17', [0.1682875, -0.2198701, 1.0]], ['2, k, 18', [0.1183219, -0.5702761, 1.0]], ['2, k, 19', [0.1071928, -0.6435453, 1.0]], ['2, k, 20', [0.003214751, 0.3689532, 1.0]], ['2, k, 21', [-0.179737, -0.1125907, 1.0]], ['2, k, 22', [-0.2308564, -0.08673693, 1.0]], ['2, k, 23', [0.1053715, -0.1887223, 1.0]], ['2, k, 24', [0.07343373, -0.08805789, 1.0]]]
[['2, k, 0', [0.0118759, -0.07435359, 1.0]], ['2, k, 1', [0.006933206, 0.1849657, 1.0]], ['2, k, 2', [0.00107107, 0.4318972, 1.0]], ['2, k, 3', [0.005949765, 0.5445688, 1.0]], ['2, k, 4', [-0.1864986, 0.4125566, 1.0]], ['2, k, 5', [-0.2949204, 0.2211763, 1.0]], ['2, k, 6', [-0.2347975, 0.0154832, 1.0]], ['2, k, 7', [-0.2129281, -0.03335968, 1.0]], ['2, k, 8', [0.1714532, 0.3504119, 1.0]], ['2, k, 9', [0.2099716, 0.1172663, 1.0]], ['2, k, 10', [0.1467401, -0.06057927, 1.0]], ['2, k, 11', [0.1048644, -0.1036818, 1.0]], ['2, k, 12', [-0.06772229, -0.07305915, 1.0]], ['2, k, 13', [-0.1290931, -0.1970329, 1.0]], ['2, k, 14', [-0.1112435, -0.5692342, 1.0]], ['2, k, 15', [-0.1101754, -0.6296948, 1.0]], ['2, k, 16', [0.09112434, -0.0725668, 1.0]], ['2, k, 17', [0.1677964, -0.2168693, 1.0]], ['2, k, 18', [0.1184613, -0.5700687, 1.0]], ['2, k, 19', [0.1070592, -0.6436781, 1.0]], ['2, k, 20', [0.002575504, 0.371527, 1.0]], ['2, k, 21', [-0.1840006, -0.1079757, 1.0]], ['2, k, 22', [-0.2277083, -0.08825501, 1.0]], ['2, k, 23', [0.07892814, -0.1343093, 1.0]], ['2, k, 24', [0.05134081, -0.08988196, 1.0]]]
[['2, k, 0', [0.01257659, -0.07272628, 1.0]], ['2, k, 1', [0.006998652, 0.1862868, 1.0]], ['2, k, 2', [0.0005776373, 0.4335982, 1.0]], ['2, k, 3', [0.004033239, 0.5456787, 1.0]], ['2, k, 4', [-0.1878409, 0.4113223, 1.0]], ['2, k, 5', [-0.2952428, 0.2192362, 1.0]], ['2, k, 6', [-0.2349591, 0.01539549, 1.0]], ['2, k, 7', [-0.2143404, -0.03422124, 1.0]], ['2, k, 8', [0.1731019, 0.3597731, 1.0]], ['2, k, 9', [0.2154473, 0.1215732, 1.0]], ['2, k, 10', [0.1551128, -0.0570559, 1.0]], ['2, k, 11', [0.1128726, -0.09531777, 1.0]], ['2, k, 12', [-0.06761242, -0.07231242, 1.0]], ['2, k, 13', [-0.1287058, -0.1967137, 1.0]], ['2, k, 14', [-0.1112044, -0.5696013, 1.0]], ['2, k, 15', [-0.109718, -0.6301162, 1.0]], ['2, k, 16', [0.09269608, -0.07004867, 1.0]], ['2, k, 17', [0.1674269, -0.2141035, 1.0]], ['2, k, 18', [0.1183296, -0.5697983, 1.0]], ['2, k, 19', [0.1069981, -0.6436687, 1.0]], ['2, k, 20', [0.002213357, 0.3731159, 1.0]], ['2, k, 21', [-0.1794237, -0.107426, 1.0]], ['2, k, 22', [-0.2040215, -0.1105102, 1.0]], ['2, k, 23', [0.09196262, -0.1255528, 1.0]], ['2, k, 24', [0.05865753, -0.08888129, 1.0]]]
[['2, k, 0', [0.0131622, -0.07155398, 1.0]], ['2, k, 1', [0.007138365, 0.1877876, 1.0]], ['2, k, 2', [0.0001728689, 0.4361059, 1.0]], ['2, k, 3', [0.002636831, 0.5468672, 1.0]], ['2, k, 4', [-0.1882029, 0.4102555, 1.0]], ['2, k, 5', [-0.2945063, 0.2175099, 1.0]], ['2, k, 6', [-0.2351245, 0.0153407, 1.0]], ['2, k, 7', [-0.2155126, -0.03341374, 1.0]], ['2, k, 8', [0.17365, 0.3614418, 1.0]], ['2, k, 9', [0.2192001, 0.1236999, 1.0]], ['2, k, 10', [0.160536, -0.0501768, 1.0]], ['2, k, 11', [0.1232213, -0.09018064, 1.0]], ['2, k, 12', [-0.06744529, -0.07166781, 1.0]], ['2, k, 13', [-0.1281895, -0.1961524, 1.0]], ['2, k, 14', [-0.1111621, -0.569643, 1.0]], ['2, k, 15', [-0.1091258, -0.630443, 1.0]], ['2, k, 16', [0.09373327, -0.06850754, 1.0]], ['2, k, 17', [0.1673678, -0.2121062, 1.0]], ['2, k, 18', [0.1179573, -0.5712363, 1.0]], ['2, k, 19', [0.1069444, -0.6436837, 1.0]], ['2, k, 20', [0.001949444, 0.3753324, 1.0]], ['2, k, 21', [-0.1819216, -0.1092166, 1.0]], ['2, k, 22', [-0.2279557, -0.1000032, 1.0]], ['2, k, 23', [0.1213709, -0.1307516, 1.0]], ['2, k, 24', [0.07123137, -0.06798851, 1.0]]]
[['2, k, 0', [0.01316558, -0.0702875, 1.0]], ['2, k, 1', [0.006800267, 0.1888913, 1.0]], ['2, k, 2', [-0.0003477975, 0.437278, 1.0]], ['2, k, 3', [0.001042514, 0.5479423, 1.0]], ['2, k, 4', [-0.1886175, 0.4093841, 1.0]], ['2, k, 5', [-0.2930028, 0.2157827, 1.0]], ['2, k, 6', [-0.2354831, 0.01512856, 1.0]], ['2, k, 7', [-0.219392, -0.03300295, 1.0]], ['2, k, 8', [0.1740898, 0.3623539, 1.0]], ['2, k, 9', [0.2233592, 0.1255653, 1.0]], ['2, k, 10', [0.1620204, -0.04571745, 1.0]], ['2, k, 11', [0.1316954, -0.1010173, 1.0]], ['2, k, 12', [-0.06790256, -0.07057352, 1.0]], ['2, k, 13', [-0.1276975, -0.1958185, 1.0]], ['2, k, 14', [-0.1111433, -0.5682205, 1.0]], ['2, k, 15', [-0.1092264, -0.6302919, 1.0]], ['2, k, 16', [0.09421595, -0.06714236, 1.0]], ['2, k, 17', [0.1674072, -0.2099782, 1.0]], ['2, k, 18', [0.1176661, -0.5719289, 1.0]], ['2, k, 19', [0.1069614, -0.6437036, 1.0]], ['2, k, 20', [0.001459189, 0.376486, 1.0]], ['2, k, 21', [-0.1826297, -0.1091807, 1.0]], ['2, k, 22', [-0.2261079, -0.1031168, 1.0]], ['2, k, 23', [0.1308912, -0.1682865, 1.0]], ['2, k, 24', [0.08228754, -0.1282128, 1.0]]]
[['2, k, 0', [0.01348141, -0.06958818, 1.0]], ['2, k, 1', [0.006906498, 0.1900022, 1.0]], ['2, k, 2', [-0.0004815303, 0.4391954, 1.0]], ['2, k, 3', [-0.0003982535, 0.5501601, 1.0]], ['2, k, 4', [-0.1893854, 0.4087443, 1.0]], ['2, k, 5', [-0.292886, 0.2147404, 1.0]], ['2, k, 6', [-0.2389793, 0.01814854, 1.0]], ['2, k, 7', [-0.225937, -0.03034429, 1.0]], ['2, k, 8', [0.1738893, 0.3612304, 1.0]], ['2, k, 9', [0.2267644, 0.1276037, 1.0]], ['2, k, 10', [0.1686703, -0.04140081, 1.0]], ['2, k, 11', [0.1417167, -0.09935297, 1.0]], ['2, k, 12', [-0.06760866, -0.06995267, 1.0]], ['2, k, 13', [-0.1270387, -0.1955616, 1.0]], ['2, k, 14', [-0.1108391, -0.5658072, 1.0]], ['2, k, 15', [-0.1092569, -0.6300701, 1.0]], ['2, k, 16', [0.09447596, -0.06649561, 1.0]], ['2, k, 17', [0.1676911, -0.2089293, 1.0]], ['2, k, 18', [0.119758, -0.5679866, 1.0]], ['2, k, 19', [0.1069589, -0.6435558, 1.0]], ['2, k, 20', [0.001384585, 0.3781752, 1.0]], ['2, k, 21', [-0.1850629, -0.1100733, 1.0]], ['2, k, 22', [-0.1691386, -0.01366148, 1.0]], ['2, k, 23', [0.1347402, -0.1631168, 1.0]], ['2, k, 24', [0.0922434, -0.123575, 1.0]]]
[['2, k, 0', [0.01339277, -0.06842626, 1.0]], ['2, k, 1', [0.006536733, 0.1914347, 1.0]], ['2, k, 2', [-0.0009508342, 0.4410677, 1.0]], ['2, k, 3', [-0.00166632, 0.5522518, 1.0]], ['2, k, 4', [-0.190009, 0.4082101, 1.0]], ['2, k, 5', [-0.2888719, 0.2118843, 1.0]], ['2, k, 6', [-0.2413875, 0.01416186, 1.0]], ['2, k, 7', [-0.2411074, -0.02310576, 1.0]], ['2, k, 8', [0.1757169, 0.3641861, 1.0]], ['2, k, 9', [0.2304818, 0.1308134, 1.0]], ['2, k, 10', [0.1829472, -0.02706993, 1.0]], ['2, k, 11', [0.1606803, -0.08342717, 1.0]], ['2, k, 12', [-0.06796541, -0.06904226, 1.0]], ['2, k, 13', [-0.1266682, -0.1952859, 1.0]], ['2, k, 14', [-0.1109938, -0.5678223, 1.0]], ['2, k, 15', [-0.1089958, -0.6301304, 1.0]], ['2, k, 16', [0.09468222, -0.06515281, 1.0]], ['2, k, 17', [0.1676419, -0.2080813, 1.0]], ['2, k, 18', [0.1200757, -0.5669081, 1.0]], ['2, k, 19', [0.1069615, -0.6435289, 1.0]], ['2, k, 20', [0.0009257647, 0.3799373, 1.0]], ['2, k, 21', [-0.1965512, -0.1059417, 1.0]], ['2, k, 22', [-0.2036846, -0.04090152, 1.0]], ['2, k, 23', [0.1454533, -0.1391386, 1.0]], ['2, k, 24', [0.108709, -0.1076498, 1.0]]]
[['2, k, 0', [0.01396472, -0.06781752, 1.0]], ['2, k, 1', [0.006765972, 0.1924323, 1.0]], ['2, k, 2', [-0.00137603, 0.4428873, 1.0]], ['2, k, 3', [-0.003440154, 0.5547087, 1.0]], ['2, k, 4', [-0.1908712, 0.404825, 1.0]], ['2, k, 5', [-0.2855608, 0.2063246, 1.0]], ['2, k, 6', [-0.2455056, 0.01617097, 1.0]], ['2, k, 7', [-0.2517672, -0.01417184, 1.0]], ['2, k, 8', [0.1767328, 0.3653516, 1.0]], ['2, k, 9', [0.2354811, 0.1348594, 1.0]], ['2, k, 10', [0.1879371, -0.0203006, 1.0]], ['2, k, 11', [0.1677373, -0.0809245, 1.0]], ['2, k, 12', [-0.06759708, -0.06874394, 1.0]], ['2, k, 13', [-0.1263203, -0.1951174, 1.0]], ['2, k, 14', [-0.1106953, -0.5671896, 1.0]], ['2, k, 15', [-0.1089319, -0.6301391, 1.0]], ['2, k, 16', [0.09539038, -0.06425876, 1.0]], ['2, k, 17', [0.1678523, -0.2078539, 1.0]], ['2, k, 18', [0.1206582, -0.5658783, 1.0]], ['2, k, 19', [0.1069588, -0.6434839, 1.0]], ['2, k, 20', [0.0006964038, 0.3815283, 1.0]], ['2, k, 21', [-0.2085454, -0.08367931, 1.0]], ['2, k, 22', [-0.1910545, -0.02684087, 1.0]], ['2, k, 23', [0.15519, -0.1349036, 1.0]], ['2, k, 24', [0.1149841, -0.09385405, 1.0]]]
[['2, k, 0', [0.01364401, -0.06667252, 1.0]], ['2, k, 1', [0.00578677, 0.1919288, 1.0]], ['2, k, 2', [-0.002477064, 0.4370276, 1.0]], ['2, k, 3', [-0.004936598, 0.5561592, 1.0]], ['2, k, 4', [-0.1914925, 0.404666, 1.0]], ['2, k, 5', [-0.2806931, 0.203898, 1.0]], ['2, k, 6', [-0.2476037, 0.01905988, 1.0]], ['2, k, 7', [-0.2537179, -0.00952234, 1.0]], ['2, k, 8', [0.1773031, 0.3664507, 1.0]], ['2, k, 9', [0.2388212, 0.1363654, 1.0]], ['2, k, 10', [0.1822025, -0.03107493, 1.0]], ['2, k, 11', [0.1742352, -0.09185093, 1.0]], ['2, k, 12', [-0.06806131, -0.06779864, 1.0]], ['2, k, 13', [-0.1260746, -0.1947861, 1.0]], ['2, k, 14', [-0.111088, -0.5675363, 1.0]], ['2, k, 15', [-0.1087573, -0.6301179, 1.0]], ['2, k, 16', [0.09521483, -0.06300177, 1.0]], ['2, k, 17', [0.1680404, -0.2073014, 1.0]], ['2, k, 18', [0.1210349, -0.5652694, 1.0]], ['2, k, 19', [0.1069434, -0.6434852, 1.0]], ['2, k, 20', [-0.0004558607, 0.3773519, 1.0]], ['2, k, 21', [-0.2116697, -0.08706506, 1.0]], ['2, k, 22', [-0.1847659, -0.06453058, 1.0]], ['2, k, 23', [0.1516655, -0.1514084, 1.0]], ['2, k, 24', [0.1172536, -0.1092417, 1.0]]]
[['2, k, 0', [0.01425466, -0.06604499, 1.0]], ['2, k, 1', [0.005844077, 0.1915597, 1.0]], ['2, k, 2', [-0.003360644, 0.4362801, 1.0]], ['2, k, 3', [-0.006847508, 0.5577612, 1.0]], ['2, k, 4', [-0.1921827, 0.402642, 1.0]], ['2, k, 5', [-0.2795771, 0.2006603, 1.0]], ['2, k, 6', [-0.2485679, 0.02363151, 1.0]], ['2, k, 7', [-0.2516932, -0.003740548, 1.0]], ['2, k, 8', [0.1768584, 0.367994, 1.0]], ['2, k, 9', [0.24287, 0.1387867, 1.0]], ['2, k, 10', [0.2133334, -0.0194577, 1.0]], ['2, k, 11', [0.1814993, -0.08151808, 1.0]], ['2, k, 12', [-0.06770956, -0.06757016, 1.0]], ['2, k, 13', [-0.1259032, -0.1940563, 1.0]], ['2, k, 14', [-0.111099, -0.5674601, 1.0]], ['2, k, 15', [-0.1086107, -0.6299713, 1.0]], ['2, k, 16', [0.09608401, -0.06185959, 1.0]], ['2, k, 17', [0.1680794, -0.2081215, 1.0]], ['2, k, 18', [0.1211378, -0.5650289, 1.0]], ['2, k, 19', [0.1069303, -0.6434537, 1.0]], ['2, k, 20', [-0.001129845, 0.3765642, 1.0]], ['2, k, 21', [-0.2303009, -0.0820424, 1.0]], ['2, k, 22', [-0.2017387, -0.04572644, 1.0]], ['2, k, 23', [0.1564231, -0.1386144, 1.0]], ['2, k, 24', [0.2355408, -0.1270365, 1.0]]]
[['2, k, 0', [0.01482918, -0.06533638, 1.0]], ['2, k, 1', [0.006191324, 0.1917242, 1.0]], ['2, k, 2', [-0.003399304, 0.4363742, 1.0]], ['2, k, 3', [-0.009127566, 0.560244, 1.0]], ['2, k, 4', [-0.1931626, 0.4013674, 1.0]], ['2, k, 5', [-0.2778504, 0.1984097, 1.0]], ['2, k, 6', [-0.2476188, 0.02408071, 1.0]], ['2, k, 7', [-0.2429021, -0.001691953, 1.0]], ['2, k, 8', [0.1767981, 0.3701026, 1.0]], ['2, k, 9', [0.2513004, 0.1477316, 1.0]], ['2, k, 10', [0.2206044, -0.0213643, 1.0]], ['2, k, 11', [0.1878633, -0.08371589, 1.0]], ['2, k, 12', [-0.06734368, -0.06729044, 1.0]], ['2, k, 13', [-0.125566, -0.1936673, 1.0]], ['2, k, 14', [-0.1112091, -0.5653986, 1.0]], ['2, k, 15', [-0.1089436, -0.6287674, 1.0]], ['2, k, 16', [0.09679101, -0.06069718, 1.0]], ['2, k, 17', [0.1680789, -0.2090825, 1.0]], ['2, k, 18', [0.1217275, -0.5649524, 1.0]], ['2, k, 19', [0.1068538, -0.6436133, 1.0]], ['2, k, 20', [-0.001054558, 0.3766154, 1.0]], ['2, k, 21', [-0.2095128, -0.07847498, 1.0]], ['2, k, 22', [-0.190529, -0.02762513, 1.0]], ['2, k, 23', [0.1586047, -0.1425135, 1.0]], ['2, k, 24', [0.2382877, -0.131892, 1.0]]]
