[['2, k, 0', [-0.106919, -0.365049, 1.0]], ['2, k, 1', [-0.105729, -0.0560417, 1.0]], ['2, k, 2', [-0.103882, 0.245356, 1.0]], ['2, k, 3', [-0.0953268, 0.385931, 1.0]], ['2, k, 4', [-0.295796, 0.176628, 1.0]], ['2, k, 5', [-0.40083, 0.00371404, 1.0]], ['2, k, 6', [-0.272584, -0.144488, 1.0]], ['2, k, 7', [-0.265836, -0.181285, 1.0]], ['2, k, 8', [0.086344, 0.16644, 1.0]], ['2, k, 9', [0.2271, 0.0335756, 1.0]], ['2, k, 10', [0.144135, -0.144779, 1.0]], ['2, k, 11', [0.0870421, -0.202684, 1.0]], ['2, k, 12', [-0.192521, -0.357238, 1.0]], ['2, k, 13', [-0.244226, -0.707808, 1.0]], ['2, k, 14', [-0.282889, -1.06034, 1.0]], ['2, k, 15', [-0.292725, -1.10645, 1.0]], ['2, k, 16', [-0.0181124, -0.36194, 1.0]], ['2, k, 17', [0.0458947, -0.70347, 1.0]], ['2, k, 18', [0.0898967, -1.04265, 1.0]], ['2, k, 19', [0.108887, -1.09766, 1.0]], ['2, k, 20', [-0.104458, 0.17112, 1.0]], ['2, k, 21', [-0.254943, -0.226664, 1.0]], ['2, k, 22', [-0.235296, -0.144412, 1.0]], ['2, k, 23', [0.102588, -0.29215, 1.0]], ['2, k, 24', [0.0647283, -0.21402, 1.0]]]
[['2, k, 0', [-0.153231, -0.400629, 1.0]], ['2, k, 1', [-0.104462, -0.133697, 1.0]], ['2, k, 2', [-0.0626457, 0.120711, 1.0]], ['2, k, 3', [-0.013415, 0.232227, 1.0]], ['2, k, 4', [-0.245775, 0.0722771, 1.0]], ['2, k, 5', [-0.395446, -0.00791985, 1.0]], ['2, k, 6', [-0.380376, -0.18122, 1.0]], ['2, k, 7', [-0.35303, -0.241947, 1.0]], ['2, k, 8', [0.108017, 0.0570716, 1.0]], ['2, k, 9', [0.192766, -0.0523557, 1.0]], ['2, k, 10', [0.080511, -0.175289, 1.0]], ['2, k, 11', [0.0344545, -0.194262, 1.0]], ['2, k, 12', [-0.242835, -0.387413, 1.0]], ['2, k, 13', [-0.284261, -0.708252, 1.0]], ['2, k, 14', [-0.295401, -1.04724, 1.0]], ['2, k, 15', [-0.301814, -1.10509, 1.0]], ['2, k, 16', [-0.0595107, -0.402588, 1.0]], ['2, k, 17', [0.0260257, -0.721857, 1.0]], ['2, k, 18', [0.0868144, -1.0413, 1.0]], ['2, k, 19', [0.109863, -1.09527, 1.0]], ['2, k, 20', [-0.0716009, 0.0586192, 1.0]], ['2, k, 21', [-0.38895, -0.290675, 1.0]], ['2, k, 22', [-0.348938, -0.288222, 1.0]], ['2, k, 23', [0.015555, -0.268619, 1.0]], ['2, k, 24', [0.0561141, -0.191529, 1.0]]]
[['2, k, 0', [-0.163353, -0.399265, 1.0]], ['2, k, 1', [-0.108131, -0.132786, 1.0]], ['2, k, 2', [-0.0618468, 0.123939, 1.0]], ['2, k, 3', [-0.0093282, 0.240842, 1.0]], ['2, k, 4', [-0.246718, 0.0798735, 1.0]], ['2, k, 5', [-0.415371, 0.0646849, 1.0]], ['2, k, 6', [-0.372029, -0.139266, 1.0]], ['2, k, 7', [-0.331901, -0.181071, 1.0]], ['2, k, 8', [0.107799, 0.0568341, 1.0]], ['2, k, 9', [0.187415, -0.0559819, 1.0]], ['2, k, 10', [0.0760368, -0.180524, 1.0]], ['2, k, 11', [0.0287627, -0.192494, 1.0]], ['2, k, 12', [-0.252156, -0.384638, 1.0]], ['2, k, 13', [-0.284528, -0.707905, 1.0]], ['2, k, 14', [-0.296166, -1.048, 1.0]], ['2, k, 15', [-0.302259, -1.10559, 1.0]], ['2, k, 16', [-0.0701179, -0.402584, 1.0]], ['2, k, 17', [0.023124, -0.724512, 1.0]], ['2, k, 18', [0.0863283, -1.04184, 1.0]], ['2, k, 19', [0.110333, -1.09628, 1.0]], ['2, k, 20', [-0.0720337, 0.0600738, 1.0]], ['2, k, 21', [-0.303369, -0.245368, 1.0]], ['2, k, 22', [-0.2848, -0.144216, 1.0]], ['2, k, 23', [0.00867121, -0.241702, 1.0]], ['2, k, 24', [0.0577179, -0.191574, 1.0]]]
[['2, k, 0', [-0.174033, -0.397737, 1.0]], ['2, k, 1', [-0.121533, -0.127362, 1.0]], ['2, k, 2', [-0.0829352, 0.145544, 1.0]], ['2, k, 3', [-0.0071979, 0.24719, 1.0]], ['2, k, 4', [-0.2488, 0.100158, 1.0]], ['2, k, 5', [-0.41456, 0.00308001, 1.0]], ['2, k, 6', [-0.378069, -0.173298, 1.0]], ['2, k, 7', [-0.349957, -0.22701, 1.0]], ['2, k, 8', [0.103143, 0.0536969, 1.0]], ['2, k, 9', [0.179018, -0.0623435, 1.0]], ['2, k, 10', [0.0681136, -0.187861, 1.0]], ['2, k, 11', [0.0184525, -0.197362, 1.0]], ['2, k, 12', [-0.261033, -0.381547, 1.0]], ['2, k, 13', [-0.286545, -0.707168, 1.0]], ['2, k, 14', [-0.297111, -1.04846, 1.0]], ['2, k, 15', [-0.303097, -1.10618, 1.0]], ['2, k, 16', [-0.0824187, -0.402755, 1.0]], ['2, k, 17', [0.0116197, -0.726565, 1.0]], ['2, k, 18', [0.0856149, -1.04205, 1.0]], ['2, k, 19', [0.110792, -1.0977, 1.0]], ['2, k, 20', [-0.0919452, 0.0764647, 1.0]], ['2, k, 21', [-0.390334, -0.296, 1.0]], ['2, k, 22', [-0.347099, -0.284526, 1.0]], ['2, k, 23', [0.00173327, -0.24065, 1.0]], ['2, k, 24', [0.0562016, -0.247076, 1.0]]]
[['2, k, 0', [-0.181379, -0.397856, 1.0]], ['2, k, 1', [-0.124023, -0.128205, 1.0]], ['2, k, 2', [-0.0801176, 0.140612, 1.0]], ['2, k, 3', [-0.00508989, 0.254643, 1.0]], ['2, k, 4', [-0.248885, 0.100162, 1.0]], ['2, k, 5', [-0.414582, 0.00268976, 1.0]], ['2, k, 6', [-0.379351, -0.175704, 1.0]], ['2, k, 7', [-0.353408, -0.227331, 1.0]], ['2, k, 8', [0.1011, 0.0529032, 1.0]], ['2, k, 9', [0.139796, -0.0960245, 1.0]], ['2, k, 10', [0.0349875, -0.22499, 1.0]], ['2, k, 11', [-0.00517049, -0.284179, 1.0]], ['2, k, 12', [-0.267948, -0.381011, 1.0]], ['2, k, 13', [-0.295068, -0.706789, 1.0]], ['2, k, 14', [-0.29835, -1.04931, 1.0]], ['2, k, 15', [-0.303108, -1.10594, 1.0]], ['2, k, 16', [-0.0898075, -0.40344, 1.0]], ['2, k, 17', [0.00974578, -0.728174, 1.0]], ['2, k, 18', [0.0844062, -1.04346, 1.0]], ['2, k, 19', [0.110671, -1.09838, 1.0]], ['2, k, 20', [-0.0913254, 0.0743527, 1.0]], ['2, k, 21', [-0.39076, -0.290669, 1.0]], ['2, k, 22', [-0.356349, -0.283477, 1.0]], ['2, k, 23', [0.00174674, -0.312059, 1.0]], ['2, k, 24', [0.0219491, -0.307694, 1.0]]]
[['2, k, 0', [-0.186699, -0.398402, 1.0]], ['2, k, 1', [-0.126066, -0.128628, 1.0]], ['2, k, 2', [-0.0786338, 0.139228, 1.0]], ['2, k, 3', [-0.00455801, 0.266327, 1.0]], ['2, k, 4', [-0.249153, 0.100185, 1.0]], ['2, k, 5', [-0.415076, 0.00197573, 1.0]], ['2, k, 6', [-0.381896, -0.184178, 1.0]], ['2, k, 7', [-0.338925, -0.246659, 1.0]], ['2, k, 8', [0.0983137, 0.0530489, 1.0]], ['2, k, 9', [0.11637, -0.112399, 1.0]], ['2, k, 10', [-0.00646833, -0.239336, 1.0]], ['2, k, 11', [-0.0110489, -0.301592, 1.0]], ['2, k, 12', [-0.272484, -0.38084, 1.0]], ['2, k, 13', [-0.295181, -0.710401, 1.0]], ['2, k, 14', [-0.300811, -1.04975, 1.0]], ['2, k, 15', [-0.302432, -1.10601, 1.0]], ['2, k, 16', [-0.0957902, -0.404698, 1.0]], ['2, k, 17', [0.0034114, -0.731739, 1.0]], ['2, k, 18', [0.0827802, -1.04588, 1.0]], ['2, k, 19', [0.110703, -1.09896, 1.0]], ['2, k, 20', [-0.0908629, 0.0735748, 1.0]], ['2, k, 21', [-0.304305, -0.307552, 1.0]], ['2, k, 22', [-0.284074, -0.203263, 1.0]], ['2, k, 23', [-0.00173407, -0.319048, 1.0]], ['2, k, 24', [0.00173603, -0.323968, 1.0]]]
[['2, k, 0', [-0.192128, -0.397967, 1.0]], ['2, k, 1', [-0.128465, -0.128097, 1.0]], ['2, k, 2', [-0.0780271, 0.139236, 1.0]], ['2, k, 3', [-0.0037738, 0.272119, 1.0]], ['2, k, 4', [-0.249381, 0.100588, 1.0]], ['2, k, 5', [-0.416212, 0.00243347, 1.0]], ['2, k, 6', [-0.382759, -0.184211, 1.0]], ['2, k, 7', [-0.34201, -0.246389, 1.0]], ['2, k, 8', [0.0961684, 0.0537373, 1.0]], ['2, k, 9', [0.121358, -0.10684, 1.0]], ['2, k, 10', [-0.000538626, -0.233477, 1.0]], ['2, k, 11', [-0.018908, -0.288921, 1.0]], ['2, k, 12', [-0.277354, -0.379582, 1.0]], ['2, k, 13', [-0.295656, -0.711752, 1.0]], ['2, k, 14', [-0.301142, -1.04995, 1.0]], ['2, k, 15', [-0.302429, -1.10602, 1.0]], ['2, k, 16', [-0.101554, -0.405038, 1.0]], ['2, k, 17', [0.00283393, -0.732802, 1.0]], ['2, k, 18', [0.0824785, -1.04624, 1.0]], ['2, k, 19', [0.11231, -1.09937, 1.0]], ['2, k, 20', [-0.090744, 0.0735844, 1.0]], ['2, k, 21', [-0.312721, -0.306624, 1.0]], ['2, k, 22', [-0.284937, -0.208433, 1.0]], ['2, k, 23', [-0.0120883, -0.317106, 1.0]], ['2, k, 24', [0.00429164, -0.309024, 1.0]]]
[['2, k, 0', [-0.195931, -0.397172, 1.0]], ['2, k, 1', [-0.130797, -0.125279, 1.0]], ['2, k, 2', [-0.0761551, 0.145708, 1.0]], ['2, k, 3', [-0.00287706, 0.278722, 1.0]], ['2, k, 4', [-0.249991, 0.10255, 1.0]], ['2, k, 5', [-0.425031, 0.0789344, 1.0]], ['2, k, 6', [-0.389133, -0.145693, 1.0]], ['2, k, 7', [-0.3502, -0.210552, 1.0]], ['2, k, 8', [0.096831, 0.0549638, 1.0]], ['2, k, 9', [0.121135, -0.10688, 1.0]], ['2, k, 10', [-0.000931312, -0.23387, 1.0]], ['2, k, 11', [-0.0414103, -0.276352, 1.0]], ['2, k, 12', [-0.281145, -0.378103, 1.0]], ['2, k, 13', [-0.301411, -0.718665, 1.0]], ['2, k, 14', [-0.301473, -1.05084, 1.0]], ['2, k, 15', [-0.302197, -1.10663, 1.0]], ['2, k, 16', [-0.105193, -0.404856, 1.0]], ['2, k, 17', [-0.00414444, -0.734862, 1.0]], ['2, k, 18', [0.0821582, -1.04714, 1.0]], ['2, k, 19', [0.111985, -1.09913, 1.0]], ['2, k, 20', [-0.0902452, 0.0784445, 1.0]], ['2, k, 21', [-0.315218, -0.276023, 1.0]], ['2, k, 22', [-0.289182, -0.171607, 1.0]], ['2, k, 23', [-0.0345056, -0.304621, 1.0]], ['2, k, 24', [-0.018014, -0.296657, 1.0]]]
[['2, k, 0', [-0.202483, -0.394568, 1.0]], ['2, k, 1', [-0.135042, -0.117207, 1.0]], ['2, k, 2', [-0.0747204, 0.166492, 1.0]], ['2, k, 3', [-0.00275309, 0.285412, 1.0]], ['2, k, 4', [-0.254731, 0.141892, 1.0]], ['2, k, 5', [-0.428734, 0.0751785, 1.0]], ['2, k, 6', [-0.415093, -0.114304, 1.0]], ['2, k, 7', [-0.365487, -0.174148, 1.0]], ['2, k, 8', [0.0927917, 0.0578114, 1.0]], ['2, k, 9', [0.12127, -0.106397, 1.0]], ['2, k, 10', [-0.00116342, -0.233735, 1.0]], ['2, k, 11', [-0.0417647, -0.276331, 1.0]], ['2, k, 12', [-0.286145, -0.374157, 1.0]], ['2, k, 13', [-0.301507, -0.722401, 1.0]], ['2, k, 14', [-0.302475, -1.05424, 1.0]], ['2, k, 15', [-0.300368, -1.10849, 1.0]], ['2, k, 16', [-0.113274, -0.403781, 1.0]], ['2, k, 17', [-0.00702275, -0.736499, 1.0]], ['2, k, 18', [0.0809093, -1.04985, 1.0]], ['2, k, 19', [0.111983, -1.10024, 1.0]], ['2, k, 20', [-0.0905988, 0.095611, 1.0]], ['2, k, 21', [-0.347672, -0.242398, 1.0]], ['2, k, 22', [-0.313718, -0.136192, 1.0]], ['2, k, 23', [-0.0348584, -0.304599, 1.0]], ['2, k, 24', [-0.0180976, -0.296652, 1.0]]]
[['2, k, 0', [-0.205578, -0.394886, 1.0]], ['2, k, 1', [-0.136631, -0.116724, 1.0]], ['2, k, 2', [-0.0746063, 0.1653, 1.0]], ['2, k, 3', [-0.00439017, 0.292523, 1.0]], ['2, k, 4', [-0.25459, 0.139782, 1.0]], ['2, k, 5', [-0.432902, 0.0690343, 1.0]], ['2, k, 6', [-0.400646, -0.143, 1.0]], ['2, k, 7', [-0.355553, -0.203642, 1.0]], ['2, k, 8', [0.0911871, 0.0590253, 1.0]], ['2, k, 9', [0.120669, -0.105688, 1.0]], ['2, k, 10', [-0.00105262, -0.23423, 1.0]], ['2, k, 11', [-0.0414178, -0.277226, 1.0]], ['2, k, 12', [-0.289001, -0.373467, 1.0]], ['2, k, 13', [-0.305894, -0.722355, 1.0]], ['2, k, 14', [-0.302823, -1.05248, 1.0]], ['2, k, 15', [-0.300949, -1.10793, 1.0]], ['2, k, 16', [-0.116398, -0.404979, 1.0]], ['2, k, 17', [-0.00684296, -0.739279, 1.0]], ['2, k, 18', [0.0802836, -1.05112, 1.0]], ['2, k, 19', [0.112108, -1.10037, 1.0]], ['2, k, 20', [-0.0906239, 0.0951929, 1.0]], ['2, k, 21', [-0.315856, -0.26672, 1.0]], ['2, k, 22', [-0.296236, -0.168539, 1.0]], ['2, k, 23', [-0.0345127, -0.30549, 1.0]], ['2, k, 24', [-0.0180177, -0.297076, 1.0]]]
[['2, k, 0', [-0.207761, -0.394553, 1.0]], ['2, k, 1', [-0.139272, -0.11045, 1.0]], ['2, k, 2', [-0.0761141, 0.178725, 1.0]], ['2, k, 3', [-0.00601405, 0.29838, 1.0]], ['2, k, 4', [-0.254719, 0.138882, 1.0]], ['2, k, 5', [-0.433614, 0.0691362, 1.0]], ['2, k, 6', [-0.419761, -0.123121, 1.0]], ['2, k, 7', [-0.370372, -0.185682, 1.0]], ['2, k, 8', [0.0894176, 0.0617477, 1.0]], ['2, k, 9', [0.119169, -0.105197, 1.0]], ['2, k, 10', [-0.00182615, -0.234866, 1.0]], ['2, k, 11', [-0.0419517, -0.278238, 1.0]], ['2, k, 12', [-0.291822, -0.372372, 1.0]], ['2, k, 13', [-0.317948, -0.716262, 1.0]], ['2, k, 14', [-0.303243, -1.05268, 1.0]], ['2, k, 15', [-0.30161, -1.10819, 1.0]], ['2, k, 16', [-0.117911, -0.40525, 1.0]], ['2, k, 17', [-0.00740081, -0.739734, 1.0]], ['2, k, 18', [0.0795991, -1.05174, 1.0]], ['2, k, 19', [0.112438, -1.09871, 1.0]], ['2, k, 20', [-0.0922983, 0.106945, 1.0]], ['2, k, 21', [-0.348173, -0.253441, 1.0]], ['2, k, 22', [-0.325014, -0.14515, 1.0]], ['2, k, 23', [-0.0350443, -0.306497, 1.0]], ['2, k, 24', [-0.0184225, -0.298082, 1.0]]]
[['2, k, 0', [-0.209319, -0.395453, 1.0]], ['2, k, 1', [-0.140047, -0.10981, 1.0]], ['2, k, 2', [-0.0761048, 0.178633, 1.0]], ['2, k, 3', [-0.00773557, 0.30481, 1.0]], ['2, k, 4', [-0.255, 0.138449, 1.0]], ['2, k, 5', [-0.436495, 0.0685285, 1.0]], ['2, k, 6', [-0.418375, -0.123619, 1.0]], ['2, k, 7', [-0.36901, -0.185654, 1.0]], ['2, k, 8', [0.0881857, 0.0631992, 1.0]], ['2, k, 9', [0.117727, -0.105089, 1.0]], ['2, k, 10', [-0.002751, -0.235542, 1.0]], ['2, k, 11', [-0.0427064, -0.279175, 1.0]], ['2, k, 12', [-0.294045, -0.372721, 1.0]], ['2, k, 13', [-0.319759, -0.717416, 1.0]], ['2, k, 14', [-0.30305, -1.05215, 1.0]], ['2, k, 15', [-0.301258, -1.10793, 1.0]], ['2, k, 16', [-0.118765, -0.406612, 1.0]], ['2, k, 17', [-0.00886908, -0.740513, 1.0]], ['2, k, 18', [0.0784514, -1.05234, 1.0]], ['2, k, 19', [0.112216, -1.09832, 1.0]], ['2, k, 20', [-0.0923037, 0.106943, 1.0]], ['2, k, 21', [-0.341632, -0.252149, 1.0]], ['2, k, 22', [-0.315492, -0.13718, 1.0]], ['2, k, 23', [-0.0357958, -0.30743, 1.0]], ['2, k, 24', [-0.0191857, -0.299212, 1.0]]]
[['2, k, 0', [-0.213565, -0.39153, 1.0]], ['2, k, 1', [-0.141897, -0.10743, 1.0]], ['2, k, 2', [-0.0761015, 0.1786, 1.0]], ['2, k, 3', [-0.0107002, 0.312585, 1.0]], ['2, k, 4', [-0.259354, 0.156709, 1.0]], ['2, k, 5', [-0.439439, 0.0682938, 1.0]], ['2, k, 6', [-0.417115, -0.123745, 1.0]], ['2, k, 7', [-0.369389, -0.184967, 1.0]], ['2, k, 8', [0.0833654, 0.0752494, 1.0]], ['2, k, 9', [0.116872, -0.104476, 1.0]], ['2, k, 10', [-0.0281775, -0.2263, 1.0]], ['2, k, 11', [-0.0374904, -0.246104, 1.0]], ['2, k, 12', [-0.298166, -0.3673, 1.0]], ['2, k, 13', [-0.320517, -0.718743, 1.0]], ['2, k, 14', [-0.303062, -1.05217, 1.0]], ['2, k, 15', [-0.301224, -1.10776, 1.0]], ['2, k, 16', [-0.122904, -0.404338, 1.0]], ['2, k, 17', [-0.0100008, -0.741602, 1.0]], ['2, k, 18', [0.0782666, -1.05428, 1.0]], ['2, k, 19', [0.112393, -1.09911, 1.0]], ['2, k, 20', [-0.0923726, 0.107068, 1.0]], ['2, k, 21', [-0.341868, -0.252487, 1.0]], ['2, k, 22', [-0.312077, -0.140157, 1.0]], ['2, k, 23', [-0.0384608, -0.260087, 1.0]], ['2, k, 24', [-0.0284118, -0.249943, 1.0]]]
[['2, k, 0', [-0.214354, -0.392124, 1.0]], ['2, k, 1', [-0.143306, -0.102937, 1.0]], ['2, k, 2', [-0.0775724, 0.194272, 1.0]], ['2, k, 3', [-0.0147907, 0.318797, 1.0]], ['2, k, 4', [-0.259592, 0.15639, 1.0]], ['2, k, 5', [-0.442222, 0.0670326, 1.0]], ['2, k, 6', [-0.414112, -0.124695, 1.0]], ['2, k, 7', [-0.368572, -0.186475, 1.0]], ['2, k, 8', [0.0814602, 0.0800226, 1.0]], ['2, k, 9', [0.116476, -0.104297, 1.0]], ['2, k, 10', [-0.0279485, -0.226624, 1.0]], ['2, k, 11', [-0.0334099, -0.252524, 1.0]], ['2, k, 12', [-0.298954, -0.367786, 1.0]], ['2, k, 13', [-0.320704, -0.720818, 1.0]], ['2, k, 14', [-0.303375, -1.05252, 1.0]], ['2, k, 15', [-0.301175, -1.10773, 1.0]], ['2, k, 16', [-0.123615, -0.40501, 1.0]], ['2, k, 17', [-0.0115169, -0.744069, 1.0]], ['2, k, 18', [0.0771928, -1.05474, 1.0]], ['2, k, 19', [0.112186, -1.09833, 1.0]], ['2, k, 20', [-0.0940523, 0.119893, 1.0]], ['2, k, 21', [-0.334577, -0.251337, 1.0]], ['2, k, 22', [-0.313796, -0.140252, 1.0]], ['2, k, 23', [-0.0385608, -0.267032, 1.0]], ['2, k, 24', [-0.0184959, -0.248126, 1.0]]]
[['2, k, 0', [-0.215612, -0.39239, 1.0]], ['2, k, 1', [-0.144617, -0.0994411, 1.0]], ['2, k, 2', [-0.0782318, 0.198173, 1.0]], ['2, k, 3', [-0.0194473, 0.325219, 1.0]], ['2, k, 4', [-0.2601, 0.156297, 1.0]], ['2, k, 5', [-0.444475, 0.0651622, 1.0]], ['2, k, 6', [-0.412728, -0.12623, 1.0]], ['2, k, 7', [-0.367651, -0.187023, 1.0]], ['2, k, 8', [0.0793084, 0.0842041, 1.0]], ['2, k, 9', [0.116456, -0.101618, 1.0]], ['2, k, 10', [-0.0115741, -0.246039, 1.0]], ['2, k, 11', [-0.0364677, -0.269307, 1.0]], ['2, k, 12', [-0.300096, -0.368095, 1.0]], ['2, k, 13', [-0.318553, -0.720987, 1.0]], ['2, k, 14', [-0.302819, -1.05146, 1.0]], ['2, k, 15', [-0.3015, -1.10771, 1.0]], ['2, k, 16', [-0.124911, -0.405211, 1.0]], ['2, k, 17', [-0.0153394, -0.747517, 1.0]], ['2, k, 18', [0.0754682, -1.05772, 1.0]], ['2, k, 19', [0.112061, -1.09876, 1.0]], ['2, k, 20', [-0.0949154, 0.124315, 1.0]], ['2, k, 21', [-0.33348, -0.251628, 1.0]], ['2, k, 22', [-0.310023, -0.145746, 1.0]], ['2, k, 23', [-0.0249443, -0.337713, 1.0]], ['2, k, 24', [-0.021654, -0.306766, 1.0]]]
[['2, k, 0', [-0.216629, -0.392455, 1.0]], ['2, k, 1', [-0.145601, -0.0986765, 1.0]], ['2, k, 2', [-0.0784709, 0.197666, 1.0]], ['2, k, 3', [-0.0238443, 0.331446, 1.0]], ['2, k, 4', [-0.26098, 0.156304, 1.0]], ['2, k, 5', [-0.447048, 0.0643557, 1.0]], ['2, k, 6', [-0.411699, -0.126513, 1.0]], ['2, k, 7', [-0.36962, -0.186672, 1.0]], ['2, k, 8', [0.0776154, 0.0865147, 1.0]], ['2, k, 9', [0.110239, -0.107162, 1.0]], ['2, k, 10', [-0.0161057, -0.252964, 1.0]], ['2, k, 11', [-0.0334923, -0.28593, 1.0]], ['2, k, 12', [-0.300977, -0.368376, 1.0]], ['2, k, 13', [-0.317466, -0.717198, 1.0]], ['2, k, 14', [-0.302435, -1.05092, 1.0]], ['2, k, 15', [-0.301455, -1.10781, 1.0]], ['2, k, 16', [-0.126001, -0.405056, 1.0]], ['2, k, 17', [-0.0180349, -0.749208, 1.0]], ['2, k, 18', [0.0741159, -1.05832, 1.0]], ['2, k, 19', [0.111608, -1.09842, 1.0]], ['2, k, 20', [-0.0951442, 0.124131, 1.0]], ['2, k, 21', [-0.337676, -0.250777, 1.0]], ['2, k, 22', [-0.313262, -0.146056, 1.0]], ['2, k, 23', [-0.0183111, -0.345818, 1.0]], ['2, k, 24', [-0.0185143, -0.313549, 1.0]]]
[['2, k, 0', [-0.2154, -0.392552, 1.0]], ['2, k, 1', [-0.146397, -0.0954969, 1.0]], ['2, k, 2', [-0.0817978, 0.205136, 1.0]], ['2, k, 3', [-0.0296178, 0.337573, 1.0]], ['2, k, 4', [-0.262287, 0.156791, 1.0]], ['2, k, 5', [-0.448405, 0.0635796, 1.0]], ['2, k, 6', [-0.41025, -0.126762, 1.0]], ['2, k, 7', [-0.391717, -0.199431, 1.0]], ['2, k, 8', [0.0757275, 0.0894631, 1.0]], ['2, k, 9', [0.107993, -0.108733, 1.0]], ['2, k, 10', [-0.0192137, -0.253571, 1.0]], ['2, k, 11', [-0.0299582, -0.284177, 1.0]], ['2, k, 12', [-0.299681, -0.368962, 1.0]], ['2, k, 13', [-0.316942, -0.716533, 1.0]], ['2, k, 14', [-0.302935, -1.05207, 1.0]], ['2, k, 15', [-0.301484, -1.10794, 1.0]], ['2, k, 16', [-0.124861, -0.404581, 1.0]], ['2, k, 17', [-0.019021, -0.750338, 1.0]], ['2, k, 18', [0.0738917, -1.05843, 1.0]], ['2, k, 19', [0.11189, -1.09848, 1.0]], ['2, k, 20', [-0.0977115, 0.130654, 1.0]], ['2, k, 21', [-0.405888, -0.268947, 1.0]], ['2, k, 22', [-0.342708, -0.201687, 1.0]], ['2, k, 23', [-0.0182907, -0.335198, 1.0]], ['2, k, 24', [-0.0182106, -0.330421, 1.0]]]
[['2, k, 0', [-0.214129, -0.390621, 1.0]], ['2, k, 1', [-0.148003, -0.0912297, 1.0]], ['2, k, 2', [-0.0862729, 0.210737, 1.0]], ['2, k, 3', [-0.0367961, 0.343783, 1.0]], ['2, k, 4', [-0.28188, 0.18349, 1.0]], ['2, k, 5', [-0.449977, 0.0628641, 1.0]], ['2, k, 6', [-0.409501, -0.126931, 1.0]], ['2, k, 7', [-0.390221, -0.198756, 1.0]], ['2, k, 8', [0.0732566, 0.0926606, 1.0]], ['2, k, 9', [0.145761, -0.0636545, 1.0]], ['2, k, 10', [0.019743, -0.208948, 1.0]], ['2, k, 11', [-0.00867342, -0.224197, 1.0]], ['2, k, 12', [-0.298565, -0.367848, 1.0]], ['2, k, 13', [-0.315061, -0.714179, 1.0]], ['2, k, 14', [-0.302921, -1.05217, 1.0]], ['2, k, 15', [-0.301519, -1.10811, 1.0]], ['2, k, 16', [-0.123535, -0.401673, 1.0]], ['2, k, 17', [-0.0185732, -0.749874, 1.0]], ['2, k, 18', [0.0732859, -1.05823, 1.0]], ['2, k, 19', [0.112153, -1.09888, 1.0]], ['2, k, 20', [-0.101402, 0.136096, 1.0]], ['2, k, 21', [-0.404617, -0.26867, 1.0]], ['2, k, 22', [-0.343117, -0.201185, 1.0]], ['2, k, 23', [-0.0313906, -0.266894, 1.0]], ['2, k, 24', [0.0127163, -0.23367, 1.0]]]
[['2, k, 0', [-0.212865, -0.391174, 1.0]], ['2, k, 1', [-0.148848, -0.0893032, 1.0]], ['2, k, 2', [-0.0882769, 0.213403, 1.0]], ['2, k, 3', [-0.0411556, 0.347079, 1.0]], ['2, k, 4', [-0.280665, 0.180576, 1.0]], ['2, k, 5', [-0.460127, 0.0583276, 1.0]], ['2, k, 6', [-0.402466, -0.12328, 1.0]], ['2, k, 7', [-0.384096, -0.187743, 1.0]], ['2, k, 8', [0.0740331, 0.0898396, 1.0]], ['2, k, 9', [0.146144, -0.0634262, 1.0]], ['2, k, 10', [0.0193045, -0.208959, 1.0]], ['2, k, 11', [-0.00826783, -0.225009, 1.0]], ['2, k, 12', [-0.298302, -0.368048, 1.0]], ['2, k, 13', [-0.313931, -0.713399, 1.0]], ['2, k, 14', [-0.302703, -1.0525, 1.0]], ['2, k, 15', [-0.301518, -1.10784, 1.0]], ['2, k, 16', [-0.12108, -0.40268, 1.0]], ['2, k, 17', [-0.0172407, -0.750572, 1.0]], ['2, k, 18', [0.0729662, -1.05823, 1.0]], ['2, k, 19', [0.111853, -1.09911, 1.0]], ['2, k, 20', [-0.103034, 0.138482, 1.0]], ['2, k, 21', [-0.381659, -0.258414, 1.0]], ['2, k, 22', [-0.361353, -0.240361, 1.0]], ['2, k, 23', [-0.0311479, -0.27139, 1.0]], ['2, k, 24', [0.0163447, -0.233199, 1.0]]]
