[['2, k, 0', [0.08733849, -0.4841992, 1.0]], ['2, k, 1', [0.1149883, -0.2548018, 1.0]], ['2, k, 2', [0.1409046, -0.02934658, 1.0]], ['2, k, 3', [0.1568672, 0.1080557, 1.0]], ['2, k, 4', [-0.0249321, -0.09973835, 1.0]], ['2, k, 5', [-0.04200578, -0.2617341, 1.0]], ['2, k, 6', [0.1325006, -0.3346117, 1.0]], ['2, k, 7', [0.1852187, -0.3699279, 1.0]], ['2, k, 8', [0.3071909, -0.1371363, 1.0]], ['2, k, 9', [0.3687723, -0.3252282, 1.0]], ['2, k, 10', [0.3025299, -0.3451619, 1.0]], ['2, k, 11', [0.2902831, -0.3463038, 1.0]], ['2, k, 12', [0.008467517, -0.4614974, 1.0]], ['2, k, 13', [-0.04757056, -0.5197145, 1.0]], ['2, k, 14', [-0.04333458, -0.9061838, 1.0]], ['2, k, 15', [-0.01886752, -0.9416407, 1.0]], ['2, k, 16', [0.1639473, -0.4941387, 1.0]], ['2, k, 17', [0.2346947, -0.5234644, 1.0]], ['2, k, 18', [0.2132526, -0.9305183, 1.0]], ['2, k, 19', [0.2340099, -0.9659543, 1.0]], ['2, k, 20', [0.1345049, -0.08521967, 1.0]], ['2, k, 21', [0.2502891, -0.4091922, 1.0]], ['2, k, 22', [0.2462778, -0.3329504, 1.0]], ['2, k, 23', [0.280898, -0.3531312, 1.0]], ['2, k, 24', [0.2634299, -0.2879826, 1.0]]]
[['2, k, 0', [0.08014467, -0.5051832, 1.0]], ['2, k, 1', [0.1109835, -0.2623822, 1.0]], ['2, k, 2', [0.1402961, -0.02515676, 1.0]], ['2, k, 3', [0.1518358, 0.1115087, 1.0]], ['2, k, 4', [-0.03269696, -0.109011, 1.0]], ['2, k, 5', [-0.1446704, -0.2539382, 1.0]], ['2, k, 6', [-0.1014195, -0.3764443, 1.0]], ['2, k, 7', [-0.04907161, -0.4371912, 1.0]], ['2, k, 8', [0.2723779, -0.1705405, 1.0]], ['2, k, 9', [0.3958519, -0.3253144, 1.0]], ['2, k, 10', [0.3082798, -0.152828, 1.0]], ['2, k, 11', [0.2747068, -0.1101571, 1.0]], ['2, k, 12', [-0.006156506, -0.4843633, 1.0]], ['2, k, 13', [-0.04458442, -0.5028974, 1.0]], ['2, k, 14', [-0.04404661, -0.9067824, 1.0]], ['2, k, 15', [-0.03547443, -0.940723, 1.0]], ['2, k, 16', [0.164284, -0.5130849, 1.0]], ['2, k, 17', [0.2368214, -0.5206228, 1.0]], ['2, k, 18', [0.2155145, -0.9291533, 1.0]], ['2, k, 19', [0.2203307, -0.9631148, 1.0]], ['2, k, 20', [0.1332828, -0.08393135, 1.0]], ['2, k, 21', [-0.02796532, -0.463162, 1.0]], ['2, k, 22', [0.005358112, -0.4345538, 1.0]], ['2, k, 23', [0.2619402, -0.07659338, 1.0]], ['2, k, 24', [0.2279767, -0.07949401, 1.0]]]
[['2, k, 0', [0.07975565, -0.5053061, 1.0]], ['2, k, 1', [0.1105995, -0.2624763, 1.0]], ['2, k, 2', [0.1399771, -0.02516021, 1.0]], ['2, k, 3', [0.1518572, 0.1114711, 1.0]], ['2, k, 4', [-0.0329975, -0.1089381, 1.0]], ['2, k, 5', [-0.1444611, -0.2539828, 1.0]], ['2, k, 6', [-0.1012987, -0.3770241, 1.0]], ['2, k, 7', [-0.04974226, -0.4367398, 1.0]], ['2, k, 8', [0.2714269, -0.1708699, 1.0]], ['2, k, 9', [0.401868, -0.3282791, 1.0]], ['2, k, 10', [0.30785, -0.1580736, 1.0]], ['2, k, 11', [0.2741554, -0.1186334, 1.0]], ['2, k, 12', [-0.006582391, -0.4843961, 1.0]], ['2, k, 13', [-0.04456792, -0.5028647, 1.0]], ['2, k, 14', [-0.04395904, -0.9060757, 1.0]], ['2, k, 15', [-0.03554147, -0.940041, 1.0]], ['2, k, 16', [0.1639443, -0.5132822, 1.0]], ['2, k, 17', [0.2367959, -0.5206115, 1.0]], ['2, k, 18', [0.2152991, -0.9290184, 1.0]], ['2, k, 19', [0.2199645, -0.9629986, 1.0]], ['2, k, 20', [0.1329319, -0.08395173, 1.0]], ['2, k, 21', [-0.0287629, -0.4620238, 1.0]], ['2, k, 22', [-0.003524002, -0.4280721, 1.0]], ['2, k, 23', [0.259802, -0.08570786, 1.0]], ['2, k, 24', [0.229703, -0.09105174, 1.0]]]
[['2, k, 0', [0.0802744, -0.5027366, 1.0]], ['2, k, 1', [0.1104226, -0.2616307, 1.0]], ['2, k, 2', [0.1394397, -0.02490268, 1.0]], ['2, k, 3', [0.1518559, 0.1114775, 1.0]], ['2, k, 4', [-0.03311164, -0.1090419, 1.0]], ['2, k, 5', [-0.1442644, -0.2541286, 1.0]], ['2, k, 6', [-0.1012271, -0.3775665, 1.0]], ['2, k, 7', [-0.04905201, -0.4363647, 1.0]], ['2, k, 8', [0.2870449, -0.1139536, 1.0]], ['2, k, 9', [0.3718178, -0.2904285, 1.0]], ['2, k, 10', [0.3025504, -0.1695732, 1.0]], ['2, k, 11', [0.271796, -0.1280107, 1.0]], ['2, k, 12', [-0.006008815, -0.4836152, 1.0]], ['2, k, 13', [-0.04468822, -0.5026306, 1.0]], ['2, k, 14', [-0.04435334, -0.9051545, 1.0]], ['2, k, 15', [-0.02922711, -0.938896, 1.0]], ['2, k, 16', [0.1641257, -0.5075088, 1.0]], ['2, k, 17', [0.2367404, -0.5206667, 1.0]], ['2, k, 18', [0.2152775, -0.9289542, 1.0]], ['2, k, 19', [0.2266455, -0.9627065, 1.0]], ['2, k, 20', [0.1324889, -0.08358138, 1.0]], ['2, k, 21', [-0.02818283, -0.4617034, 1.0]], ['2, k, 22', [-0.004118336, -0.4275351, 1.0]], ['2, k, 23', [0.2570802, -0.09612636, 1.0]], ['2, k, 24', [0.2243263, -0.09424488, 1.0]]]
[['2, k, 0', [0.08340709, -0.4958926, 1.0]], ['2, k, 1', [0.1106649, -0.2599687, 1.0]], ['2, k, 2', [0.1388711, -0.02487645, 1.0]], ['2, k, 3', [0.1518329, 0.1115302, 1.0]], ['2, k, 4', [-0.03318736, -0.1089802, 1.0]], ['2, k, 5', [-0.1442627, -0.2541689, 1.0]], ['2, k, 6', [-0.1012955, -0.3779529, 1.0]], ['2, k, 7', [-0.04879459, -0.4361726, 1.0]], ['2, k, 8', [0.2969256, -0.06994165, 1.0]], ['2, k, 9', [0.3618015, -0.2656933, 1.0]], ['2, k, 10', [0.2992195, -0.1698343, 1.0]], ['2, k, 11', [0.272006, -0.1387012, 1.0]], ['2, k, 12', [-0.001478055, -0.4803302, 1.0]], ['2, k, 13', [-0.04468917, -0.5025219, 1.0]], ['2, k, 14', [-0.04435869, -0.905183, 1.0]], ['2, k, 15', [-0.02535902, -0.9388312, 1.0]], ['2, k, 16', [0.1659461, -0.495636, 1.0]], ['2, k, 17', [0.2367374, -0.5206909, 1.0]], ['2, k, 18', [0.2148305, -0.9293738, 1.0]], ['2, k, 19', [0.2300791, -0.9630328, 1.0]], ['2, k, 20', [0.132145, -0.08335647, 1.0]], ['2, k, 21', [-0.02874508, -0.4624704, 1.0]], ['2, k, 22', [0.005772594, -0.4345672, 1.0]], ['2, k, 23', [0.2586823, -0.1081208, 1.0]], ['2, k, 24', [0.2243292, -0.103419, 1.0]]]
[['2, k, 0', [0.08438033, -0.4946849, 1.0]], ['2, k, 1', [0.110951, -0.2594778, 1.0]], ['2, k, 2', [0.1387572, -0.02495169, 1.0]], ['2, k, 3', [0.1518716, 0.1114819, 1.0]], ['2, k, 4', [-0.0332192, -0.1090921, 1.0]], ['2, k, 5', [-0.1441147, -0.2545164, 1.0]], ['2, k, 6', [-0.1011698, -0.3788644, 1.0]], ['2, k, 7', [-0.05060785, -0.4363351, 1.0]], ['2, k, 8', [0.2970312, -0.07063587, 1.0]], ['2, k, 9', [0.3608074, -0.2715406, 1.0]], ['2, k, 10', [0.2968352, -0.1754664, 1.0]], ['2, k, 11', [0.2701383, -0.1454292, 1.0]], ['2, k, 12', [0.000526469, -0.4799262, 1.0]], ['2, k, 13', [-0.04466889, -0.5024945, 1.0]], ['2, k, 14', [-0.0442377, -0.9052827, 1.0]], ['2, k, 15', [-0.02515741, -0.9389428, 1.0]], ['2, k, 16', [0.1662828, -0.4940581, 1.0]], ['2, k, 17', [0.2367376, -0.5207651, 1.0]], ['2, k, 18', [0.2147564, -0.9294528, 1.0]], ['2, k, 19', [0.2300884, -0.9631233, 1.0]], ['2, k, 20', [0.1321192, -0.08334883, 1.0]], ['2, k, 21', [-0.02653452, -0.4612313, 1.0]], ['2, k, 22', [-0.007731034, -0.4248686, 1.0]], ['2, k, 23', [0.2578557, -0.1190291, 1.0]], ['2, k, 24', [0.2222264, -0.1142343, 1.0]]]
[['2, k, 0', [0.08673185, -0.4928354, 1.0]], ['2, k, 1', [0.1119564, -0.258516, 1.0]], ['2, k, 2', [0.1387586, -0.02495127, 1.0]], ['2, k, 3', [0.1517364, 0.1114057, 1.0]], ['2, k, 4', [-0.03326059, -0.1090682, 1.0]], ['2, k, 5', [-0.1440488, -0.2544884, 1.0]], ['2, k, 6', [-0.1012576, -0.3790438, 1.0]], ['2, k, 7', [-0.05082659, -0.4372661, 1.0]], ['2, k, 8', [0.2970551, -0.07143595, 1.0]], ['2, k, 9', [0.3600204, -0.2731308, 1.0]], ['2, k, 10', [0.2950686, -0.1810598, 1.0]], ['2, k, 11', [0.2700862, -0.1538017, 1.0]], ['2, k, 12', [0.003047056, -0.4793211, 1.0]], ['2, k, 13', [-0.04466309, -0.5024884, 1.0]], ['2, k, 14', [-0.0440397, -0.9053962, 1.0]], ['2, k, 15', [-0.02518609, -0.9391245, 1.0]], ['2, k, 16', [0.1682894, -0.491538, 1.0]], ['2, k, 17', [0.2367344, -0.5208024, 1.0]], ['2, k, 18', [0.214352, -0.9293028, 1.0]], ['2, k, 19', [0.2294656, -0.9630426, 1.0]], ['2, k, 20', [0.1321892, -0.08326451, 1.0]], ['2, k, 21', [-0.02801289, -0.4619497, 1.0]], ['2, k, 22', [0.00623533, -0.4335262, 1.0]], ['2, k, 23', [0.2586499, -0.1294559, 1.0]], ['2, k, 24', [0.2237619, -0.1217059, 1.0]]]
[['2, k, 0', [0.08760122, -0.4921401, 1.0]], ['2, k, 1', [0.1122172, -0.2581929, 1.0]], ['2, k, 2', [0.1385957, -0.02503778, 1.0]], ['2, k, 3', [0.1517374, 0.111406, 1.0]], ['2, k, 4', [-0.03328845, -0.1089915, 1.0]], ['2, k, 5', [-0.1440509, -0.254455, 1.0]], ['2, k, 6', [-0.1013653, -0.3792153, 1.0]], ['2, k, 7', [-0.04984365, -0.4358641, 1.0]], ['2, k, 8', [0.2973682, -0.07325707, 1.0]], ['2, k, 9', [0.3636619, -0.280808, 1.0]], ['2, k, 10', [0.294481, -0.1579091, 1.0]], ['2, k, 11', [0.2692961, -0.1603984, 1.0]], ['2, k, 12', [0.004232372, -0.4789877, 1.0]], ['2, k, 13', [-0.04466621, -0.502299, 1.0]], ['2, k, 14', [-0.04407991, -0.9053453, 1.0]], ['2, k, 15', [-0.02544807, -0.9390869, 1.0]], ['2, k, 16', [0.1687963, -0.4908838, 1.0]], ['2, k, 17', [0.2367531, -0.520916, 1.0]], ['2, k, 18', [0.214368, -0.9293207, 1.0]], ['2, k, 19', [0.2292589, -0.9630738, 1.0]], ['2, k, 20', [0.1321565, -0.08325732, 1.0]], ['2, k, 21', [-0.0263296, -0.4630908, 1.0]], ['2, k, 22', [0.006596563, -0.4357604, 1.0]], ['2, k, 23', [0.2504965, -0.1373239, 1.0]], ['2, k, 24', [0.2216653, -0.1288225, 1.0]]]
[['2, k, 0', [0.08757498, -0.4920631, 1.0]], ['2, k, 1', [0.1122029, -0.2580626, 1.0]], ['2, k, 2', [0.1383943, -0.02507322, 1.0]], ['2, k, 3', [0.1517602, 0.1113098, 1.0]], ['2, k, 4', [-0.03349029, -0.1089923, 1.0]], ['2, k, 5', [-0.1438528, -0.2548541, 1.0]], ['2, k, 6', [-0.07960464, -0.3934167, 1.0]], ['2, k, 7', [-0.05043362, -0.4351724, 1.0]], ['2, k, 8', [0.2972471, -0.07455082, 1.0]], ['2, k, 9', [0.3643068, -0.2833758, 1.0]], ['2, k, 10', [0.2895735, -0.1616721, 1.0]], ['2, k, 11', [0.2686763, -0.1681191, 1.0]], ['2, k, 12', [0.004295642, -0.4790088, 1.0]], ['2, k, 13', [-0.04466526, -0.5023079, 1.0]], ['2, k, 14', [-0.04402601, -0.9054145, 1.0]], ['2, k, 15', [-0.0255228, -0.9391521, 1.0]], ['2, k, 16', [0.1686398, -0.4907393, 1.0]], ['2, k, 17', [0.2367481, -0.5208487, 1.0]], ['2, k, 18', [0.2143812, -0.9293566, 1.0]], ['2, k, 19', [0.2291441, -0.963106, 1.0]], ['2, k, 20', [0.1320349, -0.08321433, 1.0]], ['2, k, 21', [-0.028762, -0.4584961, 1.0]], ['2, k, 22', [0.008089967, -0.4363843, 1.0]], ['2, k, 23', [0.2527164, -0.1461381, 1.0]], ['2, k, 24', [0.2204525, -0.1329431, 1.0]]]
[['2, k, 0', [0.08766177, -0.4915187, 1.0]], ['2, k, 1', [0.1122118, -0.2577212, 1.0]], ['2, k, 2', [0.1381902, -0.0251041, 1.0]], ['2, k, 3', [0.1517807, 0.1113145, 1.0]], ['2, k, 4', [-0.03345349, -0.1089879, 1.0]], ['2, k, 5', [-0.1438313, -0.2549442, 1.0]], ['2, k, 6', [-0.09960527, -0.3837942, 1.0]], ['2, k, 7', [-0.0591409, -0.4247637, 1.0]], ['2, k, 8', [0.2974342, -0.07566877, 1.0]], ['2, k, 9', [0.3646165, -0.2853981, 1.0]], ['2, k, 10', [0.2918368, -0.2130852, 1.0]], ['2, k, 11', [0.2656223, -0.1740259, 1.0]], ['2, k, 12', [0.004492176, -0.478683, 1.0]], ['2, k, 13', [-0.04467906, -0.5018018, 1.0]], ['2, k, 14', [-0.03792657, -0.9146749, 1.0]], ['2, k, 15', [-0.1244205, -0.9485689, 1.0]], ['2, k, 16', [0.1685769, -0.4902388, 1.0]], ['2, k, 17', [0.2367454, -0.5208343, 1.0]], ['2, k, 18', [0.2144067, -0.9292791, 1.0]], ['2, k, 19', [0.2291329, -0.9630324, 1.0]], ['2, k, 20', [0.1319105, -0.0831571, 1.0]], ['2, k, 21', [-0.03112547, -0.4439272, 1.0]], ['2, k, 22', [-0.003219142, -0.4272297, 1.0]], ['2, k, 23', [0.252369, -0.152606, 1.0]], ['2, k, 24', [0.2219375, -0.1433953, 1.0]]]
[['2, k, 0', [0.08844847, -0.4908508, 1.0]], ['2, k, 1', [0.1126232, -0.2572627, 1.0]], ['2, k, 2', [0.1381223, -0.02512205, 1.0]], ['2, k, 3', [0.1517612, 0.1112667, 1.0]], ['2, k, 4', [-0.033523, -0.1090295, 1.0]], ['2, k, 5', [-0.1438656, -0.2549517, 1.0]], ['2, k, 6', [-0.09973809, -0.3838898, 1.0]], ['2, k, 7', [-0.05640412, -0.429961, 1.0]], ['2, k, 8', [0.2981103, -0.07688794, 1.0]], ['2, k, 9', [0.3639555, -0.2870656, 1.0]], ['2, k, 10', [0.2827612, -0.1976194, 1.0]], ['2, k, 11', [0.2658081, -0.1814524, 1.0]], ['2, k, 12', [0.005337978, -0.4783201, 1.0]], ['2, k, 13', [-0.04465645, -0.5015206, 1.0]], ['2, k, 14', [-0.04024852, -0.9113348, 1.0]], ['2, k, 15', [-0.0219561, -0.9450997, 1.0]], ['2, k, 16', [0.1692225, -0.4895176, 1.0]], ['2, k, 17', [0.236752, -0.5208687, 1.0]], ['2, k, 18', [0.2144118, -0.9292805, 1.0]], ['2, k, 19', [0.2290227, -0.9630675, 1.0]], ['2, k, 20', [0.1319231, -0.08306413, 1.0]], ['2, k, 21', [-0.02435964, -0.4515101, 1.0]], ['2, k, 22', [-0.009735243, -0.4203146, 1.0]], ['2, k, 23', [0.2500688, -0.1623077, 1.0]], ['2, k, 24', [0.2206082, -0.1527182, 1.0]]]
[['2, k, 0', [0.08840893, -0.4906072, 1.0]], ['2, k, 1', [0.112714, -0.2569816, 1.0]], ['2, k, 2', [0.1381334, -0.02510806, 1.0]], ['2, k, 3', [0.1516273, 0.1112241, 1.0]], ['2, k, 4', [-0.03345414, -0.1092792, 1.0]], ['2, k, 5', [-0.1438925, -0.2550119, 1.0]], ['2, k, 6', [-0.09969911, -0.3838436, 1.0]], ['2, k, 7', [-0.05558049, -0.4294368, 1.0]], ['2, k, 8', [0.2980484, -0.07779631, 1.0]], ['2, k, 9', [0.3622669, -0.28677, 1.0]], ['2, k, 10', [0.2809816, -0.2029367, 1.0]], ['2, k, 11', [0.2641388, -0.1891758, 1.0]], ['2, k, 12', [0.005348114, -0.4782119, 1.0]], ['2, k, 13', [-0.04454766, -0.501967, 1.0]], ['2, k, 14', [-0.04073784, -0.9102587, 1.0]], ['2, k, 15', [-0.02245541, -0.94403, 1.0]], ['2, k, 16', [0.1691225, -0.4892452, 1.0]], ['2, k, 17', [0.2367228, -0.5209734, 1.0]], ['2, k, 18', [0.2141118, -0.9294693, 1.0]], ['2, k, 19', [0.2287091, -0.963257, 1.0]], ['2, k, 20', [0.1319517, -0.08298713, 1.0]], ['2, k, 21', [-0.02895996, -0.45201, 1.0]], ['2, k, 22', [0.004144468, -0.4464723, 1.0]], ['2, k, 23', [0.2492023, -0.1715821, 1.0]], ['2, k, 24', [0.2212858, -0.1600023, 1.0]]]
[['2, k, 0', [0.08844019, -0.4904625, 1.0]], ['2, k, 1', [0.1127008, -0.2568293, 1.0]], ['2, k, 2', [0.1379115, -0.02512305, 1.0]], ['2, k, 3', [0.1516267, 0.1112724, 1.0]], ['2, k, 4', [-0.03351365, -0.1094158, 1.0]], ['2, k, 5', [-0.143891, -0.2551046, 1.0]], ['2, k, 6', [-0.09998853, -0.3840694, 1.0]], ['2, k, 7', [-0.05295353, -0.4313782, 1.0]], ['2, k, 8', [0.2988095, -0.07968314, 1.0]], ['2, k, 9', [0.3603911, -0.2892891, 1.0]], ['2, k, 10', [0.2999004, -0.2390875, 1.0]], ['2, k, 11', [0.2647759, -0.1975771, 1.0]], ['2, k, 12', [0.00545447, -0.478124, 1.0]], ['2, k, 13', [-0.04454332, -0.5019388, 1.0]], ['2, k, 14', [-0.04085188, -0.9101056, 1.0]], ['2, k, 15', [-0.02255911, -0.9438843, 1.0]], ['2, k, 16', [0.1690851, -0.4890865, 1.0]], ['2, k, 17', [0.2367031, -0.5210052, 1.0]], ['2, k, 18', [0.2141726, -0.9295441, 1.0]], ['2, k, 19', [0.2287777, -0.9633411, 1.0]], ['2, k, 20', [0.1318051, -0.08292951, 1.0]], ['2, k, 21', [-0.02769983, -0.4540646, 1.0]], ['2, k, 22', [0.005395734, -0.4350759, 1.0]], ['2, k, 23', [0.2485596, -0.1819928, 1.0]], ['2, k, 24', [0.2225213, -0.1733059, 1.0]]]
[['2, k, 0', [0.08875975, -0.490342, 1.0]], ['2, k, 1', [0.1128427, -0.2567058, 1.0]], ['2, k, 2', [0.1378312, -0.02517393, 1.0]], ['2, k, 3', [0.1516637, 0.1112561, 1.0]], ['2, k, 4', [-0.03359893, -0.1094251, 1.0]], ['2, k, 5', [-0.1439008, -0.2555313, 1.0]], ['2, k, 6', [-0.100222, -0.3838224, 1.0]], ['2, k, 7', [-0.05332438, -0.4317809, 1.0]], ['2, k, 8', [0.3004129, -0.08723824, 1.0]], ['2, k, 9', [0.3532523, -0.2806635, 1.0]], ['2, k, 10', [0.2669682, -0.199705, 1.0]], ['2, k, 11', [0.265097, -0.2057435, 1.0]], ['2, k, 12', [0.005883204, -0.4779462, 1.0]], ['2, k, 13', [-0.04453138, -0.5019559, 1.0]], ['2, k, 14', [-0.04139917, -0.9097645, 1.0]], ['2, k, 15', [-0.02375941, -0.943599, 1.0]], ['2, k, 16', [0.1692997, -0.4891151, 1.0]], ['2, k, 17', [0.2366235, -0.5211036, 1.0]], ['2, k, 18', [0.2141524, -0.9292769, 1.0]], ['2, k, 19', [0.228096, -0.963135, 1.0]], ['2, k, 20', [0.1317695, -0.08292106, 1.0]], ['2, k, 21', [-0.02575124, -0.4556907, 1.0]], ['2, k, 22', [0.006715055, -0.4348849, 1.0]], ['2, k, 23', [0.2500263, -0.1933235, 1.0]], ['2, k, 24', [0.2224479, -0.1804576, 1.0]]]
[['2, k, 0', [0.08946089, -0.4901696, 1.0]], ['2, k, 1', [0.1132999, -0.256425, 1.0]], ['2, k, 2', [0.1378716, -0.02511975, 1.0]], ['2, k, 3', [0.1516553, 0.1113138, 1.0]], ['2, k, 4', [-0.03357317, -0.1094273, 1.0]], ['2, k, 5', [-0.1438943, -0.2555746, 1.0]], ['2, k, 6', [-0.1002097, -0.3838247, 1.0]], ['2, k, 7', [-0.0506462, -0.4337215, 1.0]], ['2, k, 8', [0.3024893, -0.0917803, 1.0]], ['2, k, 9', [0.3547406, -0.2800142, 1.0]], ['2, k, 10', [0.2910513, -0.2569056, 1.0]], ['2, k, 11', [0.2668146, -0.2129265, 1.0]], ['2, k, 12', [0.006391182, -0.4778003, 1.0]], ['2, k, 13', [-0.04448472, -0.5019922, 1.0]], ['2, k, 14', [-0.04193864, -0.9082538, 1.0]], ['2, k, 15', [-0.0247341, -0.9421253, 1.0]], ['2, k, 16', [0.1702876, -0.489039, 1.0]], ['2, k, 17', [0.2366055, -0.5213229, 1.0]], ['2, k, 18', [0.2139304, -0.9291343, 1.0]], ['2, k, 19', [0.2274329, -0.9630246, 1.0]], ['2, k, 20', [0.13188, -0.08279381, 1.0]], ['2, k, 21', [-0.02584948, -0.4581056, 1.0]], ['2, k, 22', [0.006660247, -0.435164, 1.0]], ['2, k, 23', [0.2520988, -0.1986842, 1.0]], ['2, k, 24', [0.2260555, -0.1919843, 1.0]]]
[['2, k, 0', [0.08957613, -0.4902456, 1.0]], ['2, k, 1', [0.1133364, -0.2564113, 1.0]], ['2, k, 2', [0.1378287, -0.02512818, 1.0]], ['2, k, 3', [0.1516437, 0.1114106, 1.0]], ['2, k, 4', [-0.03359687, -0.1093719, 1.0]], ['2, k, 5', [-0.1439012, -0.2558125, 1.0]], ['2, k, 6', [-0.09947655, -0.383671, 1.0]], ['2, k, 7', [-0.05052054, -0.433248, 1.0]], ['2, k, 8', [0.3056078, -0.1052136, 1.0]], ['2, k, 9', [0.3580063, -0.2942816, 1.0]], ['2, k, 10', [0.2664423, -0.211955, 1.0]], ['2, k, 11', [0.266405, -0.2208347, 1.0]], ['2, k, 12', [0.006476684, -0.4777568, 1.0]], ['2, k, 13', [-0.04435047, -0.5022827, 1.0]], ['2, k, 14', [-0.04224965, -0.907766, 1.0]], ['2, k, 15', [-0.02659686, -0.9417077, 1.0]], ['2, k, 16', [0.1704798, -0.4893915, 1.0]], ['2, k, 17', [0.2365961, -0.521396, 1.0]], ['2, k, 18', [0.2141838, -0.9293655, 1.0]], ['2, k, 19', [0.2261268, -0.9633242, 1.0]], ['2, k, 20', [0.1318634, -0.08278787, 1.0]], ['2, k, 21', [-0.02572931, -0.4578896, 1.0]], ['2, k, 22', [0.006011914, -0.4346806, 1.0]], ['2, k, 23', [0.252072, -0.2069562, 1.0]], ['2, k, 24', [0.2256783, -0.1979791, 1.0]]]
[['2, k, 0', [0.08948858, -0.4902009, 1.0]], ['2, k, 1', [0.113338, -0.2562573, 1.0]], ['2, k, 2', [0.1378043, -0.02502074, 1.0]], ['2, k, 3', [0.1515867, 0.1114771, 1.0]], ['2, k, 4', [-0.03366742, -0.1094164, 1.0]], ['2, k, 5', [-0.1439288, -0.2556626, 1.0]], ['2, k, 6', [-0.09976932, -0.383553, 1.0]], ['2, k, 7', [-0.05985218, -0.4264858, 1.0]], ['2, k, 8', [0.3056958, -0.1063086, 1.0]], ['2, k, 9', [0.3741506, -0.3263383, 1.0]], ['2, k, 10', [0.2943381, -0.2521282, 1.0]], ['2, k, 11', [0.2673554, -0.2277774, 1.0]], ['2, k, 12', [0.006357216, -0.4775608, 1.0]], ['2, k, 13', [-0.04433835, -0.5022826, 1.0]], ['2, k, 14', [-0.04258446, -0.9072052, 1.0]], ['2, k, 15', [-0.02693957, -0.9411587, 1.0]], ['2, k, 16', [0.1703913, -0.4895632, 1.0]], ['2, k, 17', [0.2366544, -0.5215521, 1.0]], ['2, k, 18', [0.2140693, -0.9291039, 1.0]], ['2, k, 19', [0.2260002, -0.9630748, 1.0]], ['2, k, 20', [0.1318422, -0.08263358, 1.0]], ['2, k, 21', [-0.0312329, -0.4478136, 1.0]], ['2, k, 22', [0.003146334, -0.4363694, 1.0]], ['2, k, 23', [0.2539195, -0.2164301, 1.0]], ['2, k, 24', [0.2241368, -0.205538, 1.0]]]
[['2, k, 0', [0.0889748, -0.4898795, 1.0]], ['2, k, 1', [0.1132399, -0.2559853, 1.0]], ['2, k, 2', [0.1378262, -0.02491857, 1.0]], ['2, k, 3', [0.1515819, 0.1117345, 1.0]], ['2, k, 4', [-0.03366619, -0.1093839, 1.0]], ['2, k, 5', [-0.1439652, -0.2555695, 1.0]], ['2, k, 6', [-0.09981027, -0.3832653, 1.0]], ['2, k, 7', [-0.05209512, -0.4315139, 1.0]], ['2, k, 8', [0.3056019, -0.1058995, 1.0]], ['2, k, 9', [0.3667066, -0.3343582, 1.0]], ['2, k, 10', [0.3383923, -0.3064117, 1.0]], ['2, k, 11', [0.2692465, -0.2372972, 1.0]], ['2, k, 12', [0.005637584, -0.4769165, 1.0]], ['2, k, 13', [-0.0443365, -0.5022897, 1.0]], ['2, k, 14', [-0.04266386, -0.9067477, 1.0]], ['2, k, 15', [-0.02689586, -0.9407119, 1.0]], ['2, k, 16', [0.1700315, -0.4895295, 1.0]], ['2, k, 17', [0.2366211, -0.5215547, 1.0]], ['2, k, 18', [0.2142537, -0.9293515, 1.0]], ['2, k, 19', [0.2263043, -0.9633275, 1.0]], ['2, k, 20', [0.1318427, -0.08246609, 1.0]], ['2, k, 21', [-0.02618412, -0.4544716, 1.0]], ['2, k, 22', [-0.006332767, -0.4246389, 1.0]], ['2, k, 23', [0.2493666, -0.2286185, 1.0]], ['2, k, 24', [0.2271609, -0.2167438, 1.0]]]
[['2, k, 0', [0.0890005, -0.4900964, 1.0]], ['2, k, 1', [0.1132754, -0.2559951, 1.0]], ['2, k, 2', [0.1378254, -0.02491876, 1.0]], ['2, k, 3', [0.1515638, 0.1116982, 1.0]], ['2, k, 4', [-0.03363521, -0.1092794, 1.0]], ['2, k, 5', [-0.143988, -0.2555886, 1.0]], ['2, k, 6', [-0.1046161, -0.3759559, 1.0]], ['2, k, 7', [-0.08198404, -0.4034558, 1.0]], ['2, k, 8', [0.3038772, -0.1166558, 1.0]], ['2, k, 9', [0.3809153, -0.3134038, 1.0]], ['2, k, 10', [0.285759, -0.251823, 1.0]], ['2, k, 11', [0.2725206, -0.2472824, 1.0]], ['2, k, 12', [0.005413577, -0.4768022, 1.0]], ['2, k, 13', [-0.04434531, -0.5022081, 1.0]], ['2, k, 14', [-0.04363433, -0.9060121, 1.0]], ['2, k, 15', [-0.02886023, -0.9400446, 1.0]], ['2, k, 16', [0.1703443, -0.4903415, 1.0]], ['2, k, 17', [0.2365675, -0.521607, 1.0]], ['2, k, 18', [0.214186, -0.9291722, 1.0]], ['2, k, 19', [0.2252291, -0.963209, 1.0]], ['2, k, 20', [0.1318439, -0.08246218, 1.0]], ['2, k, 21', [-0.0679935, -0.4287047, 1.0]], ['2, k, 22', [-0.0369598, -0.4091083, 1.0]], ['2, k, 23', [0.2518965, -0.2392321, 1.0]], ['2, k, 24', [0.229438, -0.2256811, 1.0]]]
