[['2, k, 0', [-0.4323968, 0.009324869, 1.0]], ['2, k, 1', [-0.4388397, 0.302359, 1.0]], ['2, k, 2', [-0.4441147, 0.5858672, 1.0]], ['2, k, 3', [-0.453214, 0.7128099, 1.0]], ['2, k, 4', [-0.6122437, 0.4959933, 1.0]], ['2, k, 5', [-0.6813629, 0.2614751, 1.0]], ['2, k, 6', [-0.6351021, 0.04177187, 1.0]], ['2, k, 7', [-0.6243739, -0.01876846, 1.0]], ['2, k, 8', [-0.2623823, 0.5168933, 1.0]], ['2, k, 9', [-0.1443913, 0.3123117, 1.0]], ['2, k, 10', [-0.032025, 0.1329346, 1.0]], ['2, k, 11', [-0.006454293, 0.0761029, 1.0]], ['2, k, 12', [-0.50828, 0.004479602, 1.0]], ['2, k, 13', [-0.4866926, -0.3574467, 1.0]], ['2, k, 14', [-0.4704877, -0.6634525, 1.0]], ['2, k, 15', [-0.4930406, -0.7275459, 1.0]], ['2, k, 16', [-0.3431613, 0.01398023, 1.0]], ['2, k, 17', [-0.3151247, -0.3618503, 1.0]], ['2, k, 18', [-0.3034228, -0.6484439, 1.0]], ['2, k, 19', [-0.2875857, -0.7040949, 1.0]], ['2, k, 20', [-0.4432338, 0.5164203, 1.0]], ['2, k, 21', [-0.6060372, -0.1061471, 1.0]], ['2, k, 22', [-0.5977564, 0.01005106, 1.0]], ['2, k, 23', [0.03507611, 0.02454817, 1.0]], ['2, k, 24', [0.009895625, 0.01879819, 1.0]]]
[['2, k, 0', [-0.4289317, 0.02158523, 1.0]], ['2, k, 1', [-0.4398, 0.3190873, 1.0]], ['2, k, 2', [-0.4444291, 0.6051059, 1.0]], ['2, k, 3', [-0.4329334, 0.7383723, 1.0]], ['2, k, 4', [-0.5971178, 0.5032741, 1.0]], ['2, k, 5', [-0.6764498, 0.2667213, 1.0]], ['2, k, 6', [-0.6313783, 0.06084494, 1.0]], ['2, k, 7', [-0.6164922, -0.006719537, 1.0]], ['2, k, 8', [-0.2622068, 0.511044, 1.0]], ['2, k, 9', [-0.1493153, 0.3091235, 1.0]], ['2, k, 10', [-0.02950601, 0.1343081, 1.0]], ['2, k, 11', [-0.01273332, 0.08865865, 1.0]], ['2, k, 12', [-0.5003937, 0.01961735, 1.0]], ['2, k, 13', [-0.4979403, -0.3500437, 1.0]], ['2, k, 14', [-0.4820429, -0.6602924, 1.0]], ['2, k, 15', [-0.4912884, -0.7282556, 1.0]], ['2, k, 16', [-0.3438791, 0.02265159, 1.0]], ['2, k, 17', [-0.2606815, -0.3576198, 1.0]], ['2, k, 18', [-0.1892268, -0.6261019, 1.0]], ['2, k, 19', [-0.1348656, -0.6863439, 1.0]], ['2, k, 20', [-0.44385, 0.5350802, 1.0]], ['2, k, 21', [-0.5859194, -0.08693826, 1.0]], ['2, k, 22', [-0.6146505, -0.01528732, 1.0]], ['2, k, 23', [0.04541635, 0.002954856, 1.0]], ['2, k, 24', [0.04944986, 0.06611578, 1.0]]]
[['2, k, 0', [-0.4280467, 0.02114563, 1.0]], ['2, k, 1', [-0.439643, 0.3189636, 1.0]], ['2, k, 2', [-0.444832, 0.6051486, 1.0]], ['2, k, 3', [-0.4332081, 0.7383993, 1.0]], ['2, k, 4', [-0.5971547, 0.5032064, 1.0]], ['2, k, 5', [-0.677286, 0.2662802, 1.0]], ['2, k, 6', [-0.631995, 0.05911952, 1.0]], ['2, k, 7', [-0.6178062, -0.009830159, 1.0]], ['2, k, 8', [-0.262378, 0.5109915, 1.0]], ['2, k, 9', [-0.1496303, 0.3093833, 1.0]], ['2, k, 10', [-0.03322995, 0.1323389, 1.0]], ['2, k, 11', [-0.01376489, 0.09271439, 1.0]], ['2, k, 12', [-0.4994639, 0.01933012, 1.0]], ['2, k, 13', [-0.4985147, -0.3302459, 1.0]], ['2, k, 14', [-0.4817942, -0.658744, 1.0]], ['2, k, 15', [-0.4908414, -0.7280391, 1.0]], ['2, k, 16', [-0.3431153, 0.02211862, 1.0]], ['2, k, 17', [-0.2561946, -0.3554224, 1.0]], ['2, k, 18', [-0.1853831, -0.6259006, 1.0]], ['2, k, 19', [-0.1310769, -0.6862566, 1.0]], ['2, k, 20', [-0.4439948, 0.5350799, 1.0]], ['2, k, 21', [-0.5884177, -0.08729554, 1.0]], ['2, k, 22', [-0.6109977, -0.01911259, 1.0]], ['2, k, 23', [0.04628446, 0.003485542, 1.0]], ['2, k, 24', [0.04890301, 0.06504145, 1.0]]]
[['2, k, 0', [-0.4273793, 0.02085721, 1.0]], ['2, k, 1', [-0.4394695, 0.3188849, 1.0]], ['2, k, 2', [-0.4451056, 0.605235, 1.0]], ['2, k, 3', [-0.4333209, 0.7384384, 1.0]], ['2, k, 4', [-0.597493, 0.5031489, 1.0]], ['2, k, 5', [-0.6778293, 0.2665072, 1.0]], ['2, k, 6', [-0.6327198, 0.05697859, 1.0]], ['2, k, 7', [-0.6194099, -0.0101483, 1.0]], ['2, k, 8', [-0.2625644, 0.5109293, 1.0]], ['2, k, 9', [-0.1496832, 0.3093588, 1.0]], ['2, k, 10', [-0.03324379, 0.1323536, 1.0]], ['2, k, 11', [0.001196383, 0.07237369, 1.0]], ['2, k, 12', [-0.4986104, 0.01907994, 1.0]], ['2, k, 13', [-0.4977271, -0.3327115, 1.0]], ['2, k, 14', [-0.4824018, -0.6585134, 1.0]], ['2, k, 15', [-0.4904751, -0.727758, 1.0]], ['2, k, 16', [-0.3426516, 0.0218436, 1.0]], ['2, k, 17', [-0.253943, -0.3545756, 1.0]], ['2, k, 18', [-0.1778993, -0.6284522, 1.0]], ['2, k, 19', [-0.1296704, -0.6857115, 1.0]], ['2, k, 20', [-0.4440891, 0.5351061, 1.0]], ['2, k, 21', [-0.5911717, -0.09329367, 1.0]], ['2, k, 22', [-0.6217137, -0.02300538, 1.0]], ['2, k, 23', [0.04513683, 0.005500268, 1.0]], ['2, k, 24', [0.05673471, 0.0505955, 1.0]]]
[['2, k, 0', [-0.4269587, 0.02083026, 1.0]], ['2, k, 1', [-0.439255, 0.3188223, 1.0]], ['2, k, 2', [-0.4451898, 0.6052486, 1.0]], ['2, k, 3', [-0.4335209, 0.7384395, 1.0]], ['2, k, 4', [-0.5975257, 0.5031616, 1.0]], ['2, k, 5', [-0.6781592, 0.2665638, 1.0]], ['2, k, 6', [-0.6329569, 0.05592955, 1.0]], ['2, k, 7', [-0.6196668, -0.01132209, 1.0]], ['2, k, 8', [-0.2628922, 0.5110563, 1.0]], ['2, k, 9', [-0.1499469, 0.3095264, 1.0]], ['2, k, 10', [-0.03352271, 0.1325156, 1.0]], ['2, k, 11', [0.0008488969, 0.07075486, 1.0]], ['2, k, 12', [-0.4979563, 0.01933604, 1.0]], ['2, k, 13', [-0.4978882, -0.3330351, 1.0]], ['2, k, 14', [-0.4826762, -0.657806, 1.0]], ['2, k, 15', [-0.4903944, -0.7275814, 1.0]], ['2, k, 16', [-0.3424852, 0.02155883, 1.0]], ['2, k, 17', [-0.2527759, -0.3547179, 1.0]], ['2, k, 18', [-0.1730767, -0.6325145, 1.0]], ['2, k, 19', [-0.122952, -0.6904269, 1.0]], ['2, k, 20', [-0.4441077, 0.5351086, 1.0]], ['2, k, 21', [-0.5930915, -0.09198023, 1.0]], ['2, k, 22', [-0.6188655, -0.01923965, 1.0]], ['2, k, 23', [0.04495799, 0.004378591, 1.0]], ['2, k, 24', [0.05650258, 0.0476267, 1.0]]]
[['2, k, 0', [-0.426198, 0.02036932, 1.0]], ['2, k, 1', [-0.4388345, 0.3185269, 1.0]], ['2, k, 2', [-0.4452146, 0.6051794, 1.0]], ['2, k, 3', [-0.4335805, 0.738376, 1.0]], ['2, k, 4', [-0.5974945, 0.5029508, 1.0]], ['2, k, 5', [-0.6782045, 0.2666004, 1.0]], ['2, k, 6', [-0.6330109, 0.05502515, 1.0]], ['2, k, 7', [-0.61874, -0.01077214, 1.0]], ['2, k, 8', [-0.2629299, 0.5111421, 1.0]], ['2, k, 9', [-0.1499518, 0.3094822, 1.0]], ['2, k, 10', [-0.03357169, 0.1324801, 1.0]], ['2, k, 11', [0.0001299296, 0.07278683, 1.0]], ['2, k, 12', [-0.4970559, 0.01922565, 1.0]], ['2, k, 13', [-0.4970768, -0.3344544, 1.0]], ['2, k, 14', [-0.4826814, -0.6577925, 1.0]], ['2, k, 15', [-0.4903508, -0.7275769, 1.0]], ['2, k, 16', [-0.3419138, 0.02072169, 1.0]], ['2, k, 17', [-0.2524844, -0.3549186, 1.0]], ['2, k, 18', [-0.1700478, -0.6347306, 1.0]], ['2, k, 19', [-0.1223187, -0.690944, 1.0]], ['2, k, 20', [-0.4440914, 0.5350531, 1.0]], ['2, k, 21', [-0.5913652, -0.0922911, 1.0]], ['2, k, 22', [-0.6200868, -0.02075501, 1.0]], ['2, k, 23', [0.0452049, 0.00551631, 1.0]], ['2, k, 24', [0.05521136, 0.05221374, 1.0]]]
[['2, k, 0', [-0.4258419, 0.01999586, 1.0]], ['2, k, 1', [-0.4386787, 0.3183779, 1.0]], ['2, k, 2', [-0.4453529, 0.6052017, 1.0]], ['2, k, 3', [-0.433588, 0.7383999, 1.0]], ['2, k, 4', [-0.5974364, 0.5027425, 1.0]], ['2, k, 5', [-0.6783547, 0.2665602, 1.0]], ['2, k, 6', [-0.6331594, 0.05491114, 1.0]], ['2, k, 7', [-0.6180342, -0.01147929, 1.0]], ['2, k, 8', [-0.2629719, 0.5111435, 1.0]], ['2, k, 9', [-0.1507511, 0.3095769, 1.0]], ['2, k, 10', [-0.03373124, 0.1329706, 1.0]], ['2, k, 11', [0.0004289966, 0.07423326, 1.0]], ['2, k, 12', [-0.496628, 0.01905534, 1.0]], ['2, k, 13', [-0.4983996, -0.3350955, 1.0]], ['2, k, 14', [-0.4830412, -0.6576393, 1.0]], ['2, k, 15', [-0.4907081, -0.7277699, 1.0]], ['2, k, 16', [-0.3416735, 0.02016241, 1.0]], ['2, k, 17', [-0.2527605, -0.3549372, 1.0]], ['2, k, 18', [-0.166087, -0.6361708, 1.0]], ['2, k, 19', [-0.1221682, -0.6910751, 1.0]], ['2, k, 20', [-0.4441302, 0.5350489, 1.0]], ['2, k, 21', [-0.5887849, -0.09289359, 1.0]], ['2, k, 22', [-0.6150373, -0.01822187, 1.0]], ['2, k, 23', [0.0458858, 0.004704588, 1.0]], ['2, k, 24', [0.0557133, 0.05172035, 1.0]]]
[['2, k, 0', [-0.4252318, 0.0194354, 1.0]], ['2, k, 1', [-0.4380998, 0.3179775, 1.0]], ['2, k, 2', [-0.4453108, 0.6051614, 1.0]], ['2, k, 3', [-0.4335583, 0.7384012, 1.0]], ['2, k, 4', [-0.5974109, 0.5027756, 1.0]], ['2, k, 5', [-0.6783449, 0.2662819, 1.0]], ['2, k, 6', [-0.6331756, 0.0543949, 1.0]], ['2, k, 7', [-0.6178959, -0.009658649, 1.0]], ['2, k, 8', [-0.2628822, 0.5105259, 1.0]], ['2, k, 9', [-0.1507792, 0.3094381, 1.0]], ['2, k, 10', [-0.03361974, 0.1329387, 1.0]], ['2, k, 11', [0.0004619838, 0.07264221, 1.0]], ['2, k, 12', [-0.4956954, 0.01905074, 1.0]], ['2, k, 13', [-0.5035441, -0.3278917, 1.0]], ['2, k, 14', [-0.4830388, -0.6576326, 1.0]], ['2, k, 15', [-0.4907016, -0.7277497, 1.0]], ['2, k, 16', [-0.34147, 0.0189731, 1.0]], ['2, k, 17', [-0.2567834, -0.3545095, 1.0]], ['2, k, 18', [-0.1649726, -0.6409977, 1.0]], ['2, k, 19', [-0.1219976, -0.6914291, 1.0]], ['2, k, 20', [-0.4440379, 0.5349677, 1.0]], ['2, k, 21', [-0.5874484, -0.088385, 1.0]], ['2, k, 22', [-0.6144236, -0.01920991, 1.0]], ['2, k, 23', [0.04578235, 0.001190346, 1.0]], ['2, k, 24', [0.05529234, 0.04983941, 1.0]]]
[['2, k, 0', [-0.4250281, 0.01945092, 1.0]], ['2, k, 1', [-0.4379832, 0.3179594, 1.0]], ['2, k, 2', [-0.4453789, 0.6051803, 1.0]], ['2, k, 3', [-0.4334548, 0.7383286, 1.0]], ['2, k, 4', [-0.5973751, 0.502719, 1.0]], ['2, k, 5', [-0.6783111, 0.2662074, 1.0]], ['2, k, 6', [-0.6331092, 0.05429067, 1.0]], ['2, k, 7', [-0.6145329, -0.00970593, 1.0]], ['2, k, 8', [-0.2629178, 0.5104903, 1.0]], ['2, k, 9', [-0.1506043, 0.3091545, 1.0]], ['2, k, 10', [-0.03342364, 0.132676, 1.0]], ['2, k, 11', [0.0002518464, 0.07348811, 1.0]], ['2, k, 12', [-0.4954495, 0.01905111, 1.0]], ['2, k, 13', [-0.5038499, -0.3289946, 1.0]], ['2, k, 14', [-0.4830004, -0.657669, 1.0]], ['2, k, 15', [-0.4908103, -0.7279394, 1.0]], ['2, k, 16', [-0.3413354, 0.01903495, 1.0]], ['2, k, 17', [-0.25704, -0.3555579, 1.0]], ['2, k, 18', [-0.1597588, -0.6482471, 1.0]], ['2, k, 19', [-0.1192758, -0.6944831, 1.0]], ['2, k, 20', [-0.4440494, 0.5349701, 1.0]], ['2, k, 21', [-0.5843393, -0.08835442, 1.0]], ['2, k, 22', [-0.6152701, -0.01892614, 1.0]], ['2, k, 23', [0.04754079, 0.002617797, 1.0]], ['2, k, 24', [0.05520395, 0.04854008, 1.0]]]
[['2, k, 0', [-0.4248266, 0.01937085, 1.0]], ['2, k, 1', [-0.4376085, 0.3178853, 1.0]], ['2, k, 2', [-0.4453103, 0.6051931, 1.0]], ['2, k, 3', [-0.4333527, 0.7383081, 1.0]], ['2, k, 4', [-0.5973709, 0.502705, 1.0]], ['2, k, 5', [-0.6782873, 0.2662867, 1.0]], ['2, k, 6', [-0.6324988, 0.05369256, 1.0]], ['2, k, 7', [-0.6121674, -0.009065808, 1.0]], ['2, k, 8', [-0.2628191, 0.5101683, 1.0]], ['2, k, 9', [-0.1516994, 0.3086122, 1.0]], ['2, k, 10', [-0.03334385, 0.1328824, 1.0]], ['2, k, 11', [0.0007468303, 0.07364675, 1.0]], ['2, k, 12', [-0.4951532, 0.01904739, 1.0]], ['2, k, 13', [-0.5038956, -0.3294499, 1.0]], ['2, k, 14', [-0.4830036, -0.6576478, 1.0]], ['2, k, 15', [-0.4907932, -0.727944, 1.0]], ['2, k, 16', [-0.3412774, 0.01889819, 1.0]], ['2, k, 17', [-0.2589547, -0.356023, 1.0]], ['2, k, 18', [-0.1598038, -0.647755, 1.0]], ['2, k, 19', [-0.1195022, -0.6951357, 1.0]], ['2, k, 20', [-0.4439304, 0.5349718, 1.0]], ['2, k, 21', [-0.5809444, -0.08485745, 1.0]], ['2, k, 22', [-0.6035405, -0.009921198, 1.0]], ['2, k, 23', [0.04551819, 0.005277789, 1.0]], ['2, k, 24', [0.05656724, 0.04812714, 1.0]]]
[['2, k, 0', [-0.4245947, 0.01948908, 1.0]], ['2, k, 1', [-0.4375435, 0.3179645, 1.0]], ['2, k, 2', [-0.4454792, 0.6052798, 1.0]], ['2, k, 3', [-0.4332773, 0.738279, 1.0]], ['2, k, 4', [-0.5973048, 0.502714, 1.0]], ['2, k, 5', [-0.6776099, 0.2666094, 1.0]], ['2, k, 6', [-0.6322188, 0.05664118, 1.0]], ['2, k, 7', [-0.610616, -0.008760681, 1.0]], ['2, k, 8', [-0.2630872, 0.509914, 1.0]], ['2, k, 9', [-0.1514083, 0.3081701, 1.0]], ['2, k, 10', [-0.03307847, 0.132406, 1.0]], ['2, k, 11', [0.001098046, 0.07304149, 1.0]], ['2, k, 12', [-0.4948049, 0.01909078, 1.0]], ['2, k, 13', [-0.5040365, -0.3295977, 1.0]], ['2, k, 14', [-0.4830631, -0.6580333, 1.0]], ['2, k, 15', [-0.4907826, -0.7281763, 1.0]], ['2, k, 16', [-0.3411941, 0.01913108, 1.0]], ['2, k, 17', [-0.2592134, -0.3571666, 1.0]], ['2, k, 18', [-0.1615505, -0.6457859, 1.0]], ['2, k, 19', [-0.1194828, -0.6948501, 1.0]], ['2, k, 20', [-0.444055, 0.5350466, 1.0]], ['2, k, 21', [-0.5788813, -0.08424079, 1.0]], ['2, k, 22', [-0.6102638, -0.01754673, 1.0]], ['2, k, 23', [0.04548166, 0.00537291, 1.0]], ['2, k, 24', [0.0559287, 0.05018518, 1.0]]]
[['2, k, 0', [-0.424624, 0.01958272, 1.0]], ['2, k, 1', [-0.4375112, 0.3179598, 1.0]], ['2, k, 2', [-0.4454991, 0.6052737, 1.0]], ['2, k, 3', [-0.4331892, 0.7382204, 1.0]], ['2, k, 4', [-0.5971287, 0.5025758, 1.0]], ['2, k, 5', [-0.6774823, 0.2669871, 1.0]], ['2, k, 6', [-0.6315097, 0.05680974, 1.0]], ['2, k, 7', [-0.6091068, -0.00769282, 1.0]], ['2, k, 8', [-0.2633939, 0.5100007, 1.0]], ['2, k, 9', [-0.1517098, 0.3081192, 1.0]], ['2, k, 10', [-0.03292581, 0.1326712, 1.0]], ['2, k, 11', [0.001226453, 0.07130097, 1.0]], ['2, k, 12', [-0.4947677, 0.01915005, 1.0]], ['2, k, 13', [-0.5084779, -0.3211896, 1.0]], ['2, k, 14', [-0.4833344, -0.6577142, 1.0]], ['2, k, 15', [-0.4917595, -0.7286929, 1.0]], ['2, k, 16', [-0.3413044, 0.01927649, 1.0]], ['2, k, 17', [-0.2607041, -0.3572284, 1.0]], ['2, k, 18', [-0.1623912, -0.6444368, 1.0]], ['2, k, 19', [-0.1192308, -0.6950073, 1.0]], ['2, k, 20', [-0.4440739, 0.5350356, 1.0]], ['2, k, 21', [-0.5749723, -0.0829711, 1.0]], ['2, k, 22', [-0.6078992, -0.01691066, 1.0]], ['2, k, 23', [0.04751242, 0.002639448, 1.0]], ['2, k, 24', [0.05570296, 0.04682501, 1.0]]]
[['2, k, 0', [-0.4247411, 0.01950515, 1.0]], ['2, k, 1', [-0.4375161, 0.3178949, 1.0]], ['2, k, 2', [-0.4455314, 0.6052855, 1.0]], ['2, k, 3', [-0.4329423, 0.7380787, 1.0]], ['2, k, 4', [-0.5970533, 0.5025995, 1.0]], ['2, k, 5', [-0.6770946, 0.2673689, 1.0]], ['2, k, 6', [-0.6313804, 0.05871603, 1.0]], ['2, k, 7', [-0.6068574, -0.004625141, 1.0]], ['2, k, 8', [-0.2637958, 0.5101286, 1.0]], ['2, k, 9', [-0.1518338, 0.3080822, 1.0]], ['2, k, 10', [-0.03344231, 0.1324073, 1.0]], ['2, k, 11', [0.001237103, 0.07283333, 1.0]], ['2, k, 12', [-0.4948194, 0.01918144, 1.0]], ['2, k, 13', [-0.5057061, -0.3170901, 1.0]], ['2, k, 14', [-0.4838288, -0.6574423, 1.0]], ['2, k, 15', [-0.4919188, -0.728068, 1.0]], ['2, k, 16', [-0.3415002, 0.01900033, 1.0]], ['2, k, 17', [-0.2620988, -0.3577611, 1.0]], ['2, k, 18', [-0.1667514, -0.6403273, 1.0]], ['2, k, 19', [-0.1196277, -0.694894, 1.0]], ['2, k, 20', [-0.4441011, 0.5350299, 1.0]], ['2, k, 21', [-0.5733821, -0.08160532, 1.0]], ['2, k, 22', [-0.6093317, -0.02051753, 1.0]], ['2, k, 23', [0.04755297, 0.002669499, 1.0]], ['2, k, 24', [0.05610248, 0.05025768, 1.0]]]
[['2, k, 0', [-0.4243336, 0.01935944, 1.0]], ['2, k, 1', [-0.4369328, 0.3176289, 1.0]], ['2, k, 2', [-0.4452055, 0.6050861, 1.0]], ['2, k, 3', [-0.432748, 0.7381037, 1.0]], ['2, k, 4', [-0.596822, 0.5026401, 1.0]], ['2, k, 5', [-0.676805, 0.2676109, 1.0]], ['2, k, 6', [-0.6306965, 0.06052402, 1.0]], ['2, k, 7', [-0.6048995, -0.006536655, 1.0]], ['2, k, 8', [-0.2639286, 0.5100437, 1.0]], ['2, k, 9', [-0.1519893, 0.3082181, 1.0]], ['2, k, 10', [-0.03357321, 0.1325541, 1.0]], ['2, k, 11', [0.001167592, 0.07299016, 1.0]], ['2, k, 12', [-0.4943826, 0.01910133, 1.0]], ['2, k, 13', [-0.5069245, -0.3169682, 1.0]], ['2, k, 14', [-0.48383, -0.6574135, 1.0]], ['2, k, 15', [-0.4916906, -0.7278321, 1.0]], ['2, k, 16', [-0.3411424, 0.01881615, 1.0]], ['2, k, 17', [-0.2766264, -0.3612904, 1.0]], ['2, k, 18', [-0.1661826, -0.6406665, 1.0]], ['2, k, 19', [-0.1199223, -0.6955854, 1.0]], ['2, k, 20', [-0.443696, 0.5347959, 1.0]], ['2, k, 21', [-0.5685784, -0.08181372, 1.0]], ['2, k, 22', [-0.5998315, -0.009760035, 1.0]], ['2, k, 23', [0.04528652, 0.005530688, 1.0]], ['2, k, 24', [0.0555915, 0.04990434, 1.0]]]
[['2, k, 0', [-0.4242205, 0.0193853, 1.0]], ['2, k, 1', [-0.4368739, 0.3176402, 1.0]], ['2, k, 2', [-0.4453468, 0.6051257, 1.0]], ['2, k, 3', [-0.4325334, 0.7380794, 1.0]], ['2, k, 4', [-0.5967489, 0.502593, 1.0]], ['2, k, 5', [-0.6765572, 0.2678377, 1.0]], ['2, k, 6', [-0.6301817, 0.06200344, 1.0]], ['2, k, 7', [-0.6031988, -0.004097149, 1.0]], ['2, k, 8', [-0.2637914, 0.510472, 1.0]], ['2, k, 9', [-0.1530208, 0.3082193, 1.0]], ['2, k, 10', [-0.03411868, 0.1328753, 1.0]], ['2, k, 11', [0.0007745389, 0.07294541, 1.0]], ['2, k, 12', [-0.4942617, 0.01915512, 1.0]], ['2, k, 13', [-0.5039427, -0.3268045, 1.0]], ['2, k, 14', [-0.4838701, -0.6571476, 1.0]], ['2, k, 15', [-0.4913499, -0.7279518, 1.0]], ['2, k, 16', [-0.3410445, 0.01882344, 1.0]], ['2, k, 17', [-0.2785666, -0.3621541, 1.0]], ['2, k, 18', [-0.1716729, -0.6415269, 1.0]], ['2, k, 19', [-0.1209371, -0.6964949, 1.0]], ['2, k, 20', [-0.4437887, 0.5348228, 1.0]], ['2, k, 21', [-0.5665205, -0.0782486, 1.0]], ['2, k, 22', [-0.607681, -0.01529836, 1.0]], ['2, k, 23', [0.04656676, -0.0002567241, 1.0]], ['2, k, 24', [0.05544038, 0.04961514, 1.0]]]
[['2, k, 0', [-0.4242417, 0.01944058, 1.0]], ['2, k, 1', [-0.4368755, 0.3176525, 1.0]], ['2, k, 2', [-0.4453991, 0.6051155, 1.0]], ['2, k, 3', [-0.4324477, 0.7380831, 1.0]], ['2, k, 4', [-0.596646, 0.50266, 1.0]], ['2, k, 5', [-0.6764357, 0.2680271, 1.0]], ['2, k, 6', [-0.6291333, 0.06268549, 1.0]], ['2, k, 7', [-0.6015368, -0.004593038, 1.0]], ['2, k, 8', [-0.2637757, 0.5102737, 1.0]], ['2, k, 9', [-0.1530676, 0.3081248, 1.0]], ['2, k, 10', [-0.0343499, 0.1326205, 1.0]], ['2, k, 11', [-0.0004099552, 0.07300054, 1.0]], ['2, k, 12', [-0.4942645, 0.0191785, 1.0]], ['2, k, 13', [-0.503285, -0.3293009, 1.0]], ['2, k, 14', [-0.4839688, -0.65667, 1.0]], ['2, k, 15', [-0.4914315, -0.7279265, 1.0]], ['2, k, 16', [-0.3410931, 0.01894381, 1.0]], ['2, k, 17', [-0.281326, -0.3607142, 1.0]], ['2, k, 18', [-0.1816907, -0.6373916, 1.0]], ['2, k, 19', [-0.1271923, -0.6993163, 1.0]], ['2, k, 20', [-0.4438215, 0.5348181, 1.0]], ['2, k, 21', [-0.5656741, -0.07839184, 1.0]], ['2, k, 22', [-0.5902228, -0.007546082, 1.0]], ['2, k, 23', [0.04528752, 0.005520444, 1.0]], ['2, k, 24', [0.05538379, 0.05010732, 1.0]]]
[['2, k, 0', [-0.4242965, 0.01960126, 1.0]], ['2, k, 1', [-0.4369467, 0.3178411, 1.0]], ['2, k, 2', [-0.4456618, 0.6054353, 1.0]], ['2, k, 3', [-0.432387, 0.7381687, 1.0]], ['2, k, 4', [-0.5965749, 0.5027093, 1.0]], ['2, k, 5', [-0.6762718, 0.2684759, 1.0]], ['2, k, 6', [-0.6282007, 0.06330112, 1.0]], ['2, k, 7', [-0.6016593, -0.003770893, 1.0]], ['2, k, 8', [-0.2638951, 0.5105495, 1.0]], ['2, k, 9', [-0.153157, 0.3083374, 1.0]], ['2, k, 10', [-0.0343717, 0.1328806, 1.0]], ['2, k, 11', [-0.0009840581, 0.07397201, 1.0]], ['2, k, 12', [-0.4943004, 0.01923366, 1.0]], ['2, k, 13', [-0.5027615, -0.3326464, 1.0]], ['2, k, 14', [-0.483977, -0.6566004, 1.0]], ['2, k, 15', [-0.4915601, -0.7279572, 1.0]], ['2, k, 16', [-0.3411566, 0.0192904, 1.0]], ['2, k, 17', [-0.283503, -0.360309, 1.0]], ['2, k, 18', [-0.1934992, -0.6307969, 1.0]], ['2, k, 19', [-0.1733398, -0.6948242, 1.0]], ['2, k, 20', [-0.4440223, 0.535101, 1.0]], ['2, k, 21', [-0.5655905, -0.07754595, 1.0]], ['2, k, 22', [-0.5758908, 0.007818392, 1.0]], ['2, k, 23', [0.04523866, 0.005525476, 1.0]], ['2, k, 24', [0.05542854, 0.0528127, 1.0]]]
[['2, k, 0', [-0.4243888, 0.01972694, 1.0]], ['2, k, 1', [-0.4370507, 0.3179852, 1.0]], ['2, k, 2', [-0.4459604, 0.6057143, 1.0]], ['2, k, 3', [-0.4324052, 0.7383298, 1.0]], ['2, k, 4', [-0.5965038, 0.5028244, 1.0]], ['2, k, 5', [-0.6761856, 0.268514, 1.0]], ['2, k, 6', [-0.6279413, 0.06340116, 1.0]], ['2, k, 7', [-0.6015982, -0.003602057, 1.0]], ['2, k, 8', [-0.2638711, 0.5107558, 1.0]], ['2, k, 9', [-0.1533922, 0.3087325, 1.0]], ['2, k, 10', [-0.03511387, 0.1329242, 1.0]], ['2, k, 11', [-0.00551834, 0.08038517, 1.0]], ['2, k, 12', [-0.4943952, 0.0192904, 1.0]], ['2, k, 13', [-0.5017032, -0.3365894, 1.0]], ['2, k, 14', [-0.4836159, -0.6567999, 1.0]], ['2, k, 15', [-0.4915684, -0.7280485, 1.0]], ['2, k, 16', [-0.3412344, 0.01952267, 1.0]], ['2, k, 17', [-0.2893892, -0.3596317, 1.0]], ['2, k, 18', [-0.2039207, -0.6301106, 1.0]], ['2, k, 19', [-0.1868576, -0.6932939, 1.0]], ['2, k, 20', [-0.4442627, 0.5353416, 1.0]], ['2, k, 21', [-0.5643798, -0.07764111, 1.0]], ['2, k, 22', [-0.584891, 0.03483091, 1.0]], ['2, k, 23', [0.0570071, 0.04914268, 1.0]], ['2, k, 24', [0.05361035, 0.06574908, 1.0]]]
