[['2, k, 0', [-34.61232, 87.0821, 1.0]], ['2, k, 1', [-35.17557906171444, 117.23992891107719, 1.0]], ['2, k, 2', [-35.45830029006222, 139.97407800829382, 1.0]], ['2, k, 3', [-35.48029364755702, 146.4199725146249, 1.0]], ['2, k, 4', [-16.47542188084357, 137.39565513674333, 1.0]], ['2, k, 5', [3.032645651874663, 130.88081504660678, 1.0]], ['2, k, 6', [18.848873734182234, 147.35294916242427, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-50.087254512971604, 135.22836899390913, 1.0]], ['2, k, 9', [-76.36307702712432, 142.58798931045044, 1.0]], ['2, k, 10', [-80.00172786154589, 165.43365231790858, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-28.182299630060534, 86.69717268350195, 1.0]], ['2, k, 13', [-12.952936597351737, 50.38222666410587, 1.0]], ['2, k, 14', [-0.07604228168304239, 15.001935727642724, 1.0]], ['2, k, 15', [6.675319722805576, 11.664107953434524, 1.0]], ['2, k, 16', [-40.09016523964386, 87.20060166881781, 1.0]], ['2, k, 17', [-53.575541461701484, 51.18066089950299, 1.0]], ['2, k, 18', [-72.37627256685687, 14.962840101265165, 1.0]], ['2, k, 19', [-65.77396887759674, 11.508561083789198, 1.0]], ['2, k, 20', [-35.45830029006222, 139.97407800829382, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-23.194309999999998, 64.801496, 1.0]], ['2, k, 1', [-11.249938222332808, 91.56447805572745, 1.0]], ['2, k, 2', [-1.8825170948440415, 111.69851592302093, 1.0]], ['2, k, 3', [0.8496177646447465, 117.4112145830862, 1.0]], ['2, k, 4', [9.506009219623454, 111.09395262603232, 1.0]], ['2, k, 5', [35.534031837723795, 114.500233626063, 1.0]], ['2, k, 6', [54.42315260130394, 127.88015486334855, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.035505945618848, 106.85932126543238, 1.0]], ['2, k, 9', [-43.1269128447393, 117.94253132340596, 1.0]], ['2, k, 10', [-41.40587792322118, 135.8197480152194, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-16.762976194227083, 64.07418895596315, 1.0]], ['2, k, 13', [18.59790207625915, 61.3842752250605, 1.0]], ['2, k, 14', [22.174927039101142, 28.720814029224613, 1.0]], ['2, k, 15', [26.866347304237372, 28.206679071904595, 1.0]], ['2, k, 16', [-28.210611939993353, 65.61290205426695, 1.0]], ['2, k, 17', [-35.87923697544237, 32.07553999779819, 1.0]], ['2, k, 18', [-77.44953319170895, 28.328308434030987, 1.0]], ['2, k, 19', [-74.79423793840587, 19.94556216684052, 1.0]], ['2, k, 20', [-1.8825170948440415, 111.69851592302093, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-22.045954000000002, 62.31872, 1.0]], ['2, k, 1', [-9.52409071612472, 89.02771091304598, 1.0]], ['2, k, 2', [0.280266479864362, 109.11879452040974, 1.0]], ['2, k, 3', [3.145161600393696, 114.82999090570189, 1.0]], ['2, k, 4', [11.500771778854595, 108.67939173827452, 1.0]], ['2, k, 5', [37.70608100444113, 114.09948111138372, 1.0]], ['2, k, 6', [57.87388750667429, 127.58135578468352, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.334880518016025, 103.96381889544828, 1.0]], ['2, k, 9', [-40.89331286285129, 114.91547667317087, 1.0]], ['2, k, 10', [-38.800606979794566, 132.5716592143889, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-15.628438933842483, 61.65515491169288, 1.0]], ['2, k, 13', [19.716658042655894, 61.61052404469547, 1.0]], ['2, k, 14', [21.898220810405086, 28.877148483682255, 1.0]], ['2, k, 15', [25.413730316286824, 28.290390732731776, 1.0]], ['2, k, 16', [-26.98490811355318, 63.2138416716612, 1.0]], ['2, k, 17', [-33.81049251940234, 30.496806955182997, 1.0]], ['2, k, 18', [-75.77762167403868, 30.278564734359783, 1.0]], ['2, k, 19', [-74.31046070147146, 21.54119466061871, 1.0]], ['2, k, 20', [0.280266479864362, 109.11879452040974, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-21.213385999999996, 59.107493999999996, 1.0]], ['2, k, 1', [-8.10064573978646, 85.5467390503463, 1.0]], ['2, k, 2', [2.1871957967389415, 105.47549847678762, 1.0]], ['2, k, 3', [5.188784453949381, 111.14049484222625, 1.0]], ['2, k, 4', [13.365784555954448, 105.22101413756789, 1.0]], ['2, k, 5', [39.53773452299076, 112.68961244638704, 1.0]], ['2, k, 6', [61.19033759820853, 125.8524577210193, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.494506912321265, 100.18421892890373, 1.0]], ['2, k, 9', [-38.828627813792096, 111.14778457550554, 1.0]], ['2, k, 10', [-36.4663178421744, 128.6902983955117, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-15.067680804726182, 58.43691734691093, 1.0]], ['2, k, 13', [20.181109808385507, 61.033517306811554, 1.0]], ['2, k, 14', [20.999786337551562, 28.259763470279445, 1.0]], ['2, k, 15', [23.821655707500803, 27.364948638432725, 1.0]], ['2, k, 16', [-26.029600305581166, 60.12947981440653, 1.0]], ['2, k, 17', [-31.50772680246883, 30.205046498595593, 1.0]], ['2, k, 18', [-74.14449380222612, 33.286659312210496, 1.0]], ['2, k, 19', [-73.97872461396085, 24.46213617526516, 1.0]], ['2, k, 20', [2.1871957967389415, 105.47549847678762, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-20.439556000000003, 56.22028600000001, 1.0]], ['2, k, 1', [-6.5740261600881915, 82.1289248632726, 1.0]], ['2, k, 2', [4.339932899477141, 101.86541447593612, 1.0]], ['2, k, 3', [7.53055771652461, 107.46610651171541, 1.0]], ['2, k, 4', [15.533840001640947, 101.86298680227002, 1.0]], ['2, k, 5', [41.41746165390678, 111.57109706764005, 1.0]], ['2, k, 6', [64.90844023539208, 124.14652296917573, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.617910669214341, 96.28134586483833, 1.0]], ['2, k, 9', [-36.97891816280553, 107.46142130283096, 1.0]], ['2, k, 10', [-34.41610424370413, 124.78056179395483, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-14.430536011378276, 55.430833139896166, 1.0]], ['2, k, 13', [20.4688128548871, 61.65536791481391, 1.0]], ['2, k, 14', [20.869291251602224, 28.907725356663306, 1.0]], ['2, k, 15', [23.71560538154948, 28.1550741687881, 1.0]], ['2, k, 16', [-25.086396445241448, 57.42728740134976, 1.0]], ['2, k, 17', [-29.81311380777756, 27.099794693052832, 1.0]], ['2, k, 18', [-71.99652223942351, 33.42185552182233, 1.0]], ['2, k, 19', [-72.9837014469298, 24.536115381415346, 1.0]], ['2, k, 20', [4.339932899477141, 101.86541447593612, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-19.601902, 53.392022, 1.0]], ['2, k, 1', [-5.216052429449466, 78.33297434836291, 1.0]], ['2, k, 2', [6.097883926937901, 97.48804663947395, 1.0]], ['2, k, 3', [9.421668556853676, 102.92353893317757, 1.0]], ['2, k, 4', [17.286747432606234, 97.74551985445606, 1.0]], ['2, k, 5', [42.70078810300064, 109.51948689073541, 1.0]], ['2, k, 6', [67.92347848593177, 121.29698958621223, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.737520155524708, 91.90990410108526, 1.0]], ['2, k, 9', [-35.01677287513193, 103.09710397105472, 1.0]], ['2, k, 10', [-32.21758400955399, 120.26232621410087, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-13.599876855723934, 52.43166105139462, 1.0]], ['2, k, 13', [20.571110583545398, 62.14852154545275, 1.0]], ['2, k, 14', [20.809461533179324, 29.442944476473222, 1.0]], ['2, k, 15', [23.671963821554314, 29.048877102356666, 1.0]], ['2, k, 16', [-24.148516721818275, 54.87856502691596, 1.0]], ['2, k, 17', [-28.017818832582147, 24.482935100720507, 1.0]], ['2, k, 18', [-69.56340551277026, 34.338824220404476, 1.0]], ['2, k, 19', [-71.69906821189204, 25.73181578524963, 1.0]], ['2, k, 20', [6.097883926937901, 97.48804663947395, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-18.427312, 50.640615999999994, 1.0]], ['2, k, 1', [-3.37163781442613, 74.8825488741126, 1.0]], ['2, k, 2', [8.406911727667346, 93.53940117702534, 1.0]], ['2, k, 3', [11.87188658014574, 98.82582908359748, 1.0]], ['2, k, 4', [19.591839383256882, 94.06318068334156, 1.0]], ['2, k, 5', [44.322053379789715, 107.72945374324405, 1.0]], ['2, k, 6', [70.9802125958866, 118.57280426188, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.503200908499213, 87.89566300752934, 1.0]], ['2, k, 9', [-32.86502908327442, 99.13983713682318, 1.0]], ['2, k, 10', [-29.87216890554107, 116.21599854818035, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-12.43541231395262, 49.63552998330312, 1.0]], ['2, k, 13', [20.78071899736659, 62.32897869010334, 1.0]], ['2, k, 14', [20.6503696631941, 29.630150411866147, 1.0]], ['2, k, 15', [23.614292098620556, 29.633537392215764, 1.0]], ['2, k, 16', [-23.03343111121412, 52.34414678194897, 1.0]], ['2, k, 17', [-26.21853061672093, 22.150790046122243, 1.0]], ['2, k, 18', [-66.75027951092132, 35.562737063821245, 1.0]], ['2, k, 19', [-69.83354870805884, 27.91000517930405, 1.0]], ['2, k, 20', [8.406911727667346, 93.53940117702534, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-17.776328, 47.44426, 1.0]], ['2, k, 1', [-1.7307548567850226, 71.49434043983294, 1.0]], ['2, k, 2', [10.734430721210892, 89.96744762006304, 1.0]], ['2, k, 3', [14.38591122444035, 95.17073385921032, 1.0]], ['2, k, 4', [21.93320491060033, 90.7621305350176, 1.0]], ['2, k, 5', [46.02292628269982, 106.25498384101849, 1.0]], ['2, k, 6', [73.44401172231393, 115.76936958696686, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.945215259515448, 83.8681989999029, 1.0]], ['2, k, 9', [-31.765249185631532, 95.32640748848254, 1.0]], ['2, k, 10', [-28.647258185225205, 112.28746685843672, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-11.835920032288946, 46.34895002731943, 1.0]], ['2, k, 13', [20.238094647124626, 61.629052073590366, 1.0]], ['2, k, 14', [19.63181578059675, 28.924387182322327, 1.0]], ['2, k, 15', [22.649376762435402, 29.288746850253904, 1.0]], ['2, k, 16', [-22.38721620246139, 49.335353346241384, 1.0]], ['2, k, 17', [-25.045563267172113, 18.1359130390351, 1.0]], ['2, k, 18', [-63.90944723648371, 34.79007846325424, 1.0]], ['2, k, 19', [-67.72864068032932, 28.07122360339583, 1.0]], ['2, k, 20', [10.734430721210892, 89.96744762006304, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-17.7044, 44.76162599999999, 1.0]], ['2, k, 1', [-0.6206737887995715, 68.71218159753347, 1.0]], ['2, k, 2', [12.541003575067394, 87.03027493516322, 1.0]], ['2, k, 3', [16.3955151771618, 92.18325026632824, 1.0]], ['2, k, 4', [23.80100342929716, 88.1023203676945, 1.0]], ['2, k, 5', [46.87399729062282, 105.16248321784963, 1.0]], ['2, k, 6', [74.4732194889463, 113.21101157646028, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.3756945563155725, 80.21874440149872, 1.0]], ['2, k, 9', [-31.44329989922754, 91.80641170101471, 1.0]], ['2, k, 10', [-28.230419563370205, 108.72556478163969, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-11.612776661428876, 43.611298832114905, 1.0]], ['2, k, 13', [19.000266174091593, 61.465464430165284, 1.0]], ['2, k, 14', [18.08559355762706, 28.764267008691476, 1.0]], ['2, k, 15', [20.87968641591119, 29.527965972861324, 1.0]], ['2, k, 16', [-22.500762535603663, 46.77151545708199, 1.0]], ['2, k, 17', [-24.585605665339934, 12.627012002989268, 1.0]], ['2, k, 18', [-61.156460127227035, 31.79420381855745, 1.0]], ['2, k, 19', [-65.37599266067932, 25.86768837710484, 1.0]], ['2, k, 20', [12.541003575067394, 87.03027493516322, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-18.178192, 42.25774800000001, 1.0]], ['2, k, 1', [-0.34674051941409445, 65.6867130143767, 1.0]], ['2, k, 2', [13.203355173331436, 83.43191478856224, 1.0]], ['2, k, 3', [17.18040190951873, 88.4347791429927, 1.0]], ['2, k, 4', [24.604526609065807, 84.79261150672582, 1.0]], ['2, k, 5', [45.98653164653415, 102.64015158331645, 1.0]], ['2, k, 6', [73.2836349752024, 108.79985055847433, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.5363900142460345, 76.03063489500853, 1.0]], ['2, k, 9', [-31.83754034120128, 87.81765169085632, 1.0]], ['2, k, 10', [-28.575481841278204, 104.69447688829607, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-11.90918835700582, 41.053380292610456, 1.0]], ['2, k, 13', [17.150548197319146, 60.93367541373892, 1.0]], ['2, k, 14', [15.851451824353418, 28.225739196125474, 1.0]], ['2, k, 15', [18.458208052841446, 29.297419859853303, 1.0]], ['2, k, 16', [-23.051305854351845, 44.238963278288836, 1.0]], ['2, k, 17', [-24.61603328260515, 10.532169773816982, 1.0]], ['2, k, 18', [-59.24036921795299, 32.929810591389696, 1.0]], ['2, k, 19', [-64.08996594289901, 27.52295135344444, 1.0]], ['2, k, 20', [13.203355173331436, 83.43191478856224, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-18.522404, 40.089498000000006, 1.0]], ['2, k, 1', [0.3373236785848057, 63.47123194922228, 1.0]], ['2, k, 2', [14.589015274182007, 81.09641690907976, 1.0]], ['2, k, 3', [18.7640280612547, 86.05227836560752, 1.0]], ['2, k, 4', [26.17398931036564, 82.70503662217665, 1.0]], ['2, k, 5', [46.08841110723772, 101.06827160928285, 1.0]], ['2, k, 6', [74.33275261513859, 104.90556585296784, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.031502450025423, 73.00117220425294, 1.0]], ['2, k, 9', [-31.74978604109068, 85.21926823728437, 1.0]], ['2, k, 10', [-28.408272358892717, 102.07521547873169, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-12.198266303958494, 38.879317241012345, 1.0]], ['2, k, 13', [15.510273799201961, 60.129710195692375, 1.0]], ['2, k, 14', [13.777464766330015, 27.418981427439803, 1.0]], ['2, k, 15', [16.08098732727833, 28.794328756672083, 1.0]], ['2, k, 16', [-23.438575656803145, 41.96654399157024, 1.0]], ['2, k, 17', [-25.14112615876332, 8.393134600379625, 1.0]], ['2, k, 18', [-57.113159636032584, 34.11931743438192, 1.0]], ['2, k, 19', [-62.25439466636147, 29.75404616252192, 1.0]], ['2, k, 20', [14.589015274182007, 81.09641690907976, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-19.963299999999997, 38.203357999999994, 1.0]], ['2, k, 1', [-0.36302863607348357, 61.395541449458676, 1.0]], ['2, k, 2', [14.390764591975651, 78.73037877034827, 1.0]], ['2, k, 3', [18.71810562514038, 83.58945281198572, 1.0]], ['2, k, 4', [26.19282345696567, 80.55715978605154, 1.0]], ['2, k, 5', [44.61588358509272, 99.30653209984769, 1.0]], ['2, k, 6', [73.66437033027985, 100.77234533960942, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.598163095853007, 70.22713803349549, 1.0]], ['2, k, 9', [-32.49737784822949, 82.76689015661614, 1.0]], ['2, k, 10', [-28.982707570106786, 99.85921419864238, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-13.629269692393017, 36.93182152709797, 1.0]], ['2, k, 13', [12.326088907005023, 59.78297241189288, 1.0]], ['2, k, 14', [10.236212215517604, 27.083130111385962, 1.0]], ['2, k, 15', [12.005908245509659, 28.68330671155939, 1.0]], ['2, k, 16', [-24.747915357191026, 39.85121229583695, 1.0]], ['2, k, 17', [-26.491867719956343, 6.3832739340299085, 1.0]], ['2, k, 18', [-56.01558960551155, 34.56423148003279, 1.0]], ['2, k, 19', [-61.8488759761338, 31.02124463456135, 1.0]], ['2, k, 20', [14.390764591975651, 78.73037877034827, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-21.380468, 37.386016, 1.0]], ['2, k, 1', [-1.500947147432182, 59.66137971946628, 1.0]], ['2, k, 2', [13.524417475632687, 76.40388919111226, 1.0]], ['2, k, 3', [17.97832710421257, 81.13998082919939, 1.0]], ['2, k, 4', [25.570092383294057, 78.46685077281028, 1.0]], ['2, k, 5', [42.38288638758918, 97.34100275740991, 1.0]], ['2, k, 6', [71.74453488075562, 96.43974909209668, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.961292419763884, 67.9082416000762, 1.0]], ['2, k, 9', [-32.73272026561861, 80.5744987038049, 1.0]], ['2, k, 10', [-29.179616255892025, 97.85816877422364, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-14.912171404348289, 36.07210162945058, 1.0]], ['2, k, 13', [9.10409450652067, 60.42039127920884, 1.0]], ['2, k, 14', [6.604628713336128, 27.76042091275137, 1.0]], ['2, k, 15', [8.061975392748309, 29.194044588481056, 1.0]], ['2, k, 16', [-26.236955208049814, 38.9443100829698, 1.0]], ['2, k, 17', [-27.741008577941127, 5.450607104972363, 1.0]], ['2, k, 18', [-54.728213788572845, 35.82470260851779, 1.0]], ['2, k, 19', [-60.950800796186584, 32.9903874678894, 1.0]], ['2, k, 20', [13.524417475632687, 76.40388919111226, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-23.023490000000002, 37.280092, 1.0]], ['2, k, 1', [-2.703956278980918, 58.97659310436323, 1.0]], ['2, k, 2', [12.839339823273134, 75.49930698151427, 1.0]], ['2, k, 3', [17.509128405579546, 80.23784981584446, 1.0]], ['2, k, 4', [25.137296344392745, 77.80361286278406, 1.0]], ['2, k, 5', [40.500487972102164, 96.84920991929732, 1.0]], ['2, k, 6', [69.86842953012831, 93.66766771871372, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.064344454612007, 66.9695282826847, 1.0]], ['2, k, 9', [-32.60563310119475, 79.81776641099526, 1.0]], ['2, k, 10', [-29.00928010799222, 97.18285729847176, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-16.615788648114954, 35.90152871924873, 1.0]], ['2, k, 13', [5.8963970059150235, 61.28351801345119, 1.0]], ['2, k, 14', [2.9989940527098033, 28.744879097378522, 1.0]], ['2, k, 15', [4.387279320104365, 29.88154753951966, 1.0]], ['2, k, 16', [-28.21926550158872, 39.23249152562781, 1.0]], ['2, k, 17', [-29.336453548362087, 5.675078737610384, 1.0]], ['2, k, 18', [-54.610274031010434, 37.385415953125985, 1.0]], ['2, k, 19', [-60.68428359901218, 34.792068230143684, 1.0]], ['2, k, 20', [12.839339823273134, 75.49930698151427, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-24.413412, 37.394794000000005, 1.0]], ['2, k, 1', [-3.3272976367000595, 58.858621762959096, 1.0]], ['2, k, 2', [12.950687436026493, 75.35672774683201, 1.0]], ['2, k, 3', [17.84659891357562, 80.10063468856671, 1.0]], ['2, k, 4', [25.396000178674157, 77.86332767411447, 1.0]], ['2, k, 5', [39.66905111320297, 97.87065478690394, 1.0]], ['2, k, 6', [69.35639775975744, 92.35396558754877, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.65529795625196, 66.76883646124999, 1.0]], ['2, k, 9', [-32.04505619845007, 79.82356972670964, 1.0]], ['2, k, 10', [-28.465098978713996, 97.40897050402182, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-18.060241187895787, 35.87199199348121, 1.0]], ['2, k, 13', [2.7973462825143294, 62.3531645756496, 1.0]], ['2, k, 14', [-0.4131404138686836, 29.590506672744247, 1.0]], ['2, k, 15', [1.166372528848029, 30.348841493176316, 1.0]], ['2, k, 16', [-30.016805985259612, 40.01784149960892, 1.0]], ['2, k, 17', [-30.849142750495595, 6.294377709694878, 1.0]], ['2, k, 18', [-54.55818095174309, 38.99462088261129, 1.0]], ['2, k, 19', [-60.045426048201264, 37.00584155694524, 1.0]], ['2, k, 20', [12.950687436026493, 75.35672774683201, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-26.35326, 37.717134, 1.0]], ['2, k, 1', [-4.6102218657448155, 58.79773688103735, 1.0]], ['2, k, 2', [12.261144960283353, 75.0846362829724, 1.0]], ['2, k, 3', [17.345924243669653, 79.78264715410509, 1.0]], ['2, k, 4', [24.89302184788197, 77.7862267805446, 1.0]], ['2, k, 5', [38.053180807027395, 98.83361720983248, 1.0]], ['2, k, 6', [66.77658794758864, 91.63356356058797, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.24273920981436, 66.48439689792949, 1.0]], ['2, k, 9', [-32.665893787049455, 79.68090072491921, 1.0]], ['2, k, 10', [-29.215594192234985, 97.39035176537607, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-20.00497250554286, 36.02124933960292, 1.0]], ['2, k, 13', [-0.7486917299244453, 63.3388336820304, 1.0]], ['2, k, 14', [-4.322086972641627, 29.382731122260857, 1.0]], ['2, k, 15', [-1.4758446068679172, 29.684449050480207, 1.0]], ['2, k, 16', [-32.25130812701538, 40.96924557140666, 1.0]], ['2, k, 17', [-32.98923667778731, 6.945274888737323, 1.0]], ['2, k, 18', [-54.81497234978302, 40.650406267511045, 1.0]], ['2, k, 19', [-60.53105064938208, 39.38105271173988, 1.0]], ['2, k, 20', [12.261144960283353, 75.0846362829724, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-27.718166000000004, 38.42654, 1.0]], ['2, k, 1', [-5.50515273088676, 59.08222377019033, 1.0]], ['2, k, 2', [11.923742468028138, 75.22161388604259, 1.0]], ['2, k, 3', [17.170931490361788, 79.88335586256278, 1.0]], ['2, k, 4', [24.707288566689325, 78.1084444004863, 1.0]], ['2, k, 5', [36.780569403225705, 100.01716468978465, 1.0]], ['2, k, 6', [65.0263783449431, 91.23168281050769, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.52630950916079, 66.50282893794147, 1.0]], ['2, k, 9', [-33.001052357357295, 79.81459400194004, 1.0]], ['2, k, 10', [-29.679825323321403, 97.38701257747663, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-21.444767964120935, 36.619256832558484, 1.0]], ['2, k, 13', [-3.741071415010385, 64.65670845656201, 1.0]], ['2, k, 14', [-7.3490788476394515, 29.496188064705073, 1.0]], ['2, k, 15', [-3.137629310732236, 29.196096991636452, 1.0]], ['2, k, 16', [-33.894495950078415, 42.38177239068595, 1.0]], ['2, k, 17', [-34.18317720077391, 7.9195196228574645, 1.0]], ['2, k, 18', [-54.61639864023943, 42.26708672164706, 1.0]], ['2, k, 19', [-60.52505545469086, 41.50220137388675, 1.0]], ['2, k, 20', [11.923742468028138, 75.22161388604259, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
