[['2, k, 0', [-0.1677864, 0.216693, 1.0]], ['2, k, 1', [-0.1681118, 0.4936173, 1.0]], ['2, k, 2', [-0.1684576, 0.762454, 1.0]], ['2, k, 3', [-0.1548437, 0.9133788, 1.0]], ['2, k, 4', [-0.3113799, 0.6458611, 1.0]], ['2, k, 5', [-0.3787192, 0.3893383, 1.0]], ['2, k, 6', [-0.4046682, 0.5684477, 1.0]], ['2, k, 7', [-0.3687707, 0.6280965, 1.0]], ['2, k, 8', [0.01226654, 0.6290468, 1.0]], ['2, k, 9', [0.03268111, 0.3715544, 1.0]], ['2, k, 10', [0.04525542, 0.1242293, 1.0]], ['2, k, 11', [0.02957841, 0.05769169, 1.0]], ['2, k, 12', [-0.2310662, 0.2156022, 1.0]], ['2, k, 13', [-0.2620886, -0.2164587, 1.0]], ['2, k, 14', [-0.2407917, -0.5306925, 1.0]], ['2, k, 15', [-0.2353975, -0.6185379, 1.0]], ['2, k, 16', [-0.1004806, 0.2123501, 1.0]], ['2, k, 17', [-0.09618901, -0.2256092, 1.0]], ['2, k, 18', [-0.1132532, -0.5361649, 1.0]], ['2, k, 19', [-0.1135398, -0.6241676, 1.0]], ['2, k, 20', [-0.1684522, 0.6964487, 1.0]], ['2, k, 21', [-0.3658802, 0.6678664, 1.0]], ['2, k, 22', [-0.4111493, 0.6165581, 1.0]], ['2, k, 23', [0.02804745, -0.02533234, 1.0]], ['2, k, 24', [0.06257816, 0.0561003, 1.0]]]
[['2, k, 0', [-0.1554232, 0.2507208, 1.0]], ['2, k, 1', [-0.1638324, 0.5171971, 1.0]], ['2, k, 2', [-0.1728565, 0.7754129, 1.0]], ['2, k, 3', [-0.1690083, 0.9199768, 1.0]], ['2, k, 4', [-0.3287114, 0.659972, 1.0]], ['2, k, 5', [-0.3987885, 0.3757034, 1.0]], ['2, k, 6', [-0.4077974, 0.1465456, 1.0]], ['2, k, 7', [-0.407431, 0.07204516, 1.0]], ['2, k, 8', [0.0201387, 0.7066813, 1.0]], ['2, k, 9', [0.2461545, 0.7601609, 1.0]], ['2, k, 10', [0.423083, 0.8862929, 1.0]], ['2, k, 11', [0.4710987, 0.9400508, 1.0]], ['2, k, 12', [-0.2181969, 0.2450498, 1.0]], ['2, k, 13', [-0.2623216, -0.1896384, 1.0]], ['2, k, 14', [-0.2491915, -0.56031, 1.0]], ['2, k, 15', [-0.2353297, -0.6303154, 1.0]], ['2, k, 16', [-0.08889701, 0.25021, 1.0]], ['2, k, 17', [-0.07189859, -0.1927153, 1.0]], ['2, k, 18', [-0.08520912, -0.5496128, 1.0]], ['2, k, 19', [-0.0839466, -0.6214346, 1.0]], ['2, k, 20', [-0.1706287, 0.7120261, 1.0]], ['2, k, 21', [-0.3984512, -0.002849838, 1.0]], ['2, k, 22', [-0.421081, 0.08356714, 1.0]], ['2, k, 23', [0.5260139, 0.9698794, 1.0]], ['2, k, 24', [0.4325081, 0.9685575, 1.0]]]
[['2, k, 0', [-0.1569334, 0.2466468, 1.0]], ['2, k, 1', [-0.1652657, 0.5155133, 1.0]], ['2, k, 2', [-0.1739676, 0.775056, 1.0]], ['2, k, 3', [-0.1724757, 0.9203672, 1.0]], ['2, k, 4', [-0.3340305, 0.6577004, 1.0]], ['2, k, 5', [-0.3986396, 0.3750374, 1.0]], ['2, k, 6', [-0.4085189, 0.1458906, 1.0]], ['2, k, 7', [-0.4078534, 0.07039904, 1.0]], ['2, k, 8', [0.01929533, 0.6928473, 1.0]], ['2, k, 9', [0.2521717, 0.7129512, 1.0]], ['2, k, 10', [0.4450703, 0.8231831, 1.0]], ['2, k, 11', [0.5035053, 0.867958, 1.0]], ['2, k, 12', [-0.2197236, 0.2412102, 1.0]], ['2, k, 13', [-0.2636605, -0.1928827, 1.0]], ['2, k, 14', [-0.2492343, -0.5602862, 1.0]], ['2, k, 15', [-0.2359845, -0.6313667, 1.0]], ['2, k, 16', [-0.09033286, 0.2460124, 1.0]], ['2, k, 17', [-0.07165775, -0.1967202, 1.0]], ['2, k, 18', [-0.08524959, -0.5496319, 1.0]], ['2, k, 19', [-0.08390452, -0.6226104, 1.0]], ['2, k, 20', [-0.1718072, 0.7114217, 1.0]], ['2, k, 21', [-0.397887, -0.01135246, 1.0]], ['2, k, 22', [-0.4208287, 0.04886569, 1.0]], ['2, k, 23', [0.5590401, 0.8917339, 1.0]], ['2, k, 24', [0.4626705, 0.8980742, 1.0]]]
[['2, k, 0', [-0.158592, 0.2435539, 1.0]], ['2, k, 1', [-0.1674248, 0.5130454, 1.0]], ['2, k, 2', [-0.1761509, 0.7735441, 1.0]], ['2, k, 3', [-0.1752642, 0.9199814, 1.0]], ['2, k, 4', [-0.3356513, 0.6568916, 1.0]], ['2, k, 5', [-0.3986484, 0.3750538, 1.0]], ['2, k, 6', [-0.4062845, 0.1456771, 1.0]], ['2, k, 7', [-0.4055084, 0.06962872, 1.0]], ['2, k, 8', [0.01697286, 0.6828983, 1.0]], ['2, k, 9', [0.2474214, 0.6837643, 1.0]], ['2, k, 10', [0.4380982, 0.7392433, 1.0]], ['2, k, 11', [0.5252084, 0.7870133, 1.0]], ['2, k, 12', [-0.221605, 0.2383774, 1.0]], ['2, k, 13', [-0.2641058, -0.1955972, 1.0]], ['2, k, 14', [-0.2492777, -0.5602475, 1.0]], ['2, k, 15', [-0.2357868, -0.6317881, 1.0]], ['2, k, 16', [-0.09172595, 0.2427, 1.0]], ['2, k, 17', [-0.07104538, -0.1996144, 1.0]], ['2, k, 18', [-0.08523569, -0.5496462, 1.0]], ['2, k, 19', [-0.08400311, -0.6225815, 1.0]], ['2, k, 20', [-0.1740302, 0.7096689, 1.0]], ['2, k, 21', [-0.3962761, -0.0121363, 1.0]], ['2, k, 22', [-0.4166743, 0.03327958, 1.0]], ['2, k, 23', [0.5853207, 0.8083855, 1.0]], ['2, k, 24', [0.5080719, 0.8191752, 1.0]]]
[['2, k, 0', [-0.1606511, 0.2404019, 1.0]], ['2, k, 1', [-0.1691032, 0.5111532, 1.0]], ['2, k, 2', [-0.1773406, 0.7727347, 1.0]], ['2, k, 3', [-0.1772549, 0.9201359, 1.0]], ['2, k, 4', [-0.3381941, 0.6553174, 1.0]], ['2, k, 5', [-0.3992381, 0.3747047, 1.0]], ['2, k, 6', [-0.4047558, 0.1452771, 1.0]], ['2, k, 7', [-0.4063021, 0.0673044, 1.0]], ['2, k, 8', [0.01616174, 0.6756536, 1.0]], ['2, k, 9', [0.2408003, 0.632474, 1.0]], ['2, k, 10', [0.4428666, 0.668608, 1.0]], ['2, k, 11', [0.5341518, 0.7000867, 1.0]], ['2, k, 12', [-0.2238023, 0.2356026, 1.0]], ['2, k, 13', [-0.2641919, -0.1983203, 1.0]], ['2, k, 14', [-0.2488865, -0.5595964, 1.0]], ['2, k, 15', [-0.2358649, -0.6318137, 1.0]], ['2, k, 16', [-0.0935849, 0.239229, 1.0]], ['2, k, 17', [-0.0709583, -0.2026765, 1.0]], ['2, k, 18', [-0.0852176, -0.5498359, 1.0]], ['2, k, 19', [-0.08372676, -0.6232306, 1.0]], ['2, k, 20', [-0.1753436, 0.7086224, 1.0]], ['2, k, 21', [-0.3941899, -0.01168769, 1.0]], ['2, k, 22', [-0.4229063, 0.05589291, 1.0]], ['2, k, 23', [0.5956292, 0.7148592, 1.0]], ['2, k, 24', [0.5111205, 0.7397695, 1.0]]]
[['2, k, 0', [-0.1639603, 0.2348738, 1.0]], ['2, k, 1', [-0.1715145, 0.5084062, 1.0]], ['2, k, 2', [-0.178789, 0.7719952, 1.0]], ['2, k, 3', [-0.1805963, 0.9197751, 1.0]], ['2, k, 4', [-0.3417954, 0.6531205, 1.0]], ['2, k, 5', [-0.3992177, 0.3743287, 1.0]], ['2, k, 6', [-0.4016348, 0.1428159, 1.0]], ['2, k, 7', [-0.4056105, 0.06582223, 1.0]], ['2, k, 8', [0.01247345, 0.664359, 1.0]], ['2, k, 9', [0.2394368, 0.57417, 1.0]], ['2, k, 10', [0.4450935, 0.5942786, 1.0]], ['2, k, 11', [0.5422291, 0.6137199, 1.0]], ['2, k, 12', [-0.22756, 0.2297985, 1.0]], ['2, k, 13', [-0.2654789, -0.2037002, 1.0]], ['2, k, 14', [-0.2488666, -0.5597683, 1.0]], ['2, k, 15', [-0.2357871, -0.6319539, 1.0]], ['2, k, 16', [-0.09638587, 0.2341234, 1.0]], ['2, k, 17', [-0.0707658, -0.2071779, 1.0]], ['2, k, 18', [-0.08496387, -0.5497826, 1.0]], ['2, k, 19', [-0.08368827, -0.6235324, 1.0]], ['2, k, 20', [-0.1770223, 0.7074789, 1.0]], ['2, k, 21', [-0.3936284, -0.01156592, 1.0]], ['2, k, 22', [-0.4085715, 0.01673955, 1.0]], ['2, k, 23', [0.606566, 0.6242592, 1.0]], ['2, k, 24', [0.5101913, 0.6479884, 1.0]]]
[['2, k, 0', [-0.166755, 0.2308835, 1.0]], ['2, k, 1', [-0.1733542, 0.506222, 1.0]], ['2, k, 2', [-0.1796925, 0.7713984, 1.0]], ['2, k, 3', [-0.1819616, 0.919811, 1.0]], ['2, k, 4', [-0.341962, 0.652725, 1.0]], ['2, k, 5', [-0.3987983, 0.3738995, 1.0]], ['2, k, 6', [-0.4003989, 0.139783, 1.0]], ['2, k, 7', [-0.4046054, 0.0663086, 1.0]], ['2, k, 8', [0.008479711, 0.6537522, 1.0]], ['2, k, 9', [0.2344024, 0.5437539, 1.0]], ['2, k, 10', [0.4391832, 0.5199298, 1.0]], ['2, k, 11', [0.5386713, 0.5215899, 1.0]], ['2, k, 12', [-0.2302868, 0.2267635, 1.0]], ['2, k, 13', [-0.2657543, -0.2068841, 1.0]], ['2, k, 14', [-0.2487001, -0.5609527, 1.0]], ['2, k, 15', [-0.2344222, -0.631842, 1.0]], ['2, k, 16', [-0.09923898, 0.2290113, 1.0]], ['2, k, 17', [-0.07116727, -0.2112995, 1.0]], ['2, k, 18', [-0.08496501, -0.5497926, 1.0]], ['2, k, 19', [-0.08367804, -0.6235324, 1.0]], ['2, k, 20', [-0.1781444, 0.7065444, 1.0]], ['2, k, 21', [-0.3942529, -0.01134425, 1.0]], ['2, k, 22', [-0.4185935, 0.0338094, 1.0]], ['2, k, 23', [0.6061071, 0.5150751, 1.0]], ['2, k, 24', [0.5177765, 0.5573944, 1.0]]]
[['2, k, 0', [-0.1685403, 0.2290179, 1.0]], ['2, k, 1', [-0.1749326, 0.5047104, 1.0]], ['2, k, 2', [-0.180856, 0.7706304, 1.0]], ['2, k, 3', [-0.1837087, 0.9199375, 1.0]], ['2, k, 4', [-0.3437017, 0.6505755, 1.0]], ['2, k, 5', [-0.3983645, 0.3717619, 1.0]], ['2, k, 6', [-0.4004489, 0.1410593, 1.0]], ['2, k, 7', [-0.4035475, 0.06806096, 1.0]], ['2, k, 8', [0.005076274, 0.6505871, 1.0]], ['2, k, 9', [0.2298936, 0.4970776, 1.0]], ['2, k, 10', [0.4315611, 0.439366, 1.0]], ['2, k, 11', [0.5247922, 0.4252502, 1.0]], ['2, k, 12', [-0.23209, 0.2251626, 1.0]], ['2, k, 13', [-0.2645742, -0.2082381, 1.0]], ['2, k, 14', [-0.2488272, -0.5610444, 1.0]], ['2, k, 15', [-0.2351193, -0.633098, 1.0]], ['2, k, 16', [-0.1010508, 0.2268468, 1.0]], ['2, k, 17', [-0.07102987, -0.2128672, 1.0]], ['2, k, 18', [-0.08483612, -0.549892, 1.0]], ['2, k, 19', [-0.08352669, -0.6236997, 1.0]], ['2, k, 20', [-0.1794368, 0.7055607, 1.0]], ['2, k, 21', [-0.3966256, -0.005187958, 1.0]], ['2, k, 22', [-0.4169386, 0.03472584, 1.0]], ['2, k, 23', [0.5831587, 0.4067194, 1.0]], ['2, k, 24', [0.5031254, 0.4541662, 1.0]]]
[['2, k, 0', [-0.1687424, 0.2276512, 1.0]], ['2, k, 1', [-0.1751951, 0.5036501, 1.0]], ['2, k, 2', [-0.1810914, 0.7700664, 1.0]], ['2, k, 3', [-0.1845411, 0.9195909, 1.0]], ['2, k, 4', [-0.3437345, 0.6502773, 1.0]], ['2, k, 5', [-0.397349, 0.3723445, 1.0]], ['2, k, 6', [-0.3997771, 0.1427726, 1.0]], ['2, k, 7', [-0.4008668, 0.06563281, 1.0]], ['2, k, 8', [0.001299428, 0.6495367, 1.0]], ['2, k, 9', [0.1785255, 0.4734539, 1.0]], ['2, k, 10', [0.3733173, 0.3802439, 1.0]], ['2, k, 11', [0.4550573, 0.3482893, 1.0]], ['2, k, 12', [-0.2324978, 0.2230621, 1.0]], ['2, k, 13', [-0.2623394, -0.2099226, 1.0]], ['2, k, 14', [-0.2455243, -0.5245292, 1.0]], ['2, k, 15', [-0.2365165, -0.6136199, 1.0]], ['2, k, 16', [-0.1010812, 0.2261306, 1.0]], ['2, k, 17', [-0.07400182, -0.213265, 1.0]], ['2, k, 18', [-0.08444467, -0.549874, 1.0]], ['2, k, 19', [-0.08356433, -0.6230789, 1.0]], ['2, k, 20', [-0.1796923, 0.7048596, 1.0]], ['2, k, 21', [-0.3889797, -0.01018629, 1.0]], ['2, k, 22', [-0.4137543, 0.0414363, 1.0]], ['2, k, 23', [0.5201768, 0.3120373, 1.0]], ['2, k, 24', [0.4460476, 0.3640307, 1.0]]]
[['2, k, 0', [-0.168484, 0.2267481, 1.0]], ['2, k, 1', [-0.1745861, 0.5025126, 1.0]], ['2, k, 2', [-0.1799504, 0.7689282, 1.0]], ['2, k, 3', [-0.1840418, 0.9189972, 1.0]], ['2, k, 4', [-0.3402399, 0.6507416, 1.0]], ['2, k, 5', [-0.3955953, 0.3724991, 1.0]], ['2, k, 6', [-0.3981278, 0.1429195, 1.0]], ['2, k, 7', [-0.3962758, 0.06319908, 1.0]], ['2, k, 8', [-0.0005172673, 0.647505, 1.0]], ['2, k, 9', [0.1110774, 0.4351662, 1.0]], ['2, k, 10', [0.2334512, 0.2423435, 1.0]], ['2, k, 11', [0.2964248, 0.1635421, 1.0]], ['2, k, 12', [-0.2323028, 0.222164, 1.0]], ['2, k, 13', [-0.2604394, -0.2107821, 1.0]], ['2, k, 14', [-0.2452884, -0.5256433, 1.0]], ['2, k, 15', [-0.2363393, -0.6144611, 1.0]], ['2, k, 16', [-0.1006757, 0.2252398, 1.0]], ['2, k, 17', [-0.07357732, -0.213801, 1.0]], ['2, k, 18', [-0.08434363, -0.549993, 1.0]], ['2, k, 19', [-0.08350349, -0.6232114, 1.0]], ['2, k, 20', [-0.1787164, 0.7036853, 1.0]], ['2, k, 21', [-0.3837677, -0.01871353, 1.0]], ['2, k, 22', [-0.4038468, 0.02300863, 1.0]], ['2, k, 23', [0.3424673, 0.0969644, 1.0]], ['2, k, 24', [0.2829394, 0.1762195, 1.0]]]
[['2, k, 0', [-0.1678652, 0.2256959, 1.0]], ['2, k, 1', [-0.1742847, 0.5017758, 1.0]], ['2, k, 2', [-0.1798657, 0.768557, 1.0]], ['2, k, 3', [-0.1833456, 0.9181176, 1.0]], ['2, k, 4', [-0.3384498, 0.6509881, 1.0]], ['2, k, 5', [-0.394455, 0.3725191, 1.0]], ['2, k, 6', [-0.3914499, 0.1426764, 1.0]], ['2, k, 7', [-0.3966066, 0.06410539, 1.0]], ['2, k, 8', [-0.001038999, 0.6464378, 1.0]], ['2, k, 9', [0.1010405, 0.4230911, 1.0]], ['2, k, 10', [0.1889099, 0.2108994, 1.0]], ['2, k, 11', [0.238721, 0.1300031, 1.0]], ['2, k, 12', [-0.2317806, 0.2210329, 1.0]], ['2, k, 13', [-0.2597918, -0.2121456, 1.0]], ['2, k, 14', [-0.248752, -0.5609025, 1.0]], ['2, k, 15', [-0.2336857, -0.6326756, 1.0]], ['2, k, 16', [-0.09990101, 0.2243155, 1.0]], ['2, k, 17', [-0.07339051, -0.2144853, 1.0]], ['2, k, 18', [-0.08437378, -0.5500913, 1.0]], ['2, k, 19', [-0.08358455, -0.6231717, 1.0]], ['2, k, 20', [-0.1785908, 0.7032202, 1.0]], ['2, k, 21', [-0.390626, -0.010893, 1.0]], ['2, k, 22', [-0.398138, 0.004783458, 1.0]], ['2, k, 23', [0.2760427, 0.06683946, 1.0]], ['2, k, 24', [0.2518856, 0.1251107, 1.0]]]
[['2, k, 0', [-0.166972, 0.2247851, 1.0]], ['2, k, 1', [-0.1728666, 0.500894, 1.0]], ['2, k, 2', [-0.1777888, 0.7679278, 1.0]], ['2, k, 3', [-0.1823604, 0.9176379, 1.0]], ['2, k, 4', [-0.3364341, 0.6514528, 1.0]], ['2, k, 5', [-0.3931422, 0.3728931, 1.0]], ['2, k, 6', [-0.3912399, 0.1430484, 1.0]], ['2, k, 7', [-0.3962405, 0.06502341, 1.0]], ['2, k, 8', [-0.001461142, 0.6455933, 1.0]], ['2, k, 9', [0.08318951, 0.4050137, 1.0]], ['2, k, 10', [0.1624398, 0.183114, 1.0]], ['2, k, 11', [0.190656, 0.09434774, 1.0]], ['2, k, 12', [-0.2309828, 0.2201606, 1.0]], ['2, k, 13', [-0.2615139, -0.2131938, 1.0]], ['2, k, 14', [-0.248845, -0.560396, 1.0]], ['2, k, 15', [-0.2340777, -0.6302137, 1.0]], ['2, k, 16', [-0.09880302, 0.2234013, 1.0]], ['2, k, 17', [-0.07284354, -0.2148252, 1.0]], ['2, k, 18', [-0.08473974, -0.5507991, 1.0]], ['2, k, 19', [-0.0838065, -0.6239572, 1.0]], ['2, k, 20', [-0.1767028, 0.7024955, 1.0]], ['2, k, 21', [-0.3813495, -0.01215694, 1.0]], ['2, k, 22', [-0.3963826, 0.01268462, 1.0]], ['2, k, 23', [0.2156626, 0.0260662, 1.0]], ['2, k, 24', [0.1952872, 0.09707797, 1.0]]]
[['2, k, 0', [-0.166518, 0.2243266, 1.0]], ['2, k, 1', [-0.1716364, 0.5002944, 1.0]], ['2, k, 2', [-0.17528, 0.7673104, 1.0]], ['2, k, 3', [-0.1807069, 0.9180413, 1.0]], ['2, k, 4', [-0.3351881, 0.6517015, 1.0]], ['2, k, 5', [-0.39122, 0.3726723, 1.0]], ['2, k, 6', [-0.3910655, 0.1428637, 1.0]], ['2, k, 7', [-0.3950074, 0.06644647, 1.0]], ['2, k, 8', [0.0002022205, 0.6462123, 1.0]], ['2, k, 9', [0.06326966, 0.3868136, 1.0]], ['2, k, 10', [0.1236171, 0.1399229, 1.0]], ['2, k, 11', [0.1468773, 0.06102333, 1.0]], ['2, k, 12', [-0.2304316, 0.2196807, 1.0]], ['2, k, 13', [-0.2625904, -0.2134565, 1.0]], ['2, k, 14', [-0.2485299, -0.5601252, 1.0]], ['2, k, 15', [-0.2386568, -0.6307002, 1.0]], ['2, k, 16', [-0.09842589, 0.2230071, 1.0]], ['2, k, 17', [-0.07255988, -0.2151899, 1.0]], ['2, k, 18', [-0.08474262, -0.5508162, 1.0]], ['2, k, 19', [-0.08381993, -0.6243014, 1.0]], ['2, k, 20', [-0.1745669, 0.7018546, 1.0]], ['2, k, 21', [-0.3863865, -0.0200884, 1.0]], ['2, k, 22', [-0.4110689, 0.06861314, 1.0]], ['2, k, 23', [0.1644402, -0.01740531, 1.0]], ['2, k, 24', [0.1578947, 0.07391251, 1.0]]]
[['2, k, 0', [-0.164422, 0.2236413, 1.0]], ['2, k, 1', [-0.1694814, 0.49955, 1.0]], ['2, k, 2', [-0.1732815, 0.766663, 1.0]], ['2, k, 3', [-0.1779455, 0.9174358, 1.0]], ['2, k, 4', [-0.3337134, 0.6521965, 1.0]], ['2, k, 5', [-0.3899479, 0.3717178, 1.0]], ['2, k, 6', [-0.3902487, 0.1419373, 1.0]], ['2, k, 7', [-0.394051, 0.06471039, 1.0]], ['2, k, 8', [0.001638535, 0.6466346, 1.0]], ['2, k, 9', [0.05181748, 0.3671992, 1.0]], ['2, k, 10', [0.08831893, 0.1403447, 1.0]], ['2, k, 11', [0.1008689, 0.05644869, 1.0]], ['2, k, 12', [-0.228046, 0.2190123, 1.0]], ['2, k, 13', [-0.2605842, -0.2138743, 1.0]], ['2, k, 14', [-0.2459078, -0.528509, 1.0]], ['2, k, 15', [-0.2359448, -0.5674163, 1.0]], ['2, k, 16', [-0.09668962, 0.2224223, 1.0]], ['2, k, 17', [-0.07386786, -0.215757, 1.0]], ['2, k, 18', [-0.08466383, -0.5507814, 1.0]], ['2, k, 19', [-0.08383954, -0.6243197, 1.0]], ['2, k, 20', [-0.1725115, 0.7011666, 1.0]], ['2, k, 21', [-0.3844772, -0.01874592, 1.0]], ['2, k, 22', [-0.405056, 0.06694372, 1.0]], ['2, k, 23', [0.1104399, -0.01917221, 1.0]], ['2, k, 24', [0.1220726, 0.04622056, 1.0]]]
[['2, k, 0', [-0.1592471, 0.2230091, 1.0]], ['2, k, 1', [-0.1642071, 0.4988362, 1.0]], ['2, k, 2', [-0.1680665, 0.7660193, 1.0]], ['2, k, 3', [-0.1699588, 0.9172419, 1.0]], ['2, k, 4', [-0.3307051, 0.6531969, 1.0]], ['2, k, 5', [-0.3854888, 0.3703892, 1.0]], ['2, k, 6', [-0.3885402, 0.1406886, 1.0]], ['2, k, 7', [-0.3899616, 0.06355582, 1.0]], ['2, k, 8', [0.004126036, 0.6473466, 1.0]], ['2, k, 9', [0.04546321, 0.3905033, 1.0]], ['2, k, 10', [0.06460579, 0.1149872, 1.0]], ['2, k, 11', [0.05304818, 0.0367507, 1.0]], ['2, k, 12', [-0.2225235, 0.2182184, 1.0]], ['2, k, 13', [-0.2558444, -0.213972, 1.0]], ['2, k, 14', [-0.2454252, -0.5294375, 1.0]], ['2, k, 15', [-0.2400924, -0.6192095, 1.0]], ['2, k, 16', [-0.09195883, 0.2221171, 1.0]], ['2, k, 17', [-0.07196462, -0.21664, 1.0]], ['2, k, 18', [-0.08466687, -0.550613, 1.0]], ['2, k, 19', [-0.08367409, -0.6241953, 1.0]], ['2, k, 20', [-0.1672682, 0.7004878, 1.0]], ['2, k, 21', [-0.3820892, -0.01810017, 1.0]], ['2, k, 22', [-0.3694698, 0.0782093, 1.0]], ['2, k, 23', [0.05973293, -0.04384306, 1.0]], ['2, k, 24', [0.08111653, 0.05479798, 1.0]]]
[['2, k, 0', [-0.1583238, 0.2227815, 1.0]], ['2, k, 1', [-0.1632117, 0.498747, 1.0]], ['2, k, 2', [-0.1670589, 0.7661166, 1.0]], ['2, k, 3', [-0.168382, 0.9176537, 1.0]], ['2, k, 4', [-0.3303172, 0.6532916, 1.0]], ['2, k, 5', [-0.3840575, 0.3686462, 1.0]], ['2, k, 6', [-0.3879195, 0.1389922, 1.0]], ['2, k, 7', [-0.3900528, 0.06535437, 1.0]], ['2, k, 8', [0.004707819, 0.647296, 1.0]], ['2, k, 9', [0.04533197, 0.3902905, 1.0]], ['2, k, 10', [0.06516055, 0.1135742, 1.0]], ['2, k, 11', [0.06554595, 0.03459649, 1.0]], ['2, k, 12', [-0.2213779, 0.2180531, 1.0]], ['2, k, 13', [-0.2566006, -0.2146901, 1.0]], ['2, k, 14', [-0.2487393, -0.5596026, 1.0]], ['2, k, 15', [-0.2385157, -0.6328381, 1.0]], ['2, k, 16', [-0.09123491, 0.2218632, 1.0]], ['2, k, 17', [-0.07272472, -0.2165744, 1.0]], ['2, k, 18', [-0.08467602, -0.5510423, 1.0]], ['2, k, 19', [-0.08349526, -0.6252275, 1.0]], ['2, k, 20', [-0.1662596, 0.7005337, 1.0]], ['2, k, 21', [-0.384121, -0.01085716, 1.0]], ['2, k, 22', [-0.3699201, 0.06356097, 1.0]], ['2, k, 23', [0.07378905, -0.04359218, 1.0]], ['2, k, 24', [0.09853016, 0.04242339, 1.0]]]
[['2, k, 0', [-0.1584366, 0.2226686, 1.0]], ['2, k, 1', [-0.16317, 0.4987073, 1.0]], ['2, k, 2', [-0.1667084, 0.766124, 1.0]], ['2, k, 3', [-0.1663821, 0.9178838, 1.0]], ['2, k, 4', [-0.3298234, 0.6535231, 1.0]], ['2, k, 5', [-0.3846059, 0.400907, 1.0]], ['2, k, 6', [-0.3870493, 0.1709536, 1.0]], ['2, k, 7', [-0.3910564, 0.08980024, 1.0]], ['2, k, 8', [0.005507119, 0.6474569, 1.0]], ['2, k, 9', [0.05389181, 0.3747801, 1.0]], ['2, k, 10', [0.1490324, 0.09445279, 1.0]], ['2, k, 11', [0.1581487, 0.04195128, 1.0]], ['2, k, 12', [-0.2214909, 0.2179687, 1.0]], ['2, k, 13', [-0.2564392, -0.2142335, 1.0]], ['2, k, 14', [-0.2453903, -0.5295109, 1.0]], ['2, k, 15', [-0.2391333, -0.6188765, 1.0]], ['2, k, 16', [-0.0913724, 0.2217112, 1.0]], ['2, k, 17', [-0.07231593, -0.2166841, 1.0]], ['2, k, 18', [-0.08469195, -0.5510028, 1.0]], ['2, k, 19', [-0.08377413, -0.6242442, 1.0]], ['2, k, 20', [-0.1660168, 0.7005165, 1.0]], ['2, k, 21', [-0.3894813, 0.01373117, 1.0]], ['2, k, 22', [-0.4020443, 0.0898672, 1.0]], ['2, k, 23', [0.1745954, -0.02467944, 1.0]], ['2, k, 24', [0.1867313, 0.07551631, 1.0]]]
[['2, k, 0', [-0.1590091, 0.2222787, 1.0]], ['2, k, 1', [-0.1631546, 0.4985165, 1.0]], ['2, k, 2', [-0.1662011, 0.7659185, 1.0]], ['2, k, 3', [-0.1646933, 0.9180031, 1.0]], ['2, k, 4', [-0.329185, 0.6534652, 1.0]], ['2, k, 5', [-0.3839226, 0.387945, 1.0]], ['2, k, 6', [-0.3880005, 0.1580694, 1.0]], ['2, k, 7', [-0.3911905, 0.07331338, 1.0]], ['2, k, 8', [0.005803838, 0.6476303, 1.0]], ['2, k, 9', [0.0731884, 0.3888733, 1.0]], ['2, k, 10', [0.1929701, 0.1226369, 1.0]], ['2, k, 11', [0.2135252, 0.06755386, 1.0]], ['2, k, 12', [-0.222142, 0.2176716, 1.0]], ['2, k, 13', [-0.2563547, -0.2144397, 1.0]], ['2, k, 14', [-0.245479, -0.5297588, 1.0]], ['2, k, 15', [-0.2386827, -0.6189955, 1.0]], ['2, k, 16', [-0.09187649, 0.2212596, 1.0]], ['2, k, 17', [-0.07306063, -0.2169569, 1.0]], ['2, k, 18', [-0.08476752, -0.5509676, 1.0]], ['2, k, 19', [-0.08154193, -0.6255037, 1.0]], ['2, k, 20', [-0.165677, 0.7003187, 1.0]], ['2, k, 21', [-0.3833116, -0.003720047, 1.0]], ['2, k, 22', [-0.3686922, 0.06198071, 1.0]], ['2, k, 23', [0.2336535, 0.001582591, 1.0]], ['2, k, 24', [0.2482386, 0.09669022, 1.0]]]
