[['2, k, 0', [0.01986079, -0.2602932, 1.0]], ['2, k, 1', [0.008092734, 0.03691999, 1.0]], ['2, k, 2', [-0.003596419, 0.3245149, 1.0]], ['2, k, 3', [-0.01092628, 0.4545212, 1.0]], ['2, k, 4', [-0.1706606, 0.1964287, 1.0]], ['2, k, 5', [-0.2241163, -0.0373035, 1.0]], ['2, k, 6', [-0.263596, -0.1987273, 1.0]], ['2, k, 7', [-0.2914131, -0.2538366, 1.0]], ['2, k, 8', [0.1781906, 0.222677, 1.0]], ['2, k, 9', [0.2657134, -0.01319094, 1.0]], ['2, k, 10', [0.26271, -0.1354822, 1.0]], ['2, k, 11', [0.2574813, -0.1851349, 1.0]], ['2, k, 12', [-0.06776484, -0.2607774, 1.0]], ['2, k, 13', [-0.1268124, -0.2711277, 1.0]], ['2, k, 14', [-0.1165902, -0.6131475, 1.0]], ['2, k, 15', [-0.1529272, -0.6990362, 1.0]], ['2, k, 16', [0.1064722, -0.2536846, 1.0]], ['2, k, 17', [0.1724195, -0.2757881, 1.0]], ['2, k, 18', [0.1419767, -0.6189464, 1.0]], ['2, k, 19', [0.1860174, -0.7014222, 1.0]], ['2, k, 20', [-0.0008488133, 0.253709, 1.0]], ['2, k, 21', [-0.3166849, -0.3268431, 1.0]], ['2, k, 22', [-0.2839262, -0.2910227, 1.0]], ['2, k, 23', [0.2431029, -0.2176839, 1.0]], ['2, k, 24', [0.2365488, -0.172534, 1.0]]]
[['2, k, 0', [0.000552526, -0.2588233, 1.0]], ['2, k, 1', [0.001443653, 0.03600865, 1.0]], ['2, k, 2', [0.001767719, 0.3218705, 1.0]], ['2, k, 3', [0.004337884, 0.4497036, 1.0]], ['2, k, 4', [-0.1718816, 0.2023681, 1.0]], ['2, k, 5', [-0.2180821, -0.04230365, 1.0]], ['2, k, 6', [-0.237045, -0.2455761, 1.0]], ['2, k, 7', [-0.238766, -0.2395383, 1.0]], ['2, k, 8', [0.1860114, 0.2169158, 1.0]], ['2, k, 9', [0.2682538, 0.02118621, 1.0]], ['2, k, 10', [0.2231898, -0.111847, 1.0]], ['2, k, 11', [0.171793, -0.1432367, 1.0]], ['2, k, 12', [-0.08662355, -0.2555591, 1.0]], ['2, k, 13', [-0.1289595, -0.2766592, 1.0]], ['2, k, 14', [-0.1191218, -0.6186509, 1.0]], ['2, k, 15', [-0.114481, -0.6546264, 1.0]], ['2, k, 16', [0.08766475, -0.2555799, 1.0]], ['2, k, 17', [0.1717319, -0.2714857, 1.0]], ['2, k, 18', [0.1450868, -0.6158093, 1.0]], ['2, k, 19', [0.1857124, -0.6999516, 1.0]], ['2, k, 20', [0.001854847, 0.2514587, 1.0]], ['2, k, 21', [-0.233504, -0.2379944, 1.0]], ['2, k, 22', [-0.2280379, -0.2368027, 1.0]], ['2, k, 23', [0.1532105, -0.1791827, 1.0]], ['2, k, 24', [0.1159983, -0.1150426, 1.0]]]
[['2, k, 0', [0.0007841256, -0.2593123, 1.0]], ['2, k, 1', [0.001404252, 0.03570698, 1.0]], ['2, k, 2', [0.001529009, 0.3217525, 1.0]], ['2, k, 3', [0.003641963, 0.4497933, 1.0]], ['2, k, 4', [-0.1705699, 0.2012027, 1.0]], ['2, k, 5', [-0.2168614, -0.04041653, 1.0]], ['2, k, 6', [-0.2370293, -0.2456332, 1.0]], ['2, k, 7', [-0.2494124, -0.2529231, 1.0]], ['2, k, 8', [0.185995, 0.2169306, 1.0]], ['2, k, 9', [0.2681387, 0.02135523, 1.0]], ['2, k, 10', [0.2234076, -0.1116707, 1.0]], ['2, k, 11', [0.1727259, -0.1434374, 1.0]], ['2, k, 12', [-0.08645775, -0.2560385, 1.0]], ['2, k, 13', [-0.1289404, -0.2766463, 1.0]], ['2, k, 14', [-0.1197583, -0.6181701, 1.0]], ['2, k, 15', [-0.1143717, -0.6541278, 1.0]], ['2, k, 16', [0.08795641, -0.2559851, 1.0]], ['2, k, 17', [0.1718055, -0.271394, 1.0]], ['2, k, 18', [0.1451677, -0.615711, 1.0]], ['2, k, 19', [0.1857847, -0.699857, 1.0]], ['2, k, 20', [0.001655989, 0.2512931, 1.0]], ['2, k, 21', [-0.2487637, -0.2681302, 1.0]], ['2, k, 22', [-0.2367417, -0.2510373, 1.0]], ['2, k, 23', [0.1520637, -0.1788577, 1.0]], ['2, k, 24', [0.1189698, -0.1187464, 1.0]]]
[['2, k, 0', [0.0008786311, -0.259562, 1.0]], ['2, k, 1', [0.001437225, 0.03544493, 1.0]], ['2, k, 2', [0.001510052, 0.3216208, 1.0]], ['2, k, 3', [0.003427709, 0.4497455, 1.0]], ['2, k, 4', [-0.1699873, 0.2011455, 1.0]], ['2, k, 5', [-0.2182446, -0.05319018, 1.0]], ['2, k, 6', [-0.2680464, -0.2981031, 1.0]], ['2, k, 7', [-0.266776, -0.332424, 1.0]], ['2, k, 8', [0.1859888, 0.2169389, 1.0]], ['2, k, 9', [0.2683663, 0.0216579, 1.0]], ['2, k, 10', [0.2206807, -0.1109344, 1.0]], ['2, k, 11', [0.1696985, -0.1448325, 1.0]], ['2, k, 12', [-0.08640072, -0.2562355, 1.0]], ['2, k, 13', [-0.1287292, -0.2769698, 1.0]], ['2, k, 14', [-0.1198256, -0.6184907, 1.0]], ['2, k, 15', [-0.1141996, -0.6544056, 1.0]], ['2, k, 16', [0.08807721, -0.256201, 1.0]], ['2, k, 17', [0.171792, -0.2713818, 1.0]], ['2, k, 18', [0.1448842, -0.6156599, 1.0]], ['2, k, 19', [0.1856234, -0.6997522, 1.0]], ['2, k, 20', [0.001633566, 0.2511111, 1.0]], ['2, k, 21', [-0.2525399, -0.3788688, 1.0]], ['2, k, 22', [-0.2893959, -0.3394052, 1.0]], ['2, k, 23', [0.1487835, -0.1781696, 1.0]], ['2, k, 24', [0.1149798, -0.1157408, 1.0]]]
[['2, k, 0', [0.0008928175, -0.2595999, 1.0]], ['2, k, 1', [0.001535922, 0.03525673, 1.0]], ['2, k, 2', [0.001857247, 0.321265, 1.0]], ['2, k, 3', [0.003691851, 0.4498982, 1.0]], ['2, k, 4', [-0.1698205, 0.2013947, 1.0]], ['2, k, 5', [-0.2277136, -0.05086771, 1.0]], ['2, k, 6', [-0.295843, -0.2834023, 1.0]], ['2, k, 7', [-0.307834, -0.333239, 1.0]], ['2, k, 8', [0.1866344, 0.2168607, 1.0]], ['2, k, 9', [0.2685699, 0.02142937, 1.0]], ['2, k, 10', [0.2194679, -0.110585, 1.0]], ['2, k, 11', [0.1687901, -0.1448344, 1.0]], ['2, k, 12', [-0.08638304, -0.2562288, 1.0]], ['2, k, 13', [-0.1287278, -0.2769629, 1.0]], ['2, k, 14', [-0.109022, -0.616791, 1.0]], ['2, k, 15', [-0.1489335, -0.7014895, 1.0]], ['2, k, 16', [0.0880819, -0.2563444, 1.0]], ['2, k, 17', [0.1717556, -0.2712396, 1.0]], ['2, k, 18', [0.1449087, -0.615551, 1.0]], ['2, k, 19', [0.1853257, -0.6997982, 1.0]], ['2, k, 20', [0.00188926, 0.2507983, 1.0]], ['2, k, 21', [-0.3003453, -0.4088644, 1.0]], ['2, k, 22', [-0.3338111, -0.3178804, 1.0]], ['2, k, 23', [0.1514995, -0.179796, 1.0]], ['2, k, 24', [0.1165623, -0.118167, 1.0]]]
[['2, k, 0', [0.0009260076, -0.259793, 1.0]], ['2, k, 1', [0.001641569, 0.03507074, 1.0]], ['2, k, 2', [0.002171183, 0.3211248, 1.0]], ['2, k, 3', [0.00410765, 0.4499487, 1.0]], ['2, k, 4', [-0.1696704, 0.2014814, 1.0]], ['2, k, 5', [-0.2379454, -0.04804097, 1.0]], ['2, k, 6', [-0.3359368, -0.2799965, 1.0]], ['2, k, 7', [-0.3566175, -0.3277352, 1.0]], ['2, k, 8', [0.1862916, 0.2172664, 1.0]], ['2, k, 9', [0.2685423, 0.0214351, 1.0]], ['2, k, 10', [0.2235338, -0.1126414, 1.0]], ['2, k, 11', [0.1753856, -0.1445825, 1.0]], ['2, k, 12', [-0.08636809, -0.2563204, 1.0]], ['2, k, 13', [-0.1287942, -0.2770051, 1.0]], ['2, k, 14', [-0.1083798, -0.6169533, 1.0]], ['2, k, 15', [-0.1475224, -0.7019836, 1.0]], ['2, k, 16', [0.08813709, -0.2565821, 1.0]], ['2, k, 17', [0.1717162, -0.2712399, 1.0]], ['2, k, 18', [0.1447803, -0.6156128, 1.0]], ['2, k, 19', [0.1850939, -0.6999066, 1.0]], ['2, k, 20', [0.002128462, 0.2506372, 1.0]], ['2, k, 21', [-0.3529288, -0.4006179, 1.0]], ['2, k, 22', [-0.3811082, -0.2939691, 1.0]], ['2, k, 23', [0.16123, -0.1779308, 1.0]], ['2, k, 24', [0.119603, -0.1194976, 1.0]]]
[['2, k, 0', [0.000959636, -0.2598957, 1.0]], ['2, k, 1', [0.001777137, 0.034941, 1.0]], ['2, k, 2', [0.002555965, 0.3210349, 1.0]], ['2, k, 3', [0.006550729, 0.4493586, 1.0]], ['2, k, 4', [-0.1685494, 0.2009646, 1.0]], ['2, k, 5', [-0.2719546, -0.03582994, 1.0]], ['2, k, 6', [-0.3933823, -0.2505133, 1.0]], ['2, k, 7', [-0.4195545, -0.2970659, 1.0]], ['2, k, 8', [0.1869483, 0.2171336, 1.0]], ['2, k, 9', [0.2685309, 0.02150074, 1.0]], ['2, k, 10', [0.2205003, -0.1142018, 1.0]], ['2, k, 11', [0.173295, -0.1477344, 1.0]], ['2, k, 12', [-0.08632392, -0.2563911, 1.0]], ['2, k, 13', [-0.1288257, -0.2769683, 1.0]], ['2, k, 14', [-0.1145479, -0.6179224, 1.0]], ['2, k, 15', [-0.1490943, -0.7047112, 1.0]], ['2, k, 16', [0.08815879, -0.2566702, 1.0]], ['2, k, 17', [0.1717264, -0.2712362, 1.0]], ['2, k, 18', [0.144631, -0.615584, 1.0]], ['2, k, 19', [0.1851221, -0.699798, 1.0]], ['2, k, 20', [0.002431526, 0.2505301, 1.0]], ['2, k, 21', [-0.4288046, -0.3610372, 1.0]], ['2, k, 22', [-0.4418737, -0.2547027, 1.0]], ['2, k, 23', [0.1550571, -0.1788563, 1.0]], ['2, k, 24', [0.11905, -0.1201068, 1.0]]]
[['2, k, 0', [0.0007693401, -0.2601888, 1.0]], ['2, k, 1', [0.002211371, 0.03468161, 1.0]], ['2, k, 2', [0.004846586, 0.3208852, 1.0]], ['2, k, 3', [0.01050158, 0.4494543, 1.0]], ['2, k, 4', [-0.1675288, 0.2029806, 1.0]], ['2, k, 5', [-0.304267, -0.01579178, 1.0]], ['2, k, 6', [-0.4414056, -0.2049383, 1.0]], ['2, k, 7', [-0.4868571, -0.2504036, 1.0]], ['2, k, 8', [0.1869982, 0.2171119, 1.0]], ['2, k, 9', [0.2686465, 0.02120009, 1.0]], ['2, k, 10', [0.2201409, -0.1144047, 1.0]], ['2, k, 11', [0.174145, -0.1466195, 1.0]], ['2, k, 12', [-0.08662525, -0.2566493, 1.0]], ['2, k, 13', [-0.1288771, -0.2766778, 1.0]], ['2, k, 14', [-0.1170452, -0.6182312, 1.0]], ['2, k, 15', [-0.1502264, -0.7054193, 1.0]], ['2, k, 16', [0.0879996, -0.2570572, 1.0]], ['2, k, 17', [0.1717084, -0.2712469, 1.0]], ['2, k, 18', [0.1444037, -0.6155697, 1.0]], ['2, k, 19', [0.1862091, -0.699173, 1.0]], ['2, k, 20', [0.004088009, 0.2503222, 1.0]], ['2, k, 21', [-0.5090502, -0.3162179, 1.0]], ['2, k, 22', [-0.512244, -0.2119026, 1.0]], ['2, k, 23', [0.1578104, -0.1792693, 1.0]], ['2, k, 24', [0.1188655, -0.1190994, 1.0]]]
[['2, k, 0', [0.0006489001, -0.2602293, 1.0]], ['2, k, 1', [0.002577367, 0.03460922, 1.0]], ['2, k, 2', [0.006618814, 0.3208748, 1.0]], ['2, k, 3', [0.0130482, 0.4490532, 1.0]], ['2, k, 4', [-0.165714, 0.207155, 1.0]], ['2, k, 5', [-0.3338081, 0.01178549, 1.0]], ['2, k, 6', [-0.49042, -0.1389236, 1.0]], ['2, k, 7', [-0.5468329, -0.1933003, 1.0]], ['2, k, 8', [0.1882774, 0.2167196, 1.0]], ['2, k, 9', [0.268847, 0.0210783, 1.0]], ['2, k, 10', [0.2213327, -0.1136868, 1.0]], ['2, k, 11', [0.1749918, -0.1462555, 1.0]], ['2, k, 12', [-0.08688767, -0.2565713, 1.0]], ['2, k, 13', [-0.1288889, -0.2764081, 1.0]], ['2, k, 14', [-0.117049, -0.6178899, 1.0]], ['2, k, 15', [-0.1551432, -0.7032406, 1.0]], ['2, k, 16', [0.08780773, -0.2572486, 1.0]], ['2, k, 17', [0.171659, -0.2715385, 1.0]], ['2, k, 18', [0.1447386, -0.616025, 1.0]], ['2, k, 19', [0.1863174, -0.699727, 1.0]], ['2, k, 20', [0.005441302, 0.2502905, 1.0]], ['2, k, 21', [-0.5782284, -0.2591866, 1.0]], ['2, k, 22', [-0.5711657, -0.2034658, 1.0]], ['2, k, 23', [0.1629092, -0.181477, 1.0]], ['2, k, 24', [0.1204874, -0.1294422, 1.0]]]
[['2, k, 0', [0.0005160588, -0.2601654, 1.0]], ['2, k, 1', [0.002656742, 0.03462308, 1.0]], ['2, k, 2', [0.006947441, 0.3208912, 1.0]], ['2, k, 3', [0.01706404, 0.4484843, 1.0]], ['2, k, 4', [-0.1630883, 0.213122, 1.0]], ['2, k, 5', [-0.3565521, 0.04381575, 1.0]], ['2, k, 6', [-0.5487693, -0.09144102, 1.0]], ['2, k, 7', [-0.6022299, -0.1220778, 1.0]], ['2, k, 8', [0.1934014, 0.2151804, 1.0]], ['2, k, 9', [0.2686915, 0.02109603, 1.0]], ['2, k, 10', [0.216424, -0.1156639, 1.0]], ['2, k, 11', [0.1688358, -0.1498706, 1.0]], ['2, k, 12', [-0.08712085, -0.2561374, 1.0]], ['2, k, 13', [-0.1288869, -0.2764099, 1.0]], ['2, k, 14', [-0.1172809, -0.6179433, 1.0]], ['2, k, 15', [-0.1562244, -0.7028978, 1.0]], ['2, k, 16', [0.08764529, -0.2573302, 1.0]], ['2, k, 17', [0.1716513, -0.2715024, 1.0]], ['2, k, 18', [0.1450173, -0.6160816, 1.0]], ['2, k, 19', [0.1863883, -0.6998784, 1.0]], ['2, k, 20', [0.005715929, 0.2503124, 1.0]], ['2, k, 21', [-0.6443282, -0.1746545, 1.0]], ['2, k, 22', [-0.6266258, -0.09983148, 1.0]], ['2, k, 23', [0.1470343, -0.1833456, 1.0]], ['2, k, 24', [0.1135963, -0.137588, 1.0]]]
[['2, k, 0', [0.0004918016, -0.26001, 1.0]], ['2, k, 1', [0.001944132, 0.03544943, 1.0]], ['2, k, 2', [0.003645343, 0.3235224, 1.0]], ['2, k, 3', [0.0199072, 0.4481739, 1.0]], ['2, k, 4', [-0.1634569, 0.2137616, 1.0]], ['2, k, 5', [-0.3867192, 0.08648136, 1.0]], ['2, k, 6', [-0.5980005, -0.02549137, 1.0]], ['2, k, 7', [-0.6569133, -0.04764637, 1.0]], ['2, k, 8', [0.193446, 0.2151261, 1.0]], ['2, k, 9', [0.2686539, 0.02074993, 1.0]], ['2, k, 10', [0.2210606, -0.1154915, 1.0]], ['2, k, 11', [0.1742044, -0.1480553, 1.0]], ['2, k, 12', [-0.08726607, -0.255743, 1.0]], ['2, k, 13', [-0.1288377, -0.2762615, 1.0]], ['2, k, 14', [-0.1181465, -0.6179802, 1.0]], ['2, k, 15', [-0.1569413, -0.7030091, 1.0]], ['2, k, 16', [0.08771217, -0.2572024, 1.0]], ['2, k, 17', [0.1716985, -0.2717822, 1.0]], ['2, k, 18', [0.1442911, -0.6164545, 1.0]], ['2, k, 19', [0.1858828, -0.7001413, 1.0]], ['2, k, 20', [0.003300267, 0.252396, 1.0]], ['2, k, 21', [-0.7202175, -0.09473557, 1.0]], ['2, k, 22', [-0.6737406, -0.02487192, 1.0]], ['2, k, 23', [0.1594312, -0.1817658, 1.0]], ['2, k, 24', [0.1207209, -0.1243944, 1.0]]]
[['2, k, 0', [0.0003529129, -0.2590222, 1.0]], ['2, k, 1', [0.001183587, 0.03660201, 1.0]], ['2, k, 2', [0.001862335, 0.3248869, 1.0]], ['2, k, 3', [0.0230921, 0.4474673, 1.0]], ['2, k, 4', [-0.1626372, 0.2189292, 1.0]], ['2, k, 5', [-0.4031863, 0.1292326, 1.0]], ['2, k, 6', [-0.6191905, 0.05707932, 1.0]], ['2, k, 7', [-0.6976297, 0.03643476, 1.0]], ['2, k, 8', [0.193914, 0.2148657, 1.0]], ['2, k, 9', [0.2684343, 0.02002154, 1.0]], ['2, k, 10', [0.2192915, -0.1158944, 1.0]], ['2, k, 11', [0.1697987, -0.1475139, 1.0]], ['2, k, 12', [-0.08745772, -0.2538305, 1.0]], ['2, k, 13', [-0.1288318, -0.2759463, 1.0]], ['2, k, 14', [-0.1185563, -0.6175205, 1.0]], ['2, k, 15', [-0.1571613, -0.7025791, 1.0]], ['2, k, 16', [0.08767046, -0.2568139, 1.0]], ['2, k, 17', [0.1716749, -0.2723095, 1.0]], ['2, k, 18', [0.1445868, -0.6169283, 1.0]], ['2, k, 19', [0.1874412, -0.7000028, 1.0]], ['2, k, 20', [0.001778585, 0.2537534, 1.0]], ['2, k, 21', [-0.7472588, -0.003631865, 1.0]], ['2, k, 22', [-0.7180607, 0.04979216, 1.0]], ['2, k, 23', [0.1530564, -0.1831309, 1.0]], ['2, k, 24', [0.113822, -0.1192952, 1.0]]]
[['2, k, 0', [-0.0002691272, -0.2584475, 1.0]], ['2, k, 1', [0.00129531, 0.03667821, 1.0]], ['2, k, 2', [0.00355631, 0.3245024, 1.0]], ['2, k, 3', [0.02505973, 0.4467989, 1.0]], ['2, k, 4', [-0.1641313, 0.2264931, 1.0]], ['2, k, 5', [-0.4169247, 0.1810216, 1.0]], ['2, k, 6', [-0.6246327, 0.1587444, 1.0]], ['2, k, 7', [-0.7135496, 0.1306665, 1.0]], ['2, k, 8', [0.1943052, 0.213515, 1.0]], ['2, k, 9', [0.2686217, 0.01996998, 1.0]], ['2, k, 10', [0.219346, -0.1159553, 1.0]], ['2, k, 11', [0.1699802, -0.1480002, 1.0]], ['2, k, 12', [-0.08806597, -0.2525223, 1.0]], ['2, k, 13', [-0.1288938, -0.2759392, 1.0]], ['2, k, 14', [-0.1188948, -0.6175458, 1.0]], ['2, k, 15', [-0.1573531, -0.7026476, 1.0]], ['2, k, 16', [0.08706777, -0.2567148, 1.0]], ['2, k, 17', [0.1716537, -0.2721333, 1.0]], ['2, k, 18', [0.1446401, -0.6167944, 1.0]], ['2, k, 19', [0.187481, -0.6998775, 1.0]], ['2, k, 20', [0.002852415, 0.2535945, 1.0]], ['2, k, 21', [-0.7769836, 0.09251308, 1.0]], ['2, k, 22', [-0.7340096, 0.1568472, 1.0]], ['2, k, 23', [0.1533055, -0.1825625, 1.0]], ['2, k, 24', [0.1152101, -0.1258754, 1.0]]]
[['2, k, 0', [-0.0006902861, -0.257995, 1.0]], ['2, k, 1', [0.001347801, 0.03668132, 1.0]], ['2, k, 2', [0.00449426, 0.323839, 1.0]], ['2, k, 3', [0.02609383, 0.4467743, 1.0]], ['2, k, 4', [-0.1651058, 0.2312065, 1.0]], ['2, k, 5', [-0.4212822, 0.2162192, 1.0]], ['2, k, 6', [-0.6649688, 0.2193166, 1.0]], ['2, k, 7', [-0.7318621, 0.2170279, 1.0]], ['2, k, 8', [0.194424, 0.2126764, 1.0]], ['2, k, 9', [0.2685541, 0.01987083, 1.0]], ['2, k, 10', [0.2264293, -0.09596872, 1.0]], ['2, k, 11', [0.17982, -0.1275024, 1.0]], ['2, k, 12', [-0.08838647, -0.2514719, 1.0]], ['2, k, 13', [-0.1290094, -0.2760119, 1.0]], ['2, k, 14', [-0.1130517, -0.6175542, 1.0]], ['2, k, 15', [-0.1539873, -0.701435, 1.0]], ['2, k, 16', [0.08653863, -0.2566544, 1.0]], ['2, k, 17', [0.1715471, -0.2721395, 1.0]], ['2, k, 18', [0.1450363, -0.6168453, 1.0]], ['2, k, 19', [0.1876257, -0.7000458, 1.0]], ['2, k, 20', [0.003490724, 0.2531936, 1.0]], ['2, k, 21', [-0.8004379, 0.1981909, 1.0]], ['2, k, 22', [-0.7215934, 0.2561756, 1.0]], ['2, k, 23', [0.1635658, -0.169162, 1.0]], ['2, k, 24', [0.1225405, -0.1147272, 1.0]]]
[['2, k, 0', [-0.00154948, -0.2562503, 1.0]], ['2, k, 1', [0.001949996, 0.03735719, 1.0]], ['2, k, 2', [0.007431963, 0.3240166, 1.0]], ['2, k, 3', [0.02690239, 0.446968, 1.0]], ['2, k, 4', [-0.1662132, 0.2370813, 1.0]], ['2, k, 5', [-0.4213434, 0.2621665, 1.0]], ['2, k, 6', [-0.6605127, 0.2950389, 1.0]], ['2, k, 7', [-0.725859, 0.30389, 1.0]], ['2, k, 8', [0.1946134, 0.2126012, 1.0]], ['2, k, 9', [0.2682738, 0.01963733, 1.0]], ['2, k, 10', [0.2157297, -0.1101793, 1.0]], ['2, k, 11', [0.1680801, -0.1434286, 1.0]], ['2, k, 12', [-0.08908506, -0.2485721, 1.0]], ['2, k, 13', [-0.1290095, -0.2760847, 1.0]], ['2, k, 14', [-0.1175392, -0.6178644, 1.0]], ['2, k, 15', [-0.1558252, -0.7029325, 1.0]], ['2, k, 16', [0.08570181, -0.2558581, 1.0]], ['2, k, 17', [0.171455, -0.2722587, 1.0]], ['2, k, 18', [0.1449687, -0.6169824, 1.0]], ['2, k, 19', [0.1876046, -0.7001595, 1.0]], ['2, k, 20', [0.005706002, 0.253555, 1.0]], ['2, k, 21', [-0.7997295, 0.281632, 1.0]], ['2, k, 22', [-0.7257162, 0.3304171, 1.0]], ['2, k, 23', [0.1524819, -0.1771968, 1.0]], ['2, k, 24', [0.1163023, -0.1194621, 1.0]]]
[['2, k, 0', [-0.002068421, -0.2556009, 1.0]], ['2, k, 1', [0.002059854, 0.03736762, 1.0]], ['2, k, 2', [0.008491402, 0.3231188, 1.0]], ['2, k, 3', [0.02818503, 0.4456751, 1.0]], ['2, k, 4', [-0.1658917, 0.2431357, 1.0]], ['2, k, 5', [-0.4172018, 0.2929545, 1.0]], ['2, k, 6', [-0.640808, 0.3625171, 1.0]], ['2, k, 7', [-0.7176466, 0.3881006, 1.0]], ['2, k, 8', [0.1945985, 0.2125338, 1.0]], ['2, k, 9', [0.2680183, 0.0197223, 1.0]], ['2, k, 10', [0.2230452, -0.09796626, 1.0]], ['2, k, 11', [0.1762585, -0.1307665, 1.0]], ['2, k, 12', [-0.08934133, -0.2475086, 1.0]], ['2, k, 13', [-0.1291454, -0.2762882, 1.0]], ['2, k, 14', [-0.1179838, -0.6180484, 1.0]], ['2, k, 15', [-0.153177, -0.7042958, 1.0]], ['2, k, 16', [0.08491254, -0.2556126, 1.0]], ['2, k, 17', [0.1713758, -0.2724044, 1.0]], ['2, k, 18', [0.1455339, -0.6171482, 1.0]], ['2, k, 19', [0.1877471, -0.700525, 1.0]], ['2, k, 20', [0.006515234, 0.2529668, 1.0]], ['2, k, 21', [-0.7870677, 0.3862095, 1.0]], ['2, k, 22', [-0.6940104, 0.4382191, 1.0]], ['2, k, 23', [0.161302, -0.1721758, 1.0]], ['2, k, 24', [0.1216218, -0.1173192, 1.0]]]
[['2, k, 0', [-0.00257798, -0.2549124, 1.0]], ['2, k, 1', [0.00208263, 0.03744963, 1.0]], ['2, k, 2', [0.008647462, 0.3229888, 1.0]], ['2, k, 3', [0.02847907, 0.4456595, 1.0]], ['2, k, 4', [-0.164547, 0.2496271, 1.0]], ['2, k, 5', [-0.4039632, 0.3231699, 1.0]], ['2, k, 6', [-0.6166539, 0.4213638, 1.0]], ['2, k, 7', [-0.6937081, 0.4605392, 1.0]], ['2, k, 8', [0.1946685, 0.2124549, 1.0]], ['2, k, 9', [0.2677067, 0.02023309, 1.0]], ['2, k, 10', [0.2195266, -0.1121186, 1.0]], ['2, k, 11', [0.1702635, -0.1452559, 1.0]], ['2, k, 12', [-0.08967777, -0.2463227, 1.0]], ['2, k, 13', [-0.1293724, -0.276306, 1.0]], ['2, k, 14', [-0.1171975, -0.6175505, 1.0]], ['2, k, 15', [-0.1130648, -0.6534678, 1.0]], ['2, k, 16', [0.08430824, -0.2553932, 1.0]], ['2, k, 17', [0.1711555, -0.2719488, 1.0]], ['2, k, 18', [0.1434943, -0.6165354, 1.0]], ['2, k, 19', [0.1874251, -0.6990929, 1.0]], ['2, k, 20', [0.006645308, 0.2528948, 1.0]], ['2, k, 21', [-0.7617046, 0.4714909, 1.0]], ['2, k, 22', [-0.6581091, 0.4991207, 1.0]], ['2, k, 23', [0.1566933, -0.1791345, 1.0]], ['2, k, 24', [0.1167314, -0.1185503, 1.0]]]
[['2, k, 0', [-0.003122594, -0.2538985, 1.0]], ['2, k, 1', [0.002072693, 0.03757888, 1.0]], ['2, k, 2', [0.008714049, 0.3228348, 1.0]], ['2, k, 3', [0.02827684, 0.4455771, 1.0]], ['2, k, 4', [-0.1645859, 0.2551933, 1.0]], ['2, k, 5', [-0.3943864, 0.3521652, 1.0]], ['2, k, 6', [-0.5890772, 0.487614, 1.0]], ['2, k, 7', [-0.6671984, 0.5297729, 1.0]], ['2, k, 8', [0.1946828, 0.2123328, 1.0]], ['2, k, 9', [0.2673681, 0.02121465, 1.0]], ['2, k, 10', [0.2250444, -0.09506949, 1.0]], ['2, k, 11', [0.1763738, -0.1314016, 1.0]], ['2, k, 12', [-0.08992779, -0.2445766, 1.0]], ['2, k, 13', [-0.1295177, -0.2762625, 1.0]], ['2, k, 14', [-0.1194697, -0.6177129, 1.0]], ['2, k, 15', [-0.1152519, -0.6536298, 1.0]], ['2, k, 16', [0.08351819, -0.2549589, 1.0]], ['2, k, 17', [0.1710919, -0.2718893, 1.0]], ['2, k, 18', [0.1434986, -0.616519, 1.0]], ['2, k, 19', [0.187249, -0.6991674, 1.0]], ['2, k, 20', [0.006695439, 0.2528269, 1.0]], ['2, k, 21', [-0.7307077, 0.5513999, 1.0]], ['2, k, 22', [-0.6296027, 0.5613653, 1.0]], ['2, k, 23', [0.1626851, -0.1725522, 1.0]], ['2, k, 24', [0.1226152, -0.1241982, 1.0]]]
[['2, k, 0', [-0.003337966, -0.2536664, 1.0]], ['2, k, 1', [0.002096568, 0.03762109, 1.0]], ['2, k, 2', [0.008936387, 0.3226517, 1.0]], ['2, k, 3', [0.02799247, 0.4456151, 1.0]], ['2, k, 4', [-0.1640298, 0.2557481, 1.0]], ['2, k, 5', [-0.3764315, 0.398219, 1.0]], ['2, k, 6', [-0.561499, 0.5472152, 1.0]], ['2, k, 7', [-0.6358252, 0.5978303, 1.0]], ['2, k, 8', [0.1942675, 0.2121353, 1.0]], ['2, k, 9', [0.2671501, 0.02137926, 1.0]], ['2, k, 10', [0.2247995, -0.09443773, 1.0]], ['2, k, 11', [0.1761756, -0.1364348, 1.0]], ['2, k, 12', [-0.09005377, -0.2441358, 1.0]], ['2, k, 13', [-0.1295671, -0.2763198, 1.0]], ['2, k, 14', [-0.1188275, -0.6171665, 1.0]], ['2, k, 15', [-0.1145486, -0.6530866, 1.0]], ['2, k, 16', [0.08307119, -0.2549366, 1.0]], ['2, k, 17', [0.1709789, -0.2720568, 1.0]], ['2, k, 18', [0.1436913, -0.6166416, 1.0]], ['2, k, 19', [0.187407, -0.6993046, 1.0]], ['2, k, 20', [0.006880528, 0.2527129, 1.0]], ['2, k, 21', [-0.6964273, 0.6256568, 1.0]], ['2, k, 22', [-0.5850742, 0.6343653, 1.0]], ['2, k, 23', [0.1627999, -0.1728547, 1.0]], ['2, k, 24', [0.1215991, -0.1201071, 1.0]]]
