[['2, k, 0', [-0.355986, -0.549952, 1.0]], ['2, k, 1', [-0.346979, -0.262261, 1.0]], ['2, k, 2', [-0.336239, 0.0204216, 1.0]], ['2, k, 3', [-0.305226, 0.148783, 1.0]], ['2, k, 4', [-0.492907, -0.0697745, 1.0]], ['2, k, 5', [-0.59619, -0.208592, 1.0]], ['2, k, 6', [-0.594184, -0.331609, 1.0]], ['2, k, 7', [-0.583676, -0.380177, 1.0]], ['2, k, 8', [-0.169647, -0.0883762, 1.0]], ['2, k, 9', [-0.0708985, -0.207556, 1.0]], ['2, k, 10', [-0.0191452, -0.28858, 1.0]], ['2, k, 11', [-0.0153972, -0.330558, 1.0]], ['2, k, 12', [-0.424922, -0.538482, 1.0]], ['2, k, 13', [-0.404335, -0.858542, 1.0]], ['2, k, 14', [-0.433214, -1.06105, 1.0]], ['2, k, 15', [-0.450171, -1.12629, 1.0]], ['2, k, 16', [-0.277719, -0.547022, 1.0]], ['2, k, 17', [-0.27216, -0.867336, 1.0]], ['2, k, 18', [-0.24181, -1.05319, 1.0]], ['2, k, 19', [-0.232373, -1.11268, 1.0]], ['2, k, 20', [-0.339235, -0.0495521, 1.0]], ['2, k, 21', [-0.546873, -0.402044, 1.0]], ['2, k, 22', [-0.484154, -0.383909, 1.0]], ['2, k, 23', [-0.0088773, -0.355863, 1.0]], ['2, k, 24', [0.0540787, -0.326891, 1.0]]]
[['2, k, 0', [-0.369174, -0.56534, 1.0]], ['2, k, 1', [-0.355224, -0.282884, 1.0]], ['2, k, 2', [-0.339712, -0.00530944, 1.0]], ['2, k, 3', [-0.323562, 0.127543, 1.0]], ['2, k, 4', [-0.507297, -0.0990495, 1.0]], ['2, k, 5', [-0.612381, -0.272351, 1.0]], ['2, k, 6', [-0.616738, -0.425293, 1.0]], ['2, k, 7', [-0.622751, -0.476556, 1.0]], ['2, k, 8', [-0.183656, -0.109302, 1.0]], ['2, k, 9', [-0.0999128, -0.258741, 1.0]], ['2, k, 10', [-0.0525277, -0.377898, 1.0]], ['2, k, 11', [-0.0607027, -0.428728, 1.0]], ['2, k, 12', [-0.442028, -0.554466, 1.0]], ['2, k, 13', [-0.405787, -0.846865, 1.0]], ['2, k, 14', [-0.440111, -1.06277, 1.0]], ['2, k, 15', [-0.45156, -1.12155, 1.0]], ['2, k, 16', [-0.28685, -0.561684, 1.0]], ['2, k, 17', [-0.290699, -0.858259, 1.0]], ['2, k, 18', [-0.243604, -1.05173, 1.0]], ['2, k, 19', [-0.233139, -1.1182, 1.0]], ['2, k, 20', [-0.3439, -0.0740223, 1.0]], ['2, k, 21', [-0.594348, -0.506373, 1.0]], ['2, k, 22', [-0.514368, -0.480446, 1.0]], ['2, k, 23', [-0.0634407, -0.458123, 1.0]], ['2, k, 24', [-0.141213, -0.454036, 1.0]]]
[['2, k, 0', [-0.3707, -0.569613, 1.0]], ['2, k, 1', [-0.356025, -0.288268, 1.0]], ['2, k, 2', [-0.339832, -0.0122879, 1.0]], ['2, k, 3', [-0.323912, 0.121559, 1.0]], ['2, k, 4', [-0.507679, -0.106004, 1.0]], ['2, k, 5', [-0.610593, -0.279828, 1.0]], ['2, k, 6', [-0.620016, -0.434459, 1.0]], ['2, k, 7', [-0.62346, -0.484542, 1.0]], ['2, k, 8', [-0.184339, -0.115365, 1.0]], ['2, k, 9', [-0.0603547, -0.27748, 1.0]], ['2, k, 10', [-0.0530566, -0.396049, 1.0]], ['2, k, 11', [-0.0603686, -0.440482, 1.0]], ['2, k, 12', [-0.444667, -0.558212, 1.0]], ['2, k, 13', [-0.405532, -0.848492, 1.0]], ['2, k, 14', [-0.440764, -1.0628, 1.0]], ['2, k, 15', [-0.451215, -1.11986, 1.0]], ['2, k, 16', [-0.287273, -0.56649, 1.0]], ['2, k, 17', [-0.290457, -0.861728, 1.0]], ['2, k, 18', [-0.24367, -1.05197, 1.0]], ['2, k, 19', [-0.232416, -1.11795, 1.0]], ['2, k, 20', [-0.344197, -0.0805427, 1.0]], ['2, k, 21', [-0.595692, -0.516985, 1.0]], ['2, k, 22', [-0.519674, -0.490224, 1.0]], ['2, k, 23', [-0.0718638, -0.471117, 1.0]], ['2, k, 24', [-0.146747, -0.462333, 1.0]]]
[['2, k, 0', [-0.36669, -0.576776, 1.0]], ['2, k, 1', [-0.354843, -0.294218, 1.0]], ['2, k, 2', [-0.340692, -0.0173786, 1.0]], ['2, k, 3', [-0.324543, 0.117787, 1.0]], ['2, k, 4', [-0.508611, -0.110307, 1.0]], ['2, k, 5', [-0.613271, -0.292367, 1.0]], ['2, k, 6', [-0.621089, -0.443099, 1.0]], ['2, k, 7', [-0.625462, -0.494974, 1.0]], ['2, k, 8', [-0.18498, -0.118913, 1.0]], ['2, k, 9', [-0.0603258, -0.278646, 1.0]], ['2, k, 10', [-0.0543298, -0.401222, 1.0]], ['2, k, 11', [-0.0620202, -0.448235, 1.0]], ['2, k, 12', [-0.440656, -0.56568, 1.0]], ['2, k, 13', [-0.4027, -0.855346, 1.0]], ['2, k, 14', [-0.44087, -1.06293, 1.0]], ['2, k, 15', [-0.45136, -1.11969, 1.0]], ['2, k, 16', [-0.28329, -0.573159, 1.0]], ['2, k, 17', [-0.291584, -0.86837, 1.0]], ['2, k, 18', [-0.244334, -1.05176, 1.0]], ['2, k, 19', [-0.232561, -1.11627, 1.0]], ['2, k, 20', [-0.344575, -0.0858276, 1.0]], ['2, k, 21', [-0.597184, -0.525361, 1.0]], ['2, k, 22', [-0.527047, -0.500617, 1.0]], ['2, k, 23', [-0.0723812, -0.479643, 1.0]], ['2, k, 24', [-0.14971, -0.470918, 1.0]]]
[['2, k, 0', [-0.364935, -0.581048, 1.0]], ['2, k, 1', [-0.354175, -0.298288, 1.0]], ['2, k, 2', [-0.341117, -0.0209307, 1.0]], ['2, k, 3', [-0.325238, 0.113231, 1.0]], ['2, k, 4', [-0.509458, -0.115148, 1.0]], ['2, k, 5', [-0.613142, -0.296537, 1.0]], ['2, k, 6', [-0.62125, -0.447092, 1.0]], ['2, k, 7', [-0.627253, -0.50024, 1.0]], ['2, k, 8', [-0.18575, -0.122815, 1.0]], ['2, k, 9', [-0.104957, -0.279885, 1.0]], ['2, k, 10', [-0.0563933, -0.396559, 1.0]], ['2, k, 11', [-0.0662865, -0.453372, 1.0]], ['2, k, 12', [-0.439068, -0.570148, 1.0]], ['2, k, 13', [-0.398698, -0.859145, 1.0]], ['2, k, 14', [-0.439873, -1.06352, 1.0]], ['2, k, 15', [-0.451422, -1.11706, 1.0]], ['2, k, 16', [-0.281417, -0.577074, 1.0]], ['2, k, 17', [-0.293122, -0.871919, 1.0]], ['2, k, 18', [-0.244983, -1.05193, 1.0]], ['2, k, 19', [-0.232145, -1.11618, 1.0]], ['2, k, 20', [-0.344732, -0.0895344, 1.0]], ['2, k, 21', [-0.599269, -0.531729, 1.0]], ['2, k, 22', [-0.526502, -0.506387, 1.0]], ['2, k, 23', [-0.0636938, -0.484202, 1.0]], ['2, k, 24', [-0.148369, -0.478837, 1.0]]]
[['2, k, 0', [-0.364584, -0.583925, 1.0]], ['2, k, 1', [-0.353864, -0.300804, 1.0]], ['2, k, 2', [-0.34096, -0.0227505, 1.0]], ['2, k, 3', [-0.325704, 0.111702, 1.0]], ['2, k, 4', [-0.509648, -0.11777, 1.0]], ['2, k, 5', [-0.613688, -0.299302, 1.0]], ['2, k, 6', [-0.623773, -0.45517, 1.0]], ['2, k, 7', [-0.627453, -0.50521, 1.0]], ['2, k, 8', [-0.186099, -0.125157, 1.0]], ['2, k, 9', [-0.104965, -0.279916, 1.0]], ['2, k, 10', [-0.058347, -0.401313, 1.0]], ['2, k, 11', [-0.0674633, -0.456821, 1.0]], ['2, k, 12', [-0.438457, -0.573542, 1.0]], ['2, k, 13', [-0.398065, -0.862481, 1.0]], ['2, k, 14', [-0.439524, -1.06373, 1.0]], ['2, k, 15', [-0.451976, -1.11741, 1.0]], ['2, k, 16', [-0.281286, -0.579382, 1.0]], ['2, k, 17', [-0.295193, -0.873963, 1.0]], ['2, k, 18', [-0.244966, -1.05219, 1.0]], ['2, k, 19', [-0.232265, -1.11591, 1.0]], ['2, k, 20', [-0.344533, -0.0915573, 1.0]], ['2, k, 21', [-0.601742, -0.536927, 1.0]], ['2, k, 22', [-0.525635, -0.509467, 1.0]], ['2, k, 23', [-0.0679218, -0.488766, 1.0]], ['2, k, 24', [-0.148173, -0.482235, 1.0]]]
[['2, k, 0', [-0.364577, -0.586018, 1.0]], ['2, k, 1', [-0.353695, -0.302969, 1.0]], ['2, k, 2', [-0.340709, -0.0248328, 1.0]], ['2, k, 3', [-0.326325, 0.109806, 1.0]], ['2, k, 4', [-0.509619, -0.120202, 1.0]], ['2, k, 5', [-0.614267, -0.302644, 1.0]], ['2, k, 6', [-0.625219, -0.459401, 1.0]], ['2, k, 7', [-0.628395, -0.509001, 1.0]], ['2, k, 8', [-0.186273, -0.126631, 1.0]], ['2, k, 9', [-0.06949, -0.291036, 1.0]], ['2, k, 10', [-0.0601956, -0.417355, 1.0]], ['2, k, 11', [-0.069039, -0.460521, 1.0]], ['2, k, 12', [-0.438323, -0.575302, 1.0]], ['2, k, 13', [-0.397773, -0.864017, 1.0]], ['2, k, 14', [-0.438957, -1.06314, 1.0]], ['2, k, 15', [-0.45229, -1.11827, 1.0]], ['2, k, 16', [-0.281431, -0.581743, 1.0]], ['2, k, 17', [-0.295396, -0.876222, 1.0]], ['2, k, 18', [-0.245092, -1.05231, 1.0]], ['2, k, 19', [-0.23175, -1.11574, 1.0]], ['2, k, 20', [-0.344297, -0.0936825, 1.0]], ['2, k, 21', [-0.604653, -0.539603, 1.0]], ['2, k, 22', [-0.527487, -0.514162, 1.0]], ['2, k, 23', [-0.078795, -0.492323, 1.0]], ['2, k, 24', [-0.151722, -0.483707, 1.0]]]
[['2, k, 0', [-0.364471, -0.587469, 1.0]], ['2, k, 1', [-0.35348, -0.304292, 1.0]], ['2, k, 2', [-0.340406, -0.0261223, 1.0]], ['2, k, 3', [-0.326691, 0.108872, 1.0]], ['2, k, 4', [-0.509891, -0.121229, 1.0]], ['2, k, 5', [-0.614269, -0.30488, 1.0]], ['2, k, 6', [-0.62621, -0.462117, 1.0]], ['2, k, 7', [-0.628143, -0.509563, 1.0]], ['2, k, 8', [-0.186387, -0.127328, 1.0]], ['2, k, 9', [-0.111513, -0.280362, 1.0]], ['2, k, 10', [-0.0617112, -0.406164, 1.0]], ['2, k, 11', [-0.0722253, -0.459041, 1.0]], ['2, k, 12', [-0.43804, -0.576878, 1.0]], ['2, k, 13', [-0.397081, -0.865442, 1.0]], ['2, k, 14', [-0.438795, -1.06226, 1.0]], ['2, k, 15', [-0.452726, -1.11994, 1.0]], ['2, k, 16', [-0.281486, -0.583023, 1.0]], ['2, k, 17', [-0.295494, -0.877415, 1.0]], ['2, k, 18', [-0.245051, -1.04994, 1.0]], ['2, k, 19', [-0.230804, -1.11541, 1.0]], ['2, k, 20', [-0.344016, -0.0949791, 1.0]], ['2, k, 21', [-0.600737, -0.537021, 1.0]], ['2, k, 22', [-0.528653, -0.518067, 1.0]], ['2, k, 23', [-0.0716753, -0.490496, 1.0]], ['2, k, 24', [-0.1521, -0.48393, 1.0]]]
[['2, k, 0', [-0.364238, -0.588465, 1.0]], ['2, k, 1', [-0.353282, -0.305031, 1.0]], ['2, k, 2', [-0.340221, -0.0267815, 1.0]], ['2, k, 3', [-0.326933, 0.10847, 1.0]], ['2, k, 4', [-0.510121, -0.122132, 1.0]], ['2, k, 5', [-0.614381, -0.306567, 1.0]], ['2, k, 6', [-0.626999, -0.463825, 1.0]], ['2, k, 7', [-0.629091, -0.510807, 1.0]], ['2, k, 8', [-0.186554, -0.127875, 1.0]], ['2, k, 9', [-0.067414, -0.273539, 1.0]], ['2, k, 10', [-0.0627801, -0.401909, 1.0]], ['2, k, 11', [-0.074787, -0.459715, 1.0]], ['2, k, 12', [-0.43773, -0.577701, 1.0]], ['2, k, 13', [-0.395954, -0.866131, 1.0]], ['2, k, 14', [-0.440474, -1.06239, 1.0]], ['2, k, 15', [-0.453597, -1.12011, 1.0]], ['2, k, 16', [-0.281357, -0.584216, 1.0]], ['2, k, 17', [-0.295927, -0.878759, 1.0]], ['2, k, 18', [-0.247951, -1.05025, 1.0]], ['2, k, 19', [-0.231449, -1.11564, 1.0]], ['2, k, 20', [-0.343831, -0.0956474, 1.0]], ['2, k, 21', [-0.59811, -0.53765, 1.0]], ['2, k, 22', [-0.524912, -0.51711, 1.0]], ['2, k, 23', [-0.0847009, -0.492362, 1.0]], ['2, k, 24', [-0.161422, -0.484161, 1.0]]]
[['2, k, 0', [-0.364079, -0.588629, 1.0]], ['2, k, 1', [-0.353052, -0.305098, 1.0]], ['2, k, 2', [-0.339754, -0.0265997, 1.0]], ['2, k, 3', [-0.327172, 0.10876, 1.0]], ['2, k, 4', [-0.510427, -0.122359, 1.0]], ['2, k, 5', [-0.615216, -0.309497, 1.0]], ['2, k, 6', [-0.62783, -0.465316, 1.0]], ['2, k, 7', [-0.630513, -0.510395, 1.0]], ['2, k, 8', [-0.186593, -0.128466, 1.0]], ['2, k, 9', [-0.0684648, -0.284782, 1.0]], ['2, k, 10', [-0.0626649, -0.411976, 1.0]], ['2, k, 11', [-0.0745307, -0.456929, 1.0]], ['2, k, 12', [-0.437617, -0.577791, 1.0]], ['2, k, 13', [-0.395626, -0.866268, 1.0]], ['2, k, 14', [-0.44054, -1.06276, 1.0]], ['2, k, 15', [-0.453634, -1.12083, 1.0]], ['2, k, 16', [-0.28115, -0.584459, 1.0]], ['2, k, 17', [-0.295704, -0.878956, 1.0]], ['2, k, 18', [-0.247998, -1.05029, 1.0]], ['2, k, 19', [-0.231237, -1.11429, 1.0]], ['2, k, 20', [-0.343432, -0.0955632, 1.0]], ['2, k, 21', [-0.602335, -0.537513, 1.0]], ['2, k, 22', [-0.527724, -0.51508, 1.0]], ['2, k, 23', [-0.0873599, -0.48976, 1.0]], ['2, k, 24', [-0.156179, -0.480097, 1.0]]]
[['2, k, 0', [-0.364032, -0.588445, 1.0]], ['2, k, 1', [-0.352913, -0.304496, 1.0]], ['2, k, 2', [-0.339524, -0.0249053, 1.0]], ['2, k, 3', [-0.327203, 0.110944, 1.0]], ['2, k, 4', [-0.510505, -0.120467, 1.0]], ['2, k, 5', [-0.614043, -0.308083, 1.0]], ['2, k, 6', [-0.629021, -0.463508, 1.0]], ['2, k, 7', [-0.630175, -0.507643, 1.0]], ['2, k, 8', [-0.186594, -0.128235, 1.0]], ['2, k, 9', [-0.110217, -0.274231, 1.0]], ['2, k, 10', [-0.0640087, -0.405009, 1.0]], ['2, k, 11', [-0.0755498, -0.451379, 1.0]], ['2, k, 12', [-0.437492, -0.577514, 1.0]], ['2, k, 13', [-0.395332, -0.866114, 1.0]], ['2, k, 14', [-0.440897, -1.06384, 1.0]], ['2, k, 15', [-0.452093, -1.11969, 1.0]], ['2, k, 16', [-0.281162, -0.584286, 1.0]], ['2, k, 17', [-0.295837, -0.878897, 1.0]], ['2, k, 18', [-0.247946, -1.05029, 1.0]], ['2, k, 19', [-0.230865, -1.11737, 1.0]], ['2, k, 20', [-0.343214, -0.094197, 1.0]], ['2, k, 21', [-0.602057, -0.535789, 1.0]], ['2, k, 22', [-0.528718, -0.512392, 1.0]], ['2, k, 23', [-0.0787993, -0.48428, 1.0]], ['2, k, 24', [-0.153232, -0.476596, 1.0]]]
[['2, k, 0', [-0.363186, -0.585766, 1.0]], ['2, k, 1', [-0.352065, -0.301097, 1.0]], ['2, k, 2', [-0.338704, -0.0200749, 1.0]], ['2, k, 3', [-0.326797, 0.114783, 1.0]], ['2, k, 4', [-0.509957, -0.117993, 1.0]], ['2, k, 5', [-0.613706, -0.306926, 1.0]], ['2, k, 6', [-0.628075, -0.457665, 1.0]], ['2, k, 7', [-0.627944, -0.501956, 1.0]], ['2, k, 8', [-0.185752, -0.12175, 1.0]], ['2, k, 9', [-0.0682587, -0.272789, 1.0]], ['2, k, 10', [-0.0648376, -0.405265, 1.0]], ['2, k, 11', [-0.0757862, -0.445644, 1.0]], ['2, k, 12', [-0.436501, -0.574829, 1.0]], ['2, k, 13', [-0.396375, -0.864391, 1.0]], ['2, k, 14', [-0.441357, -1.06262, 1.0]], ['2, k, 15', [-0.45257, -1.12062, 1.0]], ['2, k, 16', [-0.280471, -0.581618, 1.0]], ['2, k, 17', [-0.296049, -0.876706, 1.0]], ['2, k, 18', [-0.247141, -1.05092, 1.0]], ['2, k, 19', [-0.230391, -1.11855, 1.0]], ['2, k, 20', [-0.342373, -0.0897521, 1.0]], ['2, k, 21', [-0.598601, -0.529498, 1.0]], ['2, k, 22', [-0.525654, -0.506982, 1.0]], ['2, k, 23', [-0.0886979, -0.47734, 1.0]], ['2, k, 24', [-0.157705, -0.467403, 1.0]]]
[['2, k, 0', [-0.365182, -0.57915, 1.0]], ['2, k, 1', [-0.352523, -0.2935, 1.0]], ['2, k, 2', [-0.337678, -0.0120395, 1.0]], ['2, k, 3', [-0.327424, 0.123775, 1.0]], ['2, k, 4', [-0.509653, -0.110713, 1.0]], ['2, k, 5', [-0.613578, -0.303844, 1.0]], ['2, k, 6', [-0.627616, -0.453745, 1.0]], ['2, k, 7', [-0.629875, -0.495935, 1.0]], ['2, k, 8', [-0.185872, -0.11902, 1.0]], ['2, k, 9', [-0.10555, -0.263734, 1.0]], ['2, k, 10', [-0.0655145, -0.397375, 1.0]], ['2, k, 11', [-0.0755007, -0.437288, 1.0]], ['2, k, 12', [-0.438639, -0.567511, 1.0]], ['2, k, 13', [-0.399523, -0.857617, 1.0]], ['2, k, 14', [-0.441873, -1.06185, 1.0]], ['2, k, 15', [-0.453222, -1.1225, 1.0]], ['2, k, 16', [-0.282297, -0.575805, 1.0]], ['2, k, 17', [-0.294721, -0.871129, 1.0]], ['2, k, 18', [-0.247181, -1.04947, 1.0]], ['2, k, 19', [-0.230047, -1.11762, 1.0]], ['2, k, 20', [-0.341716, -0.0817699, 1.0]], ['2, k, 21', [-0.603962, -0.525621, 1.0]], ['2, k, 22', [-0.527772, -0.502273, 1.0]], ['2, k, 23', [-0.0733055, -0.465025, 1.0]], ['2, k, 24', [-0.159496, -0.463505, 1.0]]]
[['2, k, 0', [-0.364278, -0.573511, 1.0]], ['2, k, 1', [-0.351422, -0.286458, 1.0]], ['2, k, 2', [-0.336576, -0.00375025, 1.0]], ['2, k, 3', [-0.325877, 0.133039, 1.0]], ['2, k, 4', [-0.509207, -0.105708, 1.0]], ['2, k, 5', [-0.612662, -0.293468, 1.0]], ['2, k, 6', [-0.628014, -0.449881, 1.0]], ['2, k, 7', [-0.628407, -0.488556, 1.0]], ['2, k, 8', [-0.184822, -0.109418, 1.0]], ['2, k, 9', [-0.0665816, -0.256929, 1.0]], ['2, k, 10', [-0.0662738, -0.391364, 1.0]], ['2, k, 11', [-0.0756301, -0.428423, 1.0]], ['2, k, 12', [-0.43745, -0.562416, 1.0]], ['2, k, 13', [-0.401251, -0.853878, 1.0]], ['2, k, 14', [-0.441051, -1.06147, 1.0]], ['2, k, 15', [-0.453813, -1.12127, 1.0]], ['2, k, 16', [-0.281719, -0.569748, 1.0]], ['2, k, 17', [-0.29401, -0.865642, 1.0]], ['2, k, 18', [-0.246948, -1.0506, 1.0]], ['2, k, 19', [-0.230345, -1.11665, 1.0]], ['2, k, 20', [-0.340604, -0.073782, 1.0]], ['2, k, 21', [-0.598571, -0.514589, 1.0]], ['2, k, 22', [-0.528116, -0.492518, 1.0]], ['2, k, 23', [-0.0866944, -0.459198, 1.0]], ['2, k, 24', [-0.167928, -0.454511, 1.0]]]
[['2, k, 0', [-0.362492, -0.561216, 1.0]], ['2, k, 1', [-0.349809, -0.273987, 1.0]], ['2, k, 2', [-0.335284, 0.00867901, 1.0]], ['2, k, 3', [-0.325021, 0.142621, 1.0]], ['2, k, 4', [-0.508464, -0.0931973, 1.0]], ['2, k, 5', [-0.613258, -0.28693, 1.0]], ['2, k, 6', [-0.630361, -0.436177, 1.0]], ['2, k, 7', [-0.628645, -0.477294, 1.0]], ['2, k, 8', [-0.183276, -0.0987511, 1.0]], ['2, k, 9', [-0.102174, -0.239914, 1.0]], ['2, k, 10', [-0.066224, -0.381638, 1.0]], ['2, k, 11', [-0.0731149, -0.415659, 1.0]], ['2, k, 12', [-0.434871, -0.548231, 1.0]], ['2, k, 13', [-0.404625, -0.842329, 1.0]], ['2, k, 14', [-0.441509, -1.06121, 1.0]], ['2, k, 15', [-0.453782, -1.1214, 1.0]], ['2, k, 16', [-0.280644, -0.559496, 1.0]], ['2, k, 17', [-0.291155, -0.856749, 1.0]], ['2, k, 18', [-0.246863, -1.05113, 1.0]], ['2, k, 19', [-0.230853, -1.11638, 1.0]], ['2, k, 20', [-0.339226, -0.0613265, 1.0]], ['2, k, 21', [-0.600405, -0.507067, 1.0]], ['2, k, 22', [-0.527498, -0.483804, 1.0]], ['2, k, 23', [-0.0724423, -0.443733, 1.0]], ['2, k, 24', [-0.16031, -0.441937, 1.0]]]
[['2, k, 0', [-0.361531, -0.54944, 1.0]], ['2, k, 1', [-0.348256, -0.262315, 1.0]], ['2, k, 2', [-0.33321, 0.0202055, 1.0]], ['2, k, 3', [-0.323468, 0.15588, 1.0]], ['2, k, 4', [-0.50787, -0.08146, 1.0]], ['2, k, 5', [-0.609944, -0.271716, 1.0]], ['2, k, 6', [-0.629293, -0.42728, 1.0]], ['2, k, 7', [-0.623626, -0.464675, 1.0]], ['2, k, 8', [-0.18169, -0.0893207, 1.0]], ['2, k, 9', [-0.0626692, -0.220328, 1.0]], ['2, k, 10', [-0.0665019, -0.359949, 1.0]], ['2, k, 11', [-0.07453, -0.404171, 1.0]], ['2, k, 12', [-0.43324, -0.537271, 1.0]], ['2, k, 13', [-0.407343, -0.832958, 1.0]], ['2, k, 14', [-0.441627, -1.06101, 1.0]], ['2, k, 15', [-0.453872, -1.12096, 1.0]], ['2, k, 16', [-0.280444, -0.547198, 1.0]], ['2, k, 17', [-0.289386, -0.845848, 1.0]], ['2, k, 18', [-0.247077, -1.05083, 1.0]], ['2, k, 19', [-0.231183, -1.11566, 1.0]], ['2, k, 20', [-0.337279, -0.0497569, 1.0]], ['2, k, 21', [-0.598363, -0.493834, 1.0]], ['2, k, 22', [-0.521553, -0.468699, 1.0]], ['2, k, 23', [-0.080948, -0.432823, 1.0]], ['2, k, 24', [-0.165637, -0.432549, 1.0]]]
[['2, k, 0', [-0.363328, -0.537255, 1.0]], ['2, k, 1', [-0.348457, -0.249864, 1.0]], ['2, k, 2', [-0.331852, 0.0329305, 1.0]], ['2, k, 3', [-0.322415, 0.168043, 1.0]], ['2, k, 4', [-0.507, -0.070508, 1.0]], ['2, k, 5', [-0.610081, -0.263843, 1.0]], ['2, k, 6', [-0.629954, -0.417719, 1.0]], ['2, k, 7', [-0.629227, -0.452159, 1.0]], ['2, k, 8', [-0.17985, -0.0775798, 1.0]], ['2, k, 9', [-0.0616654, -0.215495, 1.0]], ['2, k, 10', [-0.065884, -0.347426, 1.0]], ['2, k, 11', [-0.0734051, -0.392087, 1.0]], ['2, k, 12', [-0.434956, -0.525234, 1.0]], ['2, k, 13', [-0.411717, -0.822333, 1.0]], ['2, k, 14', [-0.440489, -1.05943, 1.0]], ['2, k, 15', [-0.455041, -1.1195, 1.0]], ['2, k, 16', [-0.28226, -0.535369, 1.0]], ['2, k, 17', [-0.287062, -0.834716, 1.0]], ['2, k, 18', [-0.246474, -1.04972, 1.0]], ['2, k, 19', [-0.232111, -1.11479, 1.0]], ['2, k, 20', [-0.336312, -0.0370996, 1.0]], ['2, k, 21', [-0.608702, -0.480548, 1.0]], ['2, k, 22', [-0.528814, -0.455635, 1.0]], ['2, k, 23', [-0.0870109, -0.423803, 1.0]], ['2, k, 24', [-0.16938, -0.419222, 1.0]]]
[['2, k, 0', [-0.361786, -0.527456, 1.0]], ['2, k, 1', [-0.347247, -0.238857, 1.0]], ['2, k, 2', [-0.331064, 0.0449894, 1.0]], ['2, k, 3', [-0.321276, 0.182774, 1.0]], ['2, k, 4', [-0.505315, -0.0588228, 1.0]], ['2, k, 5', [-0.607351, -0.243045, 1.0]], ['2, k, 6', [-0.631715, -0.40374, 1.0]], ['2, k, 7', [-0.629965, -0.436803, 1.0]], ['2, k, 8', [-0.177631, -0.0651544, 1.0]], ['2, k, 9', [-0.0641769, -0.198692, 1.0]], ['2, k, 10', [-0.0639007, -0.334649, 1.0]], ['2, k, 11', [-0.0718501, -0.378159, 1.0]], ['2, k, 12', [-0.43283, -0.516737, 1.0]], ['2, k, 13', [-0.417652, -0.815629, 1.0]], ['2, k, 14', [-0.440391, -1.05637, 1.0]], ['2, k, 15', [-0.455362, -1.12179, 1.0]], ['2, k, 16', [-0.281407, -0.52434, 1.0]], ['2, k, 17', [-0.283126, -0.824462, 1.0]], ['2, k, 18', [-0.246315, -1.04968, 1.0]], ['2, k, 19', [-0.232628, -1.11422, 1.0]], ['2, k, 20', [-0.335407, -0.0252795, 1.0]], ['2, k, 21', [-0.611426, -0.466075, 1.0]], ['2, k, 22', [-0.528006, -0.443053, 1.0]], ['2, k, 23', [-0.0846185, -0.409144, 1.0]], ['2, k, 24', [-0.161232, -0.40256, 1.0]]]
[['2, k, 0', [-0.360683, -0.518663, 1.0]], ['2, k, 1', [-0.346498, -0.227938, 1.0]], ['2, k, 2', [-0.330766, 0.0580342, 1.0]], ['2, k, 3', [-0.320035, 0.192868, 1.0]], ['2, k, 4', [-0.503914, -0.048174, 1.0]], ['2, k, 5', [-0.607341, -0.234605, 1.0]], ['2, k, 6', [-0.631766, -0.391363, 1.0]], ['2, k, 7', [-0.635938, -0.42533, 1.0]], ['2, k, 8', [-0.176866, -0.0539526, 1.0]], ['2, k, 9', [-0.0958803, -0.193569, 1.0]], ['2, k, 10', [-0.0616516, -0.317368, 1.0]], ['2, k, 11', [-0.0720477, -0.364595, 1.0]], ['2, k, 12', [-0.431421, -0.508031, 1.0]], ['2, k, 13', [-0.421796, -0.808049, 1.0]], ['2, k, 14', [-0.438683, -1.05333, 1.0]], ['2, k, 15', [-0.454965, -1.12231, 1.0]], ['2, k, 16', [-0.280609, -0.515798, 1.0]], ['2, k, 17', [-0.279474, -0.816488, 1.0]], ['2, k, 18', [-0.246218, -1.04953, 1.0]], ['2, k, 19', [-0.232834, -1.11397, 1.0]], ['2, k, 20', [-0.334988, -0.0127564, 1.0]], ['2, k, 21', [-0.622976, -0.457006, 1.0]], ['2, k, 22', [-0.536633, -0.427965, 1.0]], ['2, k, 23', [-0.076599, -0.392026, 1.0]], ['2, k, 24', [-0.160771, -0.392396, 1.0]]]
