[['2, k, 0', [-0.0651639, -0.548305, 1.0]], ['2, k, 1', [-0.0666263, -0.243217, 1.0]], ['2, k, 2', [-0.0677269, 0.0561273, 1.0]], ['2, k, 3', [-0.0504173, 0.199379, 1.0]], ['2, k, 4', [-0.251264, -0.0461087, 1.0]], ['2, k, 5', [-0.338014, -0.273972, 1.0]], ['2, k, 6', [-0.401271, -0.457621, 1.0]], ['2, k, 7', [-0.409374, -0.474699, 1.0]], ['2, k, 8', [0.114354, -0.0780621, 1.0]], ['2, k, 9', [0.207508, -0.288879, 1.0]], ['2, k, 10', [0.278367, -0.465556, 1.0]], ['2, k, 11', [0.274621, -0.471848, 1.0]], ['2, k, 12', [-0.147598, -0.533985, 1.0]], ['2, k, 13', [-0.168596, -0.810848, 1.0]], ['2, k, 14', [-0.191879, -1.12115, 1.0]], ['2, k, 15', [-0.20874, -1.20215, 1.0]], ['2, k, 16', [0.018949, -0.548619, 1.0]], ['2, k, 17', [0.0478616, -0.814423, 1.0]], ['2, k, 18', [0.0862519, -1.14196, 1.0]], ['2, k, 19', [0.118958, -1.21484, 1.0]], ['2, k, 20', [-0.067515, -0.0179453, 1.0]], ['2, k, 21', [-0.427747, -0.5146, 1.0]], ['2, k, 22', [-0.353704, -0.493555, 1.0]], ['2, k, 23', [0.30276, -0.501132, 1.0]], ['2, k, 24', [0.304184, -0.448791, 1.0]]]
[['2, k, 0', [-0.0635656, -0.537468, 1.0]], ['2, k, 1', [-0.0677112, -0.235178, 1.0]], ['2, k, 2', [-0.0718983, 0.0691319, 1.0]], ['2, k, 3', [-0.0592595, 0.213546, 1.0]], ['2, k, 4', [-0.229747, -0.00678599, 1.0]], ['2, k, 5', [-0.368992, -0.105666, 1.0]], ['2, k, 6', [-0.440137, -0.124826, 1.0]], ['2, k, 7', [-0.454737, -0.152764, 1.0]], ['2, k, 8', [0.0962862, -0.040608, 1.0]], ['2, k, 9', [0.221758, -0.117656, 1.0]], ['2, k, 10', [0.20033, -0.147413, 1.0]], ['2, k, 11', [0.204331, -0.159288, 1.0]], ['2, k, 12', [-0.1458, -0.531448, 1.0]], ['2, k, 13', [-0.167301, -0.797645, 1.0]], ['2, k, 14', [-0.192254, -1.11638, 1.0]], ['2, k, 15', [-0.2084, -1.20079, 1.0]], ['2, k, 16', [0.0204108, -0.529554, 1.0]], ['2, k, 17', [0.048791, -0.811294, 1.0]], ['2, k, 18', [0.0861816, -1.12218, 1.0]], ['2, k, 19', [0.108771, -1.19701, 1.0]], ['2, k, 20', [-0.0710532, -0.00709734, 1.0]], ['2, k, 21', [-0.467184, -0.16111, 1.0]], ['2, k, 22', [-0.400674, -0.161521, 1.0]], ['2, k, 23', [0.184878, -0.163344, 1.0]], ['2, k, 24', [0.137092, -0.163092, 1.0]]]
[['2, k, 0', [-0.063605, -0.537431, 1.0]], ['2, k, 1', [-0.0677865, -0.234373, 1.0]], ['2, k, 2', [-0.0718451, 0.069476, 1.0]], ['2, k, 3', [-0.0591681, 0.213581, 1.0]], ['2, k, 4', [-0.232689, -0.0155103, 1.0]], ['2, k, 5', [-0.369129, -0.122341, 1.0]], ['2, k, 6', [-0.435654, -0.183107, 1.0]], ['2, k, 7', [-0.437875, -0.198293, 1.0]], ['2, k, 8', [0.0980881, -0.0428413, 1.0]], ['2, k, 9', [0.221944, -0.130438, 1.0]], ['2, k, 10', [0.200573, -0.174004, 1.0]], ['2, k, 11', [0.210076, -0.20396, 1.0]], ['2, k, 12', [-0.146107, -0.531347, 1.0]], ['2, k, 13', [-0.167145, -0.799012, 1.0]], ['2, k, 14', [-0.191519, -1.11458, 1.0]], ['2, k, 15', [-0.208393, -1.2008, 1.0]], ['2, k, 16', [0.0204023, -0.529458, 1.0]], ['2, k, 17', [0.0488158, -0.805197, 1.0]], ['2, k, 18', [0.0861651, -1.12227, 1.0]], ['2, k, 19', [0.10901, -1.19743, 1.0]], ['2, k, 20', [-0.0710084, -0.00646167, 1.0]], ['2, k, 21', [-0.446982, -0.20439, 1.0]], ['2, k, 22', [-0.373433, -0.205933, 1.0]], ['2, k, 23', [0.173428, -0.207961, 1.0]], ['2, k, 24', [0.134232, -0.213972, 1.0]]]
[['2, k, 0', [-0.0622582, -0.537985, 1.0]], ['2, k, 1', [-0.067254, -0.234219, 1.0]], ['2, k, 2', [-0.0716101, 0.069342, 1.0]], ['2, k, 3', [-0.0588225, 0.213587, 1.0]], ['2, k, 4', [-0.234738, -0.0206719, 1.0]], ['2, k, 5', [-0.369862, -0.136059, 1.0]], ['2, k, 6', [-0.426982, -0.218105, 1.0]], ['2, k, 7', [-0.44182, -0.238269, 1.0]], ['2, k, 8', [0.0996998, -0.0452688, 1.0]], ['2, k, 9', [0.231498, -0.162664, 1.0]], ['2, k, 10', [0.233262, -0.234702, 1.0]], ['2, k, 11', [0.239604, -0.241197, 1.0]], ['2, k, 12', [-0.145721, -0.531698, 1.0]], ['2, k, 13', [-0.166873, -0.801796, 1.0]], ['2, k, 14', [-0.191362, -1.11409, 1.0]], ['2, k, 15', [-0.208299, -1.20072, 1.0]], ['2, k, 16', [0.0232197, -0.530336, 1.0]], ['2, k, 17', [0.048737, -0.805254, 1.0]], ['2, k, 18', [0.0864421, -1.12256, 1.0]], ['2, k, 19', [0.108676, -1.1974, 1.0]], ['2, k, 20', [-0.0707552, -0.00648151, 1.0]], ['2, k, 21', [-0.456857, -0.249273, 1.0]], ['2, k, 22', [-0.379333, -0.249406, 1.0]], ['2, k, 23', [0.259858, -0.24691, 1.0]], ['2, k, 24', [0.180582, -0.248704, 1.0]]]
[['2, k, 0', [-0.0623269, -0.537906, 1.0]], ['2, k, 1', [-0.0671957, -0.234056, 1.0]], ['2, k, 2', [-0.0714948, 0.0691754, 1.0]], ['2, k, 3', [-0.0587376, 0.213533, 1.0]], ['2, k, 4', [-0.234257, -0.0190512, 1.0]], ['2, k, 5', [-0.364287, -0.153567, 1.0]], ['2, k, 6', [-0.432053, -0.244352, 1.0]], ['2, k, 7', [-0.445249, -0.274519, 1.0]], ['2, k, 8', [0.100748, -0.0491456, 1.0]], ['2, k, 9', [0.217084, -0.197885, 1.0]], ['2, k, 10', [0.232069, -0.2685, 1.0]], ['2, k, 11', [0.239967, -0.278772, 1.0]], ['2, k, 12', [-0.145816, -0.531766, 1.0]], ['2, k, 13', [-0.16687, -0.804421, 1.0]], ['2, k, 14', [-0.191367, -1.11413, 1.0]], ['2, k, 15', [-0.208294, -1.20067, 1.0]], ['2, k, 16', [0.0232423, -0.529864, 1.0]], ['2, k, 17', [0.048863, -0.804956, 1.0]], ['2, k, 18', [0.0864659, -1.12174, 1.0]], ['2, k, 19', [0.108549, -1.19718, 1.0]], ['2, k, 20', [-0.0706765, -0.00651524, 1.0]], ['2, k, 21', [-0.450815, -0.288911, 1.0]], ['2, k, 22', [-0.382547, -0.28453, 1.0]], ['2, k, 23', [0.262507, -0.287334, 1.0]], ['2, k, 24', [0.183052, -0.28601, 1.0]]]
[['2, k, 0', [-0.0619567, -0.53917, 1.0]], ['2, k, 1', [-0.0667911, -0.234332, 1.0]], ['2, k, 2', [-0.0710103, 0.0688334, 1.0]], ['2, k, 3', [-0.0585888, 0.213792, 1.0]], ['2, k, 4', [-0.239287, -0.0278436, 1.0]], ['2, k, 5', [-0.366705, -0.165891, 1.0]], ['2, k, 6', [-0.438852, -0.276997, 1.0]], ['2, k, 7', [-0.447164, -0.309333, 1.0]], ['2, k, 8', [0.102452, -0.0515112, 1.0]], ['2, k, 9', [0.226575, -0.201053, 1.0]], ['2, k, 10', [0.222617, -0.279304, 1.0]], ['2, k, 11', [0.231445, -0.316424, 1.0]], ['2, k, 12', [-0.14563, -0.533269, 1.0]], ['2, k, 13', [-0.166053, -0.805176, 1.0]], ['2, k, 14', [-0.191106, -1.11362, 1.0]], ['2, k, 15', [-0.209022, -1.20157, 1.0]], ['2, k, 16', [0.0237011, -0.530908, 1.0]], ['2, k, 17', [0.0493609, -0.805913, 1.0]], ['2, k, 18', [0.086496, -1.12171, 1.0]], ['2, k, 19', [0.10831, -1.19691, 1.0]], ['2, k, 20', [-0.0702057, -0.0067411, 1.0]], ['2, k, 21', [-0.473248, -0.325918, 1.0]], ['2, k, 22', [-0.393924, -0.319957, 1.0]], ['2, k, 23', [0.246985, -0.326104, 1.0]], ['2, k, 24', [0.166086, -0.323304, 1.0]]]
[['2, k, 0', [-0.0612424, -0.540528, 1.0]], ['2, k, 1', [-0.0664134, -0.234503, 1.0]], ['2, k, 2', [-0.0708882, 0.068699, 1.0]], ['2, k, 3', [-0.0584624, 0.213632, 1.0]], ['2, k, 4', [-0.241553, -0.0308431, 1.0]], ['2, k, 5', [-0.361058, -0.182808, 1.0]], ['2, k, 6', [-0.439721, -0.301, 1.0]], ['2, k, 7', [-0.444167, -0.337482, 1.0]], ['2, k, 8', [0.103185, -0.054684, 1.0]], ['2, k, 9', [0.227932, -0.206931, 1.0]], ['2, k, 10', [0.222532, -0.297522, 1.0]], ['2, k, 11', [0.231285, -0.34442, 1.0]], ['2, k, 12', [-0.14499, -0.532914, 1.0]], ['2, k, 13', [-0.165888, -0.806114, 1.0]], ['2, k, 14', [-0.191235, -1.11295, 1.0]], ['2, k, 15', [-0.20889, -1.20149, 1.0]], ['2, k, 16', [0.0244478, -0.534433, 1.0]], ['2, k, 17', [0.0495465, -0.806445, 1.0]], ['2, k, 18', [0.0866147, -1.12168, 1.0]], ['2, k, 19', [0.10822, -1.19687, 1.0]], ['2, k, 20', [-0.0700178, -0.00682268, 1.0]], ['2, k, 21', [-0.45128, -0.358284, 1.0]], ['2, k, 22', [-0.38739, -0.348658, 1.0]], ['2, k, 23', [0.248392, -0.357813, 1.0]], ['2, k, 24', [0.157685, -0.353565, 1.0]]]
[['2, k, 0', [-0.0606272, -0.540832, 1.0]], ['2, k, 1', [-0.066256, -0.235586, 1.0]], ['2, k, 2', [-0.0721294, 0.0648261, 1.0]], ['2, k, 3', [-0.058252, 0.212898, 1.0]], ['2, k, 4', [-0.242363, -0.0335563, 1.0]], ['2, k, 5', [-0.36417, -0.197528, 1.0]], ['2, k, 6', [-0.420806, -0.34038, 1.0]], ['2, k, 7', [-0.431954, -0.363254, 1.0]], ['2, k, 8', [0.103966, -0.0554329, 1.0]], ['2, k, 9', [0.229524, -0.223662, 1.0]], ['2, k, 10', [0.249337, -0.399577, 1.0]], ['2, k, 11', [0.237405, -0.391605, 1.0]], ['2, k, 12', [-0.143556, -0.533559, 1.0]], ['2, k, 13', [-0.165703, -0.805967, 1.0]], ['2, k, 14', [-0.19119, -1.11207, 1.0]], ['2, k, 15', [-0.208939, -1.20122, 1.0]], ['2, k, 16', [0.0245675, -0.53452, 1.0]], ['2, k, 17', [0.0494854, -0.807278, 1.0]], ['2, k, 18', [0.0868658, -1.12131, 1.0]], ['2, k, 19', [0.107961, -1.19673, 1.0]], ['2, k, 20', [-0.070722, -0.00960667, 1.0]], ['2, k, 21', [-0.445183, -0.387686, 1.0]], ['2, k, 22', [-0.36592, -0.376992, 1.0]], ['2, k, 23', [0.252896, -0.397762, 1.0]], ['2, k, 24', [0.178554, -0.382493, 1.0]]]
[['2, k, 0', [-0.0596053, -0.543037, 1.0]], ['2, k, 1', [-0.0656031, -0.236423, 1.0]], ['2, k, 2', [-0.0717025, 0.0647108, 1.0]], ['2, k, 3', [-0.0579928, 0.212828, 1.0]], ['2, k, 4', [-0.243054, -0.0353663, 1.0]], ['2, k, 5', [-0.363874, -0.209687, 1.0]], ['2, k, 6', [-0.429249, -0.35192, 1.0]], ['2, k, 7', [-0.429484, -0.394302, 1.0]], ['2, k, 8', [0.104649, -0.056697, 1.0]], ['2, k, 9', [0.20239, -0.232328, 1.0]], ['2, k, 10', [0.252195, -0.361655, 1.0]], ['2, k, 11', [0.246526, -0.394817, 1.0]], ['2, k, 12', [-0.142682, -0.534986, 1.0]], ['2, k, 13', [-0.165638, -0.805745, 1.0]], ['2, k, 14', [-0.191327, -1.11225, 1.0]], ['2, k, 15', [-0.208889, -1.20117, 1.0]], ['2, k, 16', [0.0254549, -0.537327, 1.0]], ['2, k, 17', [0.0496273, -0.809521, 1.0]], ['2, k, 18', [0.0867799, -1.12098, 1.0]], ['2, k, 19', [0.107511, -1.19632, 1.0]], ['2, k, 20', [-0.0702379, -0.00984553, 1.0]], ['2, k, 21', [-0.438831, -0.414002, 1.0]], ['2, k, 22', [-0.362212, -0.401188, 1.0]], ['2, k, 23', [0.269659, -0.406791, 1.0]], ['2, k, 24', [0.217802, -0.428517, 1.0]]]
[['2, k, 0', [-0.0613518, -0.544703, 1.0]], ['2, k, 1', [-0.0659554, -0.237439, 1.0]], ['2, k, 2', [-0.0711184, 0.064, 1.0]], ['2, k, 3', [-0.0571336, 0.211884, 1.0]], ['2, k, 4', [-0.243812, -0.0368707, 1.0]], ['2, k, 5', [-0.363441, -0.223075, 1.0]], ['2, k, 6', [-0.427117, -0.377626, 1.0]], ['2, k, 7', [-0.436138, -0.41443, 1.0]], ['2, k, 8', [0.10531, -0.0576014, 1.0]], ['2, k, 9', [0.202343, -0.236768, 1.0]], ['2, k, 10', [0.257141, -0.380286, 1.0]], ['2, k, 11', [0.256399, -0.412022, 1.0]], ['2, k, 12', [-0.14407, -0.536322, 1.0]], ['2, k, 13', [-0.166043, -0.806391, 1.0]], ['2, k, 14', [-0.191387, -1.11244, 1.0]], ['2, k, 15', [-0.208883, -1.20115, 1.0]], ['2, k, 16', [0.0232688, -0.539219, 1.0]], ['2, k, 17', [0.0495304, -0.809183, 1.0]], ['2, k, 18', [0.0867346, -1.11876, 1.0]], ['2, k, 19', [0.10856, -1.19522, 1.0]], ['2, k, 20', [-0.0698699, -0.0105867, 1.0]], ['2, k, 21', [-0.446164, -0.438356, 1.0]], ['2, k, 22', [-0.372423, -0.420043, 1.0]], ['2, k, 23', [0.26577, -0.429067, 1.0]], ['2, k, 24', [0.19358, -0.418553, 1.0]]]
[['2, k, 0', [-0.0623188, -0.545791, 1.0]], ['2, k, 1', [-0.066171, -0.238213, 1.0]], ['2, k, 2', [-0.0705209, 0.0634993, 1.0]], ['2, k, 3', [-0.0570822, 0.211758, 1.0]], ['2, k, 4', [-0.244314, -0.0372881, 1.0]], ['2, k, 5', [-0.362562, -0.228402, 1.0]], ['2, k, 6', [-0.424311, -0.38709, 1.0]], ['2, k, 7', [-0.436087, -0.429585, 1.0]], ['2, k, 8', [0.105922, -0.0583319, 1.0]], ['2, k, 9', [0.203169, -0.239552, 1.0]], ['2, k, 10', [0.257613, -0.398161, 1.0]], ['2, k, 11', [0.257559, -0.429796, 1.0]], ['2, k, 12', [-0.144889, -0.537165, 1.0]], ['2, k, 13', [-0.166379, -0.807075, 1.0]], ['2, k, 14', [-0.191362, -1.11257, 1.0]], ['2, k, 15', [-0.208839, -1.20107, 1.0]], ['2, k, 16', [0.0221269, -0.540469, 1.0]], ['2, k, 17', [0.0491533, -0.807787, 1.0]], ['2, k, 18', [0.0866921, -1.11723, 1.0]], ['2, k, 19', [0.108544, -1.19475, 1.0]], ['2, k, 20', [-0.0694635, -0.011148, 1.0]], ['2, k, 21', [-0.447902, -0.45185, 1.0]], ['2, k, 22', [-0.376083, -0.435358, 1.0]], ['2, k, 23', [0.26823, -0.445802, 1.0]], ['2, k, 24', [0.221192, -0.465549, 1.0]]]
[['2, k, 0', [-0.0641136, -0.546861, 1.0]], ['2, k, 1', [-0.0670311, -0.239158, 1.0]], ['2, k, 2', [-0.070442, 0.0627053, 1.0]], ['2, k, 3', [-0.0570606, 0.211361, 1.0]], ['2, k, 4', [-0.244515, -0.0377206, 1.0]], ['2, k, 5', [-0.357782, -0.240552, 1.0]], ['2, k, 6', [-0.426087, -0.402546, 1.0]], ['2, k, 7', [-0.43858, -0.441893, 1.0]], ['2, k, 8', [0.106242, -0.0590725, 1.0]], ['2, k, 9', [0.203917, -0.244067, 1.0]], ['2, k, 10', [0.261026, -0.407306, 1.0]], ['2, k, 11', [0.260568, -0.441288, 1.0]], ['2, k, 12', [-0.146901, -0.538156, 1.0]], ['2, k, 13', [-0.166466, -0.806984, 1.0]], ['2, k, 14', [-0.19167, -1.11326, 1.0]], ['2, k, 15', [-0.208796, -1.20103, 1.0]], ['2, k, 16', [0.0205296, -0.541523, 1.0]], ['2, k, 17', [0.0488744, -0.808369, 1.0]], ['2, k, 18', [0.0867052, -1.11721, 1.0]], ['2, k, 19', [0.108079, -1.19515, 1.0]], ['2, k, 20', [-0.0695971, -0.0119809, 1.0]], ['2, k, 21', [-0.458227, -0.465143, 1.0]], ['2, k, 22', [-0.389185, -0.447364, 1.0]], ['2, k, 23', [0.27331, -0.460023, 1.0]], ['2, k, 24', [0.200008, -0.445348, 1.0]]]
[['2, k, 0', [-0.0639146, -0.547918, 1.0]], ['2, k, 1', [-0.0665611, -0.24031, 1.0]], ['2, k, 2', [-0.0695616, 0.0615037, 1.0]], ['2, k, 3', [-0.0570311, 0.210971, 1.0]], ['2, k, 4', [-0.244556, -0.0385075, 1.0]], ['2, k, 5', [-0.353415, -0.244424, 1.0]], ['2, k, 6', [-0.422175, -0.40969, 1.0]], ['2, k, 7', [-0.434256, -0.452049, 1.0]], ['2, k, 8', [0.10684, -0.0597711, 1.0]], ['2, k, 9', [0.20429, -0.247348, 1.0]], ['2, k, 10', [0.266448, -0.417431, 1.0]], ['2, k, 11', [0.265346, -0.449667, 1.0]], ['2, k, 12', [-0.146935, -0.539447, 1.0]], ['2, k, 13', [-0.166757, -0.808045, 1.0]], ['2, k, 14', [-0.192063, -1.11267, 1.0]], ['2, k, 15', [-0.208583, -1.20067, 1.0]], ['2, k, 16', [0.0209012, -0.542264, 1.0]], ['2, k, 17', [0.0490535, -0.808124, 1.0]], ['2, k, 18', [0.0866606, -1.11673, 1.0]], ['2, k, 19', [0.108308, -1.19471, 1.0]], ['2, k, 20', [-0.0688184, -0.0131795, 1.0]], ['2, k, 21', [-0.449623, -0.475235, 1.0]], ['2, k, 22', [-0.385279, -0.457967, 1.0]], ['2, k, 23', [0.280241, -0.46932, 1.0]], ['2, k, 24', [0.230782, -0.481505, 1.0]]]
[['2, k, 0', [-0.0629572, -0.548233, 1.0]], ['2, k, 1', [-0.066159, -0.24055, 1.0]], ['2, k, 2', [-0.0694231, 0.0613188, 1.0]], ['2, k, 3', [-0.0569838, 0.21068, 1.0]], ['2, k, 4', [-0.244381, -0.039771, 1.0]], ['2, k, 5', [-0.352187, -0.250973, 1.0]], ['2, k, 6', [-0.420334, -0.419563, 1.0]], ['2, k, 7', [-0.432108, -0.462289, 1.0]], ['2, k, 8', [0.107261, -0.0603241, 1.0]], ['2, k, 9', [0.204567, -0.251828, 1.0]], ['2, k, 10', [0.26642, -0.424905, 1.0]], ['2, k, 11', [0.269706, -0.457758, 1.0]], ['2, k, 12', [-0.146449, -0.539761, 1.0]], ['2, k, 13', [-0.166855, -0.808111, 1.0]], ['2, k, 14', [-0.192241, -1.11411, 1.0]], ['2, k, 15', [-0.208572, -1.20066, 1.0]], ['2, k, 16', [0.0223414, -0.542536, 1.0]], ['2, k, 17', [0.0489687, -0.808239, 1.0]], ['2, k, 18', [0.0866848, -1.11634, 1.0]], ['2, k, 19', [0.108268, -1.19461, 1.0]], ['2, k, 20', [-0.0686331, -0.0133802, 1.0]], ['2, k, 21', [-0.444399, -0.487015, 1.0]], ['2, k, 22', [-0.389879, -0.466582, 1.0]], ['2, k, 23', [0.288157, -0.477308, 1.0]], ['2, k, 24', [0.22595, -0.484038, 1.0]]]
[['2, k, 0', [-0.0619816, -0.548623, 1.0]], ['2, k, 1', [-0.0654289, -0.241178, 1.0]], ['2, k, 2', [-0.0688606, 0.0604486, 1.0]], ['2, k, 3', [-0.057044, 0.210237, 1.0]], ['2, k, 4', [-0.244501, -0.0411923, 1.0]], ['2, k, 5', [-0.351103, -0.252282, 1.0]], ['2, k, 6', [-0.420509, -0.428063, 1.0]], ['2, k, 7', [-0.430417, -0.468434, 1.0]], ['2, k, 8', [0.107769, -0.0608764, 1.0]], ['2, k, 9', [0.204833, -0.254389, 1.0]], ['2, k, 10', [0.269987, -0.429077, 1.0]], ['2, k, 11', [0.270892, -0.464633, 1.0]], ['2, k, 12', [-0.146073, -0.540415, 1.0]], ['2, k, 13', [-0.164149, -0.807828, 1.0]], ['2, k, 14', [-0.192313, -1.11407, 1.0]], ['2, k, 15', [-0.208575, -1.2008, 1.0]], ['2, k, 16', [0.0239738, -0.542616, 1.0]], ['2, k, 17', [0.0490462, -0.810299, 1.0]], ['2, k, 18', [0.0867365, -1.11648, 1.0]], ['2, k, 19', [0.108232, -1.19456, 1.0]], ['2, k, 20', [-0.0680346, -0.0141939, 1.0]], ['2, k, 21', [-0.446081, -0.49556, 1.0]], ['2, k, 22', [-0.382301, -0.474476, 1.0]], ['2, k, 23', [0.288871, -0.483559, 1.0]], ['2, k, 24', [0.225993, -0.479708, 1.0]]]
[['2, k, 0', [-0.0621228, -0.548909, 1.0]], ['2, k, 1', [-0.0655011, -0.241419, 1.0]], ['2, k, 2', [-0.0687841, 0.060138, 1.0]], ['2, k, 3', [-0.057028, 0.210369, 1.0]], ['2, k, 4', [-0.244802, -0.0419325, 1.0]], ['2, k, 5', [-0.35131, -0.254739, 1.0]], ['2, k, 6', [-0.418894, -0.432654, 1.0]], ['2, k, 7', [-0.428426, -0.475173, 1.0]], ['2, k, 8', [0.108342, -0.0615434, 1.0]], ['2, k, 9', [0.205129, -0.258664, 1.0]], ['2, k, 10', [0.273832, -0.43385, 1.0]], ['2, k, 11', [0.271383, -0.469526, 1.0]], ['2, k, 12', [-0.146613, -0.541338, 1.0]], ['2, k, 13', [-0.164592, -0.808158, 1.0]], ['2, k, 14', [-0.192338, -1.11417, 1.0]], ['2, k, 15', [-0.208546, -1.20075, 1.0]], ['2, k, 16', [0.0239728, -0.54263, 1.0]], ['2, k, 17', [0.0486432, -0.811865, 1.0]], ['2, k, 18', [0.0865655, -1.11609, 1.0]], ['2, k, 19', [0.10826, -1.19388, 1.0]], ['2, k, 20', [-0.0680159, -0.0144917, 1.0]], ['2, k, 21', [-0.442172, -0.500936, 1.0]], ['2, k, 22', [-0.379496, -0.479611, 1.0]], ['2, k, 23', [0.291328, -0.489228, 1.0]], ['2, k, 24', [0.229122, -0.498926, 1.0]]]
[['2, k, 0', [-0.0642093, -0.549167, 1.0]], ['2, k, 1', [-0.0659705, -0.241563, 1.0]], ['2, k, 2', [-0.0689079, 0.0598956, 1.0]], ['2, k, 3', [-0.0569683, 0.209803, 1.0]], ['2, k, 4', [-0.244813, -0.0419504, 1.0]], ['2, k, 5', [-0.349021, -0.256547, 1.0]], ['2, k, 6', [-0.418211, -0.436216, 1.0]], ['2, k, 7', [-0.427509, -0.478914, 1.0]], ['2, k, 8', [0.108735, -0.0626393, 1.0]], ['2, k, 9', [0.20507, -0.26145, 1.0]], ['2, k, 10', [0.274602, -0.438446, 1.0]], ['2, k, 11', [0.272586, -0.473831, 1.0]], ['2, k, 12', [-0.148401, -0.540281, 1.0]], ['2, k, 13', [-0.164978, -0.80839, 1.0]], ['2, k, 14', [-0.192529, -1.11442, 1.0]], ['2, k, 15', [-0.208411, -1.20068, 1.0]], ['2, k, 16', [0.0211875, -0.544869, 1.0]], ['2, k, 17', [0.0486486, -0.812023, 1.0]], ['2, k, 18', [0.0864746, -1.11645, 1.0]], ['2, k, 19', [0.108098, -1.19411, 1.0]], ['2, k, 20', [-0.0682117, -0.0146698, 1.0]], ['2, k, 21', [-0.446218, -0.507515, 1.0]], ['2, k, 22', [-0.384184, -0.486172, 1.0]], ['2, k, 23', [0.290598, -0.495022, 1.0]], ['2, k, 24', [0.228403, -0.498488, 1.0]]]
[['2, k, 0', [-0.0649988, -0.549481, 1.0]], ['2, k, 1', [-0.0660779, -0.241622, 1.0]], ['2, k, 2', [-0.068733, 0.059823, 1.0]], ['2, k, 3', [-0.0570093, 0.209664, 1.0]], ['2, k, 4', [-0.245154, -0.04265, 1.0]], ['2, k, 5', [-0.349972, -0.261544, 1.0]], ['2, k, 6', [-0.418193, -0.442237, 1.0]], ['2, k, 7', [-0.42664, -0.484393, 1.0]], ['2, k, 8', [0.109024, -0.0630824, 1.0]], ['2, k, 9', [0.204732, -0.26444, 1.0]], ['2, k, 10', [0.270736, -0.44357, 1.0]], ['2, k, 11', [0.265883, -0.464292, 1.0]], ['2, k, 12', [-0.149373, -0.53946, 1.0]], ['2, k, 13', [-0.165106, -0.808463, 1.0]], ['2, k, 14', [-0.19262, -1.1144, 1.0]], ['2, k, 15', [-0.208357, -1.20063, 1.0]], ['2, k, 16', [0.0206608, -0.546079, 1.0]], ['2, k, 17', [0.0484271, -0.813462, 1.0]], ['2, k, 18', [0.086613, -1.11744, 1.0]], ['2, k, 19', [0.107963, -1.19456, 1.0]], ['2, k, 20', [-0.0681718, -0.0147398, 1.0]], ['2, k, 21', [-0.439592, -0.511703, 1.0]], ['2, k, 22', [-0.383657, -0.489105, 1.0]], ['2, k, 23', [0.290045, -0.493499, 1.0]], ['2, k, 24', [0.231477, -0.476885, 1.0]]]
[['2, k, 0', [-0.0665168, -0.549115, 1.0]], ['2, k, 1', [-0.066474, -0.241601, 1.0]], ['2, k, 2', [-0.0687409, 0.0597711, 1.0]], ['2, k, 3', [-0.0567783, 0.20942, 1.0]], ['2, k, 4', [-0.245256, -0.0425004, 1.0]], ['2, k, 5', [-0.349953, -0.264105, 1.0]], ['2, k, 6', [-0.418904, -0.446107, 1.0]], ['2, k, 7', [-0.425559, -0.485296, 1.0]], ['2, k, 8', [0.109209, -0.0633573, 1.0]], ['2, k, 9', [0.204502, -0.265693, 1.0]], ['2, k, 10', [0.271245, -0.445402, 1.0]], ['2, k, 11', [0.269437, -0.464709, 1.0]], ['2, k, 12', [-0.150781, -0.538163, 1.0]], ['2, k, 13', [-0.165192, -0.809848, 1.0]], ['2, k, 14', [-0.192605, -1.11366, 1.0]], ['2, k, 15', [-0.208336, -1.20055, 1.0]], ['2, k, 16', [0.0191914, -0.546466, 1.0]], ['2, k, 17', [0.0481604, -0.813997, 1.0]], ['2, k, 18', [0.0866369, -1.11732, 1.0]], ['2, k, 19', [0.108307, -1.19426, 1.0]], ['2, k, 20', [-0.0682572, -0.0147644, 1.0]], ['2, k, 21', [-0.443419, -0.511449, 1.0]], ['2, k, 22', [-0.376638, -0.492212, 1.0]], ['2, k, 23', [0.288111, -0.498926, 1.0]], ['2, k, 24', [0.213398, -0.482777, 1.0]]]
