[['2, k, 0', [-0.317888, -0.703654, 1.0]], ['2, k, 1', [-0.366606, -0.417615, 1.0]], ['2, k, 2', [-0.412731, -0.135918, 1.0]], ['2, k, 3', [-0.413817, 0.011871, 1.0]], ['2, k, 4', [-0.539296, -0.23647, 1.0]], ['2, k, 5', [-0.618378, -0.393963, 1.0]], ['2, k, 6', [-0.640297, -0.422596, 1.0]], ['2, k, 7', [-0.630311, -0.458511, 1.0]], ['2, k, 8', [-0.23732, -0.232225, 1.0]], ['2, k, 9', [-0.115647, -0.375111, 1.0]], ['2, k, 10', [-0.0110807, -0.435103, 1.0]], ['2, k, 11', [0.0277838, -0.482807, 1.0]], ['2, k, 12', [-0.382847, -0.696301, 1.0]], ['2, k, 13', [-0.604539, -0.304056, 1.0]], ['2, k, 14', [-0.402156, -0.604099, 1.0]], ['2, k, 15', [-0.349837, -0.618065, 1.0]], ['2, k, 16', [-0.245434, -0.694429, 1.0]], ['2, k, 17', [-0.148112, -0.273449, 1.0]], ['2, k, 18', [-0.226924, -0.681884, 1.0]], ['2, k, 19', [-0.279137, -0.749265, 1.0]], ['2, k, 20', [-0.401626, -0.205825, 1.0]], ['2, k, 21', [-0.624685, -0.464416, 1.0]], ['2, k, 22', [-0.565808, -0.464497, 1.0]], ['2, k, 23', [0.056264, -0.494755, 1.0]], ['2, k, 24', [0.0801717, -0.476739, 1.0]]]
[['2, k, 0', [-0.38224, -0.497395, 1.0]], ['2, k, 1', [-0.396765, -0.301706, 1.0]], ['2, k, 2', [-0.408013, -0.105127, 1.0]], ['2, k, 3', [-0.412754, 0.0187425, 1.0]], ['2, k, 4', [-0.543123, -0.182416, 1.0]], ['2, k, 5', [-0.674139, -0.0255138, 1.0]], ['2, k, 6', [-0.71337, 0.15869, 1.0]], ['2, k, 7', [-0.717758, 0.205237, 1.0]], ['2, k, 8', [-0.23294, -0.146666, 1.0]], ['2, k, 9', [-0.116812, 0.0127619, 1.0]], ['2, k, 10', [-0.0550739, 0.21694, 1.0]], ['2, k, 11', [-0.0484682, 0.293392, 1.0]], ['2, k, 12', [-0.453732, -0.49703, 1.0]], ['2, k, 13', [-0.416239, -0.436602, 1.0]], ['2, k, 14', [-0.498019, -0.578084, 1.0]], ['2, k, 15', [-0.459073, -0.685546, 1.0]], ['2, k, 16', [-0.303251, -0.488316, 1.0]], ['2, k, 17', [-0.372228, -0.583675, 1.0]], ['2, k, 18', [-0.224432, -0.802086, 1.0]], ['2, k, 19', [-0.153421, -0.844318, 1.0]], ['2, k, 20', [-0.405635, -0.154013, 1.0]], ['2, k, 21', [-0.717752, 0.253704, 1.0]], ['2, k, 22', [-0.653002, 0.224961, 1.0]], ['2, k, 23', [-0.0349782, 0.338415, 1.0]], ['2, k, 24', [-0.109081, 0.307853, 1.0]]]
[['2, k, 0', [-0.388046, -0.493299, 1.0]], ['2, k, 1', [-0.397308, -0.301017, 1.0]], ['2, k, 2', [-0.407375, -0.105559, 1.0]], ['2, k, 3', [-0.41265, 0.0188961, 1.0]], ['2, k, 4', [-0.545689, -0.178452, 1.0]], ['2, k, 5', [-0.684285, -0.0255444, 1.0]], ['2, k, 6', [-0.719545, 0.169708, 1.0]], ['2, k, 7', [-0.721208, 0.226105, 1.0]], ['2, k, 8', [-0.232992, -0.143023, 1.0]], ['2, k, 9', [-0.117887, 0.0124842, 1.0]], ['2, k, 10', [-0.0714823, 0.229681, 1.0]], ['2, k, 11', [-0.0745837, 0.284551, 1.0]], ['2, k, 12', [-0.45954, -0.491948, 1.0]], ['2, k, 13', [-0.423543, -0.415903, 1.0]], ['2, k, 14', [-0.497793, -0.578007, 1.0]], ['2, k, 15', [-0.458323, -0.685584, 1.0]], ['2, k, 16', [-0.309436, -0.485368, 1.0]], ['2, k, 17', [-0.362322, -0.569055, 1.0]], ['2, k, 18', [-0.217556, -0.78994, 1.0]], ['2, k, 19', [-0.148632, -0.83347, 1.0]], ['2, k, 20', [-0.40542, -0.154083, 1.0]], ['2, k, 21', [-0.705871, 0.281084, 1.0]], ['2, k, 22', [-0.657475, 0.245439, 1.0]], ['2, k, 23', [-0.11688, 0.335, 1.0]], ['2, k, 24', [-0.152536, 0.321768, 1.0]]]
[['2, k, 0', [-0.384315, -0.488796, 1.0]], ['2, k, 1', [-0.395383, -0.298424, 1.0]], ['2, k, 2', [-0.406105, -0.10541, 1.0]], ['2, k, 3', [-0.412698, 0.0195961, 1.0]], ['2, k, 4', [-0.547438, -0.174339, 1.0]], ['2, k, 5', [-0.680682, -0.0170554, 1.0]], ['2, k, 6', [-0.718354, 0.176663, 1.0]], ['2, k, 7', [-0.726107, 0.235966, 1.0]], ['2, k, 8', [-0.233613, -0.139806, 1.0]], ['2, k, 9', [-0.118835, 0.010799, 1.0]], ['2, k, 10', [-0.0651547, 0.22943, 1.0]], ['2, k, 11', [-0.059442, 0.321553, 1.0]], ['2, k, 12', [-0.455411, -0.48845, 1.0]], ['2, k, 13', [-0.417625, -0.414011, 1.0]], ['2, k, 14', [-0.533813, -0.565453, 1.0]], ['2, k, 15', [-0.47494, -0.665076, 1.0]], ['2, k, 16', [-0.306261, -0.480162, 1.0]], ['2, k, 17', [-0.366771, -0.574342, 1.0]], ['2, k, 18', [-0.22225, -0.795449, 1.0]], ['2, k, 19', [-0.152988, -0.839242, 1.0]], ['2, k, 20', [-0.403919, -0.153441, 1.0]], ['2, k, 21', [-0.721264, 0.288812, 1.0]], ['2, k, 22', [-0.666317, 0.255411, 1.0]], ['2, k, 23', [-0.0528474, 0.373608, 1.0]], ['2, k, 24', [-0.117496, 0.33202, 1.0]]]
[['2, k, 0', [-0.384288, -0.488132, 1.0]], ['2, k, 1', [-0.39516, -0.298131, 1.0]], ['2, k, 2', [-0.405114, -0.106436, 1.0]], ['2, k, 3', [-0.412593, 0.0198122, 1.0]], ['2, k, 4', [-0.550112, -0.170937, 1.0]], ['2, k, 5', [-0.680748, -0.014525, 1.0]], ['2, k, 6', [-0.721608, 0.184121, 1.0]], ['2, k, 7', [-0.729713, 0.243866, 1.0]], ['2, k, 8', [-0.233465, -0.137406, 1.0]], ['2, k, 9', [-0.111745, 0.0570885, 1.0]], ['2, k, 10', [-0.0634523, 0.24634, 1.0]], ['2, k, 11', [-0.0643285, 0.326896, 1.0]], ['2, k, 12', [-0.454829, -0.48742, 1.0]], ['2, k, 13', [-0.410175, -0.41244, 1.0]], ['2, k, 14', [-0.530861, -0.562789, 1.0]], ['2, k, 15', [-0.472686, -0.662948, 1.0]], ['2, k, 16', [-0.306609, -0.479642, 1.0]], ['2, k, 17', [-0.364001, -0.579682, 1.0]], ['2, k, 18', [-0.21874, -0.798068, 1.0]], ['2, k, 19', [-0.148384, -0.842559, 1.0]], ['2, k, 20', [-0.403143, -0.153983, 1.0]], ['2, k, 21', [-0.713932, 0.301404, 1.0]], ['2, k, 22', [-0.663626, 0.264903, 1.0]], ['2, k, 23', [-0.0535334, 0.375248, 1.0]], ['2, k, 24', [-0.120774, 0.338406, 1.0]]]
[['2, k, 0', [-0.384673, -0.487866, 1.0]], ['2, k, 1', [-0.395173, -0.297965, 1.0]], ['2, k, 2', [-0.404813, -0.106504, 1.0]], ['2, k, 3', [-0.412596, 0.0201694, 1.0]], ['2, k, 4', [-0.55332, -0.168609, 1.0]], ['2, k, 5', [-0.683291, -0.00961731, 1.0]], ['2, k, 6', [-0.724461, 0.187323, 1.0]], ['2, k, 7', [-0.733636, 0.246658, 1.0]], ['2, k, 8', [-0.232606, -0.136316, 1.0]], ['2, k, 9', [-0.114637, 0.0116823, 1.0]], ['2, k, 10', [-0.0733984, 0.233634, 1.0]], ['2, k, 11', [-0.0693235, 0.322972, 1.0]], ['2, k, 12', [-0.454877, -0.4874, 1.0]], ['2, k, 13', [-0.417139, -0.480039, 1.0]], ['2, k, 14', [-0.531728, -0.569032, 1.0]], ['2, k, 15', [-0.473467, -0.669593, 1.0]], ['2, k, 16', [-0.307845, -0.478869, 1.0]], ['2, k, 17', [-0.364336, -0.58118, 1.0]], ['2, k, 18', [-0.215157, -0.797369, 1.0]], ['2, k, 19', [-0.144252, -0.840382, 1.0]], ['2, k, 20', [-0.402952, -0.153988, 1.0]], ['2, k, 21', [-0.721678, 0.302024, 1.0]], ['2, k, 22', [-0.672923, 0.267419, 1.0]], ['2, k, 23', [-0.0647767, 0.378186, 1.0]], ['2, k, 24', [-0.122073, 0.332703, 1.0]]]
[['2, k, 0', [-0.385774, -0.485898, 1.0]], ['2, k, 1', [-0.394897, -0.296858, 1.0]], ['2, k, 2', [-0.403793, -0.106516, 1.0]], ['2, k, 3', [-0.41261, 0.0205753, 1.0]], ['2, k, 4', [-0.554776, -0.167268, 1.0]], ['2, k, 5', [-0.687116, -0.00486228, 1.0]], ['2, k, 6', [-0.727346, 0.187951, 1.0]], ['2, k, 7', [-0.738205, 0.246538, 1.0]], ['2, k, 8', [-0.232606, -0.136, 1.0]], ['2, k, 9', [-0.114923, 0.0101935, 1.0]], ['2, k, 10', [-0.072964, 0.233407, 1.0]], ['2, k, 11', [-0.0704512, 0.32233, 1.0]], ['2, k, 12', [-0.455183, -0.486229, 1.0]], ['2, k, 13', [-0.416785, -0.479785, 1.0]], ['2, k, 14', [-0.494467, -0.574852, 1.0]], ['2, k, 15', [-0.454147, -0.68256, 1.0]], ['2, k, 16', [-0.309731, -0.476332, 1.0]], ['2, k, 17', [-0.363134, -0.588292, 1.0]], ['2, k, 18', [-0.21411, -0.803207, 1.0]], ['2, k, 19', [-0.14214, -0.847049, 1.0]], ['2, k, 20', [-0.402019, -0.153806, 1.0]], ['2, k, 21', [-0.730495, 0.302718, 1.0]], ['2, k, 22', [-0.671704, 0.271795, 1.0]], ['2, k, 23', [-0.0735636, 0.380769, 1.0]], ['2, k, 24', [-0.104563, 0.346003, 1.0]]]
[['2, k, 0', [-0.385859, -0.485642, 1.0]], ['2, k, 1', [-0.39486, -0.296493, 1.0]], ['2, k, 2', [-0.403419, -0.106598, 1.0]], ['2, k, 3', [-0.412611, 0.0208723, 1.0]], ['2, k, 4', [-0.556495, -0.165982, 1.0]], ['2, k, 5', [-0.68868, -0.00520229, 1.0]], ['2, k, 6', [-0.72895, 0.190203, 1.0]], ['2, k, 7', [-0.741204, 0.247654, 1.0]], ['2, k, 8', [-0.232367, -0.136032, 1.0]], ['2, k, 9', [-0.114509, 0.00685327, 1.0]], ['2, k, 10', [-0.0728058, 0.230362, 1.0]], ['2, k, 11', [-0.0732714, 0.316449, 1.0]], ['2, k, 12', [-0.455038, -0.486102, 1.0]], ['2, k, 13', [-0.416397, -0.479963, 1.0]], ['2, k, 14', [-0.494144, -0.574597, 1.0]], ['2, k, 15', [-0.45195, -0.681651, 1.0]], ['2, k, 16', [-0.309993, -0.475986, 1.0]], ['2, k, 17', [-0.363413, -0.589061, 1.0]], ['2, k, 18', [-0.213487, -0.801534, 1.0]], ['2, k, 19', [-0.140674, -0.845894, 1.0]], ['2, k, 20', [-0.401698, -0.153772, 1.0]], ['2, k, 21', [-0.729382, 0.30633, 1.0]], ['2, k, 22', [-0.677888, 0.272818, 1.0]], ['2, k, 23', [-0.0725738, 0.376717, 1.0]], ['2, k, 24', [-0.119194, 0.342101, 1.0]]]
[['2, k, 0', [-0.383272, -0.484713, 1.0]], ['2, k, 1', [-0.394026, -0.296039, 1.0]], ['2, k, 2', [-0.403341, -0.106712, 1.0]], ['2, k, 3', [-0.412499, 0.0208775, 1.0]], ['2, k, 4', [-0.558195, -0.16461, 1.0]], ['2, k, 5', [-0.691535, -0.00353982, 1.0]], ['2, k, 6', [-0.730263, 0.191655, 1.0]], ['2, k, 7', [-0.741188, 0.248607, 1.0]], ['2, k, 8', [-0.231503, -0.136529, 1.0]], ['2, k, 9', [-0.112833, 0.0062542, 1.0]], ['2, k, 10', [-0.0719244, 0.230362, 1.0]], ['2, k, 11', [-0.074932, 0.316168, 1.0]], ['2, k, 12', [-0.451608, -0.485813, 1.0]], ['2, k, 13', [-0.415491, -0.479567, 1.0]], ['2, k, 14', [-0.516825, -0.621505, 1.0]], ['2, k, 15', [-0.447592, -0.714488, 1.0]], ['2, k, 16', [-0.308133, -0.474589, 1.0]], ['2, k, 17', [-0.366541, -0.592475, 1.0]], ['2, k, 18', [-0.216328, -0.806225, 1.0]], ['2, k, 19', [-0.143618, -0.850039, 1.0]], ['2, k, 20', [-0.401478, -0.153826, 1.0]], ['2, k, 21', [-0.732771, 0.305474, 1.0]], ['2, k, 22', [-0.687552, 0.271753, 1.0]], ['2, k, 23', [-0.0782874, 0.374533, 1.0]], ['2, k, 24', [-0.103817, 0.32818, 1.0]]]
[['2, k, 0', [-0.380767, -0.482635, 1.0]], ['2, k, 1', [-0.392789, -0.29504, 1.0]], ['2, k, 2', [-0.403024, -0.106818, 1.0]], ['2, k, 3', [-0.412327, 0.0214015, 1.0]], ['2, k, 4', [-0.559953, -0.164006, 1.0]], ['2, k, 5', [-0.69301, -0.00194153, 1.0]], ['2, k, 6', [-0.732176, 0.192226, 1.0]], ['2, k, 7', [-0.744294, 0.249457, 1.0]], ['2, k, 8', [-0.230973, -0.137132, 1.0]], ['2, k, 9', [-0.11032, 0.00348352, 1.0]], ['2, k, 10', [-0.0716067, 0.228118, 1.0]], ['2, k, 11', [-0.0786741, 0.315665, 1.0]], ['2, k, 12', [-0.44966, -0.484144, 1.0]], ['2, k, 13', [-0.414185, -0.474246, 1.0]], ['2, k, 14', [-0.514371, -0.622224, 1.0]], ['2, k, 15', [-0.446611, -0.715479, 1.0]], ['2, k, 16', [-0.305106, -0.472281, 1.0]], ['2, k, 17', [-0.371162, -0.597632, 1.0]], ['2, k, 18', [-0.22093, -0.811153, 1.0]], ['2, k, 19', [-0.242871, -0.719092, 1.0]], ['2, k, 20', [-0.400943, -0.153756, 1.0]], ['2, k, 21', [-0.734665, 0.306255, 1.0]], ['2, k, 22', [-0.680612, 0.273185, 1.0]], ['2, k, 23', [-0.0853986, 0.372362, 1.0]], ['2, k, 24', [-0.133532, 0.329449, 1.0]]]
[['2, k, 0', [-0.38151, -0.481945, 1.0]], ['2, k, 1', [-0.392732, -0.294949, 1.0]], ['2, k, 2', [-0.402152, -0.107774, 1.0]], ['2, k, 3', [-0.412451, 0.0215357, 1.0]], ['2, k, 4', [-0.560634, -0.163601, 1.0]], ['2, k, 5', [-0.69506, -0.000767865, 1.0]], ['2, k, 6', [-0.734535, 0.192248, 1.0]], ['2, k, 7', [-0.744952, 0.248128, 1.0]], ['2, k, 8', [-0.230305, -0.137306, 1.0]], ['2, k, 9', [-0.108172, -0.000712575, 1.0]], ['2, k, 10', [-0.0716041, 0.224297, 1.0]], ['2, k, 11', [-0.0786802, 0.308378, 1.0]], ['2, k, 12', [-0.45053, -0.483376, 1.0]], ['2, k, 13', [-0.50599, -0.485788, 1.0]], ['2, k, 14', [-0.49215, -0.579478, 1.0]], ['2, k, 15', [-0.45142, -0.686764, 1.0]], ['2, k, 16', [-0.305748, -0.471687, 1.0]], ['2, k, 17', [-0.371679, -0.599514, 1.0]], ['2, k, 18', [-0.220056, -0.812425, 1.0]], ['2, k, 19', [-0.24203, -0.720921, 1.0]], ['2, k, 20', [-0.400309, -0.154343, 1.0]], ['2, k, 21', [-0.722104, 0.307988, 1.0]], ['2, k, 22', [-0.679691, 0.271322, 1.0]], ['2, k, 23', [-0.0934739, 0.372305, 1.0]], ['2, k, 24', [-0.110978, 0.338204, 1.0]]]
[['2, k, 0', [-0.381817, -0.481564, 1.0]], ['2, k, 1', [-0.392784, -0.294712, 1.0]], ['2, k, 2', [-0.401931, -0.107901, 1.0]], ['2, k, 3', [-0.412168, 0.0220515, 1.0]], ['2, k, 4', [-0.561236, -0.163015, 1.0]], ['2, k, 5', [-0.69674, -0.000852886, 1.0]], ['2, k, 6', [-0.735206, 0.192076, 1.0]], ['2, k, 7', [-0.746451, 0.2501, 1.0]], ['2, k, 8', [-0.23006, -0.137503, 1.0]], ['2, k, 9', [-0.107817, -0.00278559, 1.0]], ['2, k, 10', [-0.0724152, 0.222476, 1.0]], ['2, k, 11', [-0.0783027, 0.308342, 1.0]], ['2, k, 12', [-0.451377, -0.481832, 1.0]], ['2, k, 13', [-0.540019, -0.437347, 1.0]], ['2, k, 14', [-0.496957, -0.581225, 1.0]], ['2, k, 15', [-0.454423, -0.687285, 1.0]], ['2, k, 16', [-0.305857, -0.471696, 1.0]], ['2, k, 17', [-0.372687, -0.579904, 1.0]], ['2, k, 18', [-0.226926, -0.801242, 1.0]], ['2, k, 19', [-0.157142, -0.845228, 1.0]], ['2, k, 20', [-0.400141, -0.154332, 1.0]], ['2, k, 21', [-0.74078, 0.307448, 1.0]], ['2, k, 22', [-0.678563, 0.272202, 1.0]], ['2, k, 23', [-0.0786702, 0.364332, 1.0]], ['2, k, 24', [-0.13803, 0.321078, 1.0]]]
[['2, k, 0', [-0.381092, -0.481056, 1.0]], ['2, k, 1', [-0.392102, -0.294536, 1.0]], ['2, k, 2', [-0.401381, -0.108453, 1.0]], ['2, k, 3', [-0.412093, 0.0220498, 1.0]], ['2, k, 4', [-0.561704, -0.162812, 1.0]], ['2, k, 5', [-0.697717, -0.00155425, 1.0]], ['2, k, 6', [-0.735654, 0.190771, 1.0]], ['2, k, 7', [-0.746202, 0.248259, 1.0]], ['2, k, 8', [-0.229354, -0.137705, 1.0]], ['2, k, 9', [-0.107281, -0.00356511, 1.0]], ['2, k, 10', [-0.0726356, 0.22183, 1.0]], ['2, k, 11', [-0.0772906, 0.306118, 1.0]], ['2, k, 12', [-0.450728, -0.481153, 1.0]], ['2, k, 13', [-0.539077, -0.437758, 1.0]], ['2, k, 14', [-0.496915, -0.581669, 1.0]], ['2, k, 15', [-0.452983, -0.687324, 1.0]], ['2, k, 16', [-0.304706, -0.471458, 1.0]], ['2, k, 17', [-0.375361, -0.588227, 1.0]], ['2, k, 18', [-0.226791, -0.805672, 1.0]], ['2, k, 19', [-0.155422, -0.849465, 1.0]], ['2, k, 20', [-0.399505, -0.154701, 1.0]], ['2, k, 21', [-0.738786, 0.306451, 1.0]], ['2, k, 22', [-0.686315, 0.272378, 1.0]], ['2, k, 23', [-0.08253, 0.359235, 1.0]], ['2, k, 24', [-0.137557, 0.319978, 1.0]]]
[['2, k, 0', [-0.381269, -0.48083, 1.0]], ['2, k, 1', [-0.392278, -0.29427, 1.0]], ['2, k, 2', [-0.401572, -0.108364, 1.0]], ['2, k, 3', [-0.411749, 0.0226871, 1.0]], ['2, k, 4', [-0.561912, -0.162997, 1.0]], ['2, k, 5', [-0.697966, -0.00299866, 1.0]], ['2, k, 6', [-0.735771, 0.190671, 1.0]], ['2, k, 7', [-0.745113, 0.24896, 1.0]], ['2, k, 8', [-0.229233, -0.137805, 1.0]], ['2, k, 9', [-0.106659, -0.00448996, 1.0]], ['2, k, 10', [-0.0726988, 0.220993, 1.0]], ['2, k, 11', [-0.0776696, 0.308198, 1.0]], ['2, k, 12', [-0.451114, -0.480534, 1.0]], ['2, k, 13', [-0.539063, -0.437902, 1.0]], ['2, k, 14', [-0.391572, -0.612043, 1.0]], ['2, k, 15', [-0.422764, -0.71539, 1.0]], ['2, k, 16', [-0.3048, -0.47145, 1.0]], ['2, k, 17', [-0.375343, -0.591058, 1.0]], ['2, k, 18', [-0.225611, -0.806481, 1.0]], ['2, k, 19', [-0.153548, -0.850411, 1.0]], ['2, k, 20', [-0.399672, -0.154562, 1.0]], ['2, k, 21', [-0.737727, 0.304885, 1.0]], ['2, k, 22', [-0.685201, 0.27396, 1.0]], ['2, k, 23', [-0.0850098, 0.36249, 1.0]], ['2, k, 24', [-0.141467, 0.319809, 1.0]]]
[['2, k, 0', [-0.382482, -0.480323, 1.0]], ['2, k, 1', [-0.392417, -0.294118, 1.0]], ['2, k, 2', [-0.401448, -0.108325, 1.0]], ['2, k, 3', [-0.411294, 0.0229502, 1.0]], ['2, k, 4', [-0.562055, -0.16298, 1.0]], ['2, k, 5', [-0.69899, -0.00372669, 1.0]], ['2, k, 6', [-0.735712, 0.190201, 1.0]], ['2, k, 7', [-0.744379, 0.247545, 1.0]], ['2, k, 8', [-0.228488, -0.13799, 1.0]], ['2, k, 9', [-0.103053, -0.00313294, 1.0]], ['2, k, 10', [-0.0720281, 0.222767, 1.0]], ['2, k, 11', [-0.0770283, 0.304483, 1.0]], ['2, k, 12', [-0.452576, -0.479365, 1.0]], ['2, k, 13', [-0.538681, -0.438147, 1.0]], ['2, k, 14', [-0.391924, -0.61215, 1.0]], ['2, k, 15', [-0.42302, -0.715561, 1.0]], ['2, k, 16', [-0.305775, -0.471614, 1.0]], ['2, k, 17', [-0.373354, -0.593428, 1.0]], ['2, k, 18', [-0.223631, -0.808277, 1.0]], ['2, k, 19', [-0.151493, -0.852325, 1.0]], ['2, k, 20', [-0.399621, -0.154511, 1.0]], ['2, k, 21', [-0.739468, 0.297923, 1.0]], ['2, k, 22', [-0.682067, 0.272647, 1.0]], ['2, k, 23', [-0.0856726, 0.358036, 1.0]], ['2, k, 24', [-0.141171, 0.319149, 1.0]]]
[['2, k, 0', [-0.383591, -0.480529, 1.0]], ['2, k, 1', [-0.393172, -0.294532, 1.0]], ['2, k, 2', [-0.40222, -0.109481, 1.0]], ['2, k, 3', [-0.410346, 0.0223109, 1.0]], ['2, k, 4', [-0.562147, -0.163071, 1.0]], ['2, k, 5', [-0.699477, -0.00500517, 1.0]], ['2, k, 6', [-0.735592, 0.189512, 1.0]], ['2, k, 7', [-0.742213, 0.245583, 1.0]], ['2, k, 8', [-0.228462, -0.137958, 1.0]], ['2, k, 9', [-0.102811, -0.0034938, 1.0]], ['2, k, 10', [-0.0719916, 0.22244, 1.0]], ['2, k, 11', [-0.0734895, 0.304409, 1.0]], ['2, k, 12', [-0.453502, -0.479577, 1.0]], ['2, k, 13', [-0.538202, -0.438614, 1.0]], ['2, k, 14', [-0.392407, -0.612635, 1.0]], ['2, k, 15', [-0.423455, -0.716327, 1.0]], ['2, k, 16', [-0.307274, -0.472067, 1.0]], ['2, k, 17', [-0.368448, -0.589104, 1.0]], ['2, k, 18', [-0.222595, -0.809072, 1.0]], ['2, k, 19', [-0.152828, -0.853607, 1.0]], ['2, k, 20', [-0.40034, -0.155424, 1.0]], ['2, k, 21', [-0.743288, 0.297912, 1.0]], ['2, k, 22', [-0.681328, 0.269549, 1.0]], ['2, k, 23', [-0.0792412, 0.357678, 1.0]], ['2, k, 24', [-0.132825, 0.318204, 1.0]]]
[['2, k, 0', [-0.383593, -0.480488, 1.0]], ['2, k, 1', [-0.393156, -0.294549, 1.0]], ['2, k, 2', [-0.402039, -0.109823, 1.0]], ['2, k, 3', [-0.410036, 0.021767, 1.0]], ['2, k, 4', [-0.562167, -0.163286, 1.0]], ['2, k, 5', [-0.699915, -0.0064673, 1.0]], ['2, k, 6', [-0.735404, 0.187646, 1.0]], ['2, k, 7', [-0.741309, 0.240641, 1.0]], ['2, k, 8', [-0.228348, -0.137626, 1.0]], ['2, k, 9', [-0.100603, -0.00339777, 1.0]], ['2, k, 10', [-0.0704893, 0.222595, 1.0]], ['2, k, 11', [-0.073091, 0.305494, 1.0]], ['2, k, 12', [-0.453356, -0.479571, 1.0]], ['2, k, 13', [-0.537364, -0.439133, 1.0]], ['2, k, 14', [-0.49711, -0.58185, 1.0]], ['2, k, 15', [-0.453404, -0.68788, 1.0]], ['2, k, 16', [-0.307403, -0.471931, 1.0]], ['2, k, 17', [-0.357025, -0.588727, 1.0]], ['2, k, 18', [-0.216151, -0.812339, 1.0]], ['2, k, 19', [-0.147876, -0.858494, 1.0]], ['2, k, 20', [-0.4002, -0.155665, 1.0]], ['2, k, 21', [-0.742872, 0.294899, 1.0]], ['2, k, 22', [-0.677469, 0.261712, 1.0]], ['2, k, 23', [-0.0728266, 0.354758, 1.0]], ['2, k, 24', [-0.128671, 0.317758, 1.0]]]
[['2, k, 0', [-0.383586, -0.480456, 1.0]], ['2, k, 1', [-0.393262, -0.294474, 1.0]], ['2, k, 2', [-0.402362, -0.1099, 1.0]], ['2, k, 3', [-0.409917, 0.0214848, 1.0]], ['2, k, 4', [-0.562407, -0.163272, 1.0]], ['2, k, 5', [-0.700176, -0.00827454, 1.0]], ['2, k, 6', [-0.734269, 0.182267, 1.0]], ['2, k, 7', [-0.73884, 0.238563, 1.0]], ['2, k, 8', [-0.22829, -0.137585, 1.0]], ['2, k, 9', [-0.0989771, -0.00227098, 1.0]], ['2, k, 10', [-0.0688806, 0.223651, 1.0]], ['2, k, 11', [-0.0731941, 0.30424, 1.0]], ['2, k, 12', [-0.453156, -0.479532, 1.0]], ['2, k, 13', [-0.534796, -0.437904, 1.0]], ['2, k, 14', [-0.390729, -0.610683, 1.0]], ['2, k, 15', [-0.423104, -0.713647, 1.0]], ['2, k, 16', [-0.307516, -0.471872, 1.0]], ['2, k, 17', [-0.358848, -0.600855, 1.0]], ['2, k, 18', [-0.213056, -0.818914, 1.0]], ['2, k, 19', [-0.142657, -0.864209, 1.0]], ['2, k, 20', [-0.400444, -0.155702, 1.0]], ['2, k, 21', [-0.730436, 0.292157, 1.0]], ['2, k, 22', [-0.674617, 0.261942, 1.0]], ['2, k, 23', [-0.0774972, 0.357088, 1.0]], ['2, k, 24', [-0.132261, 0.320805, 1.0]]]
[['2, k, 0', [-0.383759, -0.480592, 1.0]], ['2, k, 1', [-0.39343, -0.294571, 1.0]], ['2, k, 2', [-0.402749, -0.110224, 1.0]], ['2, k, 3', [-0.409649, 0.021145, 1.0]], ['2, k, 4', [-0.562347, -0.163318, 1.0]], ['2, k, 5', [-0.702039, -0.00903585, 1.0]], ['2, k, 6', [-0.733796, 0.180633, 1.0]], ['2, k, 7', [-0.738916, 0.235976, 1.0]], ['2, k, 8', [-0.228317, -0.13758, 1.0]], ['2, k, 9', [-0.0970934, -0.00155441, 1.0]], ['2, k, 10', [-0.06677, 0.22422, 1.0]], ['2, k, 11', [-0.0741336, 0.305842, 1.0]], ['2, k, 12', [-0.453333, -0.479856, 1.0]], ['2, k, 13', [-0.522692, -0.435459, 1.0]], ['2, k, 14', [-0.393502, -0.61176, 1.0]], ['2, k, 15', [-0.424514, -0.71551, 1.0]], ['2, k, 16', [-0.307614, -0.471955, 1.0]], ['2, k, 17', [-0.360715, -0.604722, 1.0]], ['2, k, 18', [-0.212943, -0.820174, 1.0]], ['2, k, 19', [-0.231366, -0.735905, 1.0]], ['2, k, 20', [-0.400757, -0.155965, 1.0]], ['2, k, 21', [-0.736643, 0.288362, 1.0]], ['2, k, 22', [-0.673156, 0.258473, 1.0]], ['2, k, 23', [-0.0883369, 0.363606, 1.0]], ['2, k, 24', [-0.132147, 0.320523, 1.0]]]
