[['2, k, 0', [-0.122261, 0.08083852, 1.0]], ['2, k, 1', [-0.1214041, 0.3895297, 1.0]], ['2, k, 2', [-0.121094, 0.6881188, 1.0]], ['2, k, 3', [-0.1469707, 0.837998, 1.0]], ['2, k, 4', [-0.3023042, 0.5520644, 1.0]], ['2, k, 5', [-0.343685, 0.3015885, 1.0]], ['2, k, 6', [-0.3430984, 0.07431815, 1.0]], ['2, k, 7', [-0.3280718, 0.02378559, 1.0]], ['2, k, 8', [0.0546793, 0.5593788, 1.0]], ['2, k, 9', [0.1019065, 0.2942924, 1.0]], ['2, k, 10', [0.1109279, 0.04882148, 1.0]], ['2, k, 11', [0.1088478, -0.01683952, 1.0]], ['2, k, 12', [-0.2002306, 0.08006236, 1.0]], ['2, k, 13', [-0.2175266, -0.3062944, 1.0]], ['2, k, 14', [-0.2238052, -0.6351629, 1.0]], ['2, k, 15', [-0.2363754, -0.7015066, 1.0]], ['2, k, 16', [-0.04067975, 0.07930108, 1.0]], ['2, k, 17', [-0.02342359, -0.2997293, 1.0]], ['2, k, 18', [-0.04192443, -0.6296604, 1.0]], ['2, k, 19', [-0.01177642, -0.7019957, 1.0]], ['2, k, 20', [-0.1212494, 0.6148925, 1.0]], ['2, k, 21', [-0.3146973, -0.05737907, 1.0]], ['2, k, 22', [-0.2854141, 0.04588778, 1.0]], ['2, k, 23', [0.1101411, -0.09804162, 1.0]], ['2, k, 24', [0.1474588, -0.00318225, 1.0]]]
[['2, k, 0', [-0.1141843, 0.1282874, 1.0]], ['2, k, 1', [-0.1272195, 0.4168293, 1.0]], ['2, k, 2', [-0.1383504, 0.6977398, 1.0]], ['2, k, 3', [-0.1409292, 0.844893, 1.0]], ['2, k, 4', [-0.3104303, 0.5592117, 1.0]], ['2, k, 5', [-0.3701076, 0.3271604, 1.0]], ['2, k, 6', [-0.3605351, 0.09599955, 1.0]], ['2, k, 7', [-0.3449019, 0.0254882, 1.0]], ['2, k, 8', [0.03810708, 0.6901602, 1.0]], ['2, k, 9', [0.08787087, 0.9097003, 1.0]], ['2, k, 10', [0.03634334, 1.170903, 1.0]], ['2, k, 11', [0.02095867, 1.208935, 1.0]], ['2, k, 12', [-0.1887273, 0.12027, 1.0]], ['2, k, 13', [-0.2257071, -0.2929404, 1.0]], ['2, k, 14', [-0.226502, -0.6345389, 1.0]], ['2, k, 15', [-0.2346741, -0.7020911, 1.0]], ['2, k, 16', [-0.03623705, 0.1326608, 1.0]], ['2, k, 17', [-0.02937851, -0.2770209, 1.0]], ['2, k, 18', [-0.0407822, -0.6301607, 1.0]], ['2, k, 19', [-0.01266824, -0.6958615, 1.0]], ['2, k, 20', [-0.135689, 0.6287598, 1.0]], ['2, k, 21', [-0.3351783, -0.05721489, 1.0]], ['2, k, 22', [-0.2968884, 0.02366637, 1.0]], ['2, k, 23', [0.01447563, 1.251977, 1.0]], ['2, k, 24', [0.05595365, 1.206895, 1.0]]]
[['2, k, 0', [-0.1131203, 0.1306931, 1.0]], ['2, k, 1', [-0.1269309, 0.4181928, 1.0]], ['2, k, 2', [-0.1385479, 0.6980225, 1.0]], ['2, k, 3', [-0.1408404, 0.8454708, 1.0]], ['2, k, 4', [-0.3104353, 0.5592914, 1.0]], ['2, k, 5', [-0.3704647, 0.3285755, 1.0]], ['2, k, 6', [-0.3602759, 0.09558573, 1.0]], ['2, k, 7', [-0.3444821, 0.02760141, 1.0]], ['2, k, 8', [0.03658735, 0.6929207, 1.0]], ['2, k, 9', [0.08662149, 0.9098114, 1.0]], ['2, k, 10', [0.03484274, 1.15133, 1.0]], ['2, k, 11', [0.01988391, 1.201069, 1.0]], ['2, k, 12', [-0.1877108, 0.1224521, 1.0]], ['2, k, 13', [-0.2255821, -0.2929778, 1.0]], ['2, k, 14', [-0.2265427, -0.6342858, 1.0]], ['2, k, 15', [-0.2346165, -0.701156, 1.0]], ['2, k, 16', [-0.03516466, 0.135172, 1.0]], ['2, k, 17', [-0.02949047, -0.2761821, 1.0]], ['2, k, 18', [-0.04104649, -0.6297121, 1.0]], ['2, k, 19', [-0.01321636, -0.695941, 1.0]], ['2, k, 20', [-0.1358241, 0.6292594, 1.0]], ['2, k, 21', [-0.336628, -0.05684754, 1.0]], ['2, k, 22', [-0.2970442, 0.00921416, 1.0]], ['2, k, 23', [0.01635179, 1.296164, 1.0]], ['2, k, 24', [0.06103269, 1.175009, 1.0]]]
[['2, k, 0', [-0.1127616, 0.1323422, 1.0]], ['2, k, 1', [-0.1269993, 0.4192675, 1.0]], ['2, k, 2', [-0.139089, 0.6983862, 1.0]], ['2, k, 3', [-0.140841, 0.8456166, 1.0]], ['2, k, 4', [-0.3105751, 0.5594124, 1.0]], ['2, k, 5', [-0.3706791, 0.3288796, 1.0]], ['2, k, 6', [-0.3601102, 0.09435151, 1.0]], ['2, k, 7', [-0.3446103, 0.02775576, 1.0]], ['2, k, 8', [0.03618268, 0.6971744, 1.0]], ['2, k, 9', [0.08364675, 0.9131731, 1.0]], ['2, k, 10', [0.0283125, 1.170983, 1.0]], ['2, k, 11', [0.01453161, 1.212163, 1.0]], ['2, k, 12', [-0.187336, 0.1236024, 1.0]], ['2, k, 13', [-0.2263429, -0.2915901, 1.0]], ['2, k, 14', [-0.2267788, -0.6342644, 1.0]], ['2, k, 15', [-0.2347154, -0.7012229, 1.0]], ['2, k, 16', [-0.03484593, 0.1373775, 1.0]], ['2, k, 17', [-0.02956509, -0.2761272, 1.0]], ['2, k, 18', [-0.04094332, -0.6297297, 1.0]], ['2, k, 19', [-0.01340566, -0.6957949, 1.0]], ['2, k, 20', [-0.1362461, 0.6298083, 1.0]], ['2, k, 21', [-0.3341875, -0.05627511, 1.0]], ['2, k, 22', [-0.298078, 0.02609921, 1.0]], ['2, k, 23', [0.01126461, 1.285171, 1.0]], ['2, k, 24', [0.0516375, 1.197905, 1.0]]]
[['2, k, 0', [-0.112721, 0.1321694, 1.0]], ['2, k, 1', [-0.1269853, 0.4192431, 1.0]], ['2, k, 2', [-0.1392145, 0.6982202, 1.0]], ['2, k, 3', [-0.1409004, 0.8456116, 1.0]], ['2, k, 4', [-0.3098994, 0.5589006, 1.0]], ['2, k, 5', [-0.3706945, 0.3289073, 1.0]], ['2, k, 6', [-0.3601353, 0.0943611, 1.0]], ['2, k, 7', [-0.3443352, 0.02690133, 1.0]], ['2, k, 8', [0.03566548, 0.6903611, 1.0]], ['2, k, 9', [0.08292339, 0.9128432, 1.0]], ['2, k, 10', [0.02719718, 1.174619, 1.0]], ['2, k, 11', [0.01511547, 1.21323, 1.0]], ['2, k, 12', [-0.1873936, 0.1233708, 1.0]], ['2, k, 13', [-0.2262108, -0.2918982, 1.0]], ['2, k, 14', [-0.2242107, -0.6376018, 1.0]], ['2, k, 15', [-0.2322691, -0.700301, 1.0]], ['2, k, 16', [-0.03473273, 0.137217, 1.0]], ['2, k, 17', [-0.0295004, -0.2761737, 1.0]], ['2, k, 18', [-0.04054864, -0.6295665, 1.0]], ['2, k, 19', [-0.01378153, -0.6959294, 1.0]], ['2, k, 20', [-0.1363092, 0.6297192, 1.0]], ['2, k, 21', [-0.3343151, -0.056743, 1.0]], ['2, k, 22', [-0.3036673, 0.006833305, 1.0]], ['2, k, 23', [0.002234708, 1.268455, 1.0]], ['2, k, 24', [0.0260972, 1.230753, 1.0]]]
[['2, k, 0', [-0.1124862, 0.1325106, 1.0]], ['2, k, 1', [-0.1266374, 0.4196898, 1.0]], ['2, k, 2', [-0.1389447, 0.6984587, 1.0]], ['2, k, 3', [-0.1408948, 0.8455909, 1.0]], ['2, k, 4', [-0.3100946, 0.5586758, 1.0]], ['2, k, 5', [-0.3708165, 0.3292989, 1.0]], ['2, k, 6', [-0.3602708, 0.09322996, 1.0]], ['2, k, 7', [-0.3453792, 0.0264031, 1.0]], ['2, k, 8', [0.03444992, 0.6918654, 1.0]], ['2, k, 9', [0.08241158, 0.9138925, 1.0]], ['2, k, 10', [0.02567988, 1.177647, 1.0]], ['2, k, 11', [0.01408666, 1.217376, 1.0]], ['2, k, 12', [-0.1870946, 0.1236546, 1.0]], ['2, k, 13', [-0.2260617, -0.292239, 1.0]], ['2, k, 14', [-0.2243274, -0.6377728, 1.0]], ['2, k, 15', [-0.2316765, -0.6997942, 1.0]], ['2, k, 16', [-0.03454813, 0.1376014, 1.0]], ['2, k, 17', [-0.02958524, -0.2761793, 1.0]], ['2, k, 18', [-0.04033996, -0.6296854, 1.0]], ['2, k, 19', [-0.01387234, -0.6960174, 1.0]], ['2, k, 20', [-0.1360167, 0.6300316, 1.0]], ['2, k, 21', [-0.3366853, -0.05724617, 1.0]], ['2, k, 22', [-0.2980526, 0.03286551, 1.0]], ['2, k, 23', [0.0139265, 1.28358, 1.0]], ['2, k, 24', [0.04910342, 1.207846, 1.0]]]
[['2, k, 0', [-0.1122743, 0.1325615, 1.0]], ['2, k, 1', [-0.1265924, 0.4198705, 1.0]], ['2, k, 2', [-0.1392011, 0.6987782, 1.0]], ['2, k, 3', [-0.1408927, 0.8455659, 1.0]], ['2, k, 4', [-0.309721, 0.5581825, 1.0]], ['2, k, 5', [-0.3709571, 0.3296754, 1.0]], ['2, k, 6', [-0.360542, 0.09439413, 1.0]], ['2, k, 7', [-0.3452212, 0.02676301, 1.0]], ['2, k, 8', [0.03376875, 0.6923096, 1.0]], ['2, k, 9', [0.08173617, 0.9144443, 1.0]], ['2, k, 10', [0.02987117, 1.149539, 1.0]], ['2, k, 11', [0.01621184, 1.20223, 1.0]], ['2, k, 12', [-0.1868332, 0.1236586, 1.0]], ['2, k, 13', [-0.2259887, -0.2922473, 1.0]], ['2, k, 14', [-0.2242992, -0.6377809, 1.0]], ['2, k, 15', [-0.2328982, -0.7003487, 1.0]], ['2, k, 16', [-0.03436453, 0.137685, 1.0]], ['2, k, 17', [-0.02949301, -0.2760093, 1.0]], ['2, k, 18', [-0.04026224, -0.6295108, 1.0]], ['2, k, 19', [-0.0137507, -0.696032, 1.0]], ['2, k, 20', [-0.1361759, 0.6303277, 1.0]], ['2, k, 21', [-0.3291507, -0.06157609, 1.0]], ['2, k, 22', [-0.2967208, 0.02901421, 1.0]], ['2, k, 23', [0.008500275, 1.272051, 1.0]], ['2, k, 24', [0.0244617, 1.232359, 1.0]]]
[['2, k, 0', [-0.1119086, 0.1331811, 1.0]], ['2, k, 1', [-0.1265345, 0.4203945, 1.0]], ['2, k, 2', [-0.1394192, 0.6990651, 1.0]], ['2, k, 3', [-0.1409439, 0.8457393, 1.0]], ['2, k, 4', [-0.3100552, 0.5582962, 1.0]], ['2, k, 5', [-0.3711216, 0.3300017, 1.0]], ['2, k, 6', [-0.3606491, 0.0942681, 1.0]], ['2, k, 7', [-0.3463448, 0.02793764, 1.0]], ['2, k, 8', [0.03310817, 0.6939922, 1.0]], ['2, k, 9', [0.08164596, 0.9159572, 1.0]], ['2, k, 10', [0.02997826, 1.149264, 1.0]], ['2, k, 11', [0.01590635, 1.202913, 1.0]], ['2, k, 12', [-0.1864242, 0.1242136, 1.0]], ['2, k, 13', [-0.2259072, -0.2923429, 1.0]], ['2, k, 14', [-0.2254196, -0.6365394, 1.0]], ['2, k, 15', [-0.2331331, -0.7010084, 1.0]], ['2, k, 16', [-0.03405444, 0.1383379, 1.0]], ['2, k, 17', [-0.02955171, -0.2756127, 1.0]], ['2, k, 18', [-0.04035043, -0.6294668, 1.0]], ['2, k, 19', [-0.01742564, -0.694315, 1.0]], ['2, k, 20', [-0.1363359, 0.6306763, 1.0]], ['2, k, 21', [-0.3355315, -0.0550287, 1.0]], ['2, k, 22', [-0.2992338, 0.03264312, 1.0]], ['2, k, 23', [0.01162108, 1.283937, 1.0]], ['2, k, 24', [0.0564581, 1.161725, 1.0]]]
[['2, k, 0', [-0.1118007, 0.1333866, 1.0]], ['2, k, 1', [-0.1264685, 0.4206523, 1.0]], ['2, k, 2', [-0.1394786, 0.699222, 1.0]], ['2, k, 3', [-0.1411633, 0.8454584, 1.0]], ['2, k, 4', [-0.3108311, 0.558526, 1.0]], ['2, k, 5', [-0.3711717, 0.3301008, 1.0]], ['2, k, 6', [-0.3606102, 0.09422154, 1.0]], ['2, k, 7', [-0.3457159, 0.0267864, 1.0]], ['2, k, 8', [0.03259776, 0.6942423, 1.0]], ['2, k, 9', [0.0816509, 0.9162391, 1.0]], ['2, k, 10', [0.03045096, 1.147494, 1.0]], ['2, k, 11', [0.01704224, 1.201856, 1.0]], ['2, k, 12', [-0.1863261, 0.1243612, 1.0]], ['2, k, 13', [-0.2258525, -0.292505, 1.0]], ['2, k, 14', [-0.2261013, -0.6355, 1.0]], ['2, k, 15', [-0.2332931, -0.7010469, 1.0]], ['2, k, 16', [-0.0339376, 0.1385936, 1.0]], ['2, k, 17', [-0.0292556, -0.2747242, 1.0]], ['2, k, 18', [-0.04020369, -0.6292086, 1.0]], ['2, k, 19', [-0.01575767, -0.6951792, 1.0]], ['2, k, 20', [-0.1363644, 0.6308771, 1.0]], ['2, k, 21', [-0.3355985, -0.05589103, 1.0]], ['2, k, 22', [-0.3007195, 0.02595905, 1.0]], ['2, k, 23', [0.009969226, 1.272837, 1.0]], ['2, k, 24', [0.04235849, 1.234121, 1.0]]]
[['2, k, 0', [-0.1116644, 0.133993, 1.0]], ['2, k, 1', [-0.1265043, 0.4208217, 1.0]], ['2, k, 2', [-0.13969, 0.6991075, 1.0]], ['2, k, 3', [-0.1412112, 0.8452836, 1.0]], ['2, k, 4', [-0.3113672, 0.5586931, 1.0]], ['2, k, 5', [-0.3716336, 0.330742, 1.0]], ['2, k, 6', [-0.3607608, 0.09336179, 1.0]], ['2, k, 7', [-0.3463631, 0.02727955, 1.0]], ['2, k, 8', [0.03269421, 0.6957752, 1.0]], ['2, k, 9', [0.08149856, 0.9164152, 1.0]], ['2, k, 10', [0.02774114, 1.167028, 1.0]], ['2, k, 11', [0.01846756, 1.21131, 1.0]], ['2, k, 12', [-0.1861627, 0.1250208, 1.0]], ['2, k, 13', [-0.2258221, -0.2925393, 1.0]], ['2, k, 14', [-0.2262566, -0.6354261, 1.0]], ['2, k, 15', [-0.2345455, -0.7009777, 1.0]], ['2, k, 16', [-0.03383613, 0.1391001, 1.0]], ['2, k, 17', [-0.0290735, -0.2735537, 1.0]], ['2, k, 18', [-0.04057069, -0.6298636, 1.0]], ['2, k, 19', [-0.01580037, -0.6952258, 1.0]], ['2, k, 20', [-0.1365069, 0.6308538, 1.0]], ['2, k, 21', [-0.3351435, -0.05723007, 1.0]], ['2, k, 22', [-0.2985581, 0.02822108, 1.0]], ['2, k, 23', [0.008276628, 1.259534, 1.0]], ['2, k, 24', [0.05508091, 1.192967, 1.0]]]
[['2, k, 0', [-0.1116181, 0.1341764, 1.0]], ['2, k, 1', [-0.1264642, 0.4212333, 1.0]], ['2, k, 2', [-0.1397323, 0.6995183, 1.0]], ['2, k, 3', [-0.1413357, 0.8453987, 1.0]], ['2, k, 4', [-0.3116653, 0.5587639, 1.0]], ['2, k, 5', [-0.3718053, 0.3307234, 1.0]], ['2, k, 6', [-0.3609708, 0.09257845, 1.0]], ['2, k, 7', [-0.3464406, 0.02885814, 1.0]], ['2, k, 8', [0.03245415, 0.6963508, 1.0]], ['2, k, 9', [0.08137221, 0.9166089, 1.0]], ['2, k, 10', [0.02687264, 1.173781, 1.0]], ['2, k, 11', [0.01689164, 1.21757, 1.0]], ['2, k, 12', [-0.1861631, 0.125119, 1.0]], ['2, k, 13', [-0.2264893, -0.2912311, 1.0]], ['2, k, 14', [-0.2262947, -0.6350417, 1.0]], ['2, k, 15', [-0.2345704, -0.7009671, 1.0]], ['2, k, 16', [-0.03372148, 0.1393773, 1.0]], ['2, k, 17', [-0.02907051, -0.2735291, 1.0]], ['2, k, 18', [-0.04057525, -0.6297018, 1.0]], ['2, k, 19', [-0.01570418, -0.6948406, 1.0]], ['2, k, 20', [-0.1365343, 0.6312872, 1.0]], ['2, k, 21', [-0.3323151, -0.05509622, 1.0]], ['2, k, 22', [-0.2995323, 0.04357306, 1.0]], ['2, k, 23', [0.01501622, 1.284366, 1.0]], ['2, k, 24', [0.05373596, 1.191132, 1.0]]]
[['2, k, 0', [-0.1116544, 0.1340694, 1.0]], ['2, k, 1', [-0.1264421, 0.4211459, 1.0]], ['2, k, 2', [-0.1396075, 0.6991718, 1.0]], ['2, k, 3', [-0.1416039, 0.8454431, 1.0]], ['2, k, 4', [-0.3110037, 0.5585712, 1.0]], ['2, k, 5', [-0.3720623, 0.3307673, 1.0]], ['2, k, 6', [-0.3617119, 0.09508612, 1.0]], ['2, k, 7', [-0.3471139, 0.02745827, 1.0]], ['2, k, 8', [0.03330077, 0.6904606, 1.0]], ['2, k, 9', [0.08135735, 0.9166976, 1.0]], ['2, k, 10', [0.03057976, 1.15184, 1.0]], ['2, k, 11', [0.01742983, 1.200922, 1.0]], ['2, k, 12', [-0.1862904, 0.1250107, 1.0]], ['2, k, 13', [-0.2269768, -0.2904214, 1.0]], ['2, k, 14', [-0.2261491, -0.6350417, 1.0]], ['2, k, 15', [-0.2350536, -0.7016066, 1.0]], ['2, k, 16', [-0.03367487, 0.1392392, 1.0]], ['2, k, 17', [-0.02950727, -0.2738392, 1.0]], ['2, k, 18', [-0.04046135, -0.6298886, 1.0]], ['2, k, 19', [-0.01470878, -0.6956205, 1.0]], ['2, k, 20', [-0.1364506, 0.631037, 1.0]], ['2, k, 21', [-0.3347076, -0.05575956, 1.0]], ['2, k, 22', [-0.3009333, 0.02937383, 1.0]], ['2, k, 23', [0.003589073, 1.270204, 1.0]], ['2, k, 24', [0.007910637, 1.216713, 1.0]]]
[['2, k, 0', [-0.1117589, 0.1339151, 1.0]], ['2, k, 1', [-0.1265183, 0.4209615, 1.0]], ['2, k, 2', [-0.1397007, 0.6987877, 1.0]], ['2, k, 3', [-0.1417737, 0.8454451, 1.0]], ['2, k, 4', [-0.3104563, 0.5584009, 1.0]], ['2, k, 5', [-0.3721229, 0.330752, 1.0]], ['2, k, 6', [-0.3625935, 0.09670207, 1.0]], ['2, k, 7', [-0.3477857, 0.02882834, 1.0]], ['2, k, 8', [0.03383083, 0.6877968, 1.0]], ['2, k, 9', [0.08123265, 0.916429, 1.0]], ['2, k, 10', [0.02765867, 1.170657, 1.0]], ['2, k, 11', [0.01795033, 1.211816, 1.0]], ['2, k, 12', [-0.186521, 0.1248246, 1.0]], ['2, k, 13', [-0.2269248, -0.2907417, 1.0]], ['2, k, 14', [-0.2262411, -0.6347374, 1.0]], ['2, k, 15', [-0.2352508, -0.7016456, 1.0]], ['2, k, 16', [-0.03369952, 0.1390896, 1.0]], ['2, k, 17', [-0.02955692, -0.2737688, 1.0]], ['2, k, 18', [-0.04051734, -0.6295223, 1.0]], ['2, k, 19', [-0.01470323, -0.6955394, 1.0]], ['2, k, 20', [-0.1365452, 0.6307165, 1.0]], ['2, k, 21', [-0.3372014, -0.05091935, 1.0]], ['2, k, 22', [-0.303793, 0.01237047, 1.0]], ['2, k, 23', [0.01074471, 1.265293, 1.0]], ['2, k, 24', [0.05341162, 1.204376, 1.0]]]
[['2, k, 0', [-0.1117793, 0.1338129, 1.0]], ['2, k, 1', [-0.1265479, 0.4208395, 1.0]], ['2, k, 2', [-0.1398075, 0.6985907, 1.0]], ['2, k, 3', [-0.1418449, 0.8455003, 1.0]], ['2, k, 4', [-0.3097817, 0.5579554, 1.0]], ['2, k, 5', [-0.3720337, 0.3302693, 1.0]], ['2, k, 6', [-0.3619353, 0.0950501, 1.0]], ['2, k, 7', [-0.3473655, 0.02940504, 1.0]], ['2, k, 8', [0.03400707, 0.6865721, 1.0]], ['2, k, 9', [0.08112819, 0.9162492, 1.0]], ['2, k, 10', [0.03178705, 1.150689, 1.0]], ['2, k, 11', [0.01839722, 1.201586, 1.0]], ['2, k, 12', [-0.1866775, 0.1246905, 1.0]], ['2, k, 13', [-0.2269574, -0.2913825, 1.0]], ['2, k, 14', [-0.2266579, -0.6342681, 1.0]], ['2, k, 15', [-0.2352987, -0.7015974, 1.0]], ['2, k, 16', [-0.03361024, 0.1389506, 1.0]], ['2, k, 17', [-0.02955638, -0.2737687, 1.0]], ['2, k, 18', [-0.04077074, -0.6300147, 1.0]], ['2, k, 19', [-0.01487923, -0.6957368, 1.0]], ['2, k, 20', [-0.1366328, 0.6305438, 1.0]], ['2, k, 21', [-0.3376814, -0.05622413, 1.0]], ['2, k, 22', [-0.3000103, 0.03934299, 1.0]], ['2, k, 23', [0.01565015, 1.277636, 1.0]], ['2, k, 24', [0.06103185, 1.177817, 1.0]]]
[['2, k, 0', [-0.1119058, 0.1337628, 1.0]], ['2, k, 1', [-0.1267045, 0.4207524, 1.0]], ['2, k, 2', [-0.1400445, 0.6983388, 1.0]], ['2, k, 3', [-0.1419595, 0.8454593, 1.0]], ['2, k, 4', [-0.3110084, 0.5578873, 1.0]], ['2, k, 5', [-0.3721478, 0.3302311, 1.0]], ['2, k, 6', [-0.3624767, 0.09634375, 1.0]], ['2, k, 7', [-0.3473935, 0.02750858, 1.0]], ['2, k, 8', [0.03412741, 0.6855343, 1.0]], ['2, k, 9', [0.08158354, 0.9148913, 1.0]], ['2, k, 10', [0.03320965, 1.146536, 1.0]], ['2, k, 11', [0.02148962, 1.197255, 1.0]], ['2, k, 12', [-0.186834, 0.1246814, 1.0]], ['2, k, 13', [-0.2267825, -0.2920542, 1.0]], ['2, k, 14', [-0.2266857, -0.6339062, 1.0]], ['2, k, 15', [-0.2353419, -0.7016024, 1.0]], ['2, k, 16', [-0.03372981, 0.1388475, 1.0]], ['2, k, 17', [-0.02969612, -0.2737265, 1.0]], ['2, k, 18', [-0.04101389, -0.6299851, 1.0]], ['2, k, 19', [-0.01482177, -0.6960174, 1.0]], ['2, k, 20', [-0.1368557, 0.6303445, 1.0]], ['2, k, 21', [-0.3381845, -0.05724389, 1.0]], ['2, k, 22', [-0.3018346, 0.02888242, 1.0]], ['2, k, 23', [0.0124492, 1.266011, 1.0]], ['2, k, 24', [0.05831732, 1.187231, 1.0]]]
[['2, k, 0', [-0.112049, 0.133546, 1.0]], ['2, k, 1', [-0.126817, 0.4205664, 1.0]], ['2, k, 2', [-0.1401568, 0.6981277, 1.0]], ['2, k, 3', [-0.1420058, 0.8454965, 1.0]], ['2, k, 4', [-0.3103645, 0.5575095, 1.0]], ['2, k, 5', [-0.372113, 0.3300505, 1.0]], ['2, k, 6', [-0.3623336, 0.09491654, 1.0]], ['2, k, 7', [-0.3471958, 0.02979594, 1.0]], ['2, k, 8', [0.03433167, 0.685142, 1.0]], ['2, k, 9', [0.08229961, 0.9118475, 1.0]], ['2, k, 10', [0.03623598, 1.144104, 1.0]], ['2, k, 11', [0.02567002, 1.196413, 1.0]], ['2, k, 12', [-0.1870446, 0.1245551, 1.0]], ['2, k, 13', [-0.2266769, -0.2923604, 1.0]], ['2, k, 14', [-0.2267051, -0.6339692, 1.0]], ['2, k, 15', [-0.2335457, -0.7021012, 1.0]], ['2, k, 16', [-0.03388664, 0.1383777, 1.0]], ['2, k, 17', [-0.02971805, -0.2741792, 1.0]], ['2, k, 18', [-0.0410035, -0.6301044, 1.0]], ['2, k, 19', [-0.01441471, -0.6962618, 1.0]], ['2, k, 20', [-0.1369719, 0.6301406, 1.0]], ['2, k, 21', [-0.3372964, -0.05102735, 1.0]], ['2, k, 22', [-0.3005649, 0.04080936, 1.0]], ['2, k, 23', [0.0130498, 1.279985, 1.0]], ['2, k, 24', [0.06148707, 1.187285, 1.0]]]
[['2, k, 0', [-0.1122288, 0.1332044, 1.0]], ['2, k, 1', [-0.1268336, 0.4204074, 1.0]], ['2, k, 2', [-0.1400402, 0.6980792, 1.0]], ['2, k, 3', [-0.1423243, 0.8455398, 1.0]], ['2, k, 4', [-0.3108572, 0.557852, 1.0]], ['2, k, 5', [-0.372258, 0.3308066, 1.0]], ['2, k, 6', [-0.3624572, 0.09525307, 1.0]], ['2, k, 7', [-0.3465628, 0.02904698, 1.0]], ['2, k, 8', [0.03473173, 0.6844298, 1.0]], ['2, k, 9', [0.0844153, 0.9074603, 1.0]], ['2, k, 10', [0.04146435, 1.138185, 1.0]], ['2, k, 11', [0.03074254, 1.191203, 1.0]], ['2, k, 12', [-0.1873918, 0.1241964, 1.0]], ['2, k, 13', [-0.2266244, -0.2926919, 1.0]], ['2, k, 14', [-0.227076, -0.6335273, 1.0]], ['2, k, 15', [-0.2337655, -0.7018097, 1.0]], ['2, k, 16', [-0.03394193, 0.1380474, 1.0]], ['2, k, 17', [-0.02997882, -0.2742036, 1.0]], ['2, k, 18', [-0.04049163, -0.6304262, 1.0]], ['2, k, 19', [-0.01435324, -0.6964045, 1.0]], ['2, k, 20', [-0.1368927, 0.6300657, 1.0]], ['2, k, 21', [-0.3407684, -0.05057936, 1.0]], ['2, k, 22', [-0.3022119, 0.03032796, 1.0]], ['2, k, 23', [0.03077338, 1.274355, 1.0]], ['2, k, 24', [0.03613222, 1.208104, 1.0]]]
[['2, k, 0', [-0.1131579, 0.1325199, 1.0]], ['2, k, 1', [-0.1271648, 0.4202872, 1.0]], ['2, k, 2', [-0.1401419, 0.6981311, 1.0]], ['2, k, 3', [-0.1426323, 0.8455854, 1.0]], ['2, k, 4', [-0.3104797, 0.5575048, 1.0]], ['2, k, 5', [-0.372329, 0.3295042, 1.0]], ['2, k, 6', [-0.3632283, 0.0974371, 1.0]], ['2, k, 7', [-0.3480587, 0.03159122, 1.0]], ['2, k, 8', [0.0351601, 0.6824849, 1.0]], ['2, k, 9', [0.086, 0.908905, 1.0]], ['2, k, 10', [0.04407327, 1.162269, 1.0]], ['2, k, 11', [0.03668571, 1.204008, 1.0]], ['2, k, 12', [-0.1881411, 0.123807, 1.0]], ['2, k, 13', [-0.2265325, -0.2933195, 1.0]], ['2, k, 14', [-0.2273826, -0.6347691, 1.0]], ['2, k, 15', [-0.2337723, -0.701792, 1.0]], ['2, k, 16', [-0.03503617, 0.1370412, 1.0]], ['2, k, 17', [-0.02996649, -0.2741989, 1.0]], ['2, k, 18', [-0.04049773, -0.6304793, 1.0]], ['2, k, 19', [-0.01468769, -0.6963949, 1.0]], ['2, k, 20', [-0.1370263, 0.6300911, 1.0]], ['2, k, 21', [-0.3389986, -0.04994145, 1.0]], ['2, k, 22', [-0.301833, 0.03281421, 1.0]], ['2, k, 23', [0.04270091, 1.284448, 1.0]], ['2, k, 24', [0.05529231, 1.195969, 1.0]]]
