[['2, k, 0', [-8.44673, 79.554, 1.0]], ['2, k, 1', [-7.1749782756593365, 111.89241614841214, 1.0]], ['2, k, 2', [-6.185028555055809, 136.16271051687224, 1.0]], ['2, k, 3', [-5.891178744832163, 143.01329227284893, 1.0]], ['2, k, 4', [9.267215911762392, 129.95619391194637, 1.0]], ['2, k, 5', [16.289345735505446, 102.07812219104505, 1.0]], ['2, k, 6', [19.2521449309395, 80.71615737449363, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.445472100476206, 130.0081197190188, 1.0]], ['2, k, 9', [-27.209116830201992, 101.92402958670112, 1.0]], ['2, k, 10', [-30.520039740588587, 78.77621190189602, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.9027484323995276, 79.2799367111333, 1.0]], ['2, k, 13', [0.9643095984881436, 47.30364597394271, 1.0]], ['2, k, 14', [-0.2055453518853383, 11.85961886592711, 1.0]], ['2, k, 15', [-0.21484082216422112, 3.5654236634826795, 1.0]], ['2, k, 16', [-15.687692420122627, 79.8326561968523, 1.0]], ['2, k, 17', [-17.385315793699682, 48.21152904780216, 1.0]], ['2, k, 18', [-18.408077865404568, 13.082606672552465, 1.0]], ['2, k, 19', [-19.145775826663208, 3.40377015209625, 1.0]], ['2, k, 20', [-6.185028555055809, 136.16271051687224, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.6988259999999995, 81.20873800000001, 1.0]], ['2, k, 1', [-5.419051498845759, 112.62876231100087, 1.0]], ['2, k, 2', [-3.652275926882556, 135.98487503353817, 1.0]], ['2, k, 3', [-3.148452143369382, 142.65508808182378, 1.0]], ['2, k, 4', [11.153626237426648, 131.4565086084471, 1.0]], ['2, k, 5', [19.925111498967357, 105.41847808511375, 1.0]], ['2, k, 6', [24.43967324056758, 83.40451499973331, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-20.875398134414027, 132.51360500786362, 1.0]], ['2, k, 9', [-40.27684896164658, 118.27473373204545, 1.0]], ['2, k, 10', [-59.24808310276793, 108.12332210603978, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.20694425676042627, 80.60969552728771, 1.0]], ['2, k, 13', [1.3092204522595183, 46.047451183547246, 1.0]], ['2, k, 14', [0.5917233356795115, 11.551883310562964, 1.0]], ['2, k, 15', [1.0568127112060999, 5.320320443058307, 1.0]], ['2, k, 16', [-14.965706021540367, 81.68004712579116, 1.0]], ['2, k, 17', [-17.564773637792953, 49.99454281781947, 1.0]], ['2, k, 18', [-18.451948012402266, 11.273171563574152, 1.0]], ['2, k, 19', [-19.562565875722488, 3.844003972476692, 1.0]], ['2, k, 20', [-3.652275926882556, 135.98487503353817, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.6965699999999995, 81.117902, 1.0]], ['2, k, 1', [-5.468881452687597, 112.60944304304223, 1.0]], ['2, k, 2', [-3.755530252394147, 136.04504043674527, 1.0]], ['2, k, 3', [-3.268149172407853, 142.73742278148106, 1.0]], ['2, k, 4', [11.166423719553883, 131.38689965230853, 1.0]], ['2, k, 5', [19.837274204804313, 105.29185963438879, 1.0]], ['2, k, 6', [24.219762870495394, 83.33353019940606, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-20.936155946556767, 132.31401273234437, 1.0]], ['2, k, 9', [-40.06489183054499, 116.16095674562929, 1.0]], ['2, k, 10', [-57.18042117971147, 105.14610474931496, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.18995088911887326, 80.53381383837653, 1.0]], ['2, k, 13', [1.27530553321046, 46.01914603660505, 1.0]], ['2, k, 14', [0.502489829785927, 11.567072370162762, 1.0]], ['2, k, 15', [0.9034948212259464, 5.960841839941784, 1.0]], ['2, k, 16', [-14.983242471259437, 81.57556527855887, 1.0]], ['2, k, 17', [-17.589029226064834, 50.01294689063107, 1.0]], ['2, k, 18', [-18.440494599398495, 11.43861444301762, 1.0]], ['2, k, 19', [-19.57866142331436, 3.847943284860488, 1.0]], ['2, k, 20', [-3.755530252394147, 136.04504043674527, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.709099999999999, 81.04987600000001, 1.0]], ['2, k, 1', [-5.536391861576277, 112.59885984608749, 1.0]], ['2, k, 2', [-3.8753882415828356, 136.1227585913234, 1.0]], ['2, k, 3', [-3.4043049779442462, 142.83769667058664, 1.0]], ['2, k, 4', [11.168329155151108, 131.3275501840619, 1.0]], ['2, k, 5', [19.745003720163993, 105.18521687999403, 1.0]], ['2, k, 6', [24.010629635454748, 83.27773628450372, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-20.980815060969277, 132.1573517037399, 1.0]], ['2, k, 9', [-39.500027208826985, 114.31433283136289, 1.0]], ['2, k, 10', [-54.79615500093146, 102.66282653386068, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.18703345469727495, 80.48089422171947, 1.0]], ['2, k, 13', [1.2293647016448144, 46.10166000590791, 1.0]], ['2, k, 14', [0.4018341798327507, 11.579513631193684, 1.0]], ['2, k, 15', [0.6407528959673189, 6.344884042205029, 1.0]], ['2, k, 16', [-15.013105438568658, 81.49149794770652, 1.0]], ['2, k, 17', [-17.615115066694553, 50.05265278949874, 1.0]], ['2, k, 18', [-18.434745970341364, 11.623339405575479, 1.0]], ['2, k, 19', [-19.587466610784904, 3.8627036994978434, 1.0]], ['2, k, 20', [-3.8753882415828356, 136.1227585913234, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.717638000000001, 80.994658, 1.0]], ['2, k, 1', [-5.600678130408141, 112.58868132627703, 1.0]], ['2, k, 2', [-3.992374847245971, 136.18697326037645, 1.0]], ['2, k, 3', [-3.537889425169654, 142.91837255344797, 1.0]], ['2, k, 4', [11.134866924013144, 131.27018425684324, 1.0]], ['2, k, 5', [19.633326958731658, 105.05396781937998, 1.0]], ['2, k, 6', [23.794387735540823, 83.19778804241169, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.061663581040488, 131.99971151610671, 1.0]], ['2, k, 9', [-38.54382526273956, 112.82248196185557, 1.0]], ['2, k, 10', [-53.00269952286885, 100.03191899948712, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.18284554780685625, 80.43888527370994, 1.0]], ['2, k, 13', [1.193364990833025, 46.224110856832084, 1.0]], ['2, k, 14', [0.3203477890185584, 11.593209226420193, 1.0]], ['2, k, 15', [0.5224017411524144, 6.49994844743766, 1.0]], ['2, k, 16', [-15.03321560775049, 81.42189048709983, 1.0]], ['2, k, 17', [-17.628024433063217, 50.081728868035114, 1.0]], ['2, k, 18', [-18.41686776052168, 11.803518925313455, 1.0]], ['2, k, 19', [-19.584251000550303, 3.8848040174259992, 1.0]], ['2, k, 20', [-3.992374847245971, 136.18697326037645, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.721894000000001, 80.943478, 1.0]], ['2, k, 1', [-5.6613855312067365, 112.57172736852588, 1.0]], ['2, k, 2', [-4.107519680022586, 136.2332366324159, 1.0]], ['2, k, 3', [-3.6698075573539675, 142.97566401941833, 1.0]], ['2, k, 4', [11.092106202681048, 131.2094527381661, 1.0]], ['2, k, 5', [19.518936176223235, 104.90997356015623, 1.0]], ['2, k, 6', [23.575102846110926, 83.0949670471462, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.118906786335156, 131.8453158899002, 1.0]], ['2, k, 9', [-37.53613236956677, 111.47347714210532, 1.0]], ['2, k, 10', [-51.26319880537743, 97.40376187934848, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.18334240404622903, 80.39308411692218, 1.0]], ['2, k, 13', [1.1639235942604866, 46.32528895159736, 1.0]], ['2, k, 14', [0.25884097455388066, 11.637975867607203, 1.0]], ['2, k, 15', [0.535871895092509, 6.25258928637994, 1.0]], ['2, k, 16', [-15.05253003726953, 81.35779285721125, 1.0]], ['2, k, 17', [-17.633604261096323, 50.105628760008315, 1.0]], ['2, k, 18', [-18.3922454752662, 11.92542778889186, 1.0]], ['2, k, 19', [-19.579391932009752, 3.8707103070319313, 1.0]], ['2, k, 20', [-4.107519680022586, 136.2332366324159, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.730244000000001, 80.897658, 1.0]], ['2, k, 1', [-5.721963243115006, 112.56049341806745, 1.0]], ['2, k, 2', [-4.219579000797373, 136.28548705089614, 1.0]], ['2, k, 3', [-3.7978714238915994, 143.03800552592722, 1.0]], ['2, k, 4', [11.02257694040188, 131.16917751608065, 1.0]], ['2, k, 5', [19.39697044315453, 104.77484999146749, 1.0]], ['2, k, 6', [23.352980662514838, 82.98743373565048, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.149383695791855, 131.73110461398716, 1.0]], ['2, k, 9', [-36.47555315670735, 110.35546119460173, 1.0]], ['2, k, 10', [-49.854480782732054, 94.66444125704292, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.1871615097624053, 80.35697806130712, 1.0]], ['2, k, 13', [1.1386520700357468, 46.49601279974624, 1.0]], ['2, k, 14', [0.2030310529388375, 11.635711445319323, 1.0]], ['2, k, 15', [0.4838454191697052, 6.427665212997302, 1.0]], ['2, k, 16', [-15.075204548301533, 81.30188881187684, 1.0]], ['2, k, 17', [-17.63440154066564, 50.126540099943924, 1.0]], ['2, k, 18', [-18.36449767887502, 12.148159607874263, 1.0]], ['2, k, 19', [-19.555773768963313, 3.9352998901763083, 1.0]], ['2, k, 20', [-4.219579000797373, 136.28548705089614, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.735616, 80.855762, 1.0]], ['2, k, 1', [-5.779442907915606, 112.55512634293746, 1.0]], ['2, k, 2', [-4.327758439401015, 136.3390478060333, 1.0]], ['2, k, 3', [-3.921669886979491, 143.10171157641753, 1.0]], ['2, k, 4', [10.904710654339837, 131.15425596024943, 1.0]], ['2, k, 5', [19.237207019502343, 104.6356683316486, 1.0]], ['2, k, 6', [23.099222473679646, 82.87374484548343, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.20282440370353, 131.62625029918075, 1.0]], ['2, k, 9', [-35.52945867644121, 109.52097962176576, 1.0]], ['2, k, 10', [-48.434918512757946, 92.28731901000975, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.18966992075540645, 80.32723328596968, 1.0]], ['2, k, 13', [1.126695406703182, 46.66289730865757, 1.0]], ['2, k, 14', [0.17007893702251453, 11.657199963147391, 1.0]], ['2, k, 15', [0.4852197719527015, 6.107595859087845, 1.0]], ['2, k, 16', [-15.093987057552454, 81.24600202349211, 1.0]], ['2, k, 17', [-17.62794718526699, 50.09456484673779, 1.0]], ['2, k, 18', [-18.33061578146715, 12.32563479560374, 1.0]], ['2, k, 19', [-19.51736040417616, 4.061827585910251, 1.0]], ['2, k, 20', [-4.327758439401015, 136.3390478060333, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.738626000000001, 80.80948199999999, 1.0]], ['2, k, 1', [-5.8349564818466355, 112.53720282997614, 1.0]], ['2, k, 2', [-4.4348067509497495, 136.36133172613404, 1.0]], ['2, k, 3', [-4.043947239813664, 143.12895953988178, 1.0]], ['2, k, 4', [10.721466863312802, 131.14527836895064, 1.0]], ['2, k, 5', [18.99589099639344, 104.50268698012263, 1.0]], ['2, k, 6', [22.761548386803295, 82.75171486497618, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.24671622696733, 131.50138902433744, 1.0]], ['2, k, 9', [-34.55338458958494, 108.6980524752066, 1.0]], ['2, k, 10', [-46.975114510074, 89.94691417725991, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.19372915089323417, 80.2940120775755, 1.0]], ['2, k, 13', [1.1201699832390895, 46.78338712373278, 1.0]], ['2, k, 14', [0.15319886944983108, 11.70312668293679, 1.0]], ['2, k, 15', [0.5471047436207819, 5.668274959514668, 1.0]], ['2, k, 16', [-15.114964515574947, 81.1870663524491, 1.0]], ['2, k, 17', [-17.619851966446802, 50.058386831748834, 1.0]], ['2, k, 18', [-18.296922917315467, 12.49114177780909, 1.0]], ['2, k, 19', [-19.522071836075778, 3.6814157382776376, 1.0]], ['2, k, 20', [-4.4348067509497495, 136.36133172613404, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.746816, 80.763436, 1.0]], ['2, k, 1', [-5.894514946824218, 112.51986951444643, 1.0]], ['2, k, 2', [-4.54489877241466, 136.38386468706636, 1.0]], ['2, k, 3', [-4.169286795277001, 143.15700513676933, 1.0]], ['2, k, 4', [10.545347124502115, 131.1369143868735, 1.0]], ['2, k, 5', [18.76125155069319, 104.38582071905039, 1.0]], ['2, k, 6', [22.44182369579415, 82.64099336755197, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.270821778886685, 131.3998345122821, 1.0]], ['2, k, 9', [-33.63465389736964, 107.93415526258427, 1.0]], ['2, k, 10', [-45.45954528473326, 87.92419048118373, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.20150748061446144, 80.25845695963439, 1.0]], ['2, k, 13', [1.1165163442548607, 46.88332169615148, 1.0]], ['2, k, 14', [0.14062718678910813, 11.764775361591695, 1.0]], ['2, k, 15', [0.4777681415604022, 6.012518703903536, 1.0]], ['2, k, 16', [-15.138901449098583, 81.13267590483017, 1.0]], ['2, k, 17', [-17.610750097562676, 50.02743127581334, 1.0]], ['2, k, 18', [-18.269379507159393, 12.622741582099295, 1.0]], ['2, k, 19', [-19.520618755189954, 3.538039730837575, 1.0]], ['2, k, 20', [-4.54489877241466, 136.38386468706636, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.764448, 80.717786, 1.0]], ['2, k, 1', [-5.963073031304775, 112.50694842356901, 1.0]], ['2, k, 2', [-4.663408285315676, 136.41350124999954, 1.0]], ['2, k, 3', [-4.302773326293465, 143.19441221776927, 1.0]], ['2, k, 4', [10.373120970355274, 131.13641245949376, 1.0]], ['2, k, 5', [18.527146221060296, 104.27718180760718, 1.0]], ['2, k, 6', [22.12441100173116, 82.55615587966253, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.308029648168006, 131.317264485444, 1.0]], ['2, k, 9', [-32.75880580536862, 107.27858962495168, 1.0]], ['2, k, 10', [-43.85011744038966, 86.37468012158483, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.2153620721121401, 80.22519251644935, 1.0]], ['2, k, 13', [1.1114457995111462, 46.968849200640456, 1.0]], ['2, k, 14', [0.13176067269813374, 11.801959020010969, 1.0]], ['2, k, 15', [0.6294131280346544, 5.513401476290017, 1.0]], ['2, k, 16', [-15.166643407394666, 81.08527560460116, 1.0]], ['2, k, 17', [-17.60520298605436, 49.98353011281914, 1.0]], ['2, k, 18', [-18.24826719028716, 12.59394429171018, 1.0]], ['2, k, 19', [-19.50275372013944, 3.5355709452417834, 1.0]], ['2, k, 20', [-4.663408285315676, 136.41350124999954, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.790681999999999, 80.66473, 1.0]], ['2, k, 1', [-6.041878978436851, 112.47753006510086, 1.0]], ['2, k, 2', [-4.792501582777044, 136.41223089211204, 1.0]], ['2, k, 3', [-4.446379079965153, 143.19746176717723, 1.0]], ['2, k, 4', [10.188733602544009, 131.10607572006745, 1.0]], ['2, k, 5', [18.28686548338028, 104.17679532278011, 1.0]], ['2, k, 6', [21.812596988252775, 82.46040532036979, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.343480982434677, 131.21742550596375, 1.0]], ['2, k, 9', [-32.00758084839488, 106.66828381888541, 1.0]], ['2, k, 10', [-42.190112678776465, 85.43289771627937, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.23653571370408155, 80.18577840578698, 1.0]], ['2, k, 13', [1.103739161818404, 46.978006777109286, 1.0]], ['2, k, 14', [0.12526724948707535, 11.830423022824064, 1.0]], ['2, k, 15', [0.6742984066213644, 5.061613606134725, 1.0]], ['2, k, 16', [-15.201806707758784, 81.03142094307485, 1.0]], ['2, k, 17', [-17.605731792948554, 49.92314039383578, 1.0]], ['2, k, 18', [-18.23248103347956, 12.441066187909072, 1.0]], ['2, k, 19', [-19.51269408108399, 3.4297084528226147, 1.0]], ['2, k, 20', [-4.792501582777044, 136.41223089211204, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.848284, 80.607664, 1.0]], ['2, k, 1', [-6.150443030576105, 112.45459647194923, 1.0]], ['2, k, 2', [-4.950756009247881, 136.42208062767415, 1.0]], ['2, k, 3', [-4.618863062718168, 143.21267162730715, 1.0]], ['2, k, 4', [9.971613501750635, 131.08685648098455, 1.0]], ['2, k, 5', [18.01966046178516, 104.1122699602549, 1.0]], ['2, k, 6', [21.478196344229836, 82.42515223673706, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.37277911519576, 131.1607539607275, 1.0]], ['2, k, 9', [-31.34954877598289, 106.14566558370879, 1.0]], ['2, k, 10', [-40.77924005044082, 84.62001114571785, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.27997773906730483, 80.14423123686443, 1.0]], ['2, k, 13', [1.0743788236133043, 47.01093122868516, 1.0]], ['2, k, 14', [0.0965780380296618, 11.862961761546451, 1.0]], ['2, k, 15', [0.586854257710666, 5.094480117921388, 1.0]], ['2, k, 16', [-15.266960636947175, 80.97240135138776, 1.0]], ['2, k, 17', [-17.63260109492932, 49.88969799650956, 1.0]], ['2, k, 18', [-18.245395628491615, 12.301386313403704, 1.0]], ['2, k, 19', [-19.543528658586638, 3.3077493169850083, 1.0]], ['2, k, 20', [-4.950756009247881, 136.42208062767415, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-7.925273999999999, 80.549892, 1.0]], ['2, k, 1', [-6.278227306873562, 112.43848747017392, 1.0]], ['2, k, 2', [-5.124460527713686, 136.43930572898122, 1.0]], ['2, k, 3', [-4.805171115419871, 143.23605076108248, 1.0]], ['2, k, 4', [9.781251517244378, 131.06478922026827, 1.0]], ['2, k, 5', [17.788352710222497, 104.05394797370322, 1.0]], ['2, k, 6', [21.189873376487423, 82.41616790189516, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.45155889336669, 131.1211354678245, 1.0]], ['2, k, 9', [-30.86563464601126, 105.45535769220737, 1.0]], ['2, k, 10', [-39.56957065292844, 83.87132207979302, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.3404716771244365, 80.10146494796481, 1.0]], ['2, k, 13', [1.0300167623757366, 47.03466990983636, 1.0]], ['2, k, 14', [0.053184217255469624, 11.844755569088505, 1.0]], ['2, k, 15', [0.461913808268362, 4.9923347258697195, 1.0]], ['2, k, 16', [-15.341216520143227, 80.91272886636882, 1.0]], ['2, k, 17', [-17.67554845829961, 49.814665131608976, 1.0]], ['2, k, 18', [-18.275276300464753, 12.12930548460875, 1.0]], ['2, k, 19', [-19.545994196208717, 3.454235639593696, 1.0]], ['2, k, 20', [-5.124460527713686, 136.43930572898122, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.02183, 80.489404, 1.0]], ['2, k, 1', [-6.425866475338261, 112.41147050202599, 1.0]], ['2, k, 2', [-5.315544537384393, 136.43548999566008, 1.0]], ['2, k, 3', [-5.007873069728113, 143.23695616489974, 1.0]], ['2, k, 4', [9.574589730369686, 131.02566678117375, 1.0]], ['2, k, 5', [17.54343028939445, 104.01075458153063, 1.0]], ['2, k, 6', [20.89593387589598, 82.40315785725615, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.530736528044827, 131.0779675545079, 1.0]], ['2, k, 9', [-30.422597535531246, 104.86906529764371, 1.0]], ['2, k, 10', [-38.709098588944094, 83.12772791950708, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.4228791336686575, 80.05730277961783, 1.0]], ['2, k, 13', [0.9665771725323755, 47.043680024745036, 1.0]], ['2, k, 14', [-0.012626732308201438, 11.790592888111185, 1.0]], ['2, k, 15', [0.37220609033862984, 5.341519149577631, 1.0]], ['2, k, 16', [-15.43091207794325, 80.85103719947185, 1.0]], ['2, k, 17', [-17.73579404929244, 49.72624589352951, 1.0]], ['2, k, 18', [-18.323019953887677, 11.99159707451927, 1.0]], ['2, k, 19', [-19.563440988473307, 3.620641273744173, 1.0]], ['2, k, 20', [-5.315544537384393, 136.43548999566008, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.141686000000002, 80.43708799999999, 1.0]], ['2, k, 1', [-6.597496040523793, 112.38997232212644, 1.0]], ['2, k, 2', [-5.529208377295185, 136.42985567707285, 1.0]], ['2, k, 3', [-5.232972673014364, 143.23395194782393, 1.0]], ['2, k, 4', [9.332238135589357, 130.99299662208705, 1.0]], ['2, k, 5', [17.271238997043426, 103.97482412602326, 1.0]], ['2, k, 6', [20.58611259375305, 82.3671844930706, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.679397539005866, 131.0337989365827, 1.0]], ['2, k, 9', [-30.217728883771308, 104.42943879739491, 1.0]], ['2, k, 10', [-38.2295507648257, 82.41297457869445, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.5344291239431032, 80.02796917018809, 1.0]], ['2, k, 13', [0.8704034218457359, 47.0990913727894, 1.0]], ['2, k, 14', [-0.11056051228136532, 11.73962659852279, 1.0]], ['2, k, 15', [0.27222046023014423, 5.299123296310681, 1.0]], ['2, k, 16', [-15.534227340764897, 80.78867481755783, 1.0]], ['2, k, 17', [-17.814403988264676, 49.60202789819655, 1.0]], ['2, k, 18', [-18.387897559782335, 11.969631551586886, 1.0]], ['2, k, 19', [-19.625767348008207, 3.662264050336626, 1.0]], ['2, k, 20', [-5.529208377295185, 136.42985567707285, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.273670000000001, 80.389728, 1.0]], ['2, k, 1', [-6.780162271172527, 112.37755065158731, 1.0]], ['2, k, 2', [-5.750580753086593, 136.4348783808211, 1.0]], ['2, k, 3', [-5.464880975582317, 143.24221083162624, 1.0]], ['2, k, 4', [9.119538105725931, 130.95993913515997, 1.0]], ['2, k, 5', [17.047146602937666, 103.90562339715387, 1.0]], ['2, k, 6', [20.33304764597284, 82.31960005895125, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.872408233191763, 130.99438196436088, 1.0]], ['2, k, 9', [-30.15370999706427, 104.01460420433946, 1.0]], ['2, k, 10', [-38.01621510395381, 81.80559249304191, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.6641873113896288, 80.00090205266797, 1.0]], ['2, k, 13', [0.7573675113516112, 47.1534565552709, 1.0]], ['2, k, 14', [-0.2337862561989651, 11.562314600298578, 1.0]], ['2, k, 15', [0.06007824718023691, 5.444210976825684, 1.0]], ['2, k, 16', [-15.64393354270627, 80.73048990448562, 1.0]], ['2, k, 17', [-17.90454093309005, 49.45210111425386, 1.0]], ['2, k, 18', [-18.466439558230604, 11.96255977090945, 1.0]], ['2, k, 19', [-19.700898135528938, 3.7078481189886947, 1.0]], ['2, k, 20', [-5.750580753086593, 136.4348783808211, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
