[['2, k, 0', [0.0582143, -0.438272, 1.0]], ['2, k, 1', [0.0503105, -0.146482, 1.0]], ['2, k, 2', [0.0423576, 0.140488, 1.0]], ['2, k, 3', [0.0576131, 0.281857, 1.0]], ['2, k, 4', [-0.0829057, 0.0744725, 1.0]], ['2, k, 5', [-0.16685, 0.192312, 1.0]], ['2, k, 6', [-0.203271, 0.381659, 1.0]], ['2, k, 7', [-0.216112, 0.417954, 1.0]], ['2, k, 8', [0.197643, 0.0916301, 1.0]], ['2, k, 9', [0.293779, 0.265658, 1.0]], ['2, k, 10', [0.347047, 0.460028, 1.0]], ['2, k, 11', [0.36256, 0.524435, 1.0]], ['2, k, 12', [-0.00614473, -0.437656, 1.0]], ['2, k, 13', [-0.144799, -0.689529, 1.0]], ['2, k, 14', [-0.059967, -0.88157, 1.0]], ['2, k, 15', [-0.0600072, -0.992089, 1.0]], ['2, k, 16', [0.121357, -0.429794, 1.0]], ['2, k, 17', [0.135369, -0.712182, 1.0]], ['2, k, 18', [0.137928, -0.878106, 1.0]], ['2, k, 19', [0.142235, -0.987986, 1.0]], ['2, k, 20', [0.0443609, 0.0693979, 1.0]], ['2, k, 21', [-0.237662, 0.465037, 1.0]], ['2, k, 22', [-0.196099, 0.436846, 1.0]], ['2, k, 23', [0.389036, 0.566294, 1.0]], ['2, k, 24', [0.322433, 0.548406, 1.0]]]
[['2, k, 0', [0.037521, -0.434264, 1.0]], ['2, k, 1', [0.0617779, -0.148115, 1.0]], ['2, k, 2', [0.0855293, 0.130672, 1.0]], ['2, k, 3', [0.052341, 0.262503, 1.0]], ['2, k, 4', [-0.084621, 0.0362921, 1.0]], ['2, k, 5', [-0.274565, -0.0350062, 1.0]], ['2, k, 6', [-0.433732, -0.115425, 1.0]], ['2, k, 7', [-0.47344, -0.0845002, 1.0]], ['2, k, 8', [0.179577, 0.0274781, 1.0]], ['2, k, 9', [0.00984216, -0.0490493, 1.0]], ['2, k, 10', [-0.148785, -0.0913824, 1.0]], ['2, k, 11', [-0.25588, -0.087692, 1.0]], ['2, k, 12', [-0.0104653, -0.427263, 1.0]], ['2, k, 13', [-0.0467158, -0.69385, 1.0]], ['2, k, 14', [-0.0396267, -0.906051, 1.0]], ['2, k, 15', [0.0472532, -0.823125, 1.0]], ['2, k, 16', [0.0795887, -0.436593, 1.0]], ['2, k, 17', [0.143213, -0.648795, 1.0]], ['2, k, 18', [0.156393, -0.906419, 1.0]], ['2, k, 19', [0.0840119, -0.949685, 1.0]], ['2, k, 20', [0.0799057, 0.0616327, 1.0]], ['2, k, 21', [-0.517748, -0.0811591, 1.0]], ['2, k, 22', [-0.493133, -0.101943, 1.0]], ['2, k, 23', [-0.296242, -0.0778207, 1.0]], ['2, k, 24', [-0.290417, -0.101945, 1.0]]]
[['2, k, 0', [0.0372927, -0.433892, 1.0]], ['2, k, 1', [0.0615749, -0.148105, 1.0]], ['2, k, 2', [0.0852667, 0.130659, 1.0]], ['2, k, 3', [0.0504746, 0.263436, 1.0]], ['2, k, 4', [-0.0854361, 0.0356709, 1.0]], ['2, k, 5', [-0.239613, -0.0494937, 1.0]], ['2, k, 6', [-0.414145, -0.0753504, 1.0]], ['2, k, 7', [-0.468212, -0.0839132, 1.0]], ['2, k, 8', [0.178816, 0.0266906, 1.0]], ['2, k, 9', [0.00612903, -0.0479794, 1.0]], ['2, k, 10', [-0.18457, -0.0838755, 1.0]], ['2, k, 11', [-0.261597, -0.0876871, 1.0]], ['2, k, 12', [-0.0100891, -0.426797, 1.0]], ['2, k, 13', [-0.034775, -0.694695, 1.0]], ['2, k, 14', [-0.039121, -0.904134, 1.0]], ['2, k, 15', [0.0466303, -0.819138, 1.0]], ['2, k, 16', [0.0790817, -0.435042, 1.0]], ['2, k, 17', [0.14448, -0.647521, 1.0]], ['2, k, 18', [0.157954, -0.906357, 1.0]], ['2, k, 19', [0.0852071, -0.949562, 1.0]], ['2, k, 20', [0.0796383, 0.0616235, 1.0]], ['2, k, 21', [-0.513563, -0.0792887, 1.0]], ['2, k, 22', [-0.491177, -0.0928397, 1.0]], ['2, k, 23', [-0.302179, -0.0753558, 1.0]], ['2, k, 24', [-0.308053, -0.1054, 1.0]]]
[['2, k, 0', [0.0372674, -0.433375, 1.0]], ['2, k, 1', [0.061172, -0.148217, 1.0]], ['2, k, 2', [0.0835385, 0.129649, 1.0]], ['2, k, 3', [0.0487114, 0.263473, 1.0]], ['2, k, 4', [-0.0906866, 0.0326723, 1.0]], ['2, k, 5', [-0.245766, -0.0525618, 1.0]], ['2, k, 6', [-0.436855, -0.107064, 1.0]], ['2, k, 7', [-0.470578, -0.0827762, 1.0]], ['2, k, 8', [0.178218, 0.0262465, 1.0]], ['2, k, 9', [-0.000481026, -0.0528942, 1.0]], ['2, k, 10', [-0.184437, -0.0837749, 1.0]], ['2, k, 11', [-0.271773, -0.0842081, 1.0]], ['2, k, 12', [-0.00896278, -0.42568, 1.0]], ['2, k, 13', [-0.0346119, -0.693701, 1.0]], ['2, k, 14', [-0.0404681, -0.905473, 1.0]], ['2, k, 15', [0.0444458, -0.819925, 1.0]], ['2, k, 16', [0.0787987, -0.433204, 1.0]], ['2, k, 17', [0.143784, -0.645878, 1.0]], ['2, k, 18', [0.158153, -0.906434, 1.0]], ['2, k, 19', [0.0850898, -0.949599, 1.0]], ['2, k, 20', [0.0782746, 0.0609003, 1.0]], ['2, k, 21', [-0.515127, -0.0843962, 1.0]], ['2, k, 22', [-0.463144, -0.105544, 1.0]], ['2, k, 23', [-0.311323, -0.0735418, 1.0]], ['2, k, 24', [-0.302198, -0.103219, 1.0]]]
[['2, k, 0', [0.0368502, -0.433261, 1.0]], ['2, k, 1', [0.0610753, -0.148147, 1.0]], ['2, k, 2', [0.0837368, 0.130089, 1.0]], ['2, k, 3', [0.0475456, 0.264103, 1.0]], ['2, k, 4', [-0.0901837, 0.0329948, 1.0]], ['2, k, 5', [-0.245526, -0.0527452, 1.0]], ['2, k, 6', [-0.437608, -0.107396, 1.0]], ['2, k, 7', [-0.471092, -0.082949, 1.0]], ['2, k, 8', [0.178018, 0.0268596, 1.0]], ['2, k, 9', [3.06894e-05, -0.0476362, 1.0]], ['2, k, 10', [-0.211346, -0.0841784, 1.0]], ['2, k, 11', [-0.271303, -0.0829929, 1.0]], ['2, k, 12', [-0.0088983, -0.424935, 1.0]], ['2, k, 13', [-0.0426586, -0.69229, 1.0]], ['2, k, 14', [-0.0410286, -0.905488, 1.0]], ['2, k, 15', [0.0432078, -0.81951, 1.0]], ['2, k, 16', [0.077893, -0.433211, 1.0]], ['2, k, 17', [0.143375, -0.645413, 1.0]], ['2, k, 18', [0.157858, -0.907622, 1.0]], ['2, k, 19', [0.0841876, -0.950679, 1.0]], ['2, k, 20', [0.0783326, 0.061185, 1.0]], ['2, k, 21', [-0.515915, -0.0841272, 1.0]], ['2, k, 22', [-0.500749, -0.0975703, 1.0]], ['2, k, 23', [-0.31308, -0.0748423, 1.0]], ['2, k, 24', [-0.318441, -0.104528, 1.0]]]
[['2, k, 0', [0.0364785, -0.433622, 1.0]], ['2, k, 1', [0.0611104, -0.148172, 1.0]], ['2, k, 2', [0.0849387, 0.13125, 1.0]], ['2, k, 3', [0.0459433, 0.265371, 1.0]], ['2, k, 4', [-0.0999319, 0.0264544, 1.0]], ['2, k, 5', [-0.256827, -0.0581873, 1.0]], ['2, k, 6', [-0.440184, -0.106903, 1.0]], ['2, k, 7', [-0.474665, -0.085346, 1.0]], ['2, k, 8', [0.177335, 0.0266559, 1.0]], ['2, k, 9', [-0.00055739, -0.0457554, 1.0]], ['2, k, 10', [-0.216241, -0.0865413, 1.0]], ['2, k, 11', [-0.26511, -0.086149, 1.0]], ['2, k, 12', [-0.00882319, -0.425815, 1.0]], ['2, k, 13', [-0.0552278, -0.691297, 1.0]], ['2, k, 14', [-0.0408247, -0.907516, 1.0]], ['2, k, 15', [0.04311, -0.820684, 1.0]], ['2, k, 16', [0.0769331, -0.434092, 1.0]], ['2, k, 17', [0.143104, -0.644772, 1.0]], ['2, k, 18', [0.158176, -0.907521, 1.0]], ['2, k, 19', [0.0845938, -0.950602, 1.0]], ['2, k, 20', [0.0790664, 0.061887, 1.0]], ['2, k, 21', [-0.515212, -0.0605523, 1.0]], ['2, k, 22', [-0.489097, -0.101938, 1.0]], ['2, k, 23', [-0.315041, -0.0750749, 1.0]], ['2, k, 24', [-0.242981, -0.072654, 1.0]]]
[['2, k, 0', [0.0362483, -0.433651, 1.0]], ['2, k, 1', [0.0608177, -0.148239, 1.0]], ['2, k, 2', [0.0845754, 0.131269, 1.0]], ['2, k, 3', [0.0446801, 0.265619, 1.0]], ['2, k, 4', [-0.100002, 0.026422, 1.0]], ['2, k, 5', [-0.256862, -0.0575935, 1.0]], ['2, k, 6', [-0.439797, -0.105505, 1.0]], ['2, k, 7', [-0.478779, -0.0868224, 1.0]], ['2, k, 8', [0.177224, 0.0263978, 1.0]], ['2, k, 9', [0.0111199, -0.0655308, 1.0]], ['2, k, 10', [-0.185961, -0.0852225, 1.0]], ['2, k, 11', [-0.263961, -0.0850065, 1.0]], ['2, k, 12', [-0.00883011, -0.42581, 1.0]], ['2, k, 13', [-0.0513997, -0.692163, 1.0]], ['2, k, 14', [-0.0415471, -0.909819, 1.0]], ['2, k, 15', [0.0421439, -0.822568, 1.0]], ['2, k, 16', [0.0767727, -0.434052, 1.0]], ['2, k, 17', [0.14322, -0.644801, 1.0]], ['2, k, 18', [0.15826, -0.907669, 1.0]], ['2, k, 19', [0.0846921, -0.950761, 1.0]], ['2, k, 20', [0.0787175, 0.0618951, 1.0]], ['2, k, 21', [-0.521731, -0.0801405, 1.0]], ['2, k, 22', [-0.462125, -0.115353, 1.0]], ['2, k, 23', [-0.302071, -0.0703021, 1.0]], ['2, k, 24', [-0.295953, -0.104388, 1.0]]]
[['2, k, 0', [0.0360524, -0.433442, 1.0]], ['2, k, 1', [0.0609047, -0.147803, 1.0]], ['2, k, 2', [0.0854906, 0.132353, 1.0]], ['2, k, 3', [0.0438527, 0.26589, 1.0]], ['2, k, 4', [-0.100487, 0.0266665, 1.0]], ['2, k, 5', [-0.258142, -0.0572136, 1.0]], ['2, k, 6', [-0.448514, -0.10774, 1.0]], ['2, k, 7', [-0.48345, -0.0899835, 1.0]], ['2, k, 8', [0.177194, 0.0266268, 1.0]], ['2, k, 9', [0.00129309, -0.0465919, 1.0]], ['2, k, 10', [-0.185081, -0.0882733, 1.0]], ['2, k, 11', [-0.254046, -0.0902964, 1.0]], ['2, k, 12', [-0.00888633, -0.425478, 1.0]], ['2, k, 13', [-0.0514728, -0.691998, 1.0]], ['2, k, 14', [-0.0411393, -0.910287, 1.0]], ['2, k, 15', [0.0423384, -0.822811, 1.0]], ['2, k, 16', [0.0766568, -0.433433, 1.0]], ['2, k, 17', [0.138928, -0.648547, 1.0]], ['2, k, 18', [0.158143, -0.908075, 1.0]], ['2, k, 19', [0.197699, -0.98042, 1.0]], ['2, k, 20', [0.0793829, 0.0628317, 1.0]], ['2, k, 21', [-0.526791, -0.0816477, 1.0]], ['2, k, 22', [-0.463467, -0.116472, 1.0]], ['2, k, 23', [-0.295574, -0.07965, 1.0]], ['2, k, 24', [-0.229611, -0.0751529, 1.0]]]
[['2, k, 0', [0.0360329, -0.433426, 1.0]], ['2, k, 1', [0.060836, -0.147759, 1.0]], ['2, k, 2', [0.0852787, 0.132509, 1.0]], ['2, k, 3', [0.0430211, 0.265562, 1.0]], ['2, k, 4', [-0.104371, 0.0243791, 1.0]], ['2, k, 5', [-0.263575, -0.0584124, 1.0]], ['2, k, 6', [-0.449354, -0.109953, 1.0]], ['2, k, 7', [-0.490108, -0.0933061, 1.0]], ['2, k, 8', [0.17713, 0.0271731, 1.0]], ['2, k, 9', [-0.00268599, -0.0491583, 1.0]], ['2, k, 10', [-0.137324, -0.0888448, 1.0]], ['2, k, 11', [-0.25132, -0.0922787, 1.0]], ['2, k, 12', [-0.00882033, -0.425549, 1.0]], ['2, k, 13', [-0.0413967, -0.693578, 1.0]], ['2, k, 14', [-0.040741, -0.909628, 1.0]], ['2, k, 15', [0.0426214, -0.821957, 1.0]], ['2, k, 16', [0.0770074, -0.432845, 1.0]], ['2, k, 17', [0.140527, -0.64561, 1.0]], ['2, k, 18', [0.158084, -0.908094, 1.0]], ['2, k, 19', [0.199139, -0.979536, 1.0]], ['2, k, 20', [0.0792185, 0.0629608, 1.0]], ['2, k, 21', [-0.534439, -0.0960915, 1.0]], ['2, k, 22', [-0.456946, -0.123277, 1.0]], ['2, k, 23', [-0.281272, -0.0834413, 1.0]], ['2, k, 24', [-0.291266, -0.103208, 1.0]]]
[['2, k, 0', [0.0360326, -0.43343, 1.0]], ['2, k, 1', [0.0606211, -0.147233, 1.0]], ['2, k, 2', [0.0844168, 0.13465, 1.0]], ['2, k, 3', [0.0433158, 0.265391, 1.0]], ['2, k, 4', [-0.0934761, 0.0348061, 1.0]], ['2, k, 5', [-0.271477, -0.0400682, 1.0]], ['2, k, 6', [-0.468132, -0.0999941, 1.0]], ['2, k, 7', [-0.500845, -0.0942766, 1.0]], ['2, k, 8', [0.17713, 0.0271542, 1.0]], ['2, k, 9', [0.00340574, -0.0481765, 1.0]], ['2, k, 10', [-0.129157, -0.086577, 1.0]], ['2, k, 11', [-0.228286, -0.0942576, 1.0]], ['2, k, 12', [-0.00876635, -0.425351, 1.0]], ['2, k, 13', [-0.0404416, -0.693587, 1.0]], ['2, k, 14', [-0.0425977, -0.909614, 1.0]], ['2, k, 15', [0.0404617, -0.821817, 1.0]], ['2, k, 16', [0.0773675, -0.433017, 1.0]], ['2, k, 17', [0.142379, -0.646244, 1.0]], ['2, k, 18', [0.155791, -0.906726, 1.0]], ['2, k, 19', [0.165935, -1.02072, 1.0]], ['2, k, 20', [0.0785614, 0.0646424, 1.0]], ['2, k, 21', [-0.544069, -0.0914582, 1.0]], ['2, k, 22', [-0.482223, -0.115022, 1.0]], ['2, k, 23', [-0.25652, -0.0862899, 1.0]], ['2, k, 24', [-0.240593, -0.110989, 1.0]]]
[['2, k, 0', [0.0358059, -0.433016, 1.0]], ['2, k, 1', [0.0599792, -0.146617, 1.0]], ['2, k, 2', [0.0829545, 0.135534, 1.0]], ['2, k, 3', [0.0436473, 0.264583, 1.0]], ['2, k, 4', [-0.0912282, 0.0364929, 1.0]], ['2, k, 5', [-0.254957, -0.0423946, 1.0]], ['2, k, 6', [-0.437395, -0.12306, 1.0]], ['2, k, 7', [-0.493339, -0.106943, 1.0]], ['2, k, 8', [0.178029, 0.0285042, 1.0]], ['2, k, 9', [0.0162051, -0.0439244, 1.0]], ['2, k, 10', [-0.118829, -0.0885658, 1.0]], ['2, k, 11', [-0.209365, -0.0994299, 1.0]], ['2, k, 12', [-0.00956167, -0.424414, 1.0]], ['2, k, 13', [-0.0509994, -0.691546, 1.0]], ['2, k, 14', [-0.0440547, -0.909692, 1.0]], ['2, k, 15', [0.038846, -0.821809, 1.0]], ['2, k, 16', [0.0777315, -0.431559, 1.0]], ['2, k, 17', [0.143885, -0.646896, 1.0]], ['2, k, 18', [0.156137, -0.906991, 1.0]], ['2, k, 19', [0.160332, -1.02123, 1.0]], ['2, k, 20', [0.0773503, 0.0654904, 1.0]], ['2, k, 21', [-0.54188, -0.094985, 1.0]], ['2, k, 22', [-0.505887, -0.122408, 1.0]], ['2, k, 23', [-0.243127, -0.0963155, 1.0]], ['2, k, 24', [-0.257313, -0.0943574, 1.0]]]
[['2, k, 0', [0.0358468, -0.432999, 1.0]], ['2, k, 1', [0.0601314, -0.146407, 1.0]], ['2, k, 2', [0.0834157, 0.136141, 1.0]], ['2, k, 3', [0.0436428, 0.264751, 1.0]], ['2, k, 4', [-0.0880443, 0.0382931, 1.0]], ['2, k, 5', [-0.277734, -0.0544699, 1.0]], ['2, k, 6', [-0.477167, -0.104651, 1.0]], ['2, k, 7', [-0.515165, -0.103417, 1.0]], ['2, k, 8', [0.178366, 0.0285282, 1.0]], ['2, k, 9', [0.0653893, -0.0457793, 1.0]], ['2, k, 10', [-0.113804, -0.087008, 1.0]], ['2, k, 11', [-0.17373, -0.0955941, 1.0]], ['2, k, 12', [-0.00955617, -0.424322, 1.0]], ['2, k, 13', [-0.0510961, -0.691387, 1.0]], ['2, k, 14', [-0.0420017, -0.908711, 1.0]], ['2, k, 15', [0.0408197, -0.820757, 1.0]], ['2, k, 16', [0.0795994, -0.43174, 1.0]], ['2, k, 17', [0.143711, -0.650302, 1.0]], ['2, k, 18', [0.15626, -0.906882, 1.0]], ['2, k, 19', [0.0855311, -0.950479, 1.0]], ['2, k, 20', [0.0777166, 0.0660066, 1.0]], ['2, k, 21', [-0.552651, -0.0988724, 1.0]], ['2, k, 22', [-0.513614, -0.113143, 1.0]], ['2, k, 23', [-0.211149, -0.0932785, 1.0]], ['2, k, 24', [-0.175636, -0.0724895, 1.0]]]
[['2, k, 0', [0.0358962, -0.433544, 1.0]], ['2, k, 1', [0.0575323, -0.14726, 1.0]], ['2, k, 2', [0.0726081, 0.134847, 1.0]], ['2, k, 3', [0.0443865, 0.264427, 1.0]], ['2, k, 4', [-0.0931168, 0.0398397, 1.0]], ['2, k, 5', [-0.274726, -0.0559618, 1.0]], ['2, k, 6', [-0.47596, -0.1177, 1.0]], ['2, k, 7', [-0.51114, -0.106359, 1.0]], ['2, k, 8', [0.179914, 0.0303483, 1.0]], ['2, k, 9', [0.0666132, -0.0465687, 1.0]], ['2, k, 10', [-0.101444, -0.0903992, 1.0]], ['2, k, 11', [-0.149914, -0.0965579, 1.0]], ['2, k, 12', [-0.0121864, -0.42785, 1.0]], ['2, k, 13', [-0.0501083, -0.693901, 1.0]], ['2, k, 14', [-0.0435332, -0.909505, 1.0]], ['2, k, 15', [0.0392567, -0.821491, 1.0]], ['2, k, 16', [0.0827962, -0.434434, 1.0]], ['2, k, 17', [0.145922, -0.658308, 1.0]], ['2, k, 18', [0.15663, -0.907034, 1.0]], ['2, k, 19', [0.088335, -0.950997, 1.0]], ['2, k, 20', [0.0694997, 0.064843, 1.0]], ['2, k, 21', [-0.555126, -0.0959655, 1.0]], ['2, k, 22', [-0.525278, -0.122232, 1.0]], ['2, k, 23', [-0.194928, -0.113674, 1.0]], ['2, k, 24', [-0.206318, -0.0918805, 1.0]]]
[['2, k, 0', [0.0366934, -0.431441, 1.0]], ['2, k, 1', [0.0566556, -0.147534, 1.0]], ['2, k, 2', [0.069141, 0.129512, 1.0]], ['2, k, 3', [0.045092, 0.264893, 1.0]], ['2, k, 4', [-0.0953776, 0.0421824, 1.0]], ['2, k, 5', [-0.290797, -0.0653967, 1.0]], ['2, k, 6', [-0.487895, -0.108989, 1.0]], ['2, k, 7', [-0.523051, -0.108788, 1.0]], ['2, k, 8', [0.182555, 0.0340702, 1.0]], ['2, k, 9', [0.0699559, -0.048467, 1.0]], ['2, k, 10', [-0.0870034, -0.0923295, 1.0]], ['2, k, 11', [-0.126073, -0.100143, 1.0]], ['2, k, 12', [-0.0109447, -0.423687, 1.0]], ['2, k, 13', [-0.0485131, -0.687779, 1.0]], ['2, k, 14', [-0.0446936, -0.909666, 1.0]], ['2, k, 15', [0.0380699, -0.821613, 1.0]], ['2, k, 16', [0.0856038, -0.426412, 1.0]], ['2, k, 17', [0.14545, -0.657547, 1.0]], ['2, k, 18', [0.156293, -0.9067, 1.0]], ['2, k, 19', [0.0900729, -0.951027, 1.0]], ['2, k, 20', [0.0666825, 0.0613883, 1.0]], ['2, k, 21', [-0.571222, -0.105845, 1.0]], ['2, k, 22', [-0.527501, -0.121488, 1.0]], ['2, k, 23', [-0.144893, -0.0915138, 1.0]], ['2, k, 24', [-0.187462, -0.0975251, 1.0]]]
[['2, k, 0', [0.0372999, -0.429148, 1.0]], ['2, k, 1', [0.057043, -0.147123, 1.0]], ['2, k, 2', [0.0716963, 0.129308, 1.0]], ['2, k, 3', [0.0460158, 0.264784, 1.0]], ['2, k, 4', [-0.0926245, 0.0474781, 1.0]], ['2, k, 5', [-0.298298, -0.0671181, 1.0]], ['2, k, 6', [-0.451098, -0.143041, 1.0]], ['2, k, 7', [-0.510505, -0.113524, 1.0]], ['2, k, 8', [0.187647, 0.049407, 1.0]], ['2, k, 9', [0.0891411, -0.0518436, 1.0]], ['2, k, 10', [-0.066652, -0.0956199, 1.0]], ['2, k, 11', [-0.0991926, -0.100201, 1.0]], ['2, k, 12', [-0.0115901, -0.420723, 1.0]], ['2, k, 13', [-0.0411406, -0.683881, 1.0]], ['2, k, 14', [-0.0451101, -0.909654, 1.0]], ['2, k, 15', [0.0376299, -0.821581, 1.0]], ['2, k, 16', [0.0877162, -0.422887, 1.0]], ['2, k, 17', [0.145485, -0.658111, 1.0]], ['2, k, 18', [0.156304, -0.906746, 1.0]], ['2, k, 19', [0.0963562, -0.95182, 1.0]], ['2, k, 20', [0.068242, 0.0613452, 1.0]], ['2, k, 21', [-0.550912, -0.118513, 1.0]], ['2, k, 22', [-0.478577, -0.108378, 1.0]], ['2, k, 23', [-0.129793, -0.0967248, 1.0]], ['2, k, 24', [-0.162769, -0.0983573, 1.0]]]
[['2, k, 0', [0.0377579, -0.424524, 1.0]], ['2, k, 1', [0.0523489, -0.145493, 1.0]], ['2, k, 2', [0.0570412, 0.126744, 1.0]], ['2, k, 3', [0.0468892, 0.267203, 1.0]], ['2, k, 4', [-0.092805, 0.0497344, 1.0]], ['2, k, 5', [-0.292697, -0.0674042, 1.0]], ['2, k, 6', [-0.44124, -0.123741, 1.0]], ['2, k, 7', [-0.50754, -0.121461, 1.0]], ['2, k, 8', [0.187248, 0.0495695, 1.0]], ['2, k, 9', [0.139753, -0.026058, 1.0]], ['2, k, 10', [-0.00859283, -0.0785358, 1.0]], ['2, k, 11', [-0.0778905, -0.0984301, 1.0]], ['2, k, 12', [-0.011987, -0.416443, 1.0]], ['2, k, 13', [-0.040719, -0.678709, 1.0]], ['2, k, 14', [-0.0441975, -0.905947, 1.0]], ['2, k, 15', [0.0385168, -0.817813, 1.0]], ['2, k, 16', [0.0884736, -0.417654, 1.0]], ['2, k, 17', [0.14361, -0.655984, 1.0]], ['2, k, 18', [0.156536, -0.906584, 1.0]], ['2, k, 19', [0.0972895, -0.951762, 1.0]], ['2, k, 20', [0.0566059, 0.0600056, 1.0]], ['2, k, 21', [-0.560564, -0.117381, 1.0]], ['2, k, 22', [-0.471575, -0.113148, 1.0]], ['2, k, 23', [-0.090156, -0.0984899, 1.0]], ['2, k, 24', [-0.149041, -0.100934, 1.0]]]
[['2, k, 0', [0.0379129, -0.42288, 1.0]], ['2, k, 1', [0.0498283, -0.143899, 1.0]], ['2, k, 2', [0.0544249, 0.128246, 1.0]], ['2, k, 3', [0.0475662, 0.267861, 1.0]], ['2, k, 4', [-0.0929702, 0.05133, 1.0]], ['2, k, 5', [-0.25811, -0.0515074, 1.0]], ['2, k, 6', [-0.406388, -0.109579, 1.0]], ['2, k, 7', [-0.4689, -0.132637, 1.0]], ['2, k, 8', [0.184678, 0.051816, 1.0]], ['2, k, 9', [0.131658, -0.0524755, 1.0]], ['2, k, 10', [0.0342609, -0.0898241, 1.0]], ['2, k, 11', [-0.00346236, -0.0941356, 1.0]], ['2, k, 12', [-0.0122028, -0.415577, 1.0]], ['2, k, 13', [-0.0405231, -0.677579, 1.0]], ['2, k, 14', [-0.042497, -0.906224, 1.0]], ['2, k, 15', [0.0401842, -0.818069, 1.0]], ['2, k, 16', [0.0888955, -0.416014, 1.0]], ['2, k, 17', [0.143367, -0.656445, 1.0]], ['2, k, 18', [0.157487, -0.906583, 1.0]], ['2, k, 19', [0.0994524, -0.951897, 1.0]], ['2, k, 20', [0.0537303, 0.061372, 1.0]], ['2, k, 21', [-0.512451, -0.133373, 1.0]], ['2, k, 22', [-0.419504, -0.109361, 1.0]], ['2, k, 23', [-0.020268, -0.0916344, 1.0]], ['2, k, 24', [-0.0626592, -0.100815, 1.0]]]
[['2, k, 0', [0.0383393, -0.422467, 1.0]], ['2, k, 1', [0.0495354, -0.143967, 1.0]], ['2, k, 2', [0.0538228, 0.127584, 1.0]], ['2, k, 3', [0.0480433, 0.269573, 1.0]], ['2, k, 4', [-0.0934258, 0.05749, 1.0]], ['2, k, 5', [-0.254625, -0.0476057, 1.0]], ['2, k, 6', [-0.428803, -0.12195, 1.0]], ['2, k, 7', [-0.474921, -0.128881, 1.0]], ['2, k, 8', [0.183628, 0.0535006, 1.0]], ['2, k, 9', [0.162994, -0.0335, 1.0]], ['2, k, 10', [0.0114241, -0.0910391, 1.0]], ['2, k, 11', [0.0108766, -0.0970147, 1.0]], ['2, k, 12', [-0.0126918, -0.415375, 1.0]], ['2, k, 13', [-0.041518, -0.675889, 1.0]], ['2, k, 14', [-0.0429444, -0.906529, 1.0]], ['2, k, 15', [0.0397356, -0.818363, 1.0]], ['2, k, 16', [0.0912133, -0.415556, 1.0]], ['2, k, 17', [0.142303, -0.656685, 1.0]], ['2, k, 18', [0.157489, -0.906235, 1.0]], ['2, k, 19', [0.103526, -0.951996, 1.0]], ['2, k, 20', [0.0531187, 0.0608008, 1.0]], ['2, k, 21', [-0.521296, -0.122345, 1.0]], ['2, k, 22', [-0.41822, -0.117901, 1.0]], ['2, k, 23', [0.0204195, -0.093767, 1.0]], ['2, k, 24', [0.00913368, -0.0759607, 1.0]]]
[['2, k, 0', [0.038931, -0.421969, 1.0]], ['2, k, 1', [0.0481254, -0.143667, 1.0]], ['2, k, 2', [0.0496489, 0.12822, 1.0]], ['2, k, 3', [0.0489999, 0.270848, 1.0]], ['2, k, 4', [-0.0961859, 0.0581979, 1.0]], ['2, k, 5', [-0.247014, -0.0451432, 1.0]], ['2, k, 6', [-0.384602, -0.115762, 1.0]], ['2, k, 7', [-0.465527, -0.131342, 1.0]], ['2, k, 8', [0.179991, 0.0762867, 1.0]], ['2, k, 9', [0.205399, -0.0253663, 1.0]], ['2, k, 10', [0.0890912, -0.0617135, 1.0]], ['2, k, 11', [0.0665422, -0.0963375, 1.0]], ['2, k, 12', [-0.0130723, -0.415421, 1.0]], ['2, k, 13', [-0.046726, -0.67537, 1.0]], ['2, k, 14', [-0.0432236, -0.906316, 1.0]], ['2, k, 15', [0.0394476, -0.818141, 1.0]], ['2, k, 16', [0.093928, -0.41478, 1.0]], ['2, k, 17', [0.141044, -0.657301, 1.0]], ['2, k, 18', [0.156376, -0.906689, 1.0]], ['2, k, 19', [0.113758, -0.953476, 1.0]], ['2, k, 20', [0.0496372, 0.0612228, 1.0]], ['2, k, 21', [-0.514152, -0.12905, 1.0]], ['2, k, 22', [-0.410887, -0.11929, 1.0]], ['2, k, 23', [0.0619166, -0.0965689, 1.0]], ['2, k, 24', [0.00186677, -0.0998654, 1.0]]]
