[['2, k, 0', [-0.3805821, 0.008953178, 1.0]], ['2, k, 1', [-0.4068137, 0.3180874, 1.0]], ['2, k, 2', [-0.4300006, 0.6154908, 1.0]], ['2, k, 3', [-0.4440552, 0.750295, 1.0]], ['2, k, 4', [-0.601098, 0.4999654, 1.0]], ['2, k, 5', [-0.6771548, 0.293181, 1.0]], ['2, k, 6', [-0.6100245, 0.09337856, 1.0]], ['2, k, 7', [-0.5958892, 0.02937037, 1.0]], ['2, k, 8', [-0.2486613, 0.5339963, 1.0]], ['2, k, 9', [-0.1561728, 0.3239677, 1.0]], ['2, k, 10', [-0.1695682, 0.1354849, 1.0]], ['2, k, 11', [-0.1776822, 0.08511947, 1.0]], ['2, k, 12', [-0.4547597, 0.006841994, 1.0]], ['2, k, 13', [-0.4584133, -0.3530506, 1.0]], ['2, k, 14', [-0.4712783, -0.6519879, 1.0]], ['2, k, 15', [-0.4906688, -0.7272795, 1.0]], ['2, k, 16', [-0.294267, 0.01035195, 1.0]], ['2, k, 17', [-0.2594261, -0.3919059, 1.0]], ['2, k, 18', [-0.1874009, -0.6647576, 1.0]], ['2, k, 19', [-0.1592859, -0.7118418, 1.0]], ['2, k, 20', [-0.4246708, 0.5427124, 1.0]], ['2, k, 21', [-0.5986623, -0.04132006, 1.0]], ['2, k, 22', [-0.6226319, 0.06478098, 1.0]], ['2, k, 23', [-0.1267198, 0.01736545, 1.0]], ['2, k, 24', [-0.2428797, 0.03176742, 1.0]]]
[['2, k, 0', [-0.3829848, 0.00708248, 1.0]], ['2, k, 1', [-0.4024913, 0.3151226, 1.0]], ['2, k, 2', [-0.4198317, 0.612049, 1.0]], ['2, k, 3', [-0.431083, 0.7478775, 1.0]], ['2, k, 4', [-0.5895272, 0.4976851, 1.0]], ['2, k, 5', [-0.6678138, 0.281543, 1.0]], ['2, k, 6', [-0.6061456, 0.0758769, 1.0]], ['2, k, 7', [-0.5751256, 0.02186841, 1.0]], ['2, k, 8', [-0.2435363, 0.5318862, 1.0]], ['2, k, 9', [-0.1246398, 0.3754678, 1.0]], ['2, k, 10', [-0.1533726, 0.2191349, 1.0]], ['2, k, 11', [-0.173034, 0.2040963, 1.0]], ['2, k, 12', [-0.4585604, 0.006404851, 1.0]], ['2, k, 13', [-0.456753, -0.3555248, 1.0]], ['2, k, 14', [-0.4717628, -0.650681, 1.0]], ['2, k, 15', [-0.4898145, -0.7260098, 1.0]], ['2, k, 16', [-0.2949049, 0.007270074, 1.0]], ['2, k, 17', [-0.2672281, -0.376926, 1.0]], ['2, k, 18', [-0.1971868, -0.6373959, 1.0]], ['2, k, 19', [-0.1641736, -0.7044277, 1.0]], ['2, k, 20', [-0.4159282, 0.5393558, 1.0]], ['2, k, 21', [-0.5518058, -0.07133313, 1.0]], ['2, k, 22', [-0.5475659, 0.006869084, 1.0]], ['2, k, 23', [-0.1719806, 0.1698916, 1.0]], ['2, k, 24', [-0.131098, 0.2321259, 1.0]]]
[['2, k, 0', [-0.3830869, 0.007102395, 1.0]], ['2, k, 1', [-0.4027466, 0.3151916, 1.0]], ['2, k, 2', [-0.4201985, 0.6122209, 1.0]], ['2, k, 3', [-0.4314443, 0.7480843, 1.0]], ['2, k, 4', [-0.5894763, 0.4975155, 1.0]], ['2, k, 5', [-0.6674641, 0.2816465, 1.0]], ['2, k, 6', [-0.6068573, 0.08103387, 1.0]], ['2, k, 7', [-0.581921, 0.0181013, 1.0]], ['2, k, 8', [-0.2432762, 0.5320428, 1.0]], ['2, k, 9', [-0.125368, 0.3735137, 1.0]], ['2, k, 10', [-0.153406, 0.2150858, 1.0]], ['2, k, 11', [-0.1683634, 0.1914316, 1.0]], ['2, k, 12', [-0.4587082, 0.006397326, 1.0]], ['2, k, 13', [-0.4573413, -0.355372, 1.0]], ['2, k, 14', [-0.4716077, -0.6506865, 1.0]], ['2, k, 15', [-0.4896541, -0.7258633, 1.0]], ['2, k, 16', [-0.2950335, 0.007351705, 1.0]], ['2, k, 17', [-0.2672732, -0.3768277, 1.0]], ['2, k, 18', [-0.1978808, -0.6380512, 1.0]], ['2, k, 19', [-0.1641616, -0.7044305, 1.0]], ['2, k, 20', [-0.4162792, 0.5395023, 1.0]], ['2, k, 21', [-0.5557359, -0.06302192, 1.0]], ['2, k, 22', [-0.557375, -0.009371026, 1.0]], ['2, k, 23', [-0.1711618, 0.154572, 1.0]], ['2, k, 24', [-0.1363883, 0.2180464, 1.0]]]
[['2, k, 0', [-0.3831489, 0.007094953, 1.0]], ['2, k, 1', [-0.4028936, 0.3152084, 1.0]], ['2, k, 2', [-0.4203653, 0.612323, 1.0]], ['2, k, 3', [-0.4317685, 0.7481601, 1.0]], ['2, k, 4', [-0.5899116, 0.4977655, 1.0]], ['2, k, 5', [-0.6669593, 0.2816248, 1.0]], ['2, k, 6', [-0.6048279, 0.08072717, 1.0]], ['2, k, 7', [-0.5861043, 0.0209106, 1.0]], ['2, k, 8', [-0.2430248, 0.5320426, 1.0]], ['2, k, 9', [-0.1263672, 0.3721799, 1.0]], ['2, k, 10', [-0.1546607, 0.2115924, 1.0]], ['2, k, 11', [-0.1688632, 0.1842317, 1.0]], ['2, k, 12', [-0.4587187, 0.006381847, 1.0]], ['2, k, 13', [-0.4576189, -0.3552333, 1.0]], ['2, k, 14', [-0.4715585, -0.6507207, 1.0]], ['2, k, 15', [-0.4890797, -0.725601, 1.0]], ['2, k, 16', [-0.2952493, 0.007394642, 1.0]], ['2, k, 17', [-0.2672877, -0.3768182, 1.0]], ['2, k, 18', [-0.1994727, -0.6381387, 1.0]], ['2, k, 19', [-0.1642992, -0.703481, 1.0]], ['2, k, 20', [-0.4164543, 0.5395808, 1.0]], ['2, k, 21', [-0.558804, -0.05171482, 1.0]], ['2, k, 22', [-0.565729, 0.01366472, 1.0]], ['2, k, 23', [-0.1693366, 0.1415872, 1.0]], ['2, k, 24', [-0.1324313, 0.2128194, 1.0]]]
[['2, k, 0', [-0.3832589, 0.007085166, 1.0]], ['2, k, 1', [-0.4031584, 0.3152252, 1.0]], ['2, k, 2', [-0.4208106, 0.6124019, 1.0]], ['2, k, 3', [-0.4319936, 0.748244, 1.0]], ['2, k, 4', [-0.5900629, 0.4977183, 1.0]], ['2, k, 5', [-0.6663114, 0.2820001, 1.0]], ['2, k, 6', [-0.6069564, 0.08825801, 1.0]], ['2, k, 7', [-0.572401, 0.03032241, 1.0]], ['2, k, 8', [-0.2423208, 0.5323614, 1.0]], ['2, k, 9', [-0.1267485, 0.3709248, 1.0]], ['2, k, 10', [-0.1544678, 0.2097172, 1.0]], ['2, k, 11', [-0.1704129, 0.1774941, 1.0]], ['2, k, 12', [-0.4588181, 0.006397932, 1.0]], ['2, k, 13', [-0.4574993, -0.3554711, 1.0]], ['2, k, 14', [-0.4717194, -0.6506798, 1.0]], ['2, k, 15', [-0.4890989, -0.7257048, 1.0]], ['2, k, 16', [-0.2953947, 0.007362515, 1.0]], ['2, k, 17', [-0.2673749, -0.3767132, 1.0]], ['2, k, 18', [-0.1977327, -0.645415, 1.0]], ['2, k, 19', [-0.1641662, -0.7037203, 1.0]], ['2, k, 20', [-0.4168605, 0.5396445, 1.0]], ['2, k, 21', [-0.5650918, -0.03680974, 1.0]], ['2, k, 22', [-0.5283332, -0.02500585, 1.0]], ['2, k, 23', [-0.1697475, 0.1305789, 1.0]], ['2, k, 24', [-0.1253465, 0.1893852, 1.0]]]
[['2, k, 0', [-0.3833086, 0.007095315, 1.0]], ['2, k, 1', [-0.4033252, 0.3152822, 1.0]], ['2, k, 2', [-0.4209955, 0.6125233, 1.0]], ['2, k, 3', [-0.4322388, 0.7485588, 1.0]], ['2, k, 4', [-0.589995, 0.4977709, 1.0]], ['2, k, 5', [-0.6659796, 0.2835239, 1.0]], ['2, k, 6', [-0.607691, 0.09509145, 1.0]], ['2, k, 7', [-0.5923542, 0.04415443, 1.0]], ['2, k, 8', [-0.241603, 0.5320895, 1.0]], ['2, k, 9', [-0.1272799, 0.3695263, 1.0]], ['2, k, 10', [-0.1537347, 0.2059241, 1.0]], ['2, k, 11', [-0.1647518, 0.1726009, 1.0]], ['2, k, 12', [-0.45883, 0.006402186, 1.0]], ['2, k, 13', [-0.4573285, -0.3558559, 1.0]], ['2, k, 14', [-0.4714967, -0.6504843, 1.0]], ['2, k, 15', [-0.4897724, -0.7263724, 1.0]], ['2, k, 16', [-0.2955161, 0.007392261, 1.0]], ['2, k, 17', [-0.2674034, -0.3768016, 1.0]], ['2, k, 18', [-0.1986471, -0.6467336, 1.0]], ['2, k, 19', [-0.1641783, -0.703753, 1.0]], ['2, k, 20', [-0.4170491, 0.5397522, 1.0]], ['2, k, 21', [-0.5717363, -0.0244632, 1.0]], ['2, k, 22', [-0.560187, -0.005309281, 1.0]], ['2, k, 23', [-0.1585847, 0.1246098, 1.0]], ['2, k, 24', [-0.1250833, 0.2003262, 1.0]]]
[['2, k, 0', [-0.3833396, 0.00716662, 1.0]], ['2, k, 1', [-0.4035478, 0.315414, 1.0]], ['2, k, 2', [-0.4213071, 0.6127083, 1.0]], ['2, k, 3', [-0.4323807, 0.7487582, 1.0]], ['2, k, 4', [-0.590139, 0.4983774, 1.0]], ['2, k, 5', [-0.6649207, 0.2858873, 1.0]], ['2, k, 6', [-0.6110159, 0.1025878, 1.0]], ['2, k, 7', [-0.6011277, 0.05890488, 1.0]], ['2, k, 8', [-0.2413582, 0.5320006, 1.0]], ['2, k, 9', [-0.127799, 0.3679934, 1.0]], ['2, k, 10', [-0.1516803, 0.1995482, 1.0]], ['2, k, 11', [-0.1560378, 0.1662348, 1.0]], ['2, k, 12', [-0.4587491, 0.006512647, 1.0]], ['2, k, 13', [-0.4573624, -0.3561171, 1.0]], ['2, k, 14', [-0.471623, -0.6505244, 1.0]], ['2, k, 15', [-0.4901626, -0.7263242, 1.0]], ['2, k, 16', [-0.2957017, 0.007427615, 1.0]], ['2, k, 17', [-0.2674578, -0.3767699, 1.0]], ['2, k, 18', [-0.1982716, -0.6477879, 1.0]], ['2, k, 19', [-0.1638325, -0.703646, 1.0]], ['2, k, 20', [-0.4173465, 0.5399287, 1.0]], ['2, k, 21', [-0.5744584, -0.007079019, 1.0]], ['2, k, 22', [-0.5723364, 0.02899333, 1.0]], ['2, k, 23', [-0.1502413, 0.1112479, 1.0]], ['2, k, 24', [-0.1194396, 0.1944608, 1.0]]]
[['2, k, 0', [-0.3833275, 0.00716456, 1.0]], ['2, k, 1', [-0.4036252, 0.3154414, 1.0]], ['2, k, 2', [-0.4215161, 0.6128079, 1.0]], ['2, k, 3', [-0.4324713, 0.7489755, 1.0]], ['2, k, 4', [-0.5897133, 0.4984148, 1.0]], ['2, k, 5', [-0.6642787, 0.288893, 1.0]], ['2, k, 6', [-0.6168733, 0.1184643, 1.0]], ['2, k, 7', [-0.6102827, 0.07314126, 1.0]], ['2, k, 8', [-0.2411827, 0.5319369, 1.0]], ['2, k, 9', [-0.1275598, 0.3674082, 1.0]], ['2, k, 10', [-0.1493089, 0.1975828, 1.0]], ['2, k, 11', [-0.1454175, 0.162331, 1.0]], ['2, k, 12', [-0.4587145, 0.006516839, 1.0]], ['2, k, 13', [-0.4578882, -0.3560181, 1.0]], ['2, k, 14', [-0.4716957, -0.6505538, 1.0]], ['2, k, 15', [-0.4900732, -0.7262306, 1.0]], ['2, k, 16', [-0.2957141, 0.00741945, 1.0]], ['2, k, 17', [-0.2713373, -0.3760833, 1.0]], ['2, k, 18', [-0.1984755, -0.6483063, 1.0]], ['2, k, 19', [-0.1639691, -0.7038487, 1.0]], ['2, k, 20', [-0.4175219, 0.5400094, 1.0]], ['2, k, 21', [-0.5835413, 0.008203325, 1.0]], ['2, k, 22', [-0.5782562, 0.04719795, 1.0]], ['2, k, 23', [-0.1372051, 0.1061558, 1.0]], ['2, k, 24', [-0.1120859, 0.1981446, 1.0]]]
[['2, k, 0', [-0.391588, 0.009644832, 1.0]], ['2, k, 1', [-0.4122996, 0.3174872, 1.0]], ['2, k, 2', [-0.4299242, 0.6141496, 1.0]], ['2, k, 3', [-0.4318386, 0.7499902, 1.0]], ['2, k, 4', [-0.5977744, 0.5018955, 1.0]], ['2, k, 5', [-0.6813433, 0.2789956, 1.0]], ['2, k, 6', [-0.6343614, 0.07277662, 1.0]], ['2, k, 7', [-0.6062964, 0.03183244, 1.0]], ['2, k, 8', [-0.2468525, 0.5317723, 1.0]], ['2, k, 9', [-0.1470338, 0.3535401, 1.0]], ['2, k, 10', [-0.1176477, 0.1794228, 1.0]], ['2, k, 11', [-0.08908033, 0.1444674, 1.0]], ['2, k, 12', [-0.4662599, 0.008770435, 1.0]], ['2, k, 13', [-0.4597943, -0.3584225, 1.0]], ['2, k, 14', [-0.4739468, -0.650883, 1.0]], ['2, k, 15', [-0.4894573, -0.7256202, 1.0]], ['2, k, 16', [-0.3046792, 0.009872089, 1.0]], ['2, k, 17', [-0.267987, -0.3870968, 1.0]], ['2, k, 18', [-0.1920281, -0.6474355, 1.0]], ['2, k, 19', [-0.1607258, -0.7070979, 1.0]], ['2, k, 20', [-0.4260939, 0.5415187, 1.0]], ['2, k, 21', [-0.5697922, -0.07523193, 1.0]], ['2, k, 22', [-0.653002, 0.0458173, 1.0]], ['2, k, 23', [-0.05700717, 0.07547978, 1.0]], ['2, k, 24', [-0.04476469, 0.1895171, 1.0]]]
[['2, k, 0', [-0.3916617, 0.009574967, 1.0]], ['2, k, 1', [-0.4123074, 0.3173605, 1.0]], ['2, k, 2', [-0.4298317, 0.6139699, 1.0]], ['2, k, 3', [-0.4316542, 0.7499216, 1.0]], ['2, k, 4', [-0.5973994, 0.5021225, 1.0]], ['2, k, 5', [-0.681056, 0.2786046, 1.0]], ['2, k, 6', [-0.633998, 0.0723989, 1.0]], ['2, k, 7', [-0.6051133, 0.03090166, 1.0]], ['2, k, 8', [-0.2469268, 0.5318195, 1.0]], ['2, k, 9', [-0.1467281, 0.3543592, 1.0]], ['2, k, 10', [-0.1074464, 0.1892582, 1.0]], ['2, k, 11', [-0.07947685, 0.1635822, 1.0]], ['2, k, 12', [-0.4663245, 0.008692002, 1.0]], ['2, k, 13', [-0.4587585, -0.3588227, 1.0]], ['2, k, 14', [-0.4739356, -0.650952, 1.0]], ['2, k, 15', [-0.4899873, -0.726205, 1.0]], ['2, k, 16', [-0.30474, 0.009834959, 1.0]], ['2, k, 17', [-0.267962, -0.3870615, 1.0]], ['2, k, 18', [-0.1919864, -0.6473941, 1.0]], ['2, k, 19', [-0.1604215, -0.7077776, 1.0]], ['2, k, 20', [-0.4260257, 0.5413548, 1.0]], ['2, k, 21', [-0.5661203, -0.07420661, 1.0]], ['2, k, 22', [-0.6433701, 0.03667238, 1.0]], ['2, k, 23', [-0.03332322, 0.09163234, 1.0]], ['2, k, 24', [-0.02905798, 0.2077158, 1.0]]]
[['2, k, 0', [-0.3916502, 0.009491306, 1.0]], ['2, k, 1', [-0.4121801, 0.3172363, 1.0]], ['2, k, 2', [-0.4294778, 0.6138001, 1.0]], ['2, k, 3', [-0.4314772, 0.7499399, 1.0]], ['2, k, 4', [-0.597383, 0.5020568, 1.0]], ['2, k, 5', [-0.6808996, 0.2780572, 1.0]], ['2, k, 6', [-0.6336846, 0.07192254, 1.0]], ['2, k, 7', [-0.6041862, 0.02883412, 1.0]], ['2, k, 8', [-0.2469097, 0.5317407, 1.0]], ['2, k, 9', [-0.14606, 0.3553979, 1.0]], ['2, k, 10', [-0.08835355, 0.223838, 1.0]], ['2, k, 11', [-0.06974582, 0.193994, 1.0]], ['2, k, 12', [-0.4662956, 0.008615884, 1.0]], ['2, k, 13', [-0.4588898, -0.3587734, 1.0]], ['2, k, 14', [-0.4738723, -0.6509823, 1.0]], ['2, k, 15', [-0.4902386, -0.726469, 1.0]], ['2, k, 16', [-0.3047401, 0.009763055, 1.0]], ['2, k, 17', [-0.2702152, -0.3870986, 1.0]], ['2, k, 18', [-0.1923539, -0.6455726, 1.0]], ['2, k, 19', [-0.1605215, -0.7077633, 1.0]], ['2, k, 20', [-0.4257312, 0.541196, 1.0]], ['2, k, 21', [-0.5690068, -0.07254598, 1.0]], ['2, k, 22', [-0.655048, 0.04730092, 1.0]], ['2, k, 23', [-0.03374226, 0.1269095, 1.0]], ['2, k, 24', [-0.02230741, 0.2354643, 1.0]]]
[['2, k, 0', [-0.3916941, 0.009415571, 1.0]], ['2, k, 1', [-0.4121662, 0.3171801, 1.0]], ['2, k, 2', [-0.4293965, 0.6137632, 1.0]], ['2, k, 3', [-0.4310225, 0.7499466, 1.0]], ['2, k, 4', [-0.5972232, 0.5019693, 1.0]], ['2, k, 5', [-0.6799006, 0.2768009, 1.0]], ['2, k, 6', [-0.6335362, 0.0707119, 1.0]], ['2, k, 7', [-0.6049796, 0.02911483, 1.0]], ['2, k, 8', [-0.2467903, 0.5314585, 1.0]], ['2, k, 9', [-0.1468023, 0.3567416, 1.0]], ['2, k, 10', [-0.08456315, 0.2564243, 1.0]], ['2, k, 11', [-0.06505803, 0.2432407, 1.0]], ['2, k, 12', [-0.4663284, 0.008534175, 1.0]], ['2, k, 13', [-0.4587422, -0.3588574, 1.0]], ['2, k, 14', [-0.4737952, -0.651346, 1.0]], ['2, k, 15', [-0.4900291, -0.7262416, 1.0]], ['2, k, 16', [-0.3048025, 0.009684225, 1.0]], ['2, k, 17', [-0.2719108, -0.3864173, 1.0]], ['2, k, 18', [-0.1930332, -0.6472069, 1.0]], ['2, k, 19', [-0.1605162, -0.7077659, 1.0]], ['2, k, 20', [-0.4256662, 0.5411538, 1.0]], ['2, k, 21', [-0.5679988, -0.08222982, 1.0]], ['2, k, 22', [-0.6474227, 0.02964667, 1.0]], ['2, k, 23', [-0.02430338, 0.1770161, 1.0]], ['2, k, 24', [-0.02742236, 0.2867877, 1.0]]]
[['2, k, 0', [-0.3917324, 0.009345526, 1.0]], ['2, k, 1', [-0.4121582, 0.3171616, 1.0]], ['2, k, 2', [-0.4293434, 0.6137727, 1.0]], ['2, k, 3', [-0.4303567, 0.749864, 1.0]], ['2, k, 4', [-0.5967966, 0.5018651, 1.0]], ['2, k, 5', [-0.6794497, 0.2764186, 1.0]], ['2, k, 6', [-0.6335356, 0.07034979, 1.0]], ['2, k, 7', [-0.6053023, 0.03293554, 1.0]], ['2, k, 8', [-0.2467023, 0.5311421, 1.0]], ['2, k, 9', [-0.1482128, 0.3599813, 1.0]], ['2, k, 10', [-0.07809772, 0.3086866, 1.0]], ['2, k, 11', [-0.05451106, 0.3019797, 1.0]], ['2, k, 12', [-0.4663497, 0.008515366, 1.0]], ['2, k, 13', [-0.4595072, -0.3591788, 1.0]], ['2, k, 14', [-0.473858, -0.6517634, 1.0]], ['2, k, 15', [-0.4902411, -0.7264394, 1.0]], ['2, k, 16', [-0.3048595, 0.00953025, 1.0]], ['2, k, 17', [-0.2738241, -0.3856293, 1.0]], ['2, k, 18', [-0.1935099, -0.6464086, 1.0]], ['2, k, 19', [-0.1609735, -0.7073794, 1.0]], ['2, k, 20', [-0.4256267, 0.5411542, 1.0]], ['2, k, 21', [-0.5678398, -0.07497122, 1.0]], ['2, k, 22', [-0.6492373, 0.04816226, 1.0]], ['2, k, 23', [-0.01177942, 0.2604941, 1.0]], ['2, k, 24', [-0.01347473, 0.3445261, 1.0]]]
[['2, k, 0', [-0.3917919, 0.00935511, 1.0]], ['2, k, 1', [-0.4121611, 0.3171751, 1.0]], ['2, k, 2', [-0.4293011, 0.6138246, 1.0]], ['2, k, 3', [-0.4294843, 0.7496135, 1.0]], ['2, k, 4', [-0.5967569, 0.501959, 1.0]], ['2, k, 5', [-0.6793447, 0.2774452, 1.0]], ['2, k, 6', [-0.6329073, 0.07164165, 1.0]], ['2, k, 7', [-0.6034302, 0.03019378, 1.0]], ['2, k, 8', [-0.2467655, 0.5318149, 1.0]], ['2, k, 9', [-0.1572422, 0.3347532, 1.0]], ['2, k, 10', [-0.06415123, 0.3684837, 1.0]], ['2, k, 11', [-0.04721149, 0.3682132, 1.0]], ['2, k, 12', [-0.4663811, 0.008528262, 1.0]], ['2, k, 13', [-0.459352, -0.3591341, 1.0]], ['2, k, 14', [-0.4737579, -0.6516415, 1.0]], ['2, k, 15', [-0.4901034, -0.7261748, 1.0]], ['2, k, 16', [-0.3049769, 0.009555291, 1.0]], ['2, k, 17', [-0.2716803, -0.3848095, 1.0]], ['2, k, 18', [-0.1936289, -0.6462483, 1.0]], ['2, k, 19', [-0.1611329, -0.7072906, 1.0]], ['2, k, 20', [-0.4255977, 0.541194, 1.0]], ['2, k, 21', [-0.5688221, -0.07034104, 1.0]], ['2, k, 22', [-0.6453898, 0.0378565, 1.0]], ['2, k, 23', [0.01347583, 0.3543644, 1.0]], ['2, k, 24', [-0.01649519, 0.4106127, 1.0]]]
[['2, k, 0', [-0.3917141, 0.00933171, 1.0]], ['2, k, 1', [-0.4120917, 0.317176, 1.0]], ['2, k, 2', [-0.4292331, 0.6138721, 1.0]], ['2, k, 3', [-0.4289398, 0.7495964, 1.0]], ['2, k, 4', [-0.5959525, 0.5022612, 1.0]], ['2, k, 5', [-0.6790898, 0.2772344, 1.0]], ['2, k, 6', [-0.6329578, 0.07135373, 1.0]], ['2, k, 7', [-0.6023976, 0.02700884, 1.0]], ['2, k, 8', [-0.2458239, 0.5318432, 1.0]], ['2, k, 9', [-0.1556506, 0.3362755, 1.0]], ['2, k, 10', [-0.08087067, 0.3989018, 1.0]], ['2, k, 11', [-0.04747787, 0.4291855, 1.0]], ['2, k, 12', [-0.4663037, 0.008525711, 1.0]], ['2, k, 13', [-0.4591295, -0.3596806, 1.0]], ['2, k, 14', [-0.4743685, -0.6522052, 1.0]], ['2, k, 15', [-0.4904544, -0.7265882, 1.0]], ['2, k, 16', [-0.3049088, 0.009526149, 1.0]], ['2, k, 17', [-0.271087, -0.3839965, 1.0]], ['2, k, 18', [-0.1932373, -0.6459231, 1.0]], ['2, k, 19', [-0.1620576, -0.7063831, 1.0]], ['2, k, 20', [-0.4255252, 0.5412301, 1.0]], ['2, k, 21', [-0.5639046, -0.08206378, 1.0]], ['2, k, 22', [-0.6430364, 0.03421783, 1.0]], ['2, k, 23', [0.009168345, 0.4360259, 1.0]], ['2, k, 24', [-0.01677709, 0.4724902, 1.0]]]
[['2, k, 0', [-0.3916079, 0.009328178, 1.0]], ['2, k, 1', [-0.4117293, 0.3171664, 1.0]], ['2, k, 2', [-0.4284617, 0.6138919, 1.0]], ['2, k, 3', [-0.4281406, 0.7495777, 1.0]], ['2, k, 4', [-0.5955608, 0.5022939, 1.0]], ['2, k, 5', [-0.6785668, 0.2770876, 1.0]], ['2, k, 6', [-0.6328761, 0.07116147, 1.0]], ['2, k, 7', [-0.6016835, 0.02563694, 1.0]], ['2, k, 8', [-0.2438683, 0.5315514, 1.0]], ['2, k, 9', [-0.1417681, 0.336483, 1.0]], ['2, k, 10', [-0.07277406, 0.4533102, 1.0]], ['2, k, 11', [-0.05044641, 0.5075765, 1.0]], ['2, k, 12', [-0.4661426, 0.008564821, 1.0]], ['2, k, 13', [-0.4589112, -0.3595724, 1.0]], ['2, k, 14', [-0.4742406, -0.6518781, 1.0]], ['2, k, 15', [-0.4896056, -0.7263141, 1.0]], ['2, k, 16', [-0.3047542, 0.009479547, 1.0]], ['2, k, 17', [-0.2708716, -0.383811, 1.0]], ['2, k, 18', [-0.1933989, -0.6440215, 1.0]], ['2, k, 19', [-0.1619943, -0.7062417, 1.0]], ['2, k, 20', [-0.4248571, 0.5412437, 1.0]], ['2, k, 21', [-0.5638699, -0.08017065, 1.0]], ['2, k, 22', [-0.6598176, 0.03742978, 1.0]], ['2, k, 23', [-0.01389111, 0.5418873, 1.0]], ['2, k, 24', [-0.07258449, 0.5691144, 1.0]]]
[['2, k, 0', [-0.3914201, 0.009322111, 1.0]], ['2, k, 1', [-0.4115807, 0.3172219, 1.0]], ['2, k, 2', [-0.4283384, 0.6140771, 1.0]], ['2, k, 3', [-0.4274264, 0.7495257, 1.0]], ['2, k, 4', [-0.5945017, 0.502529, 1.0]], ['2, k, 5', [-0.6783773, 0.27717, 1.0]], ['2, k, 6', [-0.6321395, 0.07110173, 1.0]], ['2, k, 7', [-0.6009953, 0.02568708, 1.0]], ['2, k, 8', [-0.2440963, 0.5323406, 1.0]], ['2, k, 9', [-0.1005067, 0.3759855, 1.0]], ['2, k, 10', [-0.07412769, 0.5248502, 1.0]], ['2, k, 11', [-0.06751772, 0.5803678, 1.0]], ['2, k, 12', [-0.465814, 0.008617138, 1.0]], ['2, k, 13', [-0.458483, -0.3595548, 1.0]], ['2, k, 14', [-0.4741221, -0.652036, 1.0]], ['2, k, 15', [-0.4893385, -0.7261864, 1.0]], ['2, k, 16', [-0.3046157, 0.009447438, 1.0]], ['2, k, 17', [-0.2695405, -0.3838829, 1.0]], ['2, k, 18', [-0.1924897, -0.6444533, 1.0]], ['2, k, 19', [-0.1607025, -0.7071707, 1.0]], ['2, k, 20', [-0.4247197, 0.5413901, 1.0]], ['2, k, 21', [-0.562749, -0.0790523, 1.0]], ['2, k, 22', [-0.6448831, 0.03801607, 1.0]], ['2, k, 23', [-0.04384716, 0.6275195, 1.0]], ['2, k, 24', [-0.04844204, 0.6317467, 1.0]]]
[['2, k, 0', [-0.3913657, 0.009222898, 1.0]], ['2, k, 1', [-0.4113483, 0.3172492, 1.0]], ['2, k, 2', [-0.4276109, 0.6145204, 1.0]], ['2, k, 3', [-0.4266746, 0.7497499, 1.0]], ['2, k, 4', [-0.5943828, 0.5025435, 1.0]], ['2, k, 5', [-0.6779025, 0.2788968, 1.0]], ['2, k, 6', [-0.6322762, 0.07260475, 1.0]], ['2, k, 7', [-0.6010826, 0.028075, 1.0]], ['2, k, 8', [-0.2407879, 0.5311719, 1.0]], ['2, k, 9', [-0.07600198, 0.3631895, 1.0]], ['2, k, 10', [-0.08635356, 0.5600902, 1.0]], ['2, k, 11', [-0.09740814, 0.6327794, 1.0]], ['2, k, 12', [-0.4657031, 0.008567304, 1.0]], ['2, k, 13', [-0.4576442, -0.3597324, 1.0]], ['2, k, 14', [-0.4741236, -0.6520476, 1.0]], ['2, k, 15', [-0.4901981, -0.7267178, 1.0]], ['2, k, 16', [-0.3045821, 0.009259793, 1.0]], ['2, k, 17', [-0.2695823, -0.3808418, 1.0]], ['2, k, 18', [-0.1930602, -0.6410483, 1.0]], ['2, k, 19', [-0.1611533, -0.7067788, 1.0]], ['2, k, 20', [-0.4241319, 0.5416962, 1.0]], ['2, k, 21', [-0.5631744, -0.07995049, 1.0]], ['2, k, 22', [-0.651635, 0.04404219, 1.0]], ['2, k, 23', [-0.09655192, 0.6928375, 1.0]], ['2, k, 24', [-0.0713886, 0.6716029, 1.0]]]
