[['2, k, 0', [0.1556464, -0.01464083, 1.0]], ['2, k, 1', [0.1547218, 0.3062711, 1.0]], ['2, k, 2', [0.1511326, 0.6162175, 1.0]], ['2, k, 3', [0.1474791, 0.758786, 1.0]], ['2, k, 4', [-0.02356211, 0.5026807, 1.0]], ['2, k, 5', [-0.06946767, 0.2561464, 1.0]], ['2, k, 6', [-0.08446173, 0.04748162, 1.0]], ['2, k, 7', [-0.08136121, -0.01796248, 1.0]], ['2, k, 8', [0.3270156, 0.4934673, 1.0]], ['2, k, 9', [0.3744373, 0.2452453, 1.0]], ['2, k, 10', [0.3897563, 0.03466, 1.0]], ['2, k, 11', [0.3739811, -0.01133625, 1.0]], ['2, k, 12', [0.07385986, -0.01418168, 1.0]], ['2, k, 13', [0.02272325, -0.311934, 1.0]], ['2, k, 14', [-0.006773374, -0.606386, 1.0]], ['2, k, 15', [-0.03050665, -0.6744307, 1.0]], ['2, k, 16', [0.232783, -0.01468465, 1.0]], ['2, k, 17', [0.2862212, -0.3168359, 1.0]], ['2, k, 18', [0.3131451, -0.6144693, 1.0]], ['2, k, 19', [0.3391519, -0.6736172, 1.0]], ['2, k, 20', [0.1523023, 0.5402121, 1.0]], ['2, k, 21', [-0.09392887, -0.09116826, 1.0]], ['2, k, 22', [-0.1238299, -0.02868406, 1.0]], ['2, k, 23', [0.3713718, -0.09357343, 1.0]], ['2, k, 24', [0.4117551, 0.01484774, 1.0]]]
[['2, k, 0', [0.1648906, 0.0350791, 1.0]], ['2, k, 1', [0.1559349, 0.3374892, 1.0]], ['2, k, 2', [0.1486468, 0.6321843, 1.0]], ['2, k, 3', [0.1453981, 0.7729356, 1.0]], ['2, k, 4', [-0.02004904, 0.508224, 1.0]], ['2, k, 5', [-0.07567014, 0.2595797, 1.0]], ['2, k, 6', [-0.08895992, 0.03586241, 1.0]], ['2, k, 7', [-0.07665697, -0.01135871, 1.0]], ['2, k, 8', [0.3161997, 0.5907173, 1.0]], ['2, k, 9', [0.3582705, 0.8180261, 1.0]], ['2, k, 10', [0.3568212, 1.060931, 1.0]], ['2, k, 11', [0.3584465, 1.102928, 1.0]], ['2, k, 12', [0.08154903, 0.02789953, 1.0]], ['2, k, 13', [0.02331631, -0.301238, 1.0]], ['2, k, 14', [-0.007902504, -0.6047008, 1.0]], ['2, k, 15', [-0.02369838, -0.676394, 1.0]], ['2, k, 16', [0.2433934, 0.04133367, 1.0]], ['2, k, 17', [0.2782982, -0.2834997, 1.0]], ['2, k, 18', [0.3135313, -0.6124554, 1.0]], ['2, k, 19', [0.3380859, -0.6741308, 1.0]], ['2, k, 20', [0.1501519, 0.5595863, 1.0]], ['2, k, 21', [-0.07560819, -0.08813587, 1.0]], ['2, k, 22', [-0.1099841, -0.003826543, 1.0]], ['2, k, 23', [0.3643136, 1.151036, 1.0]], ['2, k, 24', [0.2962276, 1.0849, 1.0]]]
[['2, k, 0', [0.1657779, 0.03712683, 1.0]], ['2, k, 1', [0.157274, 0.338402, 1.0]], ['2, k, 2', [0.1503016, 0.6311985, 1.0]], ['2, k, 3', [0.1451797, 0.7739129, 1.0]], ['2, k, 4', [-0.01802126, 0.509557, 1.0]], ['2, k, 5', [-0.07516711, 0.2616507, 1.0]], ['2, k, 6', [-0.090324, 0.03352474, 1.0]], ['2, k, 7', [-0.07778996, -0.01350487, 1.0]], ['2, k, 8', [0.3162186, 0.5929491, 1.0]], ['2, k, 9', [0.3569509, 0.8235971, 1.0]], ['2, k, 10', [0.3538141, 1.068981, 1.0]], ['2, k, 11', [0.3504253, 1.118284, 1.0]], ['2, k, 12', [0.08246336, 0.02995231, 1.0]], ['2, k, 13', [0.02359314, -0.29997, 1.0]], ['2, k, 14', [-0.007870019, -0.6044877, 1.0]], ['2, k, 15', [-0.02549626, -0.6755053, 1.0]], ['2, k, 16', [0.2442207, 0.0432861, 1.0]], ['2, k, 17', [0.2780529, -0.2821058, 1.0]], ['2, k, 18', [0.3135563, -0.6124399, 1.0]], ['2, k, 19', [0.3381444, -0.6741002, 1.0]], ['2, k, 20', [0.1518567, 0.5592648, 1.0]], ['2, k, 21', [-0.07998303, -0.09059444, 1.0]], ['2, k, 22', [-0.1094074, -0.02770828, 1.0]], ['2, k, 23', [0.3675036, 1.186759, 1.0]], ['2, k, 24', [0.2975597, 1.115137, 1.0]]]
[['2, k, 0', [0.1666048, 0.0392747, 1.0]], ['2, k, 1', [0.158453, 0.3395218, 1.0]], ['2, k, 2', [0.1514402, 0.6311074, 1.0]], ['2, k, 3', [0.1447776, 0.7743305, 1.0]], ['2, k, 4', [-0.01681038, 0.510614, 1.0]], ['2, k, 5', [-0.07481689, 0.2630839, 1.0]], ['2, k, 6', [-0.08858797, 0.03268928, 1.0]], ['2, k, 7', [-0.07321323, -0.01505447, 1.0]], ['2, k, 8', [0.3164159, 0.5958782, 1.0]], ['2, k, 9', [0.3562435, 0.8299123, 1.0]], ['2, k, 10', [0.3497007, 1.077711, 1.0]], ['2, k, 11', [0.3421929, 1.125226, 1.0]], ['2, k, 12', [0.08325774, 0.0316269, 1.0]], ['2, k, 13', [0.02366218, -0.2999086, 1.0]], ['2, k, 14', [-0.007675618, -0.6041911, 1.0]], ['2, k, 15', [-0.02752564, -0.6754569, 1.0]], ['2, k, 16', [0.2450445, 0.04590812, 1.0]], ['2, k, 17', [0.2781186, -0.2821533, 1.0]], ['2, k, 18', [0.3132457, -0.6117338, 1.0]], ['2, k, 19', [0.3380552, -0.6738107, 1.0]], ['2, k, 20', [0.1530851, 0.5595149, 1.0]], ['2, k, 21', [-0.07365257, -0.0920089, 1.0]], ['2, k, 22', [-0.1045954, -0.04323243, 1.0]], ['2, k, 23', [0.3532625, 1.1778, 1.0]], ['2, k, 24', [0.2778669, 1.108572, 1.0]]]
[['2, k, 0', [0.1673136, 0.0403089, 1.0]], ['2, k, 1', [0.1591346, 0.3400118, 1.0]], ['2, k, 2', [0.1519199, 0.6309874, 1.0]], ['2, k, 3', [0.1449052, 0.7739984, 1.0]], ['2, k, 4', [-0.01607567, 0.5111439, 1.0]], ['2, k, 5', [-0.0745139, 0.263848, 1.0]], ['2, k, 6', [-0.0871653, 0.03637929, 1.0]], ['2, k, 7', [-0.07125529, -0.01219819, 1.0]], ['2, k, 8', [0.3165206, 0.5966017, 1.0]], ['2, k, 9', [0.3490016, 0.837531, 1.0]], ['2, k, 10', [0.3455623, 1.084007, 1.0]], ['2, k, 11', [0.3356956, 1.132028, 1.0]], ['2, k, 12', [0.08404674, 0.03283384, 1.0]], ['2, k, 13', [0.0239717, -0.2994595, 1.0]], ['2, k, 14', [-0.007671542, -0.6043599, 1.0]], ['2, k, 15', [-0.02824631, -0.6748993, 1.0]], ['2, k, 16', [0.2456607, 0.04673832, 1.0]], ['2, k, 17', [0.2782829, -0.2821988, 1.0]], ['2, k, 18', [0.3133498, -0.6120296, 1.0]], ['2, k, 19', [0.3380319, -0.6737591, 1.0]], ['2, k, 20', [0.1536478, 0.5595642, 1.0]], ['2, k, 21', [-0.07043836, -0.08878361, 1.0]], ['2, k, 22', [-0.100579, -0.02595007, 1.0]], ['2, k, 23', [0.3397815, 1.186341, 1.0]], ['2, k, 24', [0.2739302, 1.112422, 1.0]]]
[['2, k, 0', [0.1676273, 0.04088343, 1.0]], ['2, k, 1', [0.1588, 0.3407143, 1.0]], ['2, k, 2', [0.1497581, 0.6321609, 1.0]], ['2, k, 3', [0.1446697, 0.774093, 1.0]], ['2, k, 4', [-0.01595217, 0.5112064, 1.0]], ['2, k, 5', [-0.07431424, 0.2639729, 1.0]], ['2, k, 6', [-0.08604268, 0.03919424, 1.0]], ['2, k, 7', [-0.07085783, -0.006674266, 1.0]], ['2, k, 8', [0.3162452, 0.5974232, 1.0]], ['2, k, 9', [0.3492348, 0.8383195, 1.0]], ['2, k, 10', [0.3445519, 1.086008, 1.0]], ['2, k, 11', [0.3347574, 1.133591, 1.0]], ['2, k, 12', [0.08434919, 0.03330303, 1.0]], ['2, k, 13', [0.02404083, -0.299307, 1.0]], ['2, k, 14', [-0.00762294, -0.6043457, 1.0]], ['2, k, 15', [-0.0291033, -0.6749631, 1.0]], ['2, k, 16', [0.2459691, 0.04738272, 1.0]], ['2, k, 17', [0.2784379, -0.282323, 1.0]], ['2, k, 18', [0.3134476, -0.6121584, 1.0]], ['2, k, 19', [0.3378556, -0.6736005, 1.0]], ['2, k, 20', [0.1521755, 0.5606031, 1.0]], ['2, k, 21', [-0.06975323, -0.08311191, 1.0]], ['2, k, 22', [-0.1155654, 0.02546266, 1.0]], ['2, k, 23', [0.337772, 1.191682, 1.0]], ['2, k, 24', [0.274456, 1.109584, 1.0]]]
[['2, k, 0', [0.1681083, 0.04198553, 1.0]], ['2, k, 1', [0.1591794, 0.3410849, 1.0]], ['2, k, 2', [0.1501575, 0.6318197, 1.0]], ['2, k, 3', [0.1442692, 0.7754549, 1.0]], ['2, k, 4', [-0.01580232, 0.5113521, 1.0]], ['2, k, 5', [-0.07433882, 0.2641743, 1.0]], ['2, k, 6', [-0.08537456, 0.04160776, 1.0]], ['2, k, 7', [-0.07081819, -0.006462399, 1.0]], ['2, k, 8', [0.3161604, 0.5991743, 1.0]], ['2, k, 9', [0.3493608, 0.8399025, 1.0]], ['2, k, 10', [0.3443337, 1.087844, 1.0]], ['2, k, 11', [0.3368175, 1.132717, 1.0]], ['2, k, 12', [0.08498502, 0.03432785, 1.0]], ['2, k, 13', [0.02410302, -0.2991095, 1.0]], ['2, k, 14', [-0.007400574, -0.603957, 1.0]], ['2, k, 15', [-0.02902674, -0.6741574, 1.0]], ['2, k, 16', [0.2462852, 0.048527, 1.0]], ['2, k, 17', [0.2786022, -0.2823309, 1.0]], ['2, k, 18', [0.3133691, -0.6121961, 1.0]], ['2, k, 19', [0.3378732, -0.6736409, 1.0]], ['2, k, 20', [0.1525437, 0.5604845, 1.0]], ['2, k, 21', [-0.06941892, -0.08321747, 1.0]], ['2, k, 22', [-0.09256652, -0.05233696, 1.0]], ['2, k, 23', [0.3401904, 1.190549, 1.0]], ['2, k, 24', [0.2742203, 1.110074, 1.0]]]
[['2, k, 0', [0.1683794, 0.04209296, 1.0]], ['2, k, 1', [0.1593252, 0.3416512, 1.0]], ['2, k, 2', [0.1498952, 0.6330324, 1.0]], ['2, k, 3', [0.1442135, 0.7755072, 1.0]], ['2, k, 4', [-0.01545567, 0.5115412, 1.0]], ['2, k, 5', [-0.0740766, 0.2644634, 1.0]], ['2, k, 6', [-0.08471169, 0.06379288, 1.0]], ['2, k, 7', [-0.07354768, 9.044503e-05, 1.0]], ['2, k, 8', [0.3161368, 0.5995936, 1.0]], ['2, k, 9', [0.3502423, 0.8400749, 1.0]], ['2, k, 10', [0.3451164, 1.088017, 1.0]], ['2, k, 11', [0.3429221, 1.129714, 1.0]], ['2, k, 12', [0.08520956, 0.03434428, 1.0]], ['2, k, 13', [0.02417755, -0.2990819, 1.0]], ['2, k, 14', [-0.00742333, -0.6039907, 1.0]], ['2, k, 15', [-0.03020649, -0.6742659, 1.0]], ['2, k, 16', [0.2466325, 0.04875615, 1.0]], ['2, k, 17', [0.2785945, -0.2824281, 1.0]], ['2, k, 18', [0.3132778, -0.6122526, 1.0]], ['2, k, 19', [0.3378305, -0.673477, 1.0]], ['2, k, 20', [0.1524142, 0.5615113, 1.0]], ['2, k, 21', [-0.07234862, -0.07808497, 1.0]], ['2, k, 22', [-0.116067, 0.02769817, 1.0]], ['2, k, 23', [0.350201, 1.183802, 1.0]], ['2, k, 24', [0.275199, 1.10738, 1.0]]]
[['2, k, 0', [0.1684409, 0.04202769, 1.0]], ['2, k, 1', [0.1595049, 0.3415487, 1.0]], ['2, k, 2', [0.1503453, 0.632619, 1.0]], ['2, k, 3', [0.1437784, 0.7751337, 1.0]], ['2, k, 4', [-0.0153189, 0.5115131, 1.0]], ['2, k, 5', [-0.0738412, 0.2644818, 1.0]], ['2, k, 6', [-0.08471975, 0.06416105, 1.0]], ['2, k, 7', [-0.07273898, 0.003807184, 1.0]], ['2, k, 8', [0.3161453, 0.5995944, 1.0]], ['2, k, 9', [0.3515284, 0.8389739, 1.0]], ['2, k, 10', [0.3481039, 1.086165, 1.0]], ['2, k, 11', [0.3491268, 1.124512, 1.0]], ['2, k, 12', [0.08527628, 0.03425598, 1.0]], ['2, k, 13', [0.02424041, -0.2989871, 1.0]], ['2, k, 14', [-0.007667218, -0.6042235, 1.0]], ['2, k, 15', [-0.03028705, -0.6741322, 1.0]], ['2, k, 16', [0.2467356, 0.04865718, 1.0]], ['2, k, 17', [0.2782641, -0.2817396, 1.0]], ['2, k, 18', [0.3131702, -0.6121726, 1.0]], ['2, k, 19', [0.3374399, -0.6731536, 1.0]], ['2, k, 20', [0.1527801, 0.5612081, 1.0]], ['2, k, 21', [-0.06512348, -0.07684525, 1.0]], ['2, k, 22', [-0.1172451, 0.03135276, 1.0]], ['2, k, 23', [0.3454241, 1.16678, 1.0]], ['2, k, 24', [0.281222, 1.104162, 1.0]]]
[['2, k, 0', [0.1683772, 0.04173022, 1.0]], ['2, k, 1', [0.1595703, 0.3414811, 1.0]], ['2, k, 2', [0.1506757, 0.6324559, 1.0]], ['2, k, 3', [0.1435314, 0.7751439, 1.0]], ['2, k, 4', [-0.01527129, 0.5115292, 1.0]], ['2, k, 5', [-0.07382052, 0.2645822, 1.0]], ['2, k, 6', [-0.08521582, 0.06578341, 1.0]], ['2, k, 7', [-0.07374588, 0.002526436, 1.0]], ['2, k, 8', [0.3160122, 0.5997478, 1.0]], ['2, k, 9', [0.3624065, 0.8327281, 1.0]], ['2, k, 10', [0.3581837, 1.046202, 1.0]], ['2, k, 11', [0.3586039, 1.105001, 1.0]], ['2, k, 12', [0.08531389, 0.03405052, 1.0]], ['2, k, 13', [0.02428122, -0.2986011, 1.0]], ['2, k, 14', [-0.007399982, -0.6042373, 1.0]], ['2, k, 15', [-0.03042345, -0.6741472, 1.0]], ['2, k, 16', [0.2464659, 0.04823189, 1.0]], ['2, k, 17', [0.2784375, -0.2818604, 1.0]], ['2, k, 18', [0.3126688, -0.6133506, 1.0]], ['2, k, 19', [0.3375181, -0.6731905, 1.0]], ['2, k, 20', [0.1530163, 0.5610789, 1.0]], ['2, k, 21', [-0.07194462, -0.07748707, 1.0]], ['2, k, 22', [-0.1164948, 0.02850144, 1.0]], ['2, k, 23', [0.3672105, 1.159124, 1.0]], ['2, k, 24', [0.2952497, 1.08399, 1.0]]]
[['2, k, 0', [0.1680705, 0.04117394, 1.0]], ['2, k, 1', [0.1594532, 0.3413371, 1.0]], ['2, k, 2', [0.1506369, 0.6325673, 1.0]], ['2, k, 3', [0.1429589, 0.7750475, 1.0]], ['2, k, 4', [-0.01517481, 0.5115809, 1.0]], ['2, k, 5', [-0.07381926, 0.2646595, 1.0]], ['2, k, 6', [-0.08340543, 0.03896074, 1.0]], ['2, k, 7', [-0.07118326, -0.008926805, 1.0]], ['2, k, 8', [0.3158109, 0.5992774, 1.0]], ['2, k, 9', [0.3657534, 0.8270178, 1.0]], ['2, k, 10', [0.3650488, 1.031244, 1.0]], ['2, k, 11', [0.3705768, 1.086345, 1.0]], ['2, k, 12', [0.08508579, 0.03360121, 1.0]], ['2, k, 13', [0.02284161, -0.2921665, 1.0]], ['2, k, 14', [-0.007161712, -0.6036422, 1.0]], ['2, k, 15', [-0.03095022, -0.6742532, 1.0]], ['2, k, 16', [0.2460844, 0.04757214, 1.0]], ['2, k, 17', [0.2784634, -0.2817907, 1.0]], ['2, k, 18', [0.3130374, -0.6131573, 1.0]], ['2, k, 19', [0.3365698, -0.6724227, 1.0]], ['2, k, 20', [0.1529507, 0.5611102, 1.0]], ['2, k, 21', [-0.06874553, -0.08891094, 1.0]], ['2, k, 22', [-0.1058821, 0.004726429, 1.0]], ['2, k, 23', [0.38215, 1.151087, 1.0]], ['2, k, 24', [0.3012025, 1.073917, 1.0]]]
[['2, k, 0', [0.1674492, 0.03957747, 1.0]], ['2, k, 1', [0.1592405, 0.3407305, 1.0]], ['2, k, 2', [0.1505361, 0.6322133, 1.0]], ['2, k, 3', [0.1426324, 0.7751073, 1.0]], ['2, k, 4', [-0.01665803, 0.5108011, 1.0]], ['2, k, 5', [-0.07405062, 0.2631688, 1.0]], ['2, k, 6', [-0.08870932, 0.07356402, 1.0]], ['2, k, 7', [-0.07360794, -0.00114707, 1.0]], ['2, k, 8', [0.314849, 0.5968096, 1.0]], ['2, k, 9', [0.3704611, 0.782057, 1.0]], ['2, k, 10', [0.3760471, 1.011675, 1.0]], ['2, k, 11', [0.380314, 1.061539, 1.0]], ['2, k, 12', [0.08457869, 0.03228141, 1.0]], ['2, k, 13', [0.02285994, -0.2934292, 1.0]], ['2, k, 14', [-0.007243188, -0.6039433, 1.0]], ['2, k, 15', [-0.03141197, -0.6741973, 1.0]], ['2, k, 16', [0.2453688, 0.04573077, 1.0]], ['2, k, 17', [0.2785404, -0.2814935, 1.0]], ['2, k, 18', [0.3130395, -0.6130896, 1.0]], ['2, k, 19', [0.3367091, -0.6724462, 1.0]], ['2, k, 20', [0.152835, 0.5607362, 1.0]], ['2, k, 21', [-0.07100417, -0.07810767, 1.0]], ['2, k, 22', [-0.115987, 0.02772057, 1.0]], ['2, k, 23', [0.3872605, 1.110519, 1.0]], ['2, k, 24', [0.3147067, 1.048693, 1.0]]]
[['2, k, 0', [0.1655718, 0.03558291, 1.0]], ['2, k, 1', [0.1577651, 0.3393995, 1.0]], ['2, k, 2', [0.1489462, 0.6324293, 1.0]], ['2, k, 3', [0.1422888, 0.775121, 1.0]], ['2, k, 4', [-0.0190717, 0.5093625, 1.0]], ['2, k, 5', [-0.07442691, 0.2614133, 1.0]], ['2, k, 6', [-0.08154801, 0.02988425, 1.0]], ['2, k, 7', [-0.06791513, -0.01449148, 1.0]], ['2, k, 8', [0.3135119, 0.5929782, 1.0]], ['2, k, 9', [0.3669494, 0.7772157, 1.0]], ['2, k, 10', [0.3906975, 0.9874629, 1.0]], ['2, k, 11', [0.3962514, 1.032821, 1.0]], ['2, k, 12', [0.08265273, 0.0284117, 1.0]], ['2, k, 13', [0.02294151, -0.294377, 1.0]], ['2, k, 14', [-0.007247296, -0.6038899, 1.0]], ['2, k, 15', [-0.03122974, -0.6739371, 1.0]], ['2, k, 16', [0.2435903, 0.04169729, 1.0]], ['2, k, 17', [0.2786394, -0.2815953, 1.0]], ['2, k, 18', [0.3129762, -0.6131634, 1.0]], ['2, k, 19', [0.336602, -0.6725919, 1.0]], ['2, k, 20', [0.1513365, 0.5605792, 1.0]], ['2, k, 21', [-0.0656789, -0.09663301, 1.0]], ['2, k, 22', [-0.1006349, -0.03113338, 1.0]], ['2, k, 23', [0.4138786, 1.083644, 1.0]], ['2, k, 24', [0.3380671, 1.0195, 1.0]]]
[['2, k, 0', [0.1648734, 0.0319091, 1.0]], ['2, k, 1', [0.156657, 0.3377003, 1.0]], ['2, k, 2', [0.1471414, 0.6323504, 1.0]], ['2, k, 3', [0.1421858, 0.7749771, 1.0]], ['2, k, 4', [-0.02143371, 0.5072346, 1.0]], ['2, k, 5', [-0.07408629, 0.260273, 1.0]], ['2, k, 6', [-0.091636, 0.0709701, 1.0]], ['2, k, 7', [-0.07503527, -0.0006949876, 1.0]], ['2, k, 8', [0.3132518, 0.5918292, 1.0]], ['2, k, 9', [0.3753745, 0.7551304, 1.0]], ['2, k, 10', [0.4141492, 0.935353, 1.0]], ['2, k, 11', [0.4108126, 0.9956243, 1.0]], ['2, k, 12', [0.08210891, 0.02492826, 1.0]], ['2, k, 13', [0.02296604, -0.2951134, 1.0]], ['2, k, 14', [-0.007191572, -0.6039932, 1.0]], ['2, k, 15', [-0.03214697, -0.6742093, 1.0]], ['2, k, 16', [0.2427561, 0.0378894, 1.0]], ['2, k, 17', [0.2789952, -0.281516, 1.0]], ['2, k, 18', [0.3128026, -0.6133031, 1.0]], ['2, k, 19', [0.3365708, -0.6727923, 1.0]], ['2, k, 20', [0.1497456, 0.5600569, 1.0]], ['2, k, 21', [-0.07466614, -0.07838277, 1.0]], ['2, k, 22', [-0.1230801, 0.03083592, 1.0]], ['2, k, 23', [0.4284896, 1.040856, 1.0]], ['2, k, 24', [0.3504977, 0.9755526, 1.0]]]
[['2, k, 0', [0.1626385, 0.02395131, 1.0]], ['2, k, 1', [0.1545383, 0.3347692, 1.0]], ['2, k, 2', [0.1448578, 0.6327331, 1.0]], ['2, k, 3', [0.1424635, 0.7745348, 1.0]], ['2, k, 4', [-0.02332996, 0.5058917, 1.0]], ['2, k, 5', [-0.07380366, 0.2601084, 1.0]], ['2, k, 6', [-0.09152202, 0.07085303, 1.0]], ['2, k, 7', [-0.07547475, -0.002375979, 1.0]], ['2, k, 8', [0.3039428, 0.5598552, 1.0]], ['2, k, 9', [0.3804706, 0.7281035, 1.0]], ['2, k, 10', [0.4120042, 0.8811945, 1.0]], ['2, k, 11', [0.4240693, 0.9443887, 1.0]], ['2, k, 12', [0.08016804, 0.01926776, 1.0]], ['2, k, 13', [0.02316575, -0.2959831, 1.0]], ['2, k, 14', [-0.007129371, -0.6038467, 1.0]], ['2, k, 15', [-0.03104877, -0.6734778, 1.0]], ['2, k, 16', [0.2403244, 0.02754842, 1.0]], ['2, k, 17', [0.2792192, -0.2815638, 1.0]], ['2, k, 18', [0.3124775, -0.6140887, 1.0]], ['2, k, 19', [0.3365508, -0.6728456, 1.0]], ['2, k, 20', [0.1475538, 0.5596631, 1.0]], ['2, k, 21', [-0.0738553, -0.08371894, 1.0]], ['2, k, 22', [-0.1231158, 0.03285896, 1.0]], ['2, k, 23', [0.4388712, 0.9872688, 1.0]], ['2, k, 24', [0.3642796, 0.9299391, 1.0]]]
[['2, k, 0', [0.1608322, 0.01795462, 1.0]], ['2, k, 1', [0.1538244, 0.3315303, 1.0]], ['2, k, 2', [0.1450975, 0.6320183, 1.0]], ['2, k, 3', [0.1422659, 0.7741272, 1.0]], ['2, k, 4', [-0.02416404, 0.5050724, 1.0]], ['2, k, 5', [-0.07386318, 0.2599902, 1.0]], ['2, k, 6', [-0.09115772, 0.06579386, 1.0]], ['2, k, 7', [-0.07624488, -0.007746024, 1.0]], ['2, k, 8', [0.3027903, 0.5575778, 1.0]], ['2, k, 9', [0.38284, 0.6990926, 1.0]], ['2, k, 10', [0.4253975, 0.8325355, 1.0]], ['2, k, 11', [0.4391251, 0.8858657, 1.0]], ['2, k, 12', [0.07834803, 0.01352499, 1.0]], ['2, k, 13', [0.02333477, -0.2973893, 1.0]], ['2, k, 14', [-0.007070847, -0.603548, 1.0]], ['2, k, 15', [-0.03108904, -0.6734532, 1.0]], ['2, k, 16', [0.2385888, 0.02160552, 1.0]], ['2, k, 17', [0.2801612, -0.2858103, 1.0]], ['2, k, 18', [0.3126318, -0.614539, 1.0]], ['2, k, 19', [0.3369027, -0.6728463, 1.0]], ['2, k, 20', [0.1475546, 0.5584465, 1.0]], ['2, k, 21', [-0.07479478, -0.08604575, 1.0]], ['2, k, 22', [-0.1176813, 0.01840737, 1.0]], ['2, k, 23', [0.4626036, 0.9278785, 1.0]], ['2, k, 24', [0.3767043, 0.8769127, 1.0]]]
[['2, k, 0', [0.1598737, 0.01455017, 1.0]], ['2, k, 1', [0.1526586, 0.3292091, 1.0]], ['2, k, 2', [0.1439468, 0.6313744, 1.0]], ['2, k, 3', [0.1422438, 0.7739858, 1.0]], ['2, k, 4', [-0.02507785, 0.5045691, 1.0]], ['2, k, 5', [-0.07414357, 0.2590786, 1.0]], ['2, k, 6', [-0.09102672, 0.06496646, 1.0]], ['2, k, 7', [-0.07661664, -0.008451476, 1.0]], ['2, k, 8', [0.3017006, 0.5542279, 1.0]], ['2, k, 9', [0.3874758, 0.6637731, 1.0]], ['2, k, 10', [0.4358194, 0.7774807, 1.0]], ['2, k, 11', [0.4490716, 0.8178565, 1.0]], ['2, k, 12', [0.07744396, 0.01023875, 1.0]], ['2, k, 13', [0.02328146, -0.2990274, 1.0]], ['2, k, 14', [-0.007078569, -0.6035152, 1.0]], ['2, k, 15', [-0.03140739, -0.6734441, 1.0]], ['2, k, 16', [0.2376219, 0.01829637, 1.0]], ['2, k, 17', [0.2807258, -0.2919274, 1.0]], ['2, k, 18', [0.3126853, -0.6146928, 1.0]], ['2, k, 19', [0.3367705, -0.6729988, 1.0]], ['2, k, 20', [0.1463667, 0.5573552, 1.0]], ['2, k, 21', [-0.07386654, -0.0851398, 1.0]], ['2, k, 22', [-0.1222109, 0.0232218, 1.0]], ['2, k, 23', [0.4752235, 0.8458112, 1.0]], ['2, k, 24', [0.3846116, 0.8076407, 1.0]]]
[['2, k, 0', [0.1588077, 0.01072786, 1.0]], ['2, k, 1', [0.1518624, 0.327075, 1.0]], ['2, k, 2', [0.1435044, 0.6310322, 1.0]], ['2, k, 3', [0.1423531, 0.7731136, 1.0]], ['2, k, 4', [-0.02670398, 0.5032808, 1.0]], ['2, k, 5', [-0.07416021, 0.2586102, 1.0]], ['2, k, 6', [-0.09106483, 0.06460907, 1.0]], ['2, k, 7', [-0.07581496, -0.008518441, 1.0]], ['2, k, 8', [0.300557, 0.5490965, 1.0]], ['2, k, 9', [0.3995922, 0.601956, 1.0]], ['2, k, 10', [0.4368849, 0.6970412, 1.0]], ['2, k, 11', [0.4522221, 0.7345909, 1.0]], ['2, k, 12', [0.07667807, 0.006563862, 1.0]], ['2, k, 13', [0.02284554, -0.300638, 1.0]], ['2, k, 14', [-0.00733529, -0.604072, 1.0]], ['2, k, 15', [-0.03184021, -0.6735821, 1.0]], ['2, k, 16', [0.236269, 0.01447672, 1.0]], ['2, k, 17', [0.2807701, -0.2942995, 1.0]], ['2, k, 18', [0.3127092, -0.6148783, 1.0]], ['2, k, 19', [0.3367943, -0.6731694, 1.0]], ['2, k, 20', [0.1458097, 0.5565463, 1.0]], ['2, k, 21', [-0.07626111, -0.08378746, 1.0]], ['2, k, 22', [-0.1042564, -0.05212724, 1.0]], ['2, k, 23', [0.4887017, 0.7562743, 1.0]], ['2, k, 24', [0.3908394, 0.7357666, 1.0]]]
[['2, k, 0', [0.1581486, 0.007780189, 1.0]], ['2, k, 1', [0.1515064, 0.3256826, 1.0]], ['2, k, 2', [0.1434478, 0.630864, 1.0]], ['2, k, 3', [0.1423461, 0.7726954, 1.0]], ['2, k, 4', [-0.02758351, 0.5026028, 1.0]], ['2, k, 5', [-0.07419974, 0.2580729, 1.0]], ['2, k, 6', [-0.09096666, 0.06394118, 1.0]], ['2, k, 7', [-0.07691431, -0.0102165, 1.0]], ['2, k, 8', [0.2999078, 0.5442941, 1.0]], ['2, k, 9', [0.3977824, 0.5698769, 1.0]], ['2, k, 10', [0.438828, 0.6232347, 1.0]], ['2, k, 11', [0.4530909, 0.6507042, 1.0]], ['2, k, 12', [0.07621155, 0.00374626, 1.0]], ['2, k, 13', [0.02246271, -0.3027287, 1.0]], ['2, k, 14', [-0.007161399, -0.6041283, 1.0]], ['2, k, 15', [-0.03186699, -0.6736662, 1.0]], ['2, k, 16', [0.2354334, 0.01151566, 1.0]], ['2, k, 17', [0.2826822, -0.3094563, 1.0]], ['2, k, 18', [0.312685, -0.6149517, 1.0]], ['2, k, 19', [0.3367658, -0.6729939, 1.0]], ['2, k, 20', [0.1456871, 0.5561546, 1.0]], ['2, k, 21', [-0.07805796, -0.09076097, 1.0]], ['2, k, 22', [-0.120816, 0.01137548, 1.0]], ['2, k, 23', [0.4936834, 0.6574124, 1.0]], ['2, k, 24', [0.3931415, 0.6555708, 1.0]]]
