[['2, k, 0', [0.264927, -1.1843, 1.0]], ['2, k, 1', [0.259954, -0.883579, 1.0]], ['2, k, 2', [0.25386, -0.585236, 1.0]], ['2, k, 3', [0.258612, -0.444732, 1.0]], ['2, k, 4', [0.101071, -0.67223, 1.0]], ['2, k, 5', [0.145594, -0.831422, 1.0]], ['2, k, 6', [0.215819, -0.779839, 1.0]], ['2, k, 7', [0.242702, -0.750431, 1.0]], ['2, k, 8', [0.409983, -0.670701, 1.0]], ['2, k, 9', [0.527884, -0.805572, 1.0]], ['2, k, 10', [0.335354, -0.775205, 1.0]], ['2, k, 11', [0.27187, -0.766221, 1.0]], ['2, k, 12', [0.19137, -1.17018, 1.0]], ['2, k, 13', [0.0971976, -1.49088, 1.0]], ['2, k, 14', [0.215594, -1.39379, 1.0]], ['2, k, 15', [0.17518, -1.41331, 1.0]], ['2, k, 16', [0.331977, -1.16937, 1.0]], ['2, k, 17', [0.456833, -1.4607, 1.0]], ['2, k, 18', [0.2442, -1.40481, 1.0]], ['2, k, 19', [0.315664, -1.41619, 1.0]], ['2, k, 20', [0.255588, -0.659645, 1.0]], ['2, k, 21', [0.294639, -0.74727, 1.0]], ['2, k, 22', [0.168648, -0.739391, 1.0]], ['2, k, 23', [0.270783, -0.763159, 1.0]], ['2, k, 24', [0.269366, -0.759165, 1.0]]]
[['2, k, 0', [0.25759, -1.15867, 1.0]], ['2, k, 1', [0.255296, -0.888384, 1.0]], ['2, k, 2', [0.252239, -0.62091, 1.0]], ['2, k, 3', [0.254913, -0.480632, 1.0]], ['2, k, 4', [0.0951, -0.702351, 1.0]], ['2, k, 5', [-0.0419787, -0.773389, 1.0]], ['2, k, 6', [-0.0921941, -0.758181, 1.0]], ['2, k, 7', [-0.119264, -0.740441, 1.0]], ['2, k, 8', [0.411183, -0.70657, 1.0]], ['2, k, 9', [0.547284, -0.78883, 1.0]], ['2, k, 10', [0.574686, -0.763071, 1.0]], ['2, k, 11', [0.585093, -0.747469, 1.0]], ['2, k, 12', [0.184538, -1.14796, 1.0]], ['2, k, 13', [0.103589, -1.50762, 1.0]], ['2, k, 14', [0.0285547, -1.85875, 1.0]], ['2, k, 15', [0.0096096, -1.8648, 1.0]], ['2, k, 16', [0.324534, -1.14183, 1.0]], ['2, k, 17', [0.420431, -1.49445, 1.0]], ['2, k, 18', [0.514225, -1.83888, 1.0]], ['2, k, 19', [0.520237, -1.84299, 1.0]], ['2, k, 20', [0.25317, -0.687604, 1.0]], ['2, k, 21', [-0.12009, -0.738242, 1.0]], ['2, k, 22', [-0.0521402, -0.734308, 1.0]], ['2, k, 23', [0.607642, -0.749384, 1.0]], ['2, k, 24', [0.522665, -0.746524, 1.0]]]
[['2, k, 0', [0.257947, -1.16379, 1.0]], ['2, k, 1', [0.255274, -0.893202, 1.0]], ['2, k, 2', [0.2518, -0.625015, 1.0]], ['2, k, 3', [0.255163, -0.485298, 1.0]], ['2, k, 4', [0.0953404, -0.709101, 1.0]], ['2, k, 5', [-0.0405884, -0.777874, 1.0]], ['2, k, 6', [-0.0983277, -0.759021, 1.0]], ['2, k, 7', [-0.12033, -0.744541, 1.0]], ['2, k, 8', [0.410994, -0.711791, 1.0]], ['2, k, 9', [0.518954, -0.803143, 1.0]], ['2, k, 10', [0.555355, -0.775, 1.0]], ['2, k, 11', [0.576749, -0.753423, 1.0]], ['2, k, 12', [0.184868, -1.15276, 1.0]], ['2, k, 13', [0.100429, -1.51121, 1.0]], ['2, k, 14', [0.0220886, -1.86123, 1.0]], ['2, k, 15', [0.00260825, -1.86622, 1.0]], ['2, k, 16', [0.3249, -1.14711, 1.0]], ['2, k, 17', [0.422549, -1.49926, 1.0]], ['2, k, 18', [0.518006, -1.84329, 1.0]], ['2, k, 19', [0.524111, -1.84748, 1.0]], ['2, k, 20', [0.252836, -0.691918, 1.0]], ['2, k, 21', [-0.121961, -0.740747, 1.0]], ['2, k, 22', [-0.0571036, -0.737182, 1.0]], ['2, k, 23', [0.594254, -0.757642, 1.0]], ['2, k, 24', [0.502717, -0.752596, 1.0]]]
[['2, k, 0', [0.257751, -1.16822, 1.0]], ['2, k, 1', [0.25534, -0.897558, 1.0]], ['2, k, 2', [0.252037, -0.629093, 1.0]], ['2, k, 3', [0.255212, -0.488601, 1.0]], ['2, k, 4', [0.0952158, -0.716227, 1.0]], ['2, k, 5', [-0.0412042, -0.78315, 1.0]], ['2, k, 6', [-0.0723505, -0.767153, 1.0]], ['2, k, 7', [-0.113791, -0.748874, 1.0]], ['2, k, 8', [0.410802, -0.716217, 1.0]], ['2, k, 9', [0.546337, -0.805507, 1.0]], ['2, k, 10', [0.562536, -0.772964, 1.0]], ['2, k, 11', [0.57474, -0.75788, 1.0]], ['2, k, 12', [0.184675, -1.15708, 1.0]], ['2, k, 13', [0.0988764, -1.51491, 1.0]], ['2, k, 14', [0.0192439, -1.86438, 1.0]], ['2, k, 15', [-0.000228759, -1.86881, 1.0]], ['2, k, 16', [0.324699, -1.15157, 1.0]], ['2, k, 17', [0.426948, -1.5013, 1.0]], ['2, k, 18', [0.526759, -1.84305, 1.0]], ['2, k, 19', [0.533239, -1.84537, 1.0]], ['2, k, 20', [0.253039, -0.696088, 1.0]], ['2, k, 21', [-0.126829, -0.745275, 1.0]], ['2, k, 22', [-0.0483461, -0.742435, 1.0]], ['2, k, 23', [0.589037, -0.763623, 1.0]], ['2, k, 24', [0.499304, -0.754895, 1.0]]]
[['2, k, 0', [0.258306, -1.17304, 1.0]], ['2, k, 1', [0.255454, -0.902774, 1.0]], ['2, k, 2', [0.251645, -0.634672, 1.0]], ['2, k, 3', [0.255076, -0.493625, 1.0]], ['2, k, 4', [0.095365, -0.719331, 1.0]], ['2, k, 5', [-0.0416424, -0.788992, 1.0]], ['2, k, 6', [-0.0735717, -0.769822, 1.0]], ['2, k, 7', [-0.114625, -0.752762, 1.0]], ['2, k, 8', [0.410187, -0.720131, 1.0]], ['2, k, 9', [0.546991, -0.806333, 1.0]], ['2, k, 10', [0.56224, -0.776293, 1.0]], ['2, k, 11', [0.574039, -0.763527, 1.0]], ['2, k, 12', [0.185154, -1.16179, 1.0]], ['2, k, 13', [0.0968689, -1.51869, 1.0]], ['2, k, 14', [0.014883, -1.86733, 1.0]], ['2, k, 15', [-0.00492954, -1.87103, 1.0]], ['2, k, 16', [0.325313, -1.15638, 1.0]], ['2, k, 17', [0.427883, -1.50562, 1.0]], ['2, k, 18', [0.528002, -1.84696, 1.0]], ['2, k, 19', [0.534401, -1.84878, 1.0]], ['2, k, 20', [0.252781, -0.701583, 1.0]], ['2, k, 21', [-0.126713, -0.748705, 1.0]], ['2, k, 22', [-0.0466394, -0.746765, 1.0]], ['2, k, 23', [0.588202, -0.7656, 1.0]], ['2, k, 24', [0.496324, -0.759587, 1.0]]]
[['2, k, 0', [0.257671, -1.17686, 1.0]], ['2, k, 1', [0.255084, -0.907403, 1.0]], ['2, k, 2', [0.251551, -0.64008, 1.0]], ['2, k, 3', [0.255407, -0.498842, 1.0]], ['2, k, 4', [0.095389, -0.72353, 1.0]], ['2, k, 5', [-0.0399041, -0.792942, 1.0]], ['2, k, 6', [-0.0730244, -0.771639, 1.0]], ['2, k, 7', [-0.114289, -0.757185, 1.0]], ['2, k, 8', [0.409979, -0.723252, 1.0]], ['2, k, 9', [0.547046, -0.808034, 1.0]], ['2, k, 10', [0.56004, -0.780087, 1.0]], ['2, k, 11', [0.569768, -0.768824, 1.0]], ['2, k, 12', [0.184508, -1.16527, 1.0]], ['2, k, 13', [0.0942085, -1.52111, 1.0]], ['2, k, 14', [0.0103048, -1.86875, 1.0]], ['2, k, 15', [-0.00950245, -1.87139, 1.0]], ['2, k, 16', [0.324705, -1.1605, 1.0]], ['2, k, 17', [0.432371, -1.508, 1.0]], ['2, k, 18', [0.537315, -1.84773, 1.0]], ['2, k, 19', [0.544508, -1.84901, 1.0]], ['2, k, 20', [0.252617, -0.706804, 1.0]], ['2, k, 21', [-0.129997, -0.754499, 1.0]], ['2, k, 22', [-0.04712, -0.749374, 1.0]], ['2, k, 23', [0.588556, -0.774332, 1.0]], ['2, k, 24', [0.492392, -0.764953, 1.0]]]
[['2, k, 0', [0.257617, -1.17987, 1.0]], ['2, k, 1', [0.255096, -0.911193, 1.0]], ['2, k, 2', [0.251611, -0.644597, 1.0]], ['2, k, 3', [0.256135, -0.503325, 1.0]], ['2, k, 4', [0.0954373, -0.731144, 1.0]], ['2, k, 5', [-0.0406318, -0.797454, 1.0]], ['2, k, 6', [-0.0743797, -0.774426, 1.0]], ['2, k, 7', [-0.11374, -0.760413, 1.0]], ['2, k, 8', [0.408819, -0.726256, 1.0]], ['2, k, 9', [0.546771, -0.810773, 1.0]], ['2, k, 10', [0.572033, -0.786452, 1.0]], ['2, k, 11', [0.583865, -0.772004, 1.0]], ['2, k, 12', [0.184282, -1.16823, 1.0]], ['2, k, 13', [0.0929339, -1.52332, 1.0]], ['2, k, 14', [0.00803135, -1.87028, 1.0]], ['2, k, 15', [-0.0116336, -1.87219, 1.0]], ['2, k, 16', [0.324821, -1.16345, 1.0]], ['2, k, 17', [0.434484, -1.50999, 1.0]], ['2, k, 18', [0.541321, -1.84884, 1.0]], ['2, k, 19', [0.548805, -1.84958, 1.0]], ['2, k, 20', [0.252667, -0.711146, 1.0]], ['2, k, 21', [-0.129286, -0.756858, 1.0]], ['2, k, 22', [-0.0470509, -0.754231, 1.0]], ['2, k, 23', [0.606045, -0.773966, 1.0]], ['2, k, 24', [0.514033, -0.769135, 1.0]]]
[['2, k, 0', [0.257694, -1.18391, 1.0]], ['2, k, 1', [0.25526, -0.917308, 1.0]], ['2, k, 2', [0.251867, -0.653497, 1.0]], ['2, k, 3', [0.255915, -0.508913, 1.0]], ['2, k, 4', [0.095429, -0.732314, 1.0]], ['2, k, 5', [-0.0395824, -0.799714, 1.0]], ['2, k, 6', [-0.074399, -0.776687, 1.0]], ['2, k, 7', [-0.113174, -0.763216, 1.0]], ['2, k, 8', [0.408929, -0.733823, 1.0]], ['2, k, 9', [0.548345, -0.815144, 1.0]], ['2, k, 10', [0.570136, -0.790771, 1.0]], ['2, k, 11', [0.580188, -0.776597, 1.0]], ['2, k, 12', [0.184441, -1.17189, 1.0]], ['2, k, 13', [0.0906935, -1.52633, 1.0]], ['2, k, 14', [0.00352006, -1.87271, 1.0]], ['2, k, 15', [-0.0164711, -1.87431, 1.0]], ['2, k, 16', [0.324814, -1.1679, 1.0]], ['2, k, 17', [0.437945, -1.5126, 1.0]], ['2, k, 18', [0.548065, -1.84973, 1.0]], ['2, k, 19', [0.556146, -1.8492, 1.0]], ['2, k, 20', [0.252901, -0.719292, 1.0]], ['2, k, 21', [-0.127473, -0.763401, 1.0]], ['2, k, 22', [-0.0459621, -0.759309, 1.0]], ['2, k, 23', [0.598165, -0.776307, 1.0]], ['2, k, 24', [0.507564, -0.774823, 1.0]]]
[['2, k, 0', [0.258151, -1.18721, 1.0]], ['2, k, 1', [0.25636, -0.922035, 1.0]], ['2, k, 2', [0.253685, -0.659312, 1.0]], ['2, k, 3', [0.255629, -0.513534, 1.0]], ['2, k, 4', [0.0953152, -0.735134, 1.0]], ['2, k, 5', [-0.0381503, -0.802829, 1.0]], ['2, k, 6', [-0.0740574, -0.778747, 1.0]], ['2, k, 7', [-0.112699, -0.767126, 1.0]], ['2, k, 8', [0.409267, -0.738134, 1.0]], ['2, k, 9', [0.519438, -0.835747, 1.0]], ['2, k, 10', [0.550399, -0.808734, 1.0]], ['2, k, 11', [0.576713, -0.780307, 1.0]], ['2, k, 12', [0.184953, -1.17534, 1.0]], ['2, k, 13', [0.0880502, -1.52885, 1.0]], ['2, k, 14', [-0.0021085, -1.87438, 1.0]], ['2, k, 15', [-0.0222355, -1.87564, 1.0]], ['2, k, 16', [0.325208, -1.17094, 1.0]], ['2, k, 17', [0.439943, -1.51461, 1.0]], ['2, k, 18', [0.551586, -1.85078, 1.0]], ['2, k, 19', [0.559988, -1.84951, 1.0]], ['2, k, 20', [0.254537, -0.724877, 1.0]], ['2, k, 21', [-0.12659, -0.765353, 1.0]], ['2, k, 22', [-0.0476157, -0.760045, 1.0]], ['2, k, 23', [0.596938, -0.782921, 1.0]], ['2, k, 24', [0.505011, -0.778861, 1.0]]]
[['2, k, 0', [0.257957, -1.19139, 1.0]], ['2, k, 1', [0.256216, -0.925623, 1.0]], ['2, k, 2', [0.253546, -0.662055, 1.0]], ['2, k, 3', [0.255918, -0.518732, 1.0]], ['2, k, 4', [0.095588, -0.741469, 1.0]], ['2, k, 5', [-0.0193283, -0.828514, 1.0]], ['2, k, 6', [-0.0980307, -0.788662, 1.0]], ['2, k, 7', [-0.119091, -0.771042, 1.0]], ['2, k, 8', [0.409367, -0.74288, 1.0]], ['2, k, 9', [0.546873, -0.833744, 1.0]], ['2, k, 10', [0.562825, -0.803683, 1.0]], ['2, k, 11', [0.577875, -0.786081, 1.0]], ['2, k, 12', [0.184537, -1.17911, 1.0]], ['2, k, 13', [0.0869349, -1.53206, 1.0]], ['2, k, 14', [-0.00389259, -1.87709, 1.0]], ['2, k, 15', [-0.0238117, -1.87783, 1.0]], ['2, k, 16', [0.325257, -1.17537, 1.0]], ['2, k, 17', [0.441847, -1.51849, 1.0]], ['2, k, 18', [0.555248, -1.85418, 1.0]], ['2, k, 19', [0.564101, -1.85286, 1.0]], ['2, k, 20', [0.254399, -0.727843, 1.0]], ['2, k, 21', [-0.135784, -0.768103, 1.0]], ['2, k, 22', [-0.0572676, -0.764523, 1.0]], ['2, k, 23', [0.597196, -0.792205, 1.0]], ['2, k, 24', [0.501146, -0.781612, 1.0]]]
[['2, k, 0', [0.25763, -1.19512, 1.0]], ['2, k, 1', [0.255531, -0.928527, 1.0]], ['2, k, 2', [0.25258, -0.664178, 1.0]], ['2, k, 3', [0.255431, -0.523153, 1.0]], ['2, k, 4', [0.095304, -0.744516, 1.0]], ['2, k, 5', [-0.0267133, -0.827242, 1.0]], ['2, k, 6', [-0.101676, -0.787634, 1.0]], ['2, k, 7', [-0.120487, -0.774505, 1.0]], ['2, k, 8', [0.408773, -0.748497, 1.0]], ['2, k, 9', [0.548243, -0.83527, 1.0]], ['2, k, 10', [0.562864, -0.804973, 1.0]], ['2, k, 11', [0.572952, -0.787685, 1.0]], ['2, k, 12', [0.184158, -1.18302, 1.0]], ['2, k, 13', [0.0857618, -1.53516, 1.0]], ['2, k, 14', [-0.00582403, -1.87944, 1.0]], ['2, k, 15', [-0.025485, -1.87939, 1.0]], ['2, k, 16', [0.324982, -1.17883, 1.0]], ['2, k, 17', [0.444941, -1.52062, 1.0]], ['2, k, 18', [0.561534, -1.85509, 1.0]], ['2, k, 19', [0.571023, -1.85333, 1.0]], ['2, k, 20', [0.253496, -0.730154, 1.0]], ['2, k, 21', [-0.131293, -0.773801, 1.0]], ['2, k, 22', [-0.0567653, -0.770471, 1.0]], ['2, k, 23', [0.588584, -0.79164, 1.0]], ['2, k, 24', [0.497765, -0.785394, 1.0]]]
[['2, k, 0', [0.257331, -1.19818, 1.0]], ['2, k, 1', [0.255142, -0.931189, 1.0]], ['2, k, 2', [0.252092, -0.666285, 1.0]], ['2, k, 3', [0.25524, -0.526174, 1.0]], ['2, k, 4', [0.0946036, -0.747965, 1.0]], ['2, k, 5', [-0.0291703, -0.824904, 1.0]], ['2, k, 6', [-0.0772855, -0.799479, 1.0]], ['2, k, 7', [-0.11193, -0.781228, 1.0]], ['2, k, 8', [0.408476, -0.750701, 1.0]], ['2, k, 9', [0.547932, -0.836365, 1.0]], ['2, k, 10', [0.564642, -0.807126, 1.0]], ['2, k, 11', [0.57854, -0.792225, 1.0]], ['2, k, 12', [0.1838, -1.18636, 1.0]], ['2, k, 13', [0.0838972, -1.53755, 1.0]], ['2, k, 14', [-0.00912374, -1.88096, 1.0]], ['2, k, 15', [-0.0290614, -1.88012, 1.0]], ['2, k, 16', [0.324743, -1.18155, 1.0]], ['2, k, 17', [0.44674, -1.52219, 1.0]], ['2, k, 18', [0.565262, -1.85559, 1.0]], ['2, k, 19', [0.574612, -1.85334, 1.0]], ['2, k, 20', [0.253031, -0.732412, 1.0]], ['2, k, 21', [-0.132361, -0.7783, 1.0]], ['2, k, 22', [-0.0477078, -0.774283, 1.0]], ['2, k, 23', [0.597562, -0.793052, 1.0]], ['2, k, 24', [0.501461, -0.789637, 1.0]]]
[['2, k, 0', [0.256823, -1.20168, 1.0]], ['2, k, 1', [0.255068, -0.935127, 1.0]], ['2, k, 2', [0.252426, -0.670547, 1.0]], ['2, k, 3', [0.254623, -0.529815, 1.0]], ['2, k, 4', [0.0942526, -0.750885, 1.0]], ['2, k, 5', [-0.0301309, -0.826175, 1.0]], ['2, k, 6', [-0.0776701, -0.799745, 1.0]], ['2, k, 7', [-0.112208, -0.786909, 1.0]], ['2, k, 8', [0.407924, -0.754937, 1.0]], ['2, k, 9', [0.548068, -0.838617, 1.0]], ['2, k, 10', [0.564038, -0.809517, 1.0]], ['2, k, 11', [0.576582, -0.796506, 1.0]], ['2, k, 12', [0.183147, -1.18981, 1.0]], ['2, k, 13', [0.0823964, -1.54104, 1.0]], ['2, k, 14', [-0.0114313, -1.88454, 1.0]], ['2, k, 15', [-0.0317399, -1.88397, 1.0]], ['2, k, 16', [0.324374, -1.18505, 1.0]], ['2, k, 17', [0.449152, -1.52444, 1.0]], ['2, k, 18', [0.570304, -1.8567, 1.0]], ['2, k, 19', [0.579848, -1.85402, 1.0]], ['2, k, 20', [0.253267, -0.736611, 1.0]], ['2, k, 21', [-0.133939, -0.784752, 1.0]], ['2, k, 22', [-0.0468291, -0.780596, 1.0]], ['2, k, 23', [0.589175, -0.806386, 1.0]], ['2, k, 24', [0.501255, -0.79203, 1.0]]]
[['2, k, 0', [0.256644, -1.20276, 1.0]], ['2, k, 1', [0.255099, -0.937121, 1.0]], ['2, k, 2', [0.252773, -0.673661, 1.0]], ['2, k, 3', [0.254559, -0.533666, 1.0]], ['2, k, 4', [0.0942274, -0.7503, 1.0]], ['2, k, 5', [-0.0293299, -0.827321, 1.0]], ['2, k, 6', [-0.0918513, -0.808724, 1.0]], ['2, k, 7', [-0.116189, -0.791922, 1.0]], ['2, k, 8', [0.407922, -0.755016, 1.0]], ['2, k, 9', [0.547225, -0.840357, 1.0]], ['2, k, 10', [0.562248, -0.812336, 1.0]], ['2, k, 11', [0.574918, -0.800499, 1.0]], ['2, k, 12', [0.18304, -1.19068, 1.0]], ['2, k, 13', [0.0820812, -1.54165, 1.0]], ['2, k, 14', [-0.0119467, -1.88489, 1.0]], ['2, k, 15', [-0.0321354, -1.88407, 1.0]], ['2, k, 16', [0.324116, -1.18631, 1.0]], ['2, k, 17', [0.450355, -1.52517, 1.0]], ['2, k, 18', [0.572888, -1.85692, 1.0]], ['2, k, 19', [0.582656, -1.85416, 1.0]], ['2, k, 20', [0.253526, -0.739432, 1.0]], ['2, k, 21', [-0.126199, -0.792014, 1.0]], ['2, k, 22', [-0.0523371, -0.785894, 1.0]], ['2, k, 23', [0.590889, -0.800104, 1.0]], ['2, k, 24', [0.494888, -0.796285, 1.0]]]
[['2, k, 0', [0.256475, -1.20327, 1.0]], ['2, k, 1', [0.254781, -0.938074, 1.0]], ['2, k, 2', [0.252232, -0.675046, 1.0]], ['2, k, 3', [0.254711, -0.535546, 1.0]], ['2, k, 4', [0.0942426, -0.750108, 1.0]], ['2, k, 5', [-0.029153, -0.828381, 1.0]], ['2, k, 6', [-0.0751504, -0.808854, 1.0]], ['2, k, 7', [-0.113463, -0.794387, 1.0]], ['2, k, 8', [0.407918, -0.755129, 1.0]], ['2, k, 9', [0.545326, -0.841345, 1.0]], ['2, k, 10', [0.572261, -0.818102, 1.0]], ['2, k, 11', [0.584634, -0.802752, 1.0]], ['2, k, 12', [0.182906, -1.19106, 1.0]], ['2, k, 13', [0.0816324, -1.54185, 1.0]], ['2, k, 14', [-0.012695, -1.88493, 1.0]], ['2, k, 15', [-0.03285, -1.88398, 1.0]], ['2, k, 16', [0.323893, -1.18701, 1.0]], ['2, k, 17', [0.450603, -1.52547, 1.0]], ['2, k, 18', [0.573581, -1.85684, 1.0]], ['2, k, 19', [0.583401, -1.85378, 1.0]], ['2, k, 20', [0.253048, -0.740714, 1.0]], ['2, k, 21', [-0.133869, -0.795218, 1.0]], ['2, k, 22', [-0.0456163, -0.787647, 1.0]], ['2, k, 23', [0.607793, -0.805464, 1.0]], ['2, k, 24', [0.512256, -0.798665, 1.0]]]
[['2, k, 0', [0.256562, -1.20422, 1.0]], ['2, k, 1', [0.254662, -0.939378, 1.0]], ['2, k, 2', [0.251812, -0.676762, 1.0]], ['2, k, 3', [0.254625, -0.537428, 1.0]], ['2, k, 4', [0.0946031, -0.749804, 1.0]], ['2, k, 5', [-0.0293925, -0.829456, 1.0]], ['2, k, 6', [-0.10002, -0.812265, 1.0]], ['2, k, 7', [-0.119264, -0.797932, 1.0]], ['2, k, 8', [0.407945, -0.755401, 1.0]], ['2, k, 9', [0.5446, -0.842052, 1.0]], ['2, k, 10', [0.5747, -0.819603, 1.0]], ['2, k, 11', [0.586431, -0.804722, 1.0]], ['2, k, 12', [0.182942, -1.19191, 1.0]], ['2, k, 13', [0.0812038, -1.54254, 1.0]], ['2, k, 14', [-0.0135623, -1.88547, 1.0]], ['2, k, 15', [-0.0337272, -1.88439, 1.0]], ['2, k, 16', [0.324036, -1.18804, 1.0]], ['2, k, 17', [0.451175, -1.52632, 1.0]], ['2, k, 18', [0.57456, -1.85754, 1.0]], ['2, k, 19', [0.584546, -1.85435, 1.0]], ['2, k, 20', [0.252715, -0.742322, 1.0]], ['2, k, 21', [-0.124073, -0.795508, 1.0]], ['2, k, 22', [-0.0547795, -0.789566, 1.0]], ['2, k, 23', [0.617002, -0.805216, 1.0]], ['2, k, 24', [0.519514, -0.802936, 1.0]]]
[['2, k, 0', [0.256489, -1.20501, 1.0]], ['2, k, 1', [0.254708, -0.940271, 1.0]], ['2, k, 2', [0.251976, -0.677676, 1.0]], ['2, k, 3', [0.254748, -0.53846, 1.0]], ['2, k, 4', [0.094926, -0.749621, 1.0]], ['2, k, 5', [-0.0287484, -0.830625, 1.0]], ['2, k, 6', [-0.0662803, -0.814749, 1.0]], ['2, k, 7', [-0.108815, -0.799062, 1.0]], ['2, k, 8', [0.407902, -0.755575, 1.0]], ['2, k, 9', [0.543401, -0.842623, 1.0]], ['2, k, 10', [0.572746, -0.82061, 1.0]], ['2, k, 11', [0.585202, -0.806139, 1.0]], ['2, k, 12', [0.182853, -1.19275, 1.0]], ['2, k, 13', [0.0804969, -1.54318, 1.0]], ['2, k, 14', [-0.0148558, -1.88594, 1.0]], ['2, k, 15', [-0.0351016, -1.88478, 1.0]], ['2, k, 16', [0.323986, -1.18874, 1.0]], ['2, k, 17', [0.450492, -1.52701, 1.0]], ['2, k, 18', [0.573276, -1.85822, 1.0]], ['2, k, 19', [0.583136, -1.85479, 1.0]], ['2, k, 20', [0.252849, -0.743237, 1.0]], ['2, k, 21', [-0.134264, -0.799876, 1.0]], ['2, k, 22', [-0.041704, -0.792612, 1.0]], ['2, k, 23', [0.60693, -0.81174, 1.0]], ['2, k, 24', [0.511387, -0.802757, 1.0]]]
[['2, k, 0', [0.256548, -1.20708, 1.0]], ['2, k, 1', [0.254774, -0.94185, 1.0]], ['2, k, 2', [0.25204, -0.678977, 1.0]], ['2, k, 3', [0.254706, -0.539461, 1.0]], ['2, k, 4', [0.0976422, -0.755174, 1.0]], ['2, k, 5', [-0.0288104, -0.831486, 1.0]], ['2, k, 6', [-0.0663556, -0.815022, 1.0]], ['2, k, 7', [-0.111357, -0.797944, 1.0]], ['2, k, 8', [0.407214, -0.760055, 1.0]], ['2, k, 9', [0.544251, -0.844064, 1.0]], ['2, k, 10', [0.569086, -0.821917, 1.0]], ['2, k, 11', [0.583703, -0.8065, 1.0]], ['2, k, 12', [0.182751, -1.19468, 1.0]], ['2, k, 13', [0.079374, -1.54486, 1.0]], ['2, k, 14', [-0.0169469, -1.88738, 1.0]], ['2, k, 15', [-0.0377312, -1.88608, 1.0]], ['2, k, 16', [0.324217, -1.19084, 1.0]], ['2, k, 17', [0.451452, -1.52892, 1.0]], ['2, k, 18', [0.574928, -1.85998, 1.0]], ['2, k, 19', [0.584647, -1.85664, 1.0]], ['2, k, 20', [0.252912, -0.744588, 1.0]], ['2, k, 21', [-0.130887, -0.800156, 1.0]], ['2, k, 22', [-0.0483567, -0.791236, 1.0]], ['2, k, 23', [0.603214, -0.808963, 1.0]], ['2, k, 24', [0.510847, -0.801518, 1.0]]]
[['2, k, 0', [0.256524, -1.20713, 1.0]], ['2, k, 1', [0.254645, -0.942027, 1.0]], ['2, k, 2', [0.251719, -0.679293, 1.0]], ['2, k, 3', [0.254706, -0.539736, 1.0]], ['2, k, 4', [0.097625, -0.753992, 1.0]], ['2, k, 5', [-0.0282853, -0.831936, 1.0]], ['2, k, 6', [-0.0660615, -0.81518, 1.0]], ['2, k, 7', [-0.108929, -0.795986, 1.0]], ['2, k, 8', [0.407285, -0.759953, 1.0]], ['2, k, 9', [0.542671, -0.842814, 1.0]], ['2, k, 10', [0.576304, -0.822592, 1.0]], ['2, k, 11', [0.587196, -0.805142, 1.0]], ['2, k, 12', [0.18273, -1.19473, 1.0]], ['2, k, 13', [0.0794169, -1.54473, 1.0]], ['2, k, 14', [-0.0168442, -1.88708, 1.0]], ['2, k, 15', [-0.0374319, -1.88556, 1.0]], ['2, k, 16', [0.324192, -1.19088, 1.0]], ['2, k, 17', [0.452293, -1.52852, 1.0]], ['2, k, 18', [0.57659, -1.85914, 1.0]], ['2, k, 19', [0.586513, -1.85556, 1.0]], ['2, k, 20', [0.252646, -0.744873, 1.0]], ['2, k, 21', [-0.128136, -0.794708, 1.0]], ['2, k, 22', [-0.0428166, -0.790089, 1.0]], ['2, k, 23', [0.602678, -0.808269, 1.0]], ['2, k, 24', [0.519024, -0.801299, 1.0]]]
[['2, k, 0', [0.256514, -1.20712, 1.0]], ['2, k, 1', [0.254618, -0.941951, 1.0]], ['2, k, 2', [0.251661, -0.67901, 1.0]], ['2, k, 3', [0.254997, -0.53997, 1.0]], ['2, k, 4', [0.0971111, -0.752782, 1.0]], ['2, k, 5', [-0.0283928, -0.832266, 1.0]], ['2, k, 6', [-0.087165, -0.809513, 1.0]], ['2, k, 7', [-0.112768, -0.792881, 1.0]], ['2, k, 8', [0.407456, -0.759506, 1.0]], ['2, k, 9', [0.54601, -0.844625, 1.0]], ['2, k, 10', [0.567744, -0.822727, 1.0]], ['2, k, 11', [0.580163, -0.803533, 1.0]], ['2, k, 12', [0.182731, -1.19473, 1.0]], ['2, k, 13', [0.0794412, -1.54465, 1.0]], ['2, k, 14', [-0.016799, -1.88694, 1.0]], ['2, k, 15', [-0.0373283, -1.88533, 1.0]], ['2, k, 16', [0.324182, -1.19088, 1.0]], ['2, k, 17', [0.452543, -1.52849, 1.0]], ['2, k, 18', [0.577085, -1.8591, 1.0]], ['2, k, 19', [0.587113, -1.85557, 1.0]], ['2, k, 20', [0.252597, -0.744659, 1.0]], ['2, k, 21', [-0.117214, -0.791493, 1.0]], ['2, k, 22', [-0.0525097, -0.787328, 1.0]], ['2, k, 23', [0.598367, -0.807796, 1.0]], ['2, k, 24', [0.503267, -0.79812, 1.0]]]
