[['2, k, 0', [-0.004147652, -0.101886, 1.0]], ['2, k, 1', [0.001176507, 0.2081602, 1.0]], ['2, k, 2', [0.004898915, 0.5067713, 1.0]], ['2, k, 3', [0.01743822, 0.6364672, 1.0]], ['2, k, 4', [-0.1589481, 0.3909273, 1.0]], ['2, k, 5', [-0.272878, 0.1794628, 1.0]], ['2, k, 6', [-0.345468, -0.006526016, 1.0]], ['2, k, 7', [-0.3447983, -0.04068106, 1.0]], ['2, k, 8', [0.1648775, 0.3661402, 1.0]], ['2, k, 9', [0.2137064, 0.121888, 1.0]], ['2, k, 10', [0.2180451, -0.09406484, 1.0]], ['2, k, 11', [0.2241425, -0.1382614, 1.0]], ['2, k, 12', [-0.080102, -0.09625106, 1.0]], ['2, k, 13', [-0.07905786, -0.4055996, 1.0]], ['2, k, 14', [-0.07939094, -0.6852366, 1.0]], ['2, k, 15', [-0.1105087, -0.753547, 1.0]], ['2, k, 16', [0.07232145, -0.1039903, 1.0]], ['2, k, 17', [0.07546703, -0.4016953, 1.0]], ['2, k, 18', [0.07210315, -0.6771184, 1.0]], ['2, k, 19', [0.08549915, -0.7452512, 1.0]], ['2, k, 20', [0.00413123, 0.4337335, 1.0]], ['2, k, 21', [-0.3555994, -0.04402792, 1.0]], ['2, k, 22', [-0.3507955, -0.05724261, 1.0]], ['2, k, 23', [0.2233921, -0.2041849, 1.0]], ['2, k, 24', [0.1852823, -0.1372601, 1.0]]]
[['2, k, 0', [-0.007922019, -0.08876388, 1.0]], ['2, k, 1', [-0.00797249, 0.2199712, 1.0]], ['2, k, 2', [-0.006692755, 0.517002, 1.0]], ['2, k, 3', [0.00310581, 0.6428772, 1.0]], ['2, k, 4', [-0.1730307, 0.4031206, 1.0]], ['2, k, 5', [-0.2700675, 0.1594984, 1.0]], ['2, k, 6', [-0.3559647, -0.0335033, 1.0]], ['2, k, 7', [-0.3734061, -0.1048205, 1.0]], ['2, k, 8', [0.1556082, 0.3775405, 1.0]], ['2, k, 9', [0.2137642, 0.1798181, 1.0]], ['2, k, 10', [0.2251422, 0.01376659, 1.0]], ['2, k, 11', [0.2235166, -0.04459671, 1.0]], ['2, k, 12', [-0.08268739, -0.08568296, 1.0]], ['2, k, 13', [-0.08167046, -0.3982125, 1.0]], ['2, k, 14', [-0.07879291, -0.6862105, 1.0]], ['2, k, 15', [-0.08426347, -0.7188123, 1.0]], ['2, k, 16', [0.06731439, -0.08918376, 1.0]], ['2, k, 17', [0.07229968, -0.3843865, 1.0]], ['2, k, 18', [0.0760017, -0.6752145, 1.0]], ['2, k, 19', [0.0867165, -0.7450917, 1.0]], ['2, k, 20', [-0.007096573, 0.444344, 1.0]], ['2, k, 21', [-0.3970944, -0.1736274, 1.0]], ['2, k, 22', [-0.3617435, -0.06339388, 1.0]], ['2, k, 23', [0.2337345, -0.08827271, 1.0]], ['2, k, 24', [0.1713242, -0.04590926, 1.0]]]
[['2, k, 0', [-0.007758541, -0.08930848, 1.0]], ['2, k, 1', [-0.006671392, 0.219071, 1.0]], ['2, k, 2', [-0.003685502, 0.5155864, 1.0]], ['2, k, 3', [0.006232829, 0.6425104, 1.0]], ['2, k, 4', [-0.1733844, 0.4030861, 1.0]], ['2, k, 5', [-0.2703731, 0.1591267, 1.0]], ['2, k, 6', [-0.3551421, -0.03430592, 1.0]], ['2, k, 7', [-0.3728046, -0.1024776, 1.0]], ['2, k, 8', [0.1587316, 0.3746705, 1.0]], ['2, k, 9', [0.2152976, 0.1758501, 1.0]], ['2, k, 10', [0.2187807, -0.01206453, 1.0]], ['2, k, 11', [0.2187124, -0.05377605, 1.0]], ['2, k, 12', [-0.08256115, -0.086045, 1.0]], ['2, k, 13', [-0.08161852, -0.3981795, 1.0]], ['2, k, 14', [-0.0788305, -0.6861408, 1.0]], ['2, k, 15', [-0.1055961, -0.7554579, 1.0]], ['2, k, 16', [0.06751998, -0.08993479, 1.0]], ['2, k, 17', [0.07260705, -0.3876666, 1.0]], ['2, k, 18', [0.07607758, -0.6749861, 1.0]], ['2, k, 19', [0.08654092, -0.7449971, 1.0]], ['2, k, 20', [-0.004552015, 0.4430676, 1.0]], ['2, k, 21', [-0.3965724, -0.1720108, 1.0]], ['2, k, 22', [-0.3628818, -0.06407657, 1.0]], ['2, k, 23', [0.2238183, -0.1049521, 1.0]], ['2, k, 24', [0.1705226, -0.05592443, 1.0]]]
[['2, k, 0', [-0.007633956, -0.09007575, 1.0]], ['2, k, 1', [-0.005536723, 0.218195, 1.0]], ['2, k, 2', [-0.001379061, 0.5146118, 1.0]], ['2, k, 3', [0.009471982, 0.6414179, 1.0]], ['2, k, 4', [-0.1736433, 0.4028762, 1.0]], ['2, k, 5', [-0.2705614, 0.1590981, 1.0]], ['2, k, 6', [-0.3553563, -0.03396729, 1.0]], ['2, k, 7', [-0.3725954, -0.1027319, 1.0]], ['2, k, 8', [0.1611684, 0.3723089, 1.0]], ['2, k, 9', [0.2156508, 0.1710598, 1.0]], ['2, k, 10', [0.2180848, -0.01313682, 1.0]], ['2, k, 11', [0.2138816, -0.06675507, 1.0]], ['2, k, 12', [-0.08250035, -0.0865963, 1.0]], ['2, k, 13', [-0.08151781, -0.398026, 1.0]], ['2, k, 14', [-0.07876746, -0.6861951, 1.0]], ['2, k, 15', [-0.1074096, -0.7547029, 1.0]], ['2, k, 16', [0.06770616, -0.09100715, 1.0]], ['2, k, 17', [0.07275011, -0.3875527, 1.0]], ['2, k, 18', [0.07575091, -0.6752568, 1.0]], ['2, k, 19', [0.08621785, -0.7448235, 1.0]], ['2, k, 20', [-0.002536496, 0.442109, 1.0]], ['2, k, 21', [-0.396596, -0.1720168, 1.0]], ['2, k, 22', [-0.3630967, -0.0636839, 1.0]], ['2, k, 23', [0.2178234, -0.1181695, 1.0]], ['2, k, 24', [0.1634488, -0.06807573, 1.0]]]
[['2, k, 0', [-0.007321428, -0.09099576, 1.0]], ['2, k, 1', [-0.00447019, 0.2173969, 1.0]], ['2, k, 2', [0.0002071697, 0.5139871, 1.0]], ['2, k, 3', [0.01263546, 0.6407114, 1.0]], ['2, k, 4', [-0.1681648, 0.4021332, 1.0]], ['2, k, 5', [-0.2708192, 0.1591755, 1.0]], ['2, k, 6', [-0.3545785, -0.03444196, 1.0]], ['2, k, 7', [-0.3715968, -0.1013204, 1.0]], ['2, k, 8', [0.16287, 0.3695902, 1.0]], ['2, k, 9', [0.2149832, 0.1665074, 1.0]], ['2, k, 10', [0.2157631, -0.01897687, 1.0]], ['2, k, 11', [0.2095979, -0.0816965, 1.0]], ['2, k, 12', [-0.08229686, -0.08729367, 1.0]], ['2, k, 13', [-0.0805048, -0.4010617, 1.0]], ['2, k, 14', [-0.07878745, -0.6861226, 1.0]], ['2, k, 15', [-0.1081803, -0.7541846, 1.0]], ['2, k, 16', [0.06812306, -0.09212604, 1.0]], ['2, k, 17', [0.07310149, -0.3879214, 1.0]], ['2, k, 18', [0.0755799, -0.6754663, 1.0]], ['2, k, 19', [0.08592612, -0.7448055, 1.0]], ['2, k, 20', [-0.001055766, 0.441437, 1.0]], ['2, k, 21', [-0.3951224, -0.1724597, 1.0]], ['2, k, 22', [-0.3624115, -0.0626241, 1.0]], ['2, k, 23', [0.2141718, -0.135794, 1.0]], ['2, k, 24', [0.1602904, -0.07425441, 1.0]]]
[['2, k, 0', [-0.007121705, -0.09159318, 1.0]], ['2, k, 1', [-0.003398293, 0.2166927, 1.0]], ['2, k, 2', [0.002183579, 0.5132648, 1.0]], ['2, k, 3', [0.01597873, 0.6401076, 1.0]], ['2, k, 4', [-0.1650362, 0.4012778, 1.0]], ['2, k, 5', [-0.2719739, 0.1597463, 1.0]], ['2, k, 6', [-0.3529408, -0.03445055, 1.0]], ['2, k, 7', [-0.3727198, -0.1032958, 1.0]], ['2, k, 8', [0.1658269, 0.3688944, 1.0]], ['2, k, 9', [0.2143805, 0.1642451, 1.0]], ['2, k, 10', [0.2129499, -0.0263394, 1.0]], ['2, k, 11', [0.206636, -0.09084752, 1.0]], ['2, k, 12', [-0.08215697, -0.08766557, 1.0]], ['2, k, 13', [-0.08056352, -0.4007768, 1.0]], ['2, k, 14', [-0.0781814, -0.6859009, 1.0]], ['2, k, 15', [-0.1076512, -0.7542659, 1.0]], ['2, k, 16', [0.06843981, -0.09312423, 1.0]], ['2, k, 17', [0.07334032, -0.3909173, 1.0]], ['2, k, 18', [0.07553523, -0.6754622, 1.0]], ['2, k, 19', [0.08544102, -0.7446849, 1.0]], ['2, k, 20', [0.0007022995, 0.4407133, 1.0]], ['2, k, 21', [-0.395746, -0.1724275, 1.0]], ['2, k, 22', [-0.3629794, -0.06446719, 1.0]], ['2, k, 23', [0.2133439, -0.1491059, 1.0]], ['2, k, 24', [0.1610938, -0.07778718, 1.0]]]
[['2, k, 0', [-0.00709687, -0.0920334, 1.0]], ['2, k, 1', [-0.002616372, 0.2160986, 1.0]], ['2, k, 2', [0.003795167, 0.5124781, 1.0]], ['2, k, 3', [0.01845397, 0.6396562, 1.0]], ['2, k, 4', [-0.1669564, 0.4011192, 1.0]], ['2, k, 5', [-0.2728044, 0.1599859, 1.0]], ['2, k, 6', [-0.3521447, -0.03418762, 1.0]], ['2, k, 7', [-0.3713956, -0.1012543, 1.0]], ['2, k, 8', [0.1667899, 0.3683355, 1.0]], ['2, k, 9', [0.2118583, 0.1565407, 1.0]], ['2, k, 10', [0.2098421, -0.0321832, 1.0]], ['2, k, 11', [0.2039772, -0.09980253, 1.0]], ['2, k, 12', [-0.08214844, -0.0879715, 1.0]], ['2, k, 13', [-0.08038104, -0.3994069, 1.0]], ['2, k, 14', [-0.07864452, -0.6855907, 1.0]], ['2, k, 15', [-0.1084388, -0.7541735, 1.0]], ['2, k, 16', [0.06845136, -0.09363402, 1.0]], ['2, k, 17', [0.07267322, -0.3918578, 1.0]], ['2, k, 18', [0.07544246, -0.6755397, 1.0]], ['2, k, 19', [0.08550508, -0.7447256, 1.0]], ['2, k, 20', [0.002108463, 0.4399775, 1.0]], ['2, k, 21', [-0.395848, -0.1716936, 1.0]], ['2, k, 22', [-0.3614367, -0.06114026, 1.0]], ['2, k, 23', [0.2122779, -0.1580903, 1.0]], ['2, k, 24', [0.1530919, -0.09094837, 1.0]]]
[['2, k, 0', [-0.006993198, -0.09312516, 1.0]], ['2, k, 1', [-0.001723633, 0.2153654, 1.0]], ['2, k, 2', [0.005424171, 0.5120199, 1.0]], ['2, k, 3', [0.02071936, 0.6389979, 1.0]], ['2, k, 4', [-0.1638113, 0.4005436, 1.0]], ['2, k, 5', [-0.2727689, 0.160013, 1.0]], ['2, k, 6', [-0.3525895, -0.03387613, 1.0]], ['2, k, 7', [-0.3724812, -0.1021867, 1.0]], ['2, k, 8', [0.1675659, 0.366035, 1.0]], ['2, k, 9', [0.2106924, 0.1531292, 1.0]], ['2, k, 10', [0.2090894, -0.03818731, 1.0]], ['2, k, 11', [0.2037633, -0.1011238, 1.0]], ['2, k, 12', [-0.08214741, -0.08868821, 1.0]], ['2, k, 13', [-0.08026852, -0.3986024, 1.0]], ['2, k, 14', [-0.07871005, -0.6856183, 1.0]], ['2, k, 15', [-0.1092574, -0.7536849, 1.0]], ['2, k, 16', [0.06865416, -0.09528825, 1.0]], ['2, k, 17', [0.0726012, -0.3927059, 1.0]], ['2, k, 18', [0.0754607, -0.6755587, 1.0]], ['2, k, 19', [0.08563613, -0.7447169, 1.0]], ['2, k, 20', [0.003550305, 0.4394451, 1.0]], ['2, k, 21', [-0.3957461, -0.1716553, 1.0]], ['2, k, 22', [-0.3622255, -0.06261898, 1.0]], ['2, k, 23', [0.2064638, -0.1605848, 1.0]], ['2, k, 24', [0.1531944, -0.09737024, 1.0]]]
[['2, k, 0', [-0.006972381, -0.09402812, 1.0]], ['2, k, 1', [-0.001096876, 0.2147322, 1.0]], ['2, k, 2', [0.006504986, 0.511595, 1.0]], ['2, k, 3', [0.02237333, 0.638502, 1.0]], ['2, k, 4', [-0.1618688, 0.4006456, 1.0]], ['2, k, 5', [-0.2727459, 0.1609807, 1.0]], ['2, k, 6', [-0.3521049, -0.03336513, 1.0]], ['2, k, 7', [-0.3657451, -0.08875693, 1.0]], ['2, k, 8', [0.1681682, 0.3644271, 1.0]], ['2, k, 9', [0.2090102, 0.1485415, 1.0]], ['2, k, 10', [0.2086178, -0.04487193, 1.0]], ['2, k, 11', [0.2043618, -0.107747, 1.0]], ['2, k, 12', [-0.08218766, -0.08927565, 1.0]], ['2, k, 13', [-0.08060258, -0.3980139, 1.0]], ['2, k, 14', [-0.07936441, -0.6853452, 1.0]], ['2, k, 15', [-0.1115896, -0.7534999, 1.0]], ['2, k, 16', [0.0687108, -0.09650142, 1.0]], ['2, k, 17', [0.0719961, -0.3936671, 1.0]], ['2, k, 18', [0.07547317, -0.6755456, 1.0]], ['2, k, 19', [0.08596043, -0.7445452, 1.0]], ['2, k, 20', [0.00452541, 0.438968, 1.0]], ['2, k, 21', [-0.3901598, -0.1543616, 1.0]], ['2, k, 22', [-0.3552649, -0.04683134, 1.0]], ['2, k, 23', [0.2056835, -0.1692997, 1.0]], ['2, k, 24', [0.1545972, -0.1040065, 1.0]]]
[['2, k, 0', [-0.00666558, -0.09464025, 1.0]], ['2, k, 1', [-0.000272474, 0.2141326, 1.0]], ['2, k, 2', [0.007630293, 0.5110941, 1.0]], ['2, k, 3', [0.02532206, 0.638231, 1.0]], ['2, k, 4', [-0.1598495, 0.4000434, 1.0]], ['2, k, 5', [-0.2656244, 0.1632134, 1.0]], ['2, k, 6', [-0.3549543, -0.03184524, 1.0]], ['2, k, 7', [-0.3628243, -0.08190877, 1.0]], ['2, k, 8', [0.1688588, 0.3638977, 1.0]], ['2, k, 9', [0.2082478, 0.1448097, 1.0]], ['2, k, 10', [0.208389, -0.05225297, 1.0]], ['2, k, 11', [0.2045845, -0.1147737, 1.0]], ['2, k, 12', [-0.0819295, -0.08967382, 1.0]], ['2, k, 13', [-0.08060866, -0.3980482, 1.0]], ['2, k, 14', [-0.07932521, -0.6853449, 1.0]], ['2, k, 15', [-0.1115887, -0.7535995, 1.0]], ['2, k, 16', [0.06907537, -0.09730439, 1.0]], ['2, k, 17', [0.0727575, -0.3971009, 1.0]], ['2, k, 18', [0.07492579, -0.6762429, 1.0]], ['2, k, 19', [0.08613004, -0.744819, 1.0]], ['2, k, 20', [0.005592216, 0.4384431, 1.0]], ['2, k, 21', [-0.3883265, -0.1481405, 1.0]], ['2, k, 22', [-0.3551999, -0.04705082, 1.0]], ['2, k, 23', [0.2073398, -0.1762088, 1.0]], ['2, k, 24', [0.1556757, -0.1147227, 1.0]]]
[['2, k, 0', [-0.006400408, -0.09559964, 1.0]], ['2, k, 1', [0.0007312966, 0.2131743, 1.0]], ['2, k, 2', [0.00927875, 0.51018, 1.0]], ['2, k, 3', [0.027789, 0.6375851, 1.0]], ['2, k, 4', [-0.1578693, 0.3992848, 1.0]], ['2, k, 5', [-0.2677826, 0.1631624, 1.0]], ['2, k, 6', [-0.3538285, -0.03195056, 1.0]], ['2, k, 7', [-0.3631099, -0.08284539, 1.0]], ['2, k, 8', [0.1696577, 0.362491, 1.0]], ['2, k, 9', [0.2073108, 0.1419856, 1.0]], ['2, k, 10', [0.2094892, -0.05873206, 1.0]], ['2, k, 11', [0.205379, -0.1275928, 1.0]], ['2, k, 12', [-0.0817183, -0.09050824, 1.0]], ['2, k, 13', [-0.08052035, -0.397971, 1.0]], ['2, k, 14', [-0.07969634, -0.6856401, 1.0]], ['2, k, 15', [-0.1118236, -0.7536492, 1.0]], ['2, k, 16', [0.06943941, -0.09851781, 1.0]], ['2, k, 17', [0.07067467, -0.4006422, 1.0]], ['2, k, 18', [0.07451773, -0.6763006, 1.0]], ['2, k, 19', [0.08611975, -0.7448235, 1.0]], ['2, k, 20', [0.00708748, 0.4375176, 1.0]], ['2, k, 21', [-0.3895004, -0.1492064, 1.0]], ['2, k, 22', [-0.3518743, -0.03977253, 1.0]], ['2, k, 23', [0.2081545, -0.1838091, 1.0]], ['2, k, 24', [0.158033, -0.1204132, 1.0]]]
[['2, k, 0', [-0.006088792, -0.0962304, 1.0]], ['2, k, 1', [0.001442273, 0.212529, 1.0]], ['2, k, 2', [0.01015058, 0.5095922, 1.0]], ['2, k, 3', [0.03005268, 0.6371062, 1.0]], ['2, k, 4', [-0.156984, 0.3991045, 1.0]], ['2, k, 5', [-0.2682521, 0.1632412, 1.0]], ['2, k, 6', [-0.3538617, -0.0316993, 1.0]], ['2, k, 7', [-0.3642422, -0.08490789, 1.0]], ['2, k, 8', [0.1701698, 0.362191, 1.0]], ['2, k, 9', [0.2071511, 0.1380544, 1.0]], ['2, k, 10', [0.2093921, -0.06725081, 1.0]], ['2, k, 11', [0.207138, -0.1343836, 1.0]], ['2, k, 12', [-0.08147252, -0.09088597, 1.0]], ['2, k, 13', [-0.08054632, -0.3978723, 1.0]], ['2, k, 14', [-0.07964469, -0.6856496, 1.0]], ['2, k, 15', [-0.1112659, -0.7524233, 1.0]], ['2, k, 16', [0.06987339, -0.09945739, 1.0]], ['2, k, 17', [0.07155046, -0.4009776, 1.0]], ['2, k, 18', [0.07440373, -0.6762148, 1.0]], ['2, k, 19', [0.08648408, -0.744733, 1.0]], ['2, k, 20', [0.007936207, 0.4369165, 1.0]], ['2, k, 21', [-0.3887918, -0.149931, 1.0]], ['2, k, 22', [-0.3567512, -0.05042432, 1.0]], ['2, k, 23', [0.2099939, -0.1912726, 1.0]], ['2, k, 24', [0.1611822, -0.1208977, 1.0]]]
[['2, k, 0', [-0.006088221, -0.09663446, 1.0]], ['2, k, 1', [0.001811602, 0.212128, 1.0]], ['2, k, 2', [0.01089019, 0.5091495, 1.0]], ['2, k, 3', [0.03171868, 0.6369231, 1.0]], ['2, k, 4', [-0.1556275, 0.3995173, 1.0]], ['2, k, 5', [-0.2690079, 0.1642593, 1.0]], ['2, k, 6', [-0.3538476, -0.03062938, 1.0]], ['2, k, 7', [-0.3626412, -0.08068775, 1.0]], ['2, k, 8', [0.1705065, 0.3608764, 1.0]], ['2, k, 9', [0.206947, 0.1341455, 1.0]], ['2, k, 10', [0.2103, -0.07373467, 1.0]], ['2, k, 11', [0.2087033, -0.1405137, 1.0]], ['2, k, 12', [-0.08148263, -0.09104564, 1.0]], ['2, k, 13', [-0.08058748, -0.397802, 1.0]], ['2, k, 14', [-0.07950234, -0.6857652, 1.0]], ['2, k, 15', [-0.1125755, -0.7540215, 1.0]], ['2, k, 16', [0.06984491, -0.1001266, 1.0]], ['2, k, 17', [0.07197884, -0.4005537, 1.0]], ['2, k, 18', [0.07419904, -0.6765499, 1.0]], ['2, k, 19', [0.08649568, -0.7448142, 1.0]], ['2, k, 20', [0.008583029, 0.4364857, 1.0]], ['2, k, 21', [-0.3881516, -0.1495519, 1.0]], ['2, k, 22', [-0.3533965, -0.04425578, 1.0]], ['2, k, 23', [0.2137162, -0.1988233, 1.0]], ['2, k, 24', [0.1617491, -0.1331148, 1.0]]]
[['2, k, 0', [-0.005902087, -0.09701913, 1.0]], ['2, k, 1', [0.002309125, 0.2118149, 1.0]], ['2, k, 2', [0.01163245, 0.5088758, 1.0]], ['2, k, 3', [0.03264242, 0.6367059, 1.0]], ['2, k, 4', [-0.1601086, 0.3999757, 1.0]], ['2, k, 5', [-0.2698507, 0.1647326, 1.0]], ['2, k, 6', [-0.3530306, -0.03043064, 1.0]], ['2, k, 7', [-0.3629745, -0.08230225, 1.0]], ['2, k, 8', [0.1709657, 0.3600137, 1.0]], ['2, k, 9', [0.2071307, 0.1296163, 1.0]], ['2, k, 10', [0.2118015, -0.08022445, 1.0]], ['2, k, 11', [0.2111255, -0.1470676, 1.0]], ['2, k, 12', [-0.08137164, -0.09119608, 1.0]], ['2, k, 13', [-0.08070909, -0.3974034, 1.0]], ['2, k, 14', [-0.07977119, -0.6856934, 1.0]], ['2, k, 15', [-0.1126784, -0.7539026, 1.0]], ['2, k, 16', [0.07004314, -0.1006351, 1.0]], ['2, k, 17', [0.07190063, -0.4012675, 1.0]], ['2, k, 18', [0.07391313, -0.6769801, 1.0]], ['2, k, 19', [0.08658567, -0.7450179, 1.0]], ['2, k, 20', [0.009266872, 0.436205, 1.0]], ['2, k, 21', [-0.389818, -0.1485698, 1.0]], ['2, k, 22', [-0.3548574, -0.04713561, 1.0]], ['2, k, 23', [0.2148958, -0.2055524, 1.0]], ['2, k, 24', [0.1641283, -0.1362925, 1.0]]]
[['2, k, 0', [-0.004977971, -0.09779251, 1.0]], ['2, k, 1', [0.003032795, 0.2114115, 1.0]], ['2, k, 2', [0.01204207, 0.5087333, 1.0]], ['2, k, 3', [0.03414633, 0.6364691, 1.0]], ['2, k, 4', [-0.1562919, 0.3992505, 1.0]], ['2, k, 5', [-0.2724502, 0.1648059, 1.0]], ['2, k, 6', [-0.3441809, -0.03256031, 1.0]], ['2, k, 7', [-0.362127, -0.08015738, 1.0]], ['2, k, 8', [0.1719422, 0.360407, 1.0]], ['2, k, 9', [0.2071061, 0.1262782, 1.0]], ['2, k, 10', [0.2126764, -0.08593607, 1.0]], ['2, k, 11', [0.2108618, -0.1404303, 1.0]], ['2, k, 12', [-0.08047783, -0.09183012, 1.0]], ['2, k, 13', [-0.08071446, -0.3973346, 1.0]], ['2, k, 14', [-0.08029921, -0.6859494, 1.0]], ['2, k, 15', [-0.1125078, -0.7536603, 1.0]], ['2, k, 16', [0.07085095, -0.1012726, 1.0]], ['2, k, 17', [0.07188328, -0.4014569, 1.0]], ['2, k, 18', [0.07392787, -0.6770304, 1.0]], ['2, k, 19', [0.08654871, -0.7450007, 1.0]], ['2, k, 20', [0.009746573, 0.4360128, 1.0]], ['2, k, 21', [-0.3881317, -0.146841, 1.0]], ['2, k, 22', [-0.3507102, -0.0384229, 1.0]], ['2, k, 23', [0.214737, -0.2063957, 1.0]], ['2, k, 24', [0.1668709, -0.1377241, 1.0]]]
[['2, k, 0', [-0.004728352, -0.09803146, 1.0]], ['2, k, 1', [0.003626134, 0.2110721, 1.0]], ['2, k, 2', [0.01294269, 0.5082673, 1.0]], ['2, k, 3', [0.03516429, 0.6361923, 1.0]], ['2, k, 4', [-0.1597244, 0.3996906, 1.0]], ['2, k, 5', [-0.2725717, 0.164866, 1.0]], ['2, k, 6', [-0.3446077, -0.0318655, 1.0]], ['2, k, 7', [-0.3626546, -0.07970669, 1.0]], ['2, k, 8', [0.1723759, 0.3605181, 1.0]], ['2, k, 9', [0.2078377, 0.1202941, 1.0]], ['2, k, 10', [0.2141486, -0.09264557, 1.0]], ['2, k, 11', [0.2130173, -0.142977, 1.0]], ['2, k, 12', [-0.08026046, -0.09202152, 1.0]], ['2, k, 13', [-0.08072858, -0.3972878, 1.0]], ['2, k, 14', [-0.08018631, -0.6860244, 1.0]], ['2, k, 15', [-0.1124935, -0.7535145, 1.0]], ['2, k, 16', [0.07111333, -0.1014419, 1.0]], ['2, k, 17', [0.07190169, -0.4015508, 1.0]], ['2, k, 18', [0.07374509, -0.6777008, 1.0]], ['2, k, 19', [0.08655823, -0.7450098, 1.0]], ['2, k, 20', [0.01057658, 0.435582, 1.0]], ['2, k, 21', [-0.388988, -0.1480535, 1.0]], ['2, k, 22', [-0.3502069, -0.03686174, 1.0]], ['2, k, 23', [0.2185003, -0.2091291, 1.0]], ['2, k, 24', [0.1659408, -0.15188, 1.0]]]
[['2, k, 0', [-0.004549179, -0.098204, 1.0]], ['2, k, 1', [0.003986883, 0.2108722, 1.0]], ['2, k, 2', [0.01334454, 0.5080745, 1.0]], ['2, k, 3', [0.03600538, 0.6360369, 1.0]], ['2, k, 4', [-0.1596985, 0.3996849, 1.0]], ['2, k, 5', [-0.2730215, 0.1660703, 1.0]], ['2, k, 6', [-0.3469565, -0.02916135, 1.0]], ['2, k, 7', [-0.3626592, -0.08047357, 1.0]], ['2, k, 8', [0.1728301, 0.3609817, 1.0]], ['2, k, 9', [0.2079954, 0.1190239, 1.0]], ['2, k, 10', [0.2154698, -0.09544054, 1.0]], ['2, k, 11', [0.2165094, -0.1458741, 1.0]], ['2, k, 12', [-0.08013867, -0.09212508, 1.0]], ['2, k, 13', [-0.08073447, -0.3972971, 1.0]], ['2, k, 14', [-0.08034516, -0.6860113, 1.0]], ['2, k, 15', [-0.1115504, -0.7561118, 1.0]], ['2, k, 16', [0.07134233, -0.1016049, 1.0]], ['2, k, 17', [0.07197765, -0.4015536, 1.0]], ['2, k, 18', [0.07363177, -0.677866, 1.0]], ['2, k, 19', [0.08225797, -0.7447494, 1.0]], ['2, k, 20', [0.01097992, 0.4353863, 1.0]], ['2, k, 21', [-0.3883891, -0.1457617, 1.0]], ['2, k, 22', [-0.3482373, -0.03447017, 1.0]], ['2, k, 23', [0.2203444, -0.21362, 1.0]], ['2, k, 24', [0.1719376, -0.1462521, 1.0]]]
[['2, k, 0', [-0.004082861, -0.09869052, 1.0]], ['2, k, 1', [0.004492138, 0.2105469, 1.0]], ['2, k, 2', [0.01371617, 0.5079024, 1.0]], ['2, k, 3', [0.03684226, 0.6357245, 1.0]], ['2, k, 4', [-0.1596614, 0.3996486, 1.0]], ['2, k, 5', [-0.2730578, 0.165855, 1.0]], ['2, k, 6', [-0.348185, -0.02843468, 1.0]], ['2, k, 7', [-0.3619334, -0.0805181, 1.0]], ['2, k, 8', [0.1729166, 0.3607173, 1.0]], ['2, k, 9', [0.2081894, 0.1177216, 1.0]], ['2, k, 10', [0.2170631, -0.09658914, 1.0]], ['2, k, 11', [0.2185536, -0.1476786, 1.0]], ['2, k, 12', [-0.07978723, -0.09241447, 1.0]], ['2, k, 13', [-0.08076173, -0.3974261, 1.0]], ['2, k, 14', [-0.08037394, -0.6859722, 1.0]], ['2, k, 15', [-0.1071046, -0.7570789, 1.0]], ['2, k, 16', [0.07184635, -0.1021541, 1.0]], ['2, k, 17', [0.07224376, -0.4022965, 1.0]], ['2, k, 18', [0.07303168, -0.6785448, 1.0]], ['2, k, 19', [0.08239111, -0.7448907, 1.0]], ['2, k, 20', [0.01139222, 0.4351804, 1.0]], ['2, k, 21', [-0.3881681, -0.1467391, 1.0]], ['2, k, 22', [-0.3503055, -0.03816351, 1.0]], ['2, k, 23', [0.2268898, -0.215293, 1.0]], ['2, k, 24', [0.1722735, -0.152143, 1.0]]]
[['2, k, 0', [-0.003648801, -0.09890662, 1.0]], ['2, k, 1', [0.004853179, 0.210334, 1.0]], ['2, k, 2', [0.01392247, 0.5077233, 1.0]], ['2, k, 3', [0.03753267, 0.635573, 1.0]], ['2, k, 4', [-0.1595973, 0.3996181, 1.0]], ['2, k, 5', [-0.273406, 0.1659133, 1.0]], ['2, k, 6', [-0.348098, -0.02807758, 1.0]], ['2, k, 7', [-0.3615682, -0.07931298, 1.0]], ['2, k, 8', [0.1729149, 0.3608913, 1.0]], ['2, k, 9', [0.2085433, 0.1156762, 1.0]], ['2, k, 10', [0.2186033, -0.09976766, 1.0]], ['2, k, 11', [0.2201497, -0.1503786, 1.0]], ['2, k, 12', [-0.07938578, -0.0925796, 1.0]], ['2, k, 13', [-0.08015384, -0.3997729, 1.0]], ['2, k, 14', [-0.08016165, -0.6859015, 1.0]], ['2, k, 15', [-0.1094048, -0.75389, 1.0]], ['2, k, 16', [0.07224523, -0.102313, 1.0]], ['2, k, 17', [0.07276385, -0.4018232, 1.0]], ['2, k, 18', [0.07305726, -0.6785353, 1.0]], ['2, k, 19', [0.0828442, -0.7450578, 1.0]], ['2, k, 20', [0.01163668, 0.4349934, 1.0]], ['2, k, 21', [-0.3891307, -0.1483184, 1.0]], ['2, k, 22', [-0.3487927, -0.03507334, 1.0]], ['2, k, 23', [0.2250348, -0.2150107, 1.0]], ['2, k, 24', [0.1751917, -0.1536105, 1.0]]]
