[['2, k, 0', [-0.340978, -0.263708, 1.0]], ['2, k, 1', [-0.346554, 0.0665629, 1.0]], ['2, k, 2', [-0.349745, 0.387352, 1.0]], ['2, k, 3', [-0.365952, 0.5479, 1.0]], ['2, k, 4', [-0.551167, 0.288576, 1.0]], ['2, k, 5', [-0.595984, -0.012016, 1.0]], ['2, k, 6', [-0.632688, -0.264634, 1.0]], ['2, k, 7', [-0.623134, -0.310138, 1.0]], ['2, k, 8', [-0.166746, 0.279703, 1.0]], ['2, k, 9', [-0.093923, -0.0137255, 1.0]], ['2, k, 10', [-0.0792408, -0.268663, 1.0]], ['2, k, 11', [-0.0796408, -0.330388, 1.0]], ['2, k, 12', [-0.423416, -0.257396, 1.0]], ['2, k, 13', [-0.415824, -0.646007, 1.0]], ['2, k, 14', [-0.414584, -1.04289, 1.0]], ['2, k, 15', [-0.429199, -1.09375, 1.0]], ['2, k, 16', [-0.247887, -0.261841, 1.0]], ['2, k, 17', [-0.225605, -0.688887, 1.0]], ['2, k, 18', [-0.185345, -1.03833, 1.0]], ['2, k, 19', [-0.182129, -1.0957, 1.0]], ['2, k, 20', [-0.349353, 0.308527, 1.0]], ['2, k, 21', [-0.623, -0.371948, 1.0]], ['2, k, 22', [-0.55821, -0.341762, 1.0]], ['2, k, 23', [-0.0757964, -0.394066, 1.0]], ['2, k, 24', [-0.138496, -0.362331, 1.0]]]
[['2, k, 0', [-0.348287, -0.245336, 1.0]], ['2, k, 1', [-0.35448, 0.0951584, 1.0]], ['2, k, 2', [-0.357517, 0.423968, 1.0]], ['2, k, 3', [-0.378594, 0.57655, 1.0]], ['2, k, 4', [-0.533753, 0.316969, 1.0]], ['2, k, 5', [-0.648219, 0.159733, 1.0]], ['2, k, 6', [-0.657137, -0.0312354, 1.0]], ['2, k, 7', [-0.652768, -0.0586594, 1.0]], ['2, k, 8', [-0.191418, 0.32508, 1.0]], ['2, k, 9', [-0.0917589, 0.178881, 1.0]], ['2, k, 10', [-0.106234, -0.00689226, 1.0]], ['2, k, 11', [-0.119078, -0.045835, 1.0]], ['2, k, 12', [-0.430552, -0.243125, 1.0]], ['2, k, 13', [-0.422221, -0.64081, 1.0]], ['2, k, 14', [-0.41305, -1.03405, 1.0]], ['2, k, 15', [-0.430055, -1.09205, 1.0]], ['2, k, 16', [-0.256145, -0.239733, 1.0]], ['2, k, 17', [-0.229473, -0.6589, 1.0]], ['2, k, 18', [-0.186018, -1.03911, 1.0]], ['2, k, 19', [-0.183237, -1.0965, 1.0]], ['2, k, 20', [-0.357196, 0.343472, 1.0]], ['2, k, 21', [-0.625157, -0.0913493, 1.0]], ['2, k, 22', [-0.718799, -0.0596078, 1.0]], ['2, k, 23', [-0.12265, -0.0664924, 1.0]], ['2, k, 24', [-0.222232, -0.0552407, 1.0]]]
[['2, k, 0', [-0.349938, -0.245931, 1.0]], ['2, k, 1', [-0.355015, 0.0943005, 1.0]], ['2, k, 2', [-0.357245, 0.422837, 1.0]], ['2, k, 3', [-0.379485, 0.574846, 1.0]], ['2, k, 4', [-0.53937, 0.314115, 1.0]], ['2, k, 5', [-0.638055, 0.117093, 1.0]], ['2, k, 6', [-0.666342, -0.054068, 1.0]], ['2, k, 7', [-0.650411, -0.101411, 1.0]], ['2, k, 8', [-0.18685, 0.321475, 1.0]], ['2, k, 9', [-0.0923745, 0.170031, 1.0]], ['2, k, 10', [-0.103864, -0.0387439, 1.0]], ['2, k, 11', [-0.114644, -0.088459, 1.0]], ['2, k, 12', [-0.431758, -0.243346, 1.0]], ['2, k, 13', [-0.422203, -0.640518, 1.0]], ['2, k, 14', [-0.412704, -1.03372, 1.0]], ['2, k, 15', [-0.430143, -1.09195, 1.0]], ['2, k, 16', [-0.258187, -0.240953, 1.0]], ['2, k, 17', [-0.225502, -0.703245, 1.0]], ['2, k, 18', [-0.1849, -1.03884, 1.0]], ['2, k, 19', [-0.183232, -1.09651, 1.0]], ['2, k, 20', [-0.357153, 0.342338, 1.0]], ['2, k, 21', [-0.622869, -0.137009, 1.0]], ['2, k, 22', [-0.718191, -0.100287, 1.0]], ['2, k, 23', [-0.119341, -0.115356, 1.0]], ['2, k, 24', [-0.198046, -0.0990404, 1.0]]]
[['2, k, 0', [-0.351298, -0.246514, 1.0]], ['2, k, 1', [-0.355138, 0.0925427, 1.0]], ['2, k, 2', [-0.355468, 0.419549, 1.0]], ['2, k, 3', [-0.380243, 0.57371, 1.0]], ['2, k, 4', [-0.543177, 0.311635, 1.0]], ['2, k, 5', [-0.645684, 0.120663, 1.0]], ['2, k, 6', [-0.672066, -0.0924188, 1.0]], ['2, k, 7', [-0.64974, -0.13753, 1.0]], ['2, k, 8', [-0.186905, 0.321464, 1.0]], ['2, k, 9', [-0.106911, 0.124989, 1.0]], ['2, k, 10', [-0.0933156, -0.0662715, 1.0]], ['2, k, 11', [-0.113051, -0.125506, 1.0]], ['2, k, 12', [-0.432773, -0.243514, 1.0]], ['2, k, 13', [-0.422173, -0.640557, 1.0]], ['2, k, 14', [-0.413058, -1.03355, 1.0]], ['2, k, 15', [-0.430144, -1.09192, 1.0]], ['2, k, 16', [-0.259711, -0.242181, 1.0]], ['2, k, 17', [-0.226105, -0.701298, 1.0]], ['2, k, 18', [-0.184961, -1.03868, 1.0]], ['2, k, 19', [-0.183207, -1.09655, 1.0]], ['2, k, 20', [-0.355918, 0.339373, 1.0]], ['2, k, 21', [-0.623302, -0.176557, 1.0]], ['2, k, 22', [-0.716823, -0.128151, 1.0]], ['2, k, 23', [-0.117957, -0.152119, 1.0]], ['2, k, 24', [-0.202678, -0.132634, 1.0]]]
[['2, k, 0', [-0.353101, -0.248091, 1.0]], ['2, k, 1', [-0.35575, 0.0903, 1.0]], ['2, k, 2', [-0.355115, 0.417306, 1.0]], ['2, k, 3', [-0.380717, 0.571053, 1.0]], ['2, k, 4', [-0.545325, 0.310386, 1.0]], ['2, k, 5', [-0.630063, 0.0966876, 1.0]], ['2, k, 6', [-0.664771, -0.104992, 1.0]], ['2, k, 7', [-0.651701, -0.167169, 1.0]], ['2, k, 8', [-0.184968, 0.31839, 1.0]], ['2, k, 9', [-0.111142, 0.113768, 1.0]], ['2, k, 10', [-0.0925068, -0.0835496, 1.0]], ['2, k, 11', [-0.110008, -0.157276, 1.0]], ['2, k, 12', [-0.43468, -0.244511, 1.0]], ['2, k, 13', [-0.421621, -0.640824, 1.0]], ['2, k, 14', [-0.413227, -1.03366, 1.0]], ['2, k, 15', [-0.429661, -1.09191, 1.0]], ['2, k, 16', [-0.261059, -0.244252, 1.0]], ['2, k, 17', [-0.226163, -0.701111, 1.0]], ['2, k, 18', [-0.185078, -1.03852, 1.0]], ['2, k, 19', [-0.183168, -1.09623, 1.0]], ['2, k, 20', [-0.355768, 0.337052, 1.0]], ['2, k, 21', [-0.629965, -0.196005, 1.0]], ['2, k, 22', [-0.728444, -0.165904, 1.0]], ['2, k, 23', [-0.107844, -0.187227, 1.0]], ['2, k, 24', [-0.18846, -0.168202, 1.0]]]
[['2, k, 0', [-0.354328, -0.249574, 1.0]], ['2, k, 1', [-0.356079, 0.0877607, 1.0]], ['2, k, 2', [-0.354435, 0.413992, 1.0]], ['2, k, 3', [-0.380964, 0.567981, 1.0]], ['2, k, 4', [-0.547998, 0.309218, 1.0]], ['2, k, 5', [-0.629857, 0.0924153, 1.0]], ['2, k, 6', [-0.660613, -0.123872, 1.0]], ['2, k, 7', [-0.651042, -0.190621, 1.0]], ['2, k, 8', [-0.183218, 0.31599, 1.0]], ['2, k, 9', [-0.113061, 0.104911, 1.0]], ['2, k, 10', [-0.0939995, -0.105715, 1.0]], ['2, k, 11', [-0.10743, -0.186586, 1.0]], ['2, k, 12', [-0.435715, -0.245505, 1.0]], ['2, k, 13', [-0.421617, -0.640844, 1.0]], ['2, k, 14', [-0.4134, -1.03393, 1.0]], ['2, k, 15', [-0.42968, -1.0917, 1.0]], ['2, k, 16', [-0.262298, -0.246211, 1.0]], ['2, k, 17', [-0.230205, -0.669308, 1.0]], ['2, k, 18', [-0.185261, -1.03813, 1.0]], ['2, k, 19', [-0.18312, -1.09608, 1.0]], ['2, k, 20', [-0.355334, 0.333892, 1.0]], ['2, k, 21', [-0.629477, -0.230786, 1.0]], ['2, k, 22', [-0.72658, -0.192716, 1.0]], ['2, k, 23', [-0.108111, -0.223102, 1.0]], ['2, k, 24', [-0.189983, -0.200968, 1.0]]]
[['2, k, 0', [-0.355127, -0.251743, 1.0]], ['2, k, 1', [-0.356275, 0.0851476, 1.0]], ['2, k, 2', [-0.354243, 0.411502, 1.0]], ['2, k, 3', [-0.381249, 0.566557, 1.0]], ['2, k, 4', [-0.54447, 0.308388, 1.0]], ['2, k, 5', [-0.626718, 0.0769978, 1.0]], ['2, k, 6', [-0.664467, -0.142916, 1.0]], ['2, k, 7', [-0.656066, -0.210069, 1.0]], ['2, k, 8', [-0.181964, 0.313328, 1.0]], ['2, k, 9', [-0.116489, 0.0919675, 1.0]], ['2, k, 10', [-0.0928092, -0.129762, 1.0]], ['2, k, 11', [-0.105973, -0.210762, 1.0]], ['2, k, 12', [-0.436739, -0.247081, 1.0]], ['2, k, 13', [-0.421555, -0.640893, 1.0]], ['2, k, 14', [-0.413615, -1.03394, 1.0]], ['2, k, 15', [-0.429725, -1.0917, 1.0]], ['2, k, 16', [-0.262649, -0.24891, 1.0]], ['2, k, 17', [-0.229854, -0.667654, 1.0]], ['2, k, 18', [-0.185415, -1.03794, 1.0]], ['2, k, 19', [-0.183127, -1.0961, 1.0]], ['2, k, 20', [-0.355211, 0.331336, 1.0]], ['2, k, 21', [-0.634059, -0.249338, 1.0]], ['2, k, 22', [-0.732689, -0.211042, 1.0]], ['2, k, 23', [-0.107745, -0.249077, 1.0]], ['2, k, 24', [-0.194623, -0.225272, 1.0]]]
[['2, k, 0', [-0.354917, -0.2525, 1.0]], ['2, k, 1', [-0.355871, 0.0834754, 1.0]], ['2, k, 2', [-0.353941, 0.409113, 1.0]], ['2, k, 3', [-0.381513, 0.564741, 1.0]], ['2, k, 4', [-0.55007, 0.30867, 1.0]], ['2, k, 5', [-0.625033, 0.0686186, 1.0]], ['2, k, 6', [-0.663194, -0.156884, 1.0]], ['2, k, 7', [-0.654048, -0.223012, 1.0]], ['2, k, 8', [-0.180371, 0.310377, 1.0]], ['2, k, 9', [-0.116708, 0.0884058, 1.0]], ['2, k, 10', [-0.0931326, -0.147252, 1.0]], ['2, k, 11', [-0.10322, -0.231069, 1.0]], ['2, k, 12', [-0.437424, -0.247829, 1.0]], ['2, k, 13', [-0.420901, -0.64084, 1.0]], ['2, k, 14', [-0.413614, -1.03376, 1.0]], ['2, k, 15', [-0.430236, -1.09103, 1.0]], ['2, k, 16', [-0.261223, -0.249565, 1.0]], ['2, k, 17', [-0.229745, -0.666713, 1.0]], ['2, k, 18', [-0.185369, -1.03747, 1.0]], ['2, k, 19', [-0.183175, -1.09612, 1.0]], ['2, k, 20', [-0.354856, 0.329117, 1.0]], ['2, k, 21', [-0.63285, -0.263225, 1.0]], ['2, k, 22', [-0.733193, -0.231677, 1.0]], ['2, k, 23', [-0.106913, -0.271796, 1.0]], ['2, k, 24', [-0.194734, -0.252845, 1.0]]]
[['2, k, 0', [-0.354427, -0.252915, 1.0]], ['2, k, 1', [-0.355472, 0.0825941, 1.0]], ['2, k, 2', [-0.353847, 0.407857, 1.0]], ['2, k, 3', [-0.381803, 0.562944, 1.0]], ['2, k, 4', [-0.553558, 0.308821, 1.0]], ['2, k, 5', [-0.624957, 0.0634988, 1.0]], ['2, k, 6', [-0.663692, -0.166193, 1.0]], ['2, k, 7', [-0.658144, -0.235523, 1.0]], ['2, k, 8', [-0.179247, 0.308214, 1.0]], ['2, k, 9', [-0.117983, 0.0806158, 1.0]], ['2, k, 10', [-0.0926239, -0.163691, 1.0]], ['2, k, 11', [-0.102546, -0.248963, 1.0]], ['2, k, 12', [-0.437263, -0.248246, 1.0]], ['2, k, 13', [-0.420625, -0.640568, 1.0]], ['2, k, 14', [-0.413607, -1.03377, 1.0]], ['2, k, 15', [-0.430232, -1.09101, 1.0]], ['2, k, 16', [-0.260349, -0.249808, 1.0]], ['2, k, 17', [-0.229547, -0.664707, 1.0]], ['2, k, 18', [-0.185652, -1.03745, 1.0]], ['2, k, 19', [-0.18318, -1.09611, 1.0]], ['2, k, 20', [-0.354668, 0.327952, 1.0]], ['2, k, 21', [-0.634035, -0.278375, 1.0]], ['2, k, 22', [-0.733727, -0.241763, 1.0]], ['2, k, 23', [-0.108277, -0.298103, 1.0]], ['2, k, 24', [-0.194187, -0.266923, 1.0]]]
[['2, k, 0', [-0.353349, -0.254035, 1.0]], ['2, k, 1', [-0.354804, 0.0813702, 1.0]], ['2, k, 2', [-0.353778, 0.406677, 1.0]], ['2, k, 3', [-0.38223, 0.561406, 1.0]], ['2, k, 4', [-0.555083, 0.309511, 1.0]], ['2, k, 5', [-0.625668, 0.0540679, 1.0]], ['2, k, 6', [-0.66282, -0.177551, 1.0]], ['2, k, 7', [-0.654877, -0.245715, 1.0]], ['2, k, 8', [-0.178602, 0.305732, 1.0]], ['2, k, 9', [-0.116795, 0.0750311, 1.0]], ['2, k, 10', [-0.0910279, -0.183328, 1.0]], ['2, k, 11', [-0.101722, -0.262559, 1.0]], ['2, k, 12', [-0.436461, -0.24987, 1.0]], ['2, k, 13', [-0.420552, -0.640431, 1.0]], ['2, k, 14', [-0.413665, -1.03347, 1.0]], ['2, k, 15', [-0.430236, -1.09103, 1.0]], ['2, k, 16', [-0.259155, -0.250419, 1.0]], ['2, k, 17', [-0.224398, -0.690184, 1.0]], ['2, k, 18', [-0.18571, -1.03691, 1.0]], ['2, k, 19', [-0.183166, -1.09606, 1.0]], ['2, k, 20', [-0.354432, 0.326754, 1.0]], ['2, k, 21', [-0.634223, -0.291466, 1.0]], ['2, k, 22', [-0.734161, -0.259256, 1.0]], ['2, k, 23', [-0.1049, -0.311635, 1.0]], ['2, k, 24', [-0.195062, -0.282779, 1.0]]]
[['2, k, 0', [-0.35205, -0.255069, 1.0]], ['2, k, 1', [-0.353755, 0.0798132, 1.0]], ['2, k, 2', [-0.353129, 0.404677, 1.0]], ['2, k, 3', [-0.38207, 0.559546, 1.0]], ['2, k, 4', [-0.557015, 0.309109, 1.0]], ['2, k, 5', [-0.6255, 0.0467503, 1.0]], ['2, k, 6', [-0.659699, -0.187982, 1.0]], ['2, k, 7', [-0.654149, -0.253963, 1.0]], ['2, k, 8', [-0.177673, 0.303575, 1.0]], ['2, k, 9', [-0.114207, 0.0650877, 1.0]], ['2, k, 10', [-0.088799, -0.18645, 1.0]], ['2, k, 11', [-0.0988634, -0.271693, 1.0]], ['2, k, 12', [-0.435317, -0.251128, 1.0]], ['2, k, 13', [-0.406348, -0.650658, 1.0]], ['2, k, 14', [-0.413872, -1.03498, 1.0]], ['2, k, 15', [-0.43018, -1.0914, 1.0]], ['2, k, 16', [-0.2578, -0.251125, 1.0]], ['2, k, 17', [-0.224272, -0.691811, 1.0]], ['2, k, 18', [-0.18587, -1.0371, 1.0]], ['2, k, 19', [-0.183165, -1.09606, 1.0]], ['2, k, 20', [-0.353673, 0.324862, 1.0]], ['2, k, 21', [-0.631124, -0.301429, 1.0]], ['2, k, 22', [-0.722667, -0.25187, 1.0]], ['2, k, 23', [-0.110335, -0.326925, 1.0]], ['2, k, 24', [-0.187571, -0.296364, 1.0]]]
[['2, k, 0', [-0.350964, -0.255741, 1.0]], ['2, k, 1', [-0.353403, 0.0789949, 1.0]], ['2, k, 2', [-0.353395, 0.403735, 1.0]], ['2, k, 3', [-0.382202, 0.558284, 1.0]], ['2, k, 4', [-0.557408, 0.308793, 1.0]], ['2, k, 5', [-0.625836, 0.0406258, 1.0]], ['2, k, 6', [-0.659632, -0.195998, 1.0]], ['2, k, 7', [-0.643865, -0.257181, 1.0]], ['2, k, 8', [-0.177086, 0.301408, 1.0]], ['2, k, 9', [-0.113235, 0.0490739, 1.0]], ['2, k, 10', [-0.0866791, -0.198826, 1.0]], ['2, k, 11', [-0.0968079, -0.279878, 1.0]], ['2, k, 12', [-0.434388, -0.251925, 1.0]], ['2, k, 13', [-0.409375, -0.648669, 1.0]], ['2, k, 14', [-0.413952, -1.03502, 1.0]], ['2, k, 15', [-0.430251, -1.09175, 1.0]], ['2, k, 16', [-0.256555, -0.251562, 1.0]], ['2, k, 17', [-0.227767, -0.665228, 1.0]], ['2, k, 18', [-0.186273, -1.03702, 1.0]], ['2, k, 19', [-0.18314, -1.09605, 1.0]], ['2, k, 20', [-0.353787, 0.323956, 1.0]], ['2, k, 21', [-0.624656, -0.309419, 1.0]], ['2, k, 22', [-0.687727, -0.257822, 1.0]], ['2, k, 23', [-0.0995031, -0.330029, 1.0]], ['2, k, 24', [-0.188921, -0.304554, 1.0]]]
[['2, k, 0', [-0.350064, -0.256403, 1.0]], ['2, k, 1', [-0.352711, 0.0780237, 1.0]], ['2, k, 2', [-0.3531, 0.402508, 1.0]], ['2, k, 3', [-0.381985, 0.556591, 1.0]], ['2, k, 4', [-0.557984, 0.308209, 1.0]], ['2, k, 5', [-0.625999, 0.0352142, 1.0]], ['2, k, 6', [-0.658633, -0.202521, 1.0]], ['2, k, 7', [-0.640996, -0.263588, 1.0]], ['2, k, 8', [-0.176329, 0.298953, 1.0]], ['2, k, 9', [-0.112188, 0.0470725, 1.0]], ['2, k, 10', [-0.08636, -0.206678, 1.0]], ['2, k, 11', [-0.0952375, -0.286536, 1.0]], ['2, k, 12', [-0.433546, -0.252674, 1.0]], ['2, k, 13', [-0.407159, -0.649969, 1.0]], ['2, k, 14', [-0.414099, -1.03509, 1.0]], ['2, k, 15', [-0.430201, -1.09193, 1.0]], ['2, k, 16', [-0.255687, -0.252065, 1.0]], ['2, k, 17', [-0.227916, -0.665017, 1.0]], ['2, k, 18', [-0.186365, -1.03735, 1.0]], ['2, k, 19', [-0.183077, -1.0961, 1.0]], ['2, k, 20', [-0.353379, 0.322788, 1.0]], ['2, k, 21', [-0.624358, -0.311332, 1.0]], ['2, k, 22', [-0.686626, -0.268083, 1.0]], ['2, k, 23', [-0.0993545, -0.341144, 1.0]], ['2, k, 24', [-0.188544, -0.313112, 1.0]]]
[['2, k, 0', [-0.349662, -0.256685, 1.0]], ['2, k, 1', [-0.352493, 0.0773891, 1.0]], ['2, k, 2', [-0.353216, 0.40147, 1.0]], ['2, k, 3', [-0.381917, 0.555668, 1.0]], ['2, k, 4', [-0.558383, 0.308232, 1.0]], ['2, k, 5', [-0.624252, 0.0329124, 1.0]], ['2, k, 6', [-0.655092, -0.205739, 1.0]], ['2, k, 7', [-0.640079, -0.265297, 1.0]], ['2, k, 8', [-0.175713, 0.297645, 1.0]], ['2, k, 9', [-0.111686, 0.04225, 1.0]], ['2, k, 10', [-0.0856195, -0.210915, 1.0]], ['2, k, 11', [-0.0932319, -0.292064, 1.0]], ['2, k, 12', [-0.432966, -0.253117, 1.0]], ['2, k, 13', [-0.405168, -0.65113, 1.0]], ['2, k, 14', [-0.414172, -1.03501, 1.0]], ['2, k, 15', [-0.430149, -1.09192, 1.0]], ['2, k, 16', [-0.255472, -0.252204, 1.0]], ['2, k, 17', [-0.228142, -0.664142, 1.0]], ['2, k, 18', [-0.186383, -1.03735, 1.0]], ['2, k, 19', [-0.183073, -1.09611, 1.0]], ['2, k, 20', [-0.353401, 0.321854, 1.0]], ['2, k, 21', [-0.636398, -0.320128, 1.0]], ['2, k, 22', [-0.685685, -0.262118, 1.0]], ['2, k, 23', [-0.0961208, -0.349251, 1.0]], ['2, k, 24', [-0.1856, -0.316003, 1.0]]]
[['2, k, 0', [-0.349005, -0.25766, 1.0]], ['2, k, 1', [-0.352227, 0.0764271, 1.0]], ['2, k, 2', [-0.35329, 0.40062, 1.0]], ['2, k, 3', [-0.381379, 0.554259, 1.0]], ['2, k, 4', [-0.558138, 0.307748, 1.0]], ['2, k, 5', [-0.622474, 0.0309697, 1.0]], ['2, k, 6', [-0.651617, -0.20866, 1.0]], ['2, k, 7', [-0.637765, -0.26871, 1.0]], ['2, k, 8', [-0.175244, 0.296542, 1.0]], ['2, k, 9', [-0.111339, 0.0394147, 1.0]], ['2, k, 10', [-0.0851418, -0.215342, 1.0]], ['2, k, 11', [-0.0921792, -0.2966, 1.0]], ['2, k, 12', [-0.432265, -0.254513, 1.0]], ['2, k, 13', [-0.404204, -0.651179, 1.0]], ['2, k, 14', [-0.414058, -1.03466, 1.0]], ['2, k, 15', [-0.430147, -1.09192, 1.0]], ['2, k, 16', [-0.254926, -0.252782, 1.0]], ['2, k, 17', [-0.226916, -0.680782, 1.0]], ['2, k, 18', [-0.186413, -1.0374, 1.0]], ['2, k, 19', [-0.183052, -1.09612, 1.0]], ['2, k, 20', [-0.353399, 0.32097, 1.0]], ['2, k, 21', [-0.626287, -0.323836, 1.0]], ['2, k, 22', [-0.682341, -0.26811, 1.0]], ['2, k, 23', [-0.0933853, -0.35224, 1.0]], ['2, k, 24', [-0.18638, -0.322713, 1.0]]]
[['2, k, 0', [-0.348622, -0.258803, 1.0]], ['2, k, 1', [-0.351863, 0.0753712, 1.0]], ['2, k, 2', [-0.352927, 0.399769, 1.0]], ['2, k, 3', [-0.381037, 0.553566, 1.0]], ['2, k, 4', [-0.558074, 0.307705, 1.0]], ['2, k, 5', [-0.62089, 0.027892, 1.0]], ['2, k, 6', [-0.650331, -0.212324, 1.0]], ['2, k, 7', [-0.635084, -0.272067, 1.0]], ['2, k, 8', [-0.174, 0.294175, 1.0]], ['2, k, 9', [-0.110543, 0.0342987, 1.0]], ['2, k, 10', [-0.0842412, -0.218281, 1.0]], ['2, k, 11', [-0.0903534, -0.299212, 1.0]], ['2, k, 12', [-0.431705, -0.25574, 1.0]], ['2, k, 13', [-0.403075, -0.651877, 1.0]], ['2, k, 14', [-0.414644, -1.03558, 1.0]], ['2, k, 15', [-0.430172, -1.09217, 1.0]], ['2, k, 16', [-0.254733, -0.253793, 1.0]], ['2, k, 17', [-0.228535, -0.670964, 1.0]], ['2, k, 18', [-0.186704, -1.03739, 1.0]], ['2, k, 19', [-0.183049, -1.09611, 1.0]], ['2, k, 20', [-0.353039, 0.320059, 1.0]], ['2, k, 21', [-0.621633, -0.326921, 1.0]], ['2, k, 22', [-0.682504, -0.275381, 1.0]], ['2, k, 23', [-0.0924293, -0.352236, 1.0]], ['2, k, 24', [-0.187234, -0.324176, 1.0]]]
[['2, k, 0', [-0.34828, -0.259094, 1.0]], ['2, k, 1', [-0.351574, 0.0746567, 1.0]], ['2, k, 2', [-0.352696, 0.398588, 1.0]], ['2, k, 3', [-0.380483, 0.552509, 1.0]], ['2, k, 4', [-0.55788, 0.307683, 1.0]], ['2, k, 5', [-0.619875, 0.0263043, 1.0]], ['2, k, 6', [-0.650222, -0.2145, 1.0]], ['2, k, 7', [-0.631885, -0.274241, 1.0]], ['2, k, 8', [-0.173291, 0.293397, 1.0]], ['2, k, 9', [-0.110309, 0.0314349, 1.0]], ['2, k, 10', [-0.0833849, -0.221282, 1.0]], ['2, k, 11', [-0.0895255, -0.30133, 1.0]], ['2, k, 12', [-0.431422, -0.255918, 1.0]], ['2, k, 13', [-0.4072, -0.649875, 1.0]], ['2, k, 14', [-0.414952, -1.03585, 1.0]], ['2, k, 15', [-0.43008, -1.09214, 1.0]], ['2, k, 16', [-0.254458, -0.254199, 1.0]], ['2, k, 17', [-0.228921, -0.66802, 1.0]], ['2, k, 18', [-0.186991, -1.03815, 1.0]], ['2, k, 19', [-0.182932, -1.09661, 1.0]], ['2, k, 20', [-0.352795, 0.318998, 1.0]], ['2, k, 21', [-0.622018, -0.330048, 1.0]], ['2, k, 22', [-0.679112, -0.276555, 1.0]], ['2, k, 23', [-0.0887605, -0.354703, 1.0]], ['2, k, 24', [-0.183943, -0.325577, 1.0]]]
[['2, k, 0', [-0.347939, -0.259441, 1.0]], ['2, k, 1', [-0.351327, 0.0742932, 1.0]], ['2, k, 2', [-0.352529, 0.398257, 1.0]], ['2, k, 3', [-0.380154, 0.552044, 1.0]], ['2, k, 4', [-0.556304, 0.306519, 1.0]], ['2, k, 5', [-0.618431, 0.0251902, 1.0]], ['2, k, 6', [-0.647231, -0.215682, 1.0]], ['2, k, 7', [-0.63015, -0.2761, 1.0]], ['2, k, 8', [-0.17285, 0.292688, 1.0]], ['2, k, 9', [-0.109372, 0.0273285, 1.0]], ['2, k, 10', [-0.0827624, -0.223025, 1.0]], ['2, k, 11', [-0.0885916, -0.301707, 1.0]], ['2, k, 12', [-0.430987, -0.256288, 1.0]], ['2, k, 13', [-0.40528, -0.650585, 1.0]], ['2, k, 14', [-0.4151, -1.03562, 1.0]], ['2, k, 15', [-0.430246, -1.09222, 1.0]], ['2, k, 16', [-0.25424, -0.25449, 1.0]], ['2, k, 17', [-0.227333, -0.679248, 1.0]], ['2, k, 18', [-0.186763, -1.03873, 1.0]], ['2, k, 19', [-0.182801, -1.09674, 1.0]], ['2, k, 20', [-0.35261, 0.318656, 1.0]], ['2, k, 21', [-0.620118, -0.330907, 1.0]], ['2, k, 22', [-0.676498, -0.273684, 1.0]], ['2, k, 23', [-0.0920983, -0.354604, 1.0]], ['2, k, 24', [-0.181398, -0.329815, 1.0]]]
[['2, k, 0', [-0.347648, -0.259594, 1.0]], ['2, k, 1', [-0.351052, 0.0738603, 1.0]], ['2, k, 2', [-0.352262, 0.39753, 1.0]], ['2, k, 3', [-0.379441, 0.55104, 1.0]], ['2, k, 4', [-0.556204, 0.30642, 1.0]], ['2, k, 5', [-0.617493, 0.0237814, 1.0]], ['2, k, 6', [-0.644687, -0.217319, 1.0]], ['2, k, 7', [-0.628407, -0.275913, 1.0]], ['2, k, 8', [-0.172099, 0.291602, 1.0]], ['2, k, 9', [-0.108218, 0.0259419, 1.0]], ['2, k, 10', [-0.08225, -0.223072, 1.0]], ['2, k, 11', [-0.0875017, -0.303247, 1.0]], ['2, k, 12', [-0.430578, -0.25626, 1.0]], ['2, k, 13', [-0.4041, -0.651216, 1.0]], ['2, k, 14', [-0.41535, -1.03593, 1.0]], ['2, k, 15', [-0.43027, -1.09256, 1.0]], ['2, k, 16', [-0.254117, -0.254883, 1.0]], ['2, k, 17', [-0.227997, -0.667149, 1.0]], ['2, k, 18', [-0.186757, -1.03878, 1.0]], ['2, k, 19', [-0.182797, -1.09674, 1.0]], ['2, k, 20', [-0.352343, 0.318004, 1.0]], ['2, k, 21', [-0.617769, -0.332835, 1.0]], ['2, k, 22', [-0.67648, -0.279035, 1.0]], ['2, k, 23', [-0.0903724, -0.362473, 1.0]], ['2, k, 24', [-0.183576, -0.329987, 1.0]]]
