[['2, k, 0', [0.147829, -0.2794733, 1.0]], ['2, k, 1', [0.1739951, 0.02835876, 1.0]], ['2, k, 2', [0.1980196, 0.3253316, 1.0]], ['2, k, 3', [0.1872369, 0.4812439, 1.0]], ['2, k, 4', [-0.002763673, 0.2092416, 1.0]], ['2, k, 5', [-0.07550285, -0.05265777, 1.0]], ['2, k, 6', [-0.1292102, -0.03334881, 1.0]], ['2, k, 7', [-0.1492866, -0.04752405, 1.0]], ['2, k, 8', [0.3781556, 0.2151179, 1.0]], ['2, k, 9', [0.4700944, -0.011497, 1.0]], ['2, k, 10', [0.3948031, -0.07396264, 1.0]], ['2, k, 11', [0.3706338, -0.1368742, 1.0]], ['2, k, 12', [0.04860014, -0.271194, 1.0]], ['2, k, 13', [-0.03011636, -0.321834, 1.0]], ['2, k, 14', [0.08416534, -0.6967438, 1.0]], ['2, k, 15', [0.06615677, -0.7539378, 1.0]], ['2, k, 16', [0.241607, -0.2781385, 1.0]], ['2, k, 17', [0.3438563, -0.3004382, 1.0]], ['2, k, 18', [0.3107826, -0.6827298, 1.0]], ['2, k, 19', [0.333223, -0.7547221, 1.0]], ['2, k, 20', [0.192341, 0.2524519, 1.0]], ['2, k, 21', [-0.1915766, -0.02040352, 1.0]], ['2, k, 22', [-0.1771365, -0.003316398, 1.0]], ['2, k, 23', [0.402273, -0.1597908, 1.0]], ['2, k, 24', [0.3508899, -0.07501809, 1.0]]]
[['2, k, 0', [0.1457355, -0.2840679, 1.0]], ['2, k, 1', [0.1763625, 0.026201, 1.0]], ['2, k, 2', [0.2060575, 0.3258088, 1.0]], ['2, k, 3', [0.2149809, 0.4801278, 1.0]], ['2, k, 4', [0.03574155, 0.2281888, 1.0]], ['2, k, 5', [-0.03689764, -0.08430351, 1.0]], ['2, k, 6', [-0.0661083, -0.02223356, 1.0]], ['2, k, 7', [-0.06530855, 0.03875957, 1.0]], ['2, k, 8', [0.3902311, 0.2075188, 1.0]], ['2, k, 9', [0.4602709, -0.03658935, 1.0]], ['2, k, 10', [0.3506538, -0.1518559, 1.0]], ['2, k, 11', [0.3131355, -0.1934077, 1.0]], ['2, k, 12', [0.04473032, -0.26718, 1.0]], ['2, k, 13', [-0.03386041, -0.3290616, 1.0]], ['2, k, 14', [0.08218342, -0.7012439, 1.0]], ['2, k, 15', [0.0567762, -0.7542274, 1.0]], ['2, k, 16', [0.2416043, -0.2899427, 1.0]], ['2, k, 17', [0.3468022, -0.2931716, 1.0]], ['2, k, 18', [0.312602, -0.6756541, 1.0]], ['2, k, 19', [0.3328505, -0.7502991, 1.0]], ['2, k, 20', [0.1988246, 0.2523697, 1.0]], ['2, k, 21', [-0.06624404, 0.07172509, 1.0]], ['2, k, 22', [-0.1132824, 0.08616749, 1.0]], ['2, k, 23', [0.2933875, -0.2503502, 1.0]], ['2, k, 24', [0.2579132, -0.2125781, 1.0]]]
[['2, k, 0', [0.1457605, -0.2840574, 1.0]], ['2, k, 1', [0.1763189, 0.02618571, 1.0]], ['2, k, 2', [0.205609, 0.3256885, 1.0]], ['2, k, 3', [0.214785, 0.4800579, 1.0]], ['2, k, 4', [0.03464311, 0.2213447, 1.0]], ['2, k, 5', [-0.03984763, -0.08864427, 1.0]], ['2, k, 6', [-0.05167491, -0.06455164, 1.0]], ['2, k, 7', [-0.06525023, 0.006672301, 1.0]], ['2, k, 8', [0.3894494, 0.208585, 1.0]], ['2, k, 9', [0.4601305, -0.03676986, 1.0]], ['2, k, 10', [0.3450063, -0.1513457, 1.0]], ['2, k, 11', [0.3108277, -0.1942586, 1.0]], ['2, k, 12', [0.04478949, -0.2672317, 1.0]], ['2, k, 13', [-0.03382095, -0.3289456, 1.0]], ['2, k, 14', [0.0835131, -0.7007997, 1.0]], ['2, k, 15', [0.05826407, -0.7529443, 1.0]], ['2, k, 16', [0.2416254, -0.289908, 1.0]], ['2, k, 17', [0.3468758, -0.2926968, 1.0]], ['2, k, 18', [0.312341, -0.6752628, 1.0]], ['2, k, 19', [0.332808, -0.7506001, 1.0]], ['2, k, 20', [0.1985302, 0.2522767, 1.0]], ['2, k, 21', [-0.06233156, 0.02952383, 1.0]], ['2, k, 22', [-0.1156855, 0.0554099, 1.0]], ['2, k, 23', [0.2917157, -0.2509697, 1.0]], ['2, k, 24', [0.2604309, -0.2056361, 1.0]]]
[['2, k, 0', [0.1457935, -0.284018, 1.0]], ['2, k, 1', [0.1763483, 0.02616394, 1.0]], ['2, k, 2', [0.2056004, 0.3255295, 1.0]], ['2, k, 3', [0.2146077, 0.4801729, 1.0]], ['2, k, 4', [0.03412016, 0.2195846, 1.0]], ['2, k, 5', [-0.04171433, -0.09251698, 1.0]], ['2, k, 6', [-0.05186735, -0.08017652, 1.0]], ['2, k, 7', [-0.06820124, -0.02351096, 1.0]], ['2, k, 8', [0.3887622, 0.2094923, 1.0]], ['2, k, 9', [0.460168, -0.03702107, 1.0]], ['2, k, 10', [0.3427452, -0.1575327, 1.0]], ['2, k, 11', [0.3082525, -0.1992074, 1.0]], ['2, k, 12', [0.04484561, -0.2672632, 1.0]], ['2, k, 13', [-0.03379934, -0.3286127, 1.0]], ['2, k, 14', [0.08573505, -0.7002206, 1.0]], ['2, k, 15', [0.0605709, -0.7521975, 1.0]], ['2, k, 16', [0.2416472, -0.2897963, 1.0]], ['2, k, 17', [0.3469208, -0.2925696, 1.0]], ['2, k, 18', [0.3123529, -0.6750212, 1.0]], ['2, k, 19', [0.3327807, -0.7504426, 1.0]], ['2, k, 20', [0.1985409, 0.2521539, 1.0]], ['2, k, 21', [-0.06555925, -0.00883205, 1.0]], ['2, k, 22', [-0.1163578, 0.02694313, 1.0]], ['2, k, 23', [0.2957695, -0.2588461, 1.0]], ['2, k, 24', [0.2571158, -0.2053557, 1.0]]]
[['2, k, 0', [0.1458005, -0.2840139, 1.0]], ['2, k, 1', [0.1765398, 0.02609546, 1.0]], ['2, k, 2', [0.2060778, 0.3253013, 1.0]], ['2, k, 3', [0.2144817, 0.4801983, 1.0]], ['2, k, 4', [0.03384217, 0.2183636, 1.0]], ['2, k, 5', [-0.04457987, -0.1003249, 1.0]], ['2, k, 6', [-0.05342143, -0.1163809, 1.0]], ['2, k, 7', [-0.07327919, -0.05035617, 1.0]], ['2, k, 8', [0.3882451, 0.209926, 1.0]], ['2, k, 9', [0.4605296, -0.03711016, 1.0]], ['2, k, 10', [0.3423435, -0.1537994, 1.0]], ['2, k, 11', [0.3102899, -0.1965334, 1.0]], ['2, k, 12', [0.04487583, -0.2673334, 1.0]], ['2, k, 13', [-0.03366715, -0.3286147, 1.0]], ['2, k, 14', [0.08473802, -0.7007846, 1.0]], ['2, k, 15', [0.06176254, -0.7526814, 1.0]], ['2, k, 16', [0.241652, -0.289752, 1.0]], ['2, k, 17', [0.3468352, -0.2929291, 1.0]], ['2, k, 18', [0.3118958, -0.6753733, 1.0]], ['2, k, 19', [0.3334312, -0.7501473, 1.0]], ['2, k, 20', [0.198949, 0.251958, 1.0]], ['2, k, 21', [-0.07045807, -0.04633493, 1.0]], ['2, k, 22', [-0.1156436, -0.003496181, 1.0]], ['2, k, 23', [0.2954017, -0.2546995, 1.0]], ['2, k, 24', [0.2583109, -0.2077648, 1.0]]]
[['2, k, 0', [0.1458143, -0.2840245, 1.0]], ['2, k, 1', [0.1766659, 0.0259534, 1.0]], ['2, k, 2', [0.2062965, 0.3249655, 1.0]], ['2, k, 3', [0.2141914, 0.4801249, 1.0]], ['2, k, 4', [0.03360589, 0.2173398, 1.0]], ['2, k, 5', [-0.04162357, -0.0006600752, 1.0]], ['2, k, 6', [-0.05619914, -0.1292095, 1.0]], ['2, k, 7', [-0.063521, -0.2106923, 1.0]], ['2, k, 8', [0.3879284, 0.2102938, 1.0]], ['2, k, 9', [0.4603124, -0.03722559, 1.0]], ['2, k, 10', [0.3493257, -0.1558514, 1.0]], ['2, k, 11', [0.3134475, -0.1980495, 1.0]], ['2, k, 12', [0.04491109, -0.2674588, 1.0]], ['2, k, 13', [-0.0331541, -0.3293104, 1.0]], ['2, k, 14', [0.08336213, -0.7023165, 1.0]], ['2, k, 15', [0.06168028, -0.7538885, 1.0]], ['2, k, 16', [0.241664, -0.2897459, 1.0]], ['2, k, 17', [0.3468568, -0.2929378, 1.0]], ['2, k, 18', [0.3118489, -0.675324, 1.0]], ['2, k, 19', [0.3326561, -0.749389, 1.0]], ['2, k, 20', [0.1991529, 0.2516612, 1.0]], ['2, k, 21', [-0.06402677, -0.2662419, 1.0]], ['2, k, 22', [-0.09354514, -0.2669015, 1.0]], ['2, k, 23', [0.2997242, -0.2560933, 1.0]], ['2, k, 24', [0.2616975, -0.2044792, 1.0]]]
[['2, k, 0', [0.1458236, -0.2840244, 1.0]], ['2, k, 1', [0.1769004, 0.02582537, 1.0]], ['2, k, 2', [0.2068546, 0.3246115, 1.0]], ['2, k, 3', [0.2141972, 0.4801208, 1.0]], ['2, k, 4', [0.03336889, 0.2165327, 1.0]], ['2, k, 5', [-0.03403091, -0.04431788, 1.0]], ['2, k, 6', [-0.06789572, -0.1113305, 1.0]], ['2, k, 7', [-0.07611161, -0.1018743, 1.0]], ['2, k, 8', [0.3876394, 0.2106598, 1.0]], ['2, k, 9', [0.4600117, -0.03741187, 1.0]], ['2, k, 10', [0.3465646, -0.1538554, 1.0]], ['2, k, 11', [0.3128586, -0.196765, 1.0]], ['2, k, 12', [0.04495594, -0.2675649, 1.0]], ['2, k, 13', [-0.03293161, -0.3287436, 1.0]], ['2, k, 14', [0.08436117, -0.7017358, 1.0]], ['2, k, 15', [0.06199891, -0.7539636, 1.0]], ['2, k, 16', [0.2416742, -0.2897052, 1.0]], ['2, k, 17', [0.346869, -0.2929341, 1.0]], ['2, k, 18', [0.3118833, -0.6753098, 1.0]], ['2, k, 19', [0.3326616, -0.7494698, 1.0]], ['2, k, 20', [0.1996315, 0.251358, 1.0]], ['2, k, 21', [-0.06889805, -0.114367, 1.0]], ['2, k, 22', [-0.1227964, -0.04870071, 1.0]], ['2, k, 23', [0.2990791, -0.2535278, 1.0]], ['2, k, 24', [0.2607484, -0.2059033, 1.0]]]
[['2, k, 0', [0.1458368, -0.2840261, 1.0]], ['2, k, 1', [0.1769404, 0.02579281, 1.0]], ['2, k, 2', [0.2068859, 0.3245598, 1.0]], ['2, k, 3', [0.2140042, 0.4801651, 1.0]], ['2, k, 4', [0.03312808, 0.2161591, 1.0]], ['2, k, 5', [-0.01639378, -0.07115135, 1.0]], ['2, k, 6', [-0.05613964, -0.1003886, 1.0]], ['2, k, 7', [-0.07542064, -0.1293104, 1.0]], ['2, k, 8', [0.3873599, 0.2110395, 1.0]], ['2, k, 9', [0.4598776, -0.03765291, 1.0]], ['2, k, 10', [0.3467753, -0.1480801, 1.0]], ['2, k, 11', [0.3153877, -0.1739431, 1.0]], ['2, k, 12', [0.04499588, -0.2677613, 1.0]], ['2, k, 13', [-0.03289462, -0.3288068, 1.0]], ['2, k, 14', [0.0850627, -0.7004271, 1.0]], ['2, k, 15', [0.06261691, -0.7530145, 1.0]], ['2, k, 16', [0.2417145, -0.2895907, 1.0]], ['2, k, 17', [0.3469307, -0.2929144, 1.0]], ['2, k, 18', [0.3119096, -0.6751961, 1.0]], ['2, k, 19', [0.3325029, -0.7496518, 1.0]], ['2, k, 20', [0.1996672, 0.2513075, 1.0]], ['2, k, 21', [-0.0826973, -0.1450686, 1.0]], ['2, k, 22', [-0.1108009, -0.08286658, 1.0]], ['2, k, 23', [0.3100821, -0.2248328, 1.0]], ['2, k, 24', [0.2512634, -0.1627293, 1.0]]]
[['2, k, 0', [0.1458397, -0.2840241, 1.0]], ['2, k, 1', [0.1769277, 0.02578576, 1.0]], ['2, k, 2', [0.2067979, 0.3245529, 1.0]], ['2, k, 3', [0.2138387, 0.4802341, 1.0]], ['2, k, 4', [0.03302207, 0.2159588, 1.0]], ['2, k, 5', [-0.03736918, -0.02528555, 1.0]], ['2, k, 6', [-0.05062919, -0.1829391, 1.0]], ['2, k, 7', [-0.05643979, -0.2730243, 1.0]], ['2, k, 8', [0.3877015, 0.2105203, 1.0]], ['2, k, 9', [0.4603003, -0.03749177, 1.0]], ['2, k, 10', [0.3466216, -0.1470506, 1.0]], ['2, k, 11', [0.3152751, -0.1736396, 1.0]], ['2, k, 12', [0.04500859, -0.2678084, 1.0]], ['2, k, 13', [-0.03278149, -0.3276131, 1.0]], ['2, k, 14', [0.0836648, -0.700427, 1.0]], ['2, k, 15', [0.05719081, -0.7545751, 1.0]], ['2, k, 16', [0.2417112, -0.2895722, 1.0]], ['2, k, 17', [0.3468994, -0.2929748, 1.0]], ['2, k, 18', [0.3123222, -0.6756439, 1.0]], ['2, k, 19', [0.3328924, -0.7509038, 1.0]], ['2, k, 20', [0.1996058, 0.2512968, 1.0]], ['2, k, 21', [-0.06072625, -0.3084178, 1.0]], ['2, k, 22', [-0.1040458, -0.2813947, 1.0]], ['2, k, 23', [0.3094472, -0.2254685, 1.0]], ['2, k, 24', [0.2519065, -0.1551272, 1.0]]]
[['2, k, 0', [0.1458287, -0.2840276, 1.0]], ['2, k, 1', [0.1769213, 0.02573677, 1.0]], ['2, k, 2', [0.2067761, 0.3244451, 1.0]], ['2, k, 3', [0.213694, 0.4800309, 1.0]], ['2, k, 4', [0.03283808, 0.2158073, 1.0]], ['2, k, 5', [-0.03763068, -0.02666481, 1.0]], ['2, k, 6', [-0.09289069, -0.1376662, 1.0]], ['2, k, 7', [-0.07330299, -0.1692003, 1.0]], ['2, k, 8', [0.3881295, 0.2090132, 1.0]], ['2, k, 9', [0.4603825, -0.03766914, 1.0]], ['2, k, 10', [0.3459268, -0.1469323, 1.0]], ['2, k, 11', [0.3166056, -0.1738708, 1.0]], ['2, k, 12', [0.04499182, -0.2678316, 1.0]], ['2, k, 13', [-0.03359386, -0.3212757, 1.0]], ['2, k, 14', [0.08188504, -0.6955808, 1.0]], ['2, k, 15', [0.05813756, -0.7539388, 1.0]], ['2, k, 16', [0.2416923, -0.2895757, 1.0]], ['2, k, 17', [0.3468897, -0.292967, 1.0]], ['2, k, 18', [0.312037, -0.6753448, 1.0]], ['2, k, 19', [0.3322964, -0.7506909, 1.0]], ['2, k, 20', [0.1995895, 0.2511983, 1.0]], ['2, k, 21', [-0.09035414, -0.1945167, 1.0]], ['2, k, 22', [-0.1220447, -0.11167, 1.0]], ['2, k, 23', [0.3102924, -0.2247045, 1.0]], ['2, k, 24', [0.2525957, -0.1444408, 1.0]]]
[['2, k, 0', [0.1458574, -0.2839912, 1.0]], ['2, k, 1', [0.1769561, 0.02570139, 1.0]], ['2, k, 2', [0.2067966, 0.3242767, 1.0]], ['2, k, 3', [0.2136411, 0.4800577, 1.0]], ['2, k, 4', [0.03266487, 0.2155173, 1.0]], ['2, k, 5', [-0.03806813, -0.02723428, 1.0]], ['2, k, 6', [-0.08630635, -0.2020303, 1.0]], ['2, k, 7', [-0.07601758, -0.2600358, 1.0]], ['2, k, 8', [0.387739, 0.2096853, 1.0]], ['2, k, 9', [0.4601024, -0.03773301, 1.0]], ['2, k, 10', [0.3510078, -0.1534795, 1.0]], ['2, k, 11', [0.316239, -0.1959562, 1.0]], ['2, k, 12', [0.04503961, -0.2678753, 1.0]], ['2, k, 13', [-0.03409704, -0.3196097, 1.0]], ['2, k, 14', [0.08160932, -0.6941017, 1.0]], ['2, k, 15', [0.05884328, -0.7539021, 1.0]], ['2, k, 16', [0.2417206, -0.2894122, 1.0]], ['2, k, 17', [0.3468923, -0.2929625, 1.0]], ['2, k, 18', [0.312226, -0.6752989, 1.0]], ['2, k, 19', [0.332317, -0.7506472, 1.0]], ['2, k, 20', [0.1996191, 0.2510658, 1.0]], ['2, k, 21', [-0.08074813, -0.2983003, 1.0]], ['2, k, 22', [-0.1169844, -0.2771789, 1.0]], ['2, k, 23', [0.299845, -0.2521978, 1.0]], ['2, k, 24', [0.2630956, -0.2093589, 1.0]]]
[['2, k, 0', [0.145858, -0.2839908, 1.0]], ['2, k, 1', [0.1770176, 0.02567653, 1.0]], ['2, k, 2', [0.2069214, 0.32423, 1.0]], ['2, k, 3', [0.2135791, 0.4799621, 1.0]], ['2, k, 4', [0.03246035, 0.2153391, 1.0]], ['2, k, 5', [-0.04024089, -0.0254124, 1.0]], ['2, k, 6', [-0.08947764, -0.1513761, 1.0]], ['2, k, 7', [-0.07219578, -0.185466, 1.0]], ['2, k, 8', [0.3871539, 0.2099954, 1.0]], ['2, k, 9', [0.4599364, -0.03797066, 1.0]], ['2, k, 10', [0.3389733, -0.1544849, 1.0]], ['2, k, 11', [0.3042875, -0.1934483, 1.0]], ['2, k, 12', [0.04504885, -0.2679968, 1.0]], ['2, k, 13', [-0.03499437, -0.3171693, 1.0]], ['2, k, 14', [0.0795637, -0.692388, 1.0]], ['2, k, 15', [0.06114536, -0.7525765, 1.0]], ['2, k, 16', [0.241718, -0.2893434, 1.0]], ['2, k, 17', [0.3468836, -0.2928486, 1.0]], ['2, k, 18', [0.3119806, -0.6749788, 1.0]], ['2, k, 19', [0.3322029, -0.7500986, 1.0]], ['2, k, 20', [0.1997305, 0.2510199, 1.0]], ['2, k, 21', [-0.0817904, -0.2232416, 1.0]], ['2, k, 22', [-0.1265275, -0.1337405, 1.0]], ['2, k, 23', [0.2860532, -0.2529378, 1.0]], ['2, k, 24', [0.2527627, -0.1996416, 1.0]]]
[['2, k, 0', [0.1458909, -0.2839307, 1.0]], ['2, k, 1', [0.1770386, 0.02569128, 1.0]], ['2, k, 2', [0.2068868, 0.3242103, 1.0]], ['2, k, 3', [0.2132602, 0.479649, 1.0]], ['2, k, 4', [0.03234314, 0.215166, 1.0]], ['2, k, 5', [-0.04019006, -0.0258898, 1.0]], ['2, k, 6', [-0.08729564, -0.2059503, 1.0]], ['2, k, 7', [-0.07741459, -0.2599066, 1.0]], ['2, k, 8', [0.3868737, 0.2103682, 1.0]], ['2, k, 9', [0.4600042, -0.03797318, 1.0]], ['2, k, 10', [0.3389315, -0.1513965, 1.0]], ['2, k, 11', [0.3062822, -0.1928975, 1.0]], ['2, k, 12', [0.04508936, -0.2680041, 1.0]], ['2, k, 13', [-0.03554392, -0.3156769, 1.0]], ['2, k, 14', [0.08023122, -0.690551, 1.0]], ['2, k, 15', [0.06235213, -0.7522272, 1.0]], ['2, k, 16', [0.2417301, -0.2891761, 1.0]], ['2, k, 17', [0.3468761, -0.2928393, 1.0]], ['2, k, 18', [0.312829, -0.6746426, 1.0]], ['2, k, 19', [0.3320494, -0.7488761, 1.0]], ['2, k, 20', [0.1997162, 0.2510077, 1.0]], ['2, k, 21', [-0.07743713, -0.2926175, 1.0]], ['2, k, 22', [-0.124524, -0.305162, 1.0]], ['2, k, 23', [0.2878636, -0.2524683, 1.0]], ['2, k, 24', [0.2549076, -0.2062709, 1.0]]]
[['2, k, 0', [0.1458942, -0.2839375, 1.0]], ['2, k, 1', [0.177076, 0.02563537, 1.0]], ['2, k, 2', [0.2069257, 0.3241275, 1.0]], ['2, k, 3', [0.2131374, 0.4797499, 1.0]], ['2, k, 4', [0.03205649, 0.2149345, 1.0]], ['2, k, 5', [-0.0413866, -0.02559186, 1.0]], ['2, k, 6', [-0.0630655, -0.1705242, 1.0]], ['2, k, 7', [-0.06463054, -0.2266659, 1.0]], ['2, k, 8', [0.3862543, 0.2107133, 1.0]], ['2, k, 9', [0.4599426, -0.03811757, 1.0]], ['2, k, 10', [0.3393089, -0.1498982, 1.0]], ['2, k, 11', [0.3085364, -0.1926607, 1.0]], ['2, k, 12', [0.04510048, -0.2681878, 1.0]], ['2, k, 13', [-0.03632998, -0.314023, 1.0]], ['2, k, 14', [0.07680403, -0.6895621, 1.0]], ['2, k, 15', [0.06275951, -0.7524586, 1.0]], ['2, k, 16', [0.2417371, -0.2891363, 1.0]], ['2, k, 17', [0.3469104, -0.2929109, 1.0]], ['2, k, 18', [0.3139964, -0.6749874, 1.0]], ['2, k, 19', [0.3322646, -0.7496165, 1.0]], ['2, k, 20', [0.1997574, 0.2509256, 1.0]], ['2, k, 21', [-0.06807587, -0.2831133, 1.0]], ['2, k, 22', [-0.1329629, -0.1358519, 1.0]], ['2, k, 23', [0.2923826, -0.250814, 1.0]], ['2, k, 24', [0.2585685, -0.195194, 1.0]]]
[['2, k, 0', [0.1458902, -0.2839383, 1.0]], ['2, k, 1', [0.1771601, 0.02561813, 1.0]], ['2, k, 2', [0.2071805, 0.3241118, 1.0]], ['2, k, 3', [0.2128772, 0.4797352, 1.0]], ['2, k, 4', [0.03199597, 0.2145237, 1.0]], ['2, k, 5', [-0.0420437, -0.0249784, 1.0]], ['2, k, 6', [-0.05932565, -0.1683279, 1.0]], ['2, k, 7', [-0.06134544, -0.2213198, 1.0]], ['2, k, 8', [0.3868926, 0.2095587, 1.0]], ['2, k, 9', [0.4599092, -0.03812157, 1.0]], ['2, k, 10', [0.3373515, -0.150527, 1.0]], ['2, k, 11', [0.3105833, -0.1654244, 1.0]], ['2, k, 12', [0.0450783, -0.2683114, 1.0]], ['2, k, 13', [-0.03654275, -0.3136798, 1.0]], ['2, k, 14', [0.07690024, -0.6893449, 1.0]], ['2, k, 15', [0.06296734, -0.753102, 1.0]], ['2, k, 16', [0.2416981, -0.2890573, 1.0]], ['2, k, 17', [0.3469134, -0.2930792, 1.0]], ['2, k, 18', [0.3129542, -0.6752473, 1.0]], ['2, k, 19', [0.3323107, -0.7500743, 1.0]], ['2, k, 20', [0.1999635, 0.250904, 1.0]], ['2, k, 21', [-0.06952163, -0.2787773, 1.0]], ['2, k, 22', [-0.1336736, -0.1347331, 1.0]], ['2, k, 23', [0.3039642, -0.2227614, 1.0]], ['2, k, 24', [0.2488537, -0.1390732, 1.0]]]
[['2, k, 0', [0.1459087, -0.2839108, 1.0]], ['2, k, 1', [0.1771498, 0.0256072, 1.0]], ['2, k, 2', [0.2070217, 0.3240064, 1.0]], ['2, k, 3', [0.2126306, 0.4795481, 1.0]], ['2, k, 4', [0.03186226, 0.2143681, 1.0]], ['2, k, 5', [-0.04267067, -0.0247497, 1.0]], ['2, k, 6', [-0.09380356, -0.1534742, 1.0]], ['2, k, 7', [-0.08105575, -0.2121884, 1.0]], ['2, k, 8', [0.3864911, 0.2101016, 1.0]], ['2, k, 9', [0.4600854, -0.03793019, 1.0]], ['2, k, 10', [0.350482, -0.1568585, 1.0]], ['2, k, 11', [0.3116415, -0.1976774, 1.0]], ['2, k, 12', [0.04511505, -0.2683463, 1.0]], ['2, k, 13', [-0.03664024, -0.3134933, 1.0]], ['2, k, 14', [0.07707865, -0.6890277, 1.0]], ['2, k, 15', [0.0629871, -0.7530871, 1.0]], ['2, k, 16', [0.241712, -0.2889571, 1.0]], ['2, k, 17', [0.3469222, -0.2930719, 1.0]], ['2, k, 18', [0.3128156, -0.6751789, 1.0]], ['2, k, 19', [0.3324755, -0.7498798, 1.0]], ['2, k, 20', [0.1998581, 0.2508271, 1.0]], ['2, k, 21', [-0.0886668, -0.2720405, 1.0]], ['2, k, 22', [-0.1328298, -0.1329902, 1.0]], ['2, k, 23', [0.295721, -0.2545364, 1.0]], ['2, k, 24', [0.2608831, -0.2045204, 1.0]]]
[['2, k, 0', [0.145999, -0.2836831, 1.0]], ['2, k, 1', [0.1770472, 0.02580495, 1.0]], ['2, k, 2', [0.2061823, 0.324695, 1.0]], ['2, k, 3', [0.2118063, 0.4801455, 1.0]], ['2, k, 4', [0.03106474, 0.2134488, 1.0]], ['2, k, 5', [-0.04502118, -0.02260772, 1.0]], ['2, k, 6', [-0.05424786, -0.1688948, 1.0]], ['2, k, 7', [-0.07189744, -0.1978226, 1.0]], ['2, k, 8', [0.3888642, 0.2086782, 1.0]], ['2, k, 9', [0.4607127, -0.03853658, 1.0]], ['2, k, 10', [0.3440982, -0.1509584, 1.0]], ['2, k, 11', [0.3104676, -0.1706298, 1.0]], ['2, k, 12', [0.04533394, -0.268835, 1.0]], ['2, k, 13', [-0.03801214, -0.311159, 1.0]], ['2, k, 14', [0.07688271, -0.6869403, 1.0]], ['2, k, 15', [0.06568463, -0.7527325, 1.0]], ['2, k, 16', [0.2416907, -0.2880712, 1.0]], ['2, k, 17', [0.3468455, -0.2941044, 1.0]], ['2, k, 18', [0.3116787, -0.6760917, 1.0]], ['2, k, 19', [0.3329613, -0.7502103, 1.0]], ['2, k, 20', [0.1992211, 0.2513219, 1.0]], ['2, k, 21', [-0.09306312, -0.2468372, 1.0]], ['2, k, 22', [-0.1233562, -0.138837, 1.0]], ['2, k, 23', [0.3033189, -0.2260985, 1.0]], ['2, k, 24', [0.246866, -0.1567793, 1.0]]]
[['2, k, 0', [0.1459971, -0.2836606, 1.0]], ['2, k, 1', [0.177096, 0.02590609, 1.0]], ['2, k, 2', [0.2063437, 0.3249476, 1.0]], ['2, k, 3', [0.2118672, 0.4804285, 1.0]], ['2, k, 4', [0.03102283, 0.2134208, 1.0]], ['2, k, 5', [-0.04459554, -0.02372054, 1.0]], ['2, k, 6', [-0.09171127, -0.1670963, 1.0]], ['2, k, 7', [-0.08511288, -0.1987544, 1.0]], ['2, k, 8', [0.3894668, 0.2085289, 1.0]], ['2, k, 9', [0.4608667, -0.03880459, 1.0]], ['2, k, 10', [0.3491156, -0.1532441, 1.0]], ['2, k, 11', [0.3247487, -0.1715154, 1.0]], ['2, k, 12', [0.04534355, -0.2688327, 1.0]], ['2, k, 13', [-0.03810121, -0.3107039, 1.0]], ['2, k, 14', [0.07688817, -0.6865166, 1.0]], ['2, k, 15', [0.06664511, -0.7520573, 1.0]], ['2, k, 16', [0.2416602, -0.2879846, 1.0]], ['2, k, 17', [0.3468671, -0.2940863, 1.0]], ['2, k, 18', [0.3121128, -0.6760375, 1.0]], ['2, k, 19', [0.3329212, -0.7502286, 1.0]], ['2, k, 20', [0.1993472, 0.2515305, 1.0]], ['2, k, 21', [-0.1008674, -0.2197043, 1.0]], ['2, k, 22', [-0.1350737, -0.1271038, 1.0]], ['2, k, 23', [0.3152485, -0.2196052, 1.0]], ['2, k, 24', [0.263968, -0.1562881, 1.0]]]
[['2, k, 0', [0.1459976, -0.2836636, 1.0]], ['2, k, 1', [0.1771278, 0.02592308, 1.0]], ['2, k, 2', [0.2064326, 0.3250045, 1.0]], ['2, k, 3', [0.2118439, 0.480543, 1.0]], ['2, k, 4', [0.03101703, 0.2134031, 1.0]], ['2, k, 5', [-0.04505602, -0.02295797, 1.0]], ['2, k, 6', [-0.09353512, -0.1590355, 1.0]], ['2, k, 7', [-0.0737907, -0.1818919, 1.0]], ['2, k, 8', [0.3893844, 0.2085038, 1.0]], ['2, k, 9', [0.4607151, -0.03876964, 1.0]], ['2, k, 10', [0.3462591, -0.151366, 1.0]], ['2, k, 11', [0.3199896, -0.1712016, 1.0]], ['2, k, 12', [0.04534348, -0.2688611, 1.0]], ['2, k, 13', [-0.0380881, -0.3106936, 1.0]], ['2, k, 14', [0.07535369, -0.6867319, 1.0]], ['2, k, 15', [0.06716032, -0.7517874, 1.0]], ['2, k, 16', [0.2416575, -0.287974, 1.0]], ['2, k, 17', [0.3469179, -0.2937248, 1.0]], ['2, k, 18', [0.3127585, -0.6760378, 1.0]], ['2, k, 19', [0.3330097, -0.7507434, 1.0]], ['2, k, 20', [0.1994181, 0.2515755, 1.0]], ['2, k, 21', [-0.0838009, -0.2203795, 1.0]], ['2, k, 22', [-0.1275845, -0.1170175, 1.0]], ['2, k, 23', [0.3120743, -0.2205259, 1.0]], ['2, k, 24', [0.2550122, -0.1575757, 1.0]]]
