[['2, k, 0', [-0.0004097509, -0.2644808, 1.0]], ['2, k, 1', [0.003603189, 0.03104843, 1.0]], ['2, k, 2', [0.007123015, 0.319712, 1.0]], ['2, k, 3', [0.008750334, 0.4508685, 1.0]], ['2, k, 4', [-0.1644859, 0.2060703, 1.0]], ['2, k, 5', [-0.2265842, -0.04524064, 1.0]], ['2, k, 6', [-0.2531216, -0.2157186, 1.0]], ['2, k, 7', [-0.2646108, -0.2569767, 1.0]], ['2, k, 8', [0.1842785, 0.2110875, 1.0]], ['2, k, 9', [0.2361944, -0.03606398, 1.0]], ['2, k, 10', [0.2873821, -0.2336362, 1.0]], ['2, k, 11', [0.2950792, -0.2959323, 1.0]], ['2, k, 12', [-0.08768331, -0.2597797, 1.0]], ['2, k, 13', [-0.1277683, -0.2776433, 1.0]], ['2, k, 14', [-0.1197472, -0.6192428, 1.0]], ['2, k, 15', [-0.1169447, -0.6547806, 1.0]], ['2, k, 16', [0.08659618, -0.2622849, 1.0]], ['2, k, 17', [0.1693145, -0.2752408, 1.0]], ['2, k, 18', [0.1423666, -0.6190312, 1.0]], ['2, k, 19', [0.1859078, -0.7017509, 1.0]], ['2, k, 20', [0.006275529, 0.2484673, 1.0]], ['2, k, 21', [-0.262756, -0.3085745, 1.0]], ['2, k, 22', [-0.2824863, -0.2247251, 1.0]], ['2, k, 23', [0.3131849, -0.365837, 1.0]], ['2, k, 24', [0.2631616, -0.2942357, 1.0]]]
[['2, k, 0', [0.01068263, -0.2548524, 1.0]], ['2, k, 1', [0.007208853, 0.03914402, 1.0]], ['2, k, 2', [0.004429847, 0.3255587, 1.0]], ['2, k, 3', [-0.003457551, 0.4598745, 1.0]], ['2, k, 4', [-0.1650856, 0.2040505, 1.0]], ['2, k, 5', [-0.2165892, -0.04991125, 1.0]], ['2, k, 6', [-0.158219, -0.1646939, 1.0]], ['2, k, 7', [-0.09445538, -0.1375347, 1.0]], ['2, k, 8', [0.1602955, 0.233562, 1.0]], ['2, k, 9', [0.2801803, 0.269528, 1.0]], ['2, k, 10', [0.3228633, 0.3426315, 1.0]], ['2, k, 11', [0.3524099, 0.3746754, 1.0]], ['2, k, 12', [-0.07752533, -0.253905, 1.0]], ['2, k, 13', [-0.1305765, -0.2797366, 1.0]], ['2, k, 14', [-0.1253245, -0.6214619, 1.0]], ['2, k, 15', [-0.1285005, -0.657824, 1.0]], ['2, k, 16', [0.09864809, -0.2480954, 1.0]], ['2, k, 17', [0.1749813, -0.2802687, 1.0]], ['2, k, 18', [0.1455285, -0.6232595, 1.0]], ['2, k, 19', [0.1850578, -0.7046685, 1.0]], ['2, k, 20', [0.00502216, 0.2549765, 1.0]], ['2, k, 21', [-0.05970928, -0.1819085, 1.0]], ['2, k, 22', [-0.06074062, -0.08478985, 1.0]], ['2, k, 23', [0.372449, 0.3935347, 1.0]], ['2, k, 24', [0.4071792, 0.3738457, 1.0]]]
[['2, k, 0', [0.01056762, -0.254335, 1.0]], ['2, k, 1', [0.007276972, 0.03928998, 1.0]], ['2, k, 2', [0.004605077, 0.3255771, 1.0]], ['2, k, 3', [-0.003364163, 0.4597966, 1.0]], ['2, k, 4', [-0.1647338, 0.2033503, 1.0]], ['2, k, 5', [-0.2165268, -0.05054013, 1.0]], ['2, k, 6', [-0.1580161, -0.1648183, 1.0]], ['2, k, 7', [-0.09529239, -0.1380146, 1.0]], ['2, k, 8', [0.15758, 0.2398122, 1.0]], ['2, k, 9', [0.2754975, 0.2980032, 1.0]], ['2, k, 10', [0.3191257, 0.4015036, 1.0]], ['2, k, 11', [0.3413329, 0.4406775, 1.0]], ['2, k, 12', [-0.07753521, -0.2538861, 1.0]], ['2, k, 13', [-0.1305854, -0.2796841, 1.0]], ['2, k, 14', [-0.1221804, -0.6213267, 1.0]], ['2, k, 15', [-0.1253296, -0.6577187, 1.0]], ['2, k, 16', [0.09833971, -0.2466167, 1.0]], ['2, k, 17', [0.1753881, -0.2805601, 1.0]], ['2, k, 18', [0.1458597, -0.6234446, 1.0]], ['2, k, 19', [0.1850615, -0.70471, 1.0]], ['2, k, 20', [0.005156753, 0.2550255, 1.0]], ['2, k, 21', [-0.05976547, -0.1819863, 1.0]], ['2, k, 22', [-0.06056526, -0.08420306, 1.0]], ['2, k, 23', [0.3658413, 0.472566, 1.0]], ['2, k, 24', [0.3929769, 0.4452995, 1.0]]]
[['2, k, 0', [0.01072986, -0.254189, 1.0]], ['2, k, 1', [0.007358547, 0.03933524, 1.0]], ['2, k, 2', [0.004620528, 0.3255621, 1.0]], ['2, k, 3', [-0.003108543, 0.4597231, 1.0]], ['2, k, 4', [-0.1646212, 0.2029606, 1.0]], ['2, k, 5', [-0.2164815, -0.05091437, 1.0]], ['2, k, 6', [-0.1579218, -0.1649791, 1.0]], ['2, k, 7', [-0.0964433, -0.1384691, 1.0]], ['2, k, 8', [0.1559009, 0.2457431, 1.0]], ['2, k, 9', [0.2684947, 0.3559288, 1.0]], ['2, k, 10', [0.2949853, 0.5038921, 1.0]], ['2, k, 11', [0.3088733, 0.5577656, 1.0]], ['2, k, 12', [-0.07731292, -0.2539613, 1.0]], ['2, k, 13', [-0.1306016, -0.2797242, 1.0]], ['2, k, 14', [-0.1254342, -0.6214814, 1.0]], ['2, k, 15', [-0.1275987, -0.657872, 1.0]], ['2, k, 16', [0.09855503, -0.2461534, 1.0]], ['2, k, 17', [0.1756246, -0.2801967, 1.0]], ['2, k, 18', [0.1456102, -0.6228675, 1.0]], ['2, k, 19', [0.1844746, -0.7049149, 1.0]], ['2, k, 20', [0.005183201, 0.2550196, 1.0]], ['2, k, 21', [-0.06011925, -0.1820271, 1.0]], ['2, k, 22', [-0.06218364, -0.08298712, 1.0]], ['2, k, 23', [0.3329629, 0.6023302, 1.0]], ['2, k, 24', [0.3638463, 0.5744351, 1.0]]]
[['2, k, 0', [0.01139148, -0.2534906, 1.0]], ['2, k, 1', [0.007502955, 0.03953378, 1.0]], ['2, k, 2', [0.004461186, 0.3254768, 1.0]], ['2, k, 3', [-0.003100317, 0.4597039, 1.0]], ['2, k, 4', [-0.1644178, 0.202891, 1.0]], ['2, k, 5', [-0.21664, -0.05091462, 1.0]], ['2, k, 6', [-0.1574605, -0.1645612, 1.0]], ['2, k, 7', [-0.09638127, -0.1390311, 1.0]], ['2, k, 8', [0.1588663, 0.2496375, 1.0]], ['2, k, 9', [0.2681822, 0.3757819, 1.0]], ['2, k, 10', [0.2835935, 0.5350956, 1.0]], ['2, k, 11', [0.2931237, 0.6027883, 1.0]], ['2, k, 12', [-0.07650524, -0.2536462, 1.0]], ['2, k, 13', [-0.1305515, -0.2800219, 1.0]], ['2, k, 14', [-0.1227462, -0.6218771, 1.0]], ['2, k, 15', [-0.1240923, -0.6582549, 1.0]], ['2, k, 16', [0.09907851, -0.2451939, 1.0]], ['2, k, 17', [0.1754594, -0.2800003, 1.0]], ['2, k, 18', [0.1461404, -0.6227744, 1.0]], ['2, k, 19', [0.1846153, -0.7046191, 1.0]], ['2, k, 20', [0.005112991, 0.2550063, 1.0]], ['2, k, 21', [-0.06000603, -0.1827088, 1.0]], ['2, k, 22', [-0.06234146, -0.08369759, 1.0]], ['2, k, 23', [0.3178313, 0.6504164, 1.0]], ['2, k, 24', [0.337482, 0.6044031, 1.0]]]
[['2, k, 0', [0.01166247, -0.2529279, 1.0]], ['2, k, 1', [0.007628866, 0.03961382, 1.0]], ['2, k, 2', [0.004522962, 0.3251464, 1.0]], ['2, k, 3', [-0.002985301, 0.459594, 1.0]], ['2, k, 4', [-0.1644314, 0.2028201, 1.0]], ['2, k, 5', [-0.2170621, -0.05088644, 1.0]], ['2, k, 6', [-0.1576132, -0.1641576, 1.0]], ['2, k, 7', [-0.09547924, -0.1380001, 1.0]], ['2, k, 8', [0.1606026, 0.252503, 1.0]], ['2, k, 9', [0.2587914, 0.402985, 1.0]], ['2, k, 10', [0.2736489, 0.5849081, 1.0]], ['2, k, 11', [0.2764195, 0.6410323, 1.0]], ['2, k, 12', [-0.07597288, -0.2533174, 1.0]], ['2, k, 13', [-0.1304826, -0.2800729, 1.0]], ['2, k, 14', [-0.1259777, -0.6215557, 1.0]], ['2, k, 15', [-0.1269206, -0.6579587, 1.0]], ['2, k, 16', [0.09915432, -0.2443735, 1.0]], ['2, k, 17', [0.1755001, -0.2800291, 1.0]], ['2, k, 18', [0.1447771, -0.6225305, 1.0]], ['2, k, 19', [0.1849436, -0.7042823, 1.0]], ['2, k, 20', [0.00520019, 0.2548237, 1.0]], ['2, k, 21', [-0.05778198, -0.1829745, 1.0]], ['2, k, 22', [-0.06237885, -0.0837927, 1.0]], ['2, k, 23', [0.2946225, 0.6925747, 1.0]], ['2, k, 24', [0.3204001, 0.653204, 1.0]]]
[['2, k, 0', [0.01203692, -0.2523788, 1.0]], ['2, k, 1', [0.007739003, 0.03973352, 1.0]], ['2, k, 2', [0.004252772, 0.3246633, 1.0]], ['2, k, 3', [-0.002919677, 0.4590645, 1.0]], ['2, k, 4', [-0.1641436, 0.2026661, 1.0]], ['2, k, 5', [-0.2183013, -0.05070887, 1.0]], ['2, k, 6', [-0.1577198, -0.163571, 1.0]], ['2, k, 7', [-0.09568764, -0.1357303, 1.0]], ['2, k, 8', [0.1637414, 0.2554043, 1.0]], ['2, k, 9', [0.2553199, 0.4294199, 1.0]], ['2, k, 10', [0.2618251, 0.617992, 1.0]], ['2, k, 11', [0.2632531, 0.6810224, 1.0]], ['2, k, 12', [-0.07545785, -0.2529438, 1.0]], ['2, k, 13', [-0.1302153, -0.2804168, 1.0]], ['2, k, 14', [-0.1256286, -0.6223024, 1.0]], ['2, k, 15', [-0.1258092, -0.6587323, 1.0]], ['2, k, 16', [0.09934616, -0.243777, 1.0]], ['2, k, 17', [0.1754254, -0.2802968, 1.0]], ['2, k, 18', [0.1459284, -0.6231117, 1.0]], ['2, k, 19', [0.1847315, -0.7045628, 1.0]], ['2, k, 20', [0.005075296, 0.2545475, 1.0]], ['2, k, 21', [-0.06059304, -0.180252, 1.0]], ['2, k, 22', [-0.06233844, -0.08198406, 1.0]], ['2, k, 23', [0.2763182, 0.7377924, 1.0]], ['2, k, 24', [0.3039933, 0.6698574, 1.0]]]
[['2, k, 0', [0.01263819, -0.2507866, 1.0]], ['2, k, 1', [0.007832141, 0.04026026, 1.0]], ['2, k, 2', [0.004117694, 0.3246888, 1.0]], ['2, k, 3', [-0.002915299, 0.4590539, 1.0]], ['2, k, 4', [-0.1636184, 0.203191, 1.0]], ['2, k, 5', [-0.2182278, -0.05009114, 1.0]], ['2, k, 6', [-0.1575682, -0.1631226, 1.0]], ['2, k, 7', [-0.09493943, -0.1350549, 1.0]], ['2, k, 8', [0.1669018, 0.2593467, 1.0]], ['2, k, 9', [0.2446401, 0.4555758, 1.0]], ['2, k, 10', [0.2507729, 0.6577446, 1.0]], ['2, k, 11', [0.2510805, 0.7168244, 1.0]], ['2, k, 12', [-0.07458809, -0.2516088, 1.0]], ['2, k, 13', [-0.1295489, -0.2805199, 1.0]], ['2, k, 14', [-0.125418, -0.6226326, 1.0]], ['2, k, 15', [-0.1250043, -0.6590551, 1.0]], ['2, k, 16', [0.09962054, -0.2421928, 1.0]], ['2, k, 17', [0.1752182, -0.2802645, 1.0]], ['2, k, 18', [0.1457773, -0.6230956, 1.0]], ['2, k, 19', [0.1845519, -0.7042841, 1.0]], ['2, k, 20', [0.00498778, 0.254637, 1.0]], ['2, k, 21', [-0.05850137, -0.1810571, 1.0]], ['2, k, 22', [-0.05985595, -0.08204804, 1.0]], ['2, k, 23', [0.2602581, 0.7701006, 1.0]], ['2, k, 24', [0.2925591, 0.7130867, 1.0]]]
[['2, k, 0', [0.01307511, -0.2492656, 1.0]], ['2, k, 1', [0.007799132, 0.04067548, 1.0]], ['2, k, 2', [0.00374086, 0.3245875, 1.0]], ['2, k, 3', [-0.002701586, 0.458768, 1.0]], ['2, k, 4', [-0.162581, 0.2059081, 1.0]], ['2, k, 5', [-0.2176167, -0.04731295, 1.0]], ['2, k, 6', [-0.157984, -0.1621165, 1.0]], ['2, k, 7', [-0.09729894, -0.1333107, 1.0]], ['2, k, 8', [0.1682754, 0.2636843, 1.0]], ['2, k, 9', [0.2412494, 0.4658167, 1.0]], ['2, k, 10', [0.2414959, 0.6761533, 1.0]], ['2, k, 11', [0.237669, 0.7439482, 1.0]], ['2, k, 12', [-0.07388827, -0.2502913, 1.0]], ['2, k, 13', [-0.1291569, -0.2808296, 1.0]], ['2, k, 14', [-0.1252658, -0.6229811, 1.0]], ['2, k, 15', [-0.1244889, -0.6594059, 1.0]], ['2, k, 16', [0.09974325, -0.2406575, 1.0]], ['2, k, 17', [0.174876, -0.2802922, 1.0]], ['2, k, 18', [0.1455383, -0.6231002, 1.0]], ['2, k, 19', [0.1844221, -0.7045923, 1.0]], ['2, k, 20', [0.004752574, 0.2546551, 1.0]], ['2, k, 21', [-0.05777292, -0.1797061, 1.0]], ['2, k, 22', [-0.06219309, -0.08156699, 1.0]], ['2, k, 23', [0.2425071, 0.7953376, 1.0]], ['2, k, 24', [0.2844618, 0.7491367, 1.0]]]
[['2, k, 0', [0.01328703, -0.2484869, 1.0]], ['2, k, 1', [0.007777321, 0.04079429, 1.0]], ['2, k, 2', [0.00336806, 0.324189, 1.0]], ['2, k, 3', [-0.002827459, 0.4580202, 1.0]], ['2, k, 4', [-0.1621928, 0.207697, 1.0]], ['2, k, 5', [-0.2176815, -0.04544365, 1.0]], ['2, k, 6', [-0.1586659, -0.1614971, 1.0]], ['2, k, 7', [-0.09476642, -0.1335398, 1.0]], ['2, k, 8', [0.1687769, 0.2650037, 1.0]], ['2, k, 9', [0.2351822, 0.4813297, 1.0]], ['2, k, 10', [0.2368318, 0.6979672, 1.0]], ['2, k, 11', [0.2274461, 0.7673612, 1.0]], ['2, k, 12', [-0.07348791, -0.2495847, 1.0]], ['2, k, 13', [-0.128769, -0.2811384, 1.0]], ['2, k, 14', [-0.1266192, -0.623401, 1.0]], ['2, k, 15', [-0.1249911, -0.6598225, 1.0]], ['2, k, 16', [0.09975003, -0.2398818, 1.0]], ['2, k, 17', [0.1746996, -0.2803402, 1.0]], ['2, k, 18', [0.1454173, -0.6231847, 1.0]], ['2, k, 19', [0.1841644, -0.7049391, 1.0]], ['2, k, 20', [0.004531427, 0.2544688, 1.0]], ['2, k, 21', [-0.05847187, -0.1804652, 1.0]], ['2, k, 22', [-0.06166388, -0.08222097, 1.0]], ['2, k, 23', [0.2284765, 0.8256551, 1.0]], ['2, k, 24', [0.2759883, 0.7752444, 1.0]]]
[['2, k, 0', [0.01394288, -0.2458597, 1.0]], ['2, k, 1', [0.007728057, 0.04222127, 1.0]], ['2, k, 2', [0.00247638, 0.3245267, 1.0]], ['2, k, 3', [-0.002657644, 0.4577546, 1.0]], ['2, k, 4', [-0.1620938, 0.2085671, 1.0]], ['2, k, 5', [-0.2178113, -0.04452932, 1.0]], ['2, k, 6', [-0.1586498, -0.1607574, 1.0]], ['2, k, 7', [-0.09572972, -0.135107, 1.0]], ['2, k, 8', [0.1692348, 0.2701945, 1.0]], ['2, k, 9', [0.2381117, 0.4878507, 1.0]], ['2, k, 10', [0.2262187, 0.6923211, 1.0]], ['2, k, 11', [0.2157613, 0.7803609, 1.0]], ['2, k, 12', [-0.07252911, -0.2472576, 1.0]], ['2, k, 13', [-0.1284431, -0.2812761, 1.0]], ['2, k, 14', [-0.1278331, -0.6234339, 1.0]], ['2, k, 15', [-0.1255349, -0.6599339, 1.0]], ['2, k, 16', [0.1000422, -0.2371374, 1.0]], ['2, k, 17', [0.1743162, -0.2801853, 1.0]], ['2, k, 18', [0.1450337, -0.623044, 1.0]], ['2, k, 19', [0.1840698, -0.705257, 1.0]], ['2, k, 20', [0.003869461, 0.2550572, 1.0]], ['2, k, 21', [-0.06128128, -0.1794349, 1.0]], ['2, k, 22', [-0.06187784, -0.08235153, 1.0]], ['2, k, 23', [0.2070337, 0.8387976, 1.0]], ['2, k, 24', [0.2607308, 0.7862345, 1.0]]]
[['2, k, 0', [0.01424274, -0.2444679, 1.0]], ['2, k, 1', [0.007865733, 0.04344643, 1.0]], ['2, k, 2', [0.002342902, 0.3251724, 1.0]], ['2, k, 3', [-0.002619755, 0.4571435, 1.0]], ['2, k, 4', [-0.1620034, 0.2088292, 1.0]], ['2, k, 5', [-0.2179532, -0.04421203, 1.0]], ['2, k, 6', [-0.1586738, -0.1602587, 1.0]], ['2, k, 7', [-0.09641184, -0.133957, 1.0]], ['2, k, 8', [0.1683967, 0.2720765, 1.0]], ['2, k, 9', [0.2385241, 0.489905, 1.0]], ['2, k, 10', [0.2181611, 0.7012266, 1.0]], ['2, k, 11', [0.2041613, 0.7908611, 1.0]], ['2, k, 12', [-0.07213921, -0.246067, 1.0]], ['2, k, 13', [-0.1280778, -0.2817242, 1.0]], ['2, k, 14', [-0.1352066, -0.6239915, 1.0]], ['2, k, 15', [-0.1327748, -0.6605182, 1.0]], ['2, k, 16', [0.1002204, -0.2356839, 1.0]], ['2, k, 17', [0.1741717, -0.2801909, 1.0]], ['2, k, 18', [0.1451833, -0.6230803, 1.0]], ['2, k, 19', [0.1838974, -0.7054868, 1.0]], ['2, k, 20', [0.003782819, 0.2558223, 1.0]], ['2, k, 21', [-0.05996098, -0.1787014, 1.0]], ['2, k, 22', [-0.06100234, -0.08159446, 1.0]], ['2, k, 23', [0.1983456, 0.8476301, 1.0]], ['2, k, 24', [0.2455663, 0.7948537, 1.0]]]
[['2, k, 0', [0.01464392, -0.2428383, 1.0]], ['2, k, 1', [0.008308872, 0.04481243, 1.0]], ['2, k, 2', [0.002628871, 0.3258568, 1.0]], ['2, k, 3', [-0.002494565, 0.4570732, 1.0]], ['2, k, 4', [-0.1617536, 0.2091609, 1.0]], ['2, k, 5', [-0.2178358, -0.04385475, 1.0]], ['2, k, 6', [-0.1580757, -0.159407, 1.0]], ['2, k, 7', [-0.09666711, -0.1334663, 1.0]], ['2, k, 8', [0.1691089, 0.2768895, 1.0]], ['2, k, 9', [0.2370678, 0.477961, 1.0]], ['2, k, 10', [0.2092889, 0.7055951, 1.0]], ['2, k, 11', [0.1932298, 0.7976401, 1.0]], ['2, k, 12', [-0.07157108, -0.2448123, 1.0]], ['2, k, 13', [-0.1276011, -0.2818048, 1.0]], ['2, k, 14', [-0.1347645, -0.6238987, 1.0]], ['2, k, 15', [-0.131938, -0.6604411, 1.0]], ['2, k, 16', [0.1004088, -0.2337339, 1.0]], ['2, k, 17', [0.1739722, -0.2802208, 1.0]], ['2, k, 18', [0.1441033, -0.6230241, 1.0]], ['2, k, 19', [0.1839548, -0.705281, 1.0]], ['2, k, 20', [0.00409527, 0.2566493, 1.0]], ['2, k, 21', [-0.05860568, -0.1780005, 1.0]], ['2, k, 22', [-0.06271787, -0.08088988, 1.0]], ['2, k, 23', [0.1838753, 0.8558601, 1.0]], ['2, k, 24', [0.234366, 0.810384, 1.0]]]
[['2, k, 0', [0.01477356, -0.2424808, 1.0]], ['2, k, 1', [0.008298812, 0.04490302, 1.0]], ['2, k, 2', [0.002376129, 0.32561, 1.0]], ['2, k, 3', [-0.002531773, 0.4566809, 1.0]], ['2, k, 4', [-0.1618389, 0.2093129, 1.0]], ['2, k, 5', [-0.2178469, -0.04372241, 1.0]], ['2, k, 6', [-0.1574838, -0.1588171, 1.0]], ['2, k, 7', [-0.0945591, -0.1323008, 1.0]], ['2, k, 8', [0.1691661, 0.2769482, 1.0]], ['2, k, 9', [0.2366938, 0.4817969, 1.0]], ['2, k, 10', [0.1945762, 0.7240384, 1.0]], ['2, k, 11', [0.1799338, 0.8082734, 1.0]], ['2, k, 12', [-0.07131937, -0.244415, 1.0]], ['2, k, 13', [-0.1273644, -0.2821892, 1.0]], ['2, k, 14', [-0.1284977, -0.623224, 1.0]], ['2, k, 15', [-0.1258044, -0.6598133, 1.0]], ['2, k, 16', [0.1004437, -0.2334118, 1.0]], ['2, k, 17', [0.1739343, -0.2801791, 1.0]], ['2, k, 18', [0.1443582, -0.6229284, 1.0]], ['2, k, 19', [0.1839748, -0.7052256, 1.0]], ['2, k, 20', [0.003921826, 0.256523, 1.0]], ['2, k, 21', [-0.05950692, -0.1782424, 1.0]], ['2, k, 22', [-0.06045936, -0.08163965, 1.0]], ['2, k, 23', [0.1787817, 0.8750884, 1.0]], ['2, k, 24', [0.2244215, 0.8079162, 1.0]]]
[['2, k, 0', [0.01490928, -0.2421529, 1.0]], ['2, k, 1', [0.008480688, 0.04505075, 1.0]], ['2, k, 2', [0.002647948, 0.3252738, 1.0]], ['2, k, 3', [-0.002778144, 0.4551829, 1.0]], ['2, k, 4', [-0.1619245, 0.2093709, 1.0]], ['2, k, 5', [-0.2180354, -0.04364039, 1.0]], ['2, k, 6', [-0.1570452, -0.158336, 1.0]], ['2, k, 7', [-0.09559732, -0.1327346, 1.0]], ['2, k, 8', [0.1693607, 0.2771726, 1.0]], ['2, k, 9', [0.2392383, 0.475484, 1.0]], ['2, k, 10', [0.1924766, 0.7145202, 1.0]], ['2, k, 11', [0.1717313, 0.8079578, 1.0]], ['2, k, 12', [-0.07111724, -0.2441318, 1.0]], ['2, k, 13', [-0.1268553, -0.2818176, 1.0]], ['2, k, 14', [-0.120492, -0.6234253, 1.0]], ['2, k, 15', [-0.1179333, -0.6600677, 1.0]], ['2, k, 16', [0.1005081, -0.2330764, 1.0]], ['2, k, 17', [0.1739848, -0.2799917, 1.0]], ['2, k, 18', [0.1443484, -0.6226376, 1.0]], ['2, k, 19', [0.1840002, -0.7052335, 1.0]], ['2, k, 20', [0.004162196, 0.2563429, 1.0]], ['2, k, 21', [-0.05920485, -0.1761175, 1.0]], ['2, k, 22', [-0.06023545, -0.08053099, 1.0]], ['2, k, 23', [0.1592814, 0.8718768, 1.0]], ['2, k, 24', [0.2114299, 0.8228281, 1.0]]]
[['2, k, 0', [0.01503914, -0.2417284, 1.0]], ['2, k, 1', [0.008630798, 0.04511216, 1.0]], ['2, k, 2', [0.002920086, 0.3249276, 1.0]], ['2, k, 3', [-0.002774491, 0.4544965, 1.0]], ['2, k, 4', [-0.1620151, 0.2093831, 1.0]], ['2, k, 5', [-0.2181318, -0.0436294, 1.0]], ['2, k, 6', [-0.1569613, -0.1578246, 1.0]], ['2, k, 7', [-0.09560195, -0.1324055, 1.0]], ['2, k, 8', [0.1696456, 0.2774708, 1.0]], ['2, k, 9', [0.2402165, 0.4743215, 1.0]], ['2, k, 10', [0.1996828, 0.6922851, 1.0]], ['2, k, 11', [0.1692735, 0.7905626, 1.0]], ['2, k, 12', [-0.07077952, -0.2436196, 1.0]], ['2, k, 13', [-0.1266999, -0.2818207, 1.0]], ['2, k, 14', [-0.1263252, -0.6239349, 1.0]], ['2, k, 15', [-0.1236644, -0.6605838, 1.0]], ['2, k, 16', [0.1004794, -0.2326728, 1.0]], ['2, k, 17', [0.1741171, -0.2798085, 1.0]], ['2, k, 18', [0.1442385, -0.6223844, 1.0]], ['2, k, 19', [0.1840752, -0.7052734, 1.0]], ['2, k, 20', [0.004384796, 0.2561279, 1.0]], ['2, k, 21', [-0.05579972, -0.1784632, 1.0]], ['2, k, 22', [-0.06146562, -0.08040694, 1.0]], ['2, k, 23', [0.1458752, 0.8511892, 1.0]], ['2, k, 24', [0.2091988, 0.8346413, 1.0]]]
[['2, k, 0', [0.01504288, -0.2417281, 1.0]], ['2, k, 1', [0.008803484, 0.04490906, 1.0]], ['2, k, 2', [0.003391876, 0.3240764, 1.0]], ['2, k, 3', [-0.002630322, 0.4532262, 1.0]], ['2, k, 4', [-0.1623956, 0.2093885, 1.0]], ['2, k, 5', [-0.2188354, -0.0426466, 1.0]], ['2, k, 6', [-0.1572391, -0.1561645, 1.0]], ['2, k, 7', [-0.09518799, -0.1292324, 1.0]], ['2, k, 8', [0.1694625, 0.2762634, 1.0]], ['2, k, 9', [0.2405999, 0.4723447, 1.0]], ['2, k, 10', [0.1857557, 0.7059342, 1.0]], ['2, k, 11', [0.1592198, 0.8010712, 1.0]], ['2, k, 12', [-0.07072102, -0.2435747, 1.0]], ['2, k, 13', [-0.126683, -0.2818295, 1.0]], ['2, k, 14', [-0.1268277, -0.6240084, 1.0]], ['2, k, 15', [-0.1240247, -0.6606934, 1.0]], ['2, k, 16', [0.1004534, -0.2327423, 1.0]], ['2, k, 17', [0.1740822, -0.2797377, 1.0]], ['2, k, 18', [0.1423384, -0.6219441, 1.0]], ['2, k, 19', [0.1839978, -0.7051718, 1.0]], ['2, k, 20', [0.004771301, 0.2554457, 1.0]], ['2, k, 21', [-0.05836303, -0.1756727, 1.0]], ['2, k, 22', [-0.05983827, -0.07547965, 1.0]], ['2, k, 23', [0.1385256, 0.8636373, 1.0]], ['2, k, 24', [0.1967791, 0.8282175, 1.0]]]
[['2, k, 0', [0.0150747, -0.2415097, 1.0]], ['2, k, 1', [0.00890772, 0.04498869, 1.0]], ['2, k, 2', [0.003551598, 0.3240294, 1.0]], ['2, k, 3', [-0.002912594, 0.4515579, 1.0]], ['2, k, 4', [-0.1627618, 0.2094798, 1.0]], ['2, k, 5', [-0.2189122, -0.04349176, 1.0]], ['2, k, 6', [-0.1569287, -0.1565543, 1.0]], ['2, k, 7', [-0.09511527, -0.1286283, 1.0]], ['2, k, 8', [0.1695076, 0.2762547, 1.0]], ['2, k, 9', [0.2414837, 0.4731565, 1.0]], ['2, k, 10', [0.1765677, 0.7180789, 1.0]], ['2, k, 11', [0.1504216, 0.8031765, 1.0]], ['2, k, 12', [-0.07062439, -0.2433361, 1.0]], ['2, k, 13', [-0.1266086, -0.2819197, 1.0]], ['2, k, 14', [-0.1266934, -0.6242498, 1.0]], ['2, k, 15', [-0.1238745, -0.6609375, 1.0]], ['2, k, 16', [0.100425, -0.2325387, 1.0]], ['2, k, 17', [0.1740465, -0.2797114, 1.0]], ['2, k, 18', [0.143238, -0.6221086, 1.0]], ['2, k, 19', [0.184093, -0.7052987, 1.0]], ['2, k, 20', [0.004910783, 0.2554256, 1.0]], ['2, k, 21', [-0.05857598, -0.1753139, 1.0]], ['2, k, 22', [-0.0600679, -0.07632895, 1.0]], ['2, k, 23', [0.1329468, 0.8616787, 1.0]], ['2, k, 24', [0.1901532, 0.8262625, 1.0]]]
[['2, k, 0', [0.01511772, -0.2414143, 1.0]], ['2, k, 1', [0.008920712, 0.04501833, 1.0]], ['2, k, 2', [0.003525708, 0.3240318, 1.0]], ['2, k, 3', [-0.003097702, 0.4507406, 1.0]], ['2, k, 4', [-0.1628223, 0.2095246, 1.0]], ['2, k, 5', [-0.218911, -0.04348412, 1.0]], ['2, k, 6', [-0.1566848, -0.1562755, 1.0]], ['2, k, 7', [-0.09590317, -0.1281214, 1.0]], ['2, k, 8', [0.169693, 0.2764515, 1.0]], ['2, k, 9', [0.2416129, 0.473816, 1.0]], ['2, k, 10', [0.1744479, 0.7179477, 1.0]], ['2, k, 11', [0.1469201, 0.8021496, 1.0]], ['2, k, 12', [-0.07054215, -0.2432369, 1.0]], ['2, k, 13', [-0.1263926, -0.281939, 1.0]], ['2, k, 14', [-0.1267162, -0.6242998, 1.0]], ['2, k, 15', [-0.1238847, -0.6609799, 1.0]], ['2, k, 16', [0.1004284, -0.2324583, 1.0]], ['2, k, 17', [0.1741057, -0.2796639, 1.0]], ['2, k, 18', [0.1445094, -0.6225188, 1.0]], ['2, k, 19', [0.1840828, -0.7053141, 1.0]], ['2, k, 20', [0.004900731, 0.2554322, 1.0]], ['2, k, 21', [-0.05727832, -0.1726257, 1.0]], ['2, k, 22', [-0.06218732, -0.07748885, 1.0]], ['2, k, 23', [0.1333429, 0.8609384, 1.0]], ['2, k, 24', [0.1890287, 0.807873, 1.0]]]
