[['2, k, 0', [-0.05869945, -0.2156582, 1.0]], ['2, k, 1', [-0.06564461, 0.03875199, 1.0]], ['2, k, 2', [-0.06737226, 0.2864912, 1.0]], ['2, k, 3', [-0.05696398, 0.4144846, 1.0]], ['2, k, 4', [-0.2370974, 0.1893365, 1.0]], ['2, k, 5', [-0.2966967, -0.003256302, 1.0]], ['2, k, 6', [-0.2376805, -0.1455385, 1.0]], ['2, k, 7', [-0.2062435, -0.1943976, 1.0]], ['2, k, 8', [0.1039554, 0.1828047, 1.0]], ['2, k, 9', [0.1589833, -0.004699746, 1.0]], ['2, k, 10', [0.08380178, -0.145549, 1.0]], ['2, k, 11', [0.06341747, -0.1929646, 1.0]], ['2, k, 12', [-0.1430945, -0.2146806, 1.0]], ['2, k, 13', [-0.2183545, -0.3602723, 1.0]], ['2, k, 14', [-0.1928261, -0.6603205, 1.0]], ['2, k, 15', [-0.2221587, -0.7126628, 1.0]], ['2, k, 16', [0.02687292, -0.2110273, 1.0]], ['2, k, 17', [0.07707977, -0.3498592, 1.0]], ['2, k, 18', [-0.007860373, -0.660525, 1.0]], ['2, k, 19', [0.03433941, -0.7032995, 1.0]], ['2, k, 20', [-0.06736758, 0.2253934, 1.0]], ['2, k, 21', [-0.1824976, -0.2407446, 1.0]], ['2, k, 22', [-0.2460049, -0.2142441, 1.0]], ['2, k, 23', [0.04742281, -0.2388612, 1.0]], ['2, k, 24', [0.02968468, -0.180113, 1.0]]]
[['2, k, 0', [-0.07321124, -0.2211768, 1.0]], ['2, k, 1', [-0.04257911, 0.03283831, 1.0]], ['2, k, 2', [-0.01624864, 0.2808605, 1.0]], ['2, k, 3', [0.002757448, 0.4058707, 1.0]], ['2, k, 4', [-0.1902212, 0.1932684, 1.0]], ['2, k, 5', [-0.2640728, -0.002558259, 1.0]], ['2, k, 6', [-0.2614422, -0.1499437, 1.0]], ['2, k, 7', [-0.2535467, -0.2064826, 1.0]], ['2, k, 8', [0.1470337, 0.1745623, 1.0]], ['2, k, 9', [0.1948475, -0.01251047, 1.0]], ['2, k, 10', [0.1282376, -0.1567536, 1.0]], ['2, k, 11', [0.09831966, -0.205622, 1.0]], ['2, k, 12', [-0.1562592, -0.2116111, 1.0]], ['2, k, 13', [-0.3734256, -0.3637431, 1.0]], ['2, k, 14', [-0.5269404, -0.649466, 1.0]], ['2, k, 15', [-0.5903072, -0.6909587, 1.0]], ['2, k, 16', [0.01149406, -0.2251386, 1.0]], ['2, k, 17', [0.1230488, -0.3197311, 1.0]], ['2, k, 18', [0.01126125, -0.6544567, 1.0]], ['2, k, 19', [0.03256226, -0.7089844, 1.0]], ['2, k, 20', [-0.0232254, 0.2194251, 1.0]], ['2, k, 21', [-0.2590149, -0.2546238, 1.0]], ['2, k, 22', [-0.3183475, -0.2242829, 1.0]], ['2, k, 23', [0.08000253, -0.2554361, 1.0]], ['2, k, 24', [0.06042784, -0.1995979, 1.0]]]
[['2, k, 0', [-0.07271356, -0.2212266, 1.0]], ['2, k, 1', [-0.04246514, 0.03295943, 1.0]], ['2, k, 2', [-0.01593229, 0.2811638, 1.0]], ['2, k, 3', [0.002519518, 0.4059809, 1.0]], ['2, k, 4', [-0.1900018, 0.1928079, 1.0]], ['2, k, 5', [-0.2638518, -0.003004126, 1.0]], ['2, k, 6', [-0.2610375, -0.1505632, 1.0]], ['2, k, 7', [-0.2527603, -0.2079636, 1.0]], ['2, k, 8', [0.1470343, 0.1748601, 1.0]], ['2, k, 9', [0.1955085, -0.01141328, 1.0]], ['2, k, 10', [0.1289248, -0.1559953, 1.0]], ['2, k, 11', [0.1005385, -0.2025862, 1.0]], ['2, k, 12', [-0.1560893, -0.2120062, 1.0]], ['2, k, 13', [-0.3720624, -0.3664566, 1.0]], ['2, k, 14', [-0.5277274, -0.6510895, 1.0]], ['2, k, 15', [-0.5920519, -0.6937556, 1.0]], ['2, k, 16', [0.01241962, -0.2248469, 1.0]], ['2, k, 17', [0.1245499, -0.3201311, 1.0]], ['2, k, 18', [0.01203716, -0.6544704, 1.0]], ['2, k, 19', [0.03261361, -0.7089074, 1.0]], ['2, k, 20', [-0.02290652, 0.219714, 1.0]], ['2, k, 21', [-0.2594048, -0.2557724, 1.0]], ['2, k, 22', [-0.3151048, -0.2240118, 1.0]], ['2, k, 23', [0.08527786, -0.2494749, 1.0]], ['2, k, 24', [0.06108098, -0.1933417, 1.0]]]
[['2, k, 0', [-0.07258758, -0.2213293, 1.0]], ['2, k, 1', [-0.04257745, 0.03305342, 1.0]], ['2, k, 2', [-0.01591776, 0.2814049, 1.0]], ['2, k, 3', [0.002228342, 0.4062074, 1.0]], ['2, k, 4', [-0.1896929, 0.1922021, 1.0]], ['2, k, 5', [-0.2618462, -0.004325746, 1.0]], ['2, k, 6', [-0.2601112, -0.1510526, 1.0]], ['2, k, 7', [-0.2511269, -0.2075173, 1.0]], ['2, k, 8', [0.1469306, 0.1751321, 1.0]], ['2, k, 9', [0.1960791, -0.01017315, 1.0]], ['2, k, 10', [0.1298572, -0.1551429, 1.0]], ['2, k, 11', [0.1021617, -0.2048602, 1.0]], ['2, k, 12', [-0.1561121, -0.2122688, 1.0]], ['2, k, 13', [-0.3699163, -0.3704074, 1.0]], ['2, k, 14', [-0.5278783, -0.6518205, 1.0]], ['2, k, 15', [-0.5926724, -0.6941009, 1.0]], ['2, k, 16', [0.01264016, -0.2248352, 1.0]], ['2, k, 17', [0.1266291, -0.3200315, 1.0]], ['2, k, 18', [0.01312878, -0.6543189, 1.0]], ['2, k, 19', [0.03258644, -0.7088687, 1.0]], ['2, k, 20', [-0.0228839, 0.2199378, 1.0]], ['2, k, 21', [-0.2509506, -0.2543616, 1.0]], ['2, k, 22', [-0.3145466, -0.2240318, 1.0]], ['2, k, 23', [0.08696196, -0.2531931, 1.0]], ['2, k, 24', [0.06558032, -0.1933855, 1.0]]]
[['2, k, 0', [-0.07104693, -0.2224082, 1.0]], ['2, k, 1', [-0.04245031, 0.03289124, 1.0]], ['2, k, 2', [-0.01615287, 0.2816936, 1.0]], ['2, k, 3', [0.002085123, 0.4063554, 1.0]], ['2, k, 4', [-0.1894328, 0.1917529, 1.0]], ['2, k, 5', [-0.2607078, -0.005147348, 1.0]], ['2, k, 6', [-0.259958, -0.1511539, 1.0]], ['2, k, 7', [-0.2496815, -0.2075418, 1.0]], ['2, k, 8', [0.1469429, 0.1756239, 1.0]], ['2, k, 9', [0.196548, -0.009657639, 1.0]], ['2, k, 10', [0.1298229, -0.1556253, 1.0]], ['2, k, 11', [0.1025969, -0.206976, 1.0]], ['2, k, 12', [-0.1540215, -0.2141031, 1.0]], ['2, k, 13', [-0.3687948, -0.3728, 1.0]], ['2, k, 14', [-0.5283458, -0.6521175, 1.0]], ['2, k, 15', [-0.5933226, -0.6945212, 1.0]], ['2, k, 16', [0.01370626, -0.2252888, 1.0]], ['2, k, 17', [0.1283101, -0.3208229, 1.0]], ['2, k, 18', [0.01448757, -0.6537687, 1.0]], ['2, k, 19', [0.03223584, -0.7088293, 1.0]], ['2, k, 20', [-0.02298412, 0.2201382, 1.0]], ['2, k, 21', [-0.2582101, -0.2558852, 1.0]], ['2, k, 22', [-0.309729, -0.2218089, 1.0]], ['2, k, 23', [0.08856037, -0.254822, 1.0]], ['2, k, 24', [0.0662205, -0.1958474, 1.0]]]
[['2, k, 0', [-0.06978316, -0.2231081, 1.0]], ['2, k, 1', [-0.04183967, 0.03273003, 1.0]], ['2, k, 2', [-0.01568102, 0.2819611, 1.0]], ['2, k, 3', [0.00198956, 0.4065186, 1.0]], ['2, k, 4', [-0.1890173, 0.1911327, 1.0]], ['2, k, 5', [-0.2602368, -0.005768515, 1.0]], ['2, k, 6', [-0.2432017, -0.163942, 1.0]], ['2, k, 7', [-0.2369281, -0.2152089, 1.0]], ['2, k, 8', [0.147211, 0.1757348, 1.0]], ['2, k, 9', [0.1964191, -0.009497805, 1.0]], ['2, k, 10', [0.1301988, -0.1565627, 1.0]], ['2, k, 11', [0.1039087, -0.2073047, 1.0]], ['2, k, 12', [-0.1525152, -0.2149276, 1.0]], ['2, k, 13', [-0.367985, -0.3744065, 1.0]], ['2, k, 14', [-0.5292004, -0.6531437, 1.0]], ['2, k, 15', [-0.5946399, -0.6953627, 1.0]], ['2, k, 16', [0.0146911, -0.2257925, 1.0]], ['2, k, 17', [0.1307094, -0.3214418, 1.0]], ['2, k, 18', [0.01509552, -0.6535753, 1.0]], ['2, k, 19', [0.03236371, -0.708476, 1.0]], ['2, k, 20', [-0.02242856, 0.2203409, 1.0]], ['2, k, 21', [-0.2438611, -0.2737404, 1.0]], ['2, k, 22', [-0.276375, -0.2138225, 1.0]], ['2, k, 23', [0.0905076, -0.2570195, 1.0]], ['2, k, 24', [0.06486644, -0.1957177, 1.0]]]
[['2, k, 0', [-0.06660268, -0.2233828, 1.0]], ['2, k, 1', [-0.04079914, 0.03275201, 1.0]], ['2, k, 2', [-0.01544092, 0.2821054, 1.0]], ['2, k, 3', [0.002091672, 0.406772, 1.0]], ['2, k, 4', [-0.1887458, 0.1908934, 1.0]], ['2, k, 5', [-0.2599037, -0.006059451, 1.0]], ['2, k, 6', [-0.2484356, -0.1620174, 1.0]], ['2, k, 7', [-0.2416904, -0.2144242, 1.0]], ['2, k, 8', [0.1473952, 0.1758569, 1.0]], ['2, k, 9', [0.1976978, -0.008645947, 1.0]], ['2, k, 10', [0.1408661, -0.1507167, 1.0]], ['2, k, 11', [0.1048289, -0.2104275, 1.0]], ['2, k, 12', [-0.1497519, -0.2156424, 1.0]], ['2, k, 13', [-0.3667094, -0.3742681, 1.0]], ['2, k, 14', [-0.5276726, -0.6524795, 1.0]], ['2, k, 15', [-0.5930617, -0.6948471, 1.0]], ['2, k, 16', [0.01836855, -0.2255243, 1.0]], ['2, k, 17', [0.1312905, -0.3219545, 1.0]], ['2, k, 18', [0.01540845, -0.6536629, 1.0]], ['2, k, 19', [0.05932678, -0.6989585, 1.0]], ['2, k, 20', [-0.0220052, 0.2204952, 1.0]], ['2, k, 21', [-0.2491418, -0.2731765, 1.0]], ['2, k, 22', [-0.2825147, -0.2199057, 1.0]], ['2, k, 23', [0.08734139, -0.2604132, 1.0]], ['2, k, 24', [0.06557311, -0.1952199, 1.0]]]
[['2, k, 0', [-0.06670626, -0.2234152, 1.0]], ['2, k, 1', [-0.04076333, 0.03275606, 1.0]], ['2, k, 2', [-0.01509468, 0.2822458, 1.0]], ['2, k, 3', [0.002299951, 0.4068004, 1.0]], ['2, k, 4', [-0.1879431, 0.1904062, 1.0]], ['2, k, 5', [-0.2588847, -0.006629684, 1.0]], ['2, k, 6', [-0.2417034, -0.1707485, 1.0]], ['2, k, 7', [-0.2374229, -0.2211472, 1.0]], ['2, k, 8', [0.147672, 0.1755248, 1.0]], ['2, k, 9', [0.1986106, -0.008888501, 1.0]], ['2, k, 10', [0.137742, -0.1523146, 1.0]], ['2, k, 11', [0.1050549, -0.2068808, 1.0]], ['2, k, 12', [-0.1499583, -0.2155899, 1.0]], ['2, k, 13', [-0.3661843, -0.3751955, 1.0]], ['2, k, 14', [-0.526094, -0.6521278, 1.0]], ['2, k, 15', [-0.5929001, -0.6940106, 1.0]], ['2, k, 16', [0.01830711, -0.2256211, 1.0]], ['2, k, 17', [0.1321957, -0.3219548, 1.0]], ['2, k, 18', [0.01680095, -0.6532214, 1.0]], ['2, k, 19', [0.03143311, -0.7070313, 1.0]], ['2, k, 20', [-0.02173376, 0.2205993, 1.0]], ['2, k, 21', [-0.2405536, -0.2821129, 1.0]], ['2, k, 22', [-0.2758815, -0.2243726, 1.0]], ['2, k, 23', [0.08779601, -0.2562746, 1.0]], ['2, k, 24', [0.06842, -0.1949555, 1.0]]]
[['2, k, 0', [-0.06642997, -0.2235681, 1.0]], ['2, k, 1', [-0.04011245, 0.03260083, 1.0]], ['2, k, 2', [-0.01387761, 0.2821947, 1.0]], ['2, k, 3', [0.002553366, 0.4067569, 1.0]], ['2, k, 4', [-0.18754, 0.1901969, 1.0]], ['2, k, 5', [-0.2581948, -0.00696379, 1.0]], ['2, k, 6', [-0.2404722, -0.170816, 1.0]], ['2, k, 7', [-0.2369331, -0.2194925, 1.0]], ['2, k, 8', [0.1486049, 0.1754528, 1.0]], ['2, k, 9', [0.1993545, -0.009099412, 1.0]], ['2, k, 10', [0.141148, -0.1498896, 1.0]], ['2, k, 11', [0.1036252, -0.2108442, 1.0]], ['2, k, 12', [-0.1495414, -0.2157402, 1.0]], ['2, k, 13', [-0.3658063, -0.3759019, 1.0]], ['2, k, 14', [-0.5251888, -0.6518204, 1.0]], ['2, k, 15', [-0.5920074, -0.6934608, 1.0]], ['2, k, 16', [0.01845726, -0.2257646, 1.0]], ['2, k, 17', [0.132974, -0.3218188, 1.0]], ['2, k, 18', [0.01678431, -0.6533834, 1.0]], ['2, k, 19', [0.03153497, -0.7071185, 1.0]], ['2, k, 20', [-0.02060481, 0.2205283, 1.0]], ['2, k, 21', [-0.2421876, -0.2815619, 1.0]], ['2, k, 22', [-0.2770844, -0.2186199, 1.0]], ['2, k, 23', [0.08868563, -0.2620561, 1.0]], ['2, k, 24', [0.067557, -0.1977162, 1.0]]]
[['2, k, 0', [-0.06650639, -0.2236001, 1.0]], ['2, k, 1', [-0.03995176, 0.03252923, 1.0]], ['2, k, 2', [-0.01304883, 0.2820587, 1.0]], ['2, k, 3', [0.002938956, 0.4069161, 1.0]], ['2, k, 4', [-0.1858126, 0.1895492, 1.0]], ['2, k, 5', [-0.2579846, -0.006964916, 1.0]], ['2, k, 6', [-0.247732, -0.1603855, 1.0]], ['2, k, 7', [-0.2402599, -0.2115168, 1.0]], ['2, k, 8', [0.1492212, 0.1752975, 1.0]], ['2, k, 9', [0.2004969, -0.008636059, 1.0]], ['2, k, 10', [0.1390502, -0.150307, 1.0]], ['2, k, 11', [0.1046794, -0.2058001, 1.0]], ['2, k, 12', [-0.1496488, -0.2157161, 1.0]], ['2, k, 13', [-0.3655805, -0.3757313, 1.0]], ['2, k, 14', [-0.5231788, -0.6495718, 1.0]], ['2, k, 15', [-0.5897701, -0.6920116, 1.0]], ['2, k, 16', [0.01838649, -0.2258759, 1.0]], ['2, k, 17', [0.1335869, -0.3217388, 1.0]], ['2, k, 18', [0.01709777, -0.6533987, 1.0]], ['2, k, 19', [0.04142464, -0.7044588, 1.0]], ['2, k, 20', [-0.01994645, 0.2204151, 1.0]], ['2, k, 21', [-0.2471859, -0.2691602, 1.0]], ['2, k, 22', [-0.2836921, -0.2047578, 1.0]], ['2, k, 23', [0.08888426, -0.257464, 1.0]], ['2, k, 24', [0.0652501, -0.1946968, 1.0]]]
[['2, k, 0', [-0.06664966, -0.223395, 1.0]], ['2, k, 1', [-0.0398564, 0.03255619, 1.0]], ['2, k, 2', [-0.01243654, 0.2819325, 1.0]], ['2, k, 3', [0.003773746, 0.4070537, 1.0]], ['2, k, 4', [-0.1854621, 0.1898024, 1.0]], ['2, k, 5', [-0.2581494, -0.006528081, 1.0]], ['2, k, 6', [-0.2480227, -0.159665, 1.0]], ['2, k, 7', [-0.2399701, -0.2090949, 1.0]], ['2, k, 8', [0.1505431, 0.1749813, 1.0]], ['2, k, 9', [0.2009247, -0.00863173, 1.0]], ['2, k, 10', [0.1407151, -0.1472448, 1.0]], ['2, k, 11', [0.1052954, -0.2003588, 1.0]], ['2, k, 12', [-0.1500251, -0.2152976, 1.0]], ['2, k, 13', [-0.3652206, -0.3747459, 1.0]], ['2, k, 14', [-0.5126871, -0.6458451, 1.0]], ['2, k, 15', [-0.5794189, -0.6888032, 1.0]], ['2, k, 16', [0.01836518, -0.2258028, 1.0]], ['2, k, 17', [0.1338632, -0.321452, 1.0]], ['2, k, 18', [0.01715811, -0.6536087, 1.0]], ['2, k, 19', [0.03768403, -0.7042437, 1.0]], ['2, k, 20', [-0.01946838, 0.2203553, 1.0]], ['2, k, 21', [-0.2472055, -0.268005, 1.0]], ['2, k, 22', [-0.2781416, -0.205973, 1.0]], ['2, k, 23', [0.08908466, -0.2493227, 1.0]], ['2, k, 24', [0.07224164, -0.1849311, 1.0]]]
[['2, k, 0', [-0.06666674, -0.2230695, 1.0]], ['2, k, 1', [-0.03927483, 0.03257623, 1.0]], ['2, k, 2', [-0.01055252, 0.281386, 1.0]], ['2, k, 3', [0.005010402, 0.406942, 1.0]], ['2, k, 4', [-0.1847853, 0.1901387, 1.0]], ['2, k, 5', [-0.2587291, -0.005753637, 1.0]], ['2, k, 6', [-0.2486166, -0.1581414, 1.0]], ['2, k, 7', [-0.2405437, -0.2069722, 1.0]], ['2, k, 8', [0.151807, 0.1743983, 1.0]], ['2, k, 9', [0.2017677, -0.00938175, 1.0]], ['2, k, 10', [0.138102, -0.1489757, 1.0]], ['2, k, 11', [0.1039775, -0.2052314, 1.0]], ['2, k, 12', [-0.1501689, -0.2146671, 1.0]], ['2, k, 13', [-0.3640598, -0.370535, 1.0]], ['2, k, 14', [-0.5117928, -0.646175, 1.0]], ['2, k, 15', [-0.563414, -0.6873708, 1.0]], ['2, k, 16', [0.01843109, -0.2256649, 1.0]], ['2, k, 17', [0.133619, -0.3214778, 1.0]], ['2, k, 18', [0.01703365, -0.6536046, 1.0]], ['2, k, 19', [0.03714901, -0.7040283, 1.0]], ['2, k, 20', [-0.01791263, 0.2200026, 1.0]], ['2, k, 21', [-0.2483957, -0.2658154, 1.0]], ['2, k, 22', [-0.2816024, -0.2064543, 1.0]], ['2, k, 23', [0.08508764, -0.2561617, 1.0]], ['2, k, 24', [0.06726228, -0.1906963, 1.0]]]
[['2, k, 0', [-0.0667036, -0.222866, 1.0]], ['2, k, 1', [-0.03900154, 0.0325991, 1.0]], ['2, k, 2', [-0.009808728, 0.2812064, 1.0]], ['2, k, 3', [0.006236553, 0.4073655, 1.0]], ['2, k, 4', [-0.184996, 0.1907395, 1.0]], ['2, k, 5', [-0.2598361, -0.004792723, 1.0]], ['2, k, 6', [-0.2493756, -0.1568726, 1.0]], ['2, k, 7', [-0.2410892, -0.2050673, 1.0]], ['2, k, 8', [0.1526743, 0.1731093, 1.0]], ['2, k, 9', [0.2018313, -0.0109105, 1.0]], ['2, k, 10', [0.14275, -0.1452932, 1.0]], ['2, k, 11', [0.1071132, -0.1954283, 1.0]], ['2, k, 12', [-0.1502674, -0.2142411, 1.0]], ['2, k, 13', [-0.3613875, -0.3587116, 1.0]], ['2, k, 14', [-0.4837563, -0.6413187, 1.0]], ['2, k, 15', [-0.5438019, -0.6821331, 1.0]], ['2, k, 16', [0.01843319, -0.2256099, 1.0]], ['2, k, 17', [0.1335179, -0.3211981, 1.0]], ['2, k, 18', [0.0170841, -0.6535035, 1.0]], ['2, k, 19', [0.03616185, -0.704489, 1.0]], ['2, k, 20', [-0.01726223, 0.2198869, 1.0]], ['2, k, 21', [-0.24904, -0.2665817, 1.0]], ['2, k, 22', [-0.2850547, -0.2050903, 1.0]], ['2, k, 23', [0.09068923, -0.2407147, 1.0]], ['2, k, 24', [0.07298319, -0.1831596, 1.0]]]
[['2, k, 0', [-0.06615172, -0.2231961, 1.0]], ['2, k, 1', [-0.03818325, 0.03233342, 1.0]], ['2, k, 2', [-0.009103078, 0.281143, 1.0]], ['2, k, 3', [0.006998034, 0.4073177, 1.0]], ['2, k, 4', [-0.1849028, 0.1908918, 1.0]], ['2, k, 5', [-0.2634249, -0.003149469, 1.0]], ['2, k, 6', [-0.2414622, -0.154891, 1.0]], ['2, k, 7', [-0.235218, -0.1968235, 1.0]], ['2, k, 8', [0.1531679, 0.1727416, 1.0]], ['2, k, 9', [0.2019193, -0.01098888, 1.0]], ['2, k, 10', [0.1451174, -0.1366268, 1.0]], ['2, k, 11', [0.1055352, -0.1923564, 1.0]], ['2, k, 12', [-0.1491674, -0.2145713, 1.0]], ['2, k, 13', [-0.3550969, -0.3427478, 1.0]], ['2, k, 14', [-0.4594546, -0.6402167, 1.0]], ['2, k, 15', [-0.5183595, -0.681276, 1.0]], ['2, k, 16', [0.01865342, -0.2259514, 1.0]], ['2, k, 17', [0.1327059, -0.3213082, 1.0]], ['2, k, 18', [0.01651956, -0.6538442, 1.0]], ['2, k, 19', [0.03574295, -0.7048527, 1.0]], ['2, k, 20', [-0.01648635, 0.2197736, 1.0]], ['2, k, 21', [-0.2414876, -0.259541, 1.0]], ['2, k, 22', [-0.2734049, -0.1945519, 1.0]], ['2, k, 23', [0.08604132, -0.2377301, 1.0]], ['2, k, 24', [0.07183301, -0.1789321, 1.0]]]
[['2, k, 0', [-0.06617756, -0.2226221, 1.0]], ['2, k, 1', [-0.03777723, 0.0324571, 1.0]], ['2, k, 2', [-0.008044793, 0.2810365, 1.0]], ['2, k, 3', [0.006985532, 0.4075507, 1.0]], ['2, k, 4', [-0.1850362, 0.1914045, 1.0]], ['2, k, 5', [-0.265973, -0.001603422, 1.0]], ['2, k, 6', [-0.2505691, -0.1270397, 1.0]], ['2, k, 7', [-0.2360981, -0.1775976, 1.0]], ['2, k, 8', [0.1533879, 0.1726763, 1.0]], ['2, k, 9', [0.2013428, -0.01113523, 1.0]], ['2, k, 10', [0.1388055, -0.1491257, 1.0]], ['2, k, 11', [0.1012515, -0.1978552, 1.0]], ['2, k, 12', [-0.1493765, -0.2138965, 1.0]], ['2, k, 13', [-0.35061, -0.3323282, 1.0]], ['2, k, 14', [-0.4374866, -0.6445615, 1.0]], ['2, k, 15', [-0.4808269, -0.6837097, 1.0]], ['2, k, 16', [0.01878822, -0.2255116, 1.0]], ['2, k, 17', [0.1305513, -0.3214085, 1.0]], ['2, k, 18', [0.01569511, -0.6541383, 1.0]], ['2, k, 19', [0.03551403, -0.7046599, 1.0]], ['2, k, 20', [-0.01561138, 0.2197443, 1.0]], ['2, k, 21', [-0.2481141, -0.2272977, 1.0]], ['2, k, 22', [-0.2848974, -0.1830464, 1.0]], ['2, k, 23', [0.08035298, -0.2438314, 1.0]], ['2, k, 24', [0.06547187, -0.1872094, 1.0]]]
[['2, k, 0', [-0.06634238, -0.2222576, 1.0]], ['2, k, 1', [-0.03770256, 0.03249186, 1.0]], ['2, k, 2', [-0.007718475, 0.2809491, 1.0]], ['2, k, 3', [0.006416005, 0.4079834, 1.0]], ['2, k, 4', [-0.1862955, 0.1919058, 1.0]], ['2, k, 5', [-0.2694694, -0.0001782038, 1.0]], ['2, k, 6', [-0.2498796, -0.1230825, 1.0]], ['2, k, 7', [-0.2342574, -0.1708542, 1.0]], ['2, k, 8', [0.1525349, 0.1727311, 1.0]], ['2, k, 9', [0.2010975, -0.01134687, 1.0]], ['2, k, 10', [0.1358868, -0.1522095, 1.0]], ['2, k, 11', [0.09695818, -0.1990375, 1.0]], ['2, k, 12', [-0.1497494, -0.2135147, 1.0]], ['2, k, 13', [-0.3402752, -0.3156711, 1.0]], ['2, k, 14', [-0.4041901, -0.6483154, 1.0]], ['2, k, 15', [-0.4482887, -0.6828244, 1.0]], ['2, k, 16', [0.0187644, -0.2252035, 1.0]], ['2, k, 17', [0.1279939, -0.3216564, 1.0]], ['2, k, 18', [0.0133856, -0.6556565, 1.0]], ['2, k, 19', [0.04771711, -0.7059751, 1.0]], ['2, k, 20', [-0.0153564, 0.2197059, 1.0]], ['2, k, 21', [-0.2433327, -0.219457, 1.0]], ['2, k, 22', [-0.282286, -0.1833714, 1.0]], ['2, k, 23', [0.07497826, -0.2437343, 1.0]], ['2, k, 24', [0.06615352, -0.1856728, 1.0]]]
[['2, k, 0', [-0.06558484, -0.2216909, 1.0]], ['2, k, 1', [-0.0373902, 0.03253254, 1.0]], ['2, k, 2', [-0.007604141, 0.2807774, 1.0]], ['2, k, 3', [0.005514603, 0.4086567, 1.0]], ['2, k, 4', [-0.1887169, 0.1926842, 1.0]], ['2, k, 5', [-0.2718037, 0.0005102083, 1.0]], ['2, k, 6', [-0.2457962, -0.1164454, 1.0]], ['2, k, 7', [-0.2281664, -0.1647825, 1.0]], ['2, k, 8', [0.1524383, 0.1725074, 1.0]], ['2, k, 9', [0.1996645, -0.0117696, 1.0]], ['2, k, 10', [0.1354147, -0.1521563, 1.0]], ['2, k, 11', [0.0968654, -0.1991398, 1.0]], ['2, k, 12', [-0.1490049, -0.2131325, 1.0]], ['2, k, 13', [-0.3293953, -0.3084182, 1.0]], ['2, k, 14', [-0.3735506, -0.665107, 1.0]], ['2, k, 15', [-0.4091836, -0.6876086, 1.0]], ['2, k, 16', [0.01951315, -0.2245058, 1.0]], ['2, k, 17', [0.1230464, -0.3229305, 1.0]], ['2, k, 18', [0.01261302, -0.6559577, 1.0]], ['2, k, 19', [0.0378405, -0.7050912, 1.0]], ['2, k, 20', [-0.01520559, 0.2196058, 1.0]], ['2, k, 21', [-0.2427413, -0.2136661, 1.0]], ['2, k, 22', [-0.2629075, -0.1544898, 1.0]], ['2, k, 23', [0.07471225, -0.2448619, 1.0]], ['2, k, 24', [0.06471299, -0.1820606, 1.0]]]
[['2, k, 0', [-0.06447235, -0.2209603, 1.0]], ['2, k, 1', [-0.03723904, 0.0326529, 1.0]], ['2, k, 2', [-0.008047753, 0.2808017, 1.0]], ['2, k, 3', [0.003529378, 0.409305, 1.0]], ['2, k, 4', [-0.1904048, 0.1929221, 1.0]], ['2, k, 5', [-0.2800149, 0.006067066, 1.0]], ['2, k, 6', [-0.2471745, -0.1149793, 1.0]], ['2, k, 7', [-0.2260743, -0.1634764, 1.0]], ['2, k, 8', [0.152002, 0.1724144, 1.0]], ['2, k, 9', [0.1983517, -0.01286359, 1.0]], ['2, k, 10', [0.1347626, -0.1519684, 1.0]], ['2, k, 11', [0.09473915, -0.198739, 1.0]], ['2, k, 12', [-0.1478237, -0.2123998, 1.0]], ['2, k, 13', [-0.3112412, -0.3011104, 1.0]], ['2, k, 14', [-0.3203939, -0.6551374, 1.0]], ['2, k, 15', [-0.3552048, -0.6863027, 1.0]], ['2, k, 16', [0.02052867, -0.2238285, 1.0]], ['2, k, 17', [0.118539, -0.3226807, 1.0]], ['2, k, 18', [0.007442493, -0.6586564, 1.0]], ['2, k, 19', [0.03336376, -0.7040961, 1.0]], ['2, k, 20', [-0.01535629, 0.2196663, 1.0]], ['2, k, 21', [-0.2403829, -0.2143621, 1.0]], ['2, k, 22', [-0.1794645, -0.1826189, 1.0]], ['2, k, 23', [0.07410912, -0.2443802, 1.0]], ['2, k, 24', [0.05901708, -0.1793371, 1.0]]]
