[['2, k, 0', [0.0491049, -0.435843, 1.0]], ['2, k, 1', [0.0511594, -0.144177, 1.0]], ['2, k, 2', [0.0529768, 0.142721, 1.0]], ['2, k, 3', [0.0578019, 0.285855, 1.0]], ['2, k, 4', [-0.0840798, 0.0763291, 1.0]], ['2, k, 5', [-0.167331, 0.196856, 1.0]], ['2, k, 6', [-0.215691, 0.387128, 1.0]], ['2, k, 7', [-0.251008, 0.570262, 1.0]], ['2, k, 8', [0.203236, 0.0819641, 1.0]], ['2, k, 9', [0.167533, -0.0984584, 1.0]], ['2, k, 10', [0.160607, -0.31006, 1.0]], ['2, k, 11', [0.145463, -0.382862, 1.0]], ['2, k, 12', [-0.0166833, -0.432653, 1.0]], ['2, k, 13', [-0.0560087, -0.851674, 1.0]], ['2, k, 14', [-0.0308991, -0.701198, 1.0]], ['2, k, 15', [-0.0343118, -0.805012, 1.0]], ['2, k, 16', [0.113872, -0.430039, 1.0]], ['2, k, 17', [0.141222, -0.849954, 1.0]], ['2, k, 18', [0.165104, -0.775415, 1.0]], ['2, k, 19', [0.170106, -0.874327, 1.0]], ['2, k, 20', [0.0525642, 0.0716463, 1.0]], ['2, k, 21', [-0.26876, 0.614995, 1.0]], ['2, k, 22', [-0.290928, 0.568879, 1.0]], ['2, k, 23', [0.153324, -0.450156, 1.0]], ['2, k, 24', [0.0939887, -0.379144, 1.0]]]
[['2, k, 0', [0.0684255, -0.459261, 1.0]], ['2, k, 1', [0.047216, -0.170634, 1.0]], ['2, k, 2', [0.0231301, 0.11477, 1.0]], ['2, k, 3', [-0.00362602, 0.269294, 1.0]], ['2, k, 4', [-0.120778, 0.0368983, 1.0]], ['2, k, 5', [-0.279186, 0.134085, 1.0]], ['2, k, 6', [-0.433983, 0.324235, 1.0]], ['2, k, 7', [-0.4686, 0.391395, 1.0]], ['2, k, 8', [0.124957, 0.0767069, 1.0]], ['2, k, 9', [0.211927, 0.286355, 1.0]], ['2, k, 10', [0.157235, 0.519761, 1.0]], ['2, k, 11', [0.14574, 0.590255, 1.0]], ['2, k, 12', [0.00184179, -0.459753, 1.0]], ['2, k, 13', [-0.0430124, -0.851466, 1.0]], ['2, k, 14', [-0.0603777, -1.14255, 1.0]], ['2, k, 15', [-0.0472902, -1.2223, 1.0]], ['2, k, 16', [0.127171, -0.450118, 1.0]], ['2, k, 17', [0.155124, -0.798505, 1.0]], ['2, k, 18', [0.160631, -1.09322, 1.0]], ['2, k, 19', [0.13171, -1.14122, 1.0]], ['2, k, 20', [0.0288526, 0.0434846, 1.0]], ['2, k, 21', [-0.495744, 0.432488, 1.0]], ['2, k, 22', [-0.404633, 0.43276, 1.0]], ['2, k, 23', [0.138811, 0.641506, 1.0]], ['2, k, 24', [0.0906476, 0.585134, 1.0]]]
[['2, k, 0', [0.0594785, -0.470181, 1.0]], ['2, k, 1', [0.0453767, -0.171274, 1.0]], ['2, k, 2', [0.0235977, 0.118494, 1.0]], ['2, k, 3', [2.4828e-05, 0.272253, 1.0]], ['2, k, 4', [-0.120813, 0.0412958, 1.0]], ['2, k, 5', [-0.278921, 0.158883, 1.0]], ['2, k, 6', [-0.429373, 0.341649, 1.0]], ['2, k, 7', [-0.455966, 0.408161, 1.0]], ['2, k, 8', [0.126861, 0.0744294, 1.0]], ['2, k, 9', [0.219892, 0.291555, 1.0]], ['2, k, 10', [0.200448, 0.514558, 1.0]], ['2, k, 11', [0.180546, 0.585609, 1.0]], ['2, k, 12', [-0.00477838, -0.467755, 1.0]], ['2, k, 13', [-0.0385525, -0.809882, 1.0]], ['2, k, 14', [-0.068275, -1.12948, 1.0]], ['2, k, 15', [-0.0454202, -1.21028, 1.0]], ['2, k, 16', [0.11981, -0.462886, 1.0]], ['2, k, 17', [0.157195, -0.807066, 1.0]], ['2, k, 18', [0.16039, -1.09359, 1.0]], ['2, k, 19', [0.131903, -1.14128, 1.0]], ['2, k, 20', [0.0286606, 0.0455979, 1.0]], ['2, k, 21', [-0.488248, 0.447465, 1.0]], ['2, k, 22', [-0.394817, 0.445089, 1.0]], ['2, k, 23', [0.16796, 0.634291, 1.0]], ['2, k, 24', [0.121619, 0.598984, 1.0]]]
[['2, k, 0', [0.0573546, -0.469035, 1.0]], ['2, k, 1', [0.0440212, -0.170459, 1.0]], ['2, k, 2', [0.0240036, 0.12013, 1.0]], ['2, k, 3', [0.00592179, 0.273384, 1.0]], ['2, k, 4', [-0.118539, 0.0433273, 1.0]], ['2, k, 5', [-0.274745, 0.171545, 1.0]], ['2, k, 6', [-0.400741, 0.360127, 1.0]], ['2, k, 7', [-0.431947, 0.425022, 1.0]], ['2, k, 8', [0.128725, 0.0714751, 1.0]], ['2, k, 9', [0.229279, 0.286348, 1.0]], ['2, k, 10', [0.219858, 0.514021, 1.0]], ['2, k, 11', [0.211518, 0.580989, 1.0]], ['2, k, 12', [-0.00801903, -0.466384, 1.0]], ['2, k, 13', [-0.0368559, -0.806282, 1.0]], ['2, k, 14', [-0.0657306, -1.12844, 1.0]], ['2, k, 15', [-0.0708719, -1.20477, 1.0]], ['2, k, 16', [0.116728, -0.460268, 1.0]], ['2, k, 17', [0.154423, -0.807607, 1.0]], ['2, k, 18', [0.159744, -1.09548, 1.0]], ['2, k, 19', [0.132661, -1.14299, 1.0]], ['2, k, 20', [0.0286553, 0.0472242, 1.0]], ['2, k, 21', [-0.470753, 0.461447, 1.0]], ['2, k, 22', [-0.376615, 0.468258, 1.0]], ['2, k, 23', [0.195879, 0.630887, 1.0]], ['2, k, 24', [0.138685, 0.579821, 1.0]]]
[['2, k, 0', [0.0527828, -0.466593, 1.0]], ['2, k, 1', [0.041753, -0.169345, 1.0]], ['2, k, 2', [0.0240781, 0.121053, 1.0]], ['2, k, 3', [0.0156037, 0.281542, 1.0]], ['2, k, 4', [-0.117728, 0.0465023, 1.0]], ['2, k, 5', [-0.275449, 0.185031, 1.0]], ['2, k, 6', [-0.377557, 0.370371, 1.0]], ['2, k, 7', [-0.409835, 0.444594, 1.0]], ['2, k, 8', [0.141177, 0.0727151, 1.0]], ['2, k, 9', [0.253386, 0.282052, 1.0]], ['2, k, 10', [0.242202, 0.510107, 1.0]], ['2, k, 11', [0.248671, 0.574706, 1.0]], ['2, k, 12', [-0.0131389, -0.464469, 1.0]], ['2, k, 13', [-0.0383047, -0.802288, 1.0]], ['2, k, 14', [-0.0662961, -1.13328, 1.0]], ['2, k, 15', [-0.0644048, -1.20676, 1.0]], ['2, k, 16', [0.112876, -0.457155, 1.0]], ['2, k, 17', [0.142389, -0.80808, 1.0]], ['2, k, 18', [0.159704, -1.09671, 1.0]], ['2, k, 19', [0.138916, -1.14392, 1.0]], ['2, k, 20', [0.0283388, 0.0482881, 1.0]], ['2, k, 21', [-0.456773, 0.478449, 1.0]], ['2, k, 22', [-0.364069, 0.477427, 1.0]], ['2, k, 23', [0.246939, 0.624929, 1.0]], ['2, k, 24', [0.179494, 0.581793, 1.0]]]
[['2, k, 0', [0.0502499, -0.467024, 1.0]], ['2, k, 1', [0.0392414, -0.168183, 1.0]], ['2, k, 2', [0.022967, 0.125113, 1.0]], ['2, k, 3', [0.0197295, 0.285295, 1.0]], ['2, k, 4', [-0.113218, 0.0566939, 1.0]], ['2, k, 5', [-0.265834, 0.186433, 1.0]], ['2, k, 6', [-0.351058, 0.400029, 1.0]], ['2, k, 7', [-0.364896, 0.460363, 1.0]], ['2, k, 8', [0.148207, 0.0760741, 1.0]], ['2, k, 9', [0.278865, 0.276263, 1.0]], ['2, k, 10', [0.27131, 0.505242, 1.0]], ['2, k, 11', [0.273234, 0.567909, 1.0]], ['2, k, 12', [-0.0151631, -0.464941, 1.0]], ['2, k, 13', [-0.0461363, -0.856922, 1.0]], ['2, k, 14', [-0.0639484, -1.14682, 1.0]], ['2, k, 15', [-0.0633334, -1.21496, 1.0]], ['2, k, 16', [0.111695, -0.457645, 1.0]], ['2, k, 17', [0.141205, -0.808704, 1.0]], ['2, k, 18', [0.156835, -1.09712, 1.0]], ['2, k, 19', [0.140881, -1.14409, 1.0]], ['2, k, 20', [0.026847, 0.0517248, 1.0]], ['2, k, 21', [-0.358832, 0.514549, 1.0]], ['2, k, 22', [-0.294863, 0.490448, 1.0]], ['2, k, 23', [0.264043, 0.616388, 1.0]], ['2, k, 24', [0.193521, 0.571452, 1.0]]]
[['2, k, 0', [0.0460521, -0.468768, 1.0]], ['2, k, 1', [0.0391833, -0.167989, 1.0]], ['2, k, 2', [0.0308092, 0.12967, 1.0]], ['2, k, 3', [0.024317, 0.287557, 1.0]], ['2, k, 4', [-0.112093, 0.0586606, 1.0]], ['2, k, 5', [-0.253895, 0.198648, 1.0]], ['2, k, 6', [-0.338085, 0.400292, 1.0]], ['2, k, 7', [-0.347147, 0.469156, 1.0]], ['2, k, 8', [0.152885, 0.0780085, 1.0]], ['2, k, 9', [0.280733, 0.27666, 1.0]], ['2, k, 10', [0.291114, 0.504723, 1.0]], ['2, k, 11', [0.303192, 0.565132, 1.0]], ['2, k, 12', [-0.0197711, -0.466565, 1.0]], ['2, k, 13', [-0.0376755, -0.843703, 1.0]], ['2, k, 14', [-0.0602214, -1.13275, 1.0]], ['2, k, 15', [-0.0655653, -1.21081, 1.0]], ['2, k, 16', [0.108772, -0.459841, 1.0]], ['2, k, 17', [0.133247, -0.810956, 1.0]], ['2, k, 18', [0.156871, -1.09749, 1.0]], ['2, k, 19', [0.14313, -1.14424, 1.0]], ['2, k, 20', [0.031591, 0.0549164, 1.0]], ['2, k, 21', [-0.361673, 0.518052, 1.0]], ['2, k, 22', [-0.288256, 0.496994, 1.0]], ['2, k, 23', [0.324251, 0.606777, 1.0]], ['2, k, 24', [0.237571, 0.571144, 1.0]]]
[['2, k, 0', [0.0449296, -0.470284, 1.0]], ['2, k, 1', [0.039198, -0.167593, 1.0]], ['2, k, 2', [0.0331222, 0.133713, 1.0]], ['2, k, 3', [0.0292964, 0.289888, 1.0]], ['2, k, 4', [-0.109735, 0.0596038, 1.0]], ['2, k, 5', [-0.251991, 0.206038, 1.0]], ['2, k, 6', [-0.308937, 0.402335, 1.0]], ['2, k, 7', [-0.317865, 0.482191, 1.0]], ['2, k, 8', [0.158094, 0.0794618, 1.0]], ['2, k, 9', [0.297545, 0.270011, 1.0]], ['2, k, 10', [0.321976, 0.494018, 1.0]], ['2, k, 11', [0.331678, 0.548372, 1.0]], ['2, k, 12', [-0.0210385, -0.468142, 1.0]], ['2, k, 13', [-0.0477244, -0.80774, 1.0]], ['2, k, 14', [-0.0602393, -1.12959, 1.0]], ['2, k, 15', [-0.0655443, -1.21014, 1.0]], ['2, k, 16', [0.108172, -0.461556, 1.0]], ['2, k, 17', [0.132783, -0.812638, 1.0]], ['2, k, 18', [0.156444, -1.09703, 1.0]], ['2, k, 19', [0.14503, -1.14369, 1.0]], ['2, k, 20', [0.0335789, 0.0582681, 1.0]], ['2, k, 21', [-0.32108, 0.524323, 1.0]], ['2, k, 22', [-0.258856, 0.505196, 1.0]], ['2, k, 23', [0.338985, 0.587619, 1.0]], ['2, k, 24', [0.27745, 0.561731, 1.0]]]
[['2, k, 0', [0.0434458, -0.47034, 1.0]], ['2, k, 1', [0.038805, -0.166721, 1.0]], ['2, k, 2', [0.0339624, 0.135699, 1.0]], ['2, k, 3', [0.0344796, 0.287828, 1.0]], ['2, k, 4', [-0.1102, 0.0620974, 1.0]], ['2, k, 5', [-0.242184, 0.217813, 1.0]], ['2, k, 6', [-0.287679, 0.415749, 1.0]], ['2, k, 7', [-0.296186, 0.485064, 1.0]], ['2, k, 8', [0.160128, 0.0802508, 1.0]], ['2, k, 9', [0.311452, 0.260352, 1.0]], ['2, k, 10', [0.351794, 0.463653, 1.0]], ['2, k, 11', [0.352016, 0.527662, 1.0]], ['2, k, 12', [-0.0230632, -0.467848, 1.0]], ['2, k, 13', [-0.0477916, -0.807899, 1.0]], ['2, k, 14', [-0.0590438, -1.12793, 1.0]], ['2, k, 15', [-0.118334, -1.1904, 1.0]], ['2, k, 16', [0.10731, -0.462088, 1.0]], ['2, k, 17', [0.125918, -0.813154, 1.0]], ['2, k, 18', [0.155526, -1.09667, 1.0]], ['2, k, 19', [0.145215, -1.1432, 1.0]], ['2, k, 20', [0.0342808, 0.0602192, 1.0]], ['2, k, 21', [-0.300985, 0.529728, 1.0]], ['2, k, 22', [-0.244136, 0.503106, 1.0]], ['2, k, 23', [0.349073, 0.575346, 1.0]], ['2, k, 24', [0.280256, 0.536567, 1.0]]]
[['2, k, 0', [0.0410396, -0.470921, 1.0]], ['2, k, 1', [0.03849, -0.166345, 1.0]], ['2, k, 2', [0.0357234, 0.136838, 1.0]], ['2, k, 3', [0.0357985, 0.287183, 1.0]], ['2, k, 4', [-0.109208, 0.062119, 1.0]], ['2, k, 5', [-0.242722, 0.208831, 1.0]], ['2, k, 6', [-0.273905, 0.413871, 1.0]], ['2, k, 7', [-0.278299, 0.480156, 1.0]], ['2, k, 8', [0.170482, 0.0826278, 1.0]], ['2, k, 9', [0.323787, 0.256113, 1.0]], ['2, k, 10', [0.361184, 0.456521, 1.0]], ['2, k, 11', [0.374758, 0.512026, 1.0]], ['2, k, 12', [-0.0256355, -0.46794, 1.0]], ['2, k, 13', [-0.051536, -0.808139, 1.0]], ['2, k, 14', [-0.0589702, -1.1267, 1.0]], ['2, k, 15', [-0.0678501, -1.19991, 1.0]], ['2, k, 16', [0.105489, -0.46334, 1.0]], ['2, k, 17', [0.125553, -0.813125, 1.0]], ['2, k, 18', [0.153378, -1.10122, 1.0]], ['2, k, 19', [0.148211, -1.14747, 1.0]], ['2, k, 20', [0.0355407, 0.0612953, 1.0]], ['2, k, 21', [-0.287717, 0.52749, 1.0]], ['2, k, 22', [-0.227536, 0.497137, 1.0]], ['2, k, 23', [0.381156, 0.552882, 1.0]], ['2, k, 24', [0.295474, 0.520913, 1.0]]]
[['2, k, 0', [0.0374886, -0.472377, 1.0]], ['2, k, 1', [0.0383453, -0.166288, 1.0]], ['2, k, 2', [0.038113, 0.137501, 1.0]], ['2, k, 3', [0.0382127, 0.285751, 1.0]], ['2, k, 4', [-0.10701, 0.0625561, 1.0]], ['2, k, 5', [-0.244995, 0.204113, 1.0]], ['2, k, 6', [-0.259092, 0.405111, 1.0]], ['2, k, 7', [-0.251528, 0.469869, 1.0]], ['2, k, 8', [0.172821, 0.0828131, 1.0]], ['2, k, 9', [0.338056, 0.246754, 1.0]], ['2, k, 10', [0.379687, 0.439873, 1.0]], ['2, k, 11', [0.392559, 0.495137, 1.0]], ['2, k, 12', [-0.0294958, -0.469143, 1.0]], ['2, k, 13', [-0.0300813, -0.80659, 1.0]], ['2, k, 14', [-0.0602957, -1.10481, 1.0]], ['2, k, 15', [-0.0651841, -1.18505, 1.0]], ['2, k, 16', [0.102852, -0.465064, 1.0]], ['2, k, 17', [0.122718, -0.813149, 1.0]], ['2, k, 18', [0.153918, -1.10181, 1.0]], ['2, k, 19', [0.150337, -1.14788, 1.0]], ['2, k, 20', [0.0371849, 0.0618563, 1.0]], ['2, k, 21', [-0.231971, 0.513243, 1.0]], ['2, k, 22', [-0.198081, 0.496055, 1.0]], ['2, k, 23', [0.39891, 0.534659, 1.0]], ['2, k, 24', [0.304737, 0.500728, 1.0]]]
[['2, k, 0', [0.0361035, -0.472872, 1.0]], ['2, k, 1', [0.0378326, -0.166188, 1.0]], ['2, k, 2', [0.0387293, 0.137794, 1.0]], ['2, k, 3', [0.0411345, 0.284025, 1.0]], ['2, k, 4', [-0.106238, 0.0626561, 1.0]], ['2, k, 5', [-0.242969, 0.200428, 1.0]], ['2, k, 6', [-0.24631, 0.388343, 1.0]], ['2, k, 7', [-0.238751, 0.453197, 1.0]], ['2, k, 8', [0.174371, 0.0827212, 1.0]], ['2, k, 9', [0.348296, 0.21992, 1.0]], ['2, k, 10', [0.394804, 0.414226, 1.0]], ['2, k, 11', [0.408951, 0.466867, 1.0]], ['2, k, 12', [-0.0307959, -0.469295, 1.0]], ['2, k, 13', [-0.0514799, -0.838489, 1.0]], ['2, k, 14', [-0.0587069, -1.12813, 1.0]], ['2, k, 15', [-0.12084, -1.18616, 1.0]], ['2, k, 16', [0.10158, -0.466011, 1.0]], ['2, k, 17', [0.120464, -0.8137, 1.0]], ['2, k, 18', [0.152553, -1.09457, 1.0]], ['2, k, 19', [0.149623, -1.14056, 1.0]], ['2, k, 20', [0.0376617, 0.062189, 1.0]], ['2, k, 21', [-0.239815, 0.502755, 1.0]], ['2, k, 22', [-0.195221, 0.461461, 1.0]], ['2, k, 23', [0.412914, 0.510091, 1.0]], ['2, k, 24', [0.320504, 0.477932, 1.0]]]
[['2, k, 0', [0.0334747, -0.473297, 1.0]], ['2, k, 1', [0.0375545, -0.166364, 1.0]], ['2, k, 2', [0.0399185, 0.136901, 1.0]], ['2, k, 3', [0.0463473, 0.277833, 1.0]], ['2, k, 4', [-0.10536, 0.0619932, 1.0]], ['2, k, 5', [-0.239158, 0.18835, 1.0]], ['2, k, 6', [-0.231228, 0.376664, 1.0]], ['2, k, 7', [-0.224055, 0.438731, 1.0]], ['2, k, 8', [0.175428, 0.0817064, 1.0]], ['2, k, 9', [0.34914, 0.183182, 1.0]], ['2, k, 10', [0.411351, 0.381709, 1.0]], ['2, k, 11', [0.424498, 0.434519, 1.0]], ['2, k, 12', [-0.0333358, -0.469535, 1.0]], ['2, k, 13', [-0.0513271, -0.838225, 1.0]], ['2, k, 14', [-0.0591101, -1.12829, 1.0]], ['2, k, 15', [-0.0946163, -1.20816, 1.0]], ['2, k, 16', [0.0991932, -0.466674, 1.0]], ['2, k, 17', [0.118211, -0.814477, 1.0]], ['2, k, 18', [0.15259, -1.09378, 1.0]], ['2, k, 19', [0.130615, -1.18012, 1.0]], ['2, k, 20', [0.0384515, 0.0615938, 1.0]], ['2, k, 21', [-0.21887, 0.482861, 1.0]], ['2, k, 22', [-0.178243, 0.45452, 1.0]], ['2, k, 23', [0.433286, 0.476776, 1.0]], ['2, k, 24', [0.355622, 0.451576, 1.0]]]
[['2, k, 0', [0.0327206, -0.475333, 1.0]], ['2, k, 1', [0.0369504, -0.166819, 1.0]], ['2, k, 2', [0.0393405, 0.137062, 1.0]], ['2, k, 3', [0.0466739, 0.278056, 1.0]], ['2, k, 4', [-0.103658, 0.061259, 1.0]], ['2, k, 5', [-0.227346, 0.180209, 1.0]], ['2, k, 6', [-0.218099, 0.358719, 1.0]], ['2, k, 7', [-0.210356, 0.41453, 1.0]], ['2, k, 8', [0.175567, 0.0804856, 1.0]], ['2, k, 9', [0.353789, 0.180273, 1.0]], ['2, k, 10', [0.416457, 0.362791, 1.0]], ['2, k, 11', [0.432929, 0.409311, 1.0]], ['2, k, 12', [-0.0343367, -0.471374, 1.0]], ['2, k, 13', [-0.0602547, -0.812153, 1.0]], ['2, k, 14', [-0.0605024, -1.10847, 1.0]], ['2, k, 15', [-0.059372, -1.15415, 1.0]], ['2, k, 16', [0.0987053, -0.469159, 1.0]], ['2, k, 17', [0.118118, -0.81653, 1.0]], ['2, k, 18', [0.153945, -1.09492, 1.0]], ['2, k, 19', [0.131384, -1.18077, 1.0]], ['2, k, 20', [0.0380293, 0.0616176, 1.0]], ['2, k, 21', [-0.211735, 0.455161, 1.0]], ['2, k, 22', [-0.142694, 0.427158, 1.0]], ['2, k, 23', [0.444428, 0.454444, 1.0]], ['2, k, 24', [0.376028, 0.422788, 1.0]]]
[['2, k, 0', [0.0320836, -0.475607, 1.0]], ['2, k, 1', [0.0368142, -0.166783, 1.0]], ['2, k, 2', [0.0400541, 0.13751, 1.0]], ['2, k, 3', [0.0471539, 0.278271, 1.0]], ['2, k, 4', [-0.102396, 0.0602056, 1.0]], ['2, k, 5', [-0.204329, 0.176841, 1.0]], ['2, k, 6', [-0.207321, 0.333479, 1.0]], ['2, k, 7', [-0.199064, 0.384213, 1.0]], ['2, k, 8', [0.178262, 0.0773221, 1.0]], ['2, k, 9', [0.373772, 0.147842, 1.0]], ['2, k, 10', [0.438584, 0.316349, 1.0]], ['2, k, 11', [0.450448, 0.374609, 1.0]], ['2, k, 12', [-0.0349794, -0.471627, 1.0]], ['2, k, 13', [-0.0591188, -0.811763, 1.0]], ['2, k, 14', [-0.0597492, -1.1156, 1.0]], ['2, k, 15', [-0.0542761, -1.16105, 1.0]], ['2, k, 16', [0.0981625, -0.469432, 1.0]], ['2, k, 17', [0.117311, -0.816998, 1.0]], ['2, k, 18', [0.153499, -1.09713, 1.0]], ['2, k, 19', [0.130778, -1.18355, 1.0]], ['2, k, 20', [0.0385852, 0.0619715, 1.0]], ['2, k, 21', [-0.20968, 0.426167, 1.0]], ['2, k, 22', [-0.137565, 0.396534, 1.0]], ['2, k, 23', [0.463987, 0.419154, 1.0]], ['2, k, 24', [0.385001, 0.383999, 1.0]]]
[['2, k, 0', [0.0317133, -0.475532, 1.0]], ['2, k, 1', [0.0371393, -0.166672, 1.0]], ['2, k, 2', [0.0428843, 0.137515, 1.0]], ['2, k, 3', [0.049258, 0.276647, 1.0]], ['2, k, 4', [-0.102202, 0.0606079, 1.0]], ['2, k, 5', [-0.19843, 0.170688, 1.0]], ['2, k, 6', [-0.194611, 0.290301, 1.0]], ['2, k, 7', [-0.191597, 0.348615, 1.0]], ['2, k, 8', [0.180417, 0.0760646, 1.0]], ['2, k, 9', [0.360167, 0.127698, 1.0]], ['2, k, 10', [0.449474, 0.299296, 1.0]], ['2, k, 11', [0.463358, 0.345722, 1.0]], ['2, k, 12', [-0.0352717, -0.471405, 1.0]], ['2, k, 13', [-0.0639278, -0.810653, 1.0]], ['2, k, 14', [-0.057132, -1.11936, 1.0]], ['2, k, 15', [-0.0500151, -1.16467, 1.0]], ['2, k, 16', [0.0976949, -0.469492, 1.0]], ['2, k, 17', [0.11189, -0.823865, 1.0]], ['2, k, 18', [0.155166, -1.10714, 1.0]], ['2, k, 19', [0.16025, -1.15258, 1.0]], ['2, k, 20', [0.0408624, 0.06207, 1.0]], ['2, k, 21', [-0.181927, 0.388479, 1.0]], ['2, k, 22', [-0.147179, 0.371739, 1.0]], ['2, k, 23', [0.493603, 0.378163, 1.0]], ['2, k, 24', [0.409295, 0.356898, 1.0]]]
[['2, k, 0', [0.0313116, -0.476504, 1.0]], ['2, k, 1', [0.0371307, -0.167065, 1.0]], ['2, k, 2', [0.043054, 0.137389, 1.0]], ['2, k, 3', [0.05161, 0.272127, 1.0]], ['2, k, 4', [-0.10186, 0.0603587, 1.0]], ['2, k, 5', [-0.188443, 0.150632, 1.0]], ['2, k, 6', [-0.185397, 0.266598, 1.0]], ['2, k, 7', [-0.183458, 0.313618, 1.0]], ['2, k, 8', [0.182119, 0.074536, 1.0]], ['2, k, 9', [0.37027, 0.119553, 1.0]], ['2, k, 10', [0.450439, 0.263531, 1.0]], ['2, k, 11', [0.466026, 0.307825, 1.0]], ['2, k, 12', [-0.0355982, -0.472562, 1.0]], ['2, k, 13', [-0.0561836, -0.810927, 1.0]], ['2, k, 14', [-0.0576016, -1.12093, 1.0]], ['2, k, 15', [-0.0657602, -1.20306, 1.0]], ['2, k, 16', [0.0972237, -0.47044, 1.0]], ['2, k, 17', [0.119812, -0.817727, 1.0]], ['2, k, 18', [0.153735, -1.09581, 1.0]], ['2, k, 19', [0.159578, -1.14131, 1.0]], ['2, k, 20', [0.0410619, 0.0618857, 1.0]], ['2, k, 21', [-0.194345, 0.349681, 1.0]], ['2, k, 22', [-0.14151, 0.329062, 1.0]], ['2, k, 23', [0.492455, 0.342908, 1.0]], ['2, k, 24', [0.403623, 0.316206, 1.0]]]
[['2, k, 0', [0.0312585, -0.476933, 1.0]], ['2, k, 1', [0.0373404, -0.167635, 1.0]], ['2, k, 2', [0.0434857, 0.136908, 1.0]], ['2, k, 3', [0.0536261, 0.265682, 1.0]], ['2, k, 4', [-0.0992811, 0.0598689, 1.0]], ['2, k, 5', [-0.193259, 0.131591, 1.0]], ['2, k, 6', [-0.171587, 0.240463, 1.0]], ['2, k, 7', [-0.172919, 0.271909, 1.0]], ['2, k, 8', [0.182213, 0.0735167, 1.0]], ['2, k, 9', [0.373446, 0.100212, 1.0]], ['2, k, 10', [0.459611, 0.226701, 1.0]], ['2, k, 11', [0.478458, 0.266581, 1.0]], ['2, k, 12', [-0.035234, -0.473693, 1.0]], ['2, k, 13', [-0.05627, -0.81239, 1.0]], ['2, k, 14', [-0.0579474, -1.12096, 1.0]], ['2, k, 15', [-0.0495328, -1.16619, 1.0]], ['2, k, 16', [0.0970386, -0.4706, 1.0]], ['2, k, 17', [0.11942, -0.81763, 1.0]], ['2, k, 18', [0.153803, -1.096, 1.0]], ['2, k, 19', [0.160188, -1.14147, 1.0]], ['2, k, 20', [0.0415479, 0.0613785, 1.0]], ['2, k, 21', [-0.177115, 0.311188, 1.0]], ['2, k, 22', [-0.128133, 0.28232, 1.0]], ['2, k, 23', [0.508644, 0.301433, 1.0]], ['2, k, 24', [0.416781, 0.276531, 1.0]]]
[['2, k, 0', [0.0306515, -0.475972, 1.0]], ['2, k, 1', [0.037387, -0.167322, 1.0]], ['2, k, 2', [0.044328, 0.136254, 1.0]], ['2, k, 3', [0.0552853, 0.265649, 1.0]], ['2, k, 4', [-0.0893291, 0.0570431, 1.0]], ['2, k, 5', [-0.168041, 0.083712, 1.0]], ['2, k, 6', [-0.169799, 0.213142, 1.0]], ['2, k, 7', [-0.171999, 0.227308, 1.0]], ['2, k, 8', [0.18233, 0.0726367, 1.0]], ['2, k, 9', [0.373147, 0.0880908, 1.0]], ['2, k, 10', [0.46502, 0.200688, 1.0]], ['2, k, 11', [0.483757, 0.229419, 1.0]], ['2, k, 12', [-0.0354519, -0.472248, 1.0]], ['2, k, 13', [-0.0423673, -0.821368, 1.0]], ['2, k, 14', [-0.0576579, -1.12088, 1.0]], ['2, k, 15', [-0.072223, -1.19808, 1.0]], ['2, k, 16', [0.0939259, -0.467258, 1.0]], ['2, k, 17', [0.120015, -0.818811, 1.0]], ['2, k, 18', [0.153272, -1.09745, 1.0]], ['2, k, 19', [0.161079, -1.14284, 1.0]], ['2, k, 20', [0.0422623, 0.0610145, 1.0]], ['2, k, 21', [-0.183147, 0.257598, 1.0]], ['2, k, 22', [-0.126522, 0.251605, 1.0]], ['2, k, 23', [0.520463, 0.256743, 1.0]], ['2, k, 24', [0.424163, 0.239434, 1.0]]]
[['2, k, 0', [0.0303401, -0.475687, 1.0]], ['2, k, 1', [0.0374031, -0.167469, 1.0]], ['2, k, 2', [0.0446374, 0.135619, 1.0]], ['2, k, 3', [0.0517156, 0.267242, 1.0]], ['2, k, 4', [-0.0831852, 0.0560695, 1.0]], ['2, k, 5', [-0.17741, 0.0852542, 1.0]], ['2, k, 6', [-0.167523, 0.148698, 1.0]], ['2, k, 7', [-0.163601, 0.181726, 1.0]], ['2, k, 8', [0.182434, 0.0720797, 1.0]], ['2, k, 9', [0.375461, 0.0679692, 1.0]], ['2, k, 10', [0.476593, 0.149701, 1.0]], ['2, k, 11', [0.492926, 0.188022, 1.0]], ['2, k, 12', [-0.035445, -0.472494, 1.0]], ['2, k, 13', [-0.0506434, -0.809565, 1.0]], ['2, k, 14', [-0.0574662, -1.12054, 1.0]], ['2, k, 15', [-0.071645, -1.19755, 1.0]], ['2, k, 16', [0.093313, -0.466238, 1.0]], ['2, k, 17', [0.119936, -0.818799, 1.0]], ['2, k, 18', [0.154347, -1.09579, 1.0]], ['2, k, 19', [0.163459, -1.14117, 1.0]], ['2, k, 20', [0.0425538, 0.0605083, 1.0]], ['2, k, 21', [-0.178808, 0.212743, 1.0]], ['2, k, 22', [-0.114107, 0.193877, 1.0]], ['2, k, 23', [0.542817, 0.215726, 1.0]], ['2, k, 24', [0.450417, 0.204258, 1.0]]]
