[['2, k, 0', [-0.262217, -0.359249, 1.0]], ['2, k, 1', [-0.264888, -0.0536292, 1.0]], ['2, k, 2', [-0.266019, 0.244642, 1.0]], ['2, k, 3', [-0.304305, 0.380286, 1.0]], ['2, k, 4', [-0.421821, 0.113687, 1.0]], ['2, k, 5', [-0.507718, -0.00343894, 1.0]], ['2, k, 6', [-0.606153, -0.0130498, 1.0]], ['2, k, 7', [-0.59847, -0.0307125, 1.0]], ['2, k, 8', [-0.133189, 0.142052, 1.0]], ['2, k, 9', [-0.0401212, 0.0325534, 1.0]], ['2, k, 10', [-0.0449412, -0.0552508, 1.0]], ['2, k, 11', [-0.0616135, -0.101691, 1.0]], ['2, k, 12', [-0.324285, -0.36054, 1.0]], ['2, k, 13', [-0.393385, -0.642438, 1.0]], ['2, k, 14', [-0.412524, -1.00548, 1.0]], ['2, k, 15', [-0.426514, -1.08496, 1.0]], ['2, k, 16', [-0.192743, -0.347862, 1.0]], ['2, k, 17', [-0.0913613, -0.622301, 1.0]], ['2, k, 18', [-0.0686117, -0.984548, 1.0]], ['2, k, 19', [-0.0856249, -1.03445, 1.0]], ['2, k, 20', [-0.266004, 0.171103, 1.0]], ['2, k, 21', [-0.570212, -0.0408833, 1.0]], ['2, k, 22', [-0.646708, -0.0221491, 1.0]], ['2, k, 23', [-0.078046, -0.115284, 1.0]], ['2, k, 24', [-0.119023, -0.0987558, 1.0]]]
[['2, k, 0', [-0.23573, -0.361599, 1.0]], ['2, k, 1', [-0.246643, -0.0680677, 1.0]], ['2, k, 2', [-0.255559, 0.219556, 1.0]], ['2, k, 3', [-0.263709, 0.356433, 1.0]], ['2, k, 4', [-0.411171, 0.117938, 1.0]], ['2, k, 5', [-0.50658, 0.0314823, 1.0]], ['2, k, 6', [-0.560242, -0.00534966, 1.0]], ['2, k, 7', [-0.595244, -0.0346951, 1.0]], ['2, k, 8', [-0.11683, 0.115873, 1.0]], ['2, k, 9', [-0.0455913, 0.0354484, 1.0]], ['2, k, 10', [-0.064346, -0.0204323, 1.0]], ['2, k, 11', [-0.0254396, -0.0469762, 1.0]], ['2, k, 12', [-0.302364, -0.361384, 1.0]], ['2, k, 13', [-0.389331, -0.689666, 1.0]], ['2, k, 14', [-0.415468, -1.04852, 1.0]], ['2, k, 15', [-0.429803, -1.09874, 1.0]], ['2, k, 16', [-0.1623, -0.351666, 1.0]], ['2, k, 17', [-0.0827048, -0.644066, 1.0]], ['2, k, 18', [-0.0552768, -1.04643, 1.0]], ['2, k, 19', [-0.0640019, -1.09626, 1.0]], ['2, k, 20', [-0.253589, 0.148527, 1.0]], ['2, k, 21', [-0.595772, -0.0361944, 1.0]], ['2, k, 22', [-0.50636, -0.0423292, 1.0]], ['2, k, 23', [-0.0102733, -0.0557781, 1.0]], ['2, k, 24', [-0.0933518, -0.0509827, 1.0]]]
[['2, k, 0', [-0.235864, -0.361568, 1.0]], ['2, k, 1', [-0.246713, -0.0679445, 1.0]], ['2, k, 2', [-0.255468, 0.21976, 1.0]], ['2, k, 3', [-0.263582, 0.356763, 1.0]], ['2, k, 4', [-0.411022, 0.118085, 1.0]], ['2, k, 5', [-0.500079, 0.0279698, 1.0]], ['2, k, 6', [-0.556531, -0.029028, 1.0]], ['2, k, 7', [-0.597229, -0.0386731, 1.0]], ['2, k, 8', [-0.116858, 0.115851, 1.0]], ['2, k, 9', [-0.0452455, 0.0383845, 1.0]], ['2, k, 10', [-0.0222781, -0.0062324, 1.0]], ['2, k, 11', [-0.0180213, -0.0487527, 1.0]], ['2, k, 12', [-0.302411, -0.361378, 1.0]], ['2, k, 13', [-0.390162, -0.697397, 1.0]], ['2, k, 14', [-0.415412, -1.0485, 1.0]], ['2, k, 15', [-0.430124, -1.099, 1.0]], ['2, k, 16', [-0.162591, -0.351592, 1.0]], ['2, k, 17', [-0.0827015, -0.645137, 1.0]], ['2, k, 18', [-0.0553679, -1.04662, 1.0]], ['2, k, 19', [-0.0646149, -1.09659, 1.0]], ['2, k, 20', [-0.253557, 0.148719, 1.0]], ['2, k, 21', [-0.605819, -0.0379427, 1.0]], ['2, k, 22', [-0.516549, -0.0412193, 1.0]], ['2, k, 23', [-0.0108591, -0.0571287, 1.0]], ['2, k, 24', [-0.0803271, -0.0526166, 1.0]]]
[['2, k, 0', [-0.235733, -0.361391, 1.0]], ['2, k, 1', [-0.246639, -0.0676634, 1.0]], ['2, k, 2', [-0.255621, 0.220064, 1.0]], ['2, k, 3', [-0.263542, 0.356979, 1.0]], ['2, k, 4', [-0.411334, 0.117873, 1.0]], ['2, k, 5', [-0.505366, 0.0243959, 1.0]], ['2, k, 6', [-0.579618, -0.024161, 1.0]], ['2, k, 7', [-0.60492, -0.0396642, 1.0]], ['2, k, 8', [-0.117193, 0.116013, 1.0]], ['2, k, 9', [-0.0461746, 0.0376414, 1.0]], ['2, k, 10', [-0.0236306, -0.0210435, 1.0]], ['2, k, 11', [-0.019753, -0.0504851, 1.0]], ['2, k, 12', [-0.302193, -0.361287, 1.0]], ['2, k, 13', [-0.389905, -0.698247, 1.0]], ['2, k, 14', [-0.415386, -1.04891, 1.0]], ['2, k, 15', [-0.43036, -1.09927, 1.0]], ['2, k, 16', [-0.162526, -0.351254, 1.0]], ['2, k, 17', [-0.0829726, -0.646095, 1.0]], ['2, k, 18', [-0.0553958, -1.04757, 1.0]], ['2, k, 19', [-0.0630661, -1.09783, 1.0]], ['2, k, 20', [-0.253638, 0.149035, 1.0]], ['2, k, 21', [-0.608207, -0.0403093, 1.0]], ['2, k, 22', [-0.524768, -0.0437918, 1.0]], ['2, k, 23', [-0.0179087, -0.0587213, 1.0]], ['2, k, 24', [-0.0816052, -0.0542828, 1.0]]]
[['2, k, 0', [-0.235688, -0.361369, 1.0]], ['2, k, 1', [-0.246583, -0.0676248, 1.0]], ['2, k, 2', [-0.255566, 0.220036, 1.0]], ['2, k, 3', [-0.263236, 0.357096, 1.0]], ['2, k, 4', [-0.411075, 0.117157, 1.0]], ['2, k, 5', [-0.504246, 0.030238, 1.0]], ['2, k, 6', [-0.560508, -0.0292598, 1.0]], ['2, k, 7', [-0.597707, -0.0444164, 1.0]], ['2, k, 8', [-0.11759, 0.11539, 1.0]], ['2, k, 9', [-0.0475381, 0.0304232, 1.0]], ['2, k, 10', [-0.0601932, -0.0265656, 1.0]], ['2, k, 11', [-0.0297591, -0.0540081, 1.0]], ['2, k, 12', [-0.302037, -0.361334, 1.0]], ['2, k, 13', [-0.389963, -0.699465, 1.0]], ['2, k, 14', [-0.415522, -1.04898, 1.0]], ['2, k, 15', [-0.430149, -1.09906, 1.0]], ['2, k, 16', [-0.162543, -0.351197, 1.0]], ['2, k, 17', [-0.083526, -0.646115, 1.0]], ['2, k, 18', [-0.0552271, -1.04741, 1.0]], ['2, k, 19', [-0.0632584, -1.09748, 1.0]], ['2, k, 20', [-0.25358, 0.149045, 1.0]], ['2, k, 21', [-0.617471, -0.0432298, 1.0]], ['2, k, 22', [-0.516438, -0.048946, 1.0]], ['2, k, 23', [-0.0244229, -0.0634016, 1.0]], ['2, k, 24', [-0.101895, -0.058315, 1.0]]]
[['2, k, 0', [-0.236134, -0.361622, 1.0]], ['2, k, 1', [-0.246765, -0.0678427, 1.0]], ['2, k, 2', [-0.255452, 0.219531, 1.0]], ['2, k, 3', [-0.263318, 0.356979, 1.0]], ['2, k, 4', [-0.410578, 0.116078, 1.0]], ['2, k, 5', [-0.50436, 0.0290032, 1.0]], ['2, k, 6', [-0.560145, -0.0306842, 1.0]], ['2, k, 7', [-0.596844, -0.0485662, 1.0]], ['2, k, 8', [-0.118051, 0.114689, 1.0]], ['2, k, 9', [-0.0473873, 0.030151, 1.0]], ['2, k, 10', [-0.0603529, -0.0271094, 1.0]], ['2, k, 11', [-0.0278274, -0.0580048, 1.0]], ['2, k, 12', [-0.302191, -0.361526, 1.0]], ['2, k, 13', [-0.390125, -0.698885, 1.0]], ['2, k, 14', [-0.415091, -1.04879, 1.0]], ['2, k, 15', [-0.430149, -1.09907, 1.0]], ['2, k, 16', [-0.163494, -0.351513, 1.0]], ['2, k, 17', [-0.0839018, -0.646509, 1.0]], ['2, k, 18', [-0.0549009, -1.0468, 1.0]], ['2, k, 19', [-0.0634661, -1.09742, 1.0]], ['2, k, 20', [-0.253592, 0.148626, 1.0]], ['2, k, 21', [-0.64353, -0.0493234, 1.0]], ['2, k, 22', [-0.51856, -0.0527664, 1.0]], ['2, k, 23', [-0.0198015, -0.0666381, 1.0]], ['2, k, 24', [-0.0969065, -0.0631775, 1.0]]]
[['2, k, 0', [-0.236835, -0.362332, 1.0]], ['2, k, 1', [-0.247024, -0.0683869, 1.0]], ['2, k, 2', [-0.25531, 0.218886, 1.0]], ['2, k, 3', [-0.263437, 0.356793, 1.0]], ['2, k, 4', [-0.410144, 0.114517, 1.0]], ['2, k, 5', [-0.50505, 0.02636, 1.0]], ['2, k, 6', [-0.567892, -0.0221596, 1.0]], ['2, k, 7', [-0.599091, -0.0531353, 1.0]], ['2, k, 8', [-0.118382, 0.112429, 1.0]], ['2, k, 9', [-0.0477531, 0.028454, 1.0]], ['2, k, 10', [-0.0614135, -0.0301472, 1.0]], ['2, k, 11', [-0.0279857, -0.0640328, 1.0]], ['2, k, 12', [-0.302651, -0.362098, 1.0]], ['2, k, 13', [-0.390097, -0.698426, 1.0]], ['2, k, 14', [-0.41541, -1.04924, 1.0]], ['2, k, 15', [-0.430211, -1.09914, 1.0]], ['2, k, 16', [-0.164459, -0.352369, 1.0]], ['2, k, 17', [-0.084024, -0.647262, 1.0]], ['2, k, 18', [-0.0550039, -1.04736, 1.0]], ['2, k, 19', [-0.0633105, -1.09773, 1.0]], ['2, k, 20', [-0.253573, 0.148004, 1.0]], ['2, k, 21', [-0.632196, -0.0557142, 1.0]], ['2, k, 22', [-0.52331, -0.0579226, 1.0]], ['2, k, 23', [-0.0166261, -0.0726895, 1.0]], ['2, k, 24', [-0.0968674, -0.0680496, 1.0]]]
[['2, k, 0', [-0.236341, -0.36325, 1.0]], ['2, k, 1', [-0.24681, -0.0693321, 1.0]], ['2, k, 2', [-0.255395, 0.217319, 1.0]], ['2, k, 3', [-0.263133, 0.353853, 1.0]], ['2, k, 4', [-0.409619, 0.11133, 1.0]], ['2, k, 5', [-0.505455, 0.0135257, 1.0]], ['2, k, 6', [-0.554504, -0.0351347, 1.0]], ['2, k, 7', [-0.593406, -0.0598823, 1.0]], ['2, k, 8', [-0.118475, 0.1111, 1.0]], ['2, k, 9', [-0.0482816, 0.0269118, 1.0]], ['2, k, 10', [-0.0609872, -0.0328039, 1.0]], ['2, k, 11', [-0.0280747, -0.0696892, 1.0]], ['2, k, 12', [-0.301776, -0.363279, 1.0]], ['2, k, 13', [-0.390455, -0.699635, 1.0]], ['2, k, 14', [-0.415242, -1.0492, 1.0]], ['2, k, 15', [-0.430461, -1.09976, 1.0]], ['2, k, 16', [-0.164257, -0.353063, 1.0]], ['2, k, 17', [-0.0836479, -0.648641, 1.0]], ['2, k, 18', [-0.0552489, -1.04798, 1.0]], ['2, k, 19', [-0.0586162, -1.09766, 1.0]], ['2, k, 20', [-0.253549, 0.146607, 1.0]], ['2, k, 21', [-0.59984, -0.0588334, 1.0]], ['2, k, 22', [-0.529417, -0.0741314, 1.0]], ['2, k, 23', [-0.0231061, -0.0793257, 1.0]], ['2, k, 24', [-0.097465, -0.0732201, 1.0]]]
[['2, k, 0', [-0.237413, -0.365321, 1.0]], ['2, k, 1', [-0.247146, -0.0724132, 1.0]], ['2, k, 2', [-0.254688, 0.212969, 1.0]], ['2, k, 3', [-0.263231, 0.350977, 1.0]], ['2, k, 4', [-0.409139, 0.107747, 1.0]], ['2, k, 5', [-0.50524, 0.0123398, 1.0]], ['2, k, 6', [-0.557523, -0.0477695, 1.0]], ['2, k, 7', [-0.596165, -0.0666451, 1.0]], ['2, k, 8', [-0.118305, 0.107772, 1.0]], ['2, k, 9', [-0.0475152, 0.0208599, 1.0]], ['2, k, 10', [-0.0606553, -0.0380761, 1.0]], ['2, k, 11', [-0.0296143, -0.0773326, 1.0]], ['2, k, 12', [-0.302493, -0.364908, 1.0]], ['2, k, 13', [-0.391586, -0.701368, 1.0]], ['2, k, 14', [-0.415334, -1.04901, 1.0]], ['2, k, 15', [-0.430647, -1.10013, 1.0]], ['2, k, 16', [-0.165731, -0.355586, 1.0]], ['2, k, 17', [-0.0825638, -0.649952, 1.0]], ['2, k, 18', [-0.0553088, -1.04782, 1.0]], ['2, k, 19', [-0.0587673, -1.09821, 1.0]], ['2, k, 20', [-0.25314, 0.142587, 1.0]], ['2, k, 21', [-0.595883, -0.0673482, 1.0]], ['2, k, 22', [-0.515691, -0.0697111, 1.0]], ['2, k, 23', [-0.027458, -0.0875824, 1.0]], ['2, k, 24', [-0.101672, -0.0826969, 1.0]]]
[['2, k, 0', [-0.240911, -0.370267, 1.0]], ['2, k, 1', [-0.248403, -0.0774001, 1.0]], ['2, k, 2', [-0.254142, 0.207545, 1.0]], ['2, k, 3', [-0.263056, 0.344555, 1.0]], ['2, k, 4', [-0.40806, 0.101379, 1.0]], ['2, k, 5', [-0.505863, 0.00852441, 1.0]], ['2, k, 6', [-0.552768, -0.0449911, 1.0]], ['2, k, 7', [-0.592849, -0.075832, 1.0]], ['2, k, 8', [-0.118482, 0.104335, 1.0]], ['2, k, 9', [-0.0482356, 0.0140999, 1.0]], ['2, k, 10', [-0.0640405, -0.0474288, 1.0]], ['2, k, 11', [-0.0333514, -0.0845512, 1.0]], ['2, k, 12', [-0.305107, -0.369218, 1.0]], ['2, k, 13', [-0.39311, -0.706367, 1.0]], ['2, k, 14', [-0.415403, -1.04922, 1.0]], ['2, k, 15', [-0.430689, -1.1004, 1.0]], ['2, k, 16', [-0.170087, -0.36103, 1.0]], ['2, k, 17', [-0.0809319, -0.659202, 1.0]], ['2, k, 18', [-0.0554941, -1.04786, 1.0]], ['2, k, 19', [-0.0564408, -1.09839, 1.0]], ['2, k, 20', [-0.253047, 0.137315, 1.0]], ['2, k, 21', [-0.596865, -0.0758698, 1.0]], ['2, k, 22', [-0.510668, -0.0791445, 1.0]], ['2, k, 23', [-0.0286335, -0.0935513, 1.0]], ['2, k, 24', [-0.109121, -0.0876588, 1.0]]]
[['2, k, 0', [-0.242853, -0.377912, 1.0]], ['2, k, 1', [-0.248971, -0.0856683, 1.0]], ['2, k, 2', [-0.253348, 0.199222, 1.0]], ['2, k, 3', [-0.262221, 0.33489, 1.0]], ['2, k, 4', [-0.408919, 0.0940666, 1.0]], ['2, k, 5', [-0.50871, -0.0108634, 1.0]], ['2, k, 6', [-0.553957, -0.0585385, 1.0]], ['2, k, 7', [-0.594152, -0.0831558, 1.0]], ['2, k, 8', [-0.118797, 0.0958706, 1.0]], ['2, k, 9', [-0.0481228, 0.00441275, 1.0]], ['2, k, 10', [-0.00524222, -0.0606095, 1.0]], ['2, k, 11', [-0.0233113, -0.0938026, 1.0]], ['2, k, 12', [-0.306881, -0.376104, 1.0]], ['2, k, 13', [-0.394098, -0.709385, 1.0]], ['2, k, 14', [-0.414877, -1.05147, 1.0]], ['2, k, 15', [-0.431038, -1.10086, 1.0]], ['2, k, 16', [-0.172096, -0.369195, 1.0]], ['2, k, 17', [-0.0790878, -0.666898, 1.0]], ['2, k, 18', [-0.055292, -1.04813, 1.0]], ['2, k, 19', [-0.0554778, -1.09901, 1.0]], ['2, k, 20', [-0.252574, 0.128977, 1.0]], ['2, k, 21', [-0.596435, -0.0839655, 1.0]], ['2, k, 22', [-0.515782, -0.0883759, 1.0]], ['2, k, 23', [-0.0398232, -0.105377, 1.0]], ['2, k, 24', [-0.0917358, -0.0972446, 1.0]]]
[['2, k, 0', [-0.241694, -0.38644, 1.0]], ['2, k, 1', [-0.248214, -0.0963178, 1.0]], ['2, k, 2', [-0.253154, 0.187124, 1.0]], ['2, k, 3', [-0.261829, 0.322091, 1.0]], ['2, k, 4', [-0.409021, 0.0813252, 1.0]], ['2, k, 5', [-0.511205, -0.0186512, 1.0]], ['2, k, 6', [-0.558777, -0.0772911, 1.0]], ['2, k, 7', [-0.598499, -0.0929784, 1.0]], ['2, k, 8', [-0.119485, 0.0869313, 1.0]], ['2, k, 9', [-0.0486498, -0.0173117, 1.0]], ['2, k, 10', [-0.0612399, -0.0787843, 1.0]], ['2, k, 11', [-0.0495383, -0.103964, 1.0]], ['2, k, 12', [-0.306026, -0.385426, 1.0]], ['2, k, 13', [-0.395835, -0.713816, 1.0]], ['2, k, 14', [-0.415659, -1.05249, 1.0]], ['2, k, 15', [-0.4301, -1.10287, 1.0]], ['2, k, 16', [-0.17067, -0.376766, 1.0]], ['2, k, 17', [-0.078729, -0.673202, 1.0]], ['2, k, 18', [-0.0554897, -1.04772, 1.0]], ['2, k, 19', [-0.055605, -1.09915, 1.0]], ['2, k, 20', [-0.252215, 0.117198, 1.0]], ['2, k, 21', [-0.602489, -0.0925888, 1.0]], ['2, k, 22', [-0.567456, -0.0684067, 1.0]], ['2, k, 23', [-0.0369804, -0.112994, 1.0]], ['2, k, 24', [-0.131409, -0.107468, 1.0]]]
[['2, k, 0', [-0.241262, -0.397518, 1.0]], ['2, k, 1', [-0.247788, -0.107629, 1.0]], ['2, k, 2', [-0.252703, 0.175753, 1.0]], ['2, k, 3', [-0.261818, 0.312269, 1.0]], ['2, k, 4', [-0.409063, 0.0700484, 1.0]], ['2, k, 5', [-0.50935, -0.0298439, 1.0]], ['2, k, 6', [-0.558245, -0.0756502, 1.0]], ['2, k, 7', [-0.597013, -0.102946, 1.0]], ['2, k, 8', [-0.120286, 0.0738344, 1.0]], ['2, k, 9', [-0.0472747, -0.0226728, 1.0]], ['2, k, 10', [-0.0433846, -0.0843425, 1.0]], ['2, k, 11', [-0.0386513, -0.113768, 1.0]], ['2, k, 12', [-0.305424, -0.396688, 1.0]], ['2, k, 13', [-0.395239, -0.717697, 1.0]], ['2, k, 14', [-0.416065, -1.05394, 1.0]], ['2, k, 15', [-0.429764, -1.10468, 1.0]], ['2, k, 16', [-0.170393, -0.387294, 1.0]], ['2, k, 17', [-0.0767851, -0.680898, 1.0]], ['2, k, 18', [-0.0545739, -1.04466, 1.0]], ['2, k, 19', [-0.0585482, -1.08012, 1.0]], ['2, k, 20', [-0.251765, 0.10583, 1.0]], ['2, k, 21', [-0.594723, -0.102624, 1.0]], ['2, k, 22', [-0.521075, -0.10967, 1.0]], ['2, k, 23', [-0.0377686, -0.1237, 1.0]], ['2, k, 24', [-0.119387, -0.117547, 1.0]]]
[['2, k, 0', [-0.241002, -0.406628, 1.0]], ['2, k, 1', [-0.247675, -0.119579, 1.0]], ['2, k, 2', [-0.252763, 0.160923, 1.0]], ['2, k, 3', [-0.261887, 0.297259, 1.0]], ['2, k, 4', [-0.408751, 0.0602622, 1.0]], ['2, k, 5', [-0.505919, -0.0361914, 1.0]], ['2, k, 6', [-0.563233, -0.0907551, 1.0]], ['2, k, 7', [-0.598448, -0.115122, 1.0]], ['2, k, 8', [-0.119661, 0.0618675, 1.0]], ['2, k, 9', [-0.0493132, -0.0309424, 1.0]], ['2, k, 10', [-0.0421894, -0.0913148, 1.0]], ['2, k, 11', [-0.0250522, -0.125168, 1.0]], ['2, k, 12', [-0.305079, -0.40473, 1.0]], ['2, k, 13', [-0.394813, -0.724506, 1.0]], ['2, k, 14', [-0.416365, -1.05541, 1.0]], ['2, k, 15', [-0.429675, -1.10708, 1.0]], ['2, k, 16', [-0.170233, -0.397329, 1.0]], ['2, k, 17', [-0.0764017, -0.690776, 1.0]], ['2, k, 18', [-0.055625, -1.04374, 1.0]], ['2, k, 19', [-0.0556086, -1.09638, 1.0]], ['2, k, 20', [-0.251775, 0.091719, 1.0]], ['2, k, 21', [-0.604337, -0.110661, 1.0]], ['2, k, 22', [-0.521335, -0.11875, 1.0]], ['2, k, 23', [-0.0251678, -0.135296, 1.0]], ['2, k, 24', [-0.0926058, -0.130308, 1.0]]]
[['2, k, 0', [-0.240607, -0.417933, 1.0]], ['2, k, 1', [-0.24798, -0.133082, 1.0]], ['2, k, 2', [-0.253825, 0.145467, 1.0]], ['2, k, 3', [-0.26267, 0.282361, 1.0]], ['2, k, 4', [-0.408545, 0.0470347, 1.0]], ['2, k, 5', [-0.503891, -0.0424543, 1.0]], ['2, k, 6', [-0.555041, -0.109984, 1.0]], ['2, k, 7', [-0.600257, -0.127632, 1.0]], ['2, k, 8', [-0.120077, 0.0494418, 1.0]], ['2, k, 9', [-0.0546334, -0.0623231, 1.0]], ['2, k, 10', [-0.0124607, -0.099915, 1.0]], ['2, k, 11', [-0.0220279, -0.137833, 1.0]], ['2, k, 12', [-0.304998, -0.416747, 1.0]], ['2, k, 13', [-0.395166, -0.725623, 1.0]], ['2, k, 14', [-0.417762, -1.05637, 1.0]], ['2, k, 15', [-0.429723, -1.10842, 1.0]], ['2, k, 16', [-0.169554, -0.407576, 1.0]], ['2, k, 17', [-0.0765318, -0.697644, 1.0]], ['2, k, 18', [-0.0569485, -1.0429, 1.0]], ['2, k, 19', [-0.0551118, -1.09558, 1.0]], ['2, k, 20', [-0.252642, 0.0767159, 1.0]], ['2, k, 21', [-0.60267, -0.127322, 1.0]], ['2, k, 22', [-0.523657, -0.129739, 1.0]], ['2, k, 23', [-0.0372846, -0.147984, 1.0]], ['2, k, 24', [-0.089709, -0.141949, 1.0]]]
[['2, k, 0', [-0.240031, -0.430727, 1.0]], ['2, k, 1', [-0.24842, -0.147351, 1.0]], ['2, k, 2', [-0.255273, 0.129997, 1.0]], ['2, k, 3', [-0.262997, 0.271187, 1.0]], ['2, k, 4', [-0.408828, 0.0333, 1.0]], ['2, k, 5', [-0.500799, -0.0546022, 1.0]], ['2, k, 6', [-0.554073, -0.108596, 1.0]], ['2, k, 7', [-0.600684, -0.140218, 1.0]], ['2, k, 8', [-0.121129, 0.0362812, 1.0]], ['2, k, 9', [-0.0546435, -0.0623226, 1.0]], ['2, k, 10', [-0.0388632, -0.108873, 1.0]], ['2, k, 11', [-0.0267793, -0.150337, 1.0]], ['2, k, 12', [-0.30446, -0.42954, 1.0]], ['2, k, 13', [-0.395446, -0.728307, 1.0]], ['2, k, 14', [-0.418006, -1.05678, 1.0]], ['2, k, 15', [-0.429595, -1.10891, 1.0]], ['2, k, 16', [-0.168954, -0.41999, 1.0]], ['2, k, 17', [-0.0760105, -0.70521, 1.0]], ['2, k, 18', [-0.0567524, -1.04072, 1.0]], ['2, k, 19', [-0.0532372, -1.09742, 1.0]], ['2, k, 20', [-0.25384, 0.0615151, 1.0]], ['2, k, 21', [-0.603404, -0.138711, 1.0]], ['2, k, 22', [-0.526198, -0.143045, 1.0]], ['2, k, 23', [-0.0290074, -0.158926, 1.0]], ['2, k, 24', [-0.0985661, -0.156513, 1.0]]]
[['2, k, 0', [-0.241121, -0.442941, 1.0]], ['2, k, 1', [-0.248863, -0.160542, 1.0]], ['2, k, 2', [-0.254965, 0.115933, 1.0]], ['2, k, 3', [-0.263346, 0.251514, 1.0]], ['2, k, 4', [-0.407691, 0.0165292, 1.0]], ['2, k, 5', [-0.499886, -0.0682328, 1.0]], ['2, k, 6', [-0.554673, -0.114328, 1.0]], ['2, k, 7', [-0.596945, -0.15239, 1.0]], ['2, k, 8', [-0.120813, 0.0168731, 1.0]], ['2, k, 9', [-0.0507046, -0.0638077, 1.0]], ['2, k, 10', [-0.0430791, -0.114162, 1.0]], ['2, k, 11', [-0.0297367, -0.162951, 1.0]], ['2, k, 12', [-0.305449, -0.441193, 1.0]], ['2, k, 13', [-0.394199, -0.731288, 1.0]], ['2, k, 14', [-0.417197, -1.05957, 1.0]], ['2, k, 15', [-0.429641, -1.10964, 1.0]], ['2, k, 16', [-0.170121, -0.43246, 1.0]], ['2, k, 17', [-0.0750157, -0.715935, 1.0]], ['2, k, 18', [-0.0577777, -1.03949, 1.0]], ['2, k, 19', [-0.053007, -1.09904, 1.0]], ['2, k, 20', [-0.253729, 0.0476547, 1.0]], ['2, k, 21', [-0.58509, -0.153377, 1.0]], ['2, k, 22', [-0.517513, -0.154052, 1.0]], ['2, k, 23', [-0.035953, -0.172289, 1.0]], ['2, k, 24', [-0.109615, -0.166888, 1.0]]]
[['2, k, 0', [-0.240654, -0.456946, 1.0]], ['2, k, 1', [-0.248619, -0.175985, 1.0]], ['2, k, 2', [-0.254943, 0.0993482, 1.0]], ['2, k, 3', [-0.26335, 0.232599, 1.0]], ['2, k, 4', [-0.406731, -0.00175569, 1.0]], ['2, k, 5', [-0.508484, -0.0906141, 1.0]], ['2, k, 6', [-0.559609, -0.144082, 1.0]], ['2, k, 7', [-0.594438, -0.166892, 1.0]], ['2, k, 8', [-0.121631, 0.00281343, 1.0]], ['2, k, 9', [-0.047823, -0.0745357, 1.0]], ['2, k, 10', [-0.0438079, -0.124029, 1.0]], ['2, k, 11', [-0.030503, -0.175726, 1.0]], ['2, k, 12', [-0.304852, -0.454722, 1.0]], ['2, k, 13', [-0.395438, -0.736878, 1.0]], ['2, k, 14', [-0.417922, -1.06005, 1.0]], ['2, k, 15', [-0.429722, -1.11002, 1.0]], ['2, k, 16', [-0.16981, -0.446625, 1.0]], ['2, k, 17', [-0.0724539, -0.729312, 1.0]], ['2, k, 18', [-0.0582169, -1.03914, 1.0]], ['2, k, 19', [-0.0530956, -1.09965, 1.0]], ['2, k, 20', [-0.253651, 0.0313181, 1.0]], ['2, k, 21', [-0.589686, -0.163981, 1.0]], ['2, k, 22', [-0.517682, -0.168354, 1.0]], ['2, k, 23', [-0.0379654, -0.187086, 1.0]], ['2, k, 24', [-0.109844, -0.182061, 1.0]]]
[['2, k, 0', [-0.239292, -0.469384, 1.0]], ['2, k, 1', [-0.247555, -0.188938, 1.0]], ['2, k, 2', [-0.254161, 0.0859806, 1.0]], ['2, k, 3', [-0.263803, 0.219292, 1.0]], ['2, k, 4', [-0.407033, -0.0144547, 1.0]], ['2, k, 5', [-0.512078, -0.1157, 1.0]], ['2, k, 6', [-0.565837, -0.154763, 1.0]], ['2, k, 7', [-0.597669, -0.178916, 1.0]], ['2, k, 8', [-0.122428, -0.0148229, 1.0]], ['2, k, 9', [-0.0434826, -0.0835076, 1.0]], ['2, k, 10', [-0.0343408, -0.135501, 1.0]], ['2, k, 11', [-0.0205849, -0.189441, 1.0]], ['2, k, 12', [-0.303689, -0.466971, 1.0]], ['2, k, 13', [-0.398727, -0.747459, 1.0]], ['2, k, 14', [-0.418793, -1.06217, 1.0]], ['2, k, 15', [-0.429683, -1.11089, 1.0]], ['2, k, 16', [-0.168298, -0.458881, 1.0]], ['2, k, 17', [-0.0689652, -0.740511, 1.0]], ['2, k, 18', [-0.0584655, -1.0386, 1.0]], ['2, k, 19', [-0.0532891, -1.10036, 1.0]], ['2, k, 20', [-0.252799, 0.018039, 1.0]], ['2, k, 21', [-0.586539, -0.178672, 1.0]], ['2, k, 22', [-0.522846, -0.181564, 1.0]], ['2, k, 23', [-0.0340634, -0.199908, 1.0]], ['2, k, 24', [-0.0875835, -0.191832, 1.0]]]
