[['2, k, 0', [0.1611128, 0.003003654, 1.0]], ['2, k, 1', [0.1650451, 0.3158883, 1.0]], ['2, k, 2', [0.167666, 0.6178478, 1.0]], ['2, k, 3', [0.1599665, 0.7584759, 1.0]], ['2, k, 4', [-0.009701243, 0.4987111, 1.0]], ['2, k, 5', [0.03106229, 0.3031462, 1.0]], ['2, k, 6', [0.1041843, 0.1362801, 1.0]], ['2, k, 7', [0.1489175, 0.07214508, 1.0]], ['2, k, 8', [0.3355461, 0.5000734, 1.0]], ['2, k, 9', [0.2847895, 0.2860969, 1.0]], ['2, k, 10', [0.199938, 0.1263543, 1.0]], ['2, k, 11', [0.1587025, 0.07328062, 1.0]], ['2, k, 12', [0.08077548, 0.004075575, 1.0]], ['2, k, 13', [0.07668834, -0.320171, 1.0]], ['2, k, 14', [0.09891377, -0.6445639, 1.0]], ['2, k, 15', [0.0608782, -0.7234255, 1.0]], ['2, k, 16', [0.2364458, 0.001900863, 1.0]], ['2, k, 17', [0.2442945, -0.3471199, 1.0]], ['2, k, 18', [0.2376335, -0.6556161, 1.0]], ['2, k, 19', [0.2249468, -0.7226343, 1.0]], ['2, k, 20', [0.1672142, 0.5439114, 1.0]], ['2, k, 21', [0.1654494, 0.03763223, 1.0]], ['2, k, 22', [0.1832541, 0.1079189, 1.0]], ['2, k, 23', [0.1436654, 0.04038526, 1.0]], ['2, k, 24', [0.1431752, 0.01592703, 1.0]]]
[['2, k, 0', [0.1664286, 0.1495541, 1.0]], ['2, k, 1', [0.1684511, 0.3979999, 1.0]], ['2, k, 2', [0.1695482, 0.6358697, 1.0]], ['2, k, 3', [0.1866436, 0.7450906, 1.0]], ['2, k, 4', [0.01571777, 0.6347364, 1.0]], ['2, k, 5', [-0.0005921384, 0.847302, 1.0]], ['2, k, 6', [0.102787, 1.034536, 1.0]], ['2, k, 7', [0.1547205, 1.088504, 1.0]], ['2, k, 8', [0.3163036, 0.6518251, 1.0]], ['2, k, 9', [0.3289169, 0.8488867, 1.0]], ['2, k, 10', [0.2179616, 1.03092, 1.0]], ['2, k, 11', [0.1720862, 1.087525, 1.0]], ['2, k, 12', [0.0829354, 0.1468178, 1.0]], ['2, k, 13', [0.07362009, -0.2385028, 1.0]], ['2, k, 14', [0.09846306, -0.5966382, 1.0]], ['2, k, 15', [0.09854811, -0.6479438, 1.0]], ['2, k, 16', [0.2446759, 0.1477508, 1.0]], ['2, k, 17', [0.2426773, -0.2367143, 1.0]], ['2, k, 18', [0.2307807, -0.657156, 1.0]], ['2, k, 19', [0.2239625, -0.7257508, 1.0]], ['2, k, 20', [0.1694263, 0.5779301, 1.0]], ['2, k, 21', [0.1932645, 1.15013, 1.0]], ['2, k, 22', [0.1458308, 1.073892, 1.0]], ['2, k, 23', [0.1513938, 1.141169, 1.0]], ['2, k, 24', [0.1519183, 1.066554, 1.0]]]
[['2, k, 0', [0.1664602, 0.1496552, 1.0]], ['2, k, 1', [0.1687313, 0.3975998, 1.0]], ['2, k, 2', [0.1702059, 0.6348972, 1.0]], ['2, k, 3', [0.1873163, 0.7440933, 1.0]], ['2, k, 4', [0.01591169, 0.6337588, 1.0]], ['2, k, 5', [0.003284766, 0.8425375, 1.0]], ['2, k, 6', [0.1035241, 1.027298, 1.0]], ['2, k, 7', [0.1542694, 1.082698, 1.0]], ['2, k, 8', [0.3161756, 0.6521479, 1.0]], ['2, k, 9', [0.2982581, 0.8880803, 1.0]], ['2, k, 10', [0.1866945, 1.069507, 1.0]], ['2, k, 11', [0.1633808, 1.094826, 1.0]], ['2, k, 12', [0.08293392, 0.1468479, 1.0]], ['2, k, 13', [0.07364942, -0.2384948, 1.0]], ['2, k, 14', [0.09840478, -0.5967135, 1.0]], ['2, k, 15', [0.09826598, -0.6480136, 1.0]], ['2, k, 16', [0.2447469, 0.1479163, 1.0]], ['2, k, 17', [0.2423446, -0.2366426, 1.0]], ['2, k, 18', [0.2314959, -0.6574872, 1.0]], ['2, k, 19', [0.2216531, -0.7259536, 1.0]], ['2, k, 20', [0.1699837, 0.577086, 1.0]], ['2, k, 21', [0.1903364, 1.1286, 1.0]], ['2, k, 22', [0.1625823, 1.060104, 1.0]], ['2, k, 23', [0.1401217, 1.132173, 1.0]], ['2, k, 24', [0.1311162, 1.054857, 1.0]]]
[['2, k, 0', [0.1678151, 0.1415202, 1.0]], ['2, k, 1', [0.1699302, 0.3923225, 1.0]], ['2, k, 2', [0.1710887, 0.6324575, 1.0]], ['2, k, 3', [0.1882179, 0.7415891, 1.0]], ['2, k, 4', [0.01164146, 0.5966002, 1.0]], ['2, k, 5', [0.006080416, 0.809048, 1.0]], ['2, k, 6', [0.1022746, 0.9889936, 1.0]], ['2, k, 7', [0.1557768, 1.048046, 1.0]], ['2, k, 8', [0.3199271, 0.6084091, 1.0]], ['2, k, 9', [0.3179308, 0.8020188, 1.0]], ['2, k, 10', [0.2175345, 0.9832397, 1.0]], ['2, k, 11', [0.175034, 1.041233, 1.0]], ['2, k, 12', [0.08327018, 0.1394268, 1.0]], ['2, k, 13', [0.07392459, -0.2457021, 1.0]], ['2, k, 14', [0.09918889, -0.6040593, 1.0]], ['2, k, 15', [0.07157956, -0.7108178, 1.0]], ['2, k, 16', [0.2472082, 0.1390832, 1.0]], ['2, k, 17', [0.2428363, -0.2453572, 1.0]], ['2, k, 18', [0.2316388, -0.6575916, 1.0]], ['2, k, 19', [0.2220906, -0.7259868, 1.0]], ['2, k, 20', [0.1709608, 0.5739666, 1.0]], ['2, k, 21', [0.1781477, 1.094697, 1.0]], ['2, k, 22', [0.1902525, 1.017657, 1.0]], ['2, k, 23', [0.1544697, 1.095649, 1.0]], ['2, k, 24', [0.1280249, 1.013289, 1.0]]]
[['2, k, 0', [0.1669664, 0.1387186, 1.0]], ['2, k, 1', [0.1685615, 0.3901832, 1.0]], ['2, k, 2', [0.1693235, 0.6312389, 1.0]], ['2, k, 3', [0.1864101, 0.7403358, 1.0]], ['2, k, 4', [0.01208894, 0.5953521, 1.0]], ['2, k, 5', [0.03209849, 0.8043541, 1.0]], ['2, k, 6', [0.1253275, 0.9786049, 1.0]], ['2, k, 7', [0.1619339, 1.008539, 1.0]], ['2, k, 8', [0.3192268, 0.6078129, 1.0]], ['2, k, 9', [0.3114465, 0.785232, 1.0]], ['2, k, 10', [0.2136924, 0.9564338, 1.0]], ['2, k, 11', [0.1725832, 1.005057, 1.0]], ['2, k, 12', [0.08163832, 0.1359776, 1.0]], ['2, k, 13', [0.07373045, -0.2492872, 1.0]], ['2, k, 14', [0.09899801, -0.6076036, 1.0]], ['2, k, 15', [0.0689677, -0.7103298, 1.0]], ['2, k, 16', [0.2469904, 0.136886, 1.0]], ['2, k, 17', [0.2428161, -0.2477517, 1.0]], ['2, k, 18', [0.2320664, -0.6579803, 1.0]], ['2, k, 19', [0.2230949, -0.7261814, 1.0]], ['2, k, 20', [0.169289, 0.5724877, 1.0]], ['2, k, 21', [0.1827622, 1.055324, 1.0]], ['2, k, 22', [0.1960777, 0.9722403, 1.0]], ['2, k, 23', [0.1569987, 1.053142, 1.0]], ['2, k, 24', [0.1297498, 0.975464, 1.0]]]
[['2, k, 0', [0.1667092, 0.1358898, 1.0]], ['2, k, 1', [0.1677472, 0.3900824, 1.0]], ['2, k, 2', [0.1664853, 0.6346588, 1.0]], ['2, k, 3', [0.1834999, 0.7438114, 1.0]], ['2, k, 4', [0.01204462, 0.5954498, 1.0]], ['2, k, 5', [0.03020023, 0.7816603, 1.0]], ['2, k, 6', [0.124278, 0.9547203, 1.0]], ['2, k, 7', [0.164679, 0.982325, 1.0]], ['2, k, 8', [0.3183507, 0.6047227, 1.0]], ['2, k, 9', [0.3112169, 0.7677336, 1.0]], ['2, k, 10', [0.2124827, 0.9329106, 1.0]], ['2, k, 11', [0.1718076, 0.9802732, 1.0]], ['2, k, 12', [0.08088011, 0.1327924, 1.0]], ['2, k, 13', [0.07390279, -0.2525449, 1.0]], ['2, k, 14', [0.0985495, -0.611068, 1.0]], ['2, k, 15', [0.05143813, -0.7093115, 1.0]], ['2, k, 16', [0.2471828, 0.1345221, 1.0]], ['2, k, 17', [0.2430065, -0.2501463, 1.0]], ['2, k, 18', [0.2329608, -0.657001, 1.0]], ['2, k, 19', [0.2239615, -0.7249295, 1.0]], ['2, k, 20', [0.1671857, 0.5745481, 1.0]], ['2, k, 21', [0.1882358, 1.027561, 1.0]], ['2, k, 22', [0.1973695, 0.9459928, 1.0]], ['2, k, 23', [0.1551467, 1.024213, 1.0]], ['2, k, 24', [0.1317451, 0.9468355, 1.0]]]
[['2, k, 0', [0.1643513, 0.1317028, 1.0]], ['2, k, 1', [0.1667169, 0.3895703, 1.0]], ['2, k, 2', [0.1661743, 0.6361834, 1.0]], ['2, k, 3', [0.1831782, 0.745357, 1.0]], ['2, k, 4', [0.0121246, 0.5953656, 1.0]], ['2, k, 5', [0.02903244, 0.7609361, 1.0]], ['2, k, 6', [0.1302717, 0.925884, 1.0]], ['2, k, 7', [0.1682738, 0.9523595, 1.0]], ['2, k, 8', [0.3167171, 0.6026041, 1.0]], ['2, k, 9', [0.3102277, 0.739747, 1.0]], ['2, k, 10', [0.2169809, 0.8931021, 1.0]], ['2, k, 11', [0.1768804, 0.9451758, 1.0]], ['2, k, 12', [0.07859343, 0.1295279, 1.0]], ['2, k, 13', [0.07412956, -0.2559762, 1.0]], ['2, k, 14', [0.0989223, -0.614664, 1.0]], ['2, k, 15', [0.05196237, -0.7093824, 1.0]], ['2, k, 16', [0.2449224, 0.1295328, 1.0]], ['2, k, 17', [0.2426833, -0.2555168, 1.0]], ['2, k, 18', [0.2323043, -0.6571449, 1.0]], ['2, k, 19', [0.2247123, -0.7259677, 1.0]], ['2, k, 20', [0.1666937, 0.5755611, 1.0]], ['2, k, 21', [0.1881121, 0.9905164, 1.0]], ['2, k, 22', [0.1924396, 0.9160647, 1.0]], ['2, k, 23', [0.1615092, 0.9906957, 1.0]], ['2, k, 24', [0.1362772, 0.9119271, 1.0]]]
[['2, k, 0', [0.1602791, 0.1253006, 1.0]], ['2, k, 1', [0.1645649, 0.3858005, 1.0]], ['2, k, 2', [0.1661218, 0.635093, 1.0]], ['2, k, 3', [0.1831178, 0.7442123, 1.0]], ['2, k, 4', [0.01285964, 0.5919137, 1.0]], ['2, k, 5', [0.03255431, 0.7090572, 1.0]], ['2, k, 6', [0.143189, 0.8899254, 1.0]], ['2, k, 7', [0.1684448, 0.8733943, 1.0]], ['2, k, 8', [0.3185048, 0.5533026, 1.0]], ['2, k, 9', [0.3094914, 0.6765627, 1.0]], ['2, k, 10', [0.1947714, 0.8695152, 1.0]], ['2, k, 11', [0.1762953, 0.8685949, 1.0]], ['2, k, 12', [0.07424186, 0.1246055, 1.0]], ['2, k, 13', [0.07442118, -0.2614212, 1.0]], ['2, k, 14', [0.09847191, -0.6202072, 1.0]], ['2, k, 15', [0.02928162, -0.7109375, 1.0]], ['2, k, 16', [0.2413421, 0.1218029, 1.0]], ['2, k, 17', [0.2424172, -0.263553, 1.0]], ['2, k, 18', [0.2323031, -0.6573689, 1.0]], ['2, k, 19', [0.2237089, -0.72582, 1.0]], ['2, k, 20', [0.1661401, 0.5740221, 1.0]], ['2, k, 21', [0.2011859, 0.9064509, 1.0]], ['2, k, 22', [0.1945839, 0.8401815, 1.0]], ['2, k, 23', [0.1632766, 0.9130984, 1.0]], ['2, k, 24', [0.1351954, 0.8372035, 1.0]]]
[['2, k, 0', [0.1573137, 0.1226985, 1.0]], ['2, k, 1', [0.1636769, 0.3840321, 1.0]], ['2, k, 2', [0.1668862, 0.6342257, 1.0]], ['2, k, 3', [0.1838976, 0.7433145, 1.0]], ['2, k, 4', [0.01307524, 0.5912933, 1.0]], ['2, k, 5', [0.02908126, 0.66692, 1.0]], ['2, k, 6', [0.14785, 0.7959445, 1.0]], ['2, k, 7', [0.1699158, 0.8203668, 1.0]], ['2, k, 8', [0.3186146, 0.5532183, 1.0]], ['2, k, 9', [0.3162028, 0.6509706, 1.0]], ['2, k, 10', [0.230904, 0.7639125, 1.0]], ['2, k, 11', [0.1812807, 0.8191118, 1.0]], ['2, k, 12', [0.07137057, 0.1232975, 1.0]], ['2, k, 13', [0.07485228, -0.2634763, 1.0]], ['2, k, 14', [0.09853193, -0.6223931, 1.0]], ['2, k, 15', [0.06992924, -0.7084816, 1.0]], ['2, k, 16', [0.238042, 0.117808, 1.0]], ['2, k, 17', [0.2419064, -0.2674896, 1.0]], ['2, k, 18', [0.2330717, -0.6571054, 1.0]], ['2, k, 19', [0.2256639, -0.725417, 1.0]], ['2, k, 20', [0.1665002, 0.573023, 1.0]], ['2, k, 21', [0.1939906, 0.8617057, 1.0]], ['2, k, 22', [0.2033128, 0.7853717, 1.0]], ['2, k, 23', [0.1700454, 0.8619815, 1.0]], ['2, k, 24', [0.1415595, 0.7938635, 1.0]]]
[['2, k, 0', [0.1573591, 0.1081635, 1.0]], ['2, k, 1', [0.1642361, 0.3844294, 1.0]], ['2, k, 2', [0.1744315, 0.6577833, 1.0]], ['2, k, 3', [0.1916065, 0.7673709, 1.0]], ['2, k, 4', [0.01741453, 0.5875328, 1.0]], ['2, k, 5', [0.03161868, 0.6516935, 1.0]], ['2, k, 6', [0.1406249, 0.7387108, 1.0]], ['2, k, 7', [0.1710229, 0.7713446, 1.0]], ['2, k, 8', [0.3203977, 0.559806, 1.0]], ['2, k, 9', [0.3379402, 0.6047169, 1.0]], ['2, k, 10', [0.2216814, 0.7346205, 1.0]], ['2, k, 11', [0.1804926, 0.7705101, 1.0]], ['2, k, 12', [0.07093625, 0.1130198, 1.0]], ['2, k, 13', [0.07641125, -0.2736881, 1.0]], ['2, k, 14', [0.09877126, -0.6331431, 1.0]], ['2, k, 15', [0.06660733, -0.7166704, 1.0]], ['2, k, 16', [0.2388824, 0.099178, 1.0]], ['2, k, 17', [0.2423824, -0.2856986, 1.0]], ['2, k, 18', [0.2334679, -0.656689, 1.0]], ['2, k, 19', [0.2256432, -0.7246561, 1.0]], ['2, k, 20', [0.1713835, 0.5872485, 1.0]], ['2, k, 21', [0.196501, 0.809779, 1.0]], ['2, k, 22', [0.2050725, 0.7408515, 1.0]], ['2, k, 23', [0.1616315, 0.8105983, 1.0]], ['2, k, 24', [0.1406054, 0.741635, 1.0]]]
[['2, k, 0', [0.1619943, 0.06488968, 1.0]], ['2, k, 1', [0.1667443, 0.3829912, 1.0]], ['2, k, 2', [0.1808737, 0.6734133, 1.0]], ['2, k, 3', [0.1981861, 0.7833137, 1.0]], ['2, k, 4', [0.03670127, 0.5387434, 1.0]], ['2, k, 5', [0.03357859, 0.6156886, 1.0]], ['2, k, 6', [0.1376318, 0.7276033, 1.0]], ['2, k, 7', [0.1736275, 0.7237198, 1.0]], ['2, k, 8', [0.3131106, 0.551277, 1.0]], ['2, k, 9', [0.3317446, 0.5863958, 1.0]], ['2, k, 10', [0.2013716, 0.6879722, 1.0]], ['2, k, 11', [0.1798343, 0.7213032, 1.0]], ['2, k, 12', [0.07250465, 0.06941681, 1.0]], ['2, k, 13', [0.07835364, -0.301837, 1.0]], ['2, k, 14', [0.0993991, -0.6524399, 1.0]], ['2, k, 15', [0.0401413, -0.7133519, 1.0]], ['2, k, 16', [0.2462848, 0.05864936, 1.0]], ['2, k, 17', [0.2432044, -0.3236188, 1.0]], ['2, k, 18', [0.2334521, -0.6568217, 1.0]], ['2, k, 19', [0.2258067, -0.7247322, 1.0]], ['2, k, 20', [0.1772106, 0.5985113, 1.0]], ['2, k, 21', [0.1964989, 0.7568483, 1.0]], ['2, k, 22', [0.2062871, 0.6939508, 1.0]], ['2, k, 23', [0.1694916, 0.762376, 1.0]], ['2, k, 24', [0.1376443, 0.6971898, 1.0]]]
[['2, k, 0', [0.1665956, 0.006453297, 1.0]], ['2, k, 1', [0.1607043, 0.325397, 1.0]], ['2, k, 2', [0.1540929, 0.6333956, 1.0]], ['2, k, 3', [0.1822018, 0.7595603, 1.0]], ['2, k, 4', [0.0214112, 0.5515927, 1.0]], ['2, k, 5', [0.003352669, 0.5520728, 1.0]], ['2, k, 6', [0.1434965, 0.4089124, 1.0]], ['2, k, 7', [0.1733355, 0.413874, 1.0]], ['2, k, 8', [0.3226112, 0.5611549, 1.0]], ['2, k, 9', [0.2996444, 0.4069156, 1.0]], ['2, k, 10', [0.1810535, 0.39253, 1.0]], ['2, k, 11', [0.1756634, 0.4157887, 1.0]], ['2, k, 12', [0.081093, 0.009299128, 1.0]], ['2, k, 13', [0.08163042, -0.355413, 1.0]], ['2, k, 14', [0.09993564, -0.6525491, 1.0]], ['2, k, 15', [0.03175035, -0.7107901, 1.0]], ['2, k, 16', [0.2469371, 0.003407788, 1.0]], ['2, k, 17', [0.2403559, -0.3574246, 1.0]], ['2, k, 18', [0.2333565, -0.6567976, 1.0]], ['2, k, 19', [0.2227638, -0.7250078, 1.0]], ['2, k, 20', [0.1568513, 0.5597905, 1.0]], ['2, k, 21', [0.1945531, 0.4068379, 1.0]], ['2, k, 22', [0.2129547, 0.3892503, 1.0]], ['2, k, 23', [0.1569404, 0.4395301, 1.0]], ['2, k, 24', [0.1630499, 0.3734502, 1.0]]]
[['2, k, 0', [0.1660905, 0.004786235, 1.0]], ['2, k, 1', [0.1621886, 0.3260105, 1.0]], ['2, k, 2', [0.1636115, 0.6410812, 1.0]], ['2, k, 3', [0.1827668, 0.769828, 1.0]], ['2, k, 4', [0.02244992, 0.5486661, 1.0]], ['2, k, 5', [0.02572815, 0.3915275, 1.0]], ['2, k, 6', [0.1438659, 0.3627503, 1.0]], ['2, k, 7', [0.1737696, 0.3657621, 1.0]], ['2, k, 8', [0.3230291, 0.5608481, 1.0]], ['2, k, 9', [0.297749, 0.3967057, 1.0]], ['2, k, 10', [0.1700821, 0.3822441, 1.0]], ['2, k, 11', [0.1735157, 0.3753624, 1.0]], ['2, k, 12', [0.08033165, 0.007847127, 1.0]], ['2, k, 13', [0.08149582, -0.3537948, 1.0]], ['2, k, 14', [0.1000571, -0.6525656, 1.0]], ['2, k, 15', [0.03938407, -0.7213894, 1.0]], ['2, k, 16', [0.2466456, 0.001400709, 1.0]], ['2, k, 17', [0.2410037, -0.3625335, 1.0]], ['2, k, 18', [0.2333049, -0.6571604, 1.0]], ['2, k, 19', [0.2237094, -0.7253945, 1.0]], ['2, k, 20', [0.162697, 0.5637981, 1.0]], ['2, k, 21', [0.1942273, 0.3667815, 1.0]], ['2, k, 22', [0.171594, 0.3228787, 1.0]], ['2, k, 23', [0.1551094, 0.3832274, 1.0]], ['2, k, 24', [0.1790915, 0.3410484, 1.0]]]
[['2, k, 0', [0.1663074, 0.01010487, 1.0]], ['2, k, 1', [0.1636959, 0.3269544, 1.0]], ['2, k, 2', [0.1663639, 0.6376559, 1.0]], ['2, k, 3', [0.1815515, 0.7667916, 1.0]], ['2, k, 4', [0.01899639, 0.5422844, 1.0]], ['2, k, 5', [0.02795587, 0.3714972, 1.0]], ['2, k, 6', [0.1444495, 0.3451273, 1.0]], ['2, k, 7', [0.1746105, 0.3216445, 1.0]], ['2, k, 8', [0.3253884, 0.5434251, 1.0]], ['2, k, 9', [0.2980018, 0.3649324, 1.0]], ['2, k, 10', [0.1680059, 0.3496159, 1.0]], ['2, k, 11', [0.1702035, 0.3342396, 1.0]], ['2, k, 12', [0.08180319, 0.01201954, 1.0]], ['2, k, 13', [0.07927215, -0.334288, 1.0]], ['2, k, 14', [0.09997589, -0.6524054, 1.0]], ['2, k, 15', [0.05039481, -0.7251619, 1.0]], ['2, k, 16', [0.2452326, 0.00908802, 1.0]], ['2, k, 17', [0.2415657, -0.3619555, 1.0]], ['2, k, 18', [0.2329415, -0.6569445, 1.0]], ['2, k, 19', [0.2244558, -0.724834, 1.0]], ['2, k, 20', [0.1650814, 0.5620098, 1.0]], ['2, k, 21', [0.1949661, 0.3137149, 1.0]], ['2, k, 22', [0.1620509, 0.2773105, 1.0]], ['2, k, 23', [0.1632174, 0.3499492, 1.0]], ['2, k, 24', [0.1834842, 0.3156878, 1.0]]]
[['2, k, 0', [0.1674455, 0.0142332, 1.0]], ['2, k, 1', [0.1655043, 0.3278652, 1.0]], ['2, k, 2', [0.1683621, 0.6351355, 1.0]], ['2, k, 3', [0.1808332, 0.7644951, 1.0]], ['2, k, 4', [0.01353013, 0.5311267, 1.0]], ['2, k, 5', [0.008299338, 0.3596238, 1.0]], ['2, k, 6', [0.1325755, 0.2766779, 1.0]], ['2, k, 7', [0.1692906, 0.2757748, 1.0]], ['2, k, 8', [0.3253796, 0.5435547, 1.0]], ['2, k, 9', [0.3103748, 0.3570552, 1.0]], ['2, k, 10', [0.2056656, 0.2983604, 1.0]], ['2, k, 11', [0.1756684, 0.2802404, 1.0]], ['2, k, 12', [0.08431873, 0.01594595, 1.0]], ['2, k, 13', [0.07917137, -0.3315837, 1.0]], ['2, k, 14', [0.1001096, -0.6524814, 1.0]], ['2, k, 15', [0.0518041, -0.7249908, 1.0]], ['2, k, 16', [0.2451962, 0.0132143, 1.0]], ['2, k, 17', [0.2419872, -0.3615652, 1.0]], ['2, k, 18', [0.232913, -0.6568491, 1.0]], ['2, k, 19', [0.2244693, -0.724793, 1.0]], ['2, k, 20', [0.167116, 0.5604648, 1.0]], ['2, k, 21', [0.1952913, 0.261506, 1.0]], ['2, k, 22', [0.1640837, 0.2298238, 1.0]], ['2, k, 23', [0.1636297, 0.2669274, 1.0]], ['2, k, 24', [0.2076062, 0.2703405, 1.0]]]
[['2, k, 0', [0.1675837, 0.01520296, 1.0]], ['2, k, 1', [0.1658119, 0.3279919, 1.0]], ['2, k, 2', [0.1685054, 0.6337976, 1.0]], ['2, k, 3', [0.1803784, 0.7633276, 1.0]], ['2, k, 4', [0.01133303, 0.5261226, 1.0]], ['2, k, 5', [0.006495666, 0.3468717, 1.0]], ['2, k, 6', [0.1277746, 0.2440795, 1.0]], ['2, k, 7', [0.1708043, 0.2368173, 1.0]], ['2, k, 8', [0.325414, 0.5435076, 1.0]], ['2, k, 9', [0.3138, 0.3536534, 1.0]], ['2, k, 10', [0.2187884, 0.2517363, 1.0]], ['2, k, 11', [0.1767548, 0.2392292, 1.0]], ['2, k, 12', [0.08478152, 0.01682735, 1.0]], ['2, k, 13', [0.07880989, -0.3280512, 1.0]], ['2, k, 14', [0.09933557, -0.6537318, 1.0]], ['2, k, 15', [0.05165773, -0.7262756, 1.0]], ['2, k, 16', [0.2450504, 0.01409224, 1.0]], ['2, k, 17', [0.2431801, -0.3596952, 1.0]], ['2, k, 18', [0.2329679, -0.6568701, 1.0]], ['2, k, 19', [0.2246284, -0.7251452, 1.0]], ['2, k, 20', [0.1674247, 0.5596099, 1.0]], ['2, k, 21', [0.1976079, 0.2198412, 1.0]], ['2, k, 22', [0.1649007, 0.1907443, 1.0]], ['2, k, 23', [0.1692446, 0.2195795, 1.0]], ['2, k, 24', [0.1989592, 0.2582592, 1.0]]]
[['2, k, 0', [0.1673944, 0.0149125, 1.0]], ['2, k, 1', [0.1659928, 0.3279267, 1.0]], ['2, k, 2', [0.1686893, 0.6336291, 1.0]], ['2, k, 3', [0.1798663, 0.7631353, 1.0]], ['2, k, 4', [0.00805992, 0.5192641, 1.0]], ['2, k, 5', [0.0007724939, 0.3245137, 1.0]], ['2, k, 6', [0.1227205, 0.2213279, 1.0]], ['2, k, 7', [0.1711822, 0.202852, 1.0]], ['2, k, 8', [0.3296557, 0.5173935, 1.0]], ['2, k, 9', [0.3314487, 0.3368668, 1.0]], ['2, k, 10', [0.2161328, 0.2371848, 1.0]], ['2, k, 11', [0.177734, 0.2030804, 1.0]], ['2, k, 12', [0.08469751, 0.0165679, 1.0]], ['2, k, 13', [0.07885636, -0.3266249, 1.0]], ['2, k, 14', [0.09840101, -0.6519916, 1.0]], ['2, k, 15', [0.05906649, -0.7278662, 1.0]], ['2, k, 16', [0.2446946, 0.01360928, 1.0]], ['2, k, 17', [0.2431998, -0.3594037, 1.0]], ['2, k, 18', [0.2335973, -0.6569184, 1.0]], ['2, k, 19', [0.2255355, -0.7252462, 1.0]], ['2, k, 20', [0.1677004, 0.5593748, 1.0]], ['2, k, 21', [0.1943487, 0.1882756, 1.0]], ['2, k, 22', [0.1521649, 0.1774834, 1.0]], ['2, k, 23', [0.162516, 0.1794834, 1.0]], ['2, k, 24', [0.2048923, 0.1892957, 1.0]]]
[['2, k, 0', [0.1674063, 0.01481352, 1.0]], ['2, k, 1', [0.166247, 0.3277734, 1.0]], ['2, k, 2', [0.1688275, 0.6330755, 1.0]], ['2, k, 3', [0.1792358, 0.7637504, 1.0]], ['2, k, 4', [0.006480063, 0.5160046, 1.0]], ['2, k, 5', [0.0005411893, 0.3157086, 1.0]], ['2, k, 6', [0.1231705, 0.18178, 1.0]], ['2, k, 7', [0.1678514, 0.1682111, 1.0]], ['2, k, 8', [0.3303394, 0.5146426, 1.0]], ['2, k, 9', [0.3329476, 0.3277465, 1.0]], ['2, k, 10', [0.2252522, 0.1949797, 1.0]], ['2, k, 11', [0.1771985, 0.1683559, 1.0]], ['2, k, 12', [0.08485336, 0.01636304, 1.0]], ['2, k, 13', [0.07895099, -0.3257716, 1.0]], ['2, k, 14', [0.09871699, -0.6515887, 1.0]], ['2, k, 15', [0.05543439, -0.7295808, 1.0]], ['2, k, 16', [0.2446111, 0.01347662, 1.0]], ['2, k, 17', [0.2449191, -0.3443003, 1.0]], ['2, k, 18', [0.2323649, -0.6552252, 1.0]], ['2, k, 19', [0.2259055, -0.7257634, 1.0]], ['2, k, 20', [0.1679499, 0.5588241, 1.0]], ['2, k, 21', [0.1898523, 0.1466005, 1.0]], ['2, k, 22', [0.1597012, 0.1167003, 1.0]], ['2, k, 23', [0.160042, 0.1441105, 1.0]], ['2, k, 24', [0.2002857, 0.1420758, 1.0]]]
[['2, k, 0', [0.1673384, 0.01444096, 1.0]], ['2, k, 1', [0.1664809, 0.3275283, 1.0]], ['2, k, 2', [0.1689712, 0.6325673, 1.0]], ['2, k, 3', [0.1787608, 0.7645542, 1.0]], ['2, k, 4', [0.004890642, 0.5131847, 1.0]], ['2, k, 5', [0.001606063, 0.3105959, 1.0]], ['2, k, 6', [0.1176648, 0.1733438, 1.0]], ['2, k, 7', [0.1671837, 0.1398859, 1.0]], ['2, k, 8', [0.3318331, 0.5125996, 1.0]], ['2, k, 9', [0.330807, 0.315962, 1.0]], ['2, k, 10', [0.2259689, 0.1710616, 1.0]], ['2, k, 11', [0.1760046, 0.1387604, 1.0]], ['2, k, 12', [0.08497809, 0.01598833, 1.0]], ['2, k, 13', [0.07902226, -0.3256096, 1.0]], ['2, k, 14', [0.09869023, -0.651472, 1.0]], ['2, k, 15', [0.05520999, -0.729399, 1.0]], ['2, k, 16', [0.244293, 0.01291378, 1.0]], ['2, k, 17', [0.2447965, -0.3437046, 1.0]], ['2, k, 18', [0.2323342, -0.6549857, 1.0]], ['2, k, 19', [0.2259386, -0.7258795, 1.0]], ['2, k, 20', [0.1681833, 0.5583, 1.0]], ['2, k, 21', [0.1869908, 0.114884, 1.0]], ['2, k, 22', [0.1469751, 0.1044342, 1.0]], ['2, k, 23', [0.1616434, 0.1119748, 1.0]], ['2, k, 24', [0.2002817, 0.1139969, 1.0]]]
