[['2, k, 0', [-7.47697, 92.62759, 1.0]], ['2, k, 1', [-5.8700947423552154, 126.15321687119254, 1.0]], ['2, k, 2', [-4.6289798593102, 151.31363094014597, 1.0]], ['2, k, 3', [-4.27367279697897, 158.41594066722814, 1.0]], ['2, k, 4', [14.362701140263567, 149.81006085750892, 1.0]], ['2, k, 5', [35.609698749040604, 136.45454090155377, 1.0]], ['2, k, 6', [50.425281580684086, 153.35393130064074, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.339699741234, 149.79308863384, 1.0]], ['2, k, 9', [-42.02129180352946, 130.56545846065862, 1.0]], ['2, k, 10', [-61.50221135593231, 142.2119403096488, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.566922336494951, 92.05330828827525, 1.0]], ['2, k, 13', [0.603543155774062, 51.16611135806776, 1.0]], ['2, k, 14', [-0.011659074274189551, 12.87608676654559, 1.0]], ['2, k, 15', [0.24539091500115878, 4.345669524029569, 1.0]], ['2, k, 16', [-16.241798073915298, 92.80345689345434, 1.0]], ['2, k, 17', [-20.787029252918998, 49.48588976725491, 1.0]], ['2, k, 18', [-27.31055595876221, 11.618672445586647, 1.0]], ['2, k, 19', [-29.506903013100757, 3.9259291349595564, 1.0]], ['2, k, 20', [-4.6289798593102, 151.31363094014597, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.1746159999999999, 83.24057400000001, 1.0]], ['2, k, 1', [3.064976834195812, 114.92592060545678, 1.0]], ['2, k, 2', [6.281327685419125, 138.66365941871013, 1.0]], ['2, k, 3', [7.210962932355117, 145.35472431235996, 1.0]], ['2, k, 4', [25.880356759598392, 138.89861994875625, 1.0]], ['2, k, 5', [47.68982731663071, 130.433655488471, 1.0]], ['2, k, 6', [63.48024338493747, 146.59832233307657, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.961874246248676, 136.41561005224403, 1.0]], ['2, k, 9', [-29.354742750222083, 118.74094067058097, 1.0]], ['2, k, 10', [-47.01182761259588, 121.39971589968604, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.238541502945244, 81.59842078617434, 1.0]], ['2, k, 13', [3.0255962490170347, 45.03907700127696, 1.0]], ['2, k, 14', [-7.455794856308126, 11.561019049428815, 1.0]], ['2, k, 15', [-8.956037813411228, 3.6677081467929495, 1.0]], ['2, k, 16', [-10.484249575965645, 84.67006117129901, 1.0]], ['2, k, 17', [-34.71578318092502, 66.4507025726885, 1.0]], ['2, k, 18', [-48.87685532200399, 35.75474408592507, 1.0]], ['2, k, 19', [-55.806125788211595, 26.94257167280292, 1.0]], ['2, k, 20', [6.281327685419125, 138.66365941871013, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.212516, 82.85604199999999, 1.0]], ['2, k, 1', [2.9716143475178365, 114.45794052745146, 1.0]], ['2, k, 2', [6.140195892734825, 138.1347832794473, 1.0]], ['2, k, 3', [7.0568639875799315, 144.80873851242157, 1.0]], ['2, k, 4', [25.677715538255924, 138.40041478894017, 1.0]], ['2, k, 5', [47.52249879582456, 130.1089356512369, 1.0]], ['2, k, 6', [63.337111498018, 146.4439905529035, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.334706869105997, 135.94795896866182, 1.0]], ['2, k, 9', [-29.628449793091015, 118.08037982174176, 1.0]], ['2, k, 10', [-47.545951555030975, 120.70346416995329, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.230196252397366, 81.27039173322751, 1.0]], ['2, k, 13', [2.8658287812161483, 44.69704550955004, 1.0]], ['2, k, 14', [-7.9568628772519325, 11.619619887810792, 1.0]], ['2, k, 15', [-9.467595408034805, 3.701630653890466, 1.0]], ['2, k, 16', [-10.54034133779528, 84.23584945538835, 1.0]], ['2, k, 17', [-34.800044116367076, 66.04086005150042, 1.0]], ['2, k, 18', [-49.72618709504716, 35.772433729417145, 1.0]], ['2, k, 19', [-56.842954404187644, 27.21926898602365, 1.0]], ['2, k, 20', [6.140195892734825, 138.1347832794473, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.25006, 82.410612, 1.0]], ['2, k, 1', [2.8622948462822735, 113.92817179044414, 1.0]], ['2, k, 2', [5.967018620220743, 137.54214544729803, 1.0]], ['2, k, 3', [6.865132468502983, 144.19824402613762, 1.0]], ['2, k, 4', [25.443207069395022, 137.82073718300913, 1.0]], ['2, k, 5', [47.321645089456496, 129.7311596761401, 1.0]], ['2, k, 6', [63.1669595753078, 146.1341166194587, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.698944346157592, 135.39545500963357, 1.0]], ['2, k, 9', [-29.91777359044927, 117.46575040270945, 1.0]], ['2, k, 10', [-48.68995336024238, 120.00492395245423, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.228476848697438, 80.88300732311748, 1.0]], ['2, k, 13', [2.7221904628538187, 44.395213452530285, 1.0]], ['2, k, 14', [-8.43049402481444, 11.709411784340709, 1.0]], ['2, k, 15', [-9.936105955996227, 3.8634991627865443, 1.0]], ['2, k, 16', [-10.5956056441004, 83.74960654538857, 1.0]], ['2, k, 17', [-34.92493440655043, 65.57273403455639, 1.0]], ['2, k, 18', [-50.49417106356436, 35.82403882401782, 1.0]], ['2, k, 19', [-57.77406104534088, 27.508002773802048, 1.0]], ['2, k, 20', [5.967018620220743, 137.54214544729803, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.290286, 82.05708999999999, 1.0]], ['2, k, 1', [2.7364589004020585, 113.51003054871688, 1.0]], ['2, k, 2', [5.771025749097032, 137.0745276767673, 1.0]], ['2, k, 3', [6.649259361007524, 143.71653095157166, 1.0]], ['2, k, 4', [25.272248975378957, 137.35388264169205, 1.0]], ['2, k, 5', [47.15546488191508, 129.4895603450289, 1.0]], ['2, k, 6', [63.0307823733373, 145.90683175148936, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.087281360906921, 134.95976788170552, 1.0]], ['2, k, 9', [-30.102228855208054, 117.01852045116297, 1.0]], ['2, k, 10', [-48.88421737003377, 119.40280894005014, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.214210526363436, 80.58664316014455, 1.0]], ['2, k, 13', [2.5897577180551385, 44.205027292056116, 1.0]], ['2, k, 14', [-8.888169489599353, 11.819937134091994, 1.0]], ['2, k, 15', [-10.408940185760805, 3.9299003675500765, 1.0]], ['2, k, 16', [-10.647268996798413, 83.3444417400065, 1.0]], ['2, k, 17', [-35.04370647618572, 65.15333115992291, 1.0]], ['2, k, 18', [-51.121381195872466, 36.009877948744574, 1.0]], ['2, k, 19', [-58.570463318522734, 27.883479131003476, 1.0]], ['2, k, 20', [5.771025749097032, 137.0745276767673, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.329264, 81.76266000000001, 1.0]], ['2, k, 1', [2.608232152205055, 113.20002867333544, 1.0]], ['2, k, 2', [5.570663295378832, 136.75713788498314, 1.0]], ['2, k, 3', [6.4284643964579455, 143.3981219373167, 1.0]], ['2, k, 4', [25.120117698875806, 137.02766833918068, 1.0]], ['2, k, 5', [46.99115864498999, 129.40512793889044, 1.0]], ['2, k, 6', [62.70752793233685, 145.97851008907026, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.514604460958841, 134.6161448746551, 1.0]], ['2, k, 9', [-30.2717252464195, 116.71983360415562, 1.0]], ['2, k, 10', [-48.94554265510934, 118.9556679490583, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.199615578370866, 80.35601255221778, 1.0]], ['2, k, 13', [2.47845883371384, 44.06389237803076, 1.0]], ['2, k, 14', [-9.313667786902133, 11.945358548332187, 1.0]], ['2, k, 15', [-10.838870072351934, 4.008926196259429, 1.0]], ['2, k, 16', [-10.691885855999312, 82.98292962183034, 1.0]], ['2, k, 17', [-35.19075383240454, 64.76964261635753, 1.0]], ['2, k, 18', [-51.768900169012056, 36.252759741932415, 1.0]], ['2, k, 19', [-59.374216327583845, 28.32929809124843, 1.0]], ['2, k, 20', [5.570663295378832, 136.75713788498314, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.366924, 81.439838, 1.0]], ['2, k, 1', [2.469186512750565, 112.83720147329873, 1.0]], ['2, k, 2', [5.35012241463935, 136.36612920829563, 1.0]], ['2, k, 3', [6.1847380246116295, 143.0002546817234, 1.0]], ['2, k, 4', [24.936960457130155, 136.6143755224468, 1.0]], ['2, k, 5', [46.793175856545275, 129.29953061668337, 1.0]], ['2, k, 6', [62.33798577585058, 145.9491824644056, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.854337966557871, 134.1889372484451, 1.0]], ['2, k, 9', [-30.424079624294805, 116.34234713111753, 1.0]], ['2, k, 10', [-49.06690806980671, 118.53437373134966, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.1892200320944, 80.10220800220748, 1.0]], ['2, k, 13', [2.4049624194768198, 43.91486493706688, 1.0]], ['2, k, 14', [-9.653796685721208, 12.071220829943954, 1.0]], ['2, k, 15', [-11.174125691169003, 4.10117952697232, 1.0]], ['2, k, 16', [-10.740542396220452, 82.61104848233171, 1.0]], ['2, k, 17', [-35.363565771809974, 64.33639588249304, 1.0]], ['2, k, 18', [-52.34259514863301, 36.49670694284394, 1.0]], ['2, k, 19', [-60.04984761562981, 28.771272664885394, 1.0]], ['2, k, 20', [5.35012241463935, 136.36612920829563, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.39399, 81.164958, 1.0]], ['2, k, 1', [2.336503651270851, 112.52002880437612, 1.0]], ['2, k, 2', [5.134976785058084, 136.0172072722132, 1.0]], ['2, k, 3', [5.946083726980291, 142.6434650763794, 1.0]], ['2, k, 4', [24.805025879548175, 136.2625386573883, 1.0]], ['2, k, 5', [46.60666306180191, 129.1991606771737, 1.0]], ['2, k, 6', [61.90404781801425, 146.0032282043754, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.157565615486547, 133.8644449561268, 1.0]], ['2, k, 9', [-30.477689188114237, 115.93694867829976, 1.0]], ['2, k, 10', [-48.81824186785294, 118.1216134644468, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.19346810191187, 79.88171462339882, 1.0]], ['2, k, 13', [2.411968592917641, 43.796818509168375, 1.0]], ['2, k, 14', [-9.854189637773462, 12.154348191897395, 1.0]], ['2, k, 15', [-11.35997799325336, 4.153114613459808, 1.0]], ['2, k, 16', [-10.778293963123254, 82.29216335057471, 1.0]], ['2, k, 17', [-35.4679971493686, 63.86881746005354, 1.0]], ['2, k, 18', [-52.858080350597575, 36.707881655786174, 1.0]], ['2, k, 19', [-60.679193737899155, 29.164068872122186, 1.0]], ['2, k, 20', [5.134976785058084, 136.0172072722132, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.4080939999999997, 80.98483200000001, 1.0]], ['2, k, 1', [2.212589895405856, 112.31657195890214, 1.0]], ['2, k, 2', [4.9256174507748325, 135.7968680469026, 1.0]], ['2, k, 3', [5.7121115127742925, 142.41921972253007, 1.0]], ['2, k, 4', [24.716130682441396, 136.03235231614235, 1.0]], ['2, k, 5', [46.39267943972264, 129.1998805062721, 1.0]], ['2, k, 6', [61.442280162726206, 146.0790862225476, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.476358881778983, 133.7306658825495, 1.0]], ['2, k, 9', [-30.446593213067324, 115.62537219680856, 1.0]], ['2, k, 10', [-47.83326947544762, 117.70137594897984, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.197880258330015, 79.7485990259586, 1.0]], ['2, k, 13', [2.4570389663251744, 43.683468910173204, 1.0]], ['2, k, 14', [-9.959371761799616, 12.192105041509613, 1.0]], ['2, k, 15', [-11.446609047178562, 4.164068806912297, 1.0]], ['2, k, 16', [-10.799561907598065, 82.070990226528, 1.0]], ['2, k, 17', [-35.525623505442844, 63.410964211200906, 1.0]], ['2, k, 18', [-53.288901381257105, 36.8685595036597, 1.0]], ['2, k, 19', [-61.19926202323294, 29.48394926047148, 1.0]], ['2, k, 20', [4.9256174507748325, 135.7968680469026, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.4342100000000002, 80.80172400000001, 1.0]], ['2, k, 1', [2.0687169054558696, 112.12802888198124, 1.0]], ['2, k, 2', [4.692554408926725, 135.61149629889215, 1.0]], ['2, k, 3', [5.453978973577606, 142.23743011430628, 1.0]], ['2, k, 4', [24.48312064297504, 135.80568733892923, 1.0]], ['2, k, 5', [46.13629647924882, 129.16148347122012, 1.0]], ['2, k, 6', [60.928686673261396, 146.06687486831106, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.797601120875878, 133.55007486627878, 1.0]], ['2, k, 9', [-30.603742194405203, 115.52338006626371, 1.0]], ['2, k, 10', [-47.900915293072735, 117.55206456091221, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.189169133696256, 79.62228914072304, 1.0]], ['2, k, 13', [2.5062967637466587, 43.54206866535875, 1.0]], ['2, k, 14', [-9.999143895011297, 12.202681177397793, 1.0]], ['2, k, 15', [-11.454568243029588, 4.174164554176633, 1.0]], ['2, k, 16', [-10.842719617412964, 81.85125266444203, 1.0]], ['2, k, 17', [-35.636200695970174, 62.923525850122104, 1.0]], ['2, k, 18', [-53.618647073987425, 36.89293461910866, 1.0]], ['2, k, 19', [-61.535586615655056, 29.64650656607548, 1.0]], ['2, k, 20', [4.692554408926725, 135.61149629889215, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.4719740000000001, 80.667038, 1.0]], ['2, k, 1', [1.9159591205943778, 111.99725228322313, 1.0]], ['2, k, 2', [4.454739666101362, 135.50023942809702, 1.0]], ['2, k, 3', [5.1926397652113305, 142.13762807167643, 1.0]], ['2, k, 4', [24.21463423408102, 135.6333612427705, 1.0]], ['2, k, 5', [45.82502382433994, 129.14913856763266, 1.0]], ['2, k, 6', [60.390986491130974, 146.05491495075555, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.136719213374295, 133.44438420609572, 1.0]], ['2, k, 9', [-30.783586502305532, 115.3703370556937, 1.0]], ['2, k, 10', [-48.283498473709436, 117.51356788150682, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.16327756471026, 79.53892173559527, 1.0]], ['2, k, 13', [2.598857944272794, 43.436243245575774, 1.0]], ['2, k, 14', [-9.96246154504588, 12.103509378357359, 1.0]], ['2, k, 15', [-11.374596889832794, 4.055833339359808, 1.0]], ['2, k, 16', [-10.898634143959924, 81.68324940994361, 1.0]], ['2, k, 17', [-35.67676245227979, 62.38831543597378, 1.0]], ['2, k, 18', [-53.78624271892776, 36.664486226186426, 1.0]], ['2, k, 19', [-61.91078032634963, 29.320577484480737, 1.0]], ['2, k, 20', [4.454739666101362, 135.50023942809702, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.5047420000000002, 80.602008, 1.0]], ['2, k, 1', [1.7688872710882628, 111.9706727165675, 1.0]], ['2, k, 2', [4.222130755319887, 135.52675488329203, 1.0]], ['2, k, 3', [4.935813785996781, 142.185489662276, 1.0]], ['2, k, 4', [23.93249732322088, 135.61503993974506, 1.0]], ['2, k, 5', [45.43585608307633, 129.20427462723094, 1.0]], ['2, k, 6', [59.783798136816934, 146.06416135228864, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.533924213206628, 133.54572705847167, 1.0]], ['2, k, 9', [-30.910323854265794, 115.25484272600859, 1.0]], ['2, k, 10', [-48.75351026268157, 117.56071706189314, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.142198956404009, 79.51442683639772, 1.0]], ['2, k, 13', [2.720895809731439, 43.37972162909488, 1.0]], ['2, k, 14', [-9.779641287894854, 11.93292661854272, 1.0]], ['2, k, 15', [-11.153072633316865, 4.0000642846438765, 1.0]], ['2, k, 16', [-10.945255954253133, 81.57486648438612, 1.0]], ['2, k, 17', [-35.685622054967894, 61.81195202589303, 1.0]], ['2, k, 18', [-53.94750968549528, 36.29503234450324, 1.0]], ['2, k, 19', [-61.98088368025713, 29.034849883086213, 1.0]], ['2, k, 20', [4.222130755319887, 135.52675488329203, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.552618, 80.551952, 1.0]], ['2, k, 1', [1.6034443431434349, 111.95537534520676, 1.0]], ['2, k, 2', [3.968234003518069, 135.55909984405136, 1.0]], ['2, k, 3', [4.656490178314615, 142.23463620103556, 1.0]], ['2, k, 4', [23.669609150751356, 135.58049006166007, 1.0]], ['2, k, 5', [45.03800413673736, 129.2370033648351, 1.0]], ['2, k, 6', [59.12412411942831, 146.05280487289377, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.864002055064065, 133.63707207080333, 1.0]], ['2, k, 9', [-31.083244438166837, 115.19825342126185, 1.0]], ['2, k, 10', [-48.99532172688535, 117.62745917276267, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.106778093582198, 79.49141802029656, 1.0]], ['2, k, 13', [2.8469410230931986, 43.32090545195972, 1.0]], ['2, k, 14', [-9.484036778262315, 11.659550321602183, 1.0]], ['2, k, 15', [-10.946281153697596, 3.7091998661414376, 1.0]], ['2, k, 16', [-11.005281545145884, 81.49940700887105, 1.0]], ['2, k, 17', [-35.65755960400301, 61.16567908044312, 1.0]], ['2, k, 18', [-54.04407797259192, 35.81258565483376, 1.0]], ['2, k, 19', [-61.89464403664082, 28.6486654265866, 1.0]], ['2, k, 20', [3.968234003518069, 135.55909984405136, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.65124, 80.544224, 1.0]], ['2, k, 1', [1.3920862427790435, 111.99967398185944, 1.0]], ['2, k, 2', [3.6719225641056967, 135.6561280849302, 1.0]], ['2, k, 3', [4.335575202751153, 142.34808868946328, 1.0]], ['2, k, 4', [23.423052019342574, 135.5897157629216, 1.0]], ['2, k, 5', [44.68701062119246, 129.23018058892424, 1.0]], ['2, k, 6', [58.53400297140374, 146.0454382584203, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-16.234336045132654, 133.7674592916768, 1.0]], ['2, k, 9', [-31.356238866845665, 115.2118310619591, 1.0]], ['2, k, 10', [-49.39389143672177, 117.8596484443767, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [8.020506741432657, 79.49277636042511, 1.0]], ['2, k, 13', [2.973679266857828, 43.282968678828965, 1.0]], ['2, k, 14', [-9.121150254910901, 11.318629579082497, 1.0]], ['2, k, 15', [-10.51637258300795, 3.4232580134020694, 1.0]], ['2, k, 16', [-11.107004615394844, 81.48113073977497, 1.0]], ['2, k, 17', [-35.59557526426878, 60.48197472152915, 1.0]], ['2, k, 18', [-54.132133884234264, 35.15241161375684, 1.0]], ['2, k, 19', [-61.82640726759144, 28.02211631818451, 1.0]], ['2, k, 20', [3.6719225641056967, 135.6561280849302, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.7744700000000002, 80.628432, 1.0]], ['2, k, 1', [1.1598258507340014, 112.13221785218875, 1.0]], ['2, k, 2', [3.357508618683522, 135.8334973590783, 1.0]], ['2, k, 3', [3.997294039121929, 142.53774321113153, 1.0]], ['2, k, 4', [23.236569326866793, 135.68464666602216, 1.0]], ['2, k, 5', [44.379813428225276, 129.27426026167032, 1.0]], ['2, k, 6', [58.05154222413657, 146.08284522352542, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-16.676828689252716, 133.94180267972627, 1.0]], ['2, k, 9', [-31.777653848999226, 115.31974594326033, 1.0]], ['2, k, 10', [-49.986965630581565, 118.18949483338197, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.900668696744524, 79.58496960063765, 1.0]], ['2, k, 13', [3.0948369270350575, 43.33448571627361, 1.0]], ['2, k, 14', [-8.719400876840263, 10.963741700191129, 1.0]], ['2, k, 15', [-10.035360259222818, 3.1224395742114295, 1.0]], ['2, k, 16', [-11.217426942974273, 81.55566311786906, 1.0]], ['2, k, 17', [-35.45139575788424, 59.75753199444029, 1.0]], ['2, k, 18', [-54.154071430446564, 34.35512720599074, 1.0]], ['2, k, 19', [-61.68565725614512, 27.230852519561253, 1.0]], ['2, k, 20', [3.357508618683522, 135.8334973590783, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.9497019999999998, 80.762624, 1.0]], ['2, k, 1', [0.8783895739846153, 112.32062616513284, 1.0]], ['2, k, 2', [2.995200501790946, 136.0622939136592, 1.0]], ['2, k, 3', [3.6112153549737553, 142.77455559534846, 1.0]], ['2, k, 4', [23.08693901625432, 135.82385459412154, 1.0]], ['2, k, 5', [43.9446737415167, 129.41339899999332, 1.0]], ['2, k, 6', [57.489680669586704, 146.19624742990254, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.020395968053094, 134.1967558566854, 1.0]], ['2, k, 9', [-32.14086721210333, 115.50084544146722, 1.0]], ['2, k, 10', [-50.72884805423814, 118.62239655789303, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.718895769477701, 79.71343464056456, 1.0]], ['2, k, 13', [3.18187499044555, 43.42292380335619, 1.0]], ['2, k, 14', [-8.285933063132575, 10.66200546773701, 1.0]], ['2, k, 15', [-9.494150445174537, 2.9172916483128493, 1.0]], ['2, k, 16', [-11.376786919345822, 81.70064458763052, 1.0]], ['2, k, 17', [-35.25820580917383, 59.012994165236236, 1.0]], ['2, k, 18', [-54.10535764927252, 33.4596018136578, 1.0]], ['2, k, 19', [-61.059499953748244, 26.687780492463293, 1.0]], ['2, k, 20', [2.995200501790946, 136.0622939136592, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.215882, 81.06715, 1.0]], ['2, k, 1', [0.5089859949820883, 112.69834995099163, 1.0]], ['2, k, 2', [2.5462843209238466, 136.4824837101389, 1.0]], ['2, k, 3', [3.138771563456119, 143.2016014085519, 1.0]], ['2, k, 4', [22.78800536603056, 136.17916772375807, 1.0]], ['2, k, 5', [43.54518985372044, 129.66290787174617, 1.0]], ['2, k, 6', [56.97541088363279, 146.5003967038712, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.405733002413196, 134.67415772147095, 1.0]], ['2, k, 9', [-32.59306119613561, 115.88567767779895, 1.0]], ['2, k, 10', [-51.15480984341287, 119.23164861446828, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [7.440434626380181, 80.01681010851459, 1.0]], ['2, k, 13', [3.2093028658265164, 43.68879389905436, 1.0]], ['2, k, 14', [-7.88517693789768, 10.40178863129642, 1.0]], ['2, k, 15', [-8.954692381745351, 2.7890852325689606, 1.0]], ['2, k, 16', [-11.60974710563737, 82.00759295899441, 1.0]], ['2, k, 17', [-35.018937837478326, 58.32154027757004, 1.0]], ['2, k, 18', [-54.02983619398251, 32.417226319267975, 1.0]], ['2, k, 19', [-60.76076783777853, 25.60678574930345, 1.0]], ['2, k, 20', [2.5462843209238466, 136.4824837101389, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
