[['2, k, 0', [0.002922162, -0.3838857, 1.0]], ['2, k, 1', [-0.01057698, -0.09053255, 1.0]], ['2, k, 2', [-0.02411865, 0.1953746, 1.0]], ['2, k, 3', [-0.0150589, 0.3356652, 1.0]], ['2, k, 4', [-0.2084484, 0.1142279, 1.0]], ['2, k, 5', [-0.3248045, -0.1218266, 1.0]], ['2, k, 6', [-0.3121272, -0.3307479, 1.0]], ['2, k, 7', [-0.3046421, -0.3712519, 1.0]], ['2, k, 8', [0.1689689, 0.1094377, 1.0]], ['2, k, 9', [0.2409367, -0.1125647, 1.0]], ['2, k, 10', [0.1643145, -0.224362, 1.0]], ['2, k, 11', [0.1267191, -0.2529193, 1.0]], ['2, k, 12', [-0.08680012, -0.3828624, 1.0]], ['2, k, 13', [-0.1433431, -0.3167725, 1.0]], ['2, k, 14', [-0.1411403, -0.7167091, 1.0]], ['2, k, 15', [-0.1295412, -0.7494926, 1.0]], ['2, k, 16', [0.09301859, -0.3731176, 1.0]], ['2, k, 17', [0.2548359, -0.3549856, 1.0]], ['2, k, 18', [0.2815804, -0.7297662, 1.0]], ['2, k, 19', [0.3273877, -0.7836846, 1.0]], ['2, k, 20', [-0.02051806, 0.1249443, 1.0]], ['2, k, 21', [-0.2716438, -0.4722623, 1.0]], ['2, k, 22', [-0.2505347, -0.3783501, 1.0]], ['2, k, 23', [0.1096221, -0.3162687, 1.0]], ['2, k, 24', [0.193055, -0.2550573, 1.0]]]
[['2, k, 0', [-0.02080297, -0.3622274, 1.0]], ['2, k, 1', [0.008168081, -0.06231538, 1.0]], ['2, k, 2', [0.0340239, 0.230849, 1.0]], ['2, k, 3', [0.05734412, 0.3757673, 1.0]], ['2, k, 4', [-0.1505728, 0.1536309, 1.0]], ['2, k, 5', [-0.2525886, -0.1177602, 1.0]], ['2, k, 6', [-0.1993495, -0.2690512, 1.0]], ['2, k, 7', [-0.1641406, -0.3015607, 1.0]], ['2, k, 8', [0.2179706, 0.1128889, 1.0]], ['2, k, 9', [0.2593379, -0.1149401, 1.0]], ['2, k, 10', [0.1525144, -0.2490354, 1.0]], ['2, k, 11', [0.09146762, -0.2823827, 1.0]], ['2, k, 12', [-0.1107568, -0.3451381, 1.0]], ['2, k, 13', [-0.2735533, -0.3445629, 1.0]], ['2, k, 14', [-0.3040622, -0.7350233, 1.0]], ['2, k, 15', [-0.3345137, -0.7942226, 1.0]], ['2, k, 16', [0.0690032, -0.36789, 1.0]], ['2, k, 17', [0.2303683, -0.3535143, 1.0]], ['2, k, 18', [0.2704074, -0.7311965, 1.0]], ['2, k, 19', [0.3294002, -0.7868842, 1.0]], ['2, k, 20', [0.02729795, 0.1585488, 1.0]], ['2, k, 21', [-0.1663802, -0.3732893, 1.0]], ['2, k, 22', [-0.2135276, -0.2568446, 1.0]], ['2, k, 23', [0.03593303, -0.329644, 1.0]], ['2, k, 24', [0.1294848, -0.3063844, 1.0]]]
[['2, k, 0', [-0.02167444, -0.3619058, 1.0]], ['2, k, 1', [0.007547855, -0.06207984, 1.0]], ['2, k, 2', [0.03391937, 0.2308882, 1.0]], ['2, k, 3', [0.05737704, 0.3759626, 1.0]], ['2, k, 4', [-0.1505771, 0.1536012, 1.0]], ['2, k, 5', [-0.2529212, -0.1175263, 1.0]], ['2, k, 6', [-0.2010854, -0.2683577, 1.0]], ['2, k, 7', [-0.1647108, -0.3021085, 1.0]], ['2, k, 8', [0.2178596, 0.1128163, 1.0]], ['2, k, 9', [0.2578765, -0.1156675, 1.0]], ['2, k, 10', [0.1489802, -0.2486842, 1.0]], ['2, k, 11', [0.08766153, -0.2839865, 1.0]], ['2, k, 12', [-0.1119839, -0.3445359, 1.0]], ['2, k, 13', [-0.2728277, -0.3427811, 1.0]], ['2, k, 14', [-0.2921301, -0.7318619, 1.0]], ['2, k, 15', [-0.3240298, -0.7945449, 1.0]], ['2, k, 16', [0.06848799, -0.3678147, 1.0]], ['2, k, 17', [0.2254018, -0.3550937, 1.0]], ['2, k, 18', [0.2697876, -0.7330871, 1.0]], ['2, k, 19', [0.3287613, -0.7865974, 1.0]], ['2, k, 20', [0.0271242, 0.1586385, 1.0]], ['2, k, 21', [-0.1656756, -0.3754733, 1.0]], ['2, k, 22', [-0.2141986, -0.2568143, 1.0]], ['2, k, 23', [0.03670516, -0.3326687, 1.0]], ['2, k, 24', [0.1281323, -0.3029194, 1.0]]]
[['2, k, 0', [-0.02261439, -0.3616167, 1.0]], ['2, k, 1', [0.006581451, -0.06175949, 1.0]], ['2, k, 2', [0.03336372, 0.231071, 1.0]], ['2, k, 3', [0.05683244, 0.3762645, 1.0]], ['2, k, 4', [-0.1506749, 0.1534334, 1.0]], ['2, k, 5', [-0.2538191, -0.1158745, 1.0]], ['2, k, 6', [-0.2041666, -0.2669412, 1.0]], ['2, k, 7', [-0.1687149, -0.299655, 1.0]], ['2, k, 8', [0.2175887, 0.1127953, 1.0]], ['2, k, 9', [0.2575293, -0.1163076, 1.0]], ['2, k, 10', [0.1458024, -0.2480804, 1.0]], ['2, k, 11', [0.08549456, -0.2847524, 1.0]], ['2, k, 12', [-0.1131593, -0.3440982, 1.0]], ['2, k, 13', [-0.2727665, -0.3420707, 1.0]], ['2, k, 14', [-0.281801, -0.7308788, 1.0]], ['2, k, 15', [-0.3136353, -0.7953861, 1.0]], ['2, k, 16', [0.0678868, -0.3677211, 1.0]], ['2, k, 17', [0.2205372, -0.3554597, 1.0]], ['2, k, 18', [0.2690589, -0.7324755, 1.0]], ['2, k, 19', [0.3279311, -0.7863412, 1.0]], ['2, k, 20', [0.02651785, 0.1588655, 1.0]], ['2, k, 21', [-0.1654556, -0.3779065, 1.0]], ['2, k, 22', [-0.2083292, -0.2677334, 1.0]], ['2, k, 23', [0.03742707, -0.3326317, 1.0]], ['2, k, 24', [0.1259039, -0.3028935, 1.0]]]
[['2, k, 0', [-0.0235867, -0.3612858, 1.0]], ['2, k, 1', [0.005954271, -0.06158003, 1.0]], ['2, k, 2', [0.03319013, 0.2310726, 1.0]], ['2, k, 3', [0.056587, 0.3763334, 1.0]], ['2, k, 4', [-0.1508009, 0.1539083, 1.0]], ['2, k, 5', [-0.2558912, -0.1143897, 1.0]], ['2, k, 6', [-0.3224372, -0.3049819, 1.0]], ['2, k, 7', [-0.382058, -0.3464301, 1.0]], ['2, k, 8', [0.2169728, 0.1128895, 1.0]], ['2, k, 9', [0.2565721, -0.1152891, 1.0]], ['2, k, 10', [0.144231, -0.2482632, 1.0]], ['2, k, 11', [0.08240364, -0.2849855, 1.0]], ['2, k, 12', [-0.1142774, -0.3435831, 1.0]], ['2, k, 13', [-0.2728668, -0.3415058, 1.0]], ['2, k, 14', [-0.271567, -0.7323632, 1.0]], ['2, k, 15', [-0.2987116, -0.7967992, 1.0]], ['2, k, 16', [0.06707866, -0.3675945, 1.0]], ['2, k, 17', [0.2155729, -0.3569278, 1.0]], ['2, k, 18', [0.267915, -0.733378, 1.0]], ['2, k, 19', [0.3264994, -0.7860543, 1.0]], ['2, k, 20', [0.02628306, 0.1589062, 1.0]], ['2, k, 21', [-0.3919695, -0.3665015, 1.0]], ['2, k, 22', [-0.3711765, -0.3338006, 1.0]], ['2, k, 23', [0.02980938, -0.3322144, 1.0]], ['2, k, 24', [0.1210552, -0.3065071, 1.0]]]
[['2, k, 0', [-0.02439893, -0.3610982, 1.0]], ['2, k, 1', [0.005312436, -0.06145988, 1.0]], ['2, k, 2', [0.03294961, 0.2310741, 1.0]], ['2, k, 3', [0.05586555, 0.3764523, 1.0]], ['2, k, 4', [-0.152669, 0.1531603, 1.0]], ['2, k, 5', [-0.2587073, -0.1123866, 1.0]], ['2, k, 6', [-0.3473983, -0.2909168, 1.0]], ['2, k, 7', [-0.3876442, -0.3279487, 1.0]], ['2, k, 8', [0.216421, 0.112943, 1.0]], ['2, k, 9', [0.2532685, -0.1171262, 1.0]], ['2, k, 10', [0.1416333, -0.2510649, 1.0]], ['2, k, 11', [0.08068292, -0.2851609, 1.0]], ['2, k, 12', [-0.1152104, -0.3434311, 1.0]], ['2, k, 13', [-0.2724222, -0.340845, 1.0]], ['2, k, 14', [-0.261418, -0.7327424, 1.0]], ['2, k, 15', [-0.2923577, -0.7971821, 1.0]], ['2, k, 16', [0.06637289, -0.3674343, 1.0]], ['2, k, 17', [0.2116181, -0.3576595, 1.0]], ['2, k, 18', [0.2672253, -0.7336441, 1.0]], ['2, k, 19', [0.3253109, -0.7861516, 1.0]], ['2, k, 20', [0.02598462, 0.1589337, 1.0]], ['2, k, 21', [-0.409961, -0.3499606, 1.0]], ['2, k, 22', [-0.3599574, -0.3306822, 1.0]], ['2, k, 23', [0.03443101, -0.3331213, 1.0]], ['2, k, 24', [0.1181271, -0.3077189, 1.0]]]
[['2, k, 0', [-0.02525638, -0.3606675, 1.0]], ['2, k, 1', [0.00443429, -0.06099331, 1.0]], ['2, k, 2', [0.03234503, 0.2314316, 1.0]], ['2, k, 3', [0.05456448, 0.3764634, 1.0]], ['2, k, 4', [-0.1539748, 0.1531324, 1.0]], ['2, k, 5', [-0.2639294, -0.1083547, 1.0]], ['2, k, 6', [-0.3490455, -0.2906872, 1.0]], ['2, k, 7', [-0.3803906, -0.313987, 1.0]], ['2, k, 8', [0.2154287, 0.1131833, 1.0]], ['2, k, 9', [0.2525131, -0.117066, 1.0]], ['2, k, 10', [0.1422732, -0.2531483, 1.0]], ['2, k, 11', [0.08264201, -0.2857269, 1.0]], ['2, k, 12', [-0.1161835, -0.342962, 1.0]], ['2, k, 13', [-0.2720069, -0.3400816, 1.0]], ['2, k, 14', [-0.2559101, -0.7337135, 1.0]], ['2, k, 15', [-0.2822461, -0.79638, 1.0]], ['2, k, 16', [0.06573848, -0.3671179, 1.0]], ['2, k, 17', [0.2094446, -0.3593131, 1.0]], ['2, k, 18', [0.2670208, -0.7349602, 1.0]], ['2, k, 19', [0.3244269, -0.7859488, 1.0]], ['2, k, 20', [0.02533428, 0.1593306, 1.0]], ['2, k, 21', [-0.3885163, -0.3431735, 1.0]], ['2, k, 22', [-0.3575817, -0.3236798, 1.0]], ['2, k, 23', [0.04149871, -0.335231, 1.0]], ['2, k, 24', [0.1245905, -0.3050436, 1.0]]]
[['2, k, 0', [-0.02580945, -0.3605801, 1.0]], ['2, k, 1', [0.003293731, -0.06074309, 1.0]], ['2, k, 2', [0.03076633, 0.2317948, 1.0]], ['2, k, 3', [0.05331323, 0.3765371, 1.0]], ['2, k, 4', [-0.1549101, 0.1529953, 1.0]], ['2, k, 5', [-0.2721298, -0.1040636, 1.0]], ['2, k, 6', [-0.3568142, -0.2840433, 1.0]], ['2, k, 7', [-0.4027188, -0.3030813, 1.0]], ['2, k, 8', [0.2139952, 0.113584, 1.0]], ['2, k, 9', [0.251422, -0.1175278, 1.0]], ['2, k, 10', [0.1397779, -0.2535979, 1.0]], ['2, k, 11', [0.0813926, -0.2836542, 1.0]], ['2, k, 12', [-0.1168065, -0.3429843, 1.0]], ['2, k, 13', [-0.2714091, -0.338972, 1.0]], ['2, k, 14', [-0.2469736, -0.7356103, 1.0]], ['2, k, 15', [-0.2773916, -0.7981308, 1.0]], ['2, k, 16', [0.06518824, -0.3669724, 1.0]], ['2, k, 17', [0.2063653, -0.3608474, 1.0]], ['2, k, 18', [0.2660499, -0.7357332, 1.0]], ['2, k, 19', [0.3233556, -0.7858323, 1.0]], ['2, k, 20', [0.02391355, 0.1596697, 1.0]], ['2, k, 21', [-0.4129863, -0.3269669, 1.0]], ['2, k, 22', [-0.3779636, -0.308255, 1.0]], ['2, k, 23', [0.03033403, -0.3367983, 1.0]], ['2, k, 24', [0.1169237, -0.3069231, 1.0]]]
[['2, k, 0', [-0.02684164, -0.3602188, 1.0]], ['2, k, 1', [0.002173122, -0.06034586, 1.0]], ['2, k, 2', [0.02980161, 0.2321289, 1.0]], ['2, k, 3', [0.05117783, 0.3773684, 1.0]], ['2, k, 4', [-0.1557383, 0.1530966, 1.0]], ['2, k, 5', [-0.282279, -0.09829032, 1.0]], ['2, k, 6', [-0.361799, -0.2800021, 1.0]], ['2, k, 7', [-0.4098525, -0.2827363, 1.0]], ['2, k, 8', [0.2132325, 0.113942, 1.0]], ['2, k, 9', [0.2504788, -0.1178534, 1.0]], ['2, k, 10', [0.1385492, -0.2544651, 1.0]], ['2, k, 11', [0.07911552, -0.2868824, 1.0]], ['2, k, 12', [-0.1180535, -0.342683, 1.0]], ['2, k, 13', [-0.2707533, -0.338658, 1.0]], ['2, k, 14', [-0.240129, -0.7372984, 1.0]], ['2, k, 15', [-0.2679766, -0.7995515, 1.0]], ['2, k, 16', [0.0643872, -0.3666208, 1.0]], ['2, k, 17', [0.2049198, -0.3620718, 1.0]], ['2, k, 18', [0.2661631, -0.7368007, 1.0]], ['2, k, 19', [0.3224333, -0.7858064, 1.0]], ['2, k, 20', [0.02292546, 0.1600271, 1.0]], ['2, k, 21', [-0.4583164, -0.2910004, 1.0]], ['2, k, 22', [-0.3800192, -0.3061457, 1.0]], ['2, k, 23', [0.03458012, -0.3358776, 1.0]], ['2, k, 24', [0.1228156, -0.3048185, 1.0]]]
[['2, k, 0', [-0.02794804, -0.360029, 1.0]], ['2, k, 1', [0.001008145, -0.06001778, 1.0]], ['2, k, 2', [0.0286746, 0.2325454, 1.0]], ['2, k, 3', [0.0492202, 0.3779112, 1.0]], ['2, k, 4', [-0.1587278, 0.152662, 1.0]], ['2, k, 5', [-0.2949314, -0.08323385, 1.0]], ['2, k, 6', [-0.4048013, -0.2439662, 1.0]], ['2, k, 7', [-0.4296236, -0.2627678, 1.0]], ['2, k, 8', [0.2127199, 0.113902, 1.0]], ['2, k, 9', [0.2503983, -0.1180608, 1.0]], ['2, k, 10', [0.1381987, -0.2546255, 1.0]], ['2, k, 11', [0.07989461, -0.286254, 1.0]], ['2, k, 12', [-0.1190793, -0.3426048, 1.0]], ['2, k, 13', [-0.2699469, -0.3384584, 1.0]], ['2, k, 14', [-0.2388384, -0.7382551, 1.0]], ['2, k, 15', [-0.265196, -0.8001958, 1.0]], ['2, k, 16', [0.06339405, -0.366405, 1.0]], ['2, k, 17', [0.2032325, -0.36325, 1.0]], ['2, k, 18', [0.2659332, -0.7379577, 1.0]], ['2, k, 19', [0.3220922, -0.7857886, 1.0]], ['2, k, 20', [0.02181458, 0.1604245, 1.0]], ['2, k, 21', [-0.4756108, -0.2693923, 1.0]], ['2, k, 22', [-0.4038703, -0.289963, 1.0]], ['2, k, 23', [0.03145206, -0.332936, 1.0]], ['2, k, 24', [0.1196715, -0.3062576, 1.0]]]
[['2, k, 0', [-0.02840503, -0.3599751, 1.0]], ['2, k, 1', [0.0002723057, -0.06002273, 1.0]], ['2, k, 2', [0.02767732, 0.23243, 1.0]], ['2, k, 3', [0.04729138, 0.3779442, 1.0]], ['2, k, 4', [-0.1608884, 0.1523421, 1.0]], ['2, k, 5', [-0.3026416, -0.07764782, 1.0]], ['2, k, 6', [-0.4070964, -0.2290436, 1.0]], ['2, k, 7', [-0.4536274, -0.2463887, 1.0]], ['2, k, 8', [0.2116718, 0.1144583, 1.0]], ['2, k, 9', [0.2503194, -0.1180896, 1.0]], ['2, k, 10', [0.1375076, -0.2547067, 1.0]], ['2, k, 11', [0.08886319, -0.278192, 1.0]], ['2, k, 12', [-0.1197198, -0.3428525, 1.0]], ['2, k, 13', [-0.2689185, -0.3386684, 1.0]], ['2, k, 14', [-0.2353511, -0.7369393, 1.0]], ['2, k, 15', [-0.2624577, -0.8001009, 1.0]], ['2, k, 16', [0.06284051, -0.3661412, 1.0]], ['2, k, 17', [0.202372, -0.3640164, 1.0]], ['2, k, 18', [0.2659385, -0.7384427, 1.0]], ['2, k, 19', [0.3211711, -0.7858362, 1.0]], ['2, k, 20', [0.02090288, 0.1603462, 1.0]], ['2, k, 21', [-0.5191829, -0.2522448, 1.0]], ['2, k, 22', [-0.4451713, -0.2512856, 1.0]], ['2, k, 23', [0.03176011, -0.3281838, 1.0]], ['2, k, 24', [0.1316051, -0.294452, 1.0]]]
[['2, k, 0', [-0.02870884, -0.360091, 1.0]], ['2, k, 1', [-0.0005069108, -0.06016461, 1.0]], ['2, k, 2', [0.02616996, 0.2322479, 1.0]], ['2, k, 3', [0.04486718, 0.3779254, 1.0]], ['2, k, 4', [-0.1620629, 0.1517043, 1.0]], ['2, k, 5', [-0.310195, -0.07109582, 1.0]], ['2, k, 6', [-0.4171813, -0.2179217, 1.0]], ['2, k, 7', [-0.485542, -0.2279965, 1.0]], ['2, k, 8', [0.2108864, 0.1150803, 1.0]], ['2, k, 9', [0.2491855, -0.1169771, 1.0]], ['2, k, 10', [0.1372548, -0.2548867, 1.0]], ['2, k, 11', [0.08753046, -0.2791702, 1.0]], ['2, k, 12', [-0.1199586, -0.3431183, 1.0]], ['2, k, 13', [-0.2676657, -0.3401767, 1.0]], ['2, k, 14', [-0.2329333, -0.7371166, 1.0]], ['2, k, 15', [-0.2590666, -0.7997249, 1.0]], ['2, k, 16', [0.06250463, -0.3661563, 1.0]], ['2, k, 17', [0.2017196, -0.3643849, 1.0]], ['2, k, 18', [0.2644742, -0.7382405, 1.0]], ['2, k, 19', [0.3210627, -0.785812, 1.0]], ['2, k, 20', [0.01962079, 0.160181, 1.0]], ['2, k, 21', [-0.5714091, -0.2377395, 1.0]], ['2, k, 22', [-0.4750631, -0.2231121, 1.0]], ['2, k, 23', [0.03309717, -0.3303582, 1.0]], ['2, k, 24', [0.1303309, -0.2946422, 1.0]]]
[['2, k, 0', [-0.02890314, -0.3601311, 1.0]], ['2, k, 1', [-0.001165591, -0.06020861, 1.0]], ['2, k, 2', [0.02492791, 0.2322031, 1.0]], ['2, k, 3', [0.04329433, 0.3777912, 1.0]], ['2, k, 4', [-0.1643686, 0.1516466, 1.0]], ['2, k, 5', [-0.319368, -0.06566326, 1.0]], ['2, k, 6', [-0.4386917, -0.1986335, 1.0]], ['2, k, 7', [-0.4937442, -0.208995, 1.0]], ['2, k, 8', [0.210311, 0.1153756, 1.0]], ['2, k, 9', [0.2488345, -0.117196, 1.0]], ['2, k, 10', [0.1366131, -0.2561383, 1.0]], ['2, k, 11', [0.08696748, -0.2796746, 1.0]], ['2, k, 12', [-0.1200614, -0.3433092, 1.0]], ['2, k, 13', [-0.2665432, -0.3414463, 1.0]], ['2, k, 14', [-0.2318292, -0.7377674, 1.0]], ['2, k, 15', [-0.2579294, -0.7995765, 1.0]], ['2, k, 16', [0.06209851, -0.3660686, 1.0]], ['2, k, 17', [0.2015616, -0.3646347, 1.0]], ['2, k, 18', [0.2643316, -0.738377, 1.0]], ['2, k, 19', [0.3207133, -0.785798, 1.0]], ['2, k, 20', [0.01853965, 0.1601399, 1.0]], ['2, k, 21', [-0.548372, -0.2015386, 1.0]], ['2, k, 22', [-0.475406, -0.2068966, 1.0]], ['2, k, 23', [0.03248024, -0.3319213, 1.0]], ['2, k, 24', [0.1338979, -0.2919752, 1.0]]]
[['2, k, 0', [-0.0290126, -0.3602804, 1.0]], ['2, k, 1', [-0.001848053, -0.06034527, 1.0]], ['2, k, 2', [0.02333928, 0.2321857, 1.0]], ['2, k, 3', [0.04181626, 0.3777364, 1.0]], ['2, k, 4', [-0.1651309, 0.1510531, 1.0]], ['2, k, 5', [-0.3272872, -0.05782175, 1.0]], ['2, k, 6', [-0.4524967, -0.1832144, 1.0]], ['2, k, 7', [-0.5082191, -0.1911597, 1.0]], ['2, k, 8', [0.2096183, 0.1155829, 1.0]], ['2, k, 9', [0.2484593, -0.1171552, 1.0]], ['2, k, 10', [0.1365494, -0.2565314, 1.0]], ['2, k, 11', [0.09373239, -0.2763982, 1.0]], ['2, k, 12', [-0.1201921, -0.3438456, 1.0]], ['2, k, 13', [-0.2657878, -0.3431322, 1.0]], ['2, k, 14', [-0.230862, -0.7383707, 1.0]], ['2, k, 15', [-0.2557418, -0.7995175, 1.0]], ['2, k, 16', [0.06198923, -0.3661127, 1.0]], ['2, k, 17', [0.2015756, -0.3647049, 1.0]], ['2, k, 18', [0.2637976, -0.7382439, 1.0]], ['2, k, 19', [0.3207243, -0.785809, 1.0]], ['2, k, 20', [0.01720254, 0.1600847, 1.0]], ['2, k, 21', [-0.5617278, -0.1764187, 1.0]], ['2, k, 22', [-0.4572962, -0.2169445, 1.0]], ['2, k, 23', [0.0339449, -0.3251378, 1.0]], ['2, k, 24', [0.128636, -0.2981578, 1.0]]]
[['2, k, 0', [-0.02926411, -0.360416, 1.0]], ['2, k, 1', [-0.002224914, -0.06036019, 1.0]], ['2, k, 2', [0.02280658, 0.2322927, 1.0]], ['2, k, 3', [0.04061658, 0.3775364, 1.0]], ['2, k, 4', [-0.1655106, 0.150847, 1.0]], ['2, k, 5', [-0.3327876, -0.04593291, 1.0]], ['2, k, 6', [-0.4626387, -0.1597139, 1.0]], ['2, k, 7', [-0.516914, -0.1705815, 1.0]], ['2, k, 8', [0.2089729, 0.1161014, 1.0]], ['2, k, 9', [0.2476008, -0.1167181, 1.0]], ['2, k, 10', [0.1371427, -0.2576372, 1.0]], ['2, k, 11', [0.09401874, -0.2766054, 1.0]], ['2, k, 12', [-0.1203984, -0.3441184, 1.0]], ['2, k, 13', [-0.2655285, -0.3436207, 1.0]], ['2, k, 14', [-0.2306196, -0.7378995, 1.0]], ['2, k, 15', [-0.2553462, -0.7991585, 1.0]], ['2, k, 16', [0.06185541, -0.3661204, 1.0]], ['2, k, 17', [0.2015097, -0.3647343, 1.0]], ['2, k, 18', [0.2635235, -0.7381596, 1.0]], ['2, k, 19', [0.3206107, -0.785799, 1.0]], ['2, k, 20', [0.0167081, 0.1601582, 1.0]], ['2, k, 21', [-0.5711597, -0.1546239, 1.0]], ['2, k, 22', [-0.4952055, -0.1579168, 1.0]], ['2, k, 23', [0.03791098, -0.3284135, 1.0]], ['2, k, 24', [0.145863, -0.287575, 1.0]]]
[['2, k, 0', [-0.02933619, -0.3604436, 1.0]], ['2, k, 1', [-0.002639009, -0.06035374, 1.0]], ['2, k, 2', [0.02209162, 0.2323739, 1.0]], ['2, k, 3', [0.03971322, 0.3775766, 1.0]], ['2, k, 4', [-0.1689281, 0.1503514, 1.0]], ['2, k, 5', [-0.3383199, -0.03759989, 1.0]], ['2, k, 6', [-0.4686696, -0.1434448, 1.0]], ['2, k, 7', [-0.5272855, -0.1469074, 1.0]], ['2, k, 8', [0.2080964, 0.1165371, 1.0]], ['2, k, 9', [0.2477637, -0.115616, 1.0]], ['2, k, 10', [0.137675, -0.2572553, 1.0]], ['2, k, 11', [0.09233697, -0.2773863, 1.0]], ['2, k, 12', [-0.1204259, -0.344254, 1.0]], ['2, k, 13', [-0.2655515, -0.3437972, 1.0]], ['2, k, 14', [-0.2293081, -0.7386929, 1.0]], ['2, k, 15', [-0.2546634, -0.7991769, 1.0]], ['2, k, 16', [0.0616877, -0.3660284, 1.0]], ['2, k, 17', [0.2015906, -0.3648235, 1.0]], ['2, k, 18', [0.2636294, -0.73805, 1.0]], ['2, k, 19', [0.3206466, -0.785812, 1.0]], ['2, k, 20', [0.01606009, 0.1602225, 1.0]], ['2, k, 21', [-0.5726418, -0.1207381, 1.0]], ['2, k, 22', [-0.4923613, -0.1382178, 1.0]], ['2, k, 23', [0.0339184, -0.3296288, 1.0]], ['2, k, 24', [0.1374565, -0.2922198, 1.0]]]
[['2, k, 0', [-0.02994536, -0.3605774, 1.0]], ['2, k, 1', [-0.003590481, -0.06035536, 1.0]], ['2, k, 2', [0.02103962, 0.2325458, 1.0]], ['2, k, 3', [0.03905468, 0.3777486, 1.0]], ['2, k, 4', [-0.1686789, 0.1499288, 1.0]], ['2, k, 5', [-0.3414736, -0.02537655, 1.0]], ['2, k, 6', [-0.4901077, -0.1259819, 1.0]], ['2, k, 7', [-0.5325919, -0.1209944, 1.0]], ['2, k, 8', [0.2076126, 0.1166188, 1.0]], ['2, k, 9', [0.2472738, -0.1157432, 1.0]], ['2, k, 10', [0.1376711, -0.2579467, 1.0]], ['2, k, 11', [0.07955547, -0.2910623, 1.0]], ['2, k, 12', [-0.1208711, -0.3444529, 1.0]], ['2, k, 13', [-0.2656471, -0.3438255, 1.0]], ['2, k, 14', [-0.2291347, -0.7382665, 1.0]], ['2, k, 15', [-0.2545965, -0.799103, 1.0]], ['2, k, 16', [0.06100789, -0.36605, 1.0]], ['2, k, 17', [0.2018798, -0.3647832, 1.0]], ['2, k, 18', [0.2635264, -0.7377944, 1.0]], ['2, k, 19', [0.3207736, -0.7857989, 1.0]], ['2, k, 20', [0.01501591, 0.1603518, 1.0]], ['2, k, 21', [-0.5816759, -0.08399568, 1.0]], ['2, k, 22', [-0.4873885, -0.1157269, 1.0]], ['2, k, 23', [0.02970168, -0.3406034, 1.0]], ['2, k, 24', [0.1139605, -0.3171449, 1.0]]]
[['2, k, 0', [-0.03021308, -0.3607033, 1.0]], ['2, k, 1', [-0.004021148, -0.06037295, 1.0]], ['2, k, 2', [0.02058658, 0.2326603, 1.0]], ['2, k, 3', [0.03846043, 0.3776963, 1.0]], ['2, k, 4', [-0.1698415, 0.1499792, 1.0]], ['2, k, 5', [-0.3444013, -0.01299908, 1.0]], ['2, k, 6', [-0.4872603, -0.1135868, 1.0]], ['2, k, 7', [-0.5276842, -0.09483787, 1.0]], ['2, k, 8', [0.2071595, 0.1168475, 1.0]], ['2, k, 9', [0.2472897, -0.1158788, 1.0]], ['2, k, 10', [0.1388614, -0.2590568, 1.0]], ['2, k, 11', [0.08015262, -0.2915741, 1.0]], ['2, k, 12', [-0.1209998, -0.3446552, 1.0]], ['2, k, 13', [-0.2656374, -0.3441238, 1.0]], ['2, k, 14', [-0.2286672, -0.7384906, 1.0]], ['2, k, 15', [-0.2545607, -0.7990417, 1.0]], ['2, k, 16', [0.06060087, -0.3660687, 1.0]], ['2, k, 17', [0.2023765, -0.3645455, 1.0]], ['2, k, 18', [0.2628545, -0.7373354, 1.0]], ['2, k, 19', [0.3206702, -0.7857894, 1.0]], ['2, k, 20', [0.01455944, 0.1604346, 1.0]], ['2, k, 21', [-0.5706294, -0.06393468, 1.0]], ['2, k, 22', [-0.4768365, -0.09013346, 1.0]], ['2, k, 23', [0.03191694, -0.3408917, 1.0]], ['2, k, 24', [0.1185212, -0.3124754, 1.0]]]
[['2, k, 0', [-0.03094308, -0.3610554, 1.0]], ['2, k, 1', [-0.004851566, -0.06069253, 1.0]], ['2, k, 2', [0.01990436, 0.232366, 1.0]], ['2, k, 3', [0.03813254, 0.3775723, 1.0]], ['2, k, 4', [-0.1693576, 0.1500363, 1.0]], ['2, k, 5', [-0.3454392, -0.004300791, 1.0]], ['2, k, 6', [-0.4822686, -0.0869351, 1.0]], ['2, k, 7', [-0.5155931, -0.0757168, 1.0]], ['2, k, 8', [0.2064131, 0.1169609, 1.0]], ['2, k, 9', [0.2467601, -0.1156491, 1.0]], ['2, k, 10', [0.1396745, -0.2595943, 1.0]], ['2, k, 11', [0.07998796, -0.2929418, 1.0]], ['2, k, 12', [-0.1214971, -0.3450247, 1.0]], ['2, k, 13', [-0.2656407, -0.3445131, 1.0]], ['2, k, 14', [-0.2284167, -0.73901, 1.0]], ['2, k, 15', [-0.2544586, -0.7991284, 1.0]], ['2, k, 16', [0.05976956, -0.3663558, 1.0]], ['2, k, 17', [0.2029937, -0.3643239, 1.0]], ['2, k, 18', [0.2624928, -0.7368613, 1.0]], ['2, k, 19', [0.3207515, -0.7857428, 1.0]], ['2, k, 20', [0.0138312, 0.160138, 1.0]], ['2, k, 21', [-0.5679581, -0.03432506, 1.0]], ['2, k, 22', [-0.4541731, -0.07055409, 1.0]], ['2, k, 23', [0.02761106, -0.3419184, 1.0]], ['2, k, 24', [0.1178448, -0.3132509, 1.0]]]
