[['2, k, 0', [0.0542233, -0.403452, 1.0]], ['2, k, 1', [0.046375, -0.111872, 1.0]], ['2, k, 2', [0.0384886, 0.174706, 1.0]], ['2, k, 3', [0.0427075, 0.280959, 1.0]], ['2, k, 4', [-0.0773471, 0.118223, 1.0]], ['2, k, 5', [-0.221158, 0.182508, 1.0]], ['2, k, 6', [-0.294087, 0.247243, 1.0]], ['2, k, 7', [-0.315364, 0.280969, 1.0]], ['2, k, 8', [0.16103, 0.106133, 1.0]], ['2, k, 9', [0.285912, 0.177028, 1.0]], ['2, k, 10', [0.378523, 0.264039, 1.0]], ['2, k, 11', [0.486028, 0.29698, 1.0]], ['2, k, 12', [-0.000514929, -0.39644, 1.0]], ['2, k, 13', [-0.0692288, -0.729334, 1.0]], ['2, k, 14', [-0.0476698, -1.21285, 1.0]], ['2, k, 15', [-0.0738606, -1.26491, 1.0]], ['2, k, 16', [0.107823, -0.401966, 1.0]], ['2, k, 17', [0.141157, -0.808886, 1.0]], ['2, k, 18', [0.150363, -1.19896, 1.0]], ['2, k, 19', [0.146777, -1.24937, 1.0]], ['2, k, 20', [0.0404732, 0.103748, 1.0]], ['2, k, 21', [-0.347445, 0.298341, 1.0]], ['2, k, 22', [-0.235176, 0.281664, 1.0]], ['2, k, 23', [0.549862, 0.294137, 1.0]], ['2, k, 24', [0.444871, 0.304112, 1.0]]]
[['2, k, 0', [-0.0142899, -0.3965, 1.0]], ['2, k, 1', [0.0527726, -0.12637, 1.0]], ['2, k, 2', [0.129262, 0.133158, 1.0]], ['2, k, 3', [0.240994, 0.232851, 1.0]], ['2, k, 4', [0.00517334, 0.173876, 1.0]], ['2, k, 5', [0.18737, 0.372878, 1.0]], ['2, k, 6', [0.37961, 0.553085, 1.0]], ['2, k, 7', [0.426559, 0.574036, 1.0]], ['2, k, 8', [0.234964, 0.0104761, 1.0]], ['2, k, 9', [0.401536, -0.0820421, 1.0]], ['2, k, 10', [0.586592, -0.123819, 1.0]], ['2, k, 11', [0.66412, -0.113794, 1.0]], ['2, k, 12', [-0.053488, -0.383086, 1.0]], ['2, k, 13', [-0.115108, -0.800499, 1.0]], ['2, k, 14', [-0.0645231, -1.08731, 1.0]], ['2, k, 15', [-0.0296357, -1.1306, 1.0]], ['2, k, 16', [0.0252384, -0.402368, 1.0]], ['2, k, 17', [0.0884856, -0.795705, 1.0]], ['2, k, 18', [0.128185, -1.12203, 1.0]], ['2, k, 19', [0.161252, -1.16513, 1.0]], ['2, k, 20', [0.109665, 0.0693499, 1.0]], ['2, k, 21', [0.458883, 0.614276, 1.0]], ['2, k, 22', [0.466452, 0.531341, 1.0]], ['2, k, 23', [0.734256, -0.112082, 1.0]], ['2, k, 24', [0.706846, -0.0815092, 1.0]]]
[['2, k, 0', [-0.0133394, -0.398028, 1.0]], ['2, k, 1', [0.0558491, -0.127209, 1.0]], ['2, k, 2', [0.131059, 0.134617, 1.0]], ['2, k, 3', [0.241114, 0.23273, 1.0]], ['2, k, 4', [0.00484049, 0.17406, 1.0]], ['2, k, 5', [0.184956, 0.3556, 1.0]], ['2, k, 6', [0.37584, 0.541324, 1.0]], ['2, k, 7', [0.422711, 0.568682, 1.0]], ['2, k, 8', [0.235364, 0.00890336, 1.0]], ['2, k, 9', [0.401512, -0.0838457, 1.0]], ['2, k, 10', [0.587173, -0.123154, 1.0]], ['2, k, 11', [0.66406, -0.113782, 1.0]], ['2, k, 12', [-0.0523431, -0.384709, 1.0]], ['2, k, 13', [-0.115884, -0.801988, 1.0]], ['2, k, 14', [-0.0656108, -1.08887, 1.0]], ['2, k, 15', [-0.0309214, -1.13217, 1.0]], ['2, k, 16', [0.025897, -0.403505, 1.0]], ['2, k, 17', [0.0885837, -0.798032, 1.0]], ['2, k, 18', [0.126303, -1.12238, 1.0]], ['2, k, 19', [0.159179, -1.16552, 1.0]], ['2, k, 20', [0.111832, 0.0701712, 1.0]], ['2, k, 21', [0.462879, 0.605673, 1.0]], ['2, k, 22', [0.473064, 0.525134, 1.0]], ['2, k, 23', [0.735258, -0.122178, 1.0]], ['2, k, 24', [0.696204, -0.0835963, 1.0]]]
[['2, k, 0', [-0.0124945, -0.3994, 1.0]], ['2, k, 1', [0.0573474, -0.128054, 1.0]], ['2, k, 2', [0.131458, 0.134864, 1.0]], ['2, k, 3', [0.241129, 0.232713, 1.0]], ['2, k, 4', [0.0302661, 0.176251, 1.0]], ['2, k, 5', [0.185914, 0.356558, 1.0]], ['2, k, 6', [0.377074, 0.541995, 1.0]], ['2, k, 7', [0.425313, 0.568826, 1.0]], ['2, k, 8', [0.240005, -0.00551152, 1.0]], ['2, k, 9', [0.411474, -0.0880828, 1.0]], ['2, k, 10', [0.597884, -0.123329, 1.0]], ['2, k, 11', [0.672448, -0.107884, 1.0]], ['2, k, 12', [-0.0503451, -0.385938, 1.0]], ['2, k, 13', [-0.112122, -0.802591, 1.0]], ['2, k, 14', [-0.0650324, -1.09037, 1.0]], ['2, k, 15', [-0.0286034, -1.13386, 1.0]], ['2, k, 16', [0.02584, -0.405413, 1.0]], ['2, k, 17', [0.0885402, -0.798225, 1.0]], ['2, k, 18', [0.124249, -1.13259, 1.0]], ['2, k, 19', [0.116812, -1.18691, 1.0]], ['2, k, 20', [0.112493, 0.0702145, 1.0]], ['2, k, 21', [0.457592, 0.604317, 1.0]], ['2, k, 22', [0.472962, 0.520233, 1.0]], ['2, k, 23', [0.742413, -0.108794, 1.0]], ['2, k, 24', [0.66936, -0.0684923, 1.0]]]
[['2, k, 0', [-0.0123795, -0.399018, 1.0]], ['2, k, 1', [0.0575301, -0.127812, 1.0]], ['2, k, 2', [0.130814, 0.135585, 1.0]], ['2, k, 3', [0.239978, 0.234125, 1.0]], ['2, k, 4', [0.0259185, 0.175595, 1.0]], ['2, k, 5', [0.186786, 0.357896, 1.0]], ['2, k, 6', [0.378683, 0.542376, 1.0]], ['2, k, 7', [0.420638, 0.575222, 1.0]], ['2, k, 8', [0.240184, -0.00343614, 1.0]], ['2, k, 9', [0.411672, -0.0853895, 1.0]], ['2, k, 10', [0.599289, -0.115739, 1.0]], ['2, k, 11', [0.679203, -0.0953657, 1.0]], ['2, k, 12', [-0.050364, -0.384378, 1.0]], ['2, k, 13', [-0.110333, -0.800722, 1.0]], ['2, k, 14', [-0.0617344, -1.08753, 1.0]], ['2, k, 15', [-0.0258692, -1.13105, 1.0]], ['2, k, 16', [0.0259837, -0.405306, 1.0]], ['2, k, 17', [0.0883356, -0.798319, 1.0]], ['2, k, 18', [0.123975, -1.13145, 1.0]], ['2, k, 19', [0.158089, -1.17472, 1.0]], ['2, k, 20', [0.112249, 0.0706731, 1.0]], ['2, k, 21', [0.449957, 0.623719, 1.0]], ['2, k, 22', [0.466587, 0.524418, 1.0]], ['2, k, 23', [0.751272, -0.0994546, 1.0]], ['2, k, 24', [0.667238, -0.0563939, 1.0]]]
[['2, k, 0', [-0.0115527, -0.401976, 1.0]], ['2, k, 1', [0.0580292, -0.128861, 1.0]], ['2, k, 2', [0.130751, 0.135623, 1.0]], ['2, k, 3', [0.239323, 0.234528, 1.0]], ['2, k, 4', [0.0179516, 0.17418, 1.0]], ['2, k, 5', [0.19745, 0.372262, 1.0]], ['2, k, 6', [0.354165, 0.54938, 1.0]], ['2, k, 7', [0.405269, 0.58327, 1.0]], ['2, k, 8', [0.23933, 0.00225196, 1.0]], ['2, k, 9', [0.410414, -0.0808866, 1.0]], ['2, k, 10', [0.600975, -0.0946257, 1.0]], ['2, k, 11', [0.681594, -0.0762562, 1.0]], ['2, k, 12', [-0.0498856, -0.389044, 1.0]], ['2, k, 13', [-0.112149, -0.805244, 1.0]], ['2, k, 14', [-0.0675628, -1.12313, 1.0]], ['2, k, 15', [-0.0597752, -1.17696, 1.0]], ['2, k, 16', [0.0269167, -0.406933, 1.0]], ['2, k, 17', [0.0883766, -0.798253, 1.0]], ['2, k, 18', [0.123469, -1.13045, 1.0]], ['2, k, 19', [0.156564, -1.17369, 1.0]], ['2, k, 20', [0.112251, 0.0706398, 1.0]], ['2, k, 21', [0.438954, 0.628235, 1.0]], ['2, k, 22', [0.45735, 0.525287, 1.0]], ['2, k, 23', [0.749395, -0.0785826, 1.0]], ['2, k, 24', [0.717974, -0.0455797, 1.0]]]
[['2, k, 0', [-0.0110231, -0.400891, 1.0]], ['2, k, 1', [0.056184, -0.126606, 1.0]], ['2, k, 2', [0.117657, 0.144465, 1.0]], ['2, k, 3', [0.22673, 0.24128, 1.0]], ['2, k, 4', [0.0161578, 0.174372, 1.0]], ['2, k, 5', [0.16643, 0.395238, 1.0]], ['2, k, 6', [0.365433, 0.575133, 1.0]], ['2, k, 7', [0.397328, 0.593613, 1.0]], ['2, k, 8', [0.23849, 0.00690976, 1.0]], ['2, k, 9', [0.414541, -0.0680287, 1.0]], ['2, k, 10', [0.606732, -0.0801281, 1.0]], ['2, k, 11', [0.689158, -0.0468467, 1.0]], ['2, k, 12', [-0.0494427, -0.387633, 1.0]], ['2, k, 13', [-0.111907, -0.804406, 1.0]], ['2, k, 14', [-0.066396, -1.12575, 1.0]], ['2, k, 15', [-0.0309451, -1.16884, 1.0]], ['2, k, 16', [0.0275748, -0.405957, 1.0]], ['2, k, 17', [0.0889067, -0.797989, 1.0]], ['2, k, 18', [0.123502, -1.12897, 1.0]], ['2, k, 19', [0.157165, -1.17211, 1.0]], ['2, k, 20', [0.103472, 0.0769871, 1.0]], ['2, k, 21', [0.428548, 0.617481, 1.0]], ['2, k, 22', [0.448756, 0.5302, 1.0]], ['2, k, 23', [0.754461, -0.0348407, 1.0]], ['2, k, 24', [0.728197, -0.00898452, 1.0]]]
[['2, k, 0', [-0.00820259, -0.398413, 1.0]], ['2, k, 1', [0.0561529, -0.125992, 1.0]], ['2, k, 2', [0.116852, 0.144485, 1.0]], ['2, k, 3', [0.202615, 0.244574, 1.0]], ['2, k, 4', [0.0119462, 0.174365, 1.0]], ['2, k, 5', [0.160122, 0.396347, 1.0]], ['2, k, 6', [0.35774, 0.577731, 1.0]], ['2, k, 7', [0.386345, 0.600275, 1.0]], ['2, k, 8', [0.236928, 0.0116699, 1.0]], ['2, k, 9', [0.420805, -0.0430114, 1.0]], ['2, k, 10', [0.625914, -0.00452069, 1.0]], ['2, k, 11', [0.718609, -0.00211442, 1.0]], ['2, k, 12', [-0.0479365, -0.384942, 1.0]], ['2, k, 13', [-0.104191, -0.803018, 1.0]], ['2, k, 14', [-0.0641012, -1.0912, 1.0]], ['2, k, 15', [-0.0286501, -1.1344, 1.0]], ['2, k, 16', [0.0347975, -0.401792, 1.0]], ['2, k, 17', [0.0899856, -0.795456, 1.0]], ['2, k, 18', [0.12243, -1.12735, 1.0]], ['2, k, 19', [0.156121, -1.17034, 1.0]], ['2, k, 20', [0.102768, 0.0772026, 1.0]], ['2, k, 21', [0.425193, 0.582373, 1.0]], ['2, k, 22', [0.443266, 0.529129, 1.0]], ['2, k, 23', [0.771955, -0.00355208, 1.0]], ['2, k, 24', [0.737901, 0.0536092, 1.0]]]
[['2, k, 0', [-0.00505885, -0.397886, 1.0]], ['2, k, 1', [0.0507564, -0.11849, 1.0]], ['2, k, 2', [0.0847146, 0.172193, 1.0]], ['2, k, 3', [0.186435, 0.261739, 1.0]], ['2, k, 4', [0.00976508, 0.174532, 1.0]], ['2, k, 5', [0.14882, 0.400886, 1.0]], ['2, k, 6', [0.280308, 0.585695, 1.0]], ['2, k, 7', [0.32459, 0.624202, 1.0]], ['2, k, 8', [0.236303, 0.0147001, 1.0]], ['2, k, 9', [0.425146, -0.0264493, 1.0]], ['2, k, 10', [0.628105, -0.00390787, 1.0]], ['2, k, 11', [0.711794, 0.0235313, 1.0]], ['2, k, 12', [-0.044566, -0.385261, 1.0]], ['2, k, 13', [-0.0978099, -0.803677, 1.0]], ['2, k, 14', [-0.0685249, -1.11158, 1.0]], ['2, k, 15', [-0.0319454, -1.15424, 1.0]], ['2, k, 16', [0.0369961, -0.401059, 1.0]], ['2, k, 17', [0.0999399, -0.843552, 1.0]], ['2, k, 18', [0.1237, -1.13162, 1.0]], ['2, k, 19', [0.158468, -1.17418, 1.0]], ['2, k, 20', [0.0781649, 0.0993834, 1.0]], ['2, k, 21', [0.355992, 0.673398, 1.0]], ['2, k, 22', [0.388924, 0.577076, 1.0]], ['2, k, 23', [0.768011, 0.0369918, 1.0]], ['2, k, 24', [0.694709, 0.0501315, 1.0]]]
[['2, k, 0', [-0.00224881, -0.392081, 1.0]], ['2, k, 1', [0.049369, -0.116465, 1.0]], ['2, k, 2', [0.0849925, 0.16811, 1.0]], ['2, k, 3', [0.170216, 0.268129, 1.0]], ['2, k, 4', [0.00905756, 0.174554, 1.0]], ['2, k, 5', [0.135659, 0.407297, 1.0]], ['2, k, 6', [0.273001, 0.597441, 1.0]], ['2, k, 7', [0.305528, 0.642972, 1.0]], ['2, k, 8', [0.23452, 0.0196302, 1.0]], ['2, k, 9', [0.426056, -0.0069819, 1.0]], ['2, k, 10', [0.671375, 0.0358173, 1.0]], ['2, k, 11', [0.738998, 0.0660715, 1.0]], ['2, k, 12', [-0.043752, -0.37638, 1.0]], ['2, k, 13', [-0.101104, -0.794065, 1.0]], ['2, k, 14', [-0.069167, -1.12082, 1.0]], ['2, k, 15', [-0.0327252, -1.16313, 1.0]], ['2, k, 16', [0.0468853, -0.387465, 1.0]], ['2, k, 17', [0.0968586, -0.795651, 1.0]], ['2, k, 18', [0.125787, -1.11816, 1.0]], ['2, k, 19', [0.160389, -1.16054, 1.0]], ['2, k, 20', [0.0777355, 0.0981836, 1.0]], ['2, k, 21', [0.331703, 0.693535, 1.0]], ['2, k, 22', [0.368835, 0.594112, 1.0]], ['2, k, 23', [0.80759, 0.0303301, 1.0]], ['2, k, 24', [0.739716, 0.110354, 1.0]]]
[['2, k, 0', [-0.000586393, -0.386182, 1.0]], ['2, k, 1', [0.0444029, -0.108937, 1.0]], ['2, k, 2', [0.0809959, 0.169641, 1.0]], ['2, k, 3', [0.170884, 0.264603, 1.0]], ['2, k, 4', [0.00740813, 0.174083, 1.0]], ['2, k, 5', [0.0999615, 0.419674, 1.0]], ['2, k, 6', [0.238699, 0.632924, 1.0]], ['2, k, 7', [0.270378, 0.667671, 1.0]], ['2, k, 8', [0.231892, 0.0271949, 1.0]], ['2, k, 9', [0.425362, 0.0148358, 1.0]], ['2, k, 10', [0.67919, 0.0809715, 1.0]], ['2, k, 11', [0.723946, 0.112887, 1.0]], ['2, k, 12', [-0.0437811, -0.371685, 1.0]], ['2, k, 13', [-0.0995181, -0.784813, 1.0]], ['2, k, 14', [-0.0769197, -1.09901, 1.0]], ['2, k, 15', [-0.015425, -1.18289, 1.0]], ['2, k, 16', [0.0471942, -0.386255, 1.0]], ['2, k, 17', [0.0967884, -0.793166, 1.0]], ['2, k, 18', [0.128762, -1.1181, 1.0]], ['2, k, 19', [0.163542, -1.16021, 1.0]], ['2, k, 20', [0.0729544, 0.100747, 1.0]], ['2, k, 21', [0.288471, 0.70938, 1.0]], ['2, k, 22', [0.321223, 0.63208, 1.0]], ['2, k, 23', [0.774348, 0.135551, 1.0]], ['2, k, 24', [0.704236, 0.179955, 1.0]]]
[['2, k, 0', [-0.000256741, -0.385846, 1.0]], ['2, k, 1', [0.0439701, -0.108778, 1.0]], ['2, k, 2', [0.0802223, 0.168614, 1.0]], ['2, k, 3', [0.161161, 0.269811, 1.0]], ['2, k, 4', [0.00596522, 0.172812, 1.0]], ['2, k, 5', [0.0806677, 0.413755, 1.0]], ['2, k, 6', [0.219936, 0.634615, 1.0]], ['2, k, 7', [0.236704, 0.678716, 1.0]], ['2, k, 8', [0.234303, 0.0347401, 1.0]], ['2, k, 9', [0.430434, 0.0395484, 1.0]], ['2, k, 10', [0.676228, 0.125729, 1.0]], ['2, k, 11', [0.730242, 0.150147, 1.0]], ['2, k, 12', [-0.0442186, -0.371501, 1.0]], ['2, k, 13', [-0.0976902, -0.782725, 1.0]], ['2, k, 14', [-0.0819876, -1.07463, 1.0]], ['2, k, 15', [-0.0446383, -1.11692, 1.0]], ['2, k, 16', [0.047784, -0.386472, 1.0]], ['2, k, 17', [0.0972443, -0.789275, 1.0]], ['2, k, 18', [0.128003, -1.11315, 1.0]], ['2, k, 19', [0.163361, -1.15521, 1.0]], ['2, k, 20', [0.0721479, 0.100139, 1.0]], ['2, k, 21', [0.249396, 0.721388, 1.0]], ['2, k, 22', [0.29336, 0.640643, 1.0]], ['2, k, 23', [0.788391, 0.152314, 1.0]], ['2, k, 24', [0.732055, 0.182684, 1.0]]]
[['2, k, 0', [0.00296225, -0.382094, 1.0]], ['2, k, 1', [0.0486497, -0.111504, 1.0]], ['2, k, 2', [0.101793, 0.14076, 1.0]], ['2, k, 3', [0.212827, 0.235268, 1.0]], ['2, k, 4', [0.00362206, 0.172124, 1.0]], ['2, k, 5', [0.0523979, 0.406745, 1.0]], ['2, k, 6', [0.139552, 0.591161, 1.0]], ['2, k, 7', [0.176622, 0.676056, 1.0]], ['2, k, 8', [0.241328, 0.080787, 1.0]], ['2, k, 9', [0.435302, 0.0463398, 1.0]], ['2, k, 10', [0.668826, 0.172713, 1.0]], ['2, k, 11', [0.716721, 0.197682, 1.0]], ['2, k, 12', [-0.0434873, -0.369214, 1.0]], ['2, k, 13', [-0.0947097, -0.783242, 1.0]], ['2, k, 14', [-0.0683951, -1.117, 1.0]], ['2, k, 15', [-0.0317607, -1.15899, 1.0]], ['2, k, 16', [0.0529571, -0.383042, 1.0]], ['2, k, 17', [0.0991873, -0.787979, 1.0]], ['2, k, 18', [0.131637, -1.12209, 1.0]], ['2, k, 19', [0.166386, -1.16407, 1.0]], ['2, k, 20', [0.087506, 0.0811578, 1.0]], ['2, k, 21', [0.206262, 0.734671, 1.0]], ['2, k, 22', [0.213496, 0.659702, 1.0]], ['2, k, 23', [0.780793, 0.196471, 1.0]], ['2, k, 24', [0.708379, 0.246165, 1.0]]]
[['2, k, 0', [0.00454035, -0.379595, 1.0]], ['2, k, 1', [0.0476626, -0.109773, 1.0]], ['2, k, 2', [0.0859886, 0.153995, 1.0]], ['2, k, 3', [0.214852, 0.238408, 1.0]], ['2, k, 4', [0.00327126, 0.172361, 1.0]], ['2, k, 5', [0.027638, 0.391999, 1.0]], ['2, k, 6', [0.120076, 0.641428, 1.0]], ['2, k, 7', [0.146818, 0.698043, 1.0]], ['2, k, 8', [0.241124, 0.0807166, 1.0]], ['2, k, 9', [0.438561, 0.0640556, 1.0]], ['2, k, 10', [0.657896, 0.216599, 1.0]], ['2, k, 11', [0.711555, 0.2514, 1.0]], ['2, k, 12', [-0.0427364, -0.366912, 1.0]], ['2, k, 13', [-0.0895615, -0.781818, 1.0]], ['2, k, 14', [-0.0676699, -1.12139, 1.0]], ['2, k, 15', [-0.0310288, -1.16294, 1.0]], ['2, k, 16', [0.0541042, -0.381767, 1.0]], ['2, k, 17', [0.0996777, -0.787221, 1.0]], ['2, k, 18', [0.130762, -1.1228, 1.0]], ['2, k, 19', [0.165533, -1.16438, 1.0]], ['2, k, 20', [0.0787138, 0.0881719, 1.0]], ['2, k, 21', [0.161842, 0.746146, 1.0]], ['2, k, 22', [0.207079, 0.675191, 1.0]], ['2, k, 23', [0.758772, 0.278309, 1.0]], ['2, k, 24', [0.666453, 0.313429, 1.0]]]
[['2, k, 0', [0.00605849, -0.37734, 1.0]], ['2, k, 1', [0.0457899, -0.107701, 1.0]], ['2, k, 2', [0.0783913, 0.15778, 1.0]], ['2, k, 3', [0.212661, 0.24948, 1.0]], ['2, k, 4', [0.00289837, 0.172625, 1.0]], ['2, k, 5', [0.0110406, 0.400106, 1.0]], ['2, k, 6', [0.0775698, 0.634776, 1.0]], ['2, k, 7', [0.106934, 0.702079, 1.0]], ['2, k, 8', [0.240543, 0.0809147, 1.0]], ['2, k, 9', [0.432277, 0.133807, 1.0]], ['2, k, 10', [0.613463, 0.211408, 1.0]], ['2, k, 11', [0.691111, 0.274423, 1.0]], ['2, k, 12', [-0.0408019, -0.364133, 1.0]], ['2, k, 13', [-0.0839236, -0.777358, 1.0]], ['2, k, 14', [-0.0680108, -1.12063, 1.0]], ['2, k, 15', [0.00261307, -1.17578, 1.0]], ['2, k, 16', [0.0553717, -0.379533, 1.0]], ['2, k, 17', [0.10225, -0.786105, 1.0]], ['2, k, 18', [0.132273, -1.1235, 1.0]], ['2, k, 19', [0.167191, -1.16485, 1.0]], ['2, k, 20', [0.0713892, 0.0920809, 1.0]], ['2, k, 21', [0.116297, 0.751749, 1.0]], ['2, k, 22', [0.174515, 0.679653, 1.0]], ['2, k, 23', [0.748729, 0.3091, 1.0]], ['2, k, 24', [0.697702, 0.316861, 1.0]]]
[['2, k, 0', [0.0114274, -0.375525, 1.0]], ['2, k, 1', [0.0505612, -0.105953, 1.0]], ['2, k, 2', [0.0874608, 0.160022, 1.0]], ['2, k, 3', [0.214409, 0.251295, 1.0]], ['2, k, 4', [-0.00995241, 0.177358, 1.0]], ['2, k, 5', [-0.0104387, 0.434501, 1.0]], ['2, k, 6', [0.035647, 0.639007, 1.0]], ['2, k, 7', [0.0540484, 0.705149, 1.0]], ['2, k, 8', [0.233399, 0.0955009, 1.0]], ['2, k, 9', [0.427758, 0.135202, 1.0]], ['2, k, 10', [0.643941, 0.293391, 1.0]], ['2, k, 11', [0.688925, 0.322456, 1.0]], ['2, k, 12', [-0.0377247, -0.363298, 1.0]], ['2, k, 13', [-0.0811659, -0.777136, 1.0]], ['2, k, 14', [-0.0673547, -1.12041, 1.0]], ['2, k, 15', [0.00353924, -1.17606, 1.0]], ['2, k, 16', [0.0656439, -0.376836, 1.0]], ['2, k, 17', [0.104791, -0.784586, 1.0]], ['2, k, 18', [0.141356, -1.07366, 1.0]], ['2, k, 19', [0.171378, -1.11507, 1.0]], ['2, k, 20', [0.0785029, 0.0941048, 1.0]], ['2, k, 21', [0.0514036, 0.758891, 1.0]], ['2, k, 22', [0.115962, 0.693985, 1.0]], ['2, k, 23', [0.759238, 0.330925, 1.0]], ['2, k, 24', [0.687459, 0.355558, 1.0]]]
[['2, k, 0', [0.0143557, -0.372363, 1.0]], ['2, k, 1', [0.0507004, -0.101954, 1.0]], ['2, k, 2', [0.0844648, 0.16626, 1.0]], ['2, k, 3', [0.140824, 0.270852, 1.0]], ['2, k, 4', [-0.0115359, 0.17677, 1.0]], ['2, k, 5', [-0.04238, 0.430501, 1.0]], ['2, k, 6', [0.00731655, 0.6919, 1.0]], ['2, k, 7', [0.0197791, 0.723974, 1.0]], ['2, k, 8', [0.234646, 0.0954266, 1.0]], ['2, k, 9', [0.413577, 0.182179, 1.0]], ['2, k, 10', [0.617983, 0.315835, 1.0]], ['2, k, 11', [0.664601, 0.373112, 1.0]], ['2, k, 12', [-0.0361724, -0.361596, 1.0]], ['2, k, 13', [-0.0784581, -0.775597, 1.0]], ['2, k, 14', [-0.0666884, -1.11983, 1.0]], ['2, k, 15', [0.00461322, -1.17584, 1.0]], ['2, k, 16', [0.0676594, -0.373942, 1.0]], ['2, k, 17', [0.116049, -0.768621, 1.0]], ['2, k, 18', [0.140885, -1.07178, 1.0]], ['2, k, 19', [0.171332, -1.11288, 1.0]], ['2, k, 20', [0.0764052, 0.0997557, 1.0]], ['2, k, 21', [0.0134732, 0.759524, 1.0]], ['2, k, 22', [0.0904415, 0.690894, 1.0]], ['2, k, 23', [0.713984, 0.402445, 1.0]], ['2, k, 24', [0.606771, 0.428237, 1.0]]]
[['2, k, 0', [0.0186549, -0.371238, 1.0]], ['2, k, 1', [0.0515618, -0.100383, 1.0]], ['2, k, 2', [0.083639, 0.168685, 1.0]], ['2, k, 3', [0.141906, 0.272043, 1.0]], ['2, k, 4', [-0.0244559, 0.128653, 1.0]], ['2, k, 5', [-0.0580381, 0.391693, 1.0]], ['2, k, 6', [-0.0431662, 0.635205, 1.0]], ['2, k, 7', [-0.0318765, 0.703533, 1.0]], ['2, k, 8', [0.241, 0.10305, 1.0]], ['2, k, 9', [0.417352, 0.19478, 1.0]], ['2, k, 10', [0.599179, 0.335878, 1.0]], ['2, k, 11', [0.646957, 0.409709, 1.0]], ['2, k, 12', [-0.031584, -0.359692, 1.0]], ['2, k, 13', [-0.0694498, -0.753508, 1.0]], ['2, k, 14', [-0.0657514, -1.07174, 1.0]], ['2, k, 15', [-0.0811394, -1.17692, 1.0]], ['2, k, 16', [0.0730919, -0.373509, 1.0]], ['2, k, 17', [0.11815, -0.771449, 1.0]], ['2, k, 18', [0.136207, -1.10798, 1.0]], ['2, k, 19', [0.171384, -1.14868, 1.0]], ['2, k, 20', [0.076026, 0.101911, 1.0]], ['2, k, 21', [-0.0272848, 0.750569, 1.0]], ['2, k, 22', [0.0345073, 0.696301, 1.0]], ['2, k, 23', [0.697677, 0.434912, 1.0]], ['2, k, 24', [0.599184, 0.458323, 1.0]]]
[['2, k, 0', [0.0207893, -0.3702, 1.0]], ['2, k, 1', [0.0523284, -0.0987681, 1.0]], ['2, k, 2', [0.0827118, 0.170762, 1.0]], ['2, k, 3', [0.140928, 0.275076, 1.0]], ['2, k, 4', [-0.043289, 0.187048, 1.0]], ['2, k, 5', [-0.0953918, 0.392427, 1.0]], ['2, k, 6', [-0.0893781, 0.632114, 1.0]], ['2, k, 7', [-0.08619, 0.705575, 1.0]], ['2, k, 8', [0.241446, 0.119622, 1.0]], ['2, k, 9', [0.409863, 0.22351, 1.0]], ['2, k, 10', [0.575714, 0.387661, 1.0]], ['2, k, 11', [0.615034, 0.447285, 1.0]], ['2, k, 12', [-0.0309654, -0.358666, 1.0]], ['2, k, 13', [-0.0690288, -0.753427, 1.0]], ['2, k, 14', [-0.0725381, -1.10265, 1.0]], ['2, k, 15', [-0.047744, -1.14283, 1.0]], ['2, k, 16', [0.07568, -0.373041, 1.0]], ['2, k, 17', [0.120333, -0.769073, 1.0]], ['2, k, 18', [0.136473, -1.10848, 1.0]], ['2, k, 19', [0.159289, -1.14871, 1.0]], ['2, k, 20', [0.0755451, 0.103938, 1.0]], ['2, k, 21', [-0.105966, 0.748456, 1.0]], ['2, k, 22', [-0.0394492, 0.706668, 1.0]], ['2, k, 23', [0.664886, 0.482531, 1.0]], ['2, k, 24', [0.556558, 0.495028, 1.0]]]
[['2, k, 0', [0.0272721, -0.376583, 1.0]], ['2, k, 1', [0.0536538, -0.100526, 1.0]], ['2, k, 2', [0.0823978, 0.170007, 1.0]], ['2, k, 3', [0.134808, 0.280351, 1.0]], ['2, k, 4', [-0.0353587, 0.156188, 1.0]], ['2, k, 5', [-0.108283, 0.381996, 1.0]], ['2, k, 6', [-0.120161, 0.630868, 1.0]], ['2, k, 7', [-0.120622, 0.694224, 1.0]], ['2, k, 8', [0.232899, 0.119893, 1.0]], ['2, k, 9', [0.394687, 0.236344, 1.0]], ['2, k, 10', [0.565933, 0.415319, 1.0]], ['2, k, 11', [0.596426, 0.481231, 1.0]], ['2, k, 12', [-0.0266802, -0.366761, 1.0]], ['2, k, 13', [-0.0676892, -0.751719, 1.0]], ['2, k, 14', [-0.0692447, -1.11428, 1.0]], ['2, k, 15', [-0.0429395, -1.15446, 1.0]], ['2, k, 16', [0.0844202, -0.380071, 1.0]], ['2, k, 17', [0.122682, -0.764677, 1.0]], ['2, k, 18', [0.140364, -1.09818, 1.0]], ['2, k, 19', [0.164687, -1.13857, 1.0]], ['2, k, 20', [0.075512, 0.103166, 1.0]], ['2, k, 21', [-0.123459, 0.736092, 1.0]], ['2, k, 22', [-0.0547494, 0.693339, 1.0]], ['2, k, 23', [0.634351, 0.51777, 1.0]], ['2, k, 24', [0.538112, 0.523868, 1.0]]]
